symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
ABCL,91.0,,,2.005000114440918,,0.4469,28.0,0.465,22.0,0.7855,56.0,0.7829,,0.7802,,0.6971,70.0,0.6674,75.0,0.9635,80.0,0.8394,,0.7154,,20260116.0,35.0,245.0
ABEO,70.0,,,6.065000057220459,,0.4618,23.0,0.7094,48.0,1.2038,65.0,1.0825,52.0,0.9613,38.0,0.6386,16.0,0.6637,13.0,0.8773,41.0,0.8372,32.0,0.797,23.0,20251219.0,35.0,217.0
ABEV,92.0,,,2.4749999046325684,,0.0964,1.0,0.2069,33.0,0.2652,23.0,0.2936,23.0,0.3219,18.0,0.3257,60.0,0.2707,64.0,0.2189,12.0,0.304,28.0,0.3892,40.0,20270115.0,35.0,609.0
ABFL,,,,68.52839660644531,,0.1574,,0.0945,,0.1548,,0.1636,,0.1725,,0.0,,0.0,,0.1588,,0.1788,,0.1987,,20251219.0,35.0,217.0
ABG,119.0,,,228.6000061035156,,0.2267,22.0,0.252,25.0,0.3381,39.0,0.3508,43.0,0.3635,49.0,0.3906,57.0,0.3594,59.0,0.3666,48.0,0.3726,50.0,0.3785,52.0,20260116.0,35.0,245.0
ABL,203.0,,,7.900000095367432,,0.2492,,0.4151,,,,,,0.4158,,0.4219,,0.5011,,,,,,0.5097,,20270115.0,35.0,609.0
ABM,78.0,,,52.31499862670898,,0.2575,60.0,0.1696,23.0,0.5154,89.0,0.4716,86.0,0.4279,81.0,0.3328,70.0,0.303,73.0,0.2812,54.0,0.3145,60.0,0.3478,71.0,20260116.0,35.0,245.0
ABNB,105.0,,,129.33999633789062,,0.3106,33.0,0.1951,5.0,0.3242,22.0,0.3245,22.0,0.3248,22.0,0.4607,59.0,0.3498,52.0,0.3922,21.0,0.4024,20.0,0.4127,20.0,20270115.0,7.0,609.0
ABNY,,,,11.84000015258789,,0.3791,,0.1965,,,,,,0.744,,0.3774,,0.2553,,,,,,0.8083,,20260116.0,35.0,245.0
ABOS,198.0,,,1.0199999809265137,,0.1145,,0.5766,,,,,,,,0.7136,,0.7955,,,,,,,,20260116.0,35.0,245.0
ABR,97.0,,,9.864999771118164,,0.8205,98.0,0.6046,97.0,0.3757,75.0,0.3664,64.0,0.3571,59.0,0.4137,87.0,0.3977,94.0,0.2358,67.0,0.4147,73.0,0.5936,78.0,20270115.0,7.0,609.0
ABSI,72.0,,,2.7149999141693115,,0.3587,,0.4925,,0.8864,,1.0224,,1.1584,,1.0727,,1.0165,,1.0935,,1.0655,,1.0375,,20251121.0,35.0,189.0
ABT,127.0,,,132.4250030517578,,0.1553,43.0,0.1425,32.0,0.2214,68.0,0.2244,68.0,0.2273,68.0,0.2258,71.0,0.2222,82.0,0.212,50.0,0.2394,64.0,0.2667,71.0,20270115.0,7.0,609.0
ABUS,204.0,,,3.4549999237060547,,0.445,38.0,0.4284,20.0,0.6562,16.0,0.63,11.0,0.6038,8.0,0.4792,27.0,0.4967,21.0,1.041,59.0,0.9772,56.0,0.9133,56.0,20270115.0,35.0,609.0
ACA,91.0,,,87.04000091552734,,0.3067,55.0,0.202,14.0,0.334,33.0,0.3147,22.0,0.2955,20.0,0.38,67.0,0.3264,57.0,0.3479,49.0,0.3365,34.0,0.3251,25.0,20251219.0,35.0,217.0
ACAD,92.0,,,22.09000015258789,,0.2155,6.0,0.3641,22.0,0.5042,20.0,0.5062,19.0,0.5083,20.0,0.5757,32.0,0.5157,42.0,0.4968,15.0,0.5053,15.0,0.5138,16.0,20251219.0,35.0,217.0
ACB,113.0,,,5.480000019073486,,0.5304,33.0,0.5729,36.0,0.9481,51.0,0.9348,45.0,0.9215,42.0,0.7939,42.0,0.6353,38.0,0.7335,34.0,0.7358,15.0,0.7382,6.0,20270115.0,35.0,609.0
ACCO,98.0,,,3.575000047683716,,0.3978,74.0,0.2938,49.0,,,,,,,0.491,89.0,0.3909,84.0,,,,,,,20251219.0,35.0,217.0
ACDC,84.0,,,7.445000171661377,,0.5204,,0.8283,,0.6178,,0.7208,,0.8237,,0.9764,,0.8431,,0.6559,,0.8016,,0.9474,,20251121.0,35.0,189.0
ACEL,211.0,,,11.220000267028809,,0.1465,5.0,0.1392,1.0,0.3154,7.0,0.3432,,0.371,14.0,0.334,28.0,0.3111,38.0,0.3154,6.0,0.3432,,0.371,15.0,20260116.0,35.0,245.0
ACES,,,,24.68000030517578,,0.334,52.0,0.1736,5.0,0.3209,28.0,0.3031,15.0,0.2852,13.0,0.3412,35.0,0.2753,49.0,0.2306,5.0,0.2564,6.0,0.2823,6.0,20251219.0,35.0,217.0
ACET,84.0,,,0.6579999923706055,,0.9187,89.0,0.7555,83.0,,,,,,,1.0382,88.0,0.8969,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,108.0,,,93.48999786376952,,0.2466,77.0,0.1724,53.0,0.1915,36.0,0.2358,61.0,0.28,77.0,0.2766,87.0,0.2376,83.0,0.2696,80.0,0.2587,73.0,0.2478,65.0,20251219.0,35.0,217.0
ACHC,91.0,,,22.950000762939453,,0.5683,91.0,0.3841,75.0,0.6413,93.0,0.6464,94.0,0.6515,94.0,0.6193,95.0,0.4792,88.0,0.6566,100.0,0.6567,100.0,0.6568,99.0,20260116.0,35.0,245.0
ACHR,91.0,,,10.725000381469728,,0.9589,,0.7206,,0.8082,,0.8088,,0.8093,,1.1404,,1.0269,,0.8054,,0.8144,,0.8235,,20270115.0,7.0,609.0
ACHV,79.0,,,3.130000114440918,,0.707,,0.691,,1.1414,,,,,,0.7381,,0.7353,,1.1414,,,,,,20251219.0,35.0,217.0
ACI,141.0,,,21.959999084472656,,0.1384,9.0,0.1604,9.0,0.2153,5.0,0.234,4.0,0.2526,4.0,0.2938,15.0,0.2803,20.0,0.2053,4.0,0.2383,1.0,0.2713,1.0,20270115.0,7.0,609.0
ACIC,91.0,,,10.755000114440918,,0.3552,,0.2947,,0.4019,,0.3692,,0.3366,,0.3471,,0.4009,,0.4377,,0.4417,,0.4457,,20251121.0,35.0,189.0
ACIO,,,,40.400001525878906,,0.121,,0.0973,,,,,,,,0.1498,,0.1192,,,,,,,,20251121.0,35.0,189.0
ACIU,77.0,,,1.749400019645691,,0.4357,32.0,0.4927,23.0,,,,,,,0.4809,1.0,0.5842,7.0,,,,,,,20251121.0,35.0,189.0
ACIW,91.0,,,46.095001220703125,,0.3389,69.0,0.2777,51.0,0.3786,59.0,0.326,41.0,0.2734,19.0,0.4074,74.0,0.3449,69.0,0.3539,67.0,0.3535,66.0,0.3531,64.0,20251121.0,35.0,189.0
ACLS,108.0,,,59.43999862670898,,0.437,45.0,0.364,25.0,0.5341,57.0,0.5285,54.0,0.5229,51.0,0.5597,59.0,0.4968,57.0,0.5444,65.0,0.5421,63.0,0.5398,61.0,20251219.0,35.0,217.0
ACLX,91.0,,,61.560001373291016,,0.6091,,0.6872,,0.7729,,0.7374,,0.7019,,0.6218,,0.6599,,0.6775,,0.6592,,0.6408,,20251219.0,35.0,217.0
ACM,115.0,,,107.65499877929688,,0.1578,18.0,0.15,6.0,0.2573,25.0,0.2751,33.0,0.2929,42.0,0.2532,31.0,0.2568,48.0,0.2598,15.0,0.268,19.0,0.2763,26.0,20260417.0,35.0,336.0
ACMR,92.0,,,23.131999969482425,,0.5391,52.0,0.3602,30.0,0.5573,47.0,0.577,48.0,0.5967,51.0,0.8247,68.0,0.6289,72.0,0.6711,56.0,0.6663,52.0,0.6615,52.0,20270115.0,35.0,609.0
ACN,70.0,,,317.5400085449219,,0.1988,50.0,0.1314,19.0,0.2382,53.0,0.24,51.0,0.2418,50.0,0.2982,75.0,0.2376,71.0,0.2576,63.0,0.2874,72.0,0.3172,77.0,20270115.0,7.0,609.0
ACNB,126.0,,,41.5099983215332,,0.1789,,0.2163,,0.3498,,0.32,,0.2901,,0.2985,,0.3184,,0.3477,,0.309,,0.2703,,20260116.0,35.0,245.0
ACNT,386.0,,,12.659000396728516,,0.1641,,0.2364,,,,,,0.5326,,0.2771,,0.2986,,,,,,0.5326,,20251219.0,35.0,217.0
ACR,85.0,,,18.770000457763672,,0.3061,57.0,0.3996,78.0,0.4858,,0.42,,0.3541,,0.3991,65.0,0.4047,83.0,0.4858,,0.42,,0.3541,,20251121.0,35.0,189.0
ACRE,106.0,,,4.67080020904541,,0.3989,88.0,0.3175,84.0,0.574,91.0,0.4472,80.0,0.3205,62.0,0.4722,95.0,0.398,94.0,0.3433,71.0,0.3319,64.0,0.3205,64.0,20251121.0,35.0,189.0
ACRS,91.0,,,1.4520000219345093,,0.7758,75.0,0.7486,68.0,2.5686,96.0,,,,,0.6772,46.0,0.7539,64.0,2.1138,95.0,,,,,20251219.0,35.0,217.0
ACT,114.0,,,35.529998779296875,,0.2299,62.0,0.2452,67.0,0.2994,52.0,0.2708,37.0,0.2421,25.0,0.2248,38.0,0.2285,41.0,0.2994,54.0,0.2906,39.0,0.2819,27.0,20260116.0,35.0,245.0
ACTG,77.0,,,3.8550000190734863,,0.3323,38.0,0.3821,38.0,0.6842,65.0,,,,,0.4414,35.0,0.3926,24.0,0.4266,9.0,,,,,20251121.0,35.0,189.0
ACVA,99.0,,,16.59000015258789,,0.3055,16.0,0.2481,1.0,0.4706,19.0,0.472,,0.4733,,0.5108,51.0,0.5014,56.0,0.524,22.0,0.5236,,0.5232,,20251121.0,35.0,189.0
ACWI,,,,124.16999816894533,,0.1451,59.0,0.0991,55.0,0.1234,48.0,0.154,64.0,0.1846,74.0,0.2222,81.0,0.1696,85.0,0.1192,38.0,0.1614,54.0,0.2035,64.0,20270115.0,35.0,609.0
ACWV,,,,117.54000091552734,,0.0933,57.0,0.0582,33.0,0.1209,75.0,0.1271,72.0,0.1333,68.0,0.1375,79.0,0.114,82.0,0.0784,41.0,0.1117,46.0,0.145,50.0,20260116.0,35.0,245.0
ACWX,,,,59.60499954223633,,0.1007,27.0,0.0734,35.0,0.1149,27.0,0.1552,60.0,0.1954,72.0,0.1946,71.0,0.1324,77.0,0.1069,14.0,0.1396,23.0,0.1722,38.0,20251219.0,35.0,217.0
ACXP,73.0,,,0.388700008392334,,0.4163,,0.7277,,,,,,,,1.2129,,0.9791,,,,,,,,20260116.0,35.0,245.0
ADAP,197.0,,,0.2693000137805938,,0.4926,28.0,0.7093,44.0,,,,,,,1.0952,91.0,1.0602,88.0,,,,,,,20251219.0,35.0,217.0
ADBE,78.0,,,414.8399963378906,,0.1613,19.0,0.1447,10.0,0.3361,65.0,0.3364,65.0,0.3367,64.0,0.4044,81.0,0.2627,56.0,0.3471,69.0,0.3553,73.0,0.3635,75.0,20271217.0,7.0,945.0
ADC,107.0,,,74.98999786376953,,0.138,33.0,0.1319,11.0,0.1714,16.0,0.1744,8.0,0.1774,10.0,0.2021,56.0,0.206,61.0,0.1983,45.0,0.1862,18.0,0.1741,5.0,20260116.0,35.0,245.0
ADCT,203.0,,,2.622499942779541,,1.7276,98.0,1.521,99.0,0.991,83.0,,,,,1.3989,99.0,1.0837,97.0,0.991,89.0,,,,,20260116.0,35.0,245.0
ADEA,100.0,,,12.904999732971191,,0.3334,,0.2193,,0.4183,,0.431,,0.4437,,0.4994,,0.3915,,0.4183,,0.431,,0.4437,,20251219.0,35.0,217.0
ADI,99.0,,,217.2100067138672,,0.3597,76.0,0.28,70.0,0.3328,69.0,0.3355,68.0,0.3381,68.0,0.4801,91.0,0.3754,89.0,0.3384,81.0,0.3373,77.0,0.3362,65.0,20270617.0,7.0,762.0
ADM,114.0,,,48.59000015258789,,0.2546,64.0,0.1865,41.0,0.2489,52.0,0.2542,53.0,0.2596,55.0,0.3102,75.0,0.2714,82.0,0.2043,22.0,0.266,53.0,0.3278,78.0,20270115.0,7.0,609.0
ADMA,87.0,,,19.545000076293945,,0.3073,13.0,0.3086,4.0,0.4751,4.0,0.4856,3.0,0.496,5.0,0.5892,39.0,0.5855,38.0,0.6738,25.0,0.6295,21.0,0.5852,12.0,20270115.0,35.0,609.0
ADNT,121.0,,,15.59220027923584,,0.4469,55.0,0.2781,22.0,0.5245,54.0,0.5068,51.0,0.489,49.0,0.564,59.0,0.4993,71.0,0.5389,56.0,0.5488,60.0,0.5587,62.0,20260116.0,35.0,245.0
ADP,120.0,,,323.29998779296875,,0.1184,26.0,0.1188,21.0,0.1633,35.0,0.1748,44.0,0.1864,50.0,0.2139,67.0,0.205,72.0,0.2306,68.0,0.2294,61.0,0.2282,46.0,20270115.0,7.0,609.0
ADPT,107.0,,,9.100000381469728,,0.3447,10.0,0.4174,10.0,0.8266,50.0,1.0228,80.0,1.219,92.0,0.8442,77.0,0.8246,96.0,0.8937,77.0,0.9852,89.0,1.0767,94.0,20260116.0,35.0,245.0
ADSE,,,,12.4399995803833,,0.5649,,0.815,,,,,,1.2709,,0.4388,,0.6033,,,,,,1.1704,,20251121.0,35.0,189.0
ADSK,91.0,,,296.989990234375,,0.1446,9.0,0.2163,26.0,0.2667,20.0,0.262,18.0,0.2572,16.0,0.3162,37.0,0.2647,36.0,0.3123,6.0,0.3204,7.0,0.3284,12.0,20270617.0,7.0,762.0
ADT,91.0,,,8.234999656677246,,0.2443,33.0,0.2112,20.0,0.3116,28.0,0.2789,19.0,0.2462,12.0,0.2933,26.0,0.277,35.0,0.3498,41.0,0.3383,35.0,0.3268,30.0,20251121.0,35.0,189.0
ADTN,203.0,,,8.109999656677246,,0.2636,36.0,0.3047,42.0,0.5701,87.0,0.5352,81.0,0.5004,73.0,0.5457,86.0,0.5324,96.0,0.5577,96.0,0.5686,96.0,0.5794,95.0,20251121.0,35.0,189.0
ADUS,94.0,,,113.26000213623048,,0.3001,55.0,0.2685,36.0,0.3297,27.0,0.3106,17.0,0.2915,13.0,0.3235,37.0,0.3084,19.0,0.3303,21.0,0.3276,19.0,0.3249,19.0,20260116.0,35.0,245.0
ADV,83.0,,,1.2949999570846558,,1.0206,96.0,0.8381,91.0,,,,,,,0.8193,100.0,0.7774,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,206.0,,,2.2507998943328857,,1.0845,90.0,0.9433,85.0,3.2068,98.0,,,,,0.8908,74.0,0.9464,88.0,1.4572,95.0,,,,,20251219.0,35.0,217.0
AEE,105.0,,,95.72000122070312,,0.1935,71.0,0.1543,51.0,0.1449,21.0,0.2073,63.0,0.2697,85.0,0.2058,74.0,0.2036,80.0,0.1935,67.0,0.1924,53.0,0.1914,41.0,20260116.0,35.0,245.0
AEG,840.0,,,7.099999904632568,,0.1532,14.0,0.1623,48.0,0.3143,45.0,,,,,0.3507,63.0,0.215,69.0,0.3143,47.0,,,,,20260116.0,35.0,245.0
AEHR,136.0,,,10.210000038146973,,0.8559,,0.6151,,0.6905,,0.7094,,0.7283,,0.9824,,0.753,,0.7181,,0.7814,,0.8446,,20270115.0,35.0,609.0
AEIS,106.0,,,115.8550033569336,,0.3084,33.0,0.2482,13.0,0.4198,41.0,0.4288,43.0,0.4379,46.0,0.5832,79.0,0.4471,67.0,0.4218,45.0,0.4332,49.0,0.4447,52.0,20260116.0,35.0,245.0
AEM,105.0,,,116.75,,0.2991,34.0,0.2349,21.0,0.3167,22.0,0.3373,30.0,0.3579,38.0,0.3755,40.0,0.2945,35.0,0.3638,33.0,0.3608,30.0,0.3579,25.0,20270617.0,7.0,762.0
AEO,78.0,,,11.375,,0.6041,86.0,0.3668,63.0,0.8491,98.0,0.8372,97.0,0.8252,97.0,0.6371,94.0,0.4936,87.0,0.444,73.0,0.5174,85.0,0.5909,91.0,20270115.0,7.0,609.0
AEP,105.0,,,101.78500366210938,,0.1393,39.0,0.1389,34.0,0.1955,68.0,0.1934,63.0,0.1913,56.0,0.216,78.0,0.2031,74.0,0.1414,24.0,0.2013,56.0,0.2613,73.0,20270115.0,35.0,609.0
AER,92.0,,,113.88999938964844,,0.1342,13.0,0.1591,11.0,0.2242,16.0,0.223,15.0,0.2218,15.0,0.3007,46.0,0.2709,46.0,0.2741,27.0,0.2871,31.0,0.3,35.0,20270115.0,35.0,609.0
AES,90.0,,,9.895000457763672,,0.7113,93.0,0.556,92.0,0.4767,86.0,0.4591,83.0,0.4415,82.0,0.4995,88.0,0.4137,87.0,0.3786,74.0,0.4875,87.0,0.5964,93.0,20270115.0,7.0,609.0
AESI,94.0,,,12.670000076293944,,0.2612,,0.3152,,0.522,,0.5262,,0.5305,,0.5579,,0.4896,,0.4736,,0.535,,0.5963,,20260116.0,35.0,245.0
AETH,,,,40.45000076293945,,0.5114,,0.2567,,0.753,,0.7936,,0.8343,,0.4973,,0.2103,,0.6284,,0.641,,0.6536,,20251219.0,35.0,217.0
AEVA,71.0,,,16.65999984741211,,1.4842,97.0,1.2309,96.0,1.0449,,1.0655,,1.0861,,1.0852,96.0,0.9617,91.0,0.9374,,0.9648,,0.9921,,20270115.0,35.0,609.0
AEYE,78.0,,,12.771499633789062,,0.5577,,0.474,,0.8638,,0.8634,,0.8631,,0.8661,,0.7888,,0.8864,,0.878,,0.8696,,20251219.0,35.0,217.0
AFCG,77.0,,,4.980000019073486,,0.4498,,0.4086,,,,,,,,0.5451,,0.4762,,,,,,,,20260116.0,35.0,245.0
AFG,114.0,,,121.9124984741211,,0.209,64.0,0.1598,50.0,0.2009,45.0,0.2106,48.0,0.2202,51.0,0.271,75.0,0.2239,71.0,0.204,52.0,0.225,60.0,0.2461,65.0,20251219.0,35.0,217.0
AFK,,,,19.100000381469727,,0.0733,,0.2557,,0.2159,,0.3054,,0.3948,,0.2483,,0.2334,,0.2159,,0.2874,,0.3589,,20251219.0,35.0,217.0
AFL,113.0,,,102.30999755859376,,0.1504,39.0,0.1406,32.0,0.1845,41.0,0.2029,50.0,0.2213,56.0,0.2574,70.0,0.2244,70.0,0.1843,36.0,0.223,51.0,0.2616,57.0,20270115.0,7.0,609.0
AFMD,196.0,,,0.1815000027418136,,13.3185,100.0,0.0,1.0,,,,,,,3.1724,100.0,0.0,1.0,,,,,,,20260116.0,35.0,245.0
AFRM,112.0,,,51.43000030517578,,0.5455,20.0,0.4398,3.0,0.6142,9.0,0.6137,10.0,0.6132,10.0,0.8795,46.0,0.697,39.0,0.6835,17.0,0.6956,20.0,0.7078,21.0,20270115.0,7.0,609.0
AFYA,77.0,,,18.34000015258789,,0.2888,27.0,0.3112,19.0,0.7332,81.0,,,,,0.3477,23.0,0.3085,12.0,0.7332,96.0,,,,,20251219.0,35.0,217.0
AG,98.0,,,6.308199882507324,,0.3481,18.0,0.4833,60.0,0.5206,41.0,0.5502,52.0,0.5798,61.0,0.6461,65.0,0.5386,68.0,0.6107,57.0,0.6462,70.0,0.6818,80.0,20270115.0,7.0,609.0
AGCO,112.0,,,102.88999938964844,,0.3,59.0,0.2166,36.0,0.3609,74.0,0.357,71.0,0.353,68.0,0.4695,90.0,0.3866,90.0,0.3452,68.0,0.3574,67.0,0.3696,65.0,20251121.0,35.0,189.0
AGEN,79.0,,,3.069999933242798,,1.291,94.0,1.1131,92.0,1.1043,80.0,1.2716,89.0,1.4389,93.0,1.0446,88.0,1.0496,93.0,2.0528,96.0,1.7362,96.0,1.4196,92.0,20251121.0,35.0,189.0
AGG,,,,97.7249984741211,,0.0581,83.0,0.0398,80.0,0.0391,44.0,0.0581,73.0,0.0771,82.0,0.0542,78.0,0.0441,82.0,0.0397,52.0,0.0704,85.0,0.101,89.0,20251219.0,35.0,217.0
AGGY,,,,42.829200744628906,,0.0511,,0.0418,,,,,,,,0.0624,,0.0459,,,,,,,,20260116.0,35.0,245.0
AGI,99.0,,,25.47909927368164,,0.2989,24.0,0.2123,2.0,0.3784,18.0,0.3786,17.0,0.3787,17.0,0.4299,37.0,0.3357,28.0,0.4009,20.0,0.4049,19.0,0.409,18.0,20270115.0,35.0,609.0
AGIO,105.0,,,30.975000381469727,,0.2198,6.0,0.2962,5.0,0.5464,36.0,0.5184,28.0,0.4903,23.0,0.6185,61.0,0.5794,69.0,0.6533,72.0,0.6529,72.0,0.6526,71.0,20251219.0,35.0,217.0
AGL,93.0,,,2.325000047683716,,0.8026,87.0,0.6851,83.0,0.7665,70.0,0.8278,76.0,0.889,87.0,1.0462,95.0,0.9693,100.0,1.0978,97.0,0.9282,95.0,0.7586,84.0,20270115.0,35.0,609.0
AGM,97.0,,,185.0399932861328,,0.3,52.0,0.2019,19.0,0.2456,12.0,0.2679,14.0,0.2902,21.0,0.2888,27.0,0.2672,32.0,0.3032,38.0,0.2958,22.0,0.2884,13.0,20251121.0,35.0,189.0
AGNC,122.0,,,9.145000457763672,,0.3091,86.0,0.2264,76.0,0.1412,33.0,0.2373,69.0,0.3334,85.0,0.2559,71.0,0.2504,76.0,0.2869,77.0,0.2535,57.0,0.2201,25.0,20270115.0,7.0,609.0
AGNG,,,,31.25,,0.1426,,0.084,,0.1306,,,,,,0.1833,,0.1493,,0.1306,,,,,,20260116.0,35.0,245.0
AGO,91.0,,,84.44000244140625,,0.1828,31.0,0.1603,21.0,0.2623,38.0,0.2596,36.0,0.257,33.0,0.27,47.0,0.2288,41.0,0.2743,38.0,0.2848,37.0,0.2952,36.0,20260116.0,35.0,245.0
AGQ,,,,40.77999877929688,,0.4758,51.0,0.2492,24.0,0.4495,30.0,0.472,34.0,0.4945,40.0,0.5873,60.0,0.3369,44.0,0.5718,52.0,0.596,51.0,0.6201,49.0,20270115.0,7.0,609.0
AGRO,77.0,,,9.449999809265137,,0.1539,11.0,0.2241,18.0,,,,,0.466,66.0,0.3917,73.0,0.3015,38.0,,,,,0.466,73.0,20251219.0,35.0,217.0
AGS,84.0,,,12.22599983215332,,0.0379,6.0,0.051,7.0,,,,,,,0.057,7.0,0.0637,6.0,,,,,,,20260116.0,35.0,245.0
AGX,175.0,,,208.83999633789065,,0.2376,40.0,0.4599,90.0,0.816,97.0,0.8028,97.0,0.7895,96.0,0.7287,100.0,0.6393,100.0,0.674,100.0,0.6746,100.0,0.6753,100.0,20260116.0,35.0,245.0
AGYS,128.0,,,106.06700134277344,,1.2502,97.0,0.7584,93.0,0.4114,46.0,0.3994,39.0,0.3873,37.0,0.6186,83.0,0.4564,61.0,0.4985,73.0,0.4974,73.0,0.4964,72.0,20260116.0,35.0,245.0
AGZ,,,,108.79000091552734,,0.0253,,0.0198,,,,,,0.1118,,0.0329,,0.032,,,,,,0.1118,,20251121.0,35.0,189.0
AHCO,93.0,,,9.206600189208984,,0.4941,62.0,0.3576,16.0,0.6566,65.0,0.6198,57.0,0.583,55.0,0.5734,36.0,0.4966,34.0,0.452,10.0,0.4673,10.0,0.4826,14.0,20270115.0,35.0,609.0
AHH,99.0,,,7.139999866485596,,0.4781,96.0,0.2928,80.0,0.3275,57.0,0.418,76.0,0.5086,91.0,0.3452,90.0,0.3144,88.0,0.3236,66.0,0.4161,81.0,0.5086,92.0,20251121.0,35.0,189.0
