symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ACA,54.0,,,74.98999786376953,,0.3504,66.0,0.3167,63.0,0.5195,90.0,0.5554,94.0,0.5914,95.0,0.3656,59.0,0.3221,57.0,0.3914,80.0,0.3949,82.0,0.3983,82.0
ACAD,55.0,,,14.380000114440918,,0.5109,56.0,0.4698,48.0,0.9531,81.0,0.9518,80.0,0.9505,80.0,0.4602,12.0,0.4263,18.0,0.6931,63.0,0.7,66.0,0.7068,69.0
ACB,76.0,,,4.199999809265137,,0.5513,36.0,0.5293,28.0,0.6516,16.0,0.6902,18.0,0.7289,21.0,0.8506,48.0,0.6722,41.0,0.6542,20.0,0.7232,14.0,0.7922,14.0
ACCO,61.0,,,3.5899999141693115,,0.4433,81.0,0.4352,87.0,,,,,,,0.4978,90.0,0.3891,84.0,,,,,,
ACDC,47.0,,,4.650000095367432,,1.1451,,0.9123,,1.2488,,1.2039,,1.1591,,0.9276,,0.7804,,0.8303,,0.8382,,0.8461,
ACEL,174.0,,,11.010000228881836,,0.2048,17.0,0.2557,32.0,0.3999,25.0,,,,,0.3157,21.0,0.3048,38.0,0.3999,33.0,,,,
ACES,,,,21.239999771118164,,0.3748,63.0,0.2794,57.0,0.4735,81.0,0.4702,83.0,0.4668,78.0,0.3352,28.0,0.2748,48.0,0.2749,17.0,0.3171,30.0,0.3593,51.0
ACET,47.0,,,0.5680000185966492,,1.7647,98.0,1.3054,99.0,,,,,,,0.8344,79.0,0.8371,91.0,,,,,,
ACGL,71.0,,,89.79000091552734,,0.2385,76.0,0.2859,89.0,0.3361,90.0,0.3384,90.0,0.3407,89.0,0.291,88.0,0.2338,81.0,0.2973,89.0,0.3021,89.0,0.3068,89.0
ACHC,54.0,,,21.489999771118164,,0.6581,94.0,0.7968,99.0,0.9224,99.0,0.9214,99.0,0.9205,99.0,0.6444,96.0,0.4509,86.0,0.6525,100.0,0.6504,99.0,0.6484,99.0
ACHR,54.0,,,7.139999866485596,,0.4657,,0.5727,,0.7057,,0.7486,,0.7914,,1.1808,,1.0707,,0.8746,,0.8153,,0.756,
ACHV,42.0,,,2.25,,0.9408,,0.8923,,,,,,,,0.653,,0.6802,,,,,,,
ACI,104.0,,,22.270000457763672,,0.6822,83.0,0.4171,61.0,0.2688,8.0,0.3872,34.0,0.5055,62.0,0.3003,15.0,0.2809,20.0,0.1908,3.0,0.2249,1.0,0.259,1.0
ACIC,54.0,,,10.890000343322754,,0.2169,,0.4942,,0.5708,,0.4953,,0.4198,,0.4719,,0.4283,,0.5222,,0.5168,,0.5114,
ACIU,40.0,,,1.4800000190734863,,0.4424,34.0,0.568,39.0,,,,,,,0.5339,5.0,0.5959,10.0,,,,,,
ACIW,54.0,,,49.72999954223633,,0.3403,69.0,0.3112,62.0,0.5644,88.0,0.5665,89.0,0.5686,89.0,0.3962,73.0,0.3435,68.0,0.4016,78.0,0.4132,80.0,0.4249,81.0
ACLS,71.0,,,45.22999954223633,,0.653,75.0,0.5059,61.0,0.762,92.0,0.7438,91.0,0.7256,90.0,0.5338,53.0,0.4836,52.0,0.609,86.0,0.6118,87.0,0.6147,86.0
ACLX,54.0,,,60.93000030517578,,0.469,,0.4987,,0.5954,,0.607,,0.6186,,0.5795,,0.5852,,0.7154,,0.6811,,0.6468,
ACM,78.0,,,92.25,,0.2107,38.0,0.275,66.0,0.3847,75.0,0.3803,73.0,0.3759,71.0,0.2707,38.0,0.2637,53.0,0.2675,20.0,0.2914,39.0,0.3152,56.0
ACMR,55.0,,,18.399999618530273,,0.8088,79.0,0.5188,52.0,0.9022,91.0,0.9126,91.0,0.923,92.0,0.7698,60.0,0.6013,69.0,0.6294,49.0,0.6773,55.0,0.7252,71.0
ACN,33.0,,,279.2300109863281,,0.3276,80.0,0.3124,87.0,0.3742,87.0,0.3746,87.0,0.3749,86.0,0.302,76.0,0.2396,72.0,0.2725,71.0,0.3079,79.0,0.3433,84.0
ACNB,89.0,,,40.20000076293945,,0.3236,,0.2864,,0.3347,,0.3965,,0.4584,,0.4018,,0.3499,,0.3347,,0.3628,,0.3909,
ACNT,349.0,,,12.75,,0.1953,,0.2752,,,,,,,,0.2636,,0.3222,,,,,,,
ACR,48.0,,,16.959999084472656,,0.75,98.0,0.6684,98.0,0.5779,,,,,,0.3937,63.0,0.3752,65.0,0.5779,,,,,
ACRE,69.0,,,3.559999942779541,,0.5112,94.0,0.5112,97.0,0.506,87.0,,,,,0.4259,94.0,0.3867,94.0,0.3063,57.0,,,,
ACRS,54.0,,,1.1299999952316284,,0.9123,83.0,0.8087,75.0,,,,,,,1.1864,81.0,0.9821,82.0,,,,,,
ACT,77.0,,,34.54999923706055,,0.3561,89.0,0.3325,88.0,0.3534,69.0,,,,,0.2346,41.0,0.2195,39.0,0.2981,53.0,,,,
ACTG,40.0,,,2.9200000762939453,,0.4789,66.0,0.5083,66.0,0.7876,79.0,0.6559,62.0,0.5242,32.0,0.4029,28.0,0.3878,22.0,0.7876,87.0,0.6485,68.0,0.5094,28.0
ACVA,62.0,,,13.90999984741211,,0.3407,23.0,0.4643,49.0,0.8116,86.0,0.8321,,0.8526,,0.5386,64.0,0.5101,56.0,0.607,61.0,0.6075,,0.608,
ACWI,,,,109.5999984741211,,0.2802,90.0,0.2234,93.0,0.2457,94.0,0.2499,94.0,0.2541,92.0,0.2156,79.0,0.1659,84.0,0.1445,64.0,0.1904,78.0,0.2364,86.0
ACWX,,,,54.41999816894531,,0.2153,79.0,0.1609,88.0,0.2371,90.0,0.228,86.0,0.219,78.0,0.1972,72.0,0.1324,77.0,0.1354,52.0,0.1731,70.0,0.2108,74.0
ACXP,36.0,,,0.3689999878406524,,0.6038,,0.629,,,,,,,,1.1986,,1.0117,,,,,,,
ADAP,160.0,,,0.2419999986886978,,0.8245,72.0,1.0062,82.0,,,,,,,1.1414,91.0,1.0735,90.0,,,,,,
ADBE,41.0,,,343.2200012207031,,0.2875,59.0,0.3225,80.0,0.3811,76.0,0.3766,76.0,0.3722,75.0,0.4116,81.0,0.2709,62.0,0.3693,82.0,0.3764,85.0,0.3836,85.0
ADC,70.0,,,78.72000122070312,,0.1749,52.0,0.2624,84.0,0.2174,44.0,0.2257,40.0,0.234,46.0,0.2,55.0,0.2063,61.0,0.2303,64.0,0.2335,63.0,0.2367,51.0
ADCT,166.0,,,1.2300000190734863,,0.8487,80.0,0.7072,71.0,,,,,,,1.2584,96.0,1.0207,95.0,,,,,,
ADEA,63.0,,,11.65999984741211,,0.4064,,0.3418,,0.8166,,,,,,0.5982,,0.4204,,0.8526,,,,,
ADI,62.0,,,174.99000549316406,,0.5831,95.0,0.551,97.0,0.5243,94.0,0.5219,94.0,0.5195,93.0,0.4643,91.0,0.3705,89.0,0.3246,77.0,0.3656,85.0,0.4066,91.0
ADM,77.0,,,48.09000015258789,,0.2546,64.0,0.2767,80.0,0.3924,92.0,0.3979,93.0,0.4034,93.0,0.314,75.0,0.2719,82.0,0.218,31.0,0.2883,69.0,0.3586,90.0
ADMA,50.0,,,19.63999938964844,,0.9213,88.0,0.7838,85.0,0.8225,41.0,0.8332,45.0,0.844,51.0,0.6294,48.0,0.5746,35.0,0.6127,17.0,0.6068,17.0,0.6008,15.0
ADNT,84.0,,,11.489999771118164,,0.8757,93.0,0.6641,93.0,0.803,91.0,0.8005,91.0,0.798,91.0,0.5321,56.0,0.4988,71.0,0.6347,78.0,0.6422,79.0,0.6497,79.0
ADP,83.0,,,284.8500061035156,,0.2701,82.0,0.2919,93.0,0.388,96.0,0.3908,96.0,0.3935,97.0,0.2196,71.0,0.2004,68.0,0.2584,83.0,0.2575,79.0,0.2566,71.0
ADPT,70.0,,,6.829999923706055,,0.5895,43.0,0.7226,67.0,1.4247,94.0,1.6808,99.0,1.9368,100.0,0.8229,72.0,0.8495,100.0,1.1203,93.0,0.9002,79.0,0.68,35.0
ADSE,,,,12.5,,0.5517,,0.7589,,,,,,1.0442,,0.4123,,0.5661,,,,,,1.0606,
ADSK,54.0,,,254.27000427246097,,0.2663,44.0,0.2708,52.0,0.3624,59.0,0.3682,61.0,0.3741,63.0,0.3202,39.0,0.2653,37.0,0.347,40.0,0.3521,40.0,0.3573,42.0
ADT,54.0,,,7.679999828338623,,0.3629,64.0,0.3071,52.0,0.4202,55.0,0.4616,61.0,0.5031,69.0,0.3875,41.0,0.2959,39.0,0.485,81.0,0.4356,57.0,0.3861,42.0
ADTN,166.0,,,7.179999828338623,,0.555,85.0,0.4902,86.0,1.1801,100.0,0.9993,100.0,0.8185,99.0,0.6049,93.0,0.558,97.0,0.6263,99.0,0.6356,99.0,0.6448,99.0
ADUS,57.0,,,97.27999877929688,,0.3472,68.0,0.3237,57.0,0.3983,55.0,0.3898,52.0,0.3812,51.0,0.329,39.0,0.3054,18.0,0.3729,51.0,0.3741,52.0,0.3753,52.0
ADV,46.0,,,1.2300000190734863,,0.5967,68.0,0.7755,89.0,,,,,,,0.7358,95.0,0.7218,100.0,,,,,,
ADVM,169.0,,,2.7300000190734863,,0.6798,60.0,1.1794,94.0,8.3979,100.0,,,,,0.7666,57.0,0.8391,76.0,3.0388,100.0,,,,
AEE,68.0,,,96.4800033569336,,0.2007,73.0,0.2471,91.0,0.2007,64.0,0.2102,65.0,0.2198,65.0,0.2146,80.0,0.2054,81.0,0.1819,57.0,0.2134,72.0,0.245,80.0
AEG,803.0,,,6.059999942779541,,0.2997,57.0,0.2575,82.0,0.2602,24.0,0.4015,61.0,0.5428,79.0,0.3541,63.0,0.2124,68.0,0.2602,27.0,0.4015,63.0,0.5428,81.0
AEHR,99.0,,,7.960000038146973,,0.657,,0.6358,,0.8193,,0.8434,,0.8676,,1.0048,,0.7721,,0.7374,,0.8168,,0.8961,
AEIS,69.0,,,86.04000091552734,,0.6644,87.0,0.5194,81.0,0.7563,94.0,0.768,95.0,0.7798,95.0,0.5518,77.0,0.4452,66.0,0.5106,72.0,0.5258,74.0,0.5409,76.0
AEM,68.0,,,123.47000122070312,,0.3656,52.0,0.3853,72.0,0.4457,68.0,0.4419,66.0,0.4381,65.0,0.353,35.0,0.2903,34.0,0.3861,45.0,0.3745,36.0,0.3629,27.0
AEO,41.0,,,10.729999542236328,,0.4736,73.0,0.524,88.0,0.659,89.0,0.611,86.0,0.563,81.0,0.6046,92.0,0.4793,83.0,0.448,75.0,0.5217,86.0,0.5953,91.0
AEP,68.0,,,105.52999877929688,,0.226,78.0,0.2398,87.0,0.2314,82.0,0.2599,88.0,0.2884,91.0,0.2187,78.0,0.2032,74.0,0.1776,52.0,0.2328,78.0,0.288,85.0
AER,55.0,,,94.5,,0.5245,83.0,0.3928,74.0,0.4027,65.0,0.4013,65.0,0.3999,65.0,0.3025,46.0,0.2774,48.0,0.3343,47.0,0.3523,51.0,0.3703,54.0
AES,53.0,,,9.800000190734863,,0.5565,89.0,0.4556,87.0,0.4848,86.0,0.5785,89.0,0.6722,93.0,0.4819,88.0,0.4081,87.0,0.5093,90.0,0.4319,81.0,0.3545,57.0
AESI,57.0,,,13.670000076293944,,0.6668,,0.5263,,0.6986,,0.7375,,0.7765,,0.5569,,0.4843,,0.5201,,0.5724,,0.6248,
AETH,,,,27.36000061035156,,0.0221,,0.0316,,0.5602,,0.5712,,0.5823,,0.5385,,0.2243,,0.545,,0.6,,0.6549,
AEVA,34.0,,,6.295000076293945,,1.2053,90.0,1.1333,93.0,1.0511,,1.0966,,1.1422,,0.9834,87.0,0.8814,77.0,0.7793,,0.9377,,1.0961,
AEYE,41.0,,,10.9399995803833,,0.5594,,0.5239,,1.1535,,1.1006,,1.0478,,0.9396,,0.8202,,0.9556,,0.9286,,0.9015,
AFCG,40.0,,,5.0,,0.5298,,0.5682,,0.5502,,0.5176,,0.4851,,0.5123,,0.4444,,0.3948,,0.5629,,0.731,
AFG,77.0,,,125.45999908447266,,0.2129,65.0,0.2369,78.0,0.3276,84.0,0.3262,85.0,0.3247,83.0,0.265,73.0,0.2234,71.0,0.2259,61.0,0.2579,70.0,0.2898,83.0
AFK,,,,17.440000534057617,,0.2895,,0.331,,0.273,,0.3205,,0.368,,0.2627,,0.2219,,0.273,,0.3205,,0.368,
AFL,76.0,,,104.97000122070312,,0.233,66.0,0.2718,83.0,0.3766,90.0,0.372,89.0,0.3674,88.0,0.2563,70.0,0.2228,70.0,0.2005,47.0,0.2428,61.0,0.285,67.0
AFMD,159.0,,,0.7039999961853027,,1.667,98.0,1.2883,96.0,,,,,,,0.9247,74.0,0.9154,84.0,,,,,,
AFRM,75.0,,,40.650001525878906,,0.6189,28.0,0.5745,25.0,0.8794,56.0,0.878,56.0,0.8766,55.0,0.8899,49.0,0.7268,49.0,0.7598,39.0,0.763,39.0,0.7663,39.0
AFYA,40.0,,,17.989999771118164,,0.1538,3.0,0.2655,10.0,0.4213,8.0,,,,,0.3605,30.0,0.3003,11.0,0.4213,14.0,,,,
AG,61.0,,,6.460000038146973,,0.4724,41.0,0.6077,83.0,0.7699,94.0,0.7116,87.0,0.6532,78.0,0.6204,61.0,0.519,64.0,0.6306,64.0,0.6184,61.0,0.6062,54.0
AGCO,75.0,,,79.91000366210938,,0.3829,77.0,0.3957,89.0,0.5468,97.0,0.5306,96.0,0.5143,94.0,0.4592,89.0,0.3934,91.0,0.3539,71.0,0.4036,85.0,0.4534,91.0
AGEN,42.0,,,2.309999942779541,,1.6408,97.0,1.4234,97.0,1.7243,95.0,1.5724,94.0,1.4206,93.0,0.9803,84.0,0.9533,89.0,1.3368,87.0,1.3402,87.0,1.3435,91.0
AGG,,,,97.27999877929688,,0.0791,93.0,0.0597,95.0,0.0816,93.0,0.0958,95.0,0.1101,95.0,0.0566,79.0,0.0446,82.0,0.0453,68.0,0.0832,92.0,0.1212,96.0
AGGY,,,,42.63999938964844,,0.1189,,0.0617,,0.1604,,,,,,0.0654,,0.047,,0.1604,,,,,
AGI,62.0,,,29.75,,0.4155,52.0,0.4049,61.0,0.426,32.0,0.4166,27.0,0.4073,25.0,0.3813,23.0,0.3276,24.0,0.3991,19.0,0.412,21.0,0.425,25.0
AGIO,68.0,,,27.34000015258789,,0.5099,57.0,0.4843,55.0,0.8017,87.0,0.7949,86.0,0.7881,85.0,0.6451,69.0,0.5808,69.0,0.7608,93.0,0.7978,96.0,0.8347,98.0
AGL,56.0,,,4.139999866485596,,2.0192,100.0,1.5691,100.0,1.0363,94.0,1.1245,98.0,1.2127,99.0,1.1834,100.0,0.9458,100.0,0.7254,82.0,0.7884,86.0,0.8514,92.0
AGM,60.0,,,172.0,,0.3659,67.0,0.3241,64.0,0.4485,74.0,0.4342,72.0,0.4198,67.0,0.321,46.0,0.2711,34.0,0.3088,43.0,0.3324,49.0,0.3559,52.0
AGNC,85.0,,,8.15999984741211,,0.6181,97.0,0.4659,96.0,0.5803,99.0,0.5928,99.0,0.6053,98.0,0.2461,68.0,0.2503,76.0,0.4116,94.0,0.3093,78.0,0.207,23.0
AGNG,,,,29.40999984741211,,0.2715,,0.1626,,0.1735,,,,,,0.1723,,0.1469,,0.1735,,,,,
AGO,54.0,,,81.98999786376953,,0.2816,57.0,0.235,50.0,0.3567,60.0,0.4012,65.0,0.4456,70.0,0.295,54.0,0.2318,42.0,0.3348,56.0,0.3448,57.0,0.3548,56.0
AGQ,,,,40.099998474121094,,0.3759,33.0,0.3388,56.0,0.4983,42.0,0.663,78.0,0.8277,94.0,0.6154,67.0,0.3469,48.0,0.5882,56.0,0.6228,57.0,0.6574,59.0
AGRO,40.0,,,11.40999984741211,,0.2227,30.0,0.2178,16.0,,,,,,,0.3008,33.0,0.2723,19.0,,,,,,
AGS,47.0,,,12.0600004196167,,0.078,13.0,0.0815,11.0,,,,,,,0.0559,6.0,0.0604,5.0,,,,,,
AGX,138.0,,,129.91000366210938,,0.899,97.0,0.726,99.0,0.7632,96.0,0.7592,97.0,0.7552,95.0,0.7607,100.0,0.651,100.0,0.7108,100.0,0.704,100.0,0.6972,100.0
AGYS,91.0,,,67.7699966430664,,0.2989,38.0,0.3397,39.0,0.8279,95.0,0.8297,95.0,0.8315,95.0,0.5897,80.0,0.4621,62.0,0.5964,89.0,0.605,90.0,0.6135,90.0
AGZ,,,,108.73999786376952,,0.0341,,0.0369,,,,,,0.1171,,0.0352,,0.0326,,,,,,0.1171,
AHCO,56.0,,,7.329999923706055,,0.4506,55.0,0.6783,88.0,0.7022,74.0,0.6206,57.0,0.5391,40.0,0.5909,50.0,0.5018,36.0,0.4726,15.0,0.4746,12.0,0.4767,12.0
AHH,62.0,,,6.760000228881836,,0.5446,97.0,0.3893,95.0,0.7414,96.0,0.5984,94.0,0.4555,85.0,0.3245,89.0,0.2965,87.0,0.3153,63.0,0.3854,76.0,0.4555,86.0
AHR,54.0,,,29.579999923706055,,0.2922,59.0,0.3313,97.0,0.6491,,0.5442,,0.4394,,0.3211,62.0,0.3405,100.0,0.3371,,0.3691,,0.4011,
AI,55.0,,,19.209999084472656,,0.3167,55.0,0.4723,71.0,0.6601,68.0,0.6481,65.0,0.6361,68.0,0.7181,81.0,0.6615,82.0,0.6795,73.0,0.688,65.0,0.6965,71.0
AIA,,,,65.88999938964844,,0.359,92.0,0.1912,96.0,0.3465,91.0,0.3107,76.0,0.275,54.0,0.2899,80.0,0.1652,89.0,0.1928,75.0,0.2255,59.0,0.2583,44.0
AIBU,,,,21.579999923706055,,0.8336,,0.5701,,0.7337,,0.7871,,0.8405,,0.7302,,0.4941,,0.6766,,0.6874,,0.6983,
AIEQ,,,,34.34199905395508,,0.3629,,0.2198,,0.3162,,0.3481,,0.3801,,0.2955,,0.2098,,0.2797,,0.2959,,0.3121,
AIFU,,,,0.1299999952316284,,0.7258,,1.4196,,,,,,,,1.2842,,1.3068,,,,,,,
AIG,70.0,,,79.37999725341797,,0.185,40.0,0.2813,71.0,0.4219,83.0,0.4192,82.0,0.4164,81.0,0.2543,47.0,0.2413,59.0,0.25,46.0,0.286,56.0,0.322,62.0
AIN,55.0,,,62.720001220703125,,0.249,47.0,0.3056,74.0,0.7187,98.0,0.6144,96.0,0.5102,85.0,0.3856,75.0,0.3259,73.0,0.2945,46.0,0.3184,53.0,0.3424,63.0
AIOT,71.0,,,4.5,,0.6693,,0.6151,,1.0572,,,,,,0.8385,,0.7437,,0.7756,,,,,
AIP,63.0,,,5.840000152587891,,0.4884,,0.5413,,0.6248,,0.7088,,0.7929,,0.7238,,0.641,,0.6248,,0.7088,,0.7929,
AIPI,,,,37.22999954223633,,0.2952,,0.2598,,0.2042,,0.3874,,0.5706,,0.3125,,0.2417,,0.1441,,0.511,,0.878,
AIQ,,,,33.22999954223633,,0.3565,79.0,0.2906,78.0,0.3904,81.0,0.3967,,0.403,,0.3143,62.0,0.2325,69.0,0.3194,76.0,0.3292,,0.339,
AIR,105.0,,,51.02000045776367,,0.3806,63.0,0.3792,70.0,0.4664,76.0,0.4042,59.0,0.3421,33.0,0.4659,75.0,0.3572,64.0,0.3727,55.0,0.3758,53.0,0.379,54.0
AIRG,259.0,,,3.5899999141693115,,0.9349,91.0,1.044,98.0,,,,,0.8075,88.0,0.7077,83.0,0.6837,84.0,,,,,1.0069,99.0
AIRR,,,,65.16999816894531,,0.3229,,0.286,,0.3225,,0.3454,,0.3682,,0.3199,,0.2542,,0.3012,,0.3096,,0.3179,
AIRS,39.0,,,1.7000000476837158,,1.0085,,1.0365,,,,,,,,0.992,,1.028,,,,,,,
AISP,53.0,,,3.490000009536743,,0.5334,,0.6352,,0.7068,,0.9737,,1.2407,,1.3385,,1.3282,,0.6683,,1.4872,,2.306,
AIT,83.0,,,214.2100067138672,,0.5207,93.0,0.3962,92.0,0.4375,88.0,0.4703,91.0,0.5031,91.0,0.406,88.0,0.3142,84.0,0.3401,77.0,0.353,79.0,0.366,79.0
AIV,57.0,,,7.619999885559082,,0.2751,68.0,0.3145,79.0,0.3736,67.0,0.4091,71.0,0.4446,77.0,0.2836,64.0,0.2826,68.0,0.3552,69.0,0.3584,66.0,0.3616,65.0
AIVC,,,,38.402000427246094,,0.4572,,0.1942,,0.4932,,0.4625,,0.4318,,0.3953,,0.2155,,0.3372,,0.3476,,0.3581,
AIVI,,,,44.25,,0.1718,,0.1009,,0.2052,,0.2027,,0.2003,,0.1842,,0.0856,,0.1137,,0.1612,,0.2088,
AIVL,,,,101.12999725341795,,0.2523,,0.1275,,0.2235,,0.2164,,0.2094,,0.1888,,0.1176,,0.1759,,0.1878,,0.1996,
AIYY,,,,4.300000190734863,,0.4458,,0.3478,,0.488,,0.7791,,1.0702,,0.6494,,0.5198,,0.488,,0.8626,,1.2371,
AIZ,70.0,,,183.8699951171875,,0.2791,77.0,0.2918,86.0,0.4057,92.0,0.4188,93.0,0.4318,93.0,0.2835,72.0,0.2469,74.0,0.2786,77.0,0.3081,84.0,0.3375,88.0
AJG,82.0,,,319.3999938964844,,0.3492,92.0,0.3144,92.0,0.342,94.0,0.3458,94.0,0.3495,93.0,0.2409,76.0,0.2285,79.0,0.2544,84.0,0.2693,87.0,0.2842,89.0
AKAM,61.0,,,71.91999816894531,,0.3597,66.0,0.3057,62.0,0.4028,62.0,0.4024,61.0,0.402,61.0,0.5339,81.0,0.326,63.0,0.4042,62.0,0.4135,63.0,0.4228,63.0
