symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ACWX,,,,58.56999969482422,,0.085,17.0,0.0563,16.0,0.1046,16.0,0.1425,48.0,0.1804,66.0,0.1952,71.0,0.1329,77.0,0.1128,22.0,0.1464,32.0,0.18,47.0
ACXP,58.0,,,0.3799000084400177,,1.2764,,1.0503,,,,,,,,1.236,,1.0378,,,,,,,
ADAP,182.0,,,0.25,,1.1054,88.0,1.0664,85.0,,,,,,,1.1628,91.0,1.1035,92.0,,,,,,
ADBE,63.0,,,397.3999938964844,,0.1916,28.0,0.172,19.0,0.2464,28.0,0.247,28.0,0.2476,28.0,0.4129,81.0,0.2722,63.0,0.3449,67.0,0.3478,66.0,0.3506,65.0
ADC,92.0,,,72.91999816894531,,0.1504,40.0,0.2,60.0,0.2038,35.0,0.2619,62.0,0.32,80.0,0.1994,54.0,0.2071,63.0,0.1649,22.0,0.191,22.0,0.2172,33.0
ADCT,188.0,,,1.3200000524520874,,0.7041,70.0,0.6344,64.0,,,,,,,1.2634,97.0,1.0187,95.0,,,,,,
ADEA,85.0,,,14.020000457763672,,0.539,,0.4226,,,,,,,,0.5175,,0.4067,,,,,,,
ADI,84.0,,,226.67999267578125,,0.4283,85.0,0.2296,49.0,0.4803,93.0,0.456,91.0,0.4317,89.0,0.4811,91.0,0.374,89.0,0.2978,66.0,0.3315,75.0,0.3652,82.0
ADM,99.0,,,50.689998626708984,,0.2327,57.0,0.2644,77.0,0.2575,57.0,0.2312,40.0,0.2049,23.0,0.3034,74.0,0.2696,82.0,0.2831,72.0,0.279,63.0,0.2748,39.0
ADMA,72.0,,,19.8799991607666,,0.7543,81.0,0.8542,89.0,0.5514,9.0,0.6839,20.0,0.8164,46.0,0.6062,40.0,0.5923,40.0,0.5786,12.0,0.6002,15.0,0.6219,20.0
ADNT,106.0,,,15.899999618530272,,0.643,80.0,0.5883,87.0,0.4879,47.0,0.5921,66.0,0.6964,84.0,0.5631,59.0,0.5048,72.0,0.5547,60.0,0.5598,62.0,0.5649,62.0
ADP,105.0,,,308.19000244140625,,0.0639,3.0,0.1326,33.0,0.1736,44.0,0.1803,48.0,0.1869,50.0,0.2142,67.0,0.2056,73.0,0.244,75.0,0.234,63.0,0.2241,41.0
ADPT,92.0,,,9.289999961853027,,0.9882,86.0,0.8332,82.0,1.604,97.0,1.2638,93.0,0.9235,69.0,0.9146,88.0,0.8594,100.0,0.815,68.0,0.9248,83.0,1.0346,92.0
ADSE,,,,13.149999618530272,,0.1479,,0.3576,,,,,,1.2228,,0.4101,,0.5575,,,,,,1.1216,
ADSK,76.0,,,297.010009765625,,0.1942,20.0,0.1926,16.0,0.4465,79.0,0.4365,78.0,0.4265,76.0,0.3227,40.0,0.2677,38.0,0.3125,6.0,0.322,8.0,0.3316,15.0
ADT,76.0,,,8.550000190734863,,0.098,3.0,0.2168,22.0,0.2626,16.0,0.2764,18.0,0.2901,22.0,0.2872,24.0,0.2753,34.0,0.3363,38.0,0.3326,34.0,0.3289,31.0
ADTN,188.0,,,8.5600004196167,,0.5605,85.0,0.5063,87.0,0.4717,70.0,0.4652,66.0,0.4586,63.0,0.5533,87.0,0.5376,96.0,0.5599,96.0,0.5161,88.0,0.4723,75.0
ADUS,79.0,,,109.73999786376952,,0.3384,66.0,0.3468,67.0,0.5069,86.0,0.4966,87.0,0.4862,84.0,0.3223,37.0,0.3071,19.0,0.3269,20.0,0.3274,19.0,0.3279,21.0
ADV,68.0,,,1.1299999952316284,,1.4176,100.0,1.1351,98.0,,,,,,,0.7692,100.0,0.7299,100.0,,,,,,
ADVM,191.0,,,2.2149999141693115,,1.3341,96.0,1.3549,98.0,6.5624,100.0,4.2111,100.0,1.8598,96.0,0.8728,73.0,0.9195,83.0,6.5624,100.0,4.2111,100.0,1.8598,100.0
AEE,90.0,,,94.31999969482422,,0.1474,47.0,0.1371,37.0,0.2056,67.0,0.1892,48.0,0.1729,28.0,0.2039,73.0,0.2034,80.0,0.1943,68.0,0.1939,55.0,0.1935,43.0
AEG,825.0,,,6.730000019073486,,0.1518,14.0,0.1296,27.0,0.3067,42.0,,,,,0.3524,63.0,0.214,69.0,0.3067,45.0,,,,
AEHR,121.0,,,9.25,,0.6064,,0.4686,,0.6281,,0.6478,,0.6676,,0.9758,,0.7497,,0.7067,,0.7304,,0.7542,
AEIS,91.0,,,120.13999938964844,,0.3635,46.0,0.2458,12.0,0.3327,14.0,0.3395,15.0,0.3462,17.0,0.5838,79.0,0.4491,67.0,0.4218,45.0,0.4177,42.0,0.4136,39.0
AEM,90.0,,,107.0,,0.7403,95.0,0.2888,42.0,0.3377,31.0,0.3376,30.0,0.3374,30.0,0.3774,41.0,0.2958,35.0,0.3531,27.0,0.3494,23.0,0.3457,19.0
AEO,63.0,,,12.720000267028809,,0.5554,82.0,0.47,82.0,1.0515,99.0,0.8751,98.0,0.6986,92.0,0.6239,93.0,0.4921,86.0,0.4369,71.0,0.4994,84.0,0.5618,87.0
AEP,90.0,,,99.55999755859376,,0.2322,79.0,0.1947,72.0,0.2056,73.0,0.1978,66.0,0.19,55.0,0.2139,77.0,0.2033,74.0,0.1362,21.0,0.195,49.0,0.2539,69.0
AER,77.0,,,112.08999633789062,,0.0826,5.0,0.1755,17.0,0.2184,13.0,0.2578,28.0,0.2972,38.0,0.3043,47.0,0.2721,46.0,0.3043,38.0,0.2949,34.0,0.2855,28.0
AES,75.0,,,12.550000190734863,,0.4502,82.0,0.4288,85.0,0.4544,84.0,0.469,84.0,0.4837,86.0,0.4664,87.0,0.4036,87.0,0.3176,57.0,0.4036,77.0,0.4896,87.0
AESI,79.0,,,13.359999656677246,,0.8937,,0.5504,,0.4947,,0.6991,,0.9036,,0.575,,0.4898,,0.5324,,0.5006,,0.4688,
AETH,,,,41.02000045776367,,1.0778,,0.3863,,0.6288,,0.7756,,0.9225,,0.509,,0.2193,,0.6681,,0.7,,0.7319,
AEVA,56.0,,,13.539999961853027,,1.1286,87.0,1.3022,97.0,1.7915,,1.79,,1.7884,,1.033,92.0,0.9036,85.0,0.9197,,0.9345,,0.9493,
AEYE,63.0,,,14.050000190734863,,0.7664,,0.7994,,0.7517,,0.8069,,0.862,,0.8953,,0.8112,,0.8856,,0.8755,,0.8654,
AFCG,62.0,,,5.769999980926514,,0.5695,,0.3723,,,,,,0.5242,,0.5366,,0.4612,,,,,,0.5242,
AFG,99.0,,,124.25,,0.4173,92.0,0.1839,63.0,0.2041,47.0,0.1972,39.0,0.1902,31.0,0.2702,75.0,0.2252,71.0,0.185,37.0,0.2098,53.0,0.2345,61.0
AFK,,,,18.649999618530273,,0.184,,0.2308,,0.2186,,0.2551,,0.2916,,0.2518,,0.2264,,0.227,,0.2593,,0.2916,
AFL,98.0,,,105.02999877929688,,0.0895,11.0,0.1606,44.0,0.2012,50.0,0.2044,51.0,0.2076,50.0,0.2548,70.0,0.2239,70.0,0.226,59.0,0.2256,53.0,0.2253,38.0
AFMD,181.0,,,0.1340000033378601,,9.5874,100.0,1.4583,98.0,,,,,,,2.5302,100.0,0.9941,91.0,,,,,,
AFRM,97.0,,,53.939998626708984,,1.4351,91.0,0.6258,32.0,0.6049,8.0,0.6071,8.0,0.6093,9.0,0.8839,47.0,0.7094,44.0,0.6742,14.0,0.6774,16.0,0.6806,18.0
AFYA,62.0,,,19.219999313354492,,0.2085,10.0,0.4608,62.0,0.3772,3.0,,,,,0.36,30.0,0.3157,13.0,0.3772,5.0,,,,
AG,83.0,,,5.800000190734863,,1.0302,96.0,0.6991,91.0,0.552,52.0,0.5697,57.0,0.5874,64.0,0.6475,65.0,0.5369,68.0,0.6045,54.0,0.6036,55.0,0.6028,53.0
AGCO,97.0,,,105.98999786376952,,0.402,79.0,0.2787,61.0,0.3983,83.0,0.3945,81.0,0.3907,79.0,0.4756,91.0,0.3941,91.0,0.3081,55.0,0.3062,47.0,0.3044,41.0
AGEN,64.0,,,3.380000114440918,,1.2762,94.0,1.2666,95.0,1.5271,92.0,1.5381,94.0,1.5491,95.0,1.0942,90.0,1.0723,93.0,1.2614,85.0,1.198,84.0,1.1346,81.0
AGG,,,,97.33000183105467,,0.0441,67.0,0.0342,70.0,0.0714,90.0,0.0676,84.0,0.0637,66.0,0.0542,78.0,0.0442,82.0,0.0227,11.0,0.0588,71.0,0.0949,86.0
AGGY,,,,42.790000915527344,,0.0368,,0.0297,,,,,,,,0.0627,,0.0459,,,,,,,
AGI,84.0,,,24.770000457763672,,0.7269,88.0,0.3023,25.0,0.3853,20.0,0.402,22.0,0.4188,28.0,0.428,37.0,0.3348,28.0,0.3753,12.0,0.3961,15.0,0.4169,21.0
AGIO,90.0,,,28.739999771118164,,0.5797,68.0,0.4485,46.0,1.0898,98.0,0.828,89.0,0.5661,42.0,0.6226,63.0,0.5834,70.0,0.6776,79.0,0.6781,78.0,0.6786,78.0
AGL,78.0,,,2.700000047683716,,1.8228,100.0,1.5517,100.0,0.7057,64.0,0.7444,66.0,0.7831,77.0,1.102,98.0,0.999,100.0,0.7937,88.0,0.8022,87.0,0.8107,88.0
AGM,82.0,,,193.8800048828125,,0.3312,59.0,0.2361,34.0,0.2706,21.0,0.2607,11.0,0.2508,8.0,0.2849,26.0,0.2656,31.0,0.2405,4.0,0.2724,10.0,0.3043,21.0
AGNC,107.0,,,9.06999969482422,,0.2078,67.0,0.1506,49.0,0.1786,53.0,0.1883,50.0,0.198,46.0,0.2476,69.0,0.246,74.0,0.2976,79.0,0.2719,66.0,0.2462,32.0
AGNG,,,,30.6299991607666,,0.1623,,0.096,,0.1326,,,,,,0.1814,,0.1494,,0.1326,,,,,
AGO,76.0,,,87.69000244140625,,0.1407,17.0,0.2564,56.0,0.2701,41.0,0.2761,42.0,0.2821,42.0,0.2763,49.0,0.2348,44.0,0.2823,41.0,0.271,32.0,0.2597,22.0
AGQ,,,,40.31999969482422,,0.5282,61.0,0.2393,21.0,0.397,20.0,0.5247,48.0,0.6524,75.0,0.5893,60.0,0.3394,45.0,0.5601,49.0,0.5894,49.0,0.6187,48.0
AGRO,62.0,,,8.949999809265137,,0.3826,73.0,0.3342,64.0,0.3173,11.0,0.3854,41.0,0.4536,63.0,0.4026,75.0,0.3127,46.0,0.3173,12.0,0.3854,49.0,0.4536,70.0
AGS,69.0,,,12.170000076293944,,0.058,11.0,0.074,11.0,,,,,,,0.0572,7.0,0.0628,5.0,,,,,,
AGX,160.0,,,175.52000427246094,,0.2323,38.0,0.4643,91.0,0.5995,89.0,0.614,91.0,0.6285,89.0,0.7463,100.0,0.6551,100.0,0.6108,97.0,0.614,97.0,0.6173,97.0
AGYS,113.0,,,84.66999816894531,,0.2268,21.0,0.2747,21.0,0.6108,84.0,0.6256,86.0,0.6403,88.0,0.5477,75.0,0.4287,53.0,0.5297,81.0,0.5316,81.0,0.5336,81.0
AGZ,,,,108.58999633789062,,0.0279,,0.0287,,,,,,0.1027,,0.033,,0.0322,,,,,,0.1027,
AHCO,78.0,,,9.024999618530272,,0.6496,81.0,0.5352,70.0,0.6628,66.0,0.5836,48.0,0.5043,28.0,0.5738,36.0,0.5088,41.0,0.4008,2.0,0.4416,3.0,0.4823,13.0
AHH,84.0,,,7.21999979019165,,0.2701,72.0,0.3144,84.0,0.2584,37.0,0.2926,38.0,0.3269,57.0,0.3299,90.0,0.3075,88.0,0.2584,43.0,0.2926,44.0,0.3269,57.0
AHR,76.0,,,34.630001068115234,,0.5145,79.0,0.3717,99.0,0.4286,,0.3922,,0.3559,,0.3279,63.0,0.3348,100.0,0.2985,,0.3014,,0.3043,
AI,77.0,,,23.989999771118164,,0.429,66.0,0.3295,57.0,0.5662,57.0,0.5702,56.0,0.5741,61.0,0.7203,81.0,0.661,82.0,0.6491,66.0,0.6572,55.0,0.6652,64.0
AIA,,,,76.05999755859375,,0.2272,60.0,0.1025,51.0,0.1988,46.0,0.2555,56.0,0.3122,67.0,0.2904,80.0,0.1652,89.0,0.1899,70.0,0.2232,57.0,0.2565,42.0
AIBU,,,,34.65999984741211,,0.6944,,0.297,,0.3928,,0.4446,,0.4963,,0.7573,,0.5095,,0.4985,,0.515,,0.5314,
AIEQ,,,,41.0702018737793,,0.2635,,0.1072,,0.1869,,0.204,,0.2211,,0.3043,,0.2132,,0.2119,,0.2246,,0.2372,
AIFU,,,,0.1720000058412552,,4.282,,2.9273,,,,,,,,1.6387,,1.7819,,,,,,,
AIG,92.0,,,83.63999938964844,,0.1327,22.0,0.1649,33.0,0.2342,48.0,0.2088,37.0,0.1834,23.0,0.2594,48.0,0.2429,60.0,0.2695,53.0,0.2592,45.0,0.2489,24.0
AIN,77.0,,,68.29000091552734,,0.2168,37.0,0.2251,39.0,0.2896,31.0,0.3156,36.0,0.3417,47.0,0.3653,70.0,0.3376,75.0,0.2413,22.0,0.2754,36.0,0.3096,56.0
AIOT,93.0,,,5.889999866485596,,0.5304,,0.4087,,0.6104,,0.6235,,0.6366,,0.8445,,0.743,,0.5655,,0.5966,,0.6276,
AIP,85.0,,,8.350000381469727,,0.7122,,0.6125,,0.6966,,0.6712,,0.6458,,0.7084,,0.6433,,0.5866,,0.6023,,0.6181,
AIPI,,,,42.08000183105469,,0.0988,,0.0928,,0.1195,,0.2964,,0.4732,,0.3043,,0.2425,,0.0417,,0.3521,,0.6626,
AIQ,,,,40.709999084472656,,0.2643,62.0,0.15,37.0,0.2019,32.0,0.1988,,0.1957,,0.3254,67.0,0.2386,71.0,0.2163,35.0,0.2305,,0.2448,
AIR,127.0,,,61.380001068115234,,0.1727,11.0,0.3069,52.0,0.2997,17.0,0.332,28.0,0.3642,43.0,0.4392,69.0,0.356,63.0,0.3091,21.0,0.3179,24.0,0.3268,26.0
AIRG,281.0,,,4.130000114440918,,0.7081,81.0,0.5953,71.0,,,,,,,0.7273,84.0,0.7165,88.0,,,,,,
AIRJ,,,,4.550000190734863,,0.9787,,1.0671,,0.9049,,,,,,0.8724,,0.9904,,0.9049,,,,,
AIRR,,,,77.30000305175781,,0.2824,,0.1671,,0.2285,,0.2296,,0.2306,,0.3114,,0.2595,,0.2285,,0.2296,,0.2306,
AIRS,61.0,,,3.5199999809265137,,1.9039,,1.805,,0.9613,,0.9668,,0.9723,,1.0981,,1.1239,,0.8861,,0.9292,,0.9723,
AISP,75.0,,,4.380000114440918,,0.6461,,0.6374,,1.4903,,1.2924,,1.0945,,1.2956,,1.3088,,0.6923,,1.1445,,1.5967,
AIT,105.0,,,232.1000061035156,,0.463,90.0,0.2569,69.0,0.3081,59.0,0.3193,60.0,0.3304,63.0,0.3884,87.0,0.3261,85.0,0.3195,69.0,0.3198,67.0,0.32,63.0
AIV,79.0,,,8.0,,0.2479,62.0,0.2498,66.0,0.317,59.0,0.3186,57.0,0.3202,57.0,0.2942,65.0,0.2805,68.0,0.317,62.0,0.3174,60.0,0.3177,59.0
