symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ACLX,55.0,,,63.119998931884766,,0.3595,,0.4371,,0.6509,,0.6191,,0.5873,,0.5742,,0.5821,,0.6693,,0.6692,,0.669,
ACM,79.0,,,94.0,,0.2195,42.0,0.2449,56.0,0.2966,45.0,0.3288,57.0,0.3611,67.0,0.2722,38.0,0.2643,54.0,0.2614,16.0,0.2865,34.0,0.3117,54.0
ACMR,56.0,,,18.450000762939453,,0.6073,60.0,0.4692,45.0,0.8952,91.0,0.9056,91.0,0.916,91.0,0.7698,60.0,0.6016,69.0,0.7149,69.0,0.7058,65.0,0.6968,63.0
ACN,34.0,,,283.9599914550781,,0.2084,54.0,0.2278,69.0,0.3336,82.0,0.325,79.0,0.3164,76.0,0.3032,76.0,0.24,72.0,0.2649,67.0,0.2984,77.0,0.332,81.0
ACNB,90.0,,,41.35499954223633,,0.2417,,0.247,,,,,,0.4787,,0.3993,,0.3507,,,,,,0.3833,
ACNT,350.0,,,12.739999771118164,,0.1959,,0.2662,,,,,,,,0.2604,,0.321,,,,,,,
ACR,49.0,,,17.530000686645508,,0.6459,96.0,0.5989,95.0,0.4944,,0.4584,,0.4225,,0.3957,64.0,0.3774,66.0,0.4944,,0.4584,,0.4225,
ACRE,70.0,,,3.890000104904175,,0.7084,98.0,0.5438,98.0,0.6108,93.0,,,,,0.4459,94.0,0.3919,94.0,0.6108,95.0,,,,
ACRS,55.0,,,1.100000023841858,,0.5883,56.0,0.6884,61.0,,,,,,,1.1867,81.0,0.9838,83.0,,,,,,
ACT,78.0,,,35.34000015258789,,0.2761,77.0,0.2733,76.0,0.3017,52.0,0.3146,52.0,0.3276,56.0,0.2357,41.0,0.2193,39.0,0.3017,56.0,0.295,43.0,0.2883,32.0
ACTG,41.0,,,2.930000066757202,,0.3423,40.0,0.4573,55.0,,,,,0.6643,66.0,0.4024,28.0,0.3763,19.0,,,,,0.4828,21.0
ACVA,63.0,,,14.3100004196167,,0.3187,19.0,0.4273,42.0,0.8149,86.0,0.8329,,0.8509,,0.5395,64.0,0.5109,56.0,0.4925,11.0,0.5547,,0.6169,
ACWI,,,,112.06999969482422,,0.244,87.0,0.1808,88.0,0.2318,92.0,0.2276,90.0,0.2234,87.0,0.218,80.0,0.1663,84.0,0.144,63.0,0.186,76.0,0.2281,81.0
ACWX,,,,55.45000076293945,,0.1791,69.0,0.1341,81.0,0.1832,80.0,0.1966,79.0,0.21,76.0,0.1986,72.0,0.1326,77.0,0.1354,52.0,0.1631,59.0,0.1908,57.0
ACXP,37.0,,,0.3767000138759613,,0.6039,,0.6116,,,,,,,,1.1995,,1.0111,,,,,,,
ADAP,161.0,,,0.2623000144958496,,0.6615,53.0,0.9888,81.0,,,,,,,1.1484,91.0,1.0774,90.0,,,,,,
ADBE,42.0,,,349.9100036621094,,0.2242,40.0,0.2535,57.0,0.3456,68.0,0.3461,68.0,0.3466,68.0,0.4126,81.0,0.2712,63.0,0.3636,80.0,0.3722,83.0,0.3807,84.0
ADC,71.0,,,79.12000274658203,,0.1651,47.0,0.2311,75.0,0.2327,52.0,0.2692,65.0,0.3056,77.0,0.1998,54.0,0.2064,61.0,0.2232,61.0,0.2343,64.0,0.2454,59.0
ADCT,167.0,,,1.2300000190734863,,0.6467,65.0,0.693,70.0,,,,,,,1.2584,96.0,1.0214,95.0,,,,,,
ADEA,64.0,,,11.770000457763672,,0.2148,,0.2783,,0.861,,,,,,0.5978,,0.4205,,0.9841,,,,,
ADI,63.0,,,178.5,,0.1967,30.0,0.4125,92.0,0.499,93.0,0.4699,92.0,0.4408,89.0,0.4652,91.0,0.3707,89.0,0.3194,76.0,0.3578,84.0,0.3962,90.0
ADM,78.0,,,48.540000915527344,,0.2473,61.0,0.2528,74.0,0.4035,93.0,0.4066,93.0,0.4097,93.0,0.3143,75.0,0.2716,82.0,0.2055,23.0,0.2834,66.0,0.3614,91.0
ADMA,51.0,,,21.38999938964844,,0.9936,90.0,0.804,87.0,0.7439,28.0,0.7416,28.0,0.7393,33.0,0.6404,53.0,0.5777,36.0,0.5758,12.0,0.5883,12.0,0.6009,15.0
ADNT,85.0,,,12.010000228881836,,0.445,54.0,0.5485,82.0,0.7702,89.0,0.6005,68.0,0.4308,37.0,0.533,56.0,0.4984,71.0,0.6172,73.0,0.6251,73.0,0.633,74.0
ADP,84.0,,,292.8900146484375,,0.3307,90.0,0.2714,91.0,0.3595,95.0,0.3491,94.0,0.3387,92.0,0.2231,74.0,0.2018,69.0,0.2535,81.0,0.251,75.0,0.2486,64.0
ADPT,71.0,,,7.010000228881836,,0.5405,36.0,0.6792,57.0,1.4353,94.0,1.1958,91.0,0.9562,73.0,0.8223,71.0,0.8496,100.0,1.103,93.0,1.0296,93.0,0.9562,85.0
ADSE,,,,12.800000190734863,,0.5274,,0.763,,,,,,1.5521,,0.4109,,0.5666,,,,,,1.0669,
ADSK,55.0,,,261.1400146484375,,0.2824,50.0,0.2456,40.0,0.336,50.0,0.3343,49.0,0.3325,48.0,0.3223,40.0,0.266,37.0,0.3333,21.0,0.3393,25.0,0.3453,28.0
ADT,55.0,,,7.849999904632568,,0.3271,57.0,0.2728,42.0,0.3533,37.0,0.4379,54.0,0.5225,73.0,0.3876,41.0,0.2957,39.0,0.4107,63.0,0.4182,52.0,0.4258,51.0
ADTN,167.0,,,7.46999979019165,,0.4205,70.0,0.3914,70.0,0.8175,99.0,0.7796,98.0,0.7416,97.0,0.6072,93.0,0.5588,97.0,0.6129,99.0,0.6228,99.0,0.6327,98.0
ADUS,58.0,,,98.04000091552734,,0.3475,68.0,0.3089,53.0,0.477,80.0,0.436,70.0,0.3951,56.0,0.3293,39.0,0.3062,19.0,0.3555,38.0,0.3571,40.0,0.3588,41.0
ADV,47.0,,,1.2899999618530271,,0.5977,69.0,0.7193,84.0,,,,,,,0.7386,95.0,0.724,100.0,,,,,,
ADVM,170.0,,,2.9600000381469727,,0.9351,84.0,1.1091,92.0,2.1491,94.0,,,,,0.7769,57.0,0.8425,77.0,3.2452,100.0,,,,
AEE,69.0,,,99.1500015258789,,0.2593,88.0,0.2327,88.0,0.2102,70.0,0.2155,68.0,0.2208,65.0,0.2176,81.0,0.2066,81.0,0.169,46.0,0.2105,70.0,0.252,85.0
AEG,804.0,,,6.239999771118164,,0.2415,41.0,0.218,74.0,0.2358,16.0,,,,,0.3562,63.0,0.2128,68.0,0.2358,19.0,,,,
AEHR,100.0,,,8.300000190734863,,0.5688,,0.6073,,0.7994,,0.8004,,0.8015,,1.007,,0.7715,,0.6641,,0.774,,0.884,
AEIS,70.0,,,88.11000061035156,,0.3598,45.0,0.4343,67.0,0.7324,93.0,0.6987,92.0,0.665,89.0,0.5526,77.0,0.4453,66.0,0.5181,73.0,0.5244,73.0,0.5306,74.0
AEM,69.0,,,121.0999984741211,,0.3666,52.0,0.3341,57.0,0.424,60.0,0.4204,57.0,0.4167,57.0,0.3545,35.0,0.2915,34.0,0.374,39.0,0.3699,34.0,0.3658,28.0
AEO,42.0,,,11.029999732971191,,0.3782,56.0,0.4896,85.0,0.556,81.0,0.5538,80.0,0.5517,79.0,0.6054,92.0,0.4794,83.0,0.4447,74.0,0.5133,85.0,0.5819,90.0
AEP,69.0,,,108.1500015258789,,0.2567,84.0,0.2308,85.0,0.2234,79.0,0.2573,87.0,0.2913,91.0,0.2212,79.0,0.2036,74.0,0.155,32.0,0.2184,69.0,0.2817,81.0
AER,56.0,,,97.0,,0.3933,72.0,0.3211,63.0,0.3512,53.0,0.3641,56.0,0.3771,60.0,0.3044,47.0,0.2779,48.0,0.3332,47.0,0.3478,50.0,0.3625,53.0
AES,54.0,,,9.979999542236328,,0.3975,77.0,0.401,83.0,0.4814,86.0,0.5607,89.0,0.64,92.0,0.4828,88.0,0.4077,87.0,0.4843,88.0,0.5245,90.0,0.5647,92.0
AESI,58.0,,,13.65999984741211,,0.3941,,0.4783,,0.652,,0.7146,,0.7771,,0.5569,,0.485,,0.5048,,0.5777,,0.6506,
AETH,,,,27.364999771118164,,0.0194,,0.0193,,0.5436,,0.6388,,0.7341,,0.5383,,0.2241,,0.5545,,0.6053,,0.6561,
AEVA,35.0,,,6.179999828338623,,1.1537,88.0,1.1112,93.0,1.0241,,1.0586,,1.0931,,0.9794,87.0,0.88,77.0,0.5827,,0.7864,,0.9901,
AEYE,42.0,,,10.920000076293944,,0.3322,,0.5066,,1.0916,,1.0626,,1.0336,,0.9313,,0.8146,,0.9021,,0.8286,,0.7552,
AFCG,41.0,,,5.269999980926514,,0.4493,,0.4837,,,,,,0.6891,,0.5184,,0.4456,,,,,,0.7593,
AFG,78.0,,,129.5500030517578,,0.2836,79.0,0.2274,76.0,0.2678,72.0,0.2909,77.0,0.314,81.0,0.2675,74.0,0.2237,71.0,0.2192,59.0,0.2469,66.0,0.2746,76.0
AFK,,,,17.530000686645508,,0.2298,,0.294,,0.2763,,0.294,,0.3116,,0.2628,,0.2217,,0.2763,,0.294,,0.3116,
AFL,77.0,,,108.30999755859376,,0.2952,80.0,0.2557,81.0,0.4273,93.0,0.4016,92.0,0.3758,89.0,0.2594,71.0,0.2232,70.0,0.1982,45.0,0.2376,59.0,0.2771,64.0
AFMD,160.0,,,0.7390000224113464,,1.6728,98.0,1.2954,96.0,,,,,,,0.9279,75.0,0.9158,84.0,,,,,,
AFRM,76.0,,,43.81999969482422,,0.581,24.0,0.5363,18.0,0.863,54.0,0.8617,54.0,0.8604,54.0,0.896,50.0,0.7274,50.0,0.7616,39.0,0.7677,40.0,0.7738,40.0
AFYA,41.0,,,18.38999938964844,,0.176,4.0,0.278,13.0,0.3589,2.0,0.3983,3.0,0.4377,13.0,0.3616,30.0,0.3013,11.0,0.3589,3.0,0.3983,6.0,0.4377,15.0
AG,62.0,,,6.090000152587891,,0.6347,70.0,0.6221,85.0,0.6425,76.0,0.6513,77.0,0.6601,80.0,0.6232,61.0,0.5206,64.0,0.6081,56.0,0.6116,57.0,0.6151,59.0
AGCO,76.0,,,81.83999633789062,,0.4197,82.0,0.3401,79.0,0.4491,91.0,0.5162,95.0,0.5833,97.0,0.4588,89.0,0.3928,91.0,0.3527,71.0,0.4076,86.0,0.4625,92.0
AGEN,43.0,,,2.869999885559082,,1.7478,98.0,1.9313,99.0,1.6604,94.0,1.4837,93.0,1.307,91.0,1.0299,87.0,1.0028,91.0,1.2945,86.0,1.3158,87.0,1.3372,90.0
AGG,,,,97.45999908447266,,0.063,86.0,0.0543,93.0,0.0713,90.0,0.0872,93.0,0.103,94.0,0.0558,79.0,0.0445,82.0,0.0389,49.0,0.0816,91.0,0.1243,97.0
AGGY,,,,42.75,,0.0647,,0.0515,,,,,,,,0.0648,,0.0468,,,,,,,
AGI,63.0,,,28.850000381469727,,0.4111,52.0,0.3741,51.0,0.4452,39.0,0.4353,33.0,0.4254,30.0,0.3839,23.0,0.3285,25.0,0.3567,5.0,0.3463,1.0,0.3359,2.0
AGIO,69.0,,,28.0,,0.4155,40.0,0.447,45.0,0.72,77.0,0.7339,80.0,0.7478,81.0,0.6463,70.0,0.581,69.0,0.7698,94.0,0.7818,95.0,0.7939,96.0
AGL,57.0,,,4.039999961853027,,1.9188,100.0,1.5526,100.0,1.0692,95.0,0.9606,90.0,0.8519,84.0,1.1808,100.0,0.9457,100.0,0.6178,63.0,0.7009,78.0,0.784,86.0
AGM,61.0,,,175.80999755859375,,0.2518,39.0,0.2699,47.0,0.4033,68.0,0.4014,66.0,0.3994,62.0,0.3206,46.0,0.271,34.0,0.3065,41.0,0.3302,47.0,0.3539,51.0
AGNC,86.0,,,8.449999809265137,,0.3287,87.0,0.3142,89.0,0.3297,89.0,0.3283,87.0,0.3269,84.0,0.2501,69.0,0.2501,76.0,0.3507,89.0,0.2886,72.0,0.2265,27.0
AGNG,,,,29.979999542236328,,0.2138,,0.1239,,0.1685,,,,,,0.1743,,0.1469,,0.1685,,,,,
AGO,55.0,,,84.7300033569336,,0.2345,45.0,0.1978,36.0,0.3829,63.0,0.3828,63.0,0.3827,61.0,0.2974,55.0,0.2322,43.0,0.287,43.0,0.3268,52.0,0.3666,60.0
AGQ,,,,39.59000015258789,,0.4152,40.0,0.3333,54.0,0.6929,83.0,0.7326,88.0,0.7724,91.0,0.6154,67.0,0.3465,47.0,0.6292,64.0,0.646,62.0,0.6627,60.0
AGRO,41.0,,,11.59000015258789,,0.2084,26.0,0.1945,8.0,,,,,1.3022,100.0,0.3016,33.0,0.2725,19.0,,,,,1.3022,100.0
AGS,48.0,,,12.06999969482422,,0.0754,13.0,0.0772,11.0,,,,,,,0.0559,6.0,0.0605,5.0,,,,,,
AGX,139.0,,,134.00999450683594,,0.9257,97.0,0.7098,98.0,0.7128,94.0,0.7106,95.0,0.7083,93.0,0.7619,100.0,0.6517,100.0,0.6807,100.0,0.6824,100.0,0.6841,100.0
AGYS,92.0,,,69.11000061035156,,0.2594,28.0,0.3259,35.0,0.7116,90.0,0.7734,93.0,0.8351,95.0,0.5864,80.0,0.4597,62.0,0.5792,88.0,0.5886,89.0,0.598,89.0
AGZ,,,,108.9499969482422,,0.0351,,0.0324,,,,,,0.1078,,0.0351,,0.0326,,,,,,0.1078,
AHCO,57.0,,,7.445000171661377,,0.4197,48.0,0.6203,83.0,0.544,36.0,0.508,22.0,0.472,16.0,0.5913,50.0,0.5032,37.0,0.4577,11.0,0.4652,10.0,0.4728,12.0
AHH,63.0,,,6.940000057220459,,0.4973,96.0,0.3307,88.0,0.3123,54.0,0.3508,60.0,0.3892,73.0,0.3262,89.0,0.2962,87.0,0.2489,40.0,0.319,56.0,0.3892,77.0
AHR,55.0,,,30.170000076293945,,0.3042,61.0,0.2974,95.0,0.4817,,0.451,,0.4202,,0.3199,62.0,0.3402,100.0,0.4001,,0.3922,,0.3843,
AI,56.0,,,19.86000061035156,,0.3542,57.0,0.4508,69.0,0.5923,60.0,0.5968,59.0,0.6013,64.0,0.7198,81.0,0.6614,82.0,0.6578,68.0,0.6597,56.0,0.6615,63.0
AIA,,,,67.22000122070312,,0.3429,91.0,0.1556,88.0,0.279,79.0,0.2993,74.0,0.3196,69.0,0.2911,80.0,0.1654,89.0,0.2142,91.0,0.2456,77.0,0.277,66.0
AIBU,,,,22.729999542236328,,0.7426,,0.4598,,0.7565,,0.7546,,0.7526,,0.7343,,0.4947,,0.6401,,0.6597,,0.6792,
AIEQ,,,,35.3307991027832,,0.2891,,0.2178,,0.3137,,0.307,,0.3002,,0.2982,,0.2107,,0.2778,,0.2884,,0.2991,
AIFU,,,,0.1299999952316284,,0.7014,,1.3216,,,,,,,,1.2847,,1.3125,,,,,,,
AIG,71.0,,,81.63999938964844,,0.2541,60.0,0.2531,65.0,0.3714,77.0,0.3668,76.0,0.3621,74.0,0.2567,48.0,0.2417,59.0,0.2397,41.0,0.2739,51.0,0.3081,57.0
AIN,56.0,,,62.83000183105469,,0.1704,19.0,0.3033,73.0,0.4602,77.0,0.4868,83.0,0.5133,85.0,0.3852,75.0,0.3259,73.0,0.2925,45.0,0.3186,53.0,0.3447,63.0
AIOT,72.0,,,4.579999923706055,,0.4723,,0.5824,,0.8032,,0.7744,,0.7456,,0.8389,,0.7445,,0.7287,,0.7372,,0.7456,
AIP,64.0,,,5.849999904632568,,0.1649,,0.4771,,0.651,,,,,,0.7235,,0.6413,,0.651,,,,,
AIPI,,,,38.04999923706055,,0.3053,,0.2204,,0.1264,,0.3334,,0.5403,,0.3143,,0.2423,,0.1264,,0.491,,0.8556,
AIQ,,,,34.11000061035156,,0.3095,72.0,0.2427,71.0,0.3757,80.0,0.3737,,0.3717,,0.3167,64.0,0.2333,69.0,0.3075,74.0,0.3083,,0.309,
AIR,106.0,,,50.90999984741211,,0.3149,51.0,0.3438,61.0,0.283,12.0,0.3488,36.0,0.4145,62.0,0.4654,75.0,0.3575,64.0,0.36,49.0,0.3756,53.0,0.3911,60.0
AIRG,260.0,,,3.819999933242798,,1.0037,94.0,1.0972,98.0,0.6883,63.0,0.6896,70.0,0.691,75.0,0.7086,83.0,0.6909,85.0,0.6883,79.0,0.6896,83.0,0.691,82.0
AIRR,,,,66.75,,0.2989,,0.2607,,0.2912,,0.2955,,0.2998,,0.3219,,0.2547,,0.2903,,0.2976,,0.3049,
AIRS,40.0,,,1.690000057220459,,0.6719,,0.9229,,,,,,,,0.9912,,1.0275,,,,,,,
AISP,54.0,,,3.640000104904175,,0.5874,,0.5863,,0.9921,,1.6191,,2.2461,,1.3395,,1.3283,,0.5648,,2.0608,,3.5567,
AIT,84.0,,,221.92999267578125,,0.507,92.0,0.3832,91.0,0.4407,88.0,0.447,89.0,0.4534,88.0,0.4091,88.0,0.3151,84.0,0.3339,75.0,0.3426,76.0,0.3514,76.0
AIV,58.0,,,7.769999980926514,,0.2743,68.0,0.2709,72.0,0.1695,14.0,0.2689,51.0,0.3683,64.0,0.2818,64.0,0.2815,68.0,0.347,68.0,0.352,65.0,0.357,64.0
AIVC,,,,39.5625,,0.3834,,0.1862,,0.4568,,0.4269,,0.397,,0.3977,,0.2085,,0.3548,,0.3501,,0.3455,
AIVI,,,,45.09000015258789,,0.1415,,0.1004,,,,,,0.1948,,0.1852,,0.0857,,,,,,0.1901,
AIVL,,,,103.2490005493164,,0.2258,,0.1013,,0.202,,0.2066,,0.2113,,0.1909,,0.1175,,0.1503,,0.1727,,0.1951,
AIYY,,,,4.420000076293945,,0.2693,,0.3257,,,,,,1.2535,,0.6512,,0.5197,,,,,,1.2556,
AIZ,71.0,,,188.94000244140625,,0.3372,84.0,0.274,84.0,0.3457,86.0,0.364,88.0,0.3824,90.0,0.2853,72.0,0.247,74.0,0.2742,75.0,0.2948,80.0,0.3155,84.0
AJG,83.0,,,330.75,,0.414,95.0,0.3021,92.0,0.3144,91.0,0.3103,91.0,0.3061,88.0,0.2458,76.0,0.2295,79.0,0.2528,83.0,0.2635,86.0,0.2742,86.0
AKAM,62.0,,,73.66999816894531,,0.2547,44.0,0.2382,43.0,0.4133,64.0,0.412,63.0,0.4107,63.0,0.5353,81.0,0.3264,63.0,0.3777,56.0,0.3805,56.0,0.3833,56.0
AKBA,41.0,,,2.140000104904175,,0.5976,54.0,0.7656,71.0,0.8849,48.0,1.185,77.0,1.4852,93.0,0.9172,73.0,0.6832,44.0,0.9059,47.0,0.8922,45.0,0.8784,46.0
