symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
CPSH,,,,1.5199999809265137,,0.3983,42.0,0.543,50.0,,,,,,,0.5293,53.0,0.6178,55.0,,,,,,
CPSS,50.0,,,8.489999771118164,,1.1085,98.0,1.1858,99.0,,,,,,,0.4581,46.0,0.5245,52.0,,,,,,
CPT,69.0,,,111.33999633789062,,0.454,92.0,0.5303,95.0,0.2882,72.0,0.422,90.0,0.5559,94.0,0.2514,68.0,0.2407,73.0,0.2611,75.0,0.2922,80.0,0.3234,83.0
CPXR,,,,21.75200080871582,,1.2847,,0.7116,,0.4942,,0.5439,,0.5937,,0.0,,0.0,,0.4942,,0.5439,,0.5937,
CQP,55.0,,,59.81999969482422,,0.5766,90.0,0.7044,94.0,0.4018,77.0,0.4191,78.0,0.4364,76.0,0.388,66.0,0.354,57.0,0.179,15.0,0.3154,53.0,0.4518,78.0
CQQQ,,,,40.66999816894531,,0.8832,100.0,0.4832,100.0,0.5246,88.0,0.5228,85.0,0.5211,81.0,0.4238,83.0,0.1948,77.0,0.4675,99.0,0.4668,98.0,0.466,97.0
CR,79.0,,,141.92999267578125,,0.7881,98.0,0.7528,100.0,0.4569,93.0,0.4774,95.0,0.4978,95.0,0.4011,85.0,0.3383,91.0,0.3957,91.0,0.3964,91.0,0.3971,90.0
CRAI,55.0,,,166.8300018310547,,0.457,86.0,0.574,95.0,0.4076,77.0,0.4154,79.0,0.4232,77.0,0.3996,80.0,0.3759,72.0,0.3502,66.0,0.3666,72.0,0.383,77.0
CRAK,,,,25.8700008392334,,0.5464,,0.4079,,0.2903,,0.2612,,0.2321,,0.2373,,0.146,,0.2439,,0.2511,,0.2583,
CRBG,63.0,,,27.809999465942383,,0.9736,,0.9104,,0.5452,,0.6014,,0.6575,,0.4546,,0.3567,,0.3179,,0.3802,,0.4426,
CRBN,,,,185.5039978027344,,0.5839,,0.4581,,0.2038,,0.1868,,0.1698,,0.2104,,0.1402,,0.1878,,0.1871,,0.1865,
CRBP,36.0,,,5.989999771118164,,0.5383,39.0,0.9462,79.0,1.328,78.0,1.4644,83.0,1.6007,88.0,0.6873,34.0,0.6913,30.0,1.059,57.0,1.0104,52.0,0.9619,55.0
CRBU,37.0,,,0.7789999842643738,,1.0876,,1.4122,,,,,,2.1911,,0.7825,,0.8872,,,,,,2.1911,
CRC,44.0,,,34.41999816894531,,1.0281,82.0,0.9276,83.0,0.6391,43.0,0.6146,40.0,0.5901,37.0,0.4953,44.0,0.4048,30.0,0.4298,22.0,0.4729,23.0,0.516,28.0
CRCT,43.0,,,4.800000190734863,,0.7284,,0.7043,,,,,,,,0.4978,,0.466,,,,,,,
CRDF,48.0,,,2.940000057220459,,1.1358,84.0,1.1058,85.0,2.0751,,3.1898,,4.3044,,1.268,93.0,1.0004,68.0,1.9403,,3.1224,,4.3044,
CRDL,153.0,,,1.059999942779541,,0.8274,,1.3682,,,,,,,,0.6495,,0.7904,,,,,,,
CRDO,43.0,,,39.18000030517578,,1.5766,,1.5516,,0.897,,0.9011,,0.9052,,1.2169,,0.8425,,0.8259,,0.8462,,0.8666,
CRESY,3141.0,,,11.56999969482422,,0.9295,97.0,0.905,98.0,0.4752,38.0,0.5258,40.0,0.5764,48.0,0.5029,57.0,0.521,65.0,0.5187,55.0,0.5307,49.0,0.5427,46.0
CRGX,155.0,,,4.550000190734863,,0.5262,,0.8653,,1.6273,,1.5671,,1.5069,,2.0622,,0.7718,,1.7405,,1.6956,,1.6508,
CRGY,49.0,,,7.760000228881836,,1.5175,,1.2853,,0.6604,,0.6444,,0.6283,,0.5995,,0.4791,,0.4765,,0.536,,0.5955,
CRH,49.0,,,85.94999694824219,,0.7958,99.0,0.7373,100.0,0.3771,80.0,0.3773,74.0,0.3775,70.0,0.3589,79.0,0.2917,95.0,0.3259,77.0,0.3498,76.0,0.3736,78.0
CRI,50.0,,,35.90999984741211,,1.3112,100.0,0.9785,100.0,0.5771,96.0,0.5477,95.0,0.5183,93.0,0.5826,93.0,0.441,89.0,0.4591,90.0,0.5257,96.0,0.5923,98.0
CRK,57.0,,,19.299999237060547,,0.9185,90.0,1.0324,94.0,0.5829,56.0,0.6512,65.0,0.7194,73.0,0.6501,69.0,0.5607,62.0,0.5188,49.0,0.5424,48.0,0.5659,48.0
CRL,56.0,,,105.91999816894533,,2.292,100.0,1.5778,100.0,0.6817,99.0,0.7046,99.0,0.7274,100.0,0.6591,100.0,0.4944,99.0,0.5353,100.0,0.5436,100.0,0.5518,100.0
CRM,49.0,,,254.92999267578125,,0.5856,89.0,0.6239,98.0,0.379,56.0,0.379,56.0,0.3789,56.0,0.3652,47.0,0.2957,47.0,0.365,49.0,0.3748,54.0,0.3846,57.0
CRMD,168.0,,,7.400000095367432,,0.6467,47.0,0.871,64.0,1.2874,86.0,1.1678,76.0,1.0483,62.0,0.9784,60.0,0.6869,28.0,1.0167,52.0,0.9034,28.0,0.7901,11.0
CRNC,69.0,,,7.610000133514404,,1.3772,93.0,1.3668,97.0,1.6822,99.0,1.5418,99.0,1.4014,98.0,1.9235,96.0,1.3017,97.0,1.0774,98.0,1.0676,98.0,1.0577,97.0
CRNT,64.0,,,2.109999895095825,,0.8257,89.0,0.849,95.0,0.9085,90.0,0.7794,81.0,0.6503,56.0,0.8281,94.0,0.6785,86.0,0.8153,88.0,0.7736,85.0,0.7319,73.0
CRNX,48.0,,,29.65999984741211,,0.7716,,0.8642,,0.6179,,0.64,,0.6622,,0.5616,,0.5146,,0.5856,,0.6112,,0.6368,
CRON,48.0,,,1.7200000286102295,,0.5701,55.0,0.5596,56.0,0.4693,6.0,0.489,7.0,0.5086,13.0,0.4388,11.0,0.3997,10.0,0.5072,5.0,0.5035,3.0,0.4998,5.0
CROX,62.0,,,89.93000030517578,,0.9299,89.0,0.9433,95.0,0.5481,66.0,0.5388,63.0,0.5295,60.0,0.6335,75.0,0.4349,54.0,0.5027,56.0,0.5098,55.0,0.5169,53.0
CRPT,,,,12.699999809265137,,1.2846,,1.0597,,0.7334,,1.0315,,1.3296,,0.8162,,0.6487,,0.6677,,0.6989,,0.7301,
CRS,76.0,,,174.85000610351562,,0.939,97.0,1.0659,100.0,0.5654,87.0,0.5609,86.0,0.5564,85.0,0.5488,84.0,0.4908,87.0,0.5352,88.0,0.531,86.0,0.5267,83.0
CRSH,,,,7.269999980926514,,1.1439,,0.943,,0.4807,,0.7428,,1.0048,,0.686,,0.4825,,0.3844,,0.9017,,1.419,
CRSP,64.0,,,38.95000076293945,,1.0879,97.0,1.0265,98.0,0.7027,67.0,0.6472,54.0,0.5918,38.0,0.6217,49.0,0.555,39.0,0.5902,14.0,0.62,27.0,0.6499,39.0
CRSR,63.0,,,6.309999942779541,,1.3687,99.0,1.2259,99.0,0.907,91.0,0.881,91.0,0.8549,89.0,0.7498,97.0,0.6515,93.0,0.6332,81.0,0.6749,88.0,0.7166,89.0
CRTC,,,,28.604999542236328,,0.6376,,0.5024,,,,,,,,0.233,,0.1722,,,,,,,
CRTO,70.0,,,28.850000381469727,,0.9794,95.0,0.8694,97.0,0.4559,41.0,0.534,65.0,0.6122,80.0,0.5924,82.0,0.4047,39.0,0.426,28.0,0.4423,34.0,0.4586,43.0
CRUS,71.0,,,86.94999694824219,,1.1613,97.0,0.943,97.0,0.5916,79.0,0.5892,79.0,0.5867,79.0,0.4602,50.0,0.3945,52.0,0.4643,57.0,0.4632,56.0,0.4621,55.0
CRUZ,,,,21.82200050354004,,0.8917,,0.5859,,,,,,,,0.313,,0.2091,,,,,,,
CRVL,5273.0,,,118.66000366210938,,0.4648,91.0,0.5807,99.0,0.2848,43.0,0.2991,52.0,0.3133,60.0,1.5631,100.0,0.3367,80.0,0.3246,67.0,0.3218,66.0,0.319,64.0
CRVS,155.0,,,3.240000009536743,,0.5639,30.0,1.134,86.0,2.2075,95.0,2.0739,96.0,1.9403,95.0,0.9572,56.0,0.8756,34.0,1.3783,76.0,1.3523,73.0,1.3263,69.0
CRWD,43.0,,,392.7999877929687,,0.911,93.0,0.9262,99.0,0.4653,40.0,0.4631,39.0,0.4609,39.0,0.5285,52.0,0.4582,55.0,0.4793,51.0,0.4831,47.0,0.4869,45.0
CRWL,,,,26.899999618530273,,1.6811,,1.753,,1.1542,,1.0964,,1.0385,,0.0,,0.0,,0.9489,,0.9646,,0.9804,
CRWS,664.0,,,2.9800000190734863,,0.5231,93.0,0.6696,99.0,,,,,,,0.2344,30.0,0.2702,47.0,,,,,,
CRWV,,,,40.779998779296875,,1.5233,,1.6647,,1.0498,,1.0577,,1.0656,,0.0,,0.0,,0.8463,,0.931,,1.0158,
CSB,,,,52.4900016784668,,0.5677,,0.5042,,0.248,,0.2542,,0.2605,,0.2367,,0.167,,0.2198,,0.2319,,0.244,
CSBR,35.0,,,8.039999961853027,,1.0437,,1.0587,,1.0026,,,,,,0.8715,,0.9422,,1.0026,,,,,
CSCO,63.0,,,57.20000076293945,,0.6144,96.0,0.5541,98.0,0.2489,54.0,0.2495,54.0,0.2501,53.0,0.2571,52.0,0.2197,63.0,0.2193,28.0,0.2652,46.0,0.3112,60.0
CSD,,,,69.01000213623047,,0.7768,100.0,0.5414,99.0,0.3443,92.0,0.3431,93.0,0.3419,89.0,0.3288,92.0,0.2049,85.0,0.3015,93.0,0.3021,94.0,0.3027,90.0
CSGP,57.0,,,80.51000213623047,,0.647,97.0,0.6087,98.0,0.4147,86.0,0.3965,82.0,0.3783,77.0,0.349,74.0,0.3179,67.0,0.353,74.0,0.3594,77.0,0.3659,79.0
CSGS,70.0,,,59.720001220703125,,0.5052,90.0,0.553,94.0,0.4666,82.0,0.4796,84.0,0.4925,84.0,0.2949,53.0,0.3022,67.0,0.2901,47.0,0.3062,52.0,0.3223,55.0
CSIQ,132.0,,,7.150000095367432,,1.7582,99.0,1.3802,99.0,0.7507,73.0,0.7548,72.0,0.7588,72.0,0.8327,82.0,0.6758,79.0,0.7142,81.0,0.7312,78.0,0.7481,77.0
CSL,71.0,,,352.1300048828125,,0.5791,96.0,0.6237,99.0,0.3311,82.0,0.3464,84.0,0.3616,86.0,0.3419,80.0,0.287,82.0,0.34,88.0,0.3525,89.0,0.3649,90.0
CSR,57.0,,,57.27000045776367,,0.4515,77.0,0.6111,89.0,0.4156,78.0,0.3883,78.0,0.361,69.0,0.2509,34.0,0.2815,88.0,0.2529,56.0,0.2774,65.0,0.302,65.0
CSTE,42.0,,,2.8399999141693115,,1.3991,100.0,1.3703,100.0,,,,,0.962,100.0,0.604,89.0,0.6087,98.0,,,,,0.962,100.0
CSTL,48.0,,,21.049999237060547,,0.6705,65.0,0.8679,88.0,0.7062,47.0,0.7082,46.0,0.7101,50.0,0.5619,16.0,0.5986,37.0,0.6694,47.0,0.6577,41.0,0.646,36.0
CSTM,55.0,,,8.390000343322754,,1.2874,98.0,1.1226,98.0,0.7339,82.0,0.74,83.0,0.746,83.0,0.7298,86.0,0.4903,66.0,0.6959,83.0,0.6015,74.0,0.5071,53.0
CSV,49.0,,,38.83000183105469,,0.276,63.0,0.4959,95.0,0.5999,92.0,0.5452,91.0,0.4906,86.0,0.2969,42.0,0.2809,41.0,0.4056,75.0,0.4084,77.0,0.4111,78.0
CSWC,72.0,,,19.75,,0.8134,99.0,0.7323,99.0,0.5662,94.0,0.4852,90.0,0.4041,74.0,0.2951,91.0,0.2507,73.0,0.2216,46.0,0.3306,81.0,0.4395,92.0
CSWI,76.0,,,297.67999267578125,,0.9041,,0.7868,,0.4862,,0.4198,,0.3534,,0.3955,,0.3431,,0.3609,,0.3542,,0.3475,
CSX,83.0,,,27.899999618530273,,0.519,94.0,0.5048,97.0,0.4036,89.0,0.3843,85.0,0.3651,83.0,0.295,66.0,0.2252,53.0,0.2391,21.0,0.265,37.0,0.291,54.0
CTA,,,,27.90999984741211,,0.1843,,0.1318,,,,,,0.2215,,0.1464,,0.1038,,,,,,0.2215,
CTAS,118.0,,,208.1999969482422,,0.4331,93.0,0.4715,98.0,0.2576,62.0,0.2408,55.0,0.2239,42.0,0.3151,84.0,0.2287,71.0,0.2952,78.0,0.2841,70.0,0.273,62.0
CTBI,91.0,,,47.02000045776367,,0.4067,92.0,0.5413,99.0,0.3019,41.0,0.366,56.0,0.4301,76.0,0.3526,86.0,0.3153,92.0,0.3019,69.0,0.3419,86.0,0.3819,88.0
CTEC,,,,5.690000057220459,,0.8896,97.0,0.528,100.0,,,,,,,0.3929,61.0,0.2652,74.0,,,,,,
CTEV,50.0,,,21.520000457763672,,0.4579,,0.773,,1.4579,,1.4277,,1.3975,,0.0,,0.0,,1.3268,,1.324,,1.3212,
CTEX,,,,16.575000762939453,,0.9268,,0.5295,,0.3943,,0.4248,,0.4552,,0.4359,,0.1941,,0.3943,,0.4248,,0.4552,
CTKB,48.0,,,3.7200000286102295,,1.0242,,0.9378,,,,,,,,0.7643,,0.5933,,,,,,,
CTLP,69.0,,,7.710000038146973,,0.7035,89.0,0.69,93.0,0.6489,,,,,,0.4703,56.0,0.4658,56.0,0.6023,,,,,
CTMX,41.0,,,0.6320000290870667,,0.9947,91.0,1.2645,98.0,,,,,,,0.8194,66.0,0.8355,91.0,,,,,,
CTNM,,,,4.110000133514404,,0.8622,,1.1749,,2.3797,,,,,,0.6814,,0.7375,,2.3797,,,,,
CTO,55.0,,,17.989999771118164,,0.4749,,0.5354,,,,,,0.3938,,0.2523,,0.2455,,,,,,0.3938,
CTOS,43.0,,,3.4100000858306885,,1.1057,97.0,1.2464,100.0,0.7128,,0.7885,,0.8642,,0.6878,100.0,0.6038,96.0,0.7128,,0.7885,,0.8642,
CTRA,51.0,,,25.31999969482422,,0.4742,66.0,0.6088,77.0,0.4977,72.0,0.4154,59.0,0.3331,45.0,0.3291,40.0,0.2899,41.0,0.2557,28.0,0.312,32.0,0.3682,32.0
CTRE,63.0,,,28.40999984741211,,0.3642,89.0,0.4627,97.0,0.2273,36.0,0.2885,52.0,0.3497,73.0,0.266,69.0,0.2676,75.0,0.2273,53.0,0.2885,63.0,0.3497,74.0
CTRI,49.0,,,17.239999771118164,,1.1306,,0.9863,,0.7158,,0.9562,,1.1967,,0.6108,,0.5541,,0.4065,,0.4881,,0.5697,
CTRM,,,,2.190000057220459,,0.5027,,0.7597,,,,,,,,0.4321,,0.5092,,,,,,,
CTRN,29.0,,,19.59000015258789,,0.8589,94.0,0.9591,99.0,0.7298,80.0,0.7172,81.0,0.7046,81.0,0.6496,87.0,0.5916,87.0,0.699,89.0,0.709,91.0,0.719,92.0
CTS,71.0,,,37.34000015258789,,0.6617,91.0,0.6162,92.0,0.3285,40.0,0.3526,50.0,0.3766,62.0,0.3789,65.0,0.3043,54.0,0.3285,50.0,0.3526,65.0,0.3766,74.0
CTSH,70.0,,,71.26000213623047,,0.6914,96.0,0.5541,98.0,0.3566,69.0,0.3614,69.0,0.3663,70.0,0.2846,47.0,0.2367,54.0,0.2505,19.0,0.278,24.0,0.3054,37.0
CTSO,160.0,,,1.0099999904632568,,0.3825,27.0,0.7529,74.0,,,,,,,0.8424,72.0,0.935,89.0,,,,,,
CTVA,70.0,,,59.70000076293945,,0.3678,81.0,0.55,98.0,0.9629,100.0,0.6636,99.0,0.3642,79.0,0.3026,68.0,0.261,66.0,0.309,55.0,0.314,47.0,0.319,45.0
CTXR,61.0,,,1.0,,0.9831,,0.8331,,,,,,,,1.3395,,1.5357,,,,,,,
CUBE,48.0,,,38.529998779296875,,0.6404,100.0,0.5953,100.0,0.2552,55.0,0.2926,70.0,0.3301,79.0,0.2739,84.0,0.2626,85.0,0.2093,35.0,0.2732,72.0,0.337,87.0
CUBI,83.0,,,45.20000076293945,,0.829,94.0,0.8134,98.0,0.952,97.0,0.8477,96.0,0.7434,93.0,0.5262,78.0,0.4014,69.0,0.5479,81.0,0.5453,81.0,0.5427,81.0
CUE,153.0,,,0.800000011920929,,0.989,79.0,1.4039,93.0,,,,,,,1.1959,90.0,1.2955,91.0,,,,,,
CUK,4136.0,,,16.25,,1.3049,99.0,0.9772,100.0,0.7024,88.0,0.6194,83.0,0.5364,75.0,0.5327,80.0,0.416,78.0,0.5198,77.0,0.5299,77.0,0.54,78.0
CULP,42.0,,,3.880000114440918,,0.5262,86.0,0.7252,95.0,,,,,,,0.4563,85.0,0.5163,91.0,,,,,,
CURB,64.0,,,22.790000915527344,,0.4903,,0.5844,,,,,,0.4745,,0.2622,,0.2997,,,,,,0.4745,
CURE,,,,87.08999633789062,,1.0776,99.0,1.2952,100.0,0.6558,92.0,0.6477,91.0,0.6395,89.0,0.5052,73.0,0.4587,80.0,0.5052,78.0,0.5263,78.0,0.5474,77.0
CURI,36.0,,,2.619999885559082,,0.8505,71.0,0.8789,71.0,0.8543,,0.9026,,0.9508,,0.9706,86.0,0.9181,80.0,0.8543,,0.9109,,0.9675,
CURV,27.0,,,5.53000020980835,,0.7484,,0.8727,,0.725,,,,,,0.7647,,0.7249,,0.5199,,,,,
CUT,,,,29.239999771118164,,0.4758,,0.3798,,0.3554,,,,,,0.1907,,0.1318,,0.1792,,,,,
CUZ,69.0,,,26.8799991607666,,0.5537,90.0,0.6598,95.0,0.3678,53.0,,,,,0.2971,60.0,0.2799,65.0,0.3678,65.0,,,,
CVAC,154.0,,,3.2300000190734863,,0.8438,78.0,0.8212,89.0,1.2808,92.0,1.2634,90.0,1.2459,84.0,0.6821,44.0,0.6154,30.0,1.2808,95.0,1.2634,95.0,1.2459,93.0
CVBF,84.0,,,17.260000228881836,,0.5302,88.0,0.6379,95.0,0.4019,62.0,,,,,0.3857,68.0,0.322,67.0,0.4019,71.0,,,,
CVCO,76.0,,,475.5499877929687,,0.5921,91.0,0.6298,96.0,0.5697,93.0,0.5708,91.0,0.572,91.0,0.367,46.0,0.3155,33.0,0.4011,66.0,0.4022,65.0,0.4032,66.0
CVE,55.0,,,11.329999923706056,,1.06,99.0,0.9213,100.0,0.6587,95.0,0.6038,92.0,0.549,86.0,0.4354,64.0,0.3714,69.0,0.3233,28.0,0.3942,48.0,0.4652,69.0
CVEO,48.0,,,19.729999542236328,,0.7673,82.0,0.627,64.0,0.6601,54.0,0.6226,52.0,0.5851,46.0,0.4784,31.0,0.3513,11.0,0.3749,9.0,0.4262,20.0,0.4775,32.0
CVGI,37.0,,,0.8500000238418579,,1.3648,95.0,1.512,97.0,,,,,,,0.7964,85.0,0.7522,85.0,,,,,,
CVGW,35.0,,,24.100000381469727,,0.4784,87.0,0.4342,88.0,0.3397,45.0,0.3388,39.0,0.338,37.0,0.368,56.0,0.3489,63.0,0.4515,86.0,0.4704,89.0,0.4892,88.0
CVI,57.0,,,17.729999542236328,,0.6924,86.0,0.783,93.0,0.5132,60.0,0.6195,74.0,0.7258,88.0,0.6457,80.0,0.4655,62.0,0.5085,64.0,0.579,74.0,0.6495,84.0
CVIE,,,,57.402000427246094,,0.5161,,0.3781,,0.2155,,0.2198,,0.224,,0.1996,,0.1171,,0.1949,,0.1995,,0.2041,
CVLC,,,,66.36399841308594,,0.6586,,0.4825,,0.2689,,0.2519,,0.2349,,0.2421,,0.1511,,0.227,,0.2315,,0.236,
CVLG,83.0,,,19.010000228881836,,0.7662,93.0,0.7849,99.0,0.6268,73.0,,,,,1.7566,100.0,0.3344,37.0,0.3572,25.0,,,,
CVLT,78.0,,,154.50999450683594,,0.7707,96.0,0.903,99.0,0.6324,95.0,0.6732,96.0,0.714,98.0,0.57,88.0,0.4821,90.0,0.5395,97.0,0.5432,97.0,0.547,97.0
CVM,93.0,,,0.2399999946355819,,2.9839,100.0,2.2341,97.0,,,,,,,1.3489,96.0,1.2862,80.0,,,,,,
CVMC,,,,53.68000030517578,,0.7042,,0.4737,,0.2852,,0.28,,0.2747,,0.2383,,0.1414,,0.2498,,0.2547,,0.2596,
CVNA,56.0,,,213.80999755859375,,1.4628,89.0,1.4285,94.0,0.7362,51.0,0.7334,49.0,0.7307,46.0,0.8597,62.0,0.6808,52.0,0.7818,68.0,0.7828,63.0,0.7837,55.0
CVRX,71.0,,,6.309999942779541,,3.9684,,1.6304,,1.4009,,1.2653,,1.1297,,1.1974,,0.793,,1.0027,,0.9864,,0.9702,
CVS,63.0,,,68.91999816894531,,0.4193,93.0,0.4708,98.0,0.26,68.0,0.273,72.0,0.286,76.0,0.4458,96.0,0.3159,92.0,0.3297,90.0,0.3226,88.0,0.3154,77.0
CVSE,,,,61.74800109863281,,0.6453,,0.3363,,0.2763,,0.2542,,0.2321,,0.2293,,0.0941,,0.239,,0.2357,,0.2324,
CVU,1206.0,,,3.3499999046325684,,0.6082,88.0,0.9385,98.0,,,,,,,0.6143,94.0,0.6712,94.0,,,,,,
CVX,75.0,,,134.5399932861328,,0.6752,99.0,0.5837,99.0,0.3181,88.0,0.3142,87.0,0.3103,85.0,0.2923,81.0,0.2277,73.0,0.1914,36.0,0.2712,74.0,0.3511,90.0
CVY,,,,23.38999938964844,,0.5518,99.0,0.4624,100.0,,,,,,,0.2066,87.0,0.1514,91.0,,,,,,
CW,63.0,,,320.8399963378906,,0.6096,96.0,0.7285,99.0,0.3832,87.0,0.4156,92.0,0.448,93.0,0.4035,90.0,0.3428,92.0,0.3538,87.0,0.3618,88.0,0.3699,89.0
CWAN,56.0,,,23.3700008392334,,0.616,,0.6898,,0.5253,,0.5582,,0.5911,,0.445,,0.368,,0.4327,,0.44,,0.4473,
CWB,,,,74.63999938964844,,0.3166,99.0,0.2888,99.0,0.1377,66.0,0.1865,81.0,0.2353,90.0,0.1415,78.0,0.1187,74.0,0.1375,70.0,0.1476,65.0,0.1577,52.0
CWBC,83.0,,,15.989999771118164,,0.4835,,0.6137,,,,,,0.3273,,0.2706,,0.2902,,,,,,0.3317,
CWCO,30.0,,,24.030000686645508,,0.2364,36.0,0.3373,65.0,0.3979,63.0,0.413,66.0,0.4282,71.0,0.3179,38.0,0.3016,25.0,0.3118,37.0,0.37,60.0,0.4282,78.0
CWEB,,,,33.47999954223633,,1.3601,94.0,1.2129,100.0,0.8934,71.0,0.9611,78.0,1.0288,83.0,0.8638,72.0,0.5094,72.0,0.72,66.0,0.7576,69.0,0.7952,70.0
CWEN,,,,29.06999969482422,,0.4548,89.0,0.5158,97.0,0.3863,77.0,0.3686,72.0,0.3509,62.0,0.3332,66.0,0.2964,67.0,0.2789,59.0,0.3336,78.0,0.3883,86.0
CWH,50.0,,,12.010000228881836,,0.9479,93.0,1.1164,99.0,0.7588,87.0,0.7608,87.0,0.7629,84.0,0.5911,67.0,0.5187,57.0,0.4989,61.0,0.613,78.0,0.7272,80.0
CWI,,,,28.969999313354492,,0.5142,99.0,0.4332,100.0,0.1901,,,,,,0.2031,79.0,0.1435,95.0,0.1901,,,,,
CWK,55.0,,,8.239999771118164,,0.7304,93.0,0.9084,99.0,0.5064,67.0,0.559,81.0,0.6115,87.0,0.4729,75.0,0.4207,76.0,0.4996,76.0,0.5105,79.0,0.5214,80.0
CWS,,,,63.30799865722656,,0.4476,,0.4103,,0.2128,,0.2163,,0.2198,,0.1873,,0.1468,,0.2021,,0.2084,,0.2148,
CWST,63.0,,,118.04000091552734,,0.5285,85.0,0.583,89.0,0.3697,43.0,0.3686,45.0,0.3676,47.0,0.2778,24.0,0.2698,16.0,0.3109,31.0,0.3162,33.0,0.3215,36.0
CWT,48.0,,,50.75,,0.2951,83.0,0.3486,96.0,,,,,0.3902,86.0,0.2414,62.0,0.2356,69.0,,,,,0.2419,42.0
CX,69.0,,,5.230000019073486,,0.5826,86.0,0.6312,94.0,0.4445,68.0,0.528,82.0,0.6116,89.0,0.4478,70.0,0.3828,69.0,0.4296,62.0,0.5939,89.0,0.7582,96.0
CXAI,155.0,,,1.1299999952316284,,2.0257,,1.9087,,1.864,,,,,,1.3729,,1.1291,,1.3877,,,,,
CXDO,43.0,,,4.679999828338623,,1.1538,,1.1352,,1.5957,,1.2176,,0.8395,,0.693,,0.6522,,0.6352,,0.7373,,0.8395,
CXM,35.0,,,7.199999809265137,,0.7853,,0.7361,,0.5774,,0.5344,,0.4913,,0.4759,,0.4053,,0.4928,,0.4774,,0.462,
CXSE,,,,31.030000686645508,,0.7609,,0.4027,,0.3612,,0.354,,0.3469,,0.362,,0.1545,,0.2999,,0.3143,,0.3286,
CXT,63.0,,,44.689998626708984,,0.7906,,0.7052,,0.4377,,0.492,,0.5462,,0.3485,,0.3156,,0.3768,,0.3871,,0.3974,
CXW,65.0,,,22.100000381469727,,0.4468,85.0,0.7018,98.0,0.452,80.0,0.4812,83.0,0.5104,86.0,0.6256,89.0,0.512,90.0,0.5191,88.0,0.5294,88.0,0.5397,87.0
CYBN,65.0,,,7.699999809265137,,1.4737,,1.2185,,1.1738,,1.6356,,2.0973,,0.7617,,0.7802,,0.8777,,0.8996,,0.9215,
CYBR,62.0,,,334.3299865722656,,0.7339,91.0,0.7831,99.0,0.4577,59.0,0.4513,57.0,0.4449,56.0,0.4166,50.0,0.3946,65.0,0.4136,44.0,0.4166,44.0,0.4196,45.0
CYD,1612.0,,,16.75,,0.7801,90.0,0.9396,98.0,1.2139,99.0,1.0526,98.0,0.8913,95.0,0.9181,96.0,0.878,98.0,0.9187,99.0,0.9839,99.0,1.0491,99.0
CYH,57.0,,,2.490000009536743,,0.6596,79.0,0.8795,94.0,0.7933,77.0,0.741,72.0,0.6888,67.0,0.6667,61.0,0.6201,71.0,0.6835,67.0,0.7598,74.0,0.8361,82.0
CYRX,43.0,,,5.619999885559082,,1.0862,93.0,1.4455,100.0,1.0066,91.0,0.9682,91.0,0.9299,88.0,1.0894,99.0,0.9261,100.0,1.02,100.0,0.9133,99.0,0.8066,90.0
CYTK,48.0,,,38.560001373291016,,0.6877,77.0,0.9892,94.0,0.5909,23.0,0.6975,37.0,0.8041,55.0,0.5174,24.0,0.5171,20.0,0.6012,15.0,0.6328,18.0,0.6644,21.0
CZNC,83.0,,,18.829999923706055,,0.4824,90.0,0.6,96.0,0.746,95.0,0.6394,,0.5328,79.0,0.3128,64.0,0.3061,57.0,0.746,99.0,0.6394,,0.5328,91.0
CZR,50.0,,,25.06999969482422,,1.1537,98.0,0.9294,96.0,0.5283,48.0,0.4996,42.0,0.471,36.0,0.497,45.0,0.4443,39.0,0.536,53.0,0.5458,51.0,0.5556,49.0
D,63.0,,,53.66999816894531,,0.477,98.0,0.4556,99.0,0.307,94.0,0.2818,91.0,0.2566,85.0,0.2767,90.0,0.2467,90.0,0.1447,28.0,0.2272,76.0,0.3096,92.0
DAC,65.0,,,75.58999633789062,,0.8019,89.0,0.6725,85.0,0.5756,74.0,0.4997,60.0,0.4238,48.0,0.3344,40.0,0.2896,36.0,0.3039,41.0,0.3454,40.0,0.3868,36.0
DADA,42.0,,,1.8700000047683716,,0.1447,1.0,0.1317,1.0,,,,,,,0.6318,1.0,0.4557,1.0,,,,,,
DAIO,48.0,,,2.009999990463257,,0.4736,,0.7962,,,,,,,,0.4243,,0.4602,,,,,,,
DAKT,42.0,,,12.489999771118164,,0.6616,90.0,0.7232,96.0,0.6857,88.0,0.6035,82.0,0.5213,69.0,0.545,78.0,0.4711,83.0,0.556,82.0,0.5243,77.0,0.4926,64.0
DAL,96.0,,,40.83000183105469,,1.5883,99.0,1.063,97.0,0.5497,81.0,0.5358,80.0,0.5219,78.0,0.5676,85.0,0.4365,75.0,0.4381,61.0,0.456,63.0,0.474,66.0
DAN,55.0,,,11.079999923706056,,1.2644,96.0,1.0419,94.0,0.8154,94.0,1.3592,100.0,1.9029,100.0,0.6786,87.0,0.5082,81.0,0.5782,85.0,0.6672,92.0,0.7562,95.0
