symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
AAPL,113.0,,,201.36000061035156,,0.1233,10.0,0.1905,38.0,0.2808,48.0,0.2803,48.0,0.2798,48.0,0.3989,82.0,0.3126,71.0,0.2885,34.0,0.307,40.0,0.3256,49.0,20271217.0,7.0,945.0
AAPU,,,,21.56999969482422,,0.252,,0.3806,,0.5935,,0.6119,,0.6303,,0.7853,,0.6088,,0.4973,,0.5651,,0.6328,,20260116.0,35.0,245.0
AAPW,,,,36.470401763916016,,0.1615,,0.2129,,,,,,0.4803,,0.0,,0.0,,,,,,0.6559,,20251219.0,35.0,217.0
AAPX,,,,18.61000061035156,,0.2673,,0.3425,,0.5236,,0.6067,,0.6898,,0.8201,,0.5866,,0.357,,0.7559,,1.1548,,20251219.0,35.0,217.0
AAPY,,,,21.21339988708496,,0.1696,,0.1036,,0.1853,,0.2766,,0.3679,,0.3434,,0.1974,,0.1853,,0.2753,,0.3653,,20260116.0,35.0,245.0
AAT,108.0,,,19.100000381469727,,0.2567,69.0,0.1774,34.0,,,,,0.3109,63.0,0.2998,79.0,0.2763,82.0,,,,,0.3109,68.0,20260116.0,35.0,245.0
AAXJ,,,,78.3499984741211,,0.068,4.0,0.0642,16.0,0.157,36.0,0.1753,46.0,0.1935,57.0,0.2235,81.0,0.1337,88.0,0.1875,62.0,0.2031,63.0,0.2187,57.0,20251219.0,35.0,217.0
AB,106.0,,,38.84000015258789,,0.2707,56.0,0.2543,49.0,0.2744,53.0,0.2378,23.0,0.2013,7.0,0.3529,76.0,0.3055,65.0,0.1742,18.0,0.2441,26.0,0.314,46.0,20260116.0,35.0,245.0
ABAT,190.0,,,1.2899999618530271,,1.1057,85.0,1.1763,91.0,1.1064,,1.0994,,1.0925,,1.5085,91.0,1.4086,100.0,1.0132,,1.0528,,1.0925,,20251219.0,35.0,217.0
ABBV,112.0,,,182.5399932861328,,0.4268,94.0,0.2825,86.0,0.2846,82.0,0.2954,84.0,0.3063,84.0,0.2947,76.0,0.285,86.0,0.2214,50.0,0.2788,78.0,0.3361,80.0,20270115.0,7.0,609.0
ABCB,113.0,,,61.310001373291016,,0.1272,10.0,0.1356,2.0,0.3047,46.0,0.3263,48.0,0.3479,60.0,0.3384,75.0,0.2865,57.0,0.2888,46.0,0.2956,43.0,0.3024,46.0,20260116.0,35.0,245.0
ABCL,85.0,,,2.0,,0.4148,21.0,0.5597,47.0,0.8497,70.0,0.7616,,0.6736,,0.7034,73.0,0.6706,76.0,0.9587,79.0,0.8803,,0.8019,,20260116.0,35.0,245.0
ABEO,64.0,,,6.579999923706055,,0.581,38.0,0.826,63.0,0.8636,33.0,0.8622,28.0,0.8607,26.0,0.6348,15.0,0.6631,12.0,0.8125,34.0,0.8718,37.0,0.931,41.0,20251219.0,35.0,217.0
ABEV,86.0,,,2.509999990463257,,0.0917,1.0,0.1824,19.0,0.2287,10.0,0.258,14.0,0.2873,6.0,0.3266,60.0,0.2696,63.0,0.225,15.0,0.2984,25.0,0.3717,33.0,20270115.0,35.0,609.0
ABFL,,,,67.5999984741211,,0.1722,,0.084,,0.1686,,0.1749,,0.1812,,0.0,,0.0,,0.1688,,0.1854,,0.2021,,20251219.0,35.0,217.0
ABG,113.0,,,226.61000061035156,,0.1916,14.0,0.1979,8.0,0.3541,46.0,0.3455,41.0,0.3369,37.0,0.3936,57.0,0.3598,59.0,0.3854,57.0,0.387,56.0,0.3886,56.0,20260116.0,35.0,245.0
ABL,197.0,,,8.1899995803833,,0.2867,,0.2957,,,,,,0.5014,,0.4676,,0.505,,,,,,0.5108,,20270115.0,35.0,609.0
ABM,72.0,,,51.349998474121094,,0.1743,31.0,0.1302,5.0,0.4755,86.0,0.4076,80.0,0.3397,62.0,0.3304,69.0,0.3033,73.0,0.2685,49.0,0.3031,56.0,0.3376,67.0,20260116.0,35.0,245.0
ABNB,99.0,,,127.6500015258789,,0.2685,24.0,0.2008,6.0,0.3248,22.0,0.338,27.0,0.3512,31.0,0.4636,59.0,0.3529,53.0,0.3954,23.0,0.4046,20.0,0.4138,20.0,20270115.0,7.0,609.0
ABNY,,,,11.920000076293944,,0.2558,,0.1784,,,,,,0.7485,,0.3748,,0.2549,,,,,,0.7962,,20260116.0,35.0,245.0
ABOS,192.0,,,1.0299999713897705,,0.6314,,0.6836,,,,,,,,0.7155,,0.7963,,,,,,,,20260116.0,35.0,245.0
ABR,91.0,,,8.920000076293945,,0.5079,92.0,0.5008,95.0,0.4444,84.0,0.4615,78.0,0.4786,79.0,0.3994,84.0,0.3881,92.0,0.2159,60.0,0.4468,81.0,0.6778,89.0,20270115.0,7.0,609.0
ABSI,66.0,,,2.6600000858306885,,0.3283,,1.043,,3.2722,,2.115,,0.9577,,1.0841,,1.0192,,1.2816,,1.1898,,1.0981,,20251121.0,35.0,189.0
ABT,121.0,,,131.5,,0.2788,84.0,0.1865,63.0,0.2218,68.0,0.2232,67.0,0.2247,67.0,0.2255,70.0,0.2222,82.0,0.2156,53.0,0.2445,67.0,0.2734,77.0,20270115.0,7.0,609.0
ABUS,198.0,,,3.2200000286102295,,0.2675,11.0,0.4208,19.0,3.5497,100.0,,,,,0.4705,26.0,0.4947,20.0,3.5497,100.0,,,,,20270115.0,35.0,609.0
ACA,85.0,,,84.7699966430664,,0.18,14.0,0.176,4.0,0.2553,9.0,0.2589,7.0,0.2624,9.0,0.379,66.0,0.3264,57.0,0.34,42.0,0.3411,40.0,0.3422,41.0,20251219.0,35.0,217.0
ACAD,86.0,,,21.549999237060547,,1.4366,96.0,1.1984,96.0,0.4924,18.0,0.4408,8.0,0.3892,3.0,0.5753,32.0,0.5172,43.0,0.54,22.0,0.538,20.0,0.5361,19.0,20251219.0,35.0,217.0
ACB,107.0,,,5.489999771118164,,0.606,44.0,0.5766,37.0,0.8957,45.0,0.9138,43.0,0.932,44.0,0.7972,42.0,0.6373,38.0,0.6256,17.0,0.7138,13.0,0.802,15.0,20270115.0,35.0,609.0
ACCO,92.0,,,3.650000095367432,,0.2901,44.0,0.266,36.0,,,,,,,0.4901,89.0,0.3902,84.0,,,,,,,20251219.0,35.0,217.0
ACDC,78.0,,,6.670000076293945,,0.5029,,0.8569,,0.6593,,0.7538,,0.8483,,0.9725,,0.8396,,0.6819,,0.7981,,0.9144,,20251121.0,35.0,189.0
ACEL,205.0,,,11.199999809265137,,0.1387,4.0,0.1402,1.0,0.3257,9.0,0.3515,,0.3773,16.0,0.3345,28.0,0.3114,38.0,0.3998,33.0,0.3886,,0.3773,17.0,20260116.0,35.0,245.0
ACES,,,,24.350000381469727,,0.3312,51.0,0.1743,5.0,0.2643,11.0,0.3072,16.0,0.35,33.0,0.3449,38.0,0.276,49.0,0.2123,3.0,0.2568,6.0,0.3014,10.0,20251219.0,35.0,217.0
ACET,78.0,,,0.7186999917030334,,1.5582,98.0,0.964,93.0,,,,,,,1.0357,88.0,0.8935,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,102.0,,,91.97000122070312,,0.3009,87.0,0.1948,64.0,0.2455,68.0,0.2372,62.0,0.229,57.0,0.2766,87.0,0.2383,83.0,0.2686,80.0,0.264,76.0,0.2593,72.0,20251219.0,35.0,217.0
ACHC,85.0,,,22.959999084472656,,0.5038,88.0,0.4982,91.0,0.6174,92.0,0.6129,92.0,0.6084,91.0,0.6181,95.0,0.4792,88.0,0.6927,100.0,0.6776,100.0,0.6624,100.0,20260116.0,35.0,245.0
ACHR,85.0,,,10.600000381469728,,1.2617,,0.7887,,0.6777,,0.7058,,0.7338,,1.1941,,1.0516,,0.8043,,0.8502,,0.8962,,20270115.0,7.0,609.0
ACHV,73.0,,,2.9700000286102295,,1.2337,,0.9524,,,,,,1.2806,,0.7388,,0.7344,,,,,,1.2806,,20251219.0,35.0,217.0
ACI,135.0,,,21.829999923706055,,0.1718,14.0,0.1774,10.0,0.2153,5.0,0.2027,2.0,0.1901,2.0,0.2941,15.0,0.2803,20.0,0.2122,5.0,0.2424,1.0,0.2726,1.0,20270115.0,7.0,609.0
ACIC,85.0,,,10.970000267028809,,0.3634,,0.3529,,0.3356,,0.3297,,0.3238,,0.3495,,0.4023,,0.4227,,0.432,,0.4414,,20251121.0,35.0,189.0
ACIO,,,,39.86000061035156,,0.0874,,0.0789,,,,,,0.1577,,0.1484,,0.1184,,,,,,0.1767,,20251121.0,35.0,189.0
ACIU,71.0,,,1.6950000524520874,,0.7191,69.0,0.5971,46.0,,,,,,,0.4844,1.0,0.5848,8.0,,,,,,,20251121.0,35.0,189.0
ACIW,85.0,,,46.470001220703125,,0.3362,68.0,0.258,43.0,0.3025,33.0,0.3093,34.0,0.316,38.0,0.415,75.0,0.3468,69.0,0.3678,71.0,0.3628,69.0,0.3578,65.0,20251121.0,35.0,189.0
ACLS,102.0,,,59.04999923706055,,0.3531,28.0,0.2894,9.0,0.4953,44.0,0.4938,41.0,0.4924,40.0,0.5616,59.0,0.4953,56.0,0.545,65.0,0.5456,64.0,0.5461,64.0,20251219.0,35.0,217.0
ACLX,85.0,,,65.20999908447266,,0.5014,,1.0277,,0.6975,,0.6829,,0.6684,,0.6224,,0.6618,,0.6944,,0.6922,,0.6899,,20251219.0,35.0,217.0
ACM,109.0,,,107.37000274658205,,0.1372,12.0,0.1284,2.0,0.2555,24.0,0.2406,15.0,0.2257,10.0,0.2593,34.0,0.2584,49.0,0.2501,10.0,0.2667,18.0,0.2833,32.0,20260417.0,35.0,336.0
ACMR,86.0,,,22.540000915527344,,0.4611,43.0,0.398,36.0,0.5992,52.0,0.6151,53.0,0.631,56.0,0.8239,68.0,0.6304,72.0,0.5915,47.0,0.6344,47.0,0.6773,55.0,20270115.0,35.0,609.0
ACN,64.0,,,316.45001220703125,,0.1411,28.0,0.1601,36.0,0.2191,45.0,0.2282,47.0,0.2372,48.0,0.2962,75.0,0.2383,71.0,0.253,61.0,0.2828,70.0,0.3126,75.0,20270115.0,7.0,609.0
ACNB,120.0,,,42.47999954223633,,0.1626,,0.1822,,0.3331,,0.3191,,0.3051,,0.2981,,0.3189,,0.3331,,0.3144,,0.2956,,20260116.0,35.0,245.0
ACNT,380.0,,,12.550000190734863,,0.3281,,0.3501,,,,,,0.3836,,0.2798,,0.3012,,,,,,0.3836,,20251219.0,35.0,217.0
ACR,79.0,,,17.989999771118164,,0.2371,35.0,0.3683,73.0,0.462,,0.3768,,0.2915,,0.3997,65.0,0.4027,83.0,0.462,,0.3768,,0.2915,,20251121.0,35.0,189.0
ACRE,100.0,,,4.570000171661377,,0.3365,81.0,0.3274,86.0,0.5244,88.0,0.498,85.0,0.4717,85.0,0.471,95.0,0.3969,94.0,0.5043,92.0,0.4516,88.0,0.3989,78.0,20251121.0,35.0,189.0
ACRS,85.0,,,1.2599999904632568,,0.6872,67.0,0.7142,65.0,1.2596,79.0,,,,,0.6974,50.0,0.7629,64.0,1.2596,83.0,,,,,20251219.0,35.0,217.0
ACT,108.0,,,35.33000183105469,,0.2844,79.0,0.246,67.0,0.2778,43.0,0.2668,35.0,0.2557,31.0,0.2263,39.0,0.2256,40.0,0.2497,15.0,0.2617,12.0,0.2737,21.0,20260116.0,35.0,245.0
ACTG,71.0,,,3.6700000762939458,,0.3229,36.0,0.368,34.0,0.6419,57.0,,,,,0.4389,35.0,0.39,23.0,0.5383,37.0,,,,,20251121.0,35.0,189.0
ACVA,93.0,,,16.760000228881836,,0.2563,9.0,0.257,2.0,0.4348,13.0,0.4552,,0.4757,,0.5146,54.0,0.5044,56.0,0.6478,80.0,0.59,,0.5321,,20251121.0,35.0,189.0
ACWI,,,,122.68000030517578,,0.0959,30.0,0.0908,48.0,0.1403,60.0,0.1551,64.0,0.1698,67.0,0.2208,81.0,0.1694,85.0,0.1237,44.0,0.1629,55.0,0.2022,63.0,20270115.0,35.0,609.0
ACWV,,,,117.77999877929688,,0.1222,78.0,0.0795,67.0,0.1811,93.0,0.169,89.0,0.157,81.0,0.1372,79.0,0.1141,83.0,0.0846,48.0,0.1146,50.0,0.1446,50.0,20260116.0,35.0,245.0
ACWX,,,,59.2599983215332,,0.0707,10.0,0.0693,30.0,0.1164,28.0,0.1834,76.0,0.2504,84.0,0.1938,70.0,0.1323,77.0,0.1118,20.0,0.1416,26.0,0.1715,37.0,20251219.0,35.0,217.0
ACXP,67.0,,,0.3982000052928924,,0.5007,,0.7347,,,,,,,,1.2174,,0.9932,,,,,,,,20260116.0,35.0,245.0
ADAP,191.0,,,0.274399995803833,,0.7477,64.0,0.8314,64.0,,,,,,,1.1002,91.0,1.0611,89.0,,,,,,,20251219.0,35.0,217.0
ADBE,72.0,,,414.3299865722656,,0.2113,36.0,0.1654,16.0,0.242,27.0,0.2412,26.0,0.2404,26.0,0.4049,81.0,0.2647,57.0,0.3519,73.0,0.3567,74.0,0.3615,73.0,20271217.0,7.0,945.0
ADC,101.0,,,74.5,,0.1906,59.0,0.138,15.0,0.1747,18.0,0.1843,13.0,0.1939,19.0,0.2016,56.0,0.2064,61.0,0.207,51.0,0.2146,47.0,0.2223,38.0,20260116.0,35.0,245.0
ADCT,197.0,,,2.2300000190734863,,2.5382,100.0,1.7045,100.0,,,,,,,1.3918,99.0,1.0667,96.0,,,,,,,20260116.0,35.0,245.0
ADEA,94.0,,,13.0,,0.1957,,0.2125,,0.49,,,,,,0.5015,,0.3948,,0.4053,,,,,,20251219.0,35.0,217.0
ADI,93.0,,,211.92999267578125,,0.2777,56.0,0.2706,67.0,0.3044,57.0,0.3186,63.0,0.3327,66.0,0.4821,91.0,0.3765,89.0,0.3437,82.0,0.3426,79.0,0.3414,69.0,20270617.0,7.0,762.0
ADM,108.0,,,47.959999084472656,,0.3235,80.0,0.2434,71.0,0.2563,56.0,0.2552,54.0,0.2542,52.0,0.3094,75.0,0.2715,82.0,0.2349,42.0,0.2836,66.0,0.3323,81.0,20270115.0,7.0,609.0
ADMA,81.0,,,20.15999984741211,,0.3087,13.0,0.3439,10.0,0.4721,3.0,0.4728,2.0,0.4736,3.0,0.5875,38.0,0.5862,38.0,0.5988,16.0,0.6035,16.0,0.6082,16.0,20270115.0,35.0,609.0
ADNT,115.0,,,15.0,,0.3196,31.0,0.2604,17.0,0.5248,54.0,0.5112,52.0,0.4977,50.0,0.5608,59.0,0.5016,71.0,0.5391,56.0,0.5576,62.0,0.576,64.0,20260116.0,35.0,245.0
ADP,114.0,,,321.6499938964844,,0.1354,36.0,0.1356,35.0,0.1615,34.0,0.164,33.0,0.1665,34.0,0.2146,67.0,0.2055,73.0,0.2386,72.0,0.2365,65.0,0.2344,51.0,20270115.0,7.0,609.0
ADPT,101.0,,,8.84000015258789,,0.3577,11.0,0.3922,6.0,0.6923,28.0,0.8194,49.0,0.9464,72.0,0.8831,85.0,0.8437,100.0,0.7091,48.0,0.8114,71.0,0.9137,81.0,20260116.0,35.0,245.0
ADSE,,,,11.970000267028809,,0.5704,,0.9103,,,,,,1.1199,,0.4253,,0.5893,,,,,,1.1199,,20251121.0,35.0,189.0
ADSK,85.0,,,295.0,,0.1084,3.0,0.1304,1.0,0.4524,80.0,0.4426,79.0,0.4329,77.0,0.3184,38.0,0.2638,36.0,0.3163,8.0,0.3222,8.0,0.328,12.0,20270617.0,7.0,762.0
ADT,85.0,,,8.149999618530273,,0.2797,44.0,0.2141,21.0,0.3433,35.0,0.3173,27.0,0.2912,22.0,0.2932,26.0,0.2762,34.0,0.3506,42.0,0.3498,37.0,0.3489,35.0,20251121.0,35.0,189.0
ADTN,197.0,,,7.869999885559082,,0.289,42.0,0.371,65.0,0.5334,82.0,0.5066,75.0,0.4797,69.0,0.5547,87.0,0.5372,96.0,0.5907,98.0,0.5726,97.0,0.5544,92.0,20251121.0,35.0,189.0
ADUS,88.0,,,111.52999877929688,,0.2439,35.0,0.2902,46.0,0.3057,18.0,0.3062,15.0,0.3068,18.0,0.3221,36.0,0.3094,20.0,0.3386,26.0,0.3355,23.0,0.3323,23.0,20260116.0,35.0,245.0
ADV,77.0,,,1.159999966621399,,1.0548,97.0,1.1553,98.0,,,,,,,0.7966,100.0,0.7654,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,200.0,,,2.2300000190734863,,1.1776,93.0,1.2331,96.0,,,,,,,0.8981,74.0,0.9475,88.0,,,,,,,20251219.0,35.0,217.0
AEE,99.0,,,95.4000015258789,,0.228,82.0,0.1702,63.0,0.2368,81.0,0.2236,73.0,0.2105,59.0,0.206,74.0,0.2041,80.0,0.1885,63.0,0.1952,56.0,0.2018,49.0,20260116.0,35.0,245.0
AEG,834.0,,,6.96999979019165,,0.1852,23.0,0.1586,46.0,,,,,,,0.3501,62.0,0.2142,69.0,,,,,,,20260116.0,35.0,245.0
AEHR,130.0,,,8.829999923706055,,0.4828,,0.4586,,0.6291,,0.6536,,0.6781,,0.9737,,0.7485,,0.7368,,0.8018,,0.8668,,20270115.0,35.0,609.0
AEIS,100.0,,,115.94000244140624,,0.1772,7.0,0.2228,7.0,0.4314,45.0,0.4339,45.0,0.4364,45.0,0.5825,79.0,0.4472,67.0,0.4394,52.0,0.4302,48.0,0.4211,42.0,20260116.0,35.0,245.0
AEM,99.0,,,114.58999633789062,,0.3344,44.0,0.2344,20.0,0.3061,18.0,0.3157,22.0,0.3254,25.0,0.3765,41.0,0.2944,35.0,0.361,31.0,0.3574,28.0,0.3538,22.0,20270617.0,7.0,762.0
AEO,72.0,,,10.850000381469728,,0.6696,89.0,0.3982,70.0,0.7966,96.0,0.7899,96.0,0.7832,96.0,0.6417,94.0,0.4955,87.0,0.4072,61.0,0.4958,83.0,0.5844,90.0,20270115.0,7.0,609.0
AEP,99.0,,,101.8000030517578,,0.2394,81.0,0.1644,54.0,0.2001,70.0,0.199,66.0,0.1978,60.0,0.2158,77.0,0.2031,74.0,0.1492,28.0,0.2098,62.0,0.2704,77.0,20270115.0,35.0,609.0
AER,86.0,,,112.08999633789062,,0.1012,7.0,0.1481,8.0,0.2158,12.0,0.2107,10.0,0.2056,9.0,0.3027,46.0,0.2718,46.0,0.281,28.0,0.2927,33.0,0.3044,37.0,20270115.0,35.0,609.0
AES,84.0,,,9.630000114440918,,0.5467,88.0,0.5099,90.0,0.4774,86.0,0.4568,83.0,0.4361,81.0,0.4943,88.0,0.4111,87.0,0.3448,66.0,0.4435,82.0,0.5422,92.0,20270115.0,7.0,609.0
AESI,88.0,,,12.550000190734863,,0.4928,,0.3808,,0.5427,,0.5234,,0.504,,0.5764,,0.4901,,0.4764,,0.5312,,0.5861,,20260116.0,35.0,245.0
AETH,,,,40.09310150146485,,0.5339,,0.2685,,0.585,,0.6939,,0.8028,,0.5152,,0.2149,,0.6679,,0.6906,,0.7132,,20251219.0,35.0,217.0
AEVA,65.0,,,16.100000381469727,,1.8536,99.0,1.5505,99.0,1.0899,,1.0647,,1.0394,,1.1005,98.0,0.9658,92.0,0.9313,,0.9487,,0.9661,,20270115.0,35.0,609.0
AEYE,72.0,,,12.5,,0.5929,,0.5946,,0.9514,,0.9603,,0.9692,,0.8708,,0.7948,,0.8858,,0.8534,,0.8211,,20251219.0,35.0,217.0
AFCG,71.0,,,4.829999923706055,,0.2942,,0.5493,,0.496,,,,,,0.5386,,0.473,,0.496,,,,,,20260116.0,35.0,245.0
AFG,108.0,,,121.4000015258789,,0.2713,77.0,0.1867,65.0,0.2251,57.0,0.2093,47.0,0.1935,34.0,0.2739,76.0,0.2255,71.0,0.2004,50.0,0.2236,60.0,0.2467,65.0,20251219.0,35.0,217.0
AFK,,,,18.829999923706055,,0.1876,,0.2666,,0.2608,,0.3094,,0.3579,,0.2495,,0.2307,,0.2636,,0.264,,0.2643,,20251219.0,35.0,217.0
AFL,107.0,,,102.4499969482422,,0.2075,59.0,0.1526,39.0,0.1923,45.0,0.2054,51.0,0.2186,55.0,0.2576,70.0,0.2243,70.0,0.1919,41.0,0.228,54.0,0.2642,59.0,20270115.0,7.0,609.0
AFMD,190.0,,,0.0493000000715255,,13.3185,100.0,0.0,1.0,,,,,,,3.1724,100.0,0.0,1.0,,,,,,,20260116.0,35.0,245.0
AFRM,106.0,,,48.970001220703125,,0.787,50.0,0.5002,11.0,0.5772,4.0,0.5761,4.0,0.5751,4.0,0.882,47.0,0.6987,40.0,0.6758,14.0,0.6883,18.0,0.7008,20.0,20270115.0,7.0,609.0
AFYA,71.0,,,18.905000686645508,,0.3081,33.0,0.3078,19.0,0.4226,8.0,,,,,0.3479,23.0,0.3075,12.0,0.4226,14.0,,,,,20251219.0,35.0,217.0
AG,92.0,,,5.869999885559082,,0.3617,20.0,0.3645,24.0,0.5149,39.0,0.5107,39.0,0.5064,37.0,0.6448,65.0,0.5331,67.0,0.6365,66.0,0.6508,72.0,0.6652,76.0,20270115.0,7.0,609.0
AGCO,106.0,,,102.62999725341795,,0.346,70.0,0.2297,42.0,0.3525,71.0,0.3524,69.0,0.3524,68.0,0.4769,91.0,0.3934,91.0,0.3544,71.0,0.3566,67.0,0.3587,59.0,20251121.0,35.0,189.0
AGEN,73.0,,,3.7899999618530273,,0.69,65.0,0.804,75.0,1.5207,92.0,1.5418,94.0,1.563,95.0,1.0447,88.0,1.051,93.0,2.6217,98.0,1.8422,97.0,1.0628,75.0,20251121.0,35.0,189.0
AGG,,,,97.0999984741211,,0.0631,86.0,0.0408,81.0,0.0425,53.0,0.0591,74.0,0.0757,81.0,0.0553,79.0,0.0441,82.0,0.0314,30.0,0.0662,82.0,0.1011,89.0,20251219.0,35.0,217.0
AGGY,,,,42.689998626708984,,0.0684,,0.0442,,,,,,,,0.064,,0.0459,,,,,,,,20260116.0,35.0,245.0
AGI,93.0,,,25.68000030517578,,0.405,50.0,0.2382,6.0,0.3802,19.0,0.3998,22.0,0.4193,28.0,0.4306,37.0,0.335,28.0,0.3821,14.0,0.3914,12.0,0.4007,15.0,20270115.0,35.0,609.0
AGIO,99.0,,,29.59000015258789,,0.3257,23.0,0.3386,14.0,0.6158,55.0,0.6385,60.0,0.6612,66.0,0.6198,62.0,0.5808,69.0,0.7054,86.0,0.7014,85.0,0.6974,83.0,20251219.0,35.0,217.0
AGL,87.0,,,2.200000047683716,,0.6667,78.0,0.7004,84.0,0.7785,71.0,0.7184,64.0,0.6583,65.0,1.081,97.0,0.9862,100.0,1.3819,99.0,1.0815,98.0,0.7811,86.0,20270115.0,35.0,609.0
AGM,91.0,,,182.5500030517578,,0.2062,25.0,0.2136,24.0,0.2327,8.0,0.2701,15.0,0.3075,28.0,0.288,27.0,0.2678,33.0,0.2997,35.0,0.2987,23.0,0.2977,18.0,20251121.0,35.0,189.0
AGNC,116.0,,,8.8100004196167,,0.3065,85.0,0.2334,78.0,0.2692,81.0,0.2996,83.0,0.3301,84.0,0.2546,70.0,0.2492,75.0,0.3102,82.0,0.2754,67.0,0.2405,31.0,20270115.0,7.0,609.0
AGNG,,,,30.989999771118164,,0.1828,,0.1144,,0.1393,,,,,,0.1829,,0.149,,0.131,,,,,,20260116.0,35.0,245.0
AGO,85.0,,,83.94999694824219,,0.1454,19.0,0.157,20.0,0.2731,42.0,0.2636,38.0,0.254,32.0,0.271,47.0,0.2295,42.0,0.2961,46.0,0.2966,40.0,0.2971,37.0,20260116.0,35.0,245.0
AGQ,,,,40.380001068115234,,0.5656,66.0,0.2524,25.0,0.5103,45.0,0.5116,45.0,0.513,45.0,0.5926,60.0,0.3372,45.0,0.5564,48.0,0.581,47.0,0.6056,44.0,20270115.0,7.0,609.0
AGRO,71.0,,,9.5,,0.2558,40.0,0.2506,28.0,,,,,0.4902,71.0,0.3919,73.0,0.3021,38.0,,,,,0.4902,78.0,20251219.0,35.0,217.0
AGS,78.0,,,12.279999732971191,,0.0403,7.0,0.0604,10.0,,,,,,,0.057,7.0,0.0636,6.0,,,,,,,20260116.0,35.0,245.0
AGX,169.0,,,199.80999755859375,,0.1528,10.0,0.4444,89.0,0.7549,96.0,0.7272,96.0,0.6994,93.0,0.7301,100.0,0.6391,100.0,0.6213,97.0,0.625,98.0,0.6287,97.0,20260116.0,35.0,245.0
AGYS,122.0,,,102.43000030517578,,1.2781,97.0,0.7683,93.0,0.3662,32.0,0.3338,17.0,0.3014,6.0,0.6231,83.0,0.458,61.0,0.5082,76.0,0.5026,74.0,0.4971,72.0,20260116.0,35.0,245.0
AGZ,,,,108.8249969482422,,0.0275,,0.0307,,,,,,0.101,,0.0333,,0.0322,,,,,,0.101,,20251121.0,35.0,189.0
AHCO,87.0,,,8.789999961853027,,0.2797,14.0,0.3274,8.0,0.5425,36.0,0.5492,37.0,0.556,46.0,0.5674,32.0,0.4962,34.0,0.465,13.0,0.4752,12.0,0.4853,14.0,20270115.0,35.0,609.0
AHH,93.0,,,6.869500160217285,,0.4126,92.0,0.2763,77.0,0.3502,64.0,0.3634,63.0,0.3765,70.0,0.3412,90.0,0.3123,88.0,0.2828,52.0,0.3296,60.0,0.3765,74.0,20251121.0,35.0,189.0
