symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
AAPX,,,,18.309999465942383,,0.1399,,0.3265,,0.5005,,0.5903,,0.6801,,0.8243,,0.5909,,0.5042,,0.5494,,0.5946,,20251219.0,35.0,217.0
AAPY,,,,21.17300033569336,,0.0608,,0.1228,,,,,,0.421,,0.3455,,0.199,,,,,,0.4057,,20260116.0,35.0,245.0
AAT,122.0,,,19.6299991607666,,0.2473,66.0,0.1976,49.0,0.4564,85.0,0.3339,69.0,0.2115,22.0,0.3086,81.0,0.2777,82.0,0.4564,95.0,0.3339,79.0,0.2115,23.0,20260116.0,35.0,245.0
AAXJ,,,,79.87000274658203,,0.1485,45.0,0.0691,21.0,0.1471,28.0,0.1711,42.0,0.1951,60.0,0.2256,82.0,0.1333,87.0,0.1475,21.0,0.1713,22.0,0.1951,28.0,20251219.0,35.0,217.0
AB,120.0,,,39.56999969482422,,0.1475,15.0,0.1646,10.0,0.2388,34.0,0.2308,20.0,0.2228,13.0,0.3484,75.0,0.3027,64.0,0.1696,16.0,0.2394,24.0,0.3093,44.0,20260116.0,35.0,245.0
ABAT,204.0,,,1.4500000476837158,,0.6326,56.0,0.6198,55.0,1.1138,,1.1478,,1.1819,,1.4841,90.0,1.3886,100.0,0.952,,1.0669,,1.1819,,20251219.0,35.0,217.0
ABBV,126.0,,,187.47000122070312,,0.1314,21.0,0.1891,46.0,0.2822,82.0,0.2764,79.0,0.2706,73.0,0.2867,73.0,0.2828,85.0,0.2232,51.0,0.2803,80.0,0.3374,81.0,20270115.0,7.0,609.0
ABCB,127.0,,,60.779998779296875,,0.1653,19.0,0.1528,4.0,0.286,37.0,0.2851,32.0,0.2841,33.0,0.3356,74.0,0.2842,55.0,0.2743,38.0,0.2837,38.0,0.2931,40.0,20260116.0,35.0,245.0
ABCL,99.0,,,2.369999885559082,,0.5848,55.0,0.6182,64.0,0.8461,70.0,0.7775,,0.7089,,0.7056,73.0,0.6741,77.0,0.7213,26.0,0.733,,0.7448,,20260116.0,35.0,245.0
ABEO,78.0,,,6.480000019073486,,0.2704,4.0,0.4456,7.0,0.8457,31.0,0.8344,25.0,0.8231,21.0,0.6322,15.0,0.6639,13.0,0.8052,33.0,0.8142,28.0,0.8231,27.0,20251219.0,35.0,217.0
ABEV,100.0,,,2.4600000381469727,,0.1846,19.0,0.1778,17.0,0.2968,35.0,0.3208,35.0,0.3448,27.0,0.3122,54.0,0.262,56.0,0.2968,41.0,0.3268,37.0,0.3567,27.0,20270115.0,35.0,609.0
ABFL,,,,70.38999938964844,,0.0704,,0.0787,,0.1417,,0.1534,,0.1651,,0.0,,0.0,,0.159,,0.1772,,0.1953,,20251219.0,35.0,217.0
ABG,127.0,,,230.02999877929688,,0.2123,19.0,0.2416,21.0,0.3134,28.0,0.3268,33.0,0.3402,39.0,0.3915,57.0,0.3583,57.0,0.3627,46.0,0.3652,45.0,0.3678,46.0,20260116.0,35.0,245.0
ABL,211.0,,,5.71999979019165,,1.3722,,1.5605,,1.2441,,1.4284,,1.6128,,0.5444,,0.6176,,0.6865,,1.0107,,1.3349,,20270115.0,35.0,609.0
ABM,86.0,,,51.2599983215332,,0.1763,32.0,0.174,25.0,0.4247,81.0,0.4492,84.0,0.4736,85.0,0.3315,70.0,0.3032,73.0,0.287,57.0,0.3144,60.0,0.3418,69.0,20260116.0,35.0,245.0
ABNB,113.0,,,137.2899932861328,,0.2057,10.0,0.2515,20.0,0.3142,19.0,0.3131,18.0,0.312,18.0,0.4626,59.0,0.3514,53.0,0.3899,20.0,0.3986,19.0,0.4072,18.0,20270115.0,7.0,609.0
ABNY,,,,12.18809986114502,,0.3226,,0.231,,,,,,0.6876,,0.382,,0.258,,,,,,0.7148,,20260116.0,35.0,245.0
ABOS,206.0,,,1.0700000524520874,,0.4146,,0.51,,,,,,,,0.7103,,0.7916,,,,,,,,20260116.0,35.0,245.0
ABR,105.0,,,9.90999984741211,,0.3215,78.0,0.3076,79.0,0.3292,65.0,0.3464,59.0,0.3635,61.0,0.418,88.0,0.4016,94.0,0.1951,49.0,0.4084,72.0,0.6218,83.0,20270115.0,7.0,609.0
ABSI,80.0,,,2.8399999141693115,,0.3397,,0.533,,1.0314,,1.0745,,1.1175,,1.0645,,1.0161,,1.1772,,1.1282,,1.0792,,20251121.0,35.0,189.0
ABT,135.0,,,133.94000244140625,,0.0908,10.0,0.1465,36.0,0.1993,56.0,0.2007,55.0,0.2021,55.0,0.2245,70.0,0.2221,82.0,0.2091,47.0,0.2384,63.0,0.2678,72.0,20270115.0,7.0,609.0
ABUS,212.0,,,3.4000000953674316,,0.2575,10.0,0.3577,10.0,0.5672,7.0,0.7591,23.0,0.951,59.0,0.4625,25.0,0.4913,20.0,1.302,78.0,1.0743,67.0,0.8466,45.0,20270115.0,35.0,609.0
ACA,99.0,,,88.91999816894531,,0.1929,18.0,0.1985,13.0,0.2695,13.0,0.3047,18.0,0.3399,33.0,0.3796,66.0,0.3267,59.0,0.3296,32.0,0.3236,24.0,0.3175,20.0,20251219.0,35.0,217.0
ACAD,100.0,,,21.34000015258789,,0.3001,18.0,0.3838,27.0,0.4947,18.0,0.4812,15.0,0.4678,13.0,0.5735,32.0,0.5188,43.0,0.5344,21.0,0.5308,19.0,0.5271,18.0,20251219.0,35.0,217.0
ACB,121.0,,,5.409999847412109,,0.4635,24.0,0.3877,7.0,1.0334,60.0,1.0276,55.0,1.0217,54.0,0.7938,42.0,0.6368,38.0,0.7572,39.0,0.8006,23.0,0.8439,22.0,20270115.0,35.0,609.0
ACCO,106.0,,,3.700000047683716,,0.3715,68.0,0.3194,59.0,,,,,,,0.49,89.0,0.3882,84.0,,,,,,,20251219.0,35.0,217.0
ACDC,92.0,,,8.630000114440918,,0.8897,,0.9477,,0.6017,,0.7377,,0.8737,,0.9865,,0.8577,,0.6526,,0.8118,,0.9709,,20251121.0,35.0,189.0
ACEL,219.0,,,11.119999885559082,,0.0821,1.0,0.1577,2.0,0.3527,15.0,0.365,,0.3774,16.0,0.33,28.0,0.3075,38.0,0.3527,17.0,0.365,,0.3774,17.0,20260116.0,35.0,245.0
ACES,,,,24.350000381469727,,0.2436,19.0,0.1887,10.0,0.268,12.0,0.298,14.0,0.328,24.0,0.3405,34.0,0.2762,49.0,0.2399,7.0,0.2766,8.0,0.3133,15.0,20251219.0,35.0,217.0
ACET,92.0,,,0.7494999766349792,,0.9192,89.0,0.8788,90.0,,,,,,,1.0225,86.0,0.8914,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,116.0,,,94.56999969482422,,0.1913,61.0,0.2489,83.0,0.1856,31.0,0.2296,57.0,0.2736,76.0,0.2775,87.0,0.2423,84.0,0.2622,76.0,0.2616,75.0,0.2609,73.0,20251219.0,35.0,217.0
ACHC,99.0,,,22.6299991607666,,0.4341,82.0,0.4008,79.0,0.6301,93.0,0.6227,93.0,0.6154,92.0,0.6193,95.0,0.4829,88.0,0.6542,100.0,0.6707,100.0,0.6872,100.0,20260116.0,35.0,245.0
ACHR,99.0,,,9.359999656677246,,0.3147,,0.5959,,0.7237,,0.7169,,0.7101,,1.0302,,0.9566,,0.7995,,0.8069,,0.8142,,20270115.0,7.0,609.0
ACHV,87.0,,,3.5250000953674316,,1.2222,,0.9963,,1.1278,,1.5006,,1.8734,,0.7861,,0.7671,,1.1278,,1.5006,,1.8734,,20251219.0,35.0,217.0
ACI,149.0,,,21.56999969482422,,0.1488,11.0,0.1769,10.0,0.2027,5.0,0.2013,2.0,0.1999,3.0,0.2938,15.0,0.2808,20.0,0.2027,4.0,0.243,2.0,0.2834,2.0,20270115.0,7.0,609.0
ACIC,99.0,,,10.960000038146973,,0.6657,,0.3777,,0.3414,,0.3391,,0.3368,,0.3587,,0.3951,,0.4094,,0.428,,0.4466,,20251121.0,35.0,189.0
ACIO,,,,40.40999984741211,,0.0642,,0.0825,,0.1181,,,,,,0.1498,,0.1202,,0.1181,,,,,,20251121.0,35.0,189.0
ACIU,85.0,,,1.7300000190734863,,0.3559,18.0,0.5595,37.0,,,,,,,0.4819,1.0,0.5914,9.0,,,,,,,20251121.0,35.0,189.0
ACIW,99.0,,,46.970001220703125,,0.1197,6.0,0.208,20.0,0.4027,65.0,0.3745,57.0,0.3463,51.0,0.407,74.0,0.3435,68.0,0.3415,61.0,0.3381,57.0,0.3347,53.0,20251121.0,35.0,189.0
ACLS,116.0,,,60.349998474121094,,0.5128,59.0,0.4438,46.0,0.4894,41.0,0.4955,42.0,0.5016,44.0,0.5626,59.0,0.5,57.0,0.5299,59.0,0.532,60.0,0.5341,59.0,20251219.0,35.0,217.0
ACLX,99.0,,,66.25,,0.4374,,0.4837,,0.8197,,0.7618,,0.7039,,0.6066,,0.6545,,0.6606,,0.6602,,0.6598,,20251219.0,35.0,217.0
ACM,123.0,,,110.63999938964844,,0.1448,14.0,0.1645,12.0,0.2245,10.0,0.2182,7.0,0.2119,6.0,0.2541,32.0,0.257,48.0,0.2555,13.0,0.2475,7.0,0.2395,3.0,20260417.0,35.0,336.0
ACMR,100.0,,,23.610000610351562,,0.3228,24.0,0.3454,28.0,0.613,54.0,0.6039,52.0,0.5948,50.0,0.8087,65.0,0.6198,71.0,0.6685,55.0,0.6702,54.0,0.6718,54.0,20270115.0,35.0,609.0
ACN,78.0,,,315.3800048828125,,0.1037,12.0,0.1145,11.0,0.3382,83.0,0.3372,82.0,0.3362,80.0,0.2953,75.0,0.236,71.0,0.2578,63.0,0.2869,72.0,0.316,76.0,20270115.0,7.0,609.0
ACNB,134.0,,,40.77000045776367,,0.234,,0.2074,,0.3125,,0.4024,,0.4924,,0.2921,,0.3161,,0.2839,,0.2957,,0.3075,,20260116.0,35.0,245.0
ACNT,394.0,,,12.960000038146973,,0.1587,,0.2369,,,,,,,,0.2549,,0.2915,,,,,,,,20251219.0,35.0,217.0
ACR,93.0,,,18.190000534057617,,0.3465,65.0,0.3302,63.0,0.533,,0.5305,,0.5279,,0.403,66.0,0.4082,83.0,0.4201,,0.474,,0.5279,,20251121.0,35.0,189.0
ACRE,114.0,,,4.670000076293945,,0.2277,63.0,0.2296,63.0,0.3386,62.0,,,,,0.4734,95.0,0.3978,94.0,0.4448,88.0,,,,,20251121.0,35.0,189.0
ACRS,99.0,,,1.559999942779541,,0.8196,78.0,0.8368,78.0,1.2999,80.0,,,,,0.671,45.0,0.7447,63.0,1.2999,84.0,,,,,20251219.0,35.0,217.0
ACT,122.0,,,34.380001068115234,,0.0847,3.0,0.155,16.0,0.4703,90.0,0.3801,69.0,0.2899,45.0,0.2262,39.0,0.2289,41.0,0.2709,24.0,0.2804,25.0,0.2899,34.0,20260116.0,35.0,245.0
ACTG,85.0,,,3.75,,0.2217,14.0,0.235,5.0,,,,,,,0.4406,35.0,0.3935,24.0,,,,,,,20251121.0,35.0,189.0
ACVA,107.0,,,16.309999465942383,,0.2031,5.0,0.2688,2.0,0.4763,20.0,0.4545,,0.4327,,0.5093,51.0,0.5011,56.0,0.5054,15.0,0.5297,,0.5541,,20251121.0,35.0,189.0
ACWI,,,,124.80000305175781,,0.0774,20.0,0.0912,49.0,0.1178,42.0,0.152,62.0,0.1862,75.0,0.2222,81.0,0.1705,85.0,0.1124,27.0,0.1582,51.0,0.204,64.0,20270115.0,35.0,609.0
ACWV,,,,118.04000091552734,,0.0604,26.0,0.0827,70.0,0.0863,45.0,0.1118,60.0,0.1373,70.0,0.1374,79.0,0.1151,83.0,0.0756,37.0,0.1112,45.0,0.1467,52.0,20260116.0,35.0,245.0
ACWX,,,,60.33000183105469,,0.107,30.0,0.0695,30.0,0.1425,56.0,0.1726,71.0,0.2027,74.0,0.1948,71.0,0.1327,77.0,0.1104,18.0,0.1477,34.0,0.185,52.0,20251219.0,35.0,217.0
ACXP,81.0,,,0.3474000096321106,,0.5123,,0.5106,,,,,,,,1.1277,,0.881,,,,,,,,20260116.0,35.0,245.0
ADAP,205.0,,,0.2858999967575073,,0.5369,34.0,0.7368,49.0,,,,,,,1.0957,91.0,1.0661,89.0,,,,,,,20251219.0,35.0,217.0
ADBE,86.0,,,415.20001220703125,,0.239,45.0,0.1889,27.0,0.622,95.0,0.6194,95.0,0.6168,95.0,0.4022,80.0,0.261,54.0,0.3526,73.0,0.3584,75.0,0.3642,75.0,20271217.0,7.0,945.0
ADC,115.0,,,73.9000015258789,,0.1339,30.0,0.162,33.0,0.1787,20.0,0.1962,20.0,0.2137,32.0,0.2003,55.0,0.2067,62.0,0.1372,5.0,0.1856,17.0,0.2341,49.0,20260116.0,35.0,245.0
ADCT,211.0,,,3.440000057220459,,1.0366,88.0,1.3897,98.0,,,,,,,1.4043,99.0,1.1017,97.0,,,,,,,20260116.0,35.0,245.0
ADEA,108.0,,,13.3100004196167,,0.2378,,0.2396,,0.3653,,,,,,0.4865,,0.381,,0.3653,,,,,,20251219.0,35.0,217.0
ADI,107.0,,,218.0399932861328,,0.1193,7.0,0.2031,35.0,0.3043,57.0,0.3034,57.0,0.3026,54.0,0.478,91.0,0.3694,89.0,0.2951,65.0,0.3296,74.0,0.3641,82.0,20270617.0,7.0,762.0
ADM,122.0,,,46.97999954223633,,0.0932,6.0,0.1594,24.0,0.2405,48.0,0.2445,48.0,0.2485,49.0,0.3041,74.0,0.2691,82.0,0.2061,23.0,0.2702,56.0,0.3342,82.0,20270115.0,7.0,609.0
ADMA,95.0,,,19.940000534057617,,0.2777,8.0,0.332,7.0,0.4122,1.0,0.5105,5.0,0.6088,15.0,0.5786,36.0,0.577,36.0,0.5877,13.0,0.6028,16.0,0.6179,20.0,20270115.0,35.0,609.0
ADNT,129.0,,,15.699999809265137,,0.4247,51.0,0.3418,39.0,0.5228,54.0,0.5088,51.0,0.4947,50.0,0.5626,59.0,0.4997,71.0,0.5502,59.0,0.5531,61.0,0.556,62.0,20260116.0,35.0,245.0
ADP,128.0,,,326.2300109863281,,0.0452,1.0,0.1131,16.0,0.173,44.0,0.187,52.0,0.2009,57.0,0.2129,66.0,0.205,72.0,0.2211,62.0,0.2214,55.0,0.2216,39.0,20270115.0,7.0,609.0
ADPT,115.0,,,9.869999885559082,,0.2677,5.0,0.4955,23.0,0.807,48.0,0.9368,68.0,1.0666,83.0,0.8321,74.0,0.8155,94.0,0.8115,68.0,0.79,68.0,0.7686,60.0,20260116.0,35.0,245.0
ADSE,,,,9.699999809265137,,1.467,,1.3121,,,,,,,,0.5603,,0.6667,,,,,,,,20251121.0,35.0,189.0
ADSK,99.0,,,298.2200012207031,,0.1124,3.0,0.1482,3.0,0.2437,10.0,0.2438,10.0,0.2439,10.0,0.2877,24.0,0.262,35.0,0.3088,5.0,0.3126,5.0,0.3163,5.0,20270617.0,7.0,762.0
ADT,99.0,,,8.25,,0.3351,59.0,0.2485,33.0,0.3084,27.0,0.3022,24.0,0.2959,23.0,0.3009,27.0,0.2796,35.0,0.3378,38.0,0.3341,34.0,0.3304,31.0,20251121.0,35.0,189.0
ADTN,211.0,,,7.960000038146973,,0.4251,71.0,0.3791,67.0,0.508,78.0,0.5056,75.0,0.5033,74.0,0.5507,87.0,0.5333,96.0,0.5434,94.0,0.5434,93.0,0.5435,90.0,20251121.0,35.0,189.0
ADUS,102.0,,,112.16000366210938,,0.1951,19.0,0.2217,15.0,0.2883,13.0,0.2873,11.0,0.2863,12.0,0.3218,36.0,0.3091,20.0,0.3205,17.0,0.3189,16.0,0.3173,16.0,20260116.0,35.0,245.0
ADV,91.0,,,1.2200000286102295,,1.2256,99.0,0.9992,94.0,,,,,,,0.8583,100.0,0.8074,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,214.0,,,2.4200000762939453,,0.675,59.0,0.7115,56.0,1.4359,83.0,,,,,0.8891,74.0,0.9506,89.0,1.4359,95.0,,,,,20251219.0,35.0,217.0
AEE,113.0,,,96.0199966430664,,0.1355,40.0,0.1452,44.0,0.1244,8.0,0.1756,36.0,0.2268,68.0,0.204,73.0,0.2035,80.0,0.1897,64.0,0.1896,50.0,0.1895,39.0,20260116.0,35.0,245.0
AEG,848.0,,,7.190000057220459,,0.2003,28.0,0.1318,28.0,0.2428,18.0,,,,,0.3464,62.0,0.215,69.0,0.2428,22.0,,,,,20260116.0,35.0,245.0
AEHR,144.0,,,11.0600004196167,,1.0169,,0.7482,,0.6808,,0.6957,,0.7106,,0.9992,,0.7638,,0.7048,,0.7602,,0.8155,,20270115.0,35.0,609.0
AEIS,114.0,,,119.63999938964844,,0.235,17.0,0.2671,19.0,0.4087,37.0,0.4042,35.0,0.3998,33.0,0.5824,79.0,0.448,67.0,0.4303,49.0,0.429,47.0,0.4276,45.0,20260116.0,35.0,245.0
AEM,113.0,,,122.05999755859375,,0.3548,49.0,0.253,28.0,0.3381,31.0,0.3375,30.0,0.3369,28.0,0.3765,41.0,0.2953,35.0,0.3678,35.0,0.3641,31.0,0.3604,26.0,20270617.0,7.0,762.0
AEO,86.0,,,10.140000343322754,,0.3019,37.0,0.555,91.0,0.4991,72.0,0.5,72.0,0.501,72.0,0.6289,93.0,0.5016,88.0,0.5394,91.0,0.5626,91.0,0.5858,90.0,20270115.0,7.0,609.0
AEP,113.0,,,101.7699966430664,,0.1289,33.0,0.1372,33.0,0.1888,64.0,0.1832,55.0,0.1777,45.0,0.214,77.0,0.2026,74.0,0.1436,25.0,0.2014,56.0,0.2591,72.0,20270115.0,35.0,609.0
AER,100.0,,,115.86000061035156,,0.13,12.0,0.1345,6.0,0.2068,9.0,0.2045,8.0,0.2022,8.0,0.2994,45.0,0.2693,45.0,0.2686,25.0,0.2779,27.0,0.2871,28.0,20270115.0,35.0,609.0
AES,98.0,,,10.510000228881836,,0.3966,77.0,0.3576,78.0,0.4896,87.0,0.5362,88.0,0.5827,90.0,0.4973,88.0,0.4115,87.0,0.3509,68.0,0.4608,84.0,0.5707,93.0,20270115.0,7.0,609.0
AESI,102.0,,,12.75,,0.4244,,0.4649,,0.5317,,0.5138,,0.4959,,0.5638,,0.4948,,0.4782,,0.5324,,0.5866,,20260116.0,35.0,245.0
AETH,,,,38.32379913330078,,0.3955,,0.1492,,0.788,,0.825,,0.862,,0.4697,,0.2027,,0.5826,,0.6005,,0.6184,,20251219.0,35.0,217.0
AEVA,79.0,,,19.049999237060547,,1.127,87.0,1.0142,89.0,1.0147,,1.0496,,1.0844,,1.1046,98.0,0.9745,92.0,0.9199,,0.9684,,1.017,,20270115.0,35.0,609.0
AEYE,86.0,,,12.319999694824219,,0.44,,0.4859,,0.988,,0.8928,,0.7975,,0.8582,,0.7845,,0.8919,,0.8882,,0.8844,,20251219.0,35.0,217.0
AFCG,85.0,,,5.349999904632568,,0.3165,,0.3605,,,,,,0.6108,,0.5515,,0.4812,,,,,,0.5967,,20260116.0,35.0,245.0
AFG,122.0,,,123.05999755859375,,0.149,40.0,0.1616,51.0,0.1535,14.0,0.1808,26.0,0.208,44.0,0.2699,75.0,0.2233,71.0,0.1903,42.0,0.2112,54.0,0.232,60.0,20251219.0,35.0,217.0
AFK,,,,19.90999984741211,,0.1852,,0.2011,,0.2417,,0.3137,,0.3857,,0.252,,0.2342,,0.2417,,0.3137,,0.3857,,20251219.0,35.0,217.0
AFL,121.0,,,102.20999908447266,,0.1419,35.0,0.1584,43.0,0.1813,39.0,0.1904,42.0,0.1996,45.0,0.2492,69.0,0.2196,69.0,0.1958,44.0,0.2296,55.0,0.2634,59.0,20270115.0,7.0,609.0
AFMDQ,,,,0.07500000298023224,,4.0934,,5.2444,,,,,,,,0.0,,0.0,,,,,,,,,,
AFRM,120.0,,,55.709999084472656,,0.3158,2.0,0.3747,1.0,0.6001,7.0,0.5991,7.0,0.5981,6.0,0.8771,45.0,0.6937,38.0,0.6982,20.0,0.6926,19.0,0.687,19.0,20270115.0,7.0,609.0
AFYA,85.0,,,17.799999237060547,,0.2057,9.0,0.2472,7.0,,,,,,,0.3403,17.0,0.3059,12.0,,,,,,,20251219.0,35.0,217.0
AG,106.0,,,8.40999984741211,,0.9685,95.0,0.6188,84.0,0.6195,71.0,0.6292,73.0,0.6388,75.0,0.6912,74.0,0.5489,73.0,0.5774,40.0,0.586,45.0,0.5945,49.0,20270115.0,7.0,609.0
AGCO,120.0,,,100.79000091552734,,0.2561,47.0,0.1915,23.0,0.3438,68.0,0.3426,67.0,0.3415,64.0,0.4708,90.0,0.3865,90.0,0.3722,78.0,0.3806,78.0,0.3891,75.0,20251121.0,35.0,189.0
AGEN,87.0,,,5.159999847412109,,2.1204,99.0,1.6068,97.0,1.7954,95.0,1.7132,96.0,1.6311,96.0,1.1239,90.0,1.0795,93.0,1.1257,80.0,1.1405,81.0,1.1553,83.0,20251121.0,35.0,189.0
AGG,,,,97.77999877929688,,0.0649,88.0,0.033,66.0,0.0582,81.0,0.0576,72.0,0.0569,56.0,0.0553,79.0,0.0433,82.0,0.037,44.0,0.0667,82.0,0.0964,87.0,20251219.0,35.0,217.0
AGGY,,,,43.04669952392578,,0.0535,,0.0284,,,,,,,,0.0628,,0.0452,,,,,,,,20260116.0,35.0,245.0
AGI,107.0,,,27.0,,0.3597,40.0,0.2634,13.0,0.3867,21.0,0.3867,18.0,0.3867,19.0,0.4319,38.0,0.3364,28.0,0.4016,20.0,0.3924,13.0,0.3832,8.0,20270115.0,35.0,609.0
AGIO,113.0,,,33.58000183105469,,0.2301,8.0,0.4278,40.0,0.5704,42.0,0.5542,37.0,0.5379,36.0,0.6215,62.0,0.581,69.0,0.6674,76.0,0.633,65.0,0.5987,57.0,20251219.0,35.0,217.0
AGIX,,,,29.8700008392334,,0.1436,5.0,0.1523,100.0,0.2675,,,,,,0.3737,23.0,0.255,100.0,0.2675,,,,,,,,
AGL,101.0,,,2.0999999046325684,,0.5906,72.0,0.6591,80.0,0.858,80.0,0.8788,82.0,0.8996,87.0,1.0249,95.0,0.9616,100.0,0.8837,94.0,0.8738,93.0,0.864,92.0,20270115.0,35.0,609.0
AGM,105.0,,,184.27999877929688,,0.2219,30.0,0.2491,39.0,0.2473,13.0,0.2468,7.0,0.2463,7.0,0.2907,28.0,0.2711,34.0,0.2926,28.0,0.2889,18.0,0.2851,12.0,20251121.0,35.0,189.0
AGNC,130.0,,,9.039999961853027,,0.1605,49.0,0.1667,57.0,0.2117,66.0,0.2124,61.0,0.213,53.0,0.256,71.0,0.2512,77.0,0.1078,27.0,0.2865,71.0,0.4652,91.0,20270115.0,7.0,609.0
AGNG,,,,31.520000457763672,,0.0989,,0.1543,,0.1347,,,,,,0.1832,,0.1533,,0.1347,,,,,,20260116.0,35.0,245.0
AGO,99.0,,,84.11000061035156,,0.1057,8.0,0.1555,19.0,0.2521,35.0,0.225,23.0,0.1978,10.0,0.2689,46.0,0.2295,42.0,0.2684,36.0,0.2834,36.0,0.2983,37.0,20260116.0,35.0,245.0
AGQ,,,,47.04999923706055,,0.7735,88.0,0.295,39.0,0.5858,65.0,0.614,70.0,0.6422,74.0,0.6095,66.0,0.3402,46.0,0.587,55.0,0.618,55.0,0.6489,57.0,20270115.0,7.0,609.0
AGRO,85.0,,,9.069999694824219,,0.2894,51.0,0.2802,43.0,0.2982,5.0,,,,,0.3935,73.0,0.3052,40.0,0.2982,5.0,,,,,20251219.0,35.0,217.0
AGS,92.0,,,12.380000114440918,,0.0361,5.0,0.0539,8.0,,,,,,,0.0576,7.0,0.064,6.0,,,,,,,20260116.0,35.0,245.0
AGX,183.0,,,235.25,,0.5143,88.0,0.505,93.0,0.6004,89.0,0.586,88.0,0.5716,85.0,0.7334,100.0,0.6421,100.0,0.668,100.0,0.67,100.0,0.6719,100.0,20260116.0,35.0,245.0
AGYS,136.0,,,111.13999938964844,,0.2402,25.0,0.271,20.0,0.4124,47.0,0.3997,40.0,0.387,37.0,0.6202,83.0,0.4565,61.0,0.4941,73.0,0.492,71.0,0.4899,71.0,20260116.0,35.0,245.0
AGZ,,,,108.82599639892578,,0.0525,,0.0233,,,,,,0.1187,,0.0343,,0.0316,,,,,,0.1187,,20251121.0,35.0,189.0
AHCO,101.0,,,9.020000457763672,,0.2715,12.0,0.3717,20.0,0.4103,4.0,0.44,5.0,0.4697,16.0,0.571,34.0,0.4965,34.0,0.465,13.0,0.4764,12.0,0.4879,14.0,20270115.0,35.0,609.0
