symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ACHR,50.0,,,7.139999866485596,,1.0324,,0.8569,,0.6182,,0.6302,,0.6423,,1.1805,,1.0705,,0.8795,,0.7921,,0.7048,
ACHV,38.0,,,2.25,,0.7328,,0.9648,,,,,,,,0.6263,,0.6686,,,,,,,
ACI,100.0,,,22.270000457763672,,0.6741,83.0,0.4537,67.0,0.2017,5.0,0.2314,3.0,0.2611,5.0,0.3013,16.0,0.2816,20.0,0.1975,4.0,0.2098,1.0,0.2222,1.0
ACIC,50.0,,,10.890000343322754,,0.204,,0.5593,,0.5067,,0.523,,0.5393,,0.4715,,0.4278,,0.5031,,0.4933,,0.4835,
ACIU,36.0,,,1.4800000190734863,,0.4552,36.0,0.6563,59.0,,,,,,,0.5345,5.0,0.5992,10.0,,,,,,
ACIW,50.0,,,49.72999954223633,,0.7543,96.0,0.5563,93.0,0.531,84.0,0.5146,84.0,0.4982,83.0,0.3963,73.0,0.343,68.0,0.4069,78.0,0.4,78.0,0.3931,75.0
ACLS,67.0,,,45.22999954223633,,1.1056,95.0,0.8536,93.0,0.6591,85.0,0.6582,85.0,0.6574,84.0,0.5336,53.0,0.482,52.0,0.6261,89.0,0.6251,89.0,0.6241,89.0
ACLX,50.0,,,60.93000030517578,,0.7024,,0.8204,,0.5995,,0.6014,,0.6033,,0.5799,,0.5835,,0.638,,0.6595,,0.681,
ACM,74.0,,,92.25,,0.5467,92.0,0.4651,92.0,0.368,71.0,0.3466,63.0,0.3252,55.0,0.269,37.0,0.2628,53.0,0.2824,31.0,0.2965,43.0,0.3106,53.0
ACMR,51.0,,,18.399999618530273,,0.9742,87.0,0.9147,91.0,0.8467,87.0,0.8497,87.0,0.8527,88.0,0.7665,60.0,0.6015,69.0,0.7331,73.0,0.6966,61.0,0.6602,52.0
ACN,29.0,,,279.2300109863281,,0.5513,96.0,0.4032,94.0,0.2786,67.0,0.2744,64.0,0.2701,61.0,0.3019,76.0,0.2389,72.0,0.2644,67.0,0.2988,77.0,0.3332,81.0
ACNB,85.0,,,40.20000076293945,,0.3921,,0.406,,0.3555,,0.3956,,0.4358,,0.4016,,0.349,,0.3307,,0.3548,,0.3789,
ACNT,345.0,,,12.75,,0.1929,,0.2854,,,,,,,,0.2646,,0.324,,,,,,,
ACR,44.0,,,16.959999084472656,,0.9365,99.0,0.7763,99.0,0.5082,,,,,,0.3944,63.0,0.3741,65.0,0.4059,,,,,
ACRE,65.0,,,3.559999942779541,,0.6812,97.0,0.7339,99.0,0.4335,79.0,,,,,0.4261,94.0,0.3855,94.0,0.4335,87.0,,,,
ACRS,50.0,,,1.1299999952316284,,0.9131,83.0,0.8611,80.0,,,,,,,1.1865,81.0,0.9814,82.0,,,,,,
ACT,73.0,,,34.54999923706055,,0.3828,91.0,0.4154,95.0,,,,,0.3545,63.0,0.2335,40.0,0.2191,39.0,,,,,0.3174,52.0
ACTG,36.0,,,2.9149999618530273,,0.4901,67.0,0.5629,75.0,0.5214,32.0,0.5283,32.0,0.5352,35.0,0.4025,28.0,0.3859,21.0,0.5214,33.0,0.5283,33.0,0.5352,34.0
ACVA,58.0,,,13.90999984741211,,0.8152,92.0,0.7569,92.0,0.9877,96.0,1.0388,,1.0898,,0.5374,63.0,0.5095,56.0,0.6077,62.0,0.6175,,0.6272,
ACWI,,,,109.5999984741211,,0.582,99.0,0.4007,98.0,0.2153,90.0,0.226,90.0,0.2366,89.0,0.2146,79.0,0.1648,83.0,0.1407,61.0,0.1862,76.0,0.2318,83.0
ACWX,,,,54.41999816894531,,0.4334,96.0,0.3131,97.0,0.1651,72.0,0.1831,76.0,0.2011,74.0,0.1974,72.0,0.1316,77.0,0.2387,95.0,0.2842,97.0,0.3296,96.0
ACXP,32.0,,,0.36899998784065247,,0.6598,,0.7247,,,,,,,,1.1986,,1.0107,,,,,,,
ADAP,156.0,,,0.24220000207424164,,0.8403,73.0,1.0508,85.0,,,,,,,1.1409,91.0,1.0733,90.0,,,,,,
ADBE,37.0,,,343.2200012207031,,0.5435,91.0,0.4559,94.0,0.2891,48.0,0.2936,49.0,0.2982,50.0,0.4111,81.0,0.2705,62.0,0.3677,82.0,0.3742,84.0,0.3806,84.0
ADC,66.0,,,78.72000122070312,,0.1753,52.0,0.3423,96.0,0.2259,48.0,0.2328,44.0,0.2396,50.0,0.2,55.0,0.2054,60.0,0.2208,60.0,0.2252,57.0,0.2295,45.0
ADCT,162.0,,,1.2300000190734863,,1.0186,87.0,0.8819,85.0,,,,,,,1.258,96.0,1.0203,95.0,,,,,,
ADEA,59.0,,,11.65999984741211,,0.7622,,0.565,,0.7152,,,,,,0.5976,,0.4199,,1.031,,,,,
ADI,58.0,,,174.99000549316406,,1.2628,100.0,0.866,100.0,0.4027,86.0,0.4336,89.0,0.4646,91.0,0.4644,91.0,0.37,89.0,0.3248,77.0,0.364,85.0,0.4032,91.0
ADM,73.0,,,48.09000015258789,,0.3808,87.0,0.4104,96.0,0.3274,83.0,0.3327,84.0,0.338,84.0,0.3184,76.0,0.2745,83.0,0.213,28.0,0.283,66.0,0.3529,89.0
ADMA,46.0,,,19.639999389648438,,0.8165,84.0,0.7693,84.0,0.7402,27.0,0.7353,27.0,0.7305,32.0,0.6189,43.0,0.5627,32.0,0.5768,12.0,0.5878,12.0,0.5989,14.0
ADNT,80.0,,,11.489999771118164,,1.2377,98.0,0.9029,98.0,0.7507,88.0,0.7429,88.0,0.7351,87.0,0.536,57.0,0.4991,71.0,0.5808,65.0,0.5954,67.0,0.6099,69.0
ADP,79.0,,,284.8500061035156,,0.4353,96.0,0.3683,96.0,0.2448,78.0,0.2504,79.0,0.2559,79.0,0.2156,68.0,0.1968,66.0,0.2566,82.0,0.2514,76.0,0.2462,61.0
ADPT,66.0,,,6.829999923706055,,0.8432,75.0,0.8819,88.0,0.8614,55.0,0.86,56.0,0.8585,57.0,0.8161,69.0,0.8468,100.0,0.8614,73.0,0.86,76.0,0.8585,74.0
ADSE,,,,12.5,,0.7447,,0.8716,,,,,,1.1639,,0.4168,,0.5632,,,,,,1.0473,
ADSK,50.0,,,254.27000427246094,,0.6532,94.0,0.4758,93.0,0.3095,39.0,0.3091,39.0,0.3087,39.0,0.3193,39.0,0.2648,36.0,0.3332,21.0,0.34,26.0,0.3469,30.0
ADT,50.0,,,7.679999828338623,,0.4762,81.0,0.416,80.0,0.3011,26.0,0.3719,38.0,0.4427,52.0,0.3861,41.0,0.2946,39.0,0.3635,45.0,0.383,44.0,0.4024,46.0
ADTN,162.0,,,7.179999828338623,,1.0132,98.0,0.7653,99.0,0.7167,97.0,0.914,100.0,1.1113,100.0,0.6028,93.0,0.5576,97.0,0.554,95.0,0.5881,98.0,0.6222,98.0
ADUS,53.0,,,97.27999877929688,,0.376,74.0,0.389,77.0,0.3606,40.0,0.3382,27.0,0.3158,22.0,0.3247,37.0,0.3036,18.0,0.3561,39.0,0.3576,40.0,0.359,41.0
ADV,42.0,,,1.2300000190734863,,1.3015,99.0,1.0641,96.0,,,,,,,0.7355,94.0,0.7226,100.0,,,,,,
ADVM,165.0,,,2.7300000190734863,,0.8198,75.0,1.297,97.0,9.5454,100.0,6.7028,100.0,3.8601,100.0,0.7658,57.0,0.8356,76.0,3.3547,100.0,3.6074,100.0,3.8601,100.0
AEE,64.0,,,96.4800033569336,,0.1664,57.0,0.3133,96.0,0.2909,92.0,0.252,84.0,0.2132,60.0,0.2122,79.0,0.2042,80.0,0.1675,45.0,0.2034,64.0,0.2392,76.0
AEG,799.0,,,6.059999942779541,,0.5756,87.0,0.4639,95.0,0.2676,26.0,,,,,0.3543,63.0,0.2117,68.0,0.2676,30.0,,,,
AEHR,95.0,,,7.960000038146973,,1.7452,,1.0883,,0.7708,,0.8044,,0.8379,,1.0088,,0.7728,,0.6939,,0.789,,0.8841,
AEIS,65.0,,,86.04000091552734,,1.3305,99.0,0.8658,97.0,0.6779,91.0,0.6836,91.0,0.6894,91.0,0.5517,77.0,0.4449,66.0,0.5142,73.0,0.5285,74.0,0.5428,76.0
AEM,64.0,,,123.47000122070312,,0.4106,62.0,0.3824,71.0,0.4102,55.0,0.4089,54.0,0.4076,54.0,0.3582,36.0,0.2911,34.0,0.3692,36.0,0.3656,31.0,0.362,27.0
AEO,37.0,,,10.729999542236328,,1.087,98.0,0.8884,99.0,0.5116,74.0,0.5234,76.0,0.5351,77.0,0.6046,92.0,0.478,83.0,0.4344,70.0,0.509,84.0,0.5836,90.0
AEP,64.0,,,105.52999877929688,,0.145,42.0,0.2913,93.0,0.2085,74.0,0.2446,85.0,0.2806,89.0,0.2167,78.0,0.202,74.0,0.1509,30.0,0.2125,65.0,0.274,78.0
AER,51.0,,,94.5,,0.6241,88.0,0.5118,86.0,0.3523,53.0,0.3554,53.0,0.3584,54.0,0.2996,45.0,0.2752,48.0,0.3254,46.0,0.3419,49.0,0.3584,52.0
AES,49.0,,,9.800000190734863,,0.8077,94.0,0.5981,93.0,0.5183,88.0,0.5197,87.0,0.5212,88.0,0.4801,88.0,0.4047,87.0,0.4793,87.0,0.4644,85.0,0.4496,82.0
AESI,53.0,,,13.670000076293945,,1.0213,,0.8011,,0.6414,,0.7214,,0.8014,,0.5552,,0.4836,,0.4648,,0.5497,,0.6346,
AETH,,,,27.360000610351562,,0.0252,,0.0357,,0.5436,,0.6241,,0.7046,,0.5396,,0.2254,,0.5381,,0.5792,,0.6203,
AEVA,30.0,,,6.295000076293945,,1.5043,97.0,1.2888,97.0,0.9868,,1.1458,,1.3047,,0.9776,87.0,0.8763,76.0,0.7998,,0.837,,0.8742,
AEYE,37.0,,,10.9399995803833,,1.184,,0.8761,,0.8868,,1.0243,,1.1618,,0.9434,,0.8201,,0.8141,,0.7844,,0.7547,
AFCG,36.0,,,5.0,,0.8482,,0.8173,,0.3482,,0.421,,0.4939,,0.5123,,0.4423,,0.3482,,0.4722,,0.5962,
AFG,73.0,,,125.45999908447266,,0.4135,92.0,0.3928,94.0,0.3118,82.0,0.3069,81.0,0.302,79.0,0.264,72.0,0.223,71.0,0.2209,60.0,0.2408,65.0,0.2608,70.0
AFK,,,,17.440000534057617,,0.5242,,0.4057,,0.2644,,0.3048,,0.3452,,0.2631,,0.2201,,0.2644,,0.3048,,0.3452,
AFL,72.0,,,104.97000122070312,,0.3478,86.0,0.3866,93.0,0.3196,85.0,0.2853,77.0,0.251,66.0,0.2543,70.0,0.2207,69.0,0.1903,40.0,0.2304,55.0,0.2705,62.0
AFMD,155.0,,,0.7038000226020813,,1.6633,98.0,1.364,97.0,,,,,,,0.9313,75.0,0.9173,84.0,,,,,,
AFRM,71.0,,,40.650001525878906,,1.3597,88.0,0.9594,80.0,0.7286,33.0,0.7346,35.0,0.7407,35.0,0.8888,49.0,0.7269,49.0,0.7581,39.0,0.7587,38.0,0.7592,37.0
AFYA,36.0,,,17.989999771118164,,0.3769,48.0,0.3602,32.0,0.5739,44.0,,,,,0.3609,30.0,0.2998,11.0,0.4347,17.0,,,,
AG,57.0,,,6.460000038146973,,0.7872,85.0,0.6611,89.0,0.539,47.0,0.5391,48.0,0.5392,49.0,0.6532,67.0,0.5265,65.0,0.6099,57.0,0.6108,57.0,0.6116,57.0
AGCO,71.0,,,79.91000366210938,,0.891,100.0,0.6981,100.0,0.4491,91.0,0.4666,92.0,0.4842,92.0,0.4592,89.0,0.3933,91.0,0.3558,72.0,0.3984,84.0,0.4411,89.0
AGEN,38.0,,,2.309999942779541,,1.5832,97.0,1.1773,94.0,1.429,91.0,1.4778,93.0,1.5266,95.0,0.9676,84.0,0.9286,88.0,1.429,88.0,1.3936,89.0,1.3581,91.0
AGG,,,,97.27999877929688,,0.0719,91.0,0.0754,97.0,0.0666,87.0,0.0815,91.0,0.0964,92.0,0.0559,79.0,0.0443,82.0,0.0418,59.0,0.0807,91.0,0.1196,96.0
AGGY,,,,42.63999938964844,,0.1371,,0.1114,,,,,,,,0.0646,,0.0468,,,,,,,
AGI,58.0,,,29.75,,0.5524,74.0,0.3996,59.0,0.4276,33.0,0.4308,32.0,0.434,34.0,0.3859,24.0,0.3256,23.0,0.4281,28.0,0.425,26.0,0.4218,24.0
AGIO,64.0,,,27.34000015258789,,0.6137,71.0,0.6987,86.0,0.6139,54.0,0.829,89.0,1.044,98.0,0.6469,70.0,0.5813,69.0,0.8054,97.0,0.7673,94.0,0.7292,89.0
AGL,52.0,,,4.139999866485596,,1.9657,100.0,1.6006,100.0,1.1944,98.0,1.1548,98.0,1.1152,98.0,1.1919,100.0,0.9503,100.0,0.623,64.0,0.7834,85.0,0.9438,97.0
AGM,56.0,,,172.0,,0.4989,83.0,0.521,89.0,0.3674,57.0,0.3712,56.0,0.3751,55.0,0.3207,46.0,0.2706,34.0,0.3005,36.0,0.3244,43.0,0.3484,48.0
AGNC,81.0,,,8.15999984741211,,0.6933,98.0,0.6522,99.0,0.3065,86.0,0.3889,92.0,0.4712,96.0,0.2454,68.0,0.2492,75.0,0.3616,91.0,0.3162,80.0,0.2708,39.0
AGNG,,,,29.40999984741211,,0.3846,,0.3134,,0.1542,,,,,,0.1726,,0.1461,,0.1542,,,,,
AGO,50.0,,,81.98999786376953,,0.4849,83.0,0.398,80.0,0.4182,68.0,0.4076,66.0,0.3971,63.0,0.2945,54.0,0.2319,42.0,0.2872,43.0,0.3096,46.0,0.3319,50.0
AGQ,,,,40.099998474121094,,0.4926,54.0,0.385,69.0,0.5352,52.0,0.5984,67.0,0.6617,77.0,0.6379,72.0,0.3533,49.0,0.5705,52.0,0.6198,56.0,0.6692,62.0
AGRO,36.0,,,11.40999984741211,,0.2663,44.0,0.3185,59.0,,,,,,,0.3008,33.0,0.2724,19.0,,,,,,
AGS,43.0,,,12.0600004196167,,0.0942,14.0,0.1092,14.0,,,,,,,0.0558,6.0,0.0602,5.0,,,,,,
AGX,134.0,,,129.91000366210938,,0.8123,96.0,0.7601,99.0,0.6319,91.0,0.6467,93.0,0.6616,91.0,0.7419,100.0,0.6396,100.0,0.6618,100.0,0.6568,100.0,0.6518,99.0
AGYS,87.0,,,67.7699966430664,,0.7251,90.0,0.6313,86.0,0.7731,93.0,0.764,93.0,0.7549,92.0,0.589,80.0,0.4616,62.0,0.5859,88.0,0.583,89.0,0.58,88.0
AGZ,,,,108.73699951171875,,0.0403,,0.0617,,,,,,0.1168,,0.0351,,0.0324,,,,,,0.1168,
AHCO,52.0,,,7.329999923706055,,0.8561,89.0,0.7473,92.0,0.5076,24.0,0.5711,44.0,0.6345,67.0,0.5856,46.0,0.4959,33.0,0.4452,7.0,0.453,7.0,0.4609,8.0
AHH,58.0,,,6.760000228881836,,0.6431,97.0,0.5551,98.0,0.4017,74.0,,,,,0.3249,89.0,0.2957,87.0,0.2603,44.0,,,,
AHR,50.0,,,29.579999923706055,,0.3547,69.0,0.4605,100.0,0.6221,,0.5134,,0.4047,,0.317,62.0,0.3384,100.0,0.3293,,0.3537,,0.3781,
AI,51.0,,,19.209999084472656,,1.0355,93.0,0.7922,91.0,0.5619,57.0,0.5664,56.0,0.5709,61.0,0.7181,81.0,0.6616,82.0,0.6602,69.0,0.6666,57.0,0.6729,65.0
AIA,,,,65.88999938964844,,0.5837,99.0,0.3668,100.0,0.3364,89.0,0.4154,92.0,0.4944,92.0,0.2903,80.0,0.1648,89.0,0.2179,92.0,0.2365,69.0,0.2551,39.0
AIBU,,,,21.579999923706055,,1.8251,,1.0112,,0.8069,,0.7892,,0.7716,,0.7253,,0.4917,,0.6997,,0.714,,0.7282,
AIEQ,,,,34.34149932861328,,0.7743,,0.5122,,0.2998,,0.3914,,0.4831,,0.2935,,0.2088,,0.2695,,0.284,,0.2985,
AIFU,,,,0.1281999945640564,,0.6946,,1.4585,,,,,,,,1.2921,,1.3054,,,,,,,
AIG,66.0,,,79.37999725341797,,0.4318,81.0,0.4071,85.0,0.3036,65.0,0.3094,65.0,0.3151,66.0,0.2526,47.0,0.2403,57.0,0.2485,46.0,0.2806,54.0,0.3127,59.0
AIN,51.0,,,62.720001220703125,,0.722,97.0,0.5489,97.0,0.6582,96.0,0.5752,92.0,0.4922,82.0,0.3856,75.0,0.3257,73.0,0.2908,44.0,0.3355,57.0,0.3802,72.0
AIOT,67.0,,,4.5,,1.1405,,1.079,,0.9436,,0.828,,0.7124,,0.8349,,0.7432,,0.721,,0.7167,,0.7124,
AIP,59.0,,,5.840000152587891,,1.1768,,0.8747,,,,,,,,0.7248,,0.6413,,,,,,,
AIPI,,,,37.22999954223633,,0.6688,,0.446,,0.1834,,0.3451,,0.5067,,0.3107,,0.2402,,0.1834,,0.5046,,0.8258,
AIQ,,,,33.22999954223633,,0.8102,99.0,0.5126,96.0,0.3733,80.0,0.3651,,0.357,,0.3134,62.0,0.2314,68.0,0.3068,74.0,0.3134,,0.3201,
AIR,101.0,,,51.02000045776367,,0.7603,93.0,0.6232,93.0,0.3716,49.0,0.3414,33.0,0.3111,21.0,0.4635,75.0,0.3563,63.0,0.365,51.0,0.3772,54.0,0.3893,59.0
AIRG,255.0,,,3.5899999141693115,,1.0591,95.0,1.0428,98.0,,,,,0.7509,83.0,0.7106,83.0,0.6828,84.0,,,,,0.7323,88.0
AIRR,,,,65.16999816894531,,0.6598,,0.5072,,0.3537,,0.3527,,0.3517,,0.3172,,0.2528,,0.2811,,0.2964,,0.3117,
AIRS,35.0,,,1.7000000476837158,,1.4083,,1.3198,,,,,,,,0.9928,,1.0242,,,,,,,
AISP,49.0,,,3.490000009536743,,0.7,,0.7629,,0.7804,,2.5371,,4.2938,,1.3369,,1.3272,,0.5617,,1.45,,2.3382,
AIT,79.0,,,214.2100067138672,,0.9039,99.0,0.6408,98.0,0.3873,81.0,0.4064,84.0,0.4256,85.0,0.4035,88.0,0.313,84.0,0.332,74.0,0.3409,76.0,0.3499,76.0
AIV,53.0,,,7.619999885559082,,0.3349,77.0,0.5064,94.0,0.3513,64.0,0.3792,66.0,0.4072,71.0,0.2813,64.0,0.2813,68.0,0.3226,63.0,0.3464,64.0,0.3702,66.0
AIVC,,,,38.402198791503906,,0.9355,,0.4975,,0.396,,0.3902,,0.3845,,0.3929,,0.2139,,0.2944,,0.319,,0.3435,
AIVI,,,,44.245201110839844,,0.3296,,0.2297,,,,,,0.2019,,0.1843,,0.0852,,,,,,0.2019,
AIVL,,,,101.1259994506836,,0.4367,,0.2922,,0.1633,,0.1781,,0.1929,,0.1871,,0.1171,,0.1459,,0.171,,0.1962,
AIYY,,,,4.300000190734863,,0.9562,,0.6498,,0.5122,,0.8338,,1.1554,,0.6494,,0.5199,,0.5122,,1.113,,1.7138,
AIZ,66.0,,,183.8699951171875,,0.5165,94.0,0.4359,95.0,0.3993,92.0,0.3763,89.0,0.3534,87.0,0.2809,71.0,0.245,74.0,0.2828,78.0,0.2989,81.0,0.315,84.0
AJG,78.0,,,319.3999938964844,,0.3593,93.0,0.3595,95.0,0.2859,87.0,0.2899,87.0,0.2939,86.0,0.2369,75.0,0.226,78.0,0.2507,82.0,0.2566,83.0,0.2626,82.0
AKAM,57.0,,,71.91999816894531,,0.7955,93.0,0.5494,91.0,0.253,27.0,0.3017,41.0,0.3505,51.0,0.5341,81.0,0.3258,63.0,0.4106,64.0,0.4052,61.0,0.3998,59.0
AKBA,36.0,,,2.069999933242798,,1.024,86.0,0.9531,86.0,0.8274,40.0,0.8401,43.0,0.8528,48.0,0.9166,73.0,0.6803,43.0,0.8867,43.0,0.8774,42.0,0.8681,45.0
