symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ABCB,77.0,,,52.880001068115234,,0.6978,97.0,0.5679,97.0,0.3616,63.0,0.3723,62.0,0.383,71.0,0.381,87.0,0.2905,62.0,0.3249,63.0,0.3425,67.0,0.36,76.0
ABCL,49.0,,,2.390000104904175,,1.2746,99.0,1.0325,98.0,1.0988,93.0,1.0131,,0.9274,,0.7435,89.0,0.676,77.0,1.8807,100.0,1.3812,,0.8818,
ABEO,28.0,,,4.849999904632568,,0.8665,74.0,0.955,77.0,2.1594,91.0,2.3518,91.0,2.5442,92.0,0.4864,8.0,0.5382,7.0,2.8712,97.0,2.7077,95.0,2.5442,93.0
ABEV,50.0,,,2.3299999237060547,,0.5172,93.0,0.4128,96.0,0.2837,30.0,0.304,28.0,0.3242,19.0,0.3416,70.0,0.2644,57.0,0.2162,11.0,0.29,21.0,0.3638,28.0
ABG,77.0,,,216.77999877929688,,0.7603,94.0,0.6613,94.0,0.4995,82.0,0.5703,89.0,0.6411,95.0,0.4025,59.0,0.3498,56.0,0.4326,70.0,0.4395,71.0,0.4464,73.0
ABL,161.0,,,8.020000457763672,,0.8144,,0.8429,,0.6627,,0.6156,,0.5684,,0.5063,,0.5318,,0.6627,,0.6156,,0.5684,
ABM,36.0,,,46.08000183105469,,0.5891,95.0,0.5507,97.0,0.4129,80.0,0.3894,77.0,0.3659,69.0,0.337,70.0,0.3033,73.0,0.3158,67.0,0.3325,67.0,0.3491,71.0
ABNB,63.0,,,112.63999938964844,,0.9866,98.0,0.7412,97.0,0.488,64.0,0.4804,63.0,0.4729,61.0,0.47,61.0,0.3465,52.0,0.4207,33.0,0.4326,32.0,0.4445,34.0
ABNY,,,,11.253999710083008,,0.6825,,0.4447,,,,,,0.8971,,0.3995,,0.2473,,,,,,0.8971,
ABOS,156.0,,,0.9800000190734863,,1.0785,,1.1878,,,,,,,,0.7404,,0.7865,,,,,,,
ABR,55.0,,,10.729999542236328,,0.7436,97.0,0.7486,99.0,0.4206,81.0,0.4074,71.0,0.3942,68.0,0.3488,71.0,0.3595,88.0,0.136,14.0,0.3816,64.0,0.6271,84.0
ABSI,30.0,,,3.049999952316284,,1.4874,,1.2354,,1.3443,,1.3446,,1.3448,,1.1268,,1.0141,,1.0748,,1.1441,,1.2134,
ABT,85.0,,,129.6999969482422,,0.3053,88.0,0.3655,97.0,0.3151,92.0,0.2996,90.0,0.2842,86.0,0.2301,72.0,0.2166,79.0,0.2174,55.0,0.2538,72.0,0.2902,86.0
ABUS,162.0,,,3.059999942779541,,0.809,79.0,0.8662,83.0,0.6231,12.0,,,,,0.4573,23.0,0.4797,19.0,2.1867,95.0,,,,
ACA,49.0,,,77.05999755859375,,0.7099,95.0,0.6062,97.0,0.4881,85.0,0.4873,88.0,0.4866,85.0,0.3634,56.0,0.3206,56.0,0.3888,78.0,0.3928,81.0,0.3969,82.0
ACAD,50.0,,,14.569999694824219,,0.6643,73.0,0.7122,80.0,1.5355,97.0,1.3144,96.0,1.0932,88.0,0.4591,12.0,0.4252,18.0,0.831,85.0,0.7917,83.0,0.7525,78.0
ACB,71.0,,,4.340000152587891,,0.7542,63.0,0.7337,66.0,0.6579,17.0,0.6748,17.0,0.6916,16.0,0.8468,48.0,0.6686,41.0,0.7044,28.0,0.7121,13.0,0.7198,3.0
ACCO,56.0,,,3.5999999046325684,,0.8396,97.0,0.7217,99.0,,,,,,,0.4994,90.0,0.3882,84.0,,,,,,
ACDC,42.0,,,4.519999980926514,,1.7102,,1.5529,,1.1502,,1.1752,,1.2003,,0.9231,,0.7773,,0.7644,,0.8066,,0.8487,
ACEL,169.0,,,11.199999809265137,,0.3866,69.0,0.4462,81.0,0.3743,19.0,,,,,0.3158,21.0,0.3041,38.0,0.3743,24.0,,,,
ACES,,,,21.45199966430664,,0.7527,100.0,0.584,100.0,0.4553,77.0,0.4326,71.0,0.41,59.0,0.3339,27.0,0.2742,48.0,0.3276,61.0,0.3304,47.0,0.3332,27.0
ACET,42.0,,,0.5709999799728394,,1.8663,98.0,1.2873,99.0,,,,,,,0.8185,79.0,0.8229,91.0,,,,,,
ACGL,66.0,,,92.37999725341797,,0.3546,92.0,0.4042,96.0,0.3599,92.0,0.3461,91.0,0.3323,88.0,0.2882,87.0,0.2314,80.0,0.2993,89.0,0.3051,90.0,0.3109,90.0
ACHC,49.0,,,23.84000015258789,,0.8245,96.0,0.7083,98.0,0.8793,99.0,0.8869,99.0,0.8945,99.0,0.6554,96.0,0.4535,86.0,0.5968,98.0,0.5968,98.0,0.5967,97.0
ACHR,49.0,,,7.050000190734863,,1.0843,,0.9898,,0.6751,,0.6789,,0.6828,,1.1802,,1.0688,,0.8297,,0.826,,0.8223,
ACHV,37.0,,,2.109999895095825,,0.9865,,1.1939,,,,,,,,0.6225,,0.6644,,,,,,,
ACI,99.0,,,21.149999618530273,,0.6689,82.0,0.4693,69.0,0.2516,7.0,0.3156,11.0,0.3797,30.0,0.2992,15.0,0.2804,20.0,0.2612,9.0,0.2463,2.0,0.2314,1.0
ACIC,49.0,,,11.1899995803833,,0.1705,,0.5851,,0.5739,,0.553,,0.5322,,0.4727,,0.428,,0.4546,,0.4666,,0.4787,
ACIU,35.0,,,1.5,,0.5419,51.0,0.8726,82.0,,,,,,,0.5347,5.0,0.5991,10.0,,,,,,
ACIW,49.0,,,51.310001373291016,,0.7954,96.0,0.6617,97.0,0.5276,84.0,0.5399,86.0,0.5522,88.0,0.397,73.0,0.3431,68.0,0.3928,76.0,0.4052,79.0,0.4175,80.0
ACLS,66.0,,,44.619998931884766,,1.157,95.0,0.9497,95.0,0.7392,91.0,0.7618,92.0,0.7844,93.0,0.5338,53.0,0.4831,52.0,0.6053,85.0,0.6116,87.0,0.6179,87.0
ACLX,49.0,,,60.689998626708984,,0.8376,,0.9184,,0.626,,0.6291,,0.6322,,0.5801,,0.5838,,0.6511,,0.6632,,0.6754,
ACM,73.0,,,93.2300033569336,,0.5522,92.0,0.497,93.0,0.3718,72.0,0.4136,81.0,0.4555,86.0,0.2684,37.0,0.2624,53.0,0.3018,47.0,0.3163,57.0,0.3308,65.0
ACMR,50.0,,,19.729999542236328,,1.0134,88.0,1.0,93.0,0.7793,80.0,0.7627,78.0,0.746,76.0,0.7668,60.0,0.6025,69.0,0.5891,46.0,0.6001,45.0,0.6111,46.0
ACN,28.0,,,285.239990234375,,0.5527,96.0,0.449,96.0,0.3264,80.0,0.3238,79.0,0.3212,77.0,0.302,76.0,0.2386,72.0,0.2637,67.0,0.2965,76.0,0.3293,81.0
ACNB,84.0,,,40.349998474121094,,0.3959,,0.4277,,,,,,0.3862,,0.4019,,0.3494,,,,,,0.4034,
ACNT,344.0,,,12.760000228881836,,0.2158,,0.2522,,,,,,,,0.2699,,0.3238,,,,,,,
ACR,43.0,,,17.559999465942383,,0.954,99.0,0.8189,100.0,0.5263,,,,,,0.393,62.0,0.371,63.0,0.5263,,,,,
ACRE,64.0,,,3.5,,0.7252,98.0,0.7854,99.0,0.4917,85.0,,,,,0.4238,94.0,0.3835,94.0,0.3657,77.0,,,,
ACRS,49.0,,,1.1299999952316284,,0.981,86.0,1.0287,88.0,,,,,,,1.1865,81.0,0.98,82.0,,,,,,
ACT,72.0,,,34.599998474121094,,0.4024,93.0,0.4294,96.0,0.4259,84.0,,,,,0.2324,40.0,0.2171,38.0,0.2886,43.0,,,,
ACTG,35.0,,,2.940000057220459,,0.4943,68.0,0.644,85.0,0.55,39.0,0.5198,28.0,0.4896,23.0,0.404,28.0,0.3856,21.0,0.55,40.0,0.5198,30.0,0.4896,22.0
ACVA,57.0,,,14.09000015258789,,0.8893,94.0,0.8386,96.0,0.7677,82.0,0.7782,,0.7886,,0.5368,63.0,0.5098,56.0,0.6315,75.0,0.6297,,0.6279,
ACWI,,,,110.93000030517578,,0.5989,99.0,0.4584,99.0,0.2493,94.0,0.2406,93.0,0.2318,88.0,0.2145,79.0,0.1646,83.0,0.156,74.0,0.1919,79.0,0.2277,81.0
ACWX,,,,54.130001068115234,,0.4545,97.0,0.3626,98.0,0.1538,65.0,0.1861,76.0,0.2185,78.0,0.1969,72.0,0.1315,77.0,0.1538,72.0,0.2061,86.0,0.2584,90.0
ACXP,31.0,,,0.38499999046325684,,0.8398,,0.7033,,,,,,,,1.1983,,1.007,,,,,,,
ADAP,155.0,,,0.23999999463558197,,1.176,90.0,1.6008,99.0,,,,,,,1.1414,91.0,1.0733,90.0,,,,,,
ADBE,36.0,,,344.19000244140625,,0.5399,91.0,0.4843,95.0,0.3574,71.0,0.3554,71.0,0.3535,70.0,0.4107,81.0,0.2708,62.0,0.3676,82.0,0.3738,84.0,0.38,83.0
ADC,65.0,,,77.95999908447266,,0.235,73.0,0.3696,97.0,0.2493,59.0,0.2366,47.0,0.2238,39.0,0.1997,54.0,0.205,60.0,0.2292,64.0,0.2328,63.0,0.2364,51.0
ADCT,161.0,,,1.159999966621399,,1.0848,89.0,0.9084,86.0,,,,,,,1.2561,96.0,1.0192,95.0,,,,,,
ADEA,58.0,,,11.979999542236328,,0.7559,,0.6001,,0.6153,,,,,,0.5976,,0.4198,,1.0261,,,,,
ADI,57.0,,,175.92999267578125,,1.2854,100.0,0.9359,100.0,0.4572,91.0,0.4602,91.0,0.4631,91.0,0.4643,91.0,0.37,89.0,0.322,77.0,0.3606,85.0,0.3992,91.0
ADM,72.0,,,46.130001068115234,,0.4503,93.0,0.465,98.0,0.3794,91.0,0.3734,91.0,0.3675,89.0,0.3139,75.0,0.2734,82.0,0.2124,27.0,0.2838,66.0,0.3552,89.0
ADMA,45.0,,,21.229999542236328,,0.8762,86.0,0.8361,88.0,0.7373,27.0,0.7465,28.0,0.7557,35.0,0.6196,44.0,0.5629,32.0,0.5767,12.0,0.5863,11.0,0.596,14.0
ADNT,79.0,,,10.949999809265137,,1.2908,98.0,0.9599,99.0,1.0461,98.0,0.9079,96.0,0.7697,90.0,0.532,56.0,0.4984,71.0,0.7026,91.0,0.6544,81.0,0.6061,68.0
ADP,78.0,,,294.1400146484375,,0.456,97.0,0.4022,98.0,0.2847,87.0,0.2783,85.0,0.2719,83.0,0.2156,68.0,0.1967,66.0,0.2596,83.0,0.252,76.0,0.2443,59.0
ADPT,65.0,,,7.489999771118164,,0.8365,75.0,0.9913,94.0,1.0304,77.0,0.8861,60.0,0.7418,37.0,0.817,69.0,0.847,100.0,0.9085,78.0,0.8252,72.0,0.7418,54.0
ADSE,,,,11.90999984741211,,0.7173,,0.8529,,,,,,1.1524,,0.4065,,0.5569,,,,,,1.1524,
ADSK,49.0,,,260.1600036621094,,0.6769,95.0,0.5302,96.0,0.3927,69.0,0.3734,63.0,0.3541,56.0,0.3194,39.0,0.2647,36.0,0.3427,34.0,0.3505,39.0,0.3583,43.0
ADT,49.0,,,7.880000114440918,,0.5238,85.0,0.4965,90.0,0.4625,67.0,0.535,79.0,0.6074,86.0,0.3861,41.0,0.2947,39.0,0.3844,52.0,0.434,57.0,0.4835,65.0
ADTN,161.0,,,7.449999809265137,,1.0318,98.0,0.8596,100.0,0.8362,99.0,0.8331,99.0,0.83,99.0,0.6036,93.0,0.5578,97.0,0.7349,100.0,0.6926,100.0,0.6502,99.0
ADUS,52.0,,,101.0,,0.3852,75.0,0.4169,81.0,0.3732,45.0,0.3657,40.0,0.3582,40.0,0.3247,37.0,0.3034,18.0,0.3618,43.0,0.3575,40.0,0.3532,37.0
ADV,41.0,,,1.25,,1.4329,100.0,1.1807,99.0,,,,,,,0.7351,94.0,0.7216,100.0,,,,,,
ADVM,164.0,,,2.9800000190734863,,0.8597,79.0,1.3468,98.0,4.4554,100.0,,,,,0.7658,57.0,0.8327,75.0,4.4554,100.0,,,,
AEE,63.0,,,98.0,,0.1727,61.0,0.3416,97.0,0.2449,84.0,0.297,93.0,0.349,95.0,0.2122,79.0,0.204,80.0,0.1906,65.0,0.2246,79.0,0.2585,87.0
AEG,798.0,,,6.050000190734863,,0.5876,87.0,0.5267,96.0,,,,,,,0.3541,63.0,0.2116,68.0,,,,,,
AEHR,94.0,,,8.15999984741211,,1.8182,,1.1991,,0.8377,,1.008,,1.1784,,1.0108,,0.7751,,0.7625,,0.8354,,0.9082,
AEIS,64.0,,,85.56999969482422,,1.3446,99.0,0.9253,98.0,0.6915,91.0,0.8352,97.0,0.9789,99.0,0.5512,76.0,0.4435,66.0,0.4954,69.0,0.5198,72.0,0.5443,76.0
AEM,63.0,,,122.54000091552734,,0.3672,52.0,0.4214,80.0,0.4017,53.0,0.41,54.0,0.4183,57.0,0.3579,36.0,0.2908,34.0,0.3784,41.0,0.3711,34.0,0.3638,28.0
AEO,36.0,,,10.279999732971191,,1.1728,99.0,0.9754,100.0,0.8876,98.0,0.7173,93.0,0.547,79.0,0.6006,91.0,0.4758,83.0,0.4464,74.0,0.5062,84.0,0.566,88.0
AEP,63.0,,,105.91999816894531,,0.1475,44.0,0.3052,93.0,0.2189,78.0,0.2494,86.0,0.28,89.0,0.2155,77.0,0.2014,73.0,0.1437,26.0,0.2136,66.0,0.2834,82.0
AER,50.0,,,95.12999725341797,,0.6275,88.0,0.5541,89.0,0.3759,59.0,0.3554,53.0,0.3349,48.0,0.2979,45.0,0.2729,46.0,0.3296,46.0,0.3406,48.0,0.3516,50.0
AES,48.0,,,9.960000038146973,,0.8268,95.0,0.6554,94.0,0.5692,90.0,0.6016,90.0,0.634,92.0,0.4809,88.0,0.4057,87.0,0.4906,88.0,0.5144,89.0,0.5381,92.0
AESI,52.0,,,13.65999984741211,,1.1097,,0.927,,0.6689,,0.7997,,0.9305,,0.5531,,0.4829,,0.4776,,0.5651,,0.6525,
AETH,,,,27.415000915527344,,0.0203,,0.0385,,0.5547,,0.6285,,0.7024,,0.5397,,0.2258,,0.5559,,0.5862,,0.6165,
AEVA,29.0,,,7.170000076293945,,1.6223,98.0,1.3673,98.0,0.8457,,0.9694,,1.0932,,0.9775,87.0,0.875,76.0,0.7002,,0.7886,,0.8769,
AEYE,36.0,,,11.539999961853027,,1.1987,,1.0066,,1.045,,1.0258,,1.0066,,0.9455,,0.8221,,0.8865,,0.9832,,1.0799,
AFCG,35.0,,,5.03000020980835,,1.0386,,0.9186,,0.3772,,0.5965,,0.8158,,0.5123,,0.4412,,0.3772,,0.4719,,0.5666,
AFG,72.0,,,127.38999938964844,,0.4159,92.0,0.4261,95.0,0.3162,83.0,0.3226,84.0,0.3289,84.0,0.2658,73.0,0.223,71.0,0.2304,62.0,0.2508,68.0,0.2713,74.0
AFK,,,,17.239999771118164,,0.5688,,0.4407,,0.2893,,0.3276,,0.366,,0.263,,0.2193,,0.2893,,0.3276,,0.366,
AFL,71.0,,,107.33999633789062,,0.3521,86.0,0.4456,95.0,0.2733,75.0,0.2816,76.0,0.29,77.0,0.2544,70.0,0.2201,69.0,0.2008,47.0,0.2397,60.0,0.2786,65.0
AFMD,154.0,,,0.7260000109672546,,1.6713,98.0,1.3957,98.0,,,,,,,0.9308,75.0,0.9175,84.0,,,,,,
AFRM,70.0,,,40.7599983215332,,1.3886,89.0,1.0751,90.0,0.7899,42.0,0.7922,43.0,0.7946,43.0,0.8962,50.0,0.7296,50.0,0.7637,39.0,0.7526,37.0,0.7416,32.0
AFYA,35.0,,,17.979999542236328,,0.4338,61.0,0.4147,49.0,0.4296,10.0,,,,,0.3612,30.0,0.3005,11.0,0.4296,16.0,,,,
AG,56.0,,,6.699999809265137,,0.8207,87.0,0.7501,95.0,0.619,71.0,0.613,70.0,0.607,69.0,0.6531,67.0,0.5276,66.0,0.5986,52.0,0.5778,39.0,0.5569,23.0
AGCO,70.0,,,80.27999877929688,,0.9259,100.0,0.7614,100.0,0.3664,75.0,0.4432,89.0,0.52,95.0,0.4592,89.0,0.3924,91.0,0.3471,69.0,0.3939,82.0,0.4407,89.0
AGEN,37.0,,,1.649999976158142,,0.8306,77.0,0.9296,85.0,,,,,2.0102,99.0,0.9055,83.0,0.9048,86.0,,,,,3.3584,100.0
AGG,,,,98.12000274658203,,0.0778,93.0,0.084,98.0,0.0656,87.0,0.0766,89.0,0.0875,89.0,0.0563,79.0,0.0443,82.0,0.049,77.0,0.0746,88.0,0.1002,89.0
AGGY,,,,42.97999954223633,,0.144,,0.1168,,,,,,,,0.065,,0.0468,,,,,,,
AGI,57.0,,,30.329999923706055,,0.4707,63.0,0.4432,70.0,0.4858,53.0,0.4994,55.0,0.5131,61.0,0.3838,23.0,0.3251,23.0,0.4679,40.0,0.4452,32.0,0.4226,25.0
AGIO,63.0,,,27.139999389648438,,0.7476,83.0,0.7934,93.0,0.7542,82.0,0.9228,95.0,1.0913,98.0,0.6464,70.0,0.58,69.0,0.7784,95.0,0.7602,93.0,0.7421,91.0
AGL,51.0,,,5.46999979019165,,1.4639,99.0,0.8966,94.0,0.8152,76.0,0.8842,82.0,0.9531,91.0,1.1029,98.0,0.8875,99.0,0.9624,95.0,0.792,86.0,0.6217,66.0
AGM,55.0,,,170.88999938964844,,0.5055,84.0,0.5509,90.0,0.3842,63.0,0.3763,57.0,0.3684,52.0,0.3192,45.0,0.2696,34.0,0.3064,41.0,0.3365,51.0,0.3666,57.0
AGNC,80.0,,,8.300000190734863,,0.6931,98.0,0.6915,99.0,0.3327,89.0,0.3458,89.0,0.3589,88.0,0.2452,68.0,0.2488,75.0,0.3711,92.0,0.3085,78.0,0.2459,32.0
AGNG,,,,29.290000915527344,,0.3928,,0.3601,,0.1914,,,,,,0.1712,,0.1463,,0.1914,,,,,
AGO,49.0,,,82.75,,0.484,83.0,0.4276,83.0,0.4562,73.0,0.4396,70.0,0.4231,67.0,0.2972,55.0,0.2321,43.0,0.3224,53.0,0.3362,55.0,0.3499,55.0
AGQ,,,,40.209999084472656,,0.4556,47.0,0.4275,78.0,0.6843,82.0,0.6782,81.0,0.6722,79.0,0.6376,72.0,0.3542,50.0,0.6154,61.0,0.6352,60.0,0.6551,57.0
AGRO,35.0,,,11.210000038146973,,0.2673,44.0,0.3376,65.0,,,,,,,0.3007,32.0,0.2722,18.0,,,,,,
AGS,42.0,,,11.970000267028809,,0.1095,15.0,0.126,15.0,,,,,,,0.0555,6.0,0.0596,5.0,,,,,,
AGX,133.0,,,148.72000122070312,,0.7679,95.0,0.8184,100.0,0.643,92.0,0.605,90.0,0.567,85.0,0.7414,100.0,0.6409,100.0,0.6722,100.0,0.6626,100.0,0.653,99.0
AGYS,86.0,,,68.63999938964844,,0.7447,90.0,0.7137,91.0,0.7285,91.0,0.7705,93.0,0.8125,95.0,0.5887,80.0,0.4612,62.0,0.5695,87.0,0.5864,89.0,0.6033,90.0
AGZ,,,,109.05000305175781,,0.0444,,0.0628,,,,,,0.1188,,0.0351,,0.0323,,,,,,0.1188,
AHCO,51.0,,,7.820000171661377,,0.8765,89.0,0.8063,94.0,0.4668,11.0,0.5576,39.0,0.6485,70.0,0.5856,46.0,0.4963,34.0,0.4233,3.0,0.4389,3.0,0.4545,6.0
AHH,57.0,,,6.559999942779541,,0.6467,97.0,0.5916,98.0,0.3204,56.0,0.3658,64.0,0.4111,78.0,0.319,89.0,0.2941,86.0,0.3443,71.0,0.3777,74.0,0.4111,80.0
AHR,49.0,,,30.31999969482422,,0.4034,73.0,0.5151,100.0,0.2819,,0.6192,,0.9566,,0.3175,62.0,0.3384,100.0,0.2819,,0.3431,,0.4044,
AI,50.0,,,19.350000381469727,,1.0908,94.0,0.9202,95.0,0.6156,62.0,0.615,61.0,0.6144,66.0,0.7182,81.0,0.662,82.0,0.6539,67.0,0.6848,64.0,0.7157,76.0
AIA,,,,66.0999984741211,,0.6307,99.0,0.4316,100.0,0.2715,77.0,0.2998,74.0,0.3282,72.0,0.2904,80.0,0.1645,89.0,0.2065,87.0,0.248,80.0,0.2894,74.0
AIBU,,,,23.399999618530273,,1.8395,,1.1457,,0.8851,,0.7868,,0.6884,,0.725,,0.4913,,0.7313,,0.6864,,0.6416,
AIEQ,,,,34.96099853515625,,0.8058,,0.5661,,0.4346,,0.3634,,0.2922,,0.2933,,0.2087,,0.3074,,0.2998,,0.2922,
AIFU,,,,0.12999999523162842,,0.7603,,1.5463,,,,,,,,1.2927,,1.2998,,,,,,,
AIG,65.0,,,80.97000122070312,,0.4321,81.0,0.4529,88.0,0.2863,62.0,0.3213,68.0,0.3563,73.0,0.2553,48.0,0.2404,59.0,0.2484,46.0,0.286,56.0,0.3235,62.0
AIN,50.0,,,63.9900016784668,,0.7224,97.0,0.5901,98.0,0.6753,97.0,0.5806,93.0,0.4859,81.0,0.3855,75.0,0.3255,73.0,0.2992,47.0,0.3414,57.0,0.3836,74.0
AIOT,66.0,,,4.75,,1.1648,,1.1876,,0.7502,,0.7623,,0.7744,,0.8349,,0.7437,,0.7236,,0.749,,0.7744,
AIP,58.0,,,5.940000057220459,,1.2244,,0.9968,,0.9374,,,,,,0.7244,,0.64,,0.9374,,,,,
AIPI,,,,38.33000183105469,,0.6791,,0.534,,0.1866,,0.345,,0.5033,,0.3107,,0.2399,,0.1866,,0.4454,,0.7043,
AIQ,,,,33.900001525878906,,0.8313,99.0,0.588,98.0,0.3751,80.0,0.3766,,0.3782,,0.3134,62.0,0.2311,68.0,0.3023,73.0,0.3125,,0.3227,
AIR,100.0,,,52.7599983215332,,0.7682,93.0,0.6848,95.0,0.3853,54.0,0.3738,47.0,0.3623,42.0,0.4637,75.0,0.3558,63.0,0.3619,50.0,0.3722,52.0,0.3824,56.0
AIRG,254.0,,,3.549999952316284,,1.0853,96.0,1.0104,97.0,0.8868,89.0,0.8122,88.0,0.7376,82.0,0.7104,83.0,0.6747,84.0,0.8868,96.0,0.8122,95.0,0.7376,89.0
AIRR,,,,66.68000030517578,,0.6737,,0.5592,,0.3463,,0.3603,,0.3743,,0.3169,,0.2525,,0.3008,,0.3052,,0.3097,
AIRS,34.0,,,1.590000033378601,,1.3393,,1.3805,,,,,,,,0.9868,,1.0251,,,,,,,
AISP,48.0,,,3.5899999141693115,,0.8321,,1.0243,,0.8605,,1.1492,,1.4378,,1.3401,,1.3277,,0.6447,,3.2684,,5.8921,
AIT,78.0,,,215.5,,0.9018,99.0,0.6953,98.0,0.4404,88.0,0.4588,90.0,0.4771,89.0,0.4014,88.0,0.3118,84.0,0.3393,77.0,0.3481,78.0,0.3569,78.0
AIV,52.0,,,7.670000076293945,,0.4965,90.0,0.5748,95.0,0.3193,60.0,0.4039,71.0,0.4885,84.0,0.2796,64.0,0.2801,68.0,0.3193,62.0,0.3264,61.0,0.3335,61.0
AIVC,,,,39.702999114990234,,0.9725,,0.5579,,0.3266,,0.3299,,0.3333,,0.3929,,0.2139,,0.3144,,0.3168,,0.3193,
AIVI,,,,43.75,,0.3561,,0.257,,,,,,0.2495,,0.1833,,0.0848,,,,,,0.2495,
AIVL,,,,102.44000244140625,,0.4654,,0.3213,,0.2117,,0.185,,0.1583,,0.1869,,0.1168,,0.1259,,0.1452,,0.1645,
AIYY,,,,4.309999942779541,,0.9932,,0.773,,0.6104,,0.702,,0.7936,,0.6493,,0.5202,,0.4807,,0.9327,,1.3847,
AIZ,65.0,,,190.32000732421875,,0.5192,94.0,0.5055,96.0,0.3336,84.0,0.3536,87.0,0.3735,89.0,0.2809,71.0,0.2449,74.0,0.2918,81.0,0.3072,83.0,0.3226,86.0
AJG,77.0,,,332.6600036621094,,0.3399,91.0,0.4088,96.0,0.2904,88.0,0.3185,92.0,0.3466,93.0,0.2364,75.0,0.2257,78.0,0.2439,79.0,0.257,83.0,0.2702,85.0
AKAM,56.0,,,73.80999755859375,,0.8483,94.0,0.6319,94.0,0.3665,55.0,0.3577,53.0,0.3489,51.0,0.5345,81.0,0.3262,63.0,0.3848,57.0,0.3788,56.0,0.3729,53.0
AKBA,35.0,,,1.899999976158142,,1.0525,87.0,0.9619,86.0,0.9375,54.0,,,,,0.9098,72.0,0.6734,41.0,0.8919,44.0,,,,
AKR,65.0,,,19.299999237060547,,0.5944,95.0,0.5974,96.0,,,,,0.4581,75.0,0.297,69.0,0.2784,68.0,,,,,0.4581,80.0
