symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
ABCL,100.0,,,2.440000057220459,,0.5846,55.0,0.6111,62.0,0.7479,48.0,0.8215,,0.8951,,0.7066,74.0,0.6741,77.0,0.9708,81.0,0.8791,,0.7874,,20260116.0,35.0,245.0
ABEO,79.0,,,6.739999771118164,,0.2343,2.0,0.4689,10.0,0.7562,20.0,0.8342,25.0,0.9121,34.0,0.6346,15.0,0.6649,13.0,0.7287,23.0,0.8192,30.0,0.9097,38.0,20251219.0,35.0,217.0
ABEV,101.0,,,2.490000009536743,,0.1911,21.0,0.1893,22.0,0.2533,18.0,0.2748,17.0,0.2963,8.0,0.3087,53.0,0.2615,56.0,0.2533,24.0,0.3108,31.0,0.3683,31.0,20270115.0,35.0,609.0
ABFL,,,,70.88899993896484,,0.0691,,0.0804,,0.1274,,0.1541,,0.1808,,0.0,,0.0,,0.1493,,0.1695,,0.1897,,20251219.0,35.0,217.0
ABG,128.0,,,232.07000732421875,,0.2145,19.0,0.1894,6.0,0.2754,13.0,0.3,22.0,0.3245,32.0,0.3905,57.0,0.3577,57.0,0.3553,43.0,0.3598,43.0,0.3643,45.0,20260116.0,35.0,245.0
ABL,212.0,,,6.050000190734863,,1.5153,,1.6099,,1.058,,1.088,,1.118,,0.5508,,0.625,,0.6092,,0.7119,,0.8146,,20270115.0,35.0,609.0
ABM,87.0,,,46.61000061035156,,0.5792,95.0,0.5165,96.0,0.2777,49.0,0.3036,53.0,0.3295,60.0,0.3576,73.0,0.3244,78.0,0.2774,53.0,0.2896,51.0,0.3018,52.0,20260116.0,35.0,245.0
ABNB,114.0,,,140.63999938964844,,0.1973,10.0,0.2761,28.0,0.2999,13.0,0.296,12.0,0.292,11.0,0.463,59.0,0.3514,53.0,0.3916,21.0,0.398,19.0,0.4043,17.0,20270115.0,7.0,609.0
ABNY,,,,12.404000282287598,,0.314,,0.2461,,,,,,0.6566,,0.3829,,0.2582,,,,,,0.7014,,20260116.0,35.0,245.0
ABOS,207.0,,,1.2000000476837158,,0.7612,,0.6536,,,,,,,,0.7259,,0.7972,,,,,,,,20260116.0,35.0,245.0
ABR,106.0,,,10.260000228881836,,0.3726,84.0,0.3327,83.0,0.3047,57.0,0.32,50.0,0.3354,52.0,0.4213,89.0,0.403,94.0,0.219,62.0,0.415,73.0,0.6111,81.0,20270115.0,7.0,609.0
ABSI,81.0,,,3.0299999713897705,,0.4896,,0.5728,,1.0652,,1.0461,,1.027,,1.0655,,1.0161,,1.174,,1.0918,,1.0097,,20251121.0,35.0,189.0
ABT,136.0,,,133.5800018310547,,0.0776,6.0,0.1498,38.0,0.1858,46.0,0.1854,44.0,0.1849,42.0,0.2245,70.0,0.2222,82.0,0.2126,50.0,0.2408,65.0,0.269,73.0,20270115.0,7.0,609.0
ABUS,213.0,,,3.4800000190734863,,0.2866,13.0,0.3433,8.0,0.8781,46.0,0.9302,52.0,0.9823,62.0,0.4619,24.0,0.4901,19.0,1.1534,70.0,1.0715,66.0,0.9896,65.0,20270115.0,35.0,609.0
ACA,100.0,,,89.54000091552734,,0.128,3.0,0.2003,14.0,0.2892,18.0,0.3166,22.0,0.344,35.0,0.3793,66.0,0.3269,59.0,0.3335,36.0,0.3298,28.0,0.3261,26.0,20251219.0,35.0,217.0
ACAD,101.0,,,21.979999542236328,,0.3652,30.0,0.3929,28.0,0.4334,9.0,0.6084,39.0,0.7835,67.0,0.5734,32.0,0.5185,43.0,0.478,10.0,0.4409,3.0,0.4038,1.0,20251219.0,35.0,217.0
ACB,122.0,,,5.71999979019165,,0.5787,40.0,0.4241,11.0,1.0468,61.0,1.0527,57.0,1.0586,57.0,0.7975,42.0,0.638,38.0,0.6556,20.0,0.7534,16.0,0.8512,23.0,20270115.0,35.0,609.0
ACCO,107.0,,,3.75,,0.361,65.0,0.3181,59.0,,,,,,,0.4869,89.0,0.3862,84.0,,,,,,,20251219.0,35.0,217.0
ACDC,93.0,,,8.869999885559082,,0.8895,,0.9287,,0.5603,,0.6539,,0.7475,,0.9871,,0.8575,,0.6713,,0.824,,0.9766,,20251121.0,35.0,189.0
ACEL,220.0,,,11.279999732971191,,0.1207,2.0,0.1643,2.0,0.276,2.0,,,,,0.3306,28.0,0.3076,38.0,0.276,2.0,,,,,20260116.0,35.0,245.0
ACES,,,,24.729999542236328,,0.2652,28.0,0.1868,10.0,0.3085,24.0,0.3144,19.0,0.3203,22.0,0.3412,35.0,0.2758,49.0,0.2246,4.0,0.2708,8.0,0.317,16.0,20251219.0,35.0,217.0
ACET,93.0,,,0.7570000290870667,,0.7374,80.0,0.854,89.0,,,,,,,1.0221,86.0,0.8895,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,117.0,,,95.52999877929688,,0.1538,45.0,0.2417,81.0,0.203,44.0,0.2448,66.0,0.2866,79.0,0.2779,87.0,0.2424,84.0,0.2263,56.0,0.2208,51.0,0.2152,46.0,20251219.0,35.0,217.0
ACHC,100.0,,,22.739999771118164,,0.3896,75.0,0.3927,77.0,0.6167,92.0,0.5913,90.0,0.5659,88.0,0.6192,95.0,0.4831,88.0,0.6318,99.0,0.6371,99.0,0.6424,99.0,20260116.0,35.0,245.0
ACHR,100.0,,,10.1899995803833,,0.7165,,0.5841,,0.7644,,0.7395,,0.7147,,1.0283,,0.9469,,0.7877,,0.789,,0.7902,,20270115.0,7.0,609.0
ACHV,88.0,,,3.829999923706055,,1.2747,,1.0349,,1.0549,,1.6484,,2.2419,,0.7953,,0.7703,,1.0549,,1.6484,,2.2419,,20251219.0,35.0,217.0
ACI,150.0,,,21.43000030517578,,0.1487,11.0,0.1757,10.0,0.2343,6.0,0.2344,4.0,0.2345,4.0,0.2937,15.0,0.2806,20.0,0.1624,2.0,0.2011,1.0,0.2398,1.0,20270115.0,7.0,609.0
ACIC,100.0,,,10.920000076293944,,0.6649,,0.4026,,0.334,,0.3325,,0.331,,0.3587,,0.3957,,0.4207,,0.4274,,0.4342,,20251121.0,35.0,189.0
ACIO,,,,40.66999816894531,,0.058,,0.0818,,,,,,0.1796,,0.15,,0.1203,,,,,,0.1796,,20251121.0,35.0,189.0
ACIU,86.0,,,2.039999961853028,,1.0215,89.0,0.8469,81.0,,,,,,,0.5392,5.0,0.611,13.0,,,,,,,20251121.0,35.0,189.0
ACIW,100.0,,,47.29999923706055,,0.1081,4.0,0.2056,19.0,0.3115,37.0,0.3876,61.0,0.4638,79.0,0.4062,74.0,0.3425,68.0,0.3392,60.0,0.3406,59.0,0.3419,57.0,20251121.0,35.0,189.0
ACLS,117.0,,,63.5099983215332,,0.5098,59.0,0.4211,40.0,0.4591,30.0,0.4598,28.0,0.4606,28.0,0.5655,60.0,0.4997,57.0,0.5389,63.0,0.5304,59.0,0.5218,53.0,20251219.0,35.0,217.0
ACLX,100.0,,,68.0999984741211,,0.4166,,0.4829,,0.6877,,0.7112,,0.7348,,0.608,,0.6545,,0.6833,,0.6808,,0.6784,,20251219.0,35.0,217.0
ACM,124.0,,,111.3499984741211,,0.1144,7.0,0.1522,7.0,0.2091,6.0,0.2179,7.0,0.2267,10.0,0.2541,32.0,0.2569,48.0,0.2596,15.0,0.257,12.0,0.2543,9.0,20260417.0,35.0,336.0
ACMR,101.0,,,24.700000762939453,,0.3491,28.0,0.3877,34.0,0.5707,49.0,0.5754,48.0,0.5801,49.0,0.7757,61.0,0.6027,69.0,0.663,54.0,0.6654,52.0,0.6677,53.0,20270115.0,35.0,609.0
ACN,79.0,,,317.6499938964844,,0.1124,16.0,0.1161,11.0,0.3269,80.0,0.329,80.0,0.3312,79.0,0.2955,75.0,0.236,71.0,0.253,61.0,0.284,71.0,0.315,76.0,20270115.0,7.0,609.0
ACNB,135.0,,,41.650001525878906,,0.2615,,0.182,,0.2744,,0.2992,,0.3239,,0.2938,,0.3155,,0.2744,,0.296,,0.3176,,20260116.0,35.0,245.0
ACNT,395.0,,,13.140000343322754,,0.1684,,0.2461,,,,,,0.7691,,0.2556,,0.2905,,,,,,0.7691,,20251219.0,35.0,217.0
ACR,94.0,,,18.1200008392334,,0.2876,52.0,0.3058,55.0,0.2667,,0.3799,,0.4931,,0.403,66.0,0.4089,83.0,0.2667,,0.3799,,0.4931,,20251121.0,35.0,189.0
ACRE,115.0,,,4.789999961853027,,0.2511,67.0,0.2304,63.0,0.3144,55.0,,,,,0.4748,95.0,0.3978,94.0,0.3144,61.0,,,,,20251121.0,35.0,189.0
ACRS,100.0,,,1.5299999713897705,,0.6649,65.0,0.705,63.0,1.0822,68.0,,,,,0.6706,45.0,0.745,63.0,1.0822,73.0,,,,,20251219.0,35.0,217.0
ACT,123.0,,,34.619998931884766,,0.1112,8.0,0.1581,18.0,0.4741,90.0,0.4062,73.0,0.3383,60.0,0.2264,39.0,0.229,41.0,0.2621,19.0,0.3002,48.0,0.3383,63.0,20260116.0,35.0,245.0
ACTG,86.0,,,3.829999923706055,,0.2652,23.0,0.241,5.0,0.4669,18.0,,,,,0.4415,35.0,0.3939,24.0,0.4669,19.0,,,,,20251121.0,35.0,189.0
ACVA,108.0,,,16.540000915527344,,0.2259,6.0,0.2687,2.0,0.4133,9.0,0.4332,,0.453,,0.5084,50.0,0.5001,56.0,0.5293,23.0,0.529,,0.5287,,20251121.0,35.0,189.0
ACWI,,,,125.76000213623048,,0.0658,12.0,0.0888,47.0,0.073,5.0,0.1117,27.0,0.1504,57.0,0.2225,81.0,0.1705,85.0,0.1193,38.0,0.1572,50.0,0.1952,56.0,20270115.0,35.0,609.0
ACWV,,,,118.62000274658205,,0.0467,13.0,0.0805,68.0,0.1337,81.0,0.1544,84.0,0.1752,86.0,0.1376,79.0,0.1152,83.0,0.0737,35.0,0.108,40.0,0.1422,46.0,20260116.0,35.0,245.0
ACWX,,,,60.540000915527344,,0.0837,17.0,0.069,28.0,0.0986,11.0,0.1793,74.0,0.26,86.0,0.1948,71.0,0.1327,77.0,0.1029,10.0,0.1346,18.0,0.1664,31.0,20251219.0,35.0,217.0
ACXP,82.0,,,0.3470000028610229,,0.5222,,0.5172,,,,,,,,1.1276,,0.8777,,,,,,,,20260116.0,35.0,245.0
ADAP,206.0,,,0.2829999923706054,,0.4869,27.0,0.8625,69.0,,,,,,,1.0948,91.0,1.0678,89.0,,,,,,,20251219.0,35.0,217.0
ADBE,87.0,,,416.9200134277344,,0.2388,45.0,0.1877,26.0,0.5794,94.0,0.5815,94.0,0.5836,94.0,0.4022,80.0,0.2607,54.0,0.3525,73.0,0.3584,75.0,0.3642,75.0,20271217.0,7.0,945.0
ADC,116.0,,,74.0,,0.1357,32.0,0.1614,33.0,0.1604,11.0,0.2009,24.0,0.2414,51.0,0.2002,55.0,0.2067,62.0,0.1557,15.0,0.196,27.0,0.2364,51.0,20260116.0,35.0,245.0
ADCT,212.0,,,3.670000076293945,,1.0406,88.0,1.3368,98.0,1.0836,89.0,1.3508,96.0,1.618,98.0,1.4023,99.0,1.0992,97.0,1.6451,98.0,1.6316,99.0,1.618,100.0,20260116.0,35.0,245.0
ADEA,109.0,,,13.399999618530272,,0.2264,,0.2387,,0.3666,,,,,,0.4845,,0.3801,,0.3666,,,,,,20251219.0,35.0,217.0
ADI,108.0,,,222.25999450683597,,0.1486,13.0,0.2122,40.0,0.2618,41.0,0.259,38.0,0.2562,35.0,0.4782,91.0,0.3692,89.0,0.2938,64.0,0.3252,71.0,0.3566,78.0,20270617.0,7.0,762.0
ADM,123.0,,,47.41999816894531,,0.1258,15.0,0.1595,24.0,0.2292,41.0,0.2264,37.0,0.2237,34.0,0.3041,74.0,0.2688,81.0,0.2048,22.0,0.268,54.0,0.3313,81.0,20270115.0,7.0,609.0
ADMA,96.0,,,20.61000061035156,,0.2989,12.0,0.3303,7.0,0.3953,1.0,0.4065,1.0,0.4178,1.0,0.5786,36.0,0.5766,36.0,0.5744,12.0,0.5794,11.0,0.5843,12.0,20270115.0,35.0,609.0
ADNT,130.0,,,16.020000457763672,,0.4312,52.0,0.3411,39.0,0.5053,50.0,0.5171,53.0,0.5289,56.0,0.5605,59.0,0.4955,70.0,0.5361,55.0,0.5424,57.0,0.5486,61.0,20260116.0,35.0,245.0
ADP,129.0,,,326.8099975585937,,0.0282,1.0,0.1109,15.0,0.1411,15.0,0.1713,40.0,0.2015,57.0,0.2128,66.0,0.2051,73.0,0.2182,60.0,0.218,52.0,0.2179,36.0,20270115.0,7.0,609.0
ADPT,116.0,,,10.09000015258789,,0.2647,5.0,0.5093,26.0,0.6262,19.0,0.7377,35.0,0.8492,55.0,0.8323,74.0,0.8147,94.0,0.6758,36.0,0.816,72.0,0.9562,85.0,20260116.0,35.0,245.0
ADSE,,,,10.18000030517578,,1.5415,,1.3514,,0.5428,,1.2152,,1.8875,,0.5639,,0.6726,,0.5428,,0.9773,,1.4118,,20251121.0,35.0,189.0
ADSK,100.0,,,297.8599853515625,,0.1108,3.0,0.1432,2.0,0.2196,3.0,0.2212,3.0,0.2228,4.0,0.2877,24.0,0.2616,35.0,0.314,7.0,0.3204,7.0,0.3268,11.0,20270617.0,7.0,762.0
ADT,100.0,,,8.430000305175781,,0.3519,62.0,0.2608,38.0,0.2941,24.0,0.2838,20.0,0.2735,18.0,0.3023,27.0,0.2803,36.0,0.3383,38.0,0.3366,35.0,0.335,32.0,20251121.0,35.0,189.0
ADTN,212.0,,,8.029999732971191,,0.417,70.0,0.3561,61.0,0.5137,79.0,0.5066,75.0,0.4996,73.0,0.5475,86.0,0.5319,96.0,0.5376,93.0,0.5356,92.0,0.5337,88.0,20251121.0,35.0,189.0
ADUS,103.0,,,113.12999725341795,,0.1699,12.0,0.2078,10.0,0.2813,11.0,0.2786,9.0,0.276,10.0,0.3198,35.0,0.3083,19.0,0.3151,16.0,0.3147,15.0,0.3143,15.0,20260116.0,35.0,245.0
ADV,92.0,,,1.2999999523162842,,1.2766,99.0,1.0113,95.0,,,,,,,0.8637,100.0,0.809,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,215.0,,,2.8299999237060547,,1.0545,89.0,0.8419,76.0,3.1713,98.0,2.429,98.0,1.6867,94.0,0.9168,75.0,0.9556,89.0,2.5277,99.0,2.1072,100.0,1.6867,100.0,20251219.0,35.0,217.0
AEE,114.0,,,96.04000091552734,,0.0987,17.0,0.1394,39.0,0.1419,19.0,0.1897,49.0,0.2375,74.0,0.2039,73.0,0.2036,80.0,0.1877,62.0,0.1845,45.0,0.1813,31.0,20260116.0,35.0,245.0
AEG,849.0,,,7.25,,0.1941,26.0,0.1305,27.0,0.6834,91.0,,,,,0.3466,62.0,0.2149,69.0,0.2469,23.0,,,,,20260116.0,35.0,245.0
AEHR,145.0,,,11.34000015258789,,1.0184,,0.7363,,0.567,,0.6172,,0.6673,,0.9932,,0.7614,,0.7403,,0.7833,,0.8263,,20270115.0,35.0,609.0
AEIS,115.0,,,121.55999755859376,,0.2073,12.0,0.2624,18.0,0.3563,20.0,0.3641,22.0,0.3719,25.0,0.5809,79.0,0.4475,67.0,0.4182,44.0,0.4226,44.0,0.4269,44.0,20260116.0,35.0,245.0
AEM,114.0,,,117.97000122070312,,0.4256,65.0,0.2853,41.0,0.3241,25.0,0.3281,26.0,0.3321,27.0,0.38,41.0,0.2967,36.0,0.3686,36.0,0.3654,31.0,0.3623,27.0,20270617.0,7.0,762.0
AEO,87.0,,,10.15999984741211,,0.3072,39.0,0.5456,90.0,0.4379,59.0,0.4582,64.0,0.4784,68.0,0.5917,90.0,0.4986,88.0,0.5396,92.0,0.5301,87.0,0.5206,81.0,20270115.0,7.0,609.0
AEP,114.0,,,101.79000091552734,,0.1063,20.0,0.1284,26.0,0.1649,46.0,0.1664,40.0,0.1679,37.0,0.2133,76.0,0.2021,74.0,0.1386,23.0,0.1992,53.0,0.2598,73.0,20270115.0,35.0,609.0
AER,101.0,,,116.8499984741211,,0.1175,10.0,0.1373,6.0,0.1575,3.0,0.1704,4.0,0.1832,5.0,0.2974,44.0,0.2685,45.0,0.2444,14.0,0.26,18.0,0.2755,24.0,20270115.0,35.0,609.0
AES,99.0,,,10.890000343322754,,0.2865,57.0,0.3465,76.0,0.4584,84.0,0.4552,83.0,0.4519,83.0,0.5,88.0,0.4119,87.0,0.3518,68.0,0.4556,84.0,0.5594,92.0,20270115.0,7.0,609.0
AESI,103.0,,,13.119999885559082,,0.4391,,0.4527,,0.49,,0.4934,,0.4967,,0.5658,,0.4942,,0.4534,,0.5155,,0.5777,,20260116.0,35.0,245.0
AETH,,,,37.67599868774414,,0.4133,,0.1422,,0.8481,,0.8299,,0.8117,,0.4713,,0.2,,0.6098,,0.6144,,0.6191,,20251219.0,35.0,217.0
AEVA,80.0,,,20.899999618530277,,1.1776,89.0,0.9737,86.0,1.0329,,1.051,,1.0691,,1.1104,98.0,0.9752,92.0,0.9317,,0.952,,0.9722,,20270115.0,35.0,609.0
AEYE,87.0,,,12.670000076293944,,0.4725,,0.4771,,1.0243,,0.9191,,0.8139,,0.7703,,0.777,,0.8671,,0.8662,,0.8652,,20251219.0,35.0,217.0
AFCG,86.0,,,5.480000019073486,,0.28,,0.3409,,,,,,0.6657,,0.553,,0.4813,,,,,,0.5899,,20260116.0,35.0,245.0
AFG,123.0,,,125.16000366210938,,0.1425,37.0,0.1561,48.0,0.1402,8.0,0.1644,16.0,0.1885,30.0,0.2706,75.0,0.2233,71.0,0.1866,39.0,0.2082,52.0,0.2297,59.0,20251219.0,35.0,217.0
AFK,,,,19.81999969482422,,0.1949,,0.1873,,,,,,0.3809,,0.252,,0.2345,,,,,,0.3809,,20251219.0,35.0,217.0
AFL,122.0,,,103.68000030517578,,0.1409,34.0,0.1464,35.0,0.1511,19.0,0.1532,17.0,0.1552,17.0,0.2499,69.0,0.2194,69.0,0.1806,32.0,0.2191,48.0,0.2576,56.0,20270115.0,7.0,609.0
AFMDQ,,,,0.0680000036954879,,4.1202,,5.0205,,,,,,,,0.0,,0.0,,,,,,,,,,
AFRM,121.0,,,58.91999816894531,,0.3667,5.0,0.3854,1.0,0.5442,2.0,0.545,2.0,0.5458,2.0,0.878,46.0,0.6925,38.0,0.6822,16.0,0.678,16.0,0.6739,17.0,20270115.0,7.0,609.0
AFYA,86.0,,,17.520000457763672,,0.216,11.0,0.2444,6.0,,,,,,,0.3407,17.0,0.3052,12.0,,,,,,,20251219.0,35.0,217.0
AG,107.0,,,8.270000457763672,,1.034,96.0,0.5883,80.0,0.5995,66.0,0.6093,69.0,0.619,71.0,0.6915,74.0,0.5497,73.0,0.5915,49.0,0.5767,39.0,0.5619,26.0,20270115.0,7.0,609.0
AGCO,121.0,,,100.9800033569336,,0.2532,46.0,0.2039,28.0,0.2651,32.0,0.2746,35.0,0.2842,38.0,0.47,90.0,0.3863,90.0,0.346,68.0,0.3617,69.0,0.3774,69.0,20251121.0,35.0,189.0
AGEN,88.0,,,5.949999809265137,,1.5265,97.0,1.5911,97.0,1.7284,95.0,2.1587,99.0,2.589,100.0,1.1334,90.0,1.0852,94.0,0.8491,50.0,1.0425,75.0,1.2359,86.0,20251121.0,35.0,189.0
AGG,,,,97.27999877929688,,0.0717,91.0,0.0327,66.0,0.0505,71.0,0.0508,59.0,0.0511,46.0,0.0558,79.0,0.0433,82.0,0.0351,40.0,0.0664,82.0,0.0978,87.0,20251219.0,35.0,217.0
AGGY,,,,42.84000015258789,,0.0616,,0.0284,,,,,,,,0.0631,,0.0452,,,,,,,,20260116.0,35.0,245.0
AGI,108.0,,,26.65999984741211,,0.3773,45.0,0.2769,17.0,0.4237,31.0,0.4099,25.0,0.396,21.0,0.4323,38.0,0.3367,28.0,0.3817,14.0,0.3724,6.0,0.3632,4.0,20270115.0,35.0,609.0
AGIO,114.0,,,34.33000183105469,,0.2317,8.0,0.4257,39.0,0.5895,48.0,0.5212,28.0,0.4528,13.0,0.6227,63.0,0.5806,69.0,0.6445,69.0,0.617,61.0,0.5895,55.0,20251219.0,35.0,217.0
AGIX,,,,30.31999969482422,,0.1383,5.0,0.1603,100.0,0.2578,,,,,,0.3743,23.0,0.2554,100.0,0.2578,,,,,,,,
AGL,102.0,,,2.1600000858306885,,0.4958,65.0,0.628,77.0,0.6838,61.0,0.7823,71.0,0.8808,86.0,1.0256,95.0,0.9607,100.0,1.2193,98.0,1.0542,97.0,0.889,94.0,20270115.0,35.0,609.0
AGM,106.0,,,192.19000244140625,,0.3304,59.0,0.275,49.0,0.2205,4.0,0.2198,2.0,0.2192,2.0,0.2964,32.0,0.2724,35.0,0.2793,20.0,0.2779,12.0,0.2765,8.0,20251121.0,35.0,189.0
AGNC,131.0,,,9.119999885559082,,0.156,47.0,0.1557,52.0,0.1738,51.0,0.2041,57.0,0.2344,61.0,0.2562,71.0,0.2512,77.0,0.0937,22.0,0.2782,68.0,0.4626,91.0,20270115.0,7.0,609.0
AGNG,,,,31.84000015258789,,0.0909,,0.1528,,0.1223,,,,,,0.184,,0.1532,,0.1223,,,,,,20260116.0,35.0,245.0
AGO,100.0,,,85.41999816894531,,0.111,9.0,0.1462,15.0,0.1419,1.0,0.1884,7.0,0.2348,26.0,0.2699,46.0,0.2295,42.0,0.2749,38.0,0.2778,35.0,0.2808,31.0,20260116.0,35.0,245.0
AGQ,,,,47.77000045776367,,0.7318,85.0,0.3021,42.0,0.5468,55.0,0.5556,57.0,0.5644,57.0,0.6099,66.0,0.3403,46.0,0.5749,53.0,0.5879,48.0,0.6009,43.0,20270115.0,7.0,609.0
AGRO,86.0,,,9.109999656677246,,0.2897,51.0,0.2847,45.0,0.3184,11.0,,,,,0.3932,73.0,0.3044,39.0,0.3184,12.0,,,,,20251219.0,35.0,217.0
AGS,93.0,,,12.380000114440918,,0.0361,5.0,0.0564,9.0,,,,,,,0.0575,7.0,0.064,6.0,,,,,,,20260116.0,35.0,245.0
AGX,184.0,,,243.1100006103516,,0.502,87.0,0.5246,94.0,0.5295,83.0,0.5509,85.0,0.5722,86.0,0.7346,100.0,0.6433,100.0,0.6469,99.0,0.6569,100.0,0.6669,99.0,20260116.0,35.0,245.0
AGYS,137.0,,,112.95999908447266,,0.2437,25.0,0.2677,19.0,0.3644,32.0,0.3688,30.0,0.3731,33.0,0.6205,83.0,0.4558,60.0,0.4891,71.0,0.4886,71.0,0.4882,71.0,20260116.0,35.0,245.0
AGZ,,,,108.43000030517578,,0.056,,0.0233,,,,,,0.1066,,0.0348,,0.0315,,,,,,0.1066,,20251121.0,35.0,189.0
