symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
AAPD,,,,18.420000076293945,,0.1884,,0.1745,,0.2244,,0.2682,,0.3119,,0.4126,,0.315,,0.2244,,0.2907,,0.3571,,20260116.0,35.0,245.0
AAPL,140.0,,,196.5800018310547,,0.1885,30.0,0.1799,33.0,0.2411,34.0,0.2584,41.0,0.2758,46.0,0.4028,83.0,0.3167,73.0,0.2842,33.0,0.3044,39.0,0.3246,49.0,20271217.0,7.0,945.0
AAPU,,,,20.239999771118164,,0.3643,,0.3536,,0.4696,,0.5154,,0.5611,,0.7928,,0.617,,0.5062,,0.5768,,0.6473,,20260116.0,35.0,245.0
AAPW,,,,34.485599517822266,,0.1963,,0.1879,,,,,,0.5356,,0.0,,0.0,,,,,,0.637,,20251219.0,35.0,217.0
AAPX,,,,17.440000534057617,,0.3695,,0.3277,,0.5286,,0.5551,,0.5816,,0.8265,,0.5959,,0.552,,0.5649,,0.5777,,20251219.0,35.0,217.0
AAPY,,,,20.615800857543945,,0.1934,,0.124,,,,,,0.3683,,0.3483,,0.2022,,,,,,0.3683,,20260116.0,35.0,245.0
AAT,135.0,,,20.32999992370605,,0.1932,48.0,0.2081,55.0,0.3229,68.0,0.2904,62.0,0.2578,50.0,0.3113,81.0,0.2797,82.0,0.3229,79.0,0.3431,82.0,0.3633,81.0,20260116.0,35.0,245.0
AAXJ,,,,80.12999725341797,,0.1588,52.0,0.0616,14.0,0.1354,18.0,0.1542,26.0,0.1731,40.0,0.2241,81.0,0.1333,87.0,0.1594,33.0,0.1662,16.0,0.1731,7.0,20251219.0,35.0,217.0
AB,133.0,,,39.880001068115234,,0.1777,25.0,0.1517,5.0,0.2208,25.0,0.2258,18.0,0.2309,16.0,0.3491,75.0,0.2985,63.0,0.192,27.0,0.2832,52.0,0.3745,72.0,20260116.0,35.0,245.0
ABAT,217.0,,,1.340000033378601,,0.4173,32.0,0.4613,40.0,0.7906,,0.9516,,1.1127,,1.4749,90.0,1.367,100.0,0.9993,,1.056,,1.1127,,20251219.0,35.0,217.0
ABBV,139.0,,,185.4900054931641,,0.1997,54.0,0.2097,57.0,0.2588,74.0,0.2514,68.0,0.244,60.0,0.2884,75.0,0.2828,85.0,0.2196,48.0,0.278,77.0,0.3364,80.0,20270115.0,7.0,609.0
ABCB,140.0,,,60.65999984741211,,0.2272,43.0,0.1814,12.0,0.2945,42.0,0.3448,53.0,0.3952,74.0,0.3372,74.0,0.2835,55.0,0.2844,44.0,0.2897,41.0,0.295,42.0,20260116.0,35.0,245.0
ABCL,112.0,,,3.470000028610229,,1.2339,99.0,1.0939,98.0,1.0152,89.0,1.0352,,1.0551,,0.7671,93.0,0.7049,84.0,1.0165,84.0,0.9134,,0.8103,,20260116.0,35.0,245.0
ABEO,91.0,,,6.0,,0.2747,4.0,0.4299,5.0,0.7838,23.0,0.8512,27.0,0.9186,34.0,0.6396,16.0,0.6704,14.0,1.4258,83.0,1.1722,67.0,0.9186,39.0,20251219.0,35.0,217.0
ABEV,113.0,,,2.4100000858306885,,0.1495,9.0,0.2104,35.0,0.2604,21.0,0.2938,23.0,0.3273,20.0,0.2964,46.0,0.2562,53.0,0.2604,27.0,0.3016,27.0,0.3429,21.0,20270115.0,35.0,609.0
ABFL,,,,68.68190002441406,,0.1163,,0.0573,,0.1566,,0.1642,,0.1717,,0.244,,0.1526,,0.1603,,0.179,,0.1978,,20251219.0,35.0,217.0
ABG,140.0,,,235.7899932861328,,0.3683,57.0,0.2174,13.0,0.3505,44.0,0.3466,41.0,0.3426,40.0,0.399,57.0,0.3594,59.0,0.3617,46.0,0.3668,46.0,0.3718,48.0,20260116.0,35.0,245.0
ABL,224.0,,,5.679999828338623,,0.6897,,0.671,,0.9821,,0.9396,,0.897,,0.5708,,0.6409,,0.6779,,0.7506,,0.8234,,20270115.0,35.0,609.0
ABM,99.0,,,44.0099983215332,,0.1999,41.0,0.2282,52.0,0.2753,48.0,0.2898,50.0,0.3042,53.0,0.3625,74.0,0.3272,79.0,0.2917,59.0,0.2978,54.0,0.3038,53.0,20260116.0,35.0,245.0
ABNB,126.0,,,132.1699981689453,,0.2332,15.0,0.1844,3.0,0.3105,17.0,0.3108,17.0,0.3112,17.0,0.4611,59.0,0.3482,52.0,0.3873,19.0,0.3964,18.0,0.4055,17.0,20270115.0,7.0,609.0
ABNY,,,,11.850000381469728,,0.2129,,0.167,,0.2513,,,,,,0.3778,,0.2551,,0.2513,,,,,,20260116.0,35.0,245.0
ABOS,219.0,,,1.2200000286102295,,0.8931,,0.7965,,,,,,,,0.748,,0.8069,,,,,,,,20260116.0,35.0,245.0
ABR,118.0,,,10.229999542236328,,0.2004,48.0,0.2526,67.0,0.403,78.0,0.4775,81.0,0.552,85.0,0.4218,89.0,0.4047,94.0,0.2203,62.0,0.4134,73.0,0.6065,81.0,20270115.0,7.0,609.0
ABSI,93.0,,,2.75,,0.4778,,0.6612,,1.3853,,1.1314,,0.8776,,0.9563,,0.9593,,4.1644,,2.6342,,1.104,,20251121.0,35.0,189.0
ABT,148.0,,,132.41000366210938,,0.1476,39.0,0.1462,35.0,0.2115,63.0,0.2024,56.0,0.1932,49.0,0.2253,70.0,0.2231,82.0,0.2461,72.0,0.2444,67.0,0.2426,49.0,20270115.0,7.0,609.0
ABUS,225.0,,,3.470000028610229,,0.3316,19.0,0.3284,6.0,2.5901,100.0,,,,,0.4595,24.0,0.4868,19.0,1.1639,71.0,,,,,20270115.0,35.0,609.0
ACA,112.0,,,87.0,,0.1908,18.0,0.2165,20.0,0.309,24.0,0.3156,22.0,0.3222,27.0,0.3801,67.0,0.3268,59.0,0.3321,35.0,0.3188,22.0,0.3055,15.0,20251219.0,35.0,217.0
ACAD,113.0,,,22.950000762939453,,0.2796,14.0,0.3125,10.0,0.4217,7.0,0.4081,4.0,0.3945,4.0,0.5579,28.0,0.5105,41.0,0.5963,37.0,0.5866,32.0,0.577,28.0,20251219.0,35.0,217.0
ACB,134.0,,,4.679999828338623,,1.4811,93.0,0.6257,45.0,0.6699,19.0,0.6898,18.0,0.7097,18.0,0.8666,49.0,0.6473,40.0,0.8315,51.0,0.82,28.0,0.8085,16.0,20270115.0,35.0,609.0
ACCO,119.0,,,3.390000104904175,,0.2083,19.0,0.2769,41.0,0.5522,84.0,,,,,0.4876,89.0,0.3852,84.0,0.5522,91.0,,,,,20251219.0,35.0,217.0
ACDC,105.0,,,9.619999885559082,,1.0451,,0.7959,,0.7375,,0.785,,0.8326,,0.9975,,0.865,,0.7246,,0.7693,,0.814,,20251121.0,35.0,189.0
ACEL,232.0,,,11.270000457763672,,0.2872,43.0,0.22,21.0,0.2999,4.0,,,,,0.3276,28.0,0.2977,36.0,0.2999,4.0,,,,,20260116.0,35.0,245.0
ACES,,,,25.30500030517578,,0.3863,66.0,0.1667,3.0,0.6609,98.0,0.5305,93.0,0.4001,54.0,0.3481,43.0,0.2748,48.0,0.2476,8.0,0.2808,9.0,0.3139,15.0,20251219.0,35.0,217.0
ACET,105.0,,,0.6690000295639038,,0.6808,77.0,0.7726,84.0,,,,,,,1.028,87.0,0.8916,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,129.0,,,90.3000030517578,,0.2709,82.0,0.1827,57.0,0.306,85.0,0.274,77.0,0.2419,64.0,0.2821,87.0,0.2439,85.0,0.294,88.0,0.2879,86.0,0.2818,84.0,20251219.0,35.0,217.0
ACHC,112.0,,,21.520000457763672,,0.434,82.0,0.4478,86.0,0.8231,98.0,0.7283,97.0,0.6335,93.0,0.6262,95.0,0.4873,88.0,0.6831,100.0,0.6866,100.0,0.6902,100.0,20260116.0,35.0,245.0
ACHR,112.0,,,10.199999809265137,,1.2064,,0.5603,,0.6074,,0.608,,0.6085,,1.0342,,0.9256,,0.859,,0.8628,,0.8666,,20270115.0,7.0,609.0
ACHV,100.0,,,3.140000104904175,,0.6168,,0.6356,,1.5504,,,,,,0.8082,,0.7796,,1.5504,,,,,,20251219.0,35.0,217.0
ACI,162.0,,,21.09000015258789,,0.1628,12.0,0.1698,10.0,0.3237,15.0,0.2788,6.0,0.2339,4.0,0.2801,14.0,0.2421,13.0,0.1857,3.0,0.237,1.0,0.2883,2.0,20270115.0,7.0,609.0
ACIC,112.0,,,10.109999656677246,,0.2215,,0.2381,,0.4404,,0.4084,,0.3765,,0.3605,,0.3904,,0.4856,,0.4706,,0.4555,,20251121.0,35.0,189.0
ACIO,,,,40.470001220703125,,0.0718,,0.064,,,,,,0.1613,,0.1502,,0.1208,,,,,,0.1881,,20251121.0,35.0,189.0
ACIU,98.0,,,1.9800000190734863,,0.5889,57.0,0.7134,68.0,,,,,,,0.5536,6.0,0.6329,17.0,,,,,,,20251121.0,35.0,189.0
ACIW,112.0,,,44.77999877929688,,0.2406,41.0,0.2097,21.0,0.4371,72.0,0.3878,61.0,0.3384,48.0,0.3991,73.0,0.3377,67.0,0.3379,59.0,0.3312,52.0,0.3246,47.0,20251121.0,35.0,189.0
ACLS,129.0,,,66.88999938964844,,0.6855,78.0,0.4572,49.0,0.5407,60.0,0.5765,69.0,0.6123,77.0,0.5891,64.0,0.5061,59.0,0.552,67.0,0.5593,70.0,0.5666,72.0,20251219.0,35.0,217.0
ACLX,112.0,,,63.81999969482422,,0.2319,,0.3947,,0.4602,,0.5695,,0.6788,,0.6009,,0.6462,,0.5319,,0.5414,,0.5508,,20251219.0,35.0,217.0
ACM,136.0,,,110.4000015258789,,0.1475,15.0,0.1535,8.0,0.2659,30.0,0.2598,24.0,0.2536,21.0,0.2552,32.0,0.2568,48.0,0.2616,16.0,0.263,16.0,0.2644,15.0,20260417.0,35.0,336.0
ACMR,113.0,,,25.190000534057617,,0.4736,45.0,0.3518,28.0,0.4539,40.0,0.4728,42.0,0.4918,43.0,0.7702,60.0,0.6003,69.0,0.6627,54.0,0.6596,51.0,0.6564,51.0,20270115.0,35.0,609.0
ACN,91.0,,,306.3800048828125,,0.1988,50.0,0.1558,33.0,0.4676,94.0,0.461,94.0,0.4543,93.0,0.2974,75.0,0.2346,70.0,0.2558,62.0,0.2898,73.0,0.3238,79.0,20270115.0,7.0,609.0
ACNB,147.0,,,41.11000061035156,,0.3107,,0.2696,,,,,,0.3449,,0.2961,,0.3153,,,,,,0.3328,,20260116.0,35.0,245.0
ACNT,407.0,,,12.300000190734863,,0.2847,,0.3658,,,,,,,,0.2653,,0.2938,,,,,,,,20251219.0,35.0,217.0
ACR,106.0,,,17.84000015258789,,0.1344,9.0,0.2602,39.0,0.1957,,0.3646,,0.5335,,0.4034,66.0,0.413,84.0,0.3442,,0.4136,,0.483,,20251121.0,35.0,189.0
ACRE,127.0,,,4.829999923706055,,0.2771,72.0,0.2619,72.0,0.4564,82.0,,,,,0.4707,95.0,0.3967,94.0,0.4172,85.0,,,,,20251121.0,35.0,189.0
ACRS,112.0,,,1.4199999570846558,,0.4606,36.0,0.5687,40.0,,,,,,,0.6447,40.0,0.7289,62.0,,,,,,,20251219.0,35.0,217.0
ACT,135.0,,,35.869998931884766,,0.2435,66.0,0.2312,62.0,0.309,55.0,0.277,39.0,0.2451,27.0,0.228,40.0,0.2304,42.0,0.2725,25.0,0.2707,16.0,0.2689,18.0,20260116.0,35.0,245.0
ACTG,98.0,,,3.660000085830689,,0.2271,15.0,0.2813,13.0,,,,,,,0.443,36.0,0.3974,25.0,,,,,,,20251121.0,35.0,189.0
ACVA,120.0,,,15.539999961853027,,0.4973,55.0,0.3212,13.0,0.5693,36.0,0.5498,,0.5304,,0.5094,51.0,0.4968,56.0,0.5157,19.0,0.5244,,0.5331,,20251121.0,35.0,189.0
ACWI,,,,124.29000091552734,,0.121,45.0,0.0707,28.0,0.1419,61.0,0.1482,60.0,0.1544,59.0,0.2234,81.0,0.1708,85.0,0.1301,52.0,0.1616,54.0,0.1931,54.0,20270115.0,35.0,609.0
ACWV,,,,116.0999984741211,,0.0896,54.0,0.0521,23.0,0.1223,75.0,0.169,89.0,0.2158,94.0,0.1386,80.0,0.1153,83.0,0.1069,69.0,0.1218,60.0,0.1366,36.0,20260116.0,35.0,245.0
ACWX,,,,59.27000045776367,,0.1322,44.0,0.066,26.0,0.1385,53.0,0.1416,47.0,0.1448,41.0,0.1956,71.0,0.1325,77.0,0.1354,52.0,0.1466,33.0,0.1577,19.0,20251219.0,35.0,217.0
ACXP,94.0,,,0.7200000286102295,,6.1905,,1.9407,,,,,,,,1.802,,0.9534,,,,,,,,20260116.0,35.0,245.0
ADAP,218.0,,,0.2560000121593475,,0.7157,59.0,0.6879,40.0,,,,,,,1.0971,91.0,1.0679,89.0,,,,,,,20251219.0,35.0,217.0
ADBE,99.0,,,378.0400085449219,,0.4526,85.0,0.2779,68.0,0.2444,28.0,0.2454,28.0,0.2464,28.0,0.3571,70.0,0.2595,53.0,0.3386,62.0,0.3491,67.0,0.3596,72.0,20271217.0,7.0,945.0
ADC,128.0,,,75.30999755859375,,0.1264,26.0,0.1536,27.0,0.1516,8.0,0.1774,10.0,0.2032,25.0,0.1997,54.0,0.2068,62.0,0.2099,53.0,0.1899,21.0,0.1699,3.0,20260116.0,35.0,245.0
ADCT,224.0,,,3.0299999713897705,,0.6649,66.0,1.0536,91.0,,,,,,,1.019,85.0,0.9204,92.0,,,,,,,20260116.0,35.0,245.0
ADEA,121.0,,,13.0600004196167,,0.3996,,0.3094,,0.3816,,,,,,0.489,,0.3785,,0.3816,,,,,,20251219.0,35.0,217.0
ADI,120.0,,,229.6499938964844,,0.3494,74.0,0.2009,34.0,0.2776,48.0,0.2744,44.0,0.2713,42.0,0.4838,92.0,0.3684,89.0,0.2949,65.0,0.3306,74.0,0.3662,82.0,20270617.0,7.0,762.0
ADM,135.0,,,53.9900016784668,,0.3205,79.0,0.3104,87.0,0.2387,47.0,0.2385,45.0,0.2383,43.0,0.3159,76.0,0.273,82.0,0.2407,45.0,0.2848,67.0,0.329,79.0,20270115.0,7.0,609.0
ADMA,108.0,,,18.1299991607666,,0.6129,66.0,0.552,52.0,0.5418,8.0,0.5118,5.0,0.4819,3.0,0.5885,39.0,0.5846,38.0,0.6129,17.0,0.6104,17.0,0.6079,16.0,20270115.0,35.0,609.0
ADNT,142.0,,,18.88999938964844,,0.6038,76.0,0.451,65.0,0.4941,48.0,0.4952,49.0,0.4962,50.0,0.5707,61.0,0.4967,70.0,0.5322,54.0,0.5307,55.0,0.5291,56.0,20260116.0,35.0,245.0
ADP,141.0,,,306.7699890136719,,0.0845,9.0,0.16,53.0,0.1646,36.0,0.1623,32.0,0.16,27.0,0.2131,66.0,0.2056,73.0,0.1863,36.0,0.2196,54.0,0.2528,68.0,20270115.0,7.0,609.0
ADPT,128.0,,,10.470000267028809,,0.2915,6.0,0.4399,13.0,0.6405,21.0,0.6003,12.0,0.5602,7.0,0.8184,70.0,0.8017,90.0,0.8031,67.0,0.8578,75.0,0.9125,81.0,20260116.0,35.0,245.0
ADSE,,,,12.204999923706056,,0.5721,,0.7282,,,,,,1.4534,,0.5848,,0.6921,,,,,,1.3318,,20251121.0,35.0,189.0
ADSK,112.0,,,295.19000244140625,,0.2236,30.0,0.1432,2.0,0.2198,3.0,0.2193,3.0,0.2188,3.0,0.2889,25.0,0.2618,35.0,0.3096,6.0,0.3174,6.0,0.3253,10.0,20270617.0,7.0,762.0
ADT,112.0,,,8.140000343322754,,0.223,27.0,0.2114,20.0,0.3798,44.0,0.3726,38.0,0.3653,36.0,0.3049,27.0,0.2823,36.0,0.3632,45.0,0.3632,40.0,0.3633,37.0,20251121.0,35.0,189.0
ADTN,224.0,,,7.940000057220459,,0.442,73.0,0.3624,62.0,0.5008,76.0,0.5491,83.0,0.5974,88.0,0.5535,87.0,0.5303,96.0,0.4858,84.0,0.5225,89.0,0.5592,92.0,20251121.0,35.0,189.0
ADUR,,,,9.9399995803833,,0.5206,,0.5041,,0.9348,,1.1209,,1.3071,,0.7179,,0.7065,,1.1899,,1.2485,,1.3071,,,,
ADUS,115.0,,,115.16000366210938,,0.3445,67.0,0.2939,47.0,0.3517,36.0,0.2749,9.0,0.1981,3.0,0.3215,36.0,0.3109,22.0,0.3026,14.0,0.303,13.0,0.3035,13.0,20260116.0,35.0,245.0
ADV,104.0,,,1.5800000429153442,,1.0762,97.0,1.0141,95.0,,,,,,,0.908,100.0,0.8431,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,227.0,,,2.289999961853028,,0.5244,34.0,0.779,68.0,,,,,,,0.9274,75.0,0.9662,90.0,,,,,,,20251219.0,35.0,217.0
AEE,126.0,,,94.41999816894533,,0.1508,49.0,0.1448,44.0,0.2126,71.0,0.1992,56.0,0.1857,40.0,0.2051,74.0,0.2038,80.0,0.1858,61.0,0.1925,53.0,0.1992,47.0,20260116.0,35.0,245.0
AEG,861.0,,,6.710000038146973,,0.3223,62.0,0.1166,16.0,,,,,,,0.3438,61.0,0.2126,68.0,,,,,,,20260116.0,35.0,245.0
AEHR,157.0,,,11.510000228881836,,0.6446,,0.6164,,0.967,,1.0308,,1.0945,,0.9429,,0.7474,,0.7253,,0.7643,,0.8033,,20270115.0,35.0,609.0
AEIS,127.0,,,128.97000122070312,,0.3379,40.0,0.2669,19.0,0.3751,26.0,0.3618,21.0,0.3485,17.0,0.5818,79.0,0.4481,67.0,0.4094,39.0,0.4131,39.0,0.4168,40.0,20260116.0,35.0,245.0
AEM,126.0,,,122.6500015258789,,0.2438,18.0,0.2013,8.0,0.2931,13.0,0.2954,12.0,0.2978,13.0,0.3753,40.0,0.2957,35.0,0.3667,34.0,0.3634,31.0,0.36,26.0,20270617.0,7.0,762.0
AEO,99.0,,,9.579999923706056,,0.5925,85.0,0.3979,70.0,0.5111,74.0,0.4936,71.0,0.4761,67.0,0.6056,92.0,0.5016,88.0,0.5655,94.0,0.5507,90.0,0.5358,83.0,20270115.0,7.0,609.0
AEP,126.0,,,101.1999969482422,,0.1028,18.0,0.126,24.0,0.1852,62.0,0.1774,50.0,0.1696,39.0,0.2107,75.0,0.2003,73.0,0.1364,21.0,0.2,54.0,0.2636,74.0,20270115.0,35.0,609.0
AER,113.0,,,114.9000015258789,,0.1263,12.0,0.1303,5.0,0.1822,5.0,0.1982,7.0,0.2141,12.0,0.2948,43.0,0.2653,44.0,0.2457,14.0,0.2606,18.0,0.2754,24.0,20270115.0,35.0,609.0
AES,111.0,,,10.520000457763672,,0.6064,90.0,0.4597,88.0,0.4852,86.0,0.4682,84.0,0.4513,83.0,0.5121,88.0,0.4198,88.0,0.3656,71.0,0.4742,86.0,0.5827,93.0,20270115.0,7.0,609.0
AESI,115.0,,,14.56999969482422,,0.3903,,0.3287,,0.488,,0.4804,,0.4729,,0.5694,,0.4923,,0.4495,,0.5008,,0.5521,,20260116.0,35.0,245.0
AETH,,,,35.61000061035156,,0.6773,,0.1698,,0.7345,,0.7708,,0.807,,0.4708,,0.182,,0.6772,,0.6815,,0.6858,,20251219.0,35.0,217.0
AEVA,92.0,,,27.61000061035156,,0.7169,46.0,0.7779,54.0,1.0506,,1.0629,,1.0753,,1.1092,98.0,0.9742,92.0,1.0467,,1.066,,1.0853,,20270115.0,35.0,609.0
AEYE,99.0,,,11.65999984741211,,0.5675,,0.445,,1.1197,,1.027,,0.9342,,0.7518,,0.7587,,0.9036,,0.8612,,0.8189,,20251219.0,35.0,217.0
AFCG,98.0,,,4.590000152587891,,1.4601,,0.7923,,,,,,,,0.6433,,0.5143,,,,,,,,20260116.0,35.0,245.0
AFG,135.0,,,122.69000244140624,,0.1634,48.0,0.1694,56.0,0.2463,65.0,0.258,67.0,0.2696,70.0,0.2703,75.0,0.2221,71.0,0.2307,62.0,0.2536,68.0,0.2764,77.0,20251219.0,35.0,217.0
AFK,,,,19.5310001373291,,0.1385,,0.1988,,0.2364,,0.3167,,0.3971,,0.2495,,0.2357,,0.2364,,0.3167,,0.3971,,20251219.0,35.0,217.0
AFL,134.0,,,102.62999725341795,,0.1225,27.0,0.1538,40.0,0.1771,36.0,0.1834,38.0,0.1898,39.0,0.249,69.0,0.2207,69.0,0.183,35.0,0.2196,49.0,0.2562,56.0,20270115.0,7.0,609.0
AFMDQ,,,,0.0979999974370002,,1.5233,,3.3704,,,,,,,,0.0,,0.0,,,,,,,,,,
AFRM,133.0,,,61.68000030517578,,0.5094,16.0,0.3903,2.0,0.575,4.0,0.57,3.0,0.5651,3.0,0.8739,44.0,0.6828,35.0,0.681,16.0,0.687,17.0,0.693,19.0,20270115.0,7.0,609.0
AFYA,98.0,,,18.34000015258789,,0.126,2.0,0.2701,11.0,,,,,,,0.3369,15.0,0.3078,12.0,,,,,,,20251219.0,35.0,217.0
AG,119.0,,,8.350000381469727,,0.2946,10.0,0.3773,28.0,0.5693,57.0,0.5648,56.0,0.5602,56.0,0.6745,71.0,0.5467,72.0,0.582,43.0,0.603,54.0,0.624,62.0,20270115.0,7.0,609.0
AGCO,133.0,,,102.5199966430664,,0.2034,28.0,0.2024,28.0,0.4325,88.0,0.3913,80.0,0.3502,67.0,0.4688,90.0,0.3832,90.0,0.3544,71.0,0.3635,70.0,0.3726,66.0,20251121.0,35.0,189.0
AGEN,100.0,,,4.46999979019165,,0.8944,81.0,0.7405,69.0,1.6455,94.0,1.4976,93.0,1.3496,92.0,1.1345,90.0,1.0835,94.0,1.2453,85.0,1.3123,87.0,1.3792,91.0,20251121.0,35.0,189.0
AGG,,,,98.12999725341795,,0.0453,69.0,0.0307,59.0,0.026,10.0,0.0463,50.0,0.0667,70.0,0.0553,79.0,0.0433,82.0,0.0398,52.0,0.066,82.0,0.0922,84.0,20251219.0,35.0,217.0
AGGY,,,,43.27000045776367,,0.0517,,0.0301,,,,,,,,0.0635,,0.0453,,,,,,,,20260116.0,35.0,245.0
AGI,120.0,,,26.700000762939453,,0.2156,7.0,0.2306,4.0,0.3337,8.0,0.3302,6.0,0.3268,5.0,0.4234,36.0,0.3348,28.0,0.3791,13.0,0.3884,11.0,0.3978,14.0,20270115.0,35.0,609.0
AGIO,126.0,,,35.5,,0.379,34.0,0.4244,39.0,0.6106,54.0,0.6424,61.0,0.6742,69.0,0.4651,26.0,0.498,50.0,0.5872,56.0,0.6002,57.0,0.6132,60.0,20251219.0,35.0,217.0
AGIX,,,,30.315099716186523,,0.1593,6.0,0.09,100.0,0.2671,,0.3001,,0.333,,0.3728,23.0,0.2541,100.0,0.2671,,0.3001,,0.333,,,,
AGL,114.0,,,2.180000066757202,,0.4607,62.0,0.5302,67.0,0.8034,74.0,0.8472,78.0,0.891,87.0,1.0044,94.0,0.9466,100.0,0.6351,67.0,0.76,83.0,0.8848,94.0,20270115.0,35.0,609.0
AGM,118.0,,,188.55999755859372,,0.3206,57.0,0.2388,35.0,0.2454,12.0,0.2548,9.0,0.2641,12.0,0.3006,34.0,0.2754,36.0,0.2434,5.0,0.273,10.0,0.3025,20.0,20251121.0,35.0,189.0
AGNC,143.0,,,9.260000228881836,,0.165,51.0,0.1508,49.0,0.1857,56.0,0.1861,49.0,0.1865,41.0,0.2571,71.0,0.2522,78.0,0.2245,59.0,0.2033,26.0,0.1821,15.0,20270115.0,7.0,609.0
AGNG,,,,31.34000015258789,,0.1613,,0.0699,,0.1375,,,,,,0.1859,,0.1533,,0.1375,,,,,,20260116.0,35.0,245.0
AGO,112.0,,,85.5999984741211,,0.1711,27.0,0.1689,24.0,0.2505,34.0,0.2529,33.0,0.2553,33.0,0.2694,46.0,0.2291,41.0,0.2531,31.0,0.2742,33.0,0.2952,36.0,20260116.0,35.0,245.0
AGQ,,,,49.16999816894531,,0.3693,31.0,0.2057,14.0,0.4215,24.0,0.5191,47.0,0.6167,70.0,0.5988,62.0,0.3377,45.0,0.5642,50.0,0.5801,47.0,0.596,42.0,20270115.0,7.0,609.0
AGRO,98.0,,,9.5,,0.2197,28.0,0.1798,4.0,,,,,,,0.3885,71.0,0.2979,35.0,,,,,,,20251219.0,35.0,217.0
AGS,105.0,,,12.390000343322754,,0.0125,1.0,0.0208,1.0,,,,,,,0.0555,6.0,0.0611,5.0,,,,,,,20260116.0,35.0,245.0
AGX,196.0,,,206.22000122070312,,0.5789,91.0,0.5101,93.0,0.6529,92.0,0.6183,91.0,0.5837,86.0,0.7585,100.0,0.6349,100.0,0.6814,100.0,0.6707,100.0,0.66,99.0,20260116.0,35.0,245.0
AGYS,149.0,,,108.47000122070312,,0.1534,6.0,0.2689,20.0,0.4027,43.0,0.3934,38.0,0.3842,36.0,0.6122,82.0,0.4489,59.0,0.5025,75.0,0.5052,75.0,0.508,75.0,20260116.0,35.0,245.0
AGZ,,,,109.04419708251952,,0.0253,,0.0197,,,,,,,,0.034,,0.0319,,,,,,,,20251121.0,35.0,189.0
AHCO,114.0,,,8.479999542236328,,0.1526,2.0,0.3318,8.0,0.4756,13.0,0.479,13.0,0.4824,20.0,0.5618,28.0,0.4863,31.0,0.436,4.0,0.5227,23.0,0.6094,71.0,20270115.0,35.0,609.0
