symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ACIC,69.0,,,11.569999694824219,,0.2936,,0.2762,,0.7493,,0.7406,,0.7318,,0.3619,,0.4031,,0.4621,,0.46,,0.4578,
ACIO,,,,38.709999084472656,,0.0869,,0.1175,,,,,,,,0.1474,,0.1173,,,,,,,
ACIU,55.0,,,1.6200000047683716,,0.5285,49.0,0.6976,66.0,,,,,,,0.546,5.0,0.6056,12.0,,,,,,
ACIW,69.0,,,54.43000030517578,,0.142,10.0,0.1901,13.0,0.7858,97.0,0.7456,98.0,0.7054,97.0,0.3955,73.0,0.3446,69.0,0.3563,68.0,0.3516,65.0,0.3469,61.0
ACLS,86.0,,,54.689998626708984,,0.523,61.0,0.6241,78.0,0.5077,48.0,0.5884,72.0,0.6691,85.0,0.5536,57.0,0.5076,60.0,0.5555,69.0,0.5454,64.0,0.5354,60.0
ACLX,69.0,,,52.79999923706055,,1.2368,,1.0555,,1.1685,,1.0097,,0.8509,,0.6365,,0.6271,,0.6454,,0.637,,0.6286,
ACM,93.0,,,102.93000030517578,,0.1263,9.0,0.2344,51.0,0.289,42.0,0.2882,40.0,0.2873,39.0,0.2741,39.0,0.2673,55.0,0.2703,22.0,0.2808,28.0,0.2913,39.0
ACMR,70.0,,,19.579999923706055,,0.9746,87.0,0.7177,79.0,1.0693,97.0,1.109,97.0,1.1488,98.0,0.8039,65.0,0.6258,72.0,0.6935,61.0,0.6944,60.0,0.6954,62.0
ACN,48.0,,,303.79998779296875,,0.1638,37.0,0.1733,43.0,0.2747,66.0,0.2768,65.0,0.2789,64.0,0.2981,75.0,0.2408,72.0,0.2601,64.0,0.2918,74.0,0.3236,79.0
ACNB,104.0,,,42.66999816894531,,0.2135,,0.2977,,0.3464,,0.3333,,0.3202,,0.399,,0.3546,,0.3464,,0.3333,,0.3202,
ACNT,364.0,,,13.220000267028809,,0.1228,,0.2247,,,,,,,,0.256,,0.3101,,,,,,,
ACR,63.0,,,18.469999313354492,,0.3589,67.0,0.4071,79.0,0.5928,,,,,,0.4051,67.0,0.3953,78.0,0.5928,,,,,
ACRE,84.0,,,4.119999885559082,,0.2031,57.0,0.3879,91.0,,,,,,,0.4525,94.0,0.4024,94.0,,,,,,
ACRS,69.0,,,1.2799999713897705,,0.8564,80.0,0.8356,78.0,1.1038,70.0,,,,,1.1176,76.0,0.9419,79.0,1.1038,75.0,,,,
ACT,92.0,,,36.2400016784668,,0.242,66.0,0.3305,88.0,0.3187,59.0,0.2821,42.0,0.2455,27.0,0.2273,40.0,0.2238,40.0,0.3187,68.0,0.3237,59.0,0.3287,57.0
ACTG,55.0,,,3.0799999237060547,,0.2804,27.0,0.3087,20.0,0.5803,46.0,0.5272,31.0,0.4742,20.0,0.4019,28.0,0.3817,20.0,0.4913,24.0,0.4828,20.0,0.4742,18.0
ACVA,77.0,,,15.4399995803833,,0.215,6.0,0.3805,28.0,0.9287,94.0,0.8292,,0.7298,,0.5397,64.0,0.5152,57.0,0.5855,52.0,0.5911,,0.5967,
ACWI,,,,118.4800033569336,,0.1137,40.0,0.1138,64.0,0.2097,89.0,0.1972,83.0,0.1848,74.0,0.2197,80.0,0.1688,85.0,0.1377,59.0,0.1762,67.0,0.2146,72.0
ACWV,,,,117.80000305175781,,0.1045,68.0,0.0828,71.0,0.0991,57.0,0.1322,75.0,0.1653,84.0,0.1361,78.0,0.1128,81.0,0.1143,75.0,0.137,75.0,0.1597,71.0
ACWX,,,,58.099998474121094,,0.1264,41.0,0.0672,28.0,0.1177,30.0,0.146,51.0,0.1743,63.0,0.1988,72.0,0.1331,78.0,0.1341,51.0,0.1576,51.0,0.1811,48.0
ACXP,51.0,,,0.3409999907016754,,0.9271,,0.7226,,,,,,,,1.2185,,1.0205,,,,,,,
ADAP,175.0,,,0.30000001192092896,,0.6422,50.0,0.8345,65.0,,,,,,,1.1456,91.0,1.0857,91.0,,,,,,
ADBE,56.0,,,382.9800109863281,,0.0972,4.0,0.2094,36.0,0.2941,50.0,0.2934,49.0,0.2926,48.0,0.4154,81.0,0.2749,64.0,0.3536,74.0,0.3578,75.0,0.3619,74.0
ADC,85.0,,,76.66000366210938,,0.1279,27.0,0.1887,53.0,0.2562,62.0,0.242,50.0,0.2277,42.0,0.2002,55.0,0.2064,61.0,0.1814,33.0,0.2174,50.0,0.2535,66.0
ADCT,181.0,,,1.2899999618530273,,0.8897,82.0,0.6972,70.0,,,,,,,1.2686,97.0,1.0238,95.0,,,,,,
ADEA,78.0,,,13.229999542236328,,0.4753,,0.3937,,,,,,,,0.6051,,0.4279,,,,,,,
ADI,77.0,,,195.60000610351562,,0.2012,32.0,0.2522,59.0,0.3811,82.0,0.3948,84.0,0.4085,86.0,0.4731,91.0,0.3732,89.0,0.3111,72.0,0.3492,82.0,0.3873,89.0
ADM,92.0,,,48.31999969482422,,0.136,18.0,0.215,57.0,0.2921,72.0,0.3042,76.0,0.3164,79.0,0.3138,75.0,0.2738,83.0,0.183,12.0,0.2688,55.0,0.3545,89.0
ADMA,65.0,,,23.1200008392334,,0.7778,82.0,0.5361,48.0,1.0192,71.0,1.005,75.0,0.9907,73.0,0.6128,41.0,0.5808,37.0,0.5691,11.0,0.5758,10.0,0.5824,11.0
ADNT,99.0,,,12.640000343322754,,0.276,22.0,0.3529,43.0,0.7933,91.0,0.6795,81.0,0.5657,62.0,0.5348,57.0,0.5017,71.0,0.5644,63.0,0.5983,67.0,0.6322,74.0
ADP,98.0,,,303.3299865722656,,0.1374,37.0,0.2087,76.0,0.193,57.0,0.1925,55.0,0.192,53.0,0.2242,74.0,0.2064,73.0,0.2418,74.0,0.2401,67.0,0.2384,54.0
ADPT,85.0,,,8.8100004196167,,2.0661,100.0,0.9699,93.0,1.3155,92.0,1.1088,86.0,0.9021,65.0,0.9259,91.0,0.8693,100.0,0.7559,59.0,0.8488,75.0,0.9418,84.0
ADSE,,,,13.289999961853027,,0.2539,,0.4875,,,,,,1.3129,,0.4116,,0.563,,,,,,1.1,
ADSK,69.0,,,278.6400146484375,,0.1486,9.0,0.1768,9.0,0.3014,36.0,0.3002,35.0,0.299,35.0,0.3257,41.0,0.2681,38.0,0.3254,13.0,0.3308,16.0,0.3362,19.0
ADT,69.0,,,8.210000038146973,,0.1152,5.0,0.1917,12.0,0.3178,28.0,0.4103,47.0,0.5028,69.0,0.2918,26.0,0.2757,34.0,0.3686,47.0,0.3596,39.0,0.3506,35.0
ADTN,181.0,,,7.75,,0.201,19.0,0.2876,35.0,1.0125,100.0,0.9662,100.0,0.92,100.0,0.6026,93.0,0.5603,97.0,0.6199,99.0,0.603,98.0,0.586,96.0
ADUS,72.0,,,108.62000274658203,,0.254,39.0,0.369,72.0,0.3096,19.0,0.302,14.0,0.2943,14.0,0.3323,39.0,0.3145,26.0,0.3559,39.0,0.3479,31.0,0.3399,28.0
ADV,61.0,,,1.2899999618530273,,0.4308,46.0,0.5254,49.0,,,,,,,0.7367,95.0,0.7328,100.0,,,,,,
ADVM,184.0,,,3.2300000190734863,,1.0532,89.0,1.0083,89.0,1.5588,86.0,1.2847,80.0,1.0106,62.0,0.8112,68.0,0.8735,78.0,3.3705,100.0,2.1906,100.0,1.0106,70.0
AEE,83.0,,,99.45999908447266,,0.1236,32.0,0.2035,79.0,0.2021,65.0,0.2066,62.0,0.2111,59.0,0.2122,79.0,0.21,83.0,0.1515,32.0,0.1931,54.0,0.2347,73.0
AEG,818.0,,,6.639999866485596,,0.1807,21.0,0.1725,54.0,0.2917,36.0,0.3576,52.0,0.4235,63.0,0.3573,63.0,0.215,69.0,0.2917,39.0,0.3576,55.0,0.4235,66.0
AEHR,114.0,,,8.1899995803833,,0.5292,,0.5203,,0.6865,,0.7367,,0.7869,,0.9722,,0.7557,,0.6942,,0.7825,,0.8708,
AEIS,84.0,,,107.22000122070312,,0.7341,91.0,0.4102,61.0,0.5287,70.0,0.5159,67.0,0.5031,64.0,0.5843,79.0,0.4486,67.0,0.4747,65.0,0.463,60.0,0.4514,54.0
AEM,83.0,,,119.12999725341797,,0.4677,73.0,0.2559,30.0,0.3693,43.0,0.3676,42.0,0.3658,41.0,0.3672,38.0,0.2961,35.0,0.3591,30.0,0.357,28.0,0.3548,23.0
AEO,56.0,,,11.029999732971191,,0.3545,51.0,0.3526,57.0,0.5678,82.0,0.5485,80.0,0.5292,76.0,0.607,92.0,0.4866,84.0,0.451,76.0,0.5172,85.0,0.5834,90.0
AEP,83.0,,,107.44000244140625,,0.1016,18.0,0.1758,61.0,0.2134,76.0,0.2158,75.0,0.2181,71.0,0.2171,78.0,0.2047,74.0,0.2244,78.0,0.2174,68.0,0.2104,37.0
AER,70.0,,,107.72000122070312,,0.0933,6.0,0.2363,42.0,0.2185,13.0,0.2618,28.0,0.305,40.0,0.3085,47.0,0.2744,47.0,0.3172,43.0,0.3031,37.0,0.289,30.0
AES,68.0,,,10.4399995803833,,0.3255,66.0,0.3393,75.0,0.4809,86.0,0.5566,89.0,0.6324,92.0,0.4626,87.0,0.4033,87.0,0.3153,56.0,0.3966,76.0,0.4778,86.0
AESI,72.0,,,12.579999923706055,,0.8326,,0.4962,,0.5687,,0.6498,,0.731,,0.5792,,0.4876,,0.5423,,0.5447,,0.547,
AETH,,,,27.276199340820312,,0.2873,,0.1231,,0.5852,,0.6563,,0.7274,,0.4852,,0.215,,0.6382,,0.7121,,0.7859,
AEVA,49.0,,,9.210000038146973,,1.0667,83.0,1.0625,91.0,1.3967,,1.4119,,1.4271,,0.9976,91.0,0.8937,84.0,0.8657,,0.8704,,0.875,
AEYE,56.0,,,11.920000076293945,,0.8058,,1.2015,,0.7538,,0.775,,0.7961,,0.9352,,0.849,,0.9062,,0.898,,0.8897,
AFCG,55.0,,,5.309999942779541,,0.7491,,0.5092,,,,,,0.3922,,0.5333,,0.4618,,,,,,0.5268,
AFG,92.0,,,129.97000122070312,,0.2001,61.0,0.2064,71.0,0.3177,83.0,0.2804,74.0,0.2431,61.0,0.2693,75.0,0.2274,72.0,0.1955,46.0,0.2228,59.0,0.2501,66.0
AFK,,,,18.31999969482422,,0.0921,,0.2234,,0.2554,,0.3188,,0.3822,,0.2577,,0.225,,0.2554,,0.3188,,0.3822,
AFL,91.0,,,105.9000015258789,,0.3379,85.0,0.2076,69.0,0.2273,61.0,0.2232,59.0,0.219,55.0,0.2598,71.0,0.2245,70.0,0.2376,63.0,0.2362,57.0,0.2348,45.0
AFMD,174.0,,,0.7900000214576721,,1.4651,96.0,1.1315,92.0,,,,,,,1.0119,84.0,0.9618,89.0,,,,,,
AFRM,90.0,,,51.0,,0.3896,6.0,0.4876,8.0,1.1463,83.0,1.1424,82.0,1.1385,82.0,0.8958,50.0,0.7254,49.0,0.7373,35.0,0.7406,34.0,0.7438,33.0
AFYA,55.0,,,19.059999465942383,,0.2095,10.0,0.257,9.0,0.7108,78.0,,,,,0.3599,28.0,0.3022,11.0,0.3717,4.0,,,,
AG,76.0,,,6.389999866485596,,0.5664,59.0,0.4044,37.0,0.7031,86.0,0.6588,79.0,0.6145,70.0,0.6244,62.0,0.5229,65.0,0.5826,44.0,0.602,54.0,0.6215,61.0
AGCO,90.0,,,94.3499984741211,,0.5883,95.0,0.3545,82.0,0.4593,92.0,0.4432,89.0,0.4272,86.0,0.4849,91.0,0.4029,91.0,0.3504,70.0,0.3606,69.0,0.3707,66.0
AGEN,57.0,,,2.9700000286102295,,1.1947,92.0,1.0193,90.0,1.9179,96.0,,,,,1.063,89.0,1.0403,93.0,0.9469,66.0,,,,
AGG,,,,98.0199966430664,,0.0572,83.0,0.0401,80.0,0.1417,99.0,0.1406,98.0,0.1395,98.0,0.0563,79.0,0.0446,82.0,0.0779,94.0,0.0924,94.0,0.1068,93.0
AGGY,,,,43.0,,0.0414,,0.034,,,,,,,,0.0647,,0.0464,,,,,,,
AGI,77.0,,,27.239999771118164,,0.8593,95.0,0.4594,72.0,0.434,35.0,0.4276,31.0,0.4213,28.0,0.424,36.0,0.3424,31.0,0.3914,17.0,0.4284,26.0,0.4655,40.0
AGIO,83.0,,,28.31999969482422,,0.5109,57.0,0.6567,82.0,1.0604,98.0,0.8154,88.0,0.5703,43.0,0.653,72.0,0.5975,74.0,0.6825,80.0,0.7196,89.0,0.7567,93.0
AGL,71.0,,,4.460000038146973,,1.064,96.0,0.8239,91.0,1.234,98.0,1.0944,97.0,0.9548,91.0,1.1932,100.0,0.956,100.0,0.7345,84.0,0.7327,81.0,0.7309,82.0
AGM,75.0,,,174.7899932861328,,0.1749,17.0,0.1449,3.0,0.4735,76.0,0.4658,75.0,0.4581,73.0,0.3214,46.0,0.2725,35.0,0.2982,34.0,0.3244,43.0,0.3505,50.0
AGNC,100.0,,,8.680000305175781,,0.1679,52.0,0.1686,57.0,0.2465,76.0,0.259,75.0,0.2715,73.0,0.2472,69.0,0.249,75.0,0.158,42.0,0.3196,81.0,0.4811,93.0
AGNG,,,,31.020000457763672,,0.2266,,0.2268,,0.1773,,,,,,0.1803,,0.1558,,0.1773,,,,,
AGO,69.0,,,89.12000274658203,,0.2323,45.0,0.1903,33.0,0.3975,65.0,0.405,65.0,0.4125,65.0,0.2948,54.0,0.2323,43.0,0.3091,50.0,0.3076,45.0,0.3062,40.0
AGQ,,,,41.150001525878906,,0.4496,46.0,0.2917,38.0,0.6146,70.0,0.6593,77.0,0.704,84.0,0.607,65.0,0.3414,46.0,0.5679,51.0,0.6055,53.0,0.6431,55.0
AGRO,55.0,,,8.670000076293945,,0.484,87.0,0.4706,90.0,,,,,,,0.3996,74.0,0.3071,42.0,,,,,,
AGS,62.0,,,12.119999885559082,,0.0495,10.0,0.0558,9.0,,,,,,,0.0564,7.0,0.0617,5.0,,,,,,
AGX,153.0,,,169.47000122070312,,0.2328,39.0,0.5012,93.0,0.6578,92.0,0.6546,93.0,0.6515,91.0,0.7625,100.0,0.6546,100.0,0.6413,99.0,0.6438,99.0,0.6464,98.0
AGYS,106.0,,,75.98999786376953,,0.1569,7.0,0.2689,20.0,0.5721,80.0,0.601,84.0,0.6299,87.0,0.5663,78.0,0.4314,54.0,0.5722,87.0,0.5672,87.0,0.5622,87.0
AGZ,,,,109.19499969482422,,0.0253,,0.0274,,,,,,0.1084,,0.0333,,0.0324,,,,,,0.1084,
AHCO,71.0,,,8.850000381469727,,0.3483,28.0,0.5157,66.0,0.5588,40.0,0.5153,25.0,0.4718,16.0,0.5985,51.0,0.5124,42.0,0.4849,17.0,0.4874,13.0,0.4899,15.0
AHH,77.0,,,6.929999828338623,,0.173,37.0,0.2268,61.0,0.4475,81.0,,,,,0.3256,89.0,0.3019,87.0,0.3423,71.0,,,,
AHR,69.0,,,32.529998779296875,,0.2008,34.0,0.2677,94.0,0.3234,,0.3637,,0.4039,,0.3163,62.0,0.3408,100.0,0.329,,0.3417,,0.3544,
AI,70.0,,,21.81999969482422,,0.2773,50.0,0.3184,56.0,0.5615,57.0,0.5738,57.0,0.5861,63.0,0.7238,81.0,0.6632,82.0,0.67,71.0,0.6822,63.0,0.6944,71.0
AIA,,,,74.02999877929688,,0.2691,77.0,0.0826,24.0,0.213,55.0,0.2624,60.0,0.3118,67.0,0.2987,82.0,0.1658,89.0,0.2064,87.0,0.233,66.0,0.2596,45.0
AIBU,,,,28.770000457763672,,0.4364,,0.4175,,0.5943,,0.6,,0.6056,,0.7509,,0.5072,,0.6203,,0.6181,,0.6159,
AIEQ,,,,38.06639862060547,,0.1386,,0.1187,,0.244,,0.2828,,0.3216,,0.3024,,0.2132,,0.2332,,0.2592,,0.2851,
AIFU,,,,0.2249000072479248,,4.0486,,4.3564,,,,,,,,1.606,,1.6766,,,,,,,
AIG,85.0,,,82.52999877929688,,0.2436,57.0,0.2872,72.0,0.2123,39.0,0.2213,41.0,0.2303,44.0,0.2615,49.0,0.249,61.0,0.2743,55.0,0.2718,51.0,0.2693,38.0
AIN,70.0,,,63.68000030517578,,0.3872,79.0,0.561,97.0,0.3194,41.0,0.3386,43.0,0.3578,52.0,0.3884,75.0,0.3442,76.0,0.2818,41.0,0.3056,49.0,0.3295,61.0
AIOT,86.0,,,5.019999980926514,,0.2468,,0.3536,,0.7131,,0.8875,,1.0619,,0.8382,,0.7419,,0.7131,,0.71,,0.707,
AIP,78.0,,,6.670000076293945,,0.2737,,0.4164,,0.5744,,,,,,0.7313,,0.6507,,0.5744,,,,,
AIPI,,,,40.810001373291016,,0.0891,,0.1268,,0.2466,,0.272,,0.2974,,0.3068,,0.2428,,0.0836,,0.3788,,0.6741,
AIQ,,,,37.779998779296875,,0.1772,31.0,0.1656,46.0,0.2511,59.0,0.2625,,0.2739,,0.3224,66.0,0.2374,71.0,0.268,66.0,0.2733,,0.2786,
AIR,120.0,,,58.779998779296875,,0.2394,30.0,0.3171,54.0,0.3432,36.0,0.2782,8.0,0.2131,1.0,0.4705,76.0,0.3623,66.0,0.3186,28.0,0.3456,41.0,0.3727,51.0
AIRG,274.0,,,4.0,,0.7249,82.0,0.6634,81.0,,,,,,,0.7225,83.0,0.7125,88.0,,,,,,
AIRJ,,,,4.5,,0.9936,,0.8178,,0.7782,,,,,,0.868,,0.9857,,0.7782,,,,,
AIRR,,,,72.41500091552734,,0.2142,,0.208,,0.2878,,0.2956,,0.3033,,0.3272,,0.2606,,0.2682,,0.2796,,0.291,
AIRS,54.0,,,2.2950000762939453,,2.4479,,1.8146,,,,,,0.9641,,1.1106,,1.0994,,,,,,0.9641,
AISP,68.0,,,3.8550000190734863,,0.4786,,0.6755,,0.8833,,2.0997,,3.3161,,1.3311,,1.3292,,0.6112,,1.6366,,2.662,
AIT,98.0,,,220.69000244140625,,0.395,85.0,0.3837,91.0,0.3418,71.0,0.3349,66.0,0.3281,62.0,0.422,89.0,0.3257,85.0,0.335,75.0,0.3352,74.0,0.3353,71.0
AIV,72.0,,,8.029999732971191,,0.2469,62.0,0.2474,65.0,0.3499,64.0,0.3822,67.0,0.4145,72.0,0.294,65.0,0.2858,69.0,0.3499,68.0,0.3409,63.0,0.332,60.0
AIVC,,,,44.37200164794922,,0.1546,,0.0756,,0.2915,,0.3,,0.3084,,0.4068,,0.2087,,0.2975,,0.3042,,0.3108,
AIVI,,,,46.856201171875,,0.0814,,0.036,,0.1335,,,,,,0.1847,,0.0861,,0.1196,,,,,
