symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
ACB,55.0,,,4.389999866485596,243734109.58724022,0.4891,26.0,0.5318,28.0,0.6559,16.0,0.6643,13.0,0.8344,47.0,0.6419,39.0,0.7431,36.0,0.8192,18.0
ACCD,74.0,,,6.980000019073486,572311867.4838943,0.0276,1.0,0.0259,1.0,,,,,1.0781,85.0,0.3984,6.0,,,,
ACCO,40.0,,,4.190000057220459,405889931.30300903,0.4815,85.0,0.382,77.0,,,,,0.4519,85.0,0.3389,65.0,,,,
ACDC,26.0,,,7.590000152587891,1234976575.5477295,0.4774,27.0,0.4663,20.0,0.7545,73.0,0.7421,70.0,0.6808,59.0,0.6496,89.0,0.7518,88.0,0.7461,80.0
ACEL,153.0,,,9.920000076293945,853043662.2406921,0.2582,35.0,0.1954,11.0,0.4181,30.0,,,0.2825,6.0,0.2693,22.0,0.3473,14.0,,
ACES,,,,22.920000076293945,,0.2472,20.0,0.2205,25.0,0.4648,80.0,0.4001,54.0,0.2859,10.0,0.2245,16.0,0.3095,48.0,0.3883,71.0
ACET,26.0,,,0.7549999952316284,66752799.098407745,1.3727,97.0,0.8759,90.0,,,,,0.7108,73.0,0.7557,84.0,,,,
ACGL,50.0,,,96.18000030517578,36136364994.659424,0.2195,71.0,0.1954,65.0,0.2332,62.0,0.2448,65.0,0.2658,85.0,0.214,68.0,0.2657,78.0,0.2736,80.0
ACHC,33.0,,,30.31999969482422,2817122131.6452026,0.2116,26.0,0.3431,65.0,0.4926,80.0,0.4937,79.0,0.6363,96.0,0.4256,83.0,0.5309,93.0,0.5232,92.0
ACHR,33.0,,,7.110000133514404,3938335780.8356323,0.7711,57.0,0.6679,43.0,0.8163,44.0,0.8255,33.0,1.1568,100.0,1.0234,100.0,0.8601,72.0,0.751,7.0
ACHV,21.0,,,2.6700000762939453,96064733.74500275,0.6054,69.0,0.5395,44.0,,,1.063,39.0,0.5647,51.0,0.5689,21.0,,,1.063,31.0
ACI,83.0,,,21.989999771118164,12740544253.310669,0.2199,20.0,0.1956,12.0,0.2594,7.0,0.3436,18.0,0.2492,14.0,0.2504,15.0,0.1993,4.0,0.3412,11.0
ACIC,33.0,,,11.569999694824219,558236287.2756958,0.3043,47.0,0.3202,34.0,0.462,26.0,0.4688,10.0,0.5468,41.0,0.4441,28.0,0.5146,24.0,0.5431,7.0
ACIU,19.0,,,1.8700000047683716,198812790.50695896,0.502,45.0,0.5038,25.0,,,,,0.5136,2.0,0.5614,2.0,,,,
ACIW,33.0,,,54.709999084472656,5762932463.562012,0.2271,37.0,0.2395,34.0,0.3808,60.0,0.3721,57.0,0.3364,57.0,0.2857,43.0,0.3353,57.0,0.3616,67.0
ACLS,50.0,,,49.66999816894531,1598703396.0647583,0.5234,61.0,0.4351,43.0,0.5272,56.0,0.533,55.0,0.4412,24.0,0.4085,20.0,0.5245,57.0,0.5429,62.0
ACLX,33.0,,,65.5999984741211,3733997833.1459045,0.4351,38.0,0.4613,35.0,0.5192,14.0,0.5653,24.0,0.527,46.0,0.5277,41.0,0.6131,17.0,0.6687,43.0
ACM,57.0,,,92.7300033569336,12304344145.431519,0.1982,33.0,0.2223,45.0,0.2856,40.0,0.2793,35.0,0.225,14.0,0.2242,28.0,0.2926,39.0,0.2734,23.0
ACMR,34.0,,,23.34000015258789,1552957252.1526337,0.6847,69.0,0.5169,52.0,0.6665,64.0,0.6454,59.0,0.7802,63.0,0.5647,64.0,0.6613,54.0,0.6725,54.0
ACN,12.0,,,312.0400085449219,195482451000.4629,0.208,54.0,0.2421,74.0,0.229,49.0,0.3261,78.0,0.2615,69.0,0.2034,57.0,0.2729,71.0,0.267,40.0
ACNB,68.0,,,41.15999984741211,433937530.39131165,0.2069,,0.253,,0.2774,,0.3014,,0.3841,,0.326,,0.2774,,0.3014,
ACNT,328.0,,,12.65999984741211,128300236.45362854,0.1872,16.0,0.3102,23.0,,,0.787,,0.2772,1.0,0.3348,1.0,,,0.787,
ACR,27.0,,,21.670000076293945,161574771.0688591,0.5124,89.0,0.4497,86.0,,,0.5584,78.0,0.3061,26.0,0.3014,26.0,,,0.5584,84.0
ACRE,48.0,,,4.630000114440918,257827575.3727913,0.1392,34.0,0.2825,77.0,0.4359,79.0,,,0.379,85.0,0.322,85.0,0.4803,90.0,,
ACRS,33.0,,,1.5299999713897705,173087366.76335335,0.5425,49.0,0.6388,53.0,,,,,1.1567,80.0,0.9415,79.0,,,,
ACT,56.0,,,34.75,5260837528.0,0.2109,53.0,0.1941,42.0,0.2222,19.0,0.2516,28.0,0.1951,27.0,0.1841,19.0,0.1987,2.0,0.2498,9.0
ACTG,19.0,,,3.200000047683716,318044804.73923683,0.1923,9.0,0.2439,6.0,0.4592,16.0,0.4456,13.0,0.3669,17.0,0.3311,11.0,0.4592,16.0,0.4456,9.0
ACVA,41.0,,,14.09000015258789,2516967289.977539,0.6226,75.0,0.5744,71.0,0.5733,37.0,0.6054,45.0,0.4796,41.0,0.4436,52.0,0.6176,68.0,0.6135,54.0
ACWI,,,,116.38999938964844,,0.1602,65.0,0.1193,68.0,0.164,74.0,0.2064,82.0,0.1302,41.0,0.1025,49.0,0.1182,37.0,0.1954,57.0
ACWX,,,,55.45000076293945,,0.1049,28.0,0.0815,44.0,0.152,64.0,0.1853,68.0,0.1312,31.0,0.0871,40.0,0.1212,35.0,0.1493,13.0
ACXP,15.0,,,0.38999998569488525,8753042.678940296,0.4352,18.0,0.425,4.0,,,,,1.184,86.0,0.9952,82.0,,,,
ADAP,139.0,,,0.19699999690055847,51935307.758891106,0.7042,57.0,1.2092,92.0,,,,,0.9654,85.0,0.9158,73.0,,,,
ADBE,20.0,,,383.5299987792969,164389781735.01855,0.2783,57.0,0.2253,45.0,0.2912,48.0,0.2905,47.0,0.391,78.0,0.2422,45.0,0.3483,70.0,0.3533,67.0
ADC,49.0,,,77.19000244140625,8278550571.838379,0.1245,25.0,0.1405,16.0,0.1604,11.0,0.1987,22.0,0.1772,33.0,0.1804,33.0,0.1958,43.0,0.1939,14.0
ADCT,145.0,,,1.409999966621399,144068156.58950806,0.4331,39.0,0.7939,79.0,,,,,1.2591,96.0,1.0061,95.0,,,,
ADEA,42.0,,,13.21500015258789,1436893396.5911865,0.4027,73.0,0.3264,52.0,0.5205,57.0,,,0.55,100.0,0.3772,65.0,0.5205,77.0,,
ADI,41.0,,,201.6699981689453,100023479011.84082,0.3571,75.0,0.239,54.0,0.3532,75.0,0.3527,73.0,0.3205,65.0,0.2641,63.0,0.2719,49.0,0.3428,70.0
ADM,56.0,,,48.0099983215332,23052288754.074097,0.2213,53.0,0.2033,51.0,0.2838,68.0,0.2778,64.0,0.2678,65.0,0.2416,69.0,0.2005,20.0,0.3348,82.0
ADMA,29.0,,,19.84000015258789,4818917638.341919,0.3368,18.0,0.5174,45.0,0.4771,4.0,0.4936,4.0,0.6297,48.0,0.5597,32.0,0.5544,8.0,0.5682,9.0
ADNT,63.0,,,12.859999656677246,1205608301.2539368,0.8546,92.0,0.641,92.0,0.4098,33.0,0.6,69.0,0.441,46.0,0.4279,55.0,0.4779,48.0,0.5373,57.0
ADP,62.0,,,305.5299987792969,124311298577.57129,0.18,56.0,0.1754,62.0,0.1748,45.0,0.1811,46.0,0.1666,35.0,0.1586,39.0,0.1874,37.0,0.2508,66.0
ADPT,49.0,,,7.429999828338623,1141158813.6348724,0.7731,68.0,0.7059,63.0,0.9971,74.0,1.3794,96.0,0.803,65.0,0.7999,90.0,0.8177,69.0,0.8511,74.0
ADSE,,,,15.0,808144500.0,0.3297,,0.5274,,,,1.1723,,0.3293,,0.5229,,,,0.8817,
ADSK,33.0,,,261.79998779296875,55763397399.90234,0.2255,30.0,0.1956,17.0,0.3149,42.0,0.3105,39.0,0.2748,17.0,0.2214,7.0,0.3279,16.0,0.3364,20.0
ADT,33.0,,,8.140000343322754,6937673582.851929,0.2689,41.0,0.2453,32.0,0.3652,40.0,0.2918,22.0,0.3725,35.0,0.263,28.0,0.3069,31.0,0.3397,33.0
ADTN,145.0,,,8.720000267028809,710754106.8851166,0.3521,57.0,0.3918,70.0,0.5365,82.0,0.5562,83.0,0.5363,86.0,0.507,95.0,0.5574,96.0,0.5564,92.0
ADUS,36.0,,,98.88999938964844,1797118069.908142,0.2816,49.0,0.3067,52.0,0.3545,37.0,0.4176,66.0,0.3194,34.0,0.2852,17.0,0.336,24.0,0.3167,16.0
ADV,25.0,,,1.5099999904632568,485327574.854805,0.7682,86.0,0.7759,90.0,,,,,0.6536,83.0,0.6626,89.0,,,,
ADVM,148.0,,,4.369999885559082,95899210.4886055,0.9274,84.0,0.9773,88.0,1.2166,76.0,1.1569,77.0,0.7117,50.0,0.7571,54.0,1.0724,76.0,1.0805,80.0
AEE,47.0,,,100.4000015258789,27123865218.628418,0.1902,69.0,0.1672,61.0,0.1611,34.0,0.2331,72.0,0.1898,62.0,0.1737,56.0,0.1406,24.0,0.2479,82.0
AEG,782.0,,,6.590000152587891,10912777074.439453,0.1718,19.0,0.1604,47.0,0.3033,41.0,,,0.2895,46.0,0.1563,39.0,0.3033,44.0,,
AEHR,78.0,,,7.289999961853027,234129283.77485275,0.6264,28.0,0.5227,12.0,1.1623,89.0,1.2399,93.0,0.9465,52.0,0.732,41.0,0.6558,1.0,0.8741,50.0
AEIS,48.0,,,95.30999755859375,3611124249.4995117,0.4594,64.0,0.4502,70.0,0.4387,48.0,0.4462,48.0,0.4197,44.0,0.3595,41.0,0.4123,41.0,0.4338,48.0
AEM,47.0,,,108.41000366210938,54545842882.56836,0.2187,13.0,0.2406,23.0,0.32,24.0,0.3174,21.0,0.314,25.0,0.2478,16.0,0.3507,26.0,0.3348,13.0
AEO,20.0,,,11.619999885559082,2004612660.2573395,0.5372,81.0,0.4705,82.0,0.4763,68.0,0.5632,81.0,0.4632,73.0,0.3778,68.0,0.5103,89.0,0.4823,68.0
AEP,47.0,,,109.2699966430664,58348866967.437744,0.2435,82.0,0.1641,53.0,0.199,70.0,0.2007,62.0,0.2032,71.0,0.1793,62.0,0.149,28.0,0.2656,75.0
AER,34.0,,,102.16999816894531,19187627008.766113,0.1796,25.0,0.1826,20.0,0.2617,28.0,0.2751,32.0,0.2157,21.0,0.2238,28.0,0.2903,34.0,0.3099,39.0
AES,32.0,,,12.420000076293945,8841810374.953735,0.1065,4.0,0.292,64.0,0.3939,77.0,0.3425,65.0,0.4281,84.0,0.3697,84.0,0.3684,72.0,0.4019,74.0
AESI,36.0,,,17.84000015258789,2949522905.227661,0.2275,,0.2859,,0.3945,,0.4377,,0.4157,,0.3949,,0.3638,,0.5181,
AETH,,,,27.389999389648438,,0.4221,,0.0744,,0.5956,,0.6956,,0.5617,,0.2464,,0.6266,,0.6064,
AEVA,13.0,,,7.0,382995900.0,0.6973,42.0,1.0744,92.0,0.9681,67.0,1.0579,85.0,0.9058,61.0,0.8052,46.0,0.848,59.0,0.8615,59.0
AEYE,20.0,,,11.100000381469727,139513684.7946167,0.5381,22.0,0.6327,26.0,1.0417,64.0,1.0638,50.0,0.9054,74.0,0.774,31.0,0.774,11.0,0.733,2.0
AFCG,19.0,,,5.570000171661377,137856947.2486019,0.5351,93.0,0.3935,91.0,0.877,100.0,,,0.4488,85.0,0.37,100.0,0.3928,79.0,,
AFG,56.0,,,131.33999633789062,11030208181.088379,0.1758,52.0,0.2009,70.0,0.1935,41.0,0.2123,47.0,0.2261,62.0,0.1917,62.0,0.1922,43.0,0.2493,66.0
AFK,,,,17.389999389648438,,0.1805,45.0,0.1846,56.0,,,0.3597,,0.1951,38.0,0.1879,49.0,,,0.4428,
AFL,55.0,,,111.19000244140625,60689168513.99609,0.1298,30.0,0.1871,59.0,0.2074,54.0,0.2057,49.0,0.2071,52.0,0.1767,48.0,0.1828,35.0,0.2556,55.0
AFMD,138.0,,,0.7229999899864197,12595021.325558424,0.4816,28.0,0.6477,44.0,,,,,0.8229,59.0,0.8145,63.0,,,,
AFRM,54.0,,,45.189998626708984,14788472602.10913,0.6145,28.0,0.5566,22.0,0.7907,42.0,0.7922,43.0,0.809,34.0,0.6487,31.0,0.7192,28.0,0.7306,28.0
AFYA,19.0,,,17.93000030517578,1613976149.47052,0.117,1.0,0.204,1.0,0.4574,15.0,,,0.3436,20.0,0.2817,8.0,0.4574,23.0,,
AG,40.0,,,6.690000057220459,3268091787.952423,0.2945,10.0,0.4428,50.0,0.6016,67.0,0.5966,66.0,0.5883,49.0,0.4855,53.0,0.564,33.0,0.5771,39.0
AGCO,54.0,,,92.56999969482422,6975658982.283325,0.4359,84.0,0.3268,76.0,0.3809,79.0,0.3818,76.0,0.3764,75.0,0.3276,77.0,0.2988,51.0,0.3707,66.0
AGEN,21.0,,,1.5099999904632568,40628663.743400574,0.485,38.0,0.5948,48.0,,,1.5066,94.0,0.8802,82.0,0.8527,82.0,,,1.5066,94.0
AGG,,,,98.91999816894531,,0.0504,75.0,0.0285,51.0,,,0.0754,80.0,0.052,77.0,0.0363,74.0,,,0.0855,80.0
AGGY,,,,43.43000030517578,,0.0662,70.0,0.0263,13.0,,,,,0.0541,24.0,0.0359,44.0,,,,
AGI,41.0,,,26.739999771118164,11242084611.613037,0.2908,22.0,0.283,19.0,0.3624,14.0,0.3566,12.0,0.3326,10.0,0.2836,4.0,0.3714,10.0,0.3871,9.0
AGIO,47.0,,,29.299999237060547,1735520994.80896,0.4762,52.0,0.4024,32.0,0.537,34.0,0.5345,34.0,0.6183,62.0,0.5357,57.0,0.7568,93.0,0.7006,84.0
AGL,35.0,,,4.329999923706055,1851239438.1014404,0.7136,82.0,0.5895,74.0,0.826,77.0,0.7964,78.0,1.0772,97.0,0.8963,100.0,0.8625,92.0,0.8761,94.0
AGM,39.0,,,187.50999450683594,1984137006.8740845,0.2319,33.0,0.2178,26.0,0.2464,12.0,0.2508,8.0,0.2827,24.0,0.2236,4.0,0.2545,8.0,0.3079,23.0
AGNC,64.0,,,9.579999923706055,8770145050.15564,0.1808,57.0,0.239,79.0,0.2031,63.0,0.2908,78.0,0.1802,52.0,0.1725,53.0,0.2947,78.0,0.216,24.0
AGNG,,,,31.299999237060547,,0.1089,35.0,0.0684,30.0,,,,,0.125,48.0,0.1022,37.0,,,,
AGO,33.0,,,88.0999984741211,4399608203.799438,0.248,49.0,0.2334,49.0,0.2868,46.0,0.3661,59.0,0.2619,45.0,0.2003,28.0,0.2808,40.0,0.289,34.0
AGQ,,,,46.15999984741211,,0.6012,72.0,0.3316,53.0,0.6501,76.0,0.6402,74.0,0.5437,54.0,0.339,45.0,0.5609,50.0,0.6248,50.0
AGRO,19.0,,,11.170000076293945,1136614527.7633667,0.2256,30.0,0.219,16.0,,,0.9283,99.0,0.2832,17.0,0.2642,12.0,,,0.3052,5.0
AGS,26.0,,,12.109999656677246,500052160.8233452,0.0148,1.0,0.0263,1.0,,,,,0.0488,3.0,0.0534,1.0,,,,
AGX,117.0,,,131.1699981689453,1883155195.7122803,1.3704,100.0,0.6086,97.0,0.6657,93.0,0.7331,94.0,0.7162,100.0,0.5938,100.0,0.6193,97.0,0.6586,99.0
AGYS,70.0,,,72.54000091552734,2044445623.802948,0.4222,64.0,0.2874,25.0,0.4842,65.0,0.6298,87.0,0.569,79.0,0.4211,52.0,0.5244,80.0,0.5502,84.0
AGZ,,,,109.44000244140625,,0.0322,52.0,0.0171,19.0,,,,,0.0318,40.0,0.0287,70.0,,,,
AHCO,35.0,,,10.84000015258789,1461958387.2990723,0.2627,11.0,0.3631,17.0,0.4955,18.0,0.475,16.0,0.547,22.0,0.4644,23.0,0.4474,8.0,0.4559,6.0
AHH,41.0,,,7.510000228881836,759899373.1594086,0.2718,72.0,0.2872,80.0,,,0.3241,56.0,0.2736,77.0,0.243,71.0,,,0.3241,57.0
AHR,33.0,,,30.299999237060547,4794701936.871704,0.2404,48.0,0.2616,94.0,0.3784,,0.3906,,0.2901,59.0,0.305,98.0,0.3198,,0.3598,
AI,34.0,,,21.049999237060547,2895027613.472168,0.4202,66.0,0.3924,64.0,0.5949,60.0,0.5922,63.0,0.6834,78.0,0.6144,80.0,0.6604,69.0,0.7146,75.0
AIA,,,,72.3499984741211,,0.1739,35.0,0.1025,51.0,0.2507,71.0,0.3192,69.0,0.2381,65.0,0.1205,62.0,0.1759,53.0,0.241,18.0
AIBU,,,,27.020000457763672,,0.7128,,0.4693,,0.514,,0.7224,,0.5378,,0.3601,,0.57,,0.6392,
AIEQ,,,,36.86399841308594,,0.2231,55.0,0.1563,54.0,0.2807,73.0,,,0.1868,44.0,0.124,28.0,0.2161,59.0,,
AIFU,,,,0.20999999344348907,12633620.605559647,1.2094,,1.5054,,,,,,1.3233,,1.2878,,,,,
AIG,49.0,,,86.94000244140625,51584371773.046875,0.2608,61.0,0.2092,52.0,0.257,55.0,0.2562,52.0,0.2156,34.0,0.2049,46.0,0.2329,38.0,0.3116,59.0
AIN,34.0,,,69.04000091552734,2143843916.4291382,0.3739,77.0,0.2784,65.0,0.4996,84.0,0.345,48.0,0.3697,71.0,0.2917,65.0,0.2983,47.0,0.345,63.0
AIOT,50.0,,,5.489999771118164,727474379.6710968,0.5752,,0.5437,,0.6804,,0.7708,,0.775,,0.6794,,0.7107,,0.7152,
AIP,42.0,,,6.909999847412109,290322952.58903503,0.43,24.0,0.4165,10.0,0.8391,70.0,,,0.6597,22.0,0.5893,12.0,0.8391,86.0,,
AIPI,,,,40.22999954223633,,0.3761,,0.2131,,0.2903,,0.6507,,0.2358,,0.1735,,0.2642,,0.6414,
AIQ,,,,36.380001068115234,,0.2548,60.0,0.1916,57.0,0.2647,63.0,0.306,66.0,0.2175,46.0,0.1595,48.0,0.2241,43.0,0.2591,48.0
AIR,84.0,,,55.9900016784668,2052162338.5196686,1.095,98.0,0.6022,93.0,0.2761,9.0,0.3766,48.0,0.4136,67.0,0.3006,40.0,0.3324,36.0,0.3257,26.0
AIRG,238.0,,,3.369999885559082,43469965.523815155,0.7954,86.0,0.5582,65.0,2.0739,100.0,,,0.6865,83.0,0.6258,77.0,2.0739,100.0,,
AIRR,,,,68.20999908447266,,0.279,77.0,0.2024,77.0,0.2527,63.0,0.2945,82.0,0.2512,66.0,0.1907,68.0,0.2305,50.0,0.2611,56.0
AIRS,18.0,,,2.3350000381469727,136771459.73443985,0.6642,54.0,0.8695,73.0,,,,,0.9583,85.0,0.9744,100.0,,,,
AISP,32.0,,,3.859999895095825,134754526.3377428,1.1853,,1.1102,,0.9793,,3.3912,,1.3328,,1.3319,,0.8088,,1.9506,
AIT,62.0,,,225.33999633789062,8655219123.339844,0.3868,84.0,0.2902,78.0,0.3546,75.0,0.3277,62.0,0.325,73.0,0.2442,54.0,0.3184,69.0,0.3202,63.0
AIV,36.0,,,8.800000190734863,1249318427.078247,0.1843,41.0,0.19,44.0,0.3916,71.0,0.3725,65.0,0.2274,52.0,0.233,61.0,0.35,68.0,0.3477,62.0
AIVC,,,,42.849998474121094,,0.3027,,0.0815,,0.2366,,0.3323,,0.2894,,0.1764,,0.2843,,0.3323,
AIVI,,,,43.83000183105469,,0.0916,26.0,0.0436,43.0,,,,,0.1275,57.0,0.0502,41.0,,,,
AIVL,,,,109.80000305175781,,0.1251,50.0,0.0778,51.0,0.1515,52.0,0.141,23.0,0.1138,28.0,0.0664,27.0,0.1211,44.0,0.1506,22.0
AIYY,,,,4.789999961853027,,0.3502,,0.3104,,0.3069,,1.2731,,0.6133,,0.4723,,0.3069,,1.6371,
AIZ,49.0,,,209.75,10653601025.0,0.2719,75.0,0.2393,75.0,0.2175,41.0,0.2113,34.0,0.2331,57.0,0.2056,55.0,0.2186,42.0,0.254,52.0
AJG,61.0,,,345.239990234375,88289951664.50781,0.1536,49.0,0.1596,53.0,0.21,57.0,0.2014,43.0,0.1997,64.0,0.1914,65.0,0.2216,67.0,0.2449,74.0
AKAM,40.0,,,80.5,12100599000.0,0.2039,28.0,0.206,32.0,0.3255,46.0,0.3153,43.0,0.4875,73.0,0.2789,52.0,0.3667,53.0,0.3624,49.0
AKBA,19.0,,,1.9199999570846558,501563524.14918137,0.4868,39.0,0.585,46.0,0.9405,55.0,,,0.88,69.0,0.6319,34.0,0.8184,32.0,,
AKR,49.0,,,20.950000762939453,2726202649.280548,0.1824,42.0,0.1807,38.0,0.5258,82.0,1.3665,100.0,0.2265,51.0,0.2218,54.0,0.5258,89.0,1.3665,100.0
AKRO,32.0,,,40.47999954223633,3402210539.446472,0.414,30.0,0.4917,34.0,0.5092,13.0,0.4999,12.0,1.1039,72.0,0.5413,24.0,0.5308,5.0,0.5261,6.0
AKYA,15.0,,,1.3899999856948853,70226969.27726269,0.6064,44.0,0.7486,53.0,,,,,0.8539,83.0,0.8486,90.0,,,,
AL,47.0,,,48.310001373291016,5399077443.477631,0.355,76.0,0.3086,74.0,0.4211,81.0,0.4383,82.0,0.2973,59.0,0.2635,57.0,0.3543,72.0,0.3823,77.0
ALAB,50.0,,,59.66999816894531,9855693597.564697,0.6786,,0.5821,,0.8743,,0.8525,,0.9781,,0.7101,,0.7329,,0.7277,
ALB,48.0,,,72.0199966430664,8493174164.123535,0.2456,40.0,0.375,78.0,0.5482,93.0,0.5418,93.0,0.4737,77.0,0.4121,83.0,0.454,86.0,0.5346,95.0
ALC,35.0,,,94.93000030517578,47348331941.65283,0.4162,91.0,0.1794,67.0,0.2414,41.0,0.2435,41.0,0.2279,28.0,0.1535,62.0,0.2792,61.0,0.2335,20.0
