symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ACA,70.0,,,82.05000305175781,,0.401,76.0,0.379,80.0,0.4002,60.0,0.3664,43.0,0.3325,31.0,0.3742,65.0,0.3319,63.0,0.3428,44.0,0.3452,44.0,0.3476,46.0
ACAD,71.0,,,14.8100004196167,,0.3618,30.0,0.3369,16.0,0.9398,81.0,0.8866,76.0,0.8333,72.0,0.4597,12.0,0.4288,19.0,0.6653,56.0,0.6245,45.0,0.5838,31.0
ACB,92.0,,,4.590000152587891,,0.2988,7.0,0.5032,22.0,0.6646,18.0,0.7189,22.0,0.7732,26.0,0.8304,47.0,0.6577,40.0,0.6974,27.0,0.7872,21.0,0.877,28.0
ACCO,77.0,,,3.549999952316284,,0.5487,89.0,0.4258,86.0,,,,,,,0.4894,89.0,0.3933,84.0,,,,,,
ACDC,63.0,,,4.21999979019165,,1.1684,,1.0913,,0.9327,,1.3253,,1.7179,,0.9417,,0.8048,,0.9,,0.8777,,0.8554,
ACEL,190.0,,,11.56999969482422,,0.6074,92.0,0.4037,77.0,0.3139,6.0,0.3589,,0.4039,23.0,0.341,31.0,0.3159,39.0,0.3139,5.0,0.3589,,0.4039,23.0
ACES,,,,22.770000457763672,,0.2337,15.0,0.1615,3.0,0.5643,94.0,0.4738,84.0,0.3833,47.0,0.3375,31.0,0.2762,49.0,0.263,11.0,0.2928,12.0,0.3227,20.0
ACET,63.0,,,0.4903999865055084,,1.5238,98.0,1.0762,96.0,,,,,,,0.9025,82.0,0.8616,92.0,,,,,,
ACGL,87.0,,,92.69000244140624,,0.2586,81.0,0.2723,87.0,0.2384,65.0,0.2378,62.0,0.2373,61.0,0.2825,87.0,0.2369,82.0,0.2669,79.0,0.2684,79.0,0.2699,78.0
ACHC,70.0,,,24.15999984741211,,0.4524,84.0,0.5039,91.0,1.2392,100.0,1.2715,100.0,1.3038,100.0,0.5991,95.0,0.4622,87.0,0.7377,100.0,0.7308,100.0,0.7239,100.0
ACHR,70.0,,,8.5600004196167,,0.9618,,0.6081,,1.0521,,1.0652,,1.0783,,1.1884,,1.0663,,0.7861,,0.7962,,0.8064,
ACHV,58.0,,,2.380000114440918,,0.8613,,0.7955,,,,,,,,0.692,,0.7104,,,,,,,
ACI,120.0,,,22.399999618530273,,0.1682,13.0,0.1704,10.0,0.2373,6.0,0.2145,3.0,0.1917,2.0,0.295,15.0,0.2805,20.0,0.2164,5.0,0.2563,3.0,0.2962,3.0
ACIC,70.0,,,11.630000114440918,,0.2412,,0.2671,,0.7717,,0.7678,,0.764,,0.347,,0.3989,,0.453,,0.457,,0.4609,
ACIO,,,,38.75,,0.0922,,0.1195,,,,,,,,0.147,,0.1177,,,,,,,
ACIU,56.0,,,1.659999966621399,,0.4975,44.0,0.6894,65.0,,,,,,,0.5277,4.0,0.6035,11.0,,,,,,
ACIW,70.0,,,54.880001068115234,,0.1425,10.0,0.194,14.0,0.543,86.0,0.5689,89.0,0.5947,91.0,0.3947,73.0,0.3445,69.0,0.3677,71.0,0.3721,71.0,0.3765,71.0
ACLS,87.0,,,58.08000183105469,,0.5099,59.0,0.6248,79.0,0.544,61.0,0.5243,52.0,0.5046,45.0,0.5609,59.0,0.5096,60.0,0.5534,68.0,0.5658,72.0,0.5781,76.0
ACLX,70.0,,,52.939998626708984,,1.2241,,1.163,,0.8478,,0.8788,,0.9098,,0.6363,,0.6284,,0.6321,,0.6412,,0.6504,
ACM,94.0,,,101.5,,0.1812,27.0,0.2388,53.0,0.2908,43.0,0.2872,40.0,0.2837,37.0,0.2737,39.0,0.2676,55.0,0.265,18.0,0.281,28.0,0.297,43.0
ACMR,71.0,,,20.030000686645508,,0.9923,88.0,0.6992,76.0,1.0948,97.0,1.052,96.0,1.0093,95.0,0.804,65.0,0.6253,72.0,0.6731,56.0,0.6754,55.0,0.6778,56.0
ACN,49.0,,,306.0899963378906,,0.1596,36.0,0.165,39.0,0.2685,64.0,0.2712,63.0,0.2738,62.0,0.2982,75.0,0.2408,72.0,0.2566,62.0,0.2888,73.0,0.3211,78.0
ACNB,105.0,,,42.27000045776367,,0.2249,,0.3136,,0.3617,,0.3328,,0.3039,,0.3965,,0.3554,,0.3617,,0.3328,,0.3039,
ACNT,365.0,,,13.010000228881836,,0.1607,,0.2258,,,,,,0.5136,,0.2563,,0.3094,,,,,,0.5136,
ACR,64.0,,,18.5,,0.3585,67.0,0.3919,77.0,0.4417,,,,,,0.4048,66.0,0.3959,79.0,0.4417,,,,,
ACRE,85.0,,,4.679999828338623,,0.7378,98.0,0.4594,95.0,0.4604,82.0,,,,,0.4891,95.0,0.4074,94.0,0.4423,88.0,,,,
ACRS,70.0,,,1.25,,0.8472,80.0,0.8763,81.0,0.9778,57.0,,,,,1.1172,76.0,0.9426,79.0,0.9778,65.0,,,,
ACT,93.0,,,36.540000915527344,,0.2418,66.0,0.3307,88.0,0.3051,54.0,0.268,35.0,0.231,21.0,0.2271,40.0,0.2237,40.0,0.3051,60.0,0.2892,37.0,0.2732,20.0
ACTG,56.0,,,3.069999933242798,,0.264,23.0,0.3024,18.0,0.5984,50.0,0.5427,36.0,0.4869,23.0,0.4003,28.0,0.3817,20.0,0.5984,52.0,0.5427,36.0,0.4869,22.0
ACVA,78.0,,,15.710000038146973,,0.2077,5.0,0.3449,20.0,0.9605,95.0,0.9099,,0.8593,,0.5387,64.0,0.5147,57.0,0.5784,48.0,0.5779,,0.5774,
ACWI,,,,118.58000183105467,,0.1142,41.0,0.1125,63.0,0.1846,82.0,0.1992,84.0,0.2139,85.0,0.2191,80.0,0.1689,85.0,0.1318,54.0,0.1738,65.0,0.2157,73.0
ACWV,,,,117.76000213623048,,0.1027,66.0,0.0831,71.0,0.1002,59.0,0.1366,77.0,0.1731,86.0,0.1355,78.0,0.1128,81.0,0.1134,75.0,0.1368,75.0,0.1602,71.0
ACWX,,,,57.779998779296875,,0.1375,47.0,0.0675,28.0,0.1444,57.0,0.1702,70.0,0.1959,72.0,0.1985,72.0,0.1331,78.0,0.136,53.0,0.1619,57.0,0.1878,55.0
ACXP,52.0,,,0.3544999957084656,,0.9377,,0.793,,,,,,,,1.2206,,1.0238,,,,,,,
ADAP,176.0,,,0.3000000119209289,,0.6211,47.0,0.795,59.0,,,,,,,1.1456,91.0,1.0853,91.0,,,,,,
ADBE,57.0,,,384.9700012207031,,0.0945,4.0,0.2099,37.0,0.2893,48.0,0.2846,45.0,0.2799,43.0,0.4152,81.0,0.2751,65.0,0.3498,72.0,0.3587,76.0,0.3676,77.0
ADC,86.0,,,76.19000244140625,,0.1239,25.0,0.1839,50.0,0.2762,68.0,0.2556,59.0,0.2351,47.0,0.2004,55.0,0.2064,61.0,0.1851,36.0,0.2122,45.0,0.2394,54.0
ADCT,182.0,,,1.2699999809265137,,0.5706,57.0,0.6485,66.0,,,,,,,1.2684,97.0,1.0244,95.0,,,,,,
ADEA,79.0,,,13.100000381469728,,0.4833,,0.3952,,,,,,,,0.6047,,0.4279,,,,,,,
ADI,78.0,,,199.86000061035156,,0.2312,42.0,0.24,54.0,0.375,80.0,0.3775,81.0,0.38,80.0,0.4723,91.0,0.3735,89.0,0.3049,70.0,0.347,81.0,0.3892,90.0
ADM,93.0,,,47.880001068115234,,0.1457,22.0,0.2144,57.0,0.2748,65.0,0.2854,68.0,0.296,72.0,0.3017,74.0,0.2694,82.0,0.2024,21.0,0.2774,61.0,0.3525,89.0
ADMA,66.0,,,23.61000061035156,,0.2898,10.0,0.4664,35.0,1.0498,74.0,1.0618,80.0,1.0737,81.0,0.613,41.0,0.5813,37.0,0.5904,14.0,0.5928,13.0,0.5952,14.0
ADNT,100.0,,,12.579999923706056,,0.2775,23.0,0.4842,70.0,0.5564,60.0,0.5799,64.0,0.6034,69.0,0.5347,57.0,0.5087,72.0,0.5859,66.0,0.5905,65.0,0.5952,66.0
ADP,99.0,,,305.17999267578125,,0.1374,37.0,0.2083,76.0,0.2041,63.0,0.2076,63.0,0.2111,64.0,0.2242,74.0,0.2065,73.0,0.2397,73.0,0.2384,66.0,0.237,53.0
ADPT,86.0,,,8.8100004196167,,2.0577,100.0,1.0036,94.0,1.382,93.0,1.2181,92.0,1.0542,82.0,0.9226,90.0,0.8685,100.0,0.9297,81.0,0.8677,76.0,0.8057,67.0
ADSE,,,,13.380000114440918,,0.1684,,0.4283,,,,,,1.3467,,0.4111,,0.5622,,,,,,1.036,
ADSK,70.0,,,283.3599853515625,,0.1662,13.0,0.1817,11.0,0.3157,42.0,0.3136,41.0,0.3116,40.0,0.3259,41.0,0.268,38.0,0.3236,12.0,0.3294,15.0,0.3353,19.0
ADT,70.0,,,8.279999732971191,,0.1082,4.0,0.2029,16.0,0.3146,28.0,0.3598,36.0,0.405,45.0,0.2919,26.0,0.2764,34.0,0.3714,48.0,0.3531,38.0,0.3349,32.0
ADTN,182.0,,,7.949999809265137,,0.2563,34.0,0.3216,49.0,0.9655,100.0,1.1268,100.0,1.288,100.0,0.6035,93.0,0.5597,97.0,0.5877,98.0,0.5962,98.0,0.6047,97.0
ADUS,73.0,,,112.29000091552734,,0.2802,48.0,0.3824,76.0,0.3058,18.0,0.3517,33.0,0.3976,57.0,0.3317,39.0,0.3091,20.0,0.3378,26.0,0.3398,25.0,0.3419,28.0
ADV,62.0,,,1.2999999523162842,,0.4311,46.0,0.5258,49.0,,,,,,,0.7365,95.0,0.734,100.0,,,,,,
ADVM,185.0,,,3.0,,1.1786,93.0,1.0217,89.0,1.7352,90.0,,,,,0.8156,68.0,0.8784,78.0,3.7094,100.0,,,,
AEE,84.0,,,99.54000091552734,,0.1195,30.0,0.1993,78.0,0.1915,57.0,0.1847,45.0,0.1779,34.0,0.2107,78.0,0.2092,83.0,0.1687,46.0,0.2001,61.0,0.2315,71.0
AEG,819.0,,,6.699999809265137,,0.1754,20.0,0.1756,56.0,,,,,0.4012,57.0,0.3572,63.0,0.2154,69.0,,,,,0.4012,60.0
AEHR,115.0,,,8.359999656677246,,0.5598,,0.5045,,0.6658,,0.7732,,0.8805,,0.9713,,0.7546,,0.7383,,0.7916,,0.845,
AEIS,85.0,,,109.80999755859376,,0.7123,89.0,0.3917,56.0,0.5185,68.0,0.553,73.0,0.5874,78.0,0.5851,79.0,0.4488,67.0,0.4438,54.0,0.4479,54.0,0.452,54.0
AEM,84.0,,,117.3000030517578,,0.4763,74.0,0.2529,28.0,0.3583,39.0,0.3576,38.0,0.3569,38.0,0.3681,38.0,0.2962,36.0,0.3429,22.0,0.3454,21.0,0.348,20.0
AEO,57.0,,,11.170000076293944,,0.3524,50.0,0.3305,50.0,0.5548,80.0,0.5454,79.0,0.5361,77.0,0.6075,92.0,0.4866,84.0,0.4442,73.0,0.5164,85.0,0.5885,90.0
AEP,84.0,,,107.4800033569336,,0.1006,17.0,0.1734,60.0,0.1294,13.0,0.2074,71.0,0.2853,90.0,0.2153,77.0,0.2042,74.0,0.2239,78.0,0.2212,71.0,0.2185,44.0
AER,71.0,,,107.94000244140624,,0.0957,7.0,0.2379,42.0,0.2684,31.0,0.2748,32.0,0.2812,34.0,0.3076,47.0,0.2736,47.0,0.3186,43.0,0.3064,38.0,0.2942,33.0
AES,69.0,,,10.300000190734863,,0.337,68.0,0.3483,77.0,0.4072,78.0,0.4118,78.0,0.4165,79.0,0.4618,87.0,0.402,87.0,0.3373,63.0,0.4292,81.0,0.521,90.0
AESI,73.0,,,11.949999809265137,,0.8284,,0.5396,,0.5772,,0.5899,,0.6026,,0.5828,,0.4904,,0.5549,,0.5528,,0.5506,
AETH,,,,27.275999069213867,,0.2953,,0.0,,0.7232,,0.6778,,0.6323,,0.4855,,0.0,,0.684,,0.7063,,0.7286,
AEVA,50.0,,,9.06999969482422,,1.0587,82.0,1.0088,89.0,1.3013,,1.3623,,1.4233,,0.9961,91.0,0.8928,83.0,0.8178,,0.8448,,0.8719,
AEYE,57.0,,,11.220000267028809,,0.8766,,1.2131,,0.8546,,0.8902,,0.9257,,0.9356,,0.8503,,0.8632,,0.8774,,0.8915,
AFCG,56.0,,,5.329999923706055,,0.7256,,0.5139,,0.3563,,0.461,,0.5658,,0.5327,,0.4631,,0.3563,,0.461,,0.5658,
AFG,93.0,,,121.98999786376952,,0.4477,93.0,0.2368,78.0,0.2829,75.0,0.2607,68.0,0.2385,59.0,0.2843,78.0,0.2291,73.0,0.1939,45.0,0.2196,57.0,0.2454,65.0
AFK,,,,18.200000762939453,,0.1154,,0.1905,,0.2588,,,,,,0.257,,0.2248,,0.2588,,,,,
AFL,92.0,,,106.95999908447266,,0.3438,86.0,0.2075,69.0,0.2086,55.0,0.2237,59.0,0.2388,63.0,0.2598,71.0,0.2246,71.0,0.2333,62.0,0.2326,56.0,0.2319,43.0
AFMD,175.0,,,0.6937000155448914,,1.5146,97.0,1.2458,95.0,,,,,,,1.01,84.0,0.9638,89.0,,,,,,
AFRM,91.0,,,51.540000915527344,,0.3896,6.0,0.4841,8.0,1.1486,83.0,1.1458,83.0,1.1431,82.0,0.8939,49.0,0.7243,48.0,0.7456,37.0,0.7464,35.0,0.7472,34.0
AFYA,56.0,,,19.520000457763672,,0.2426,17.0,0.2682,11.0,0.5525,40.0,,,,,0.3596,28.0,0.3024,11.0,0.4595,24.0,,,,
AG,77.0,,,6.260000228881836,,0.5847,63.0,0.4225,44.0,0.6591,79.0,0.6846,83.0,0.71,87.0,0.6248,62.0,0.5231,65.0,0.5655,34.0,0.5892,47.0,0.6128,57.0
AGCO,91.0,,,94.44000244140624,,0.5961,95.0,0.3438,80.0,0.3623,74.0,0.3632,73.0,0.3641,72.0,0.4707,90.0,0.3929,91.0,0.3398,66.0,0.3556,67.0,0.3714,66.0
AGEN,58.0,,,2.950000047683716,,0.7094,67.0,0.7751,72.0,1.8942,96.0,1.5901,94.0,1.286,90.0,1.0624,89.0,1.0406,93.0,2.1576,96.0,1.6992,95.0,1.2408,87.0
AGG,,,,98.16999816894533,,0.0544,80.0,0.0384,78.0,0.0732,90.0,0.0756,88.0,0.0781,83.0,0.0563,79.0,0.0444,82.0,0.0306,28.0,0.063,78.0,0.0954,86.0
AGGY,,,,43.09000015258789,,0.0408,,0.0316,,,,,,,,0.0647,,0.0462,,,,,,,
AGI,78.0,,,27.13999938964844,,0.8477,95.0,0.4596,72.0,0.4092,27.0,0.4074,24.0,0.4057,24.0,0.4241,36.0,0.3428,31.0,0.3822,14.0,0.3924,13.0,0.4026,15.0
AGIO,84.0,,,28.219999313354492,,0.5052,57.0,0.6478,81.0,0.9758,96.0,0.7944,86.0,0.6131,54.0,0.6499,71.0,0.5939,73.0,0.7109,87.0,0.726,90.0,0.7411,91.0
AGL,72.0,,,3.390000104904175,,2.073,100.0,1.5172,100.0,0.7353,67.0,0.7554,68.0,0.7755,76.0,1.2572,100.0,1.0013,100.0,0.7714,86.0,0.8171,88.0,0.8627,92.0
AGM,76.0,,,174.5500030517578,,0.1676,15.0,0.1491,3.0,0.4611,75.0,0.4758,76.0,0.4904,76.0,0.3095,39.0,0.2655,31.0,0.2911,28.0,0.3186,39.0,0.3462,47.0
AGNC,101.0,,,8.720000267028809,,0.1074,26.0,0.1595,53.0,0.249,76.0,0.2492,73.0,0.2494,67.0,0.246,68.0,0.2484,74.0,0.1575,41.0,0.3028,76.0,0.4482,90.0
AGNG,,,,31.020000457763672,,0.225,,0.2271,,0.1689,,,,,,0.1802,,0.1506,,0.1689,,,,,
AGO,70.0,,,87.6500015258789,,0.2493,49.0,0.2232,46.0,0.4887,77.0,0.4949,78.0,0.5011,78.0,0.2954,54.0,0.2339,44.0,0.3068,49.0,0.3104,46.0,0.3139,42.0
AGQ,,,,39.0099983215332,,0.5488,64.0,0.3095,45.0,0.5464,55.0,0.5665,59.0,0.5866,63.0,0.6115,67.0,0.3425,47.0,0.5517,46.0,0.5836,47.0,0.6156,47.0
AGRO,56.0,,,8.609999656677246,,0.4333,81.0,0.3555,70.0,,,,,,,0.3995,74.0,0.3076,42.0,,,,,,
AGS,63.0,,,12.130000114440918,,0.0488,9.0,0.0565,9.0,,,,,,,0.0564,7.0,0.0618,5.0,,,,,,
AGX,154.0,,,167.89999389648438,,0.2686,50.0,0.4958,92.0,0.6118,89.0,0.6304,92.0,0.649,91.0,0.761,100.0,0.654,100.0,0.6273,98.0,0.6489,100.0,0.6706,100.0
AGYS,107.0,,,78.44999694824219,,0.222,20.0,0.2756,21.0,0.6386,86.0,0.5546,78.0,0.4706,63.0,0.568,79.0,0.4313,54.0,0.5683,87.0,0.5656,87.0,0.563,87.0
AGZ,,,,109.25499725341795,,0.022,,0.0262,,,,,,0.1057,,0.0333,,0.0322,,,,,,0.1057,
AHCO,72.0,,,8.234999656677246,,0.5622,74.0,0.6076,82.0,0.5261,30.0,0.5196,28.0,0.513,30.0,0.5902,50.0,0.5166,45.0,0.4519,10.0,0.47,11.0,0.488,14.0
AHH,78.0,,,6.889999866485596,,0.165,33.0,0.2437,67.0,0.437,80.0,0.4254,78.0,0.4139,79.0,0.3246,89.0,0.3025,87.0,0.352,73.0,0.383,75.0,0.4139,81.0
AHR,70.0,,,32.65999984741211,,0.1909,30.0,0.2779,94.0,0.3255,,0.3712,,0.4169,,0.3163,62.0,0.3406,100.0,0.3689,,0.3637,,0.3584,
AI,71.0,,,22.290000915527344,,0.3196,55.0,0.3036,55.0,0.546,55.0,0.5477,54.0,0.5494,59.0,0.7177,81.0,0.6618,82.0,0.6654,70.0,0.6951,67.0,0.7248,77.0
AIA,,,,73.04000091552734,,0.296,82.0,0.0861,28.0,0.2124,54.0,0.2657,61.0,0.319,69.0,0.2984,82.0,0.1659,89.0,0.2053,86.0,0.2332,66.0,0.2612,47.0
AIBU,,,,29.190000534057617,,0.4385,,0.4029,,0.5318,,0.5976,,0.6635,,0.7478,,0.508,,0.5813,,0.6058,,0.6304,
AIEQ,,,,38.214698791503906,,0.1392,,0.1056,,0.246,,0.2623,,0.2787,,0.3013,,0.2127,,0.2384,,0.2587,,0.279,
AIFU,,,,0.1746000051498413,,4.4827,,4.3715,,,,,,,,1.6412,,1.6857,,,,,,,
AIG,86.0,,,81.69000244140625,,0.2491,57.0,0.2918,73.0,0.222,43.0,0.2487,51.0,0.2754,57.0,0.2613,49.0,0.2475,61.0,0.2697,53.0,0.2704,50.0,0.271,39.0
AIN,71.0,,,64.18000030517578,,0.3847,79.0,0.5586,97.0,0.5383,88.0,0.4471,76.0,0.3559,51.0,0.3835,74.0,0.3415,76.0,0.2801,40.0,0.3067,50.0,0.3334,62.0
AIOT,87.0,,,5.050000190734863,,0.2494,,0.3453,,0.7193,,1.0964,,1.4736,,0.8373,,0.742,,0.7193,,0.7573,,0.7953,
AIP,79.0,,,7.239999771118164,,0.5645,,0.5178,,0.9857,,0.8558,,0.726,,0.7363,,0.6515,,0.7107,,0.7184,,0.726,
AIPI,,,,40.86000061035156,,0.0903,,0.1213,,0.2451,,0.2514,,0.2578,,0.3049,,0.2427,,0.0853,,0.3839,,0.6825,
AIQ,,,,37.88999938964844,,0.1761,30.0,0.1605,44.0,0.2484,57.0,0.2629,,0.2773,,0.3218,66.0,0.2377,71.0,0.3082,74.0,0.2905,,0.2729,
AIR,121.0,,,59.04999923706055,,0.2476,33.0,0.3221,56.0,0.2806,11.0,0.3025,16.0,0.3244,26.0,0.4703,76.0,0.3625,66.0,0.3343,37.0,0.3482,42.0,0.3621,46.0
AIRG,275.0,,,4.054999828338623,,0.6892,80.0,0.62,75.0,1.8527,100.0,,,,,0.723,84.0,0.7112,87.0,1.8527,100.0,,,,
AIRJ,,,,4.690000057220459,,0.8975,,0.813,,,,,,,,0.8702,,0.9873,,,,,,,
AIRR,,,,71.9800033569336,,0.2252,,0.2065,,0.1869,,0.233,,0.2792,,0.3242,,0.2597,,0.2626,,0.2737,,0.2848,
AIRS,55.0,,,2.559999942779541,,2.488,,1.8736,,,,,,1.0583,,1.1228,,1.1095,,,,,,0.9867,
AISP,69.0,,,3.7799999713897705,,0.4833,,0.5951,,0.8259,,1.5255,,2.2251,,1.3301,,1.3296,,0.6601,,1.4426,,2.2251,
AIT,99.0,,,215.8999938964844,,0.3921,85.0,0.404,92.0,0.3584,76.0,0.3489,71.0,0.3394,66.0,0.4225,89.0,0.3272,85.0,0.3325,74.0,0.3326,73.0,0.3328,70.0
AIV,73.0,,,8.100000381469727,,0.2475,62.0,0.2406,63.0,0.3387,62.0,0.3442,61.0,0.3496,61.0,0.2931,65.0,0.2853,69.0,0.3387,66.0,0.3312,61.0,0.3237,60.0
AIVC,,,,44.33290100097656,,0.1674,,0.0852,,0.3181,,0.313,,0.3078,,0.4065,,0.2048,,0.3088,,0.3143,,0.3197,
