symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ABUS,175.0,,,3.4100000858306885,,0.2549,10.0,0.3929,15.0,0.7498,26.0,0.8652,42.0,0.9805,62.0,0.4619,24.0,0.4843,19.0,1.4286,82.0,1.2839,81.0,1.1392,80.0
ACA,62.0,,,80.12000274658203,,0.3268,60.0,0.2896,52.0,0.3215,28.0,0.4438,77.0,0.5661,93.0,0.3687,61.0,0.3252,57.0,0.3662,65.0,0.3713,70.0,0.3764,71.0
ACAD,63.0,,,14.43000030517578,,0.2418,9.0,0.3541,20.0,1.1668,91.0,0.914,78.0,0.6611,50.0,0.4559,12.0,0.4259,18.0,0.5644,27.0,0.5982,36.0,0.632,48.0
ACB,84.0,,,4.639999866485596,,0.6467,49.0,0.5788,37.0,0.6363,14.0,0.9396,46.0,1.2429,75.0,0.8409,48.0,0.6617,40.0,0.7042,28.0,0.7822,20.0,0.8603,25.0
ACCO,69.0,,,3.9200000762939458,,0.3874,72.0,0.4099,82.0,,,,,,,0.5018,90.0,0.394,84.0,,,,,,
ACDC,55.0,,,4.590000152587891,,0.5467,,0.7977,,1.0961,,1.0142,,0.9323,,0.9167,,0.7843,,0.7905,,0.82,,0.8495,
ACEL,182.0,,,11.09000015258789,,0.2133,20.0,0.226,22.0,0.3615,16.0,,,,,0.316,21.0,0.3065,38.0,0.3615,19.0,,,,
ACES,,,,23.274999618530273,,0.329,51.0,0.2477,44.0,0.4439,74.0,0.4651,81.0,0.4863,82.0,0.3397,33.0,0.2774,51.0,0.246,8.0,0.283,9.0,0.3199,18.0
ACET,55.0,,,0.621999979019165,,0.6338,74.0,0.6659,75.0,,,,,,,0.8395,79.0,0.8398,91.0,,,,,,
ACGL,79.0,,,92.38999938964844,,0.3312,90.0,0.2378,80.0,0.2323,62.0,0.2724,77.0,0.3126,85.0,0.2959,88.0,0.236,82.0,0.2776,83.0,0.2812,84.0,0.2849,85.0
ACHC,62.0,,,22.350000381469727,,0.8056,96.0,0.7318,98.0,1.025,100.0,1.0184,100.0,1.0119,100.0,0.6501,96.0,0.4578,86.0,0.6628,100.0,0.6709,100.0,0.679,100.0
ACHR,62.0,,,8.989999771118164,,0.6236,,0.552,,0.7581,,0.7599,,0.7617,,1.1754,,1.0629,,0.7622,,0.7714,,0.7806,
ACHV,50.0,,,2.4200000762939453,,0.923,,0.8127,,,,,,,,0.6682,,0.6898,,,,,,,
ACI,112.0,,,21.940000534057617,,0.2453,24.0,0.2207,15.0,0.2154,5.0,0.2184,3.0,0.2215,3.0,0.2987,15.0,0.2822,20.0,0.2691,9.0,0.285,5.0,0.3008,4.0
ACIC,62.0,,,11.59000015258789,,0.2569,,0.279,,0.5765,,0.6011,,0.6257,,0.373,,0.4058,,0.4667,,0.4695,,0.4723,
ACIU,48.0,,,1.7000000476837158,,0.4106,28.0,0.5601,37.0,,,,,,,0.5469,5.0,0.5949,10.0,,,,,,
ACIW,62.0,,,53.52000045776367,,0.2432,42.0,0.2328,32.0,0.564,88.0,0.4881,81.0,0.4122,69.0,0.3956,73.0,0.3443,69.0,0.3563,68.0,0.362,69.0,0.3677,68.0
ACLS,79.0,,,47.869998931884766,,0.4554,49.0,0.4822,56.0,0.7957,94.0,0.7654,93.0,0.735,90.0,0.5454,56.0,0.4918,54.0,0.5916,81.0,0.5964,81.0,0.6012,83.0
ACLX,62.0,,,64.70999908447266,,0.2585,,0.4401,,0.626,,0.582,,0.5379,,0.5724,,0.5844,,0.6234,,0.6269,,0.6305,
ACM,86.0,,,98.16999816894533,,0.2522,53.0,0.2288,48.0,0.3371,61.0,0.3133,52.0,0.2895,40.0,0.2743,39.0,0.2663,55.0,0.2586,14.0,0.2748,24.0,0.2909,38.0
ACMR,63.0,,,18.520000457763672,,1.0081,88.0,0.7716,84.0,0.9327,92.0,0.9,91.0,0.8674,89.0,0.7972,64.0,0.6214,71.0,0.677,57.0,0.682,56.0,0.687,59.0
ACN,41.0,,,298.4700012207031,,0.167,39.0,0.214,64.0,0.2927,72.0,0.2792,66.0,0.2657,59.0,0.3049,76.0,0.2418,72.0,0.2538,61.0,0.2878,73.0,0.3218,78.0
ACNB,97.0,,,42.43000030517578,,0.2505,,0.2444,,0.3362,,0.3273,,0.3183,,0.3982,,0.3506,,0.3362,,0.3273,,0.3183,
ACNT,357.0,,,13.06999969482422,,0.1105,,0.1958,,,,,,0.8631,,0.2577,,0.3163,,,,,,0.8631,
ACR,56.0,,,19.15999984741211,,0.3466,65.0,0.4915,91.0,0.2928,,0.3505,,0.4081,,0.4029,66.0,0.3903,72.0,0.3095,,0.3588,,0.4081,
ACRE,77.0,,,4.019999980926514,,0.6003,96.0,0.4662,96.0,0.401,74.0,,,,,0.451,94.0,0.398,94.0,0.401,83.0,,,,
ACRS,62.0,,,1.3300000429153442,,0.6926,68.0,0.8315,77.0,1.0424,65.0,,,,,1.1297,77.0,0.9616,79.0,1.0424,70.0,,,,
ACT,85.0,,,35.5,,0.2414,66.0,0.1944,42.0,0.2933,50.0,0.3204,53.0,0.3476,62.0,0.2352,41.0,0.2189,39.0,0.2933,49.0,0.3224,57.0,0.3515,68.0
ACTG,48.0,,,3.130000114440918,,0.2297,16.0,0.3846,38.0,0.5734,45.0,0.5301,32.0,0.4868,23.0,0.4082,30.0,0.3833,20.0,0.4917,25.0,0.4892,21.0,0.4868,22.0
ACVA,70.0,,,14.970000267028809,,0.3164,18.0,0.3972,34.0,0.889,92.0,0.8607,,0.8324,,0.5393,64.0,0.5138,56.0,0.5751,47.0,0.572,,0.5688,
ACWI,,,,116.98999786376952,,0.2005,77.0,0.1501,81.0,0.2847,97.0,0.2506,94.0,0.2166,86.0,0.2201,80.0,0.1678,84.0,0.1292,51.0,0.1724,63.0,0.2157,73.0
ACWX,,,,56.91999816894531,,0.121,38.0,0.1075,66.0,0.1873,82.0,0.185,76.0,0.1828,67.0,0.1989,72.0,0.1332,78.0,0.1315,48.0,0.1584,52.0,0.1852,52.0
ACXP,44.0,,,0.4199999868869781,,0.2824,,0.4461,,,,,,,,1.2039,,1.011,,,,,,,
ADAP,168.0,,,0.2630000114440918,,0.6635,54.0,0.8808,71.0,,,,,,,1.1517,91.0,1.0858,91.0,,,,,,
ADBE,49.0,,,370.9800109863281,,0.2198,39.0,0.2339,49.0,0.2859,46.0,0.2855,46.0,0.2851,45.0,0.4154,81.0,0.2735,64.0,0.3557,75.0,0.3615,78.0,0.3673,77.0
ADC,78.0,,,77.33000183105469,,0.2065,64.0,0.2207,71.0,0.2252,48.0,0.2143,33.0,0.2034,25.0,0.2001,55.0,0.2058,61.0,0.213,56.0,0.2204,53.0,0.2279,43.0
ADCT,174.0,,,1.4199999570846558,,0.6991,70.0,0.5376,53.0,,,,,,,1.2661,97.0,1.0202,95.0,,,,,,
ADEA,71.0,,,12.5,,0.23,,0.2676,,0.5758,,0.5539,,0.5321,,0.5972,,0.4221,,0.4811,,0.5037,,0.5263,
ADI,70.0,,,192.6699981689453,,0.4167,84.0,0.2633,64.0,0.4006,85.0,0.412,87.0,0.4235,88.0,0.4755,91.0,0.3732,89.0,0.3095,71.0,0.348,81.0,0.3864,89.0
ADM,85.0,,,47.779998779296875,,0.1517,24.0,0.1949,46.0,0.412,94.0,0.4078,93.0,0.4037,93.0,0.3144,75.0,0.273,82.0,0.2126,27.0,0.2835,66.0,0.3545,89.0
ADMA,58.0,,,24.11000061035156,,1.0565,91.0,0.7679,84.0,0.8256,42.0,0.8244,43.0,0.8232,47.0,0.6601,57.0,0.5865,38.0,0.6234,19.0,0.6026,16.0,0.5819,11.0
ADNT,92.0,,,12.920000076293944,,0.3954,46.0,0.3959,53.0,0.7397,87.0,0.65,77.0,0.5602,62.0,0.5393,57.0,0.5009,71.0,0.6198,74.0,0.6233,73.0,0.6268,73.0
ADP,91.0,,,295.7699890136719,,0.2762,83.0,0.2392,85.0,0.3338,92.0,0.3395,93.0,0.3451,93.0,0.2236,74.0,0.2035,71.0,0.2502,79.0,0.2452,71.0,0.2402,56.0
ADPT,78.0,,,7.610000133514404,,0.7471,64.0,0.6201,44.0,0.7898,45.0,0.829,50.0,0.8681,59.0,0.8246,72.0,0.8513,100.0,0.7988,66.0,0.8019,70.0,0.805,67.0
ADSE,,,,13.489999771118164,,0.4927,,0.7568,,,,,,1.2798,,0.4129,,0.5714,,,,,,1.2091,
ADSK,62.0,,,272.8900146484375,,0.2714,46.0,0.2096,23.0,0.2911,32.0,0.2902,31.0,0.2894,31.0,0.3254,41.0,0.2677,38.0,0.33,18.0,0.3352,21.0,0.3404,24.0
ADT,62.0,,,7.980000019073486,,0.2798,45.0,0.2945,49.0,0.3658,40.0,0.3435,32.0,0.3212,27.0,0.2943,26.0,0.2759,34.0,0.3354,37.0,0.3301,34.0,0.3248,30.0
ADTN,174.0,,,7.75,,0.3808,63.0,0.3995,72.0,0.9271,100.0,0.7945,99.0,0.6619,94.0,0.6063,93.0,0.5613,97.0,0.5903,98.0,0.5975,98.0,0.6047,97.0
ADUS,65.0,,,102.86000061035156,,0.3034,56.0,0.2634,34.0,0.431,67.0,0.4064,60.0,0.3818,52.0,0.3314,39.0,0.308,19.0,0.3702,49.0,0.3713,50.0,0.3725,50.0
ADV,54.0,,,1.340000033378601,,0.2862,18.0,0.614,71.0,,,,,,,0.7367,95.0,0.7302,100.0,,,,,,
ADVM,177.0,,,3.2300000190734863,,1.0648,90.0,1.02,89.0,1.4195,83.0,,,,,0.8007,66.0,0.8644,77.0,3.9301,100.0,,,,
AEE,76.0,,,99.20999908447266,,0.2392,84.0,0.198,77.0,0.2321,80.0,0.2547,84.0,0.2773,86.0,0.2158,81.0,0.2074,82.0,0.1575,37.0,0.2057,66.0,0.2539,85.0
AEG,811.0,,,6.519999980926514,,0.199,27.0,0.1555,44.0,,,,,,,0.3558,63.0,0.2133,68.0,,,,,,
AEHR,107.0,,,8.34000015258789,,0.61,,0.5362,,0.8079,,0.7825,,0.7571,,0.9983,,0.7654,,0.7026,,0.7243,,0.746,
AEIS,77.0,,,97.2300033569336,,0.4843,68.0,0.4217,64.0,0.6246,85.0,0.641,87.0,0.6573,88.0,0.5643,78.0,0.4537,68.0,0.4903,68.0,0.4873,67.0,0.4843,66.0
AEM,76.0,,,116.37000274658205,,0.2656,24.0,0.3166,51.0,0.4064,54.0,0.3728,44.0,0.3391,30.0,0.3574,36.0,0.2942,35.0,0.3563,28.0,0.3541,26.0,0.352,22.0
AEO,49.0,,,10.770000457763672,,0.3016,37.0,0.4417,78.0,0.529,77.0,0.519,75.0,0.509,73.0,0.6033,92.0,0.4852,84.0,0.4322,70.0,0.5034,84.0,0.5747,89.0
AEP,76.0,,,108.5,,0.2353,80.0,0.1989,74.0,0.2012,71.0,0.257,87.0,0.3127,92.0,0.2201,79.0,0.2048,74.0,0.1487,28.0,0.2076,61.0,0.2665,75.0
AER,63.0,,,105.73999786376952,,0.3185,61.0,0.2538,48.0,0.2876,36.0,0.3194,44.0,0.3512,52.0,0.31,47.0,0.2806,49.0,0.2825,30.0,0.3043,38.0,0.3261,45.0
AES,61.0,,,10.369999885559082,,0.3221,65.0,0.3386,75.0,0.621,92.0,0.6125,91.0,0.6041,91.0,0.4847,88.0,0.4091,87.0,0.4669,86.0,0.4876,87.0,0.5083,89.0
AESI,65.0,,,14.300000190734863,,0.2966,,0.3692,,0.5401,,0.6473,,0.7545,,0.5563,,0.487,,0.4367,,0.5216,,0.6065,
AETH,,,,27.888999938964844,,0.1756,,0.0914,,0.6543,,0.7011,,0.748,,0.5332,,0.2203,,0.6847,,0.7309,,0.7771,
AEVA,42.0,,,7.320000171661377,,1.325,94.0,1.0022,88.0,1.6078,,1.358,,1.1082,,0.9862,87.0,0.8799,77.0,0.7838,,0.8352,,0.8867,
AEYE,49.0,,,11.970000267028809,,0.475,,0.6458,,1.0813,,0.8746,,0.6678,,0.9212,,0.8092,,0.8133,,0.9449,,1.0765,
AFCG,48.0,,,5.320000171661377,,0.4554,,0.3915,,0.4661,,0.5349,,0.6036,,0.5225,,0.4496,,0.4661,,0.5349,,0.6036,
AFG,85.0,,,128.0399932861328,,0.2912,80.0,0.2141,73.0,0.289,77.0,0.3068,81.0,0.3247,83.0,0.2669,74.0,0.2251,71.0,0.1995,49.0,0.2302,62.0,0.2608,70.0
AFK,,,,17.8700008392334,,0.136,,0.2987,,0.2396,,,,,,0.2599,,0.2271,,0.2396,,,,,
AFL,84.0,,,108.5999984741211,,0.2671,75.0,0.2194,73.0,0.3319,86.0,0.3314,86.0,0.3308,85.0,0.2584,70.0,0.2237,70.0,0.1758,28.0,0.2258,53.0,0.2758,64.0
AFMD,167.0,,,0.9890000224113464,,0.8711,80.0,0.8889,80.0,,,,,,,0.9621,79.0,0.9315,85.0,,,,,,
AFRM,83.0,,,50.400001525878906,,0.5957,26.0,0.5242,15.0,1.2344,90.0,1.2377,90.0,1.241,90.0,0.8972,50.0,0.7282,50.0,0.7409,35.0,0.7449,35.0,0.7489,35.0
AFYA,48.0,,,19.079999923706055,,0.2662,22.0,0.2844,14.0,0.4415,12.0,,,,,0.3616,30.0,0.3016,11.0,0.3683,3.0,,,,
AG,69.0,,,6.25,,0.3996,26.0,0.5158,67.0,0.6568,78.0,0.6446,76.0,0.6325,74.0,0.62,61.0,0.5214,64.0,0.6679,76.0,0.6792,79.0,0.6905,82.0
AGCO,83.0,,,85.2300033569336,,0.3463,70.0,0.3267,76.0,0.4792,93.0,0.4966,94.0,0.5141,94.0,0.4636,90.0,0.3981,91.0,0.3824,82.0,0.4002,84.0,0.4179,84.0
AGEN,50.0,,,3.049999952316284,,1.625,97.0,1.9607,99.0,1.4011,91.0,1.3232,91.0,1.2454,89.0,1.055,89.0,1.0333,92.0,1.0449,76.0,1.1218,80.0,1.1987,85.0
AGG,,,,99.11000061035156,,0.0581,83.0,0.045,86.0,0.0809,93.0,0.0869,93.0,0.0929,91.0,0.0566,79.0,0.045,83.0,0.0393,51.0,0.0736,88.0,0.108,93.0
AGGY,,,,43.349998474121094,,0.066,,0.0444,,,,,,,,0.0655,,0.0472,,,,,,,
AGI,70.0,,,28.1299991607666,,0.3268,31.0,0.3477,42.0,0.4243,31.0,0.423,28.0,0.4218,28.0,0.3855,23.0,0.3301,26.0,0.3868,16.0,0.3857,10.0,0.3846,8.0
AGIO,76.0,,,29.100000381469727,,0.2789,16.0,0.3377,14.0,0.6137,54.0,0.6554,64.0,0.6971,74.0,0.6469,70.0,0.5822,69.0,0.765,94.0,0.7664,94.0,0.7678,93.0
AGL,64.0,,,3.799999952316284,,0.3975,56.0,0.6725,81.0,1.0858,96.0,1.129,98.0,1.1722,99.0,1.1777,100.0,0.9478,100.0,0.6447,69.0,0.723,80.0,0.8014,87.0
AGM,68.0,,,176.3699951171875,,0.1964,22.0,0.2684,47.0,0.3774,61.0,0.3872,62.0,0.3971,61.0,0.3193,45.0,0.2736,35.0,0.3,36.0,0.3204,40.0,0.3407,43.0
AGNC,93.0,,,9.06999969482422,,0.2761,82.0,0.2303,77.0,0.2634,79.0,0.3504,89.0,0.4373,94.0,0.2465,69.0,0.2491,75.0,0.2997,79.0,0.2688,64.0,0.2379,30.0
AGNG,,,,31.125,,0.1673,,0.1604,,0.1479,,,,,,0.1761,,0.15,,0.1479,,,,,
AGO,62.0,,,88.77999877929688,,0.2297,44.0,0.2088,41.0,0.4021,66.0,0.3818,62.0,0.3614,57.0,0.2947,54.0,0.2333,43.0,0.2891,43.0,0.2993,41.0,0.3095,41.0
AGQ,,,,40.369998931884766,,0.5273,61.0,0.3635,64.0,0.5678,61.0,0.7253,87.0,0.8828,96.0,0.6136,67.0,0.3451,47.0,0.5747,53.0,0.6007,52.0,0.6267,51.0
AGRO,48.0,,,9.100000381469728,,1.0015,100.0,0.579,97.0,,,,,0.3744,34.0,0.39,72.0,0.3018,38.0,,,,,0.3744,39.0
AGS,55.0,,,12.109999656677246,,0.0211,2.0,0.0434,6.0,,,,,,,0.0557,6.0,0.0608,5.0,,,,,,
AGX,146.0,,,153.41000366210938,,0.9191,97.0,0.6573,98.0,0.6212,90.0,0.6242,91.0,0.6271,89.0,0.7628,100.0,0.6522,100.0,0.6256,98.0,0.6447,99.0,0.6638,99.0
AGYS,99.0,,,75.01000213623047,,0.3432,48.0,0.3911,53.0,0.8017,94.0,0.826,95.0,0.8502,96.0,0.5817,80.0,0.4598,62.0,0.5529,85.0,0.5672,87.0,0.5814,88.0
AGZ,,,,109.91999816894533,,0.0288,,0.0249,,,,,,0.1127,,0.0355,,0.0325,,,,,,0.1127,
AHCO,64.0,,,8.369999885559082,,0.6404,81.0,0.666,88.0,0.9657,98.0,1.003,100.0,1.0402,100.0,0.6013,51.0,0.5118,42.0,0.4355,4.0,0.4804,13.0,0.5252,22.0
AHH,70.0,,,6.849999904632568,,0.2515,66.0,0.2707,76.0,0.2591,37.0,0.3824,68.0,0.5056,91.0,0.3278,89.0,0.3006,87.0,0.2591,44.0,0.3824,75.0,0.5056,92.0
AHR,62.0,,,31.950000762939453,,0.304,61.0,0.2953,95.0,0.3564,,0.3722,,0.388,,0.3188,62.0,0.3413,100.0,0.354,,0.3609,,0.3678,
AI,63.0,,,22.510000228881836,,0.4656,70.0,0.4382,68.0,0.5873,59.0,0.5875,57.0,0.5877,63.0,0.7255,81.0,0.6657,82.0,0.6561,68.0,0.6688,57.0,0.6816,68.0
AIA,,,,69.62999725341797,,0.1861,40.0,0.1154,63.0,0.2611,74.0,0.2842,69.0,0.3074,66.0,0.2933,80.0,0.1658,89.0,0.2017,83.0,0.2314,65.0,0.261,47.0
AIBU,,,,27.6200008392334,,0.7935,,0.4455,,0.6104,,0.6224,,0.6344,,0.7518,,0.501,,0.6057,,0.6122,,0.6187,
AIEQ,,,,38.02000045776367,,0.3002,,0.1847,,0.2462,,0.2611,,0.276,,0.3029,,0.2128,,0.2483,,0.2602,,0.2721,
AIFU,,,,0.1099999994039535,,0.5052,,1.4636,,,,,,,,1.2863,,1.3397,,,,,,,
AIG,78.0,,,82.0,,0.2633,61.0,0.196,47.0,0.3582,75.0,0.3728,76.0,0.3874,78.0,0.2571,48.0,0.2421,59.0,0.2312,38.0,0.2747,52.0,0.3182,60.0
AIN,63.0,,,66.55999755859375,,0.2524,48.0,0.3532,83.0,1.0445,100.0,0.7782,100.0,0.512,85.0,0.3865,75.0,0.3301,73.0,0.2901,44.0,0.3058,50.0,0.3215,59.0
AIOT,79.0,,,5.110000133514404,,0.6588,,0.5189,,1.02,,1.1309,,1.2417,,0.845,,0.7461,,0.7105,,0.7041,,0.6977,
AIP,71.0,,,6.809999942779541,,0.4615,,0.569,,0.5475,,,,,,0.7328,,0.65,,0.5475,,,,,
AIPI,,,,40.09000015258789,,0.2973,,0.1989,,0.2938,,0.3505,,0.4071,,0.3181,,0.2431,,0.1068,,0.416,,0.7253,
AIQ,,,,36.95000076293945,,0.2938,68.0,0.2203,66.0,0.2872,68.0,0.2928,,0.2984,,0.3225,66.0,0.2362,70.0,0.2837,69.0,0.2914,,0.2992,
AIR,113.0,,,53.880001068115234,,0.2831,43.0,0.2481,30.0,0.2922,14.0,0.283,9.0,0.2737,8.0,0.4667,75.0,0.3585,64.0,0.3854,60.0,0.371,51.0,0.3565,43.0
AIRG,267.0,,,4.019999980926514,,0.516,65.0,0.8775,94.0,0.6036,43.0,,,,,0.7072,83.0,0.704,87.0,0.6036,54.0,,,,
AIRJ,,,,5.070000171661377,,0.7682,,0.8542,,,,,,,,0.8954,,0.9923,,,,,,,
AIRR,,,,69.97000122070312,,0.3279,,0.2592,,0.2756,,0.2768,,0.278,,0.325,,0.2583,,0.2686,,0.2713,,0.274,
AIRS,47.0,,,2.240000009536743,,0.534,,0.99,,,,,,0.9131,,1.0039,,1.0389,,,,,,0.9131,
AISP,61.0,,,3.990000009536743,,0.6957,,0.6751,,0.7793,,1.4502,,2.1211,,1.3433,,1.332,,0.5706,,0.9684,,1.3661,
AIT,91.0,,,242.3699951171875,,0.4339,88.0,0.3145,83.0,0.3968,82.0,0.3936,82.0,0.3904,79.0,0.4126,88.0,0.3171,84.0,0.3173,68.0,0.3242,69.0,0.3311,69.0
AIV,65.0,,,7.809999942779541,,0.2252,55.0,0.2016,49.0,,,,,0.4469,78.0,0.2814,64.0,0.2826,68.0,,,,,0.3601,64.0
AIVC,,,,43.507999420166016,,0.415,,0.172,,0.3142,,0.3119,,0.3097,,0.4053,,0.2089,,0.3124,,0.316,,0.3196,
AIVI,,,,46.13999938964844,,0.1219,,0.0619,,,,,,0.1907,,0.1852,,0.0862,,,,,,0.1896,
AIVL,,,,105.95999908447266,,0.1938,,0.0985,,0.1674,,0.1762,,0.1851,,0.1918,,0.1186,,0.1366,,0.1562,,0.1757,
AIYY,,,,4.820000171661377,,0.3259,,0.256,,0.1756,,0.689,,1.2025,,0.6507,,0.5199,,0.1756,,0.689,,1.2025,
AIZ,78.0,,,194.1499938964844,,0.2849,78.0,0.2176,68.0,0.3002,77.0,0.3282,83.0,0.3561,87.0,0.2858,72.0,0.248,74.0,0.247,62.0,0.2795,75.0,0.312,83.0
AJG,90.0,,,317.1400146484375,,0.3665,93.0,0.2726,89.0,0.3174,92.0,0.3131,91.0,0.3088,88.0,0.2492,77.0,0.2313,80.0,0.2417,78.0,0.2556,83.0,0.2694,85.0
AKAM,69.0,,,80.9800033569336,,0.3278,60.0,0.2764,54.0,0.7676,96.0,0.7624,96.0,0.7571,95.0,0.5403,82.0,0.33,63.0,0.3684,54.0,0.3726,54.0,0.3767,54.0
AKBA,48.0,,,2.430000066757202,,0.3251,14.0,0.5399,37.0,0.9421,55.0,0.9306,54.0,0.919,56.0,0.8849,69.0,0.6655,40.0,0.8604,40.0,0.8786,43.0,0.8967,49.0
