symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
AAPY,,,,21.408700942993164,,0.153,,0.1729,,0.1353,,0.2464,,0.3575,,0.3464,,0.2018,,0.1353,,0.2524,,0.3696,,20260116.0,35.0,245.0
AAT,127.0,,,20.38999938964844,,0.288,77.0,0.2154,60.0,0.3725,74.0,0.4712,89.0,0.5699,94.0,0.3113,81.0,0.2782,82.0,0.3725,88.0,0.4299,94.0,0.4873,96.0,20260116.0,35.0,245.0
AAXJ,,,,81.41000366210938,,0.0686,5.0,0.061,13.0,0.1345,18.0,0.1521,24.0,0.1696,37.0,0.2237,81.0,0.1333,87.0,0.1345,9.0,0.1597,10.0,0.1849,18.0,20251219.0,35.0,217.0
AB,125.0,,,40.38999938964844,,0.1781,25.0,0.1722,13.0,0.1965,15.0,0.2007,9.0,0.205,7.0,0.3483,75.0,0.2995,63.0,0.1746,18.0,0.2394,24.0,0.3042,42.0,20260116.0,35.0,245.0
ABAT,209.0,,,1.3799999952316284,,0.6825,60.0,0.6479,57.0,1.3174,,1.2237,,1.13,,1.4852,90.0,1.3865,100.0,0.986,,1.058,,1.13,,20251219.0,35.0,217.0
ABBV,131.0,,,189.5,,0.0795,4.0,0.1641,28.0,0.2974,86.0,0.3001,85.0,0.3028,83.0,0.2872,74.0,0.2823,85.0,0.2215,50.0,0.2784,78.0,0.3353,80.0,20270115.0,7.0,609.0
ABCB,132.0,,,63.150001525878906,,0.1975,32.0,0.1641,6.0,0.279,34.0,0.28,28.0,0.2809,31.0,0.336,74.0,0.2833,54.0,0.2789,41.0,0.2796,34.0,0.2804,31.0,20260116.0,35.0,245.0
ABCL,104.0,,,3.0199999809265137,,1.0151,95.0,0.8959,96.0,0.9173,80.0,0.898,,0.8786,,0.752,92.0,0.6897,80.0,1.9453,100.0,1.3587,,0.7721,,20260116.0,35.0,245.0
ABEO,83.0,,,6.460000038146973,,0.3685,12.0,0.4903,12.0,0.8992,37.0,0.8271,24.0,0.755,13.0,0.6359,16.0,0.6678,13.0,0.6986,19.0,0.7495,20.0,0.8005,23.0,20251219.0,35.0,217.0
ABEV,105.0,,,2.450000047683716,,0.1595,12.0,0.2161,38.0,0.3252,46.0,0.3348,41.0,0.3443,27.0,0.3076,53.0,0.2604,55.0,0.2237,14.0,0.2622,3.0,0.3006,7.0,20270115.0,35.0,609.0
ABFL,,,,70.05049896240234,,0.0848,,0.0733,,0.1486,,0.15,,0.1513,,0.0,,0.0,,0.1542,,0.1721,,0.19,,20251219.0,35.0,217.0
ABG,132.0,,,243.6000061035156,,0.2521,28.0,0.2355,19.0,0.3021,24.0,0.3076,25.0,0.3131,28.0,0.3936,57.0,0.3588,59.0,0.3564,43.0,0.3524,40.0,0.3483,38.0,20260116.0,35.0,245.0
ABL,216.0,,,6.179999828338623,,1.5524,,1.6328,,1.0541,,0.9991,,0.9441,,0.5515,,0.6279,,0.6472,,0.8178,,0.9884,,20270115.0,35.0,609.0
ABM,91.0,,,47.79999923706055,,0.637,96.0,0.5373,97.0,0.2175,14.0,0.2498,30.0,0.2821,46.0,0.3607,74.0,0.326,79.0,0.2708,50.0,0.2649,42.0,0.2589,37.0,20260116.0,35.0,245.0
ABNB,118.0,,,138.55999755859375,,0.2464,19.0,0.2554,21.0,0.2795,8.0,0.2804,9.0,0.2812,9.0,0.4633,59.0,0.3516,53.0,0.3979,25.0,0.4024,20.0,0.4069,18.0,20270115.0,7.0,609.0
ABNY,,,,12.369999885559082,,0.1553,,0.169,,,,,,0.681,,0.3793,,0.2579,,,,,,0.7365,,20260116.0,35.0,245.0
ABOS,211.0,,,1.1799999475479126,,0.9496,,0.7495,,,,,,,,0.7341,,0.8011,,,,,,,,20260116.0,35.0,245.0
ABR,110.0,,,10.4399995803833,,0.2944,72.0,0.3265,82.0,0.3032,57.0,0.3117,47.0,0.3203,46.0,0.4207,89.0,0.403,94.0,0.2039,55.0,0.4031,70.0,0.6023,80.0,20270115.0,7.0,609.0
ABSI,85.0,,,3.0299999713897705,,0.4236,,0.6408,,1.0116,,1.0322,,1.0529,,1.0614,,1.0147,,1.0871,,1.0496,,1.0121,,20251121.0,35.0,189.0
ABT,140.0,,,134.1300048828125,,0.0719,4.0,0.1632,49.0,0.1908,50.0,0.1931,50.0,0.1955,50.0,0.2243,70.0,0.2229,82.0,0.2123,50.0,0.2388,63.0,0.2654,70.0,20270115.0,7.0,609.0
ABUS,217.0,,,3.549999952316284,,0.2202,7.0,0.3258,6.0,0.6158,11.0,0.6035,8.0,0.5912,7.0,0.4619,24.0,0.4902,19.0,1.0238,57.0,1.0067,59.0,0.9896,65.0,20270115.0,35.0,609.0
ACA,104.0,,,89.88999938964844,,0.1279,3.0,0.1928,9.0,0.2999,21.0,0.321,24.0,0.3421,34.0,0.3787,66.0,0.3265,57.0,0.3308,34.0,0.3255,25.0,0.3202,22.0,20251219.0,35.0,217.0
ACAD,105.0,,,22.200000762939453,,0.2941,17.0,0.3916,28.0,0.4327,9.0,0.5291,23.0,0.6255,43.0,0.5602,28.0,0.5134,42.0,0.6047,40.0,0.5174,17.0,0.4301,2.0,20251219.0,35.0,217.0
ACB,126.0,,,5.949999809265137,,0.4752,26.0,0.4244,11.0,1.1894,74.0,1.1698,71.0,1.1502,68.0,0.7974,42.0,0.6373,38.0,0.5837,14.0,0.7236,14.0,0.8636,25.0,20270115.0,35.0,609.0
ACCO,111.0,,,3.7899999618530273,,0.3689,67.0,0.335,64.0,,,,,,,0.4861,89.0,0.3863,84.0,,,,,,,20251219.0,35.0,217.0
ACDC,97.0,,,9.470000267028809,,0.8765,,0.8565,,0.6019,,0.7234,,0.8449,,0.9805,,0.8548,,0.6325,,0.7694,,0.9062,,20251121.0,35.0,189.0
ACEL,224.0,,,11.65999984741211,,0.1698,9.0,0.1738,4.0,0.3295,10.0,,,,,0.3265,27.0,0.2974,36.0,0.3295,9.0,,,,,20260116.0,35.0,245.0
ACES,,,,25.68000030517578,,0.2773,33.0,0.1959,12.0,0.3039,22.0,0.3077,16.0,0.3115,19.0,0.3409,34.0,0.2747,48.0,0.2314,5.0,0.27,8.0,0.3087,13.0,20251219.0,35.0,217.0
ACET,97.0,,,0.8199999928474426,,0.5946,70.0,0.8593,90.0,,,,,,,1.0226,87.0,0.888,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,121.0,,,89.7699966430664,,0.2827,84.0,0.2419,81.0,0.247,69.0,0.2452,67.0,0.2433,64.0,0.2833,87.0,0.245,85.0,0.2541,72.0,0.2363,60.0,0.2185,48.0,20251219.0,35.0,217.0
ACHC,104.0,,,22.61000061035156,,0.4766,86.0,0.5047,91.0,0.7603,97.0,0.7038,96.0,0.6474,93.0,0.6223,95.0,0.488,88.0,0.6495,100.0,0.6456,99.0,0.6417,99.0,20260116.0,35.0,245.0
ACHR,104.0,,,11.380000114440918,,0.8571,,0.6941,,0.7407,,0.7419,,0.7431,,1.0286,,0.9453,,0.8015,,0.814,,0.8265,,20270115.0,7.0,609.0
ACHV,92.0,,,3.690000057220459,,1.2375,,0.9241,,1.3516,,,,,,0.7959,,0.7731,,1.3516,,,,,,20251219.0,35.0,217.0
ACI,154.0,,,21.209999084472656,,0.1382,9.0,0.1897,11.0,0.2566,7.0,0.2388,4.0,0.2209,3.0,0.2937,15.0,0.2812,20.0,0.2139,5.0,0.2418,1.0,0.2697,1.0,20270115.0,7.0,609.0
ACIC,104.0,,,10.739999771118164,,0.6723,,0.4117,,0.3044,,0.3279,,0.3514,,0.3588,,0.3921,,0.4249,,0.437,,0.4491,,20251121.0,35.0,189.0
ACIO,,,,40.75,,0.064,,0.0672,,,,,,,,0.15,,0.1203,,,,,,,,20251121.0,35.0,189.0
ACIU,90.0,,,2.200000047683716,,1.0041,88.0,0.9209,86.0,,,,,,,0.5458,5.0,0.6183,15.0,,,,,,,20251121.0,35.0,189.0
ACIW,104.0,,,47.380001068115234,,0.135,8.0,0.2084,21.0,0.3404,49.0,0.34,47.0,0.3396,49.0,0.4032,74.0,0.3394,68.0,0.3459,64.0,0.346,63.0,0.3462,61.0,20251121.0,35.0,189.0
ACLS,121.0,,,70.76000213623047,,0.4691,52.0,0.5357,66.0,0.5408,60.0,0.5556,63.0,0.5705,67.0,0.5736,62.0,0.5044,59.0,0.5383,62.0,0.5342,60.0,0.5301,57.0,20251219.0,35.0,217.0
ACLX,104.0,,,66.61000061035156,,0.3618,,0.4575,,0.8079,,0.8192,,0.8304,,0.6073,,0.6498,,0.7011,,0.6919,,0.6828,,20251219.0,35.0,217.0
ACM,128.0,,,111.02999877929688,,0.1128,7.0,0.144,5.0,0.3563,67.0,0.3467,63.0,0.3371,60.0,0.2536,31.0,0.2566,48.0,0.2728,23.0,0.2616,14.0,0.2503,6.0,20260417.0,35.0,336.0
ACMR,105.0,,,25.3799991607666,,0.2718,17.0,0.3503,28.0,0.5196,45.0,0.5378,45.0,0.5561,46.0,0.7662,60.0,0.5991,69.0,0.6425,50.0,0.6474,49.0,0.6522,50.0,20270115.0,35.0,609.0
ACN,83.0,,,320.9200134277344,,0.1352,25.0,0.113,10.0,0.4511,94.0,0.4554,94.0,0.4598,93.0,0.2954,75.0,0.2345,70.0,0.2515,60.0,0.2824,70.0,0.3134,75.0,20270115.0,7.0,609.0
ACNB,139.0,,,42.880001068115234,,0.2889,,0.1996,,0.2552,,0.3007,,0.3463,,0.2951,,0.3158,,0.2552,,0.2992,,0.3433,,20260116.0,35.0,245.0
ACNT,399.0,,,13.550000190734863,,0.1454,,0.2046,,,,,,,,0.2573,,0.2878,,,,,,,,20251219.0,35.0,217.0
ACR,98.0,,,18.1200008392334,,0.2821,50.0,0.3475,67.0,0.3742,,0.409,,0.4438,,0.4034,66.0,0.4112,84.0,0.3742,,0.409,,0.4438,,20251121.0,35.0,189.0
ACRE,119.0,,,4.940000057220459,,0.2403,65.0,0.2507,69.0,,,,,,,0.4756,95.0,0.3985,94.0,,,,,,,20251121.0,35.0,189.0
ACRS,104.0,,,1.5099999904632568,,0.6791,66.0,0.7135,65.0,1.4846,87.0,,,,,0.6692,45.0,0.7448,63.0,1.1737,79.0,,,,,20251219.0,35.0,217.0
ACT,127.0,,,34.54999923706055,,0.1313,15.0,0.177,31.0,0.4478,87.0,0.3842,70.0,0.3205,54.0,0.2221,37.0,0.2275,41.0,0.2655,21.0,0.293,41.0,0.3205,54.0,20260116.0,35.0,245.0
ACTG,90.0,,,3.829999923706055,,0.1932,9.0,0.2405,5.0,0.6133,52.0,,,,,0.4414,35.0,0.3941,24.0,0.52,32.0,,,,,20251121.0,35.0,189.0
ACVA,112.0,,,16.690000534057617,,0.155,2.0,0.2256,1.0,0.4552,16.0,0.4656,,0.476,,0.5077,50.0,0.4994,56.0,0.5148,19.0,0.5168,,0.5188,,20251121.0,35.0,189.0
ACWI,,,,126.5199966430664,,0.0591,10.0,0.0741,32.0,0.1037,27.0,0.161,68.0,0.2184,86.0,0.2225,81.0,0.1705,85.0,0.1117,26.0,0.1541,46.0,0.1965,57.0,20270115.0,35.0,609.0
ACWV,,,,118.37999725341795,,0.0498,15.0,0.0769,64.0,0.0834,41.0,0.1052,53.0,0.1269,63.0,0.1375,79.0,0.1151,83.0,0.0687,28.0,0.1032,30.0,0.1378,39.0,20260116.0,35.0,245.0
ACWX,,,,60.86000061035156,,0.0746,12.0,0.0615,22.0,0.0978,11.0,0.177,73.0,0.2562,85.0,0.1947,71.0,0.1323,77.0,0.096,6.0,0.1306,13.0,0.1653,30.0,20251219.0,35.0,217.0
ACXP,86.0,,,0.3535000085830688,,0.684,,0.6666,,,,,,,,1.104,,0.865,,,,,,,,20260116.0,35.0,245.0
ADAP,210.0,,,0.2773000001907348,,0.2057,2.0,0.757,52.0,,,,,,,1.0929,91.0,1.0672,89.0,,,,,,,20251219.0,35.0,217.0
ADBE,91.0,,,416.05999755859375,,0.2384,45.0,0.1834,24.0,0.5587,93.0,0.5596,93.0,0.5606,93.0,0.3999,80.0,0.2598,54.0,0.3515,73.0,0.3564,73.0,0.3612,73.0,20271217.0,7.0,945.0
ADC,120.0,,,74.7300033569336,,0.1021,13.0,0.1365,14.0,0.1694,15.0,0.2084,28.0,0.2475,54.0,0.2003,55.0,0.207,63.0,0.1429,8.0,0.1831,14.0,0.2234,39.0,20260116.0,35.0,245.0
ADCT,216.0,,,3.670000076293945,,1.0106,87.0,1.1269,94.0,0.9351,78.0,,,,,1.2188,95.0,1.0298,96.0,1.7754,99.0,,,,,20260116.0,35.0,245.0
ADEA,113.0,,,13.869999885559082,,0.2359,,0.2403,,0.4859,,,,,,0.4851,,0.3802,,0.3651,,,,,,20251219.0,35.0,217.0
ADI,112.0,,,233.33999633789065,,0.1624,18.0,0.2273,48.0,0.2777,48.0,0.2623,40.0,0.247,31.0,0.4799,91.0,0.3687,89.0,0.2914,63.0,0.3232,70.0,0.3549,77.0,20270617.0,7.0,762.0
ADM,127.0,,,48.7400016784668,,0.1852,38.0,0.1623,26.0,0.2261,39.0,0.2357,43.0,0.2453,47.0,0.3042,74.0,0.2676,81.0,0.2039,22.0,0.2661,53.0,0.3283,79.0,20270115.0,7.0,609.0
ADMA,100.0,,,20.86000061035156,,0.3017,12.0,0.3306,7.0,0.4379,2.0,0.4406,1.0,0.4432,1.0,0.5745,35.0,0.5761,36.0,0.5683,11.0,0.5906,12.0,0.613,18.0,20270115.0,35.0,609.0
ADNT,134.0,,,17.6200008392334,,0.4924,62.0,0.4345,62.0,0.4684,43.0,0.4684,43.0,0.4685,44.0,0.5695,60.0,0.4953,70.0,0.5245,52.0,0.5288,54.0,0.5332,57.0,20260116.0,35.0,245.0
ADP,133.0,,,314.5199890136719,,0.1661,50.0,0.1542,49.0,0.2015,61.0,0.1966,57.0,0.1917,53.0,0.2138,67.0,0.2051,73.0,0.2277,66.0,0.2205,54.0,0.2133,31.0,20270115.0,7.0,609.0
ADPT,120.0,,,10.460000038146973,,0.304,7.0,0.4737,19.0,0.8768,57.0,0.7518,38.0,0.6269,16.0,0.8318,74.0,0.814,94.0,0.7842,64.0,0.7685,62.0,0.7528,57.0,20260116.0,35.0,245.0
ADSE,,,,10.59000015258789,,1.5973,,1.254,,,,,,1.3893,,0.5654,,0.6767,,,,,,1.3893,,20251121.0,35.0,189.0
ADSK,104.0,,,297.5400085449219,,0.099,2.0,0.1507,4.0,0.2172,3.0,0.2184,3.0,0.2196,3.0,0.2874,24.0,0.2621,35.0,0.3116,6.0,0.3183,7.0,0.3249,9.0,20270617.0,7.0,762.0
ADT,104.0,,,8.34000015258789,,0.3901,69.0,0.2868,46.0,0.3464,36.0,0.393,43.0,0.4395,52.0,0.3031,27.0,0.2811,36.0,0.3387,38.0,0.337,35.0,0.3353,32.0,20251121.0,35.0,189.0
ADTN,216.0,,,8.010000228881836,,0.5269,83.0,0.4155,75.0,0.4818,72.0,0.4777,69.0,0.4736,67.0,0.5519,87.0,0.5341,96.0,0.5383,93.0,0.5429,93.0,0.5475,91.0,20251121.0,35.0,189.0
ADUS,107.0,,,118.0,,0.1819,15.0,0.2394,23.0,0.2825,12.0,0.2468,7.0,0.2111,4.0,0.3232,37.0,0.3109,22.0,0.3056,14.0,0.306,13.0,0.3063,14.0,20260116.0,35.0,245.0
ADV,96.0,,,1.4700000286102295,,1.3105,99.0,1.0547,95.0,,,,,,,0.8763,100.0,0.8158,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,219.0,,,2.789999961853028,,1.1803,93.0,0.9309,84.0,2.9468,98.0,,,,,0.9215,75.0,0.9604,89.0,5.2428,100.0,,,,,20251219.0,35.0,217.0
AEE,118.0,,,95.63999938964844,,0.0629,3.0,0.1211,22.0,0.1454,22.0,0.1572,21.0,0.1691,26.0,0.2036,73.0,0.2036,80.0,0.1723,49.0,0.1756,37.0,0.179,28.0,20260116.0,35.0,245.0
AEG,853.0,,,7.210000038146973,,0.1847,23.0,0.1194,18.0,,,,,,,0.3462,62.0,0.2139,69.0,,,,,,,20260116.0,35.0,245.0
AEHR,149.0,,,12.210000038146973,,0.8892,,0.7692,,0.722,,0.7283,,0.7345,,0.991,,0.7609,,0.7127,,0.7565,,0.8003,,20270115.0,35.0,609.0
AEIS,119.0,,,126.91000366210938,,0.2016,10.0,0.269,20.0,0.3925,32.0,0.3904,30.0,0.3883,30.0,0.5819,79.0,0.4482,67.0,0.4082,39.0,0.4126,39.0,0.417,41.0,20260116.0,35.0,245.0
AEM,118.0,,,117.0500030517578,,0.4331,66.0,0.2951,44.0,0.3333,28.0,0.3306,28.0,0.328,26.0,0.3794,41.0,0.2966,36.0,0.3667,34.0,0.363,30.0,0.3593,26.0,20270617.0,7.0,762.0
AEO,91.0,,,10.390000343322754,,0.3468,49.0,0.3322,51.0,0.487,70.0,0.4722,67.0,0.4575,63.0,0.5914,90.0,0.4981,88.0,0.5632,93.0,0.5343,88.0,0.5054,77.0,20270115.0,7.0,609.0
AEP,118.0,,,101.87000274658205,,0.0685,5.0,0.1169,16.0,0.1986,69.0,0.2008,68.0,0.2031,64.0,0.212,76.0,0.2016,74.0,0.1357,21.0,0.1999,54.0,0.2641,74.0,20270115.0,35.0,609.0
AER,105.0,,,115.31999969482422,,0.1214,11.0,0.1422,7.0,0.1946,7.0,0.1942,6.0,0.1938,6.0,0.2975,44.0,0.2682,45.0,0.2535,18.0,0.2649,21.0,0.2763,25.0,20270115.0,35.0,609.0
AES,103.0,,,11.289999961853027,,0.3012,60.0,0.3716,80.0,0.5252,89.0,0.5182,87.0,0.5111,87.0,0.4987,88.0,0.4112,87.0,0.3528,69.0,0.4506,83.0,0.5485,92.0,20270115.0,7.0,609.0
AESI,107.0,,,14.3100004196167,,0.4602,,0.476,,0.5017,,0.5035,,0.5054,,0.5713,,0.4943,,0.44,,0.4992,,0.5584,,20260116.0,35.0,245.0
AETH,,,,39.025001525878906,,0.4515,,0.1366,,0.7195,,0.7692,,0.8189,,0.4554,,0.1925,,0.6527,,0.6623,,0.6719,,20251219.0,35.0,217.0
AEVA,84.0,,,22.26000022888184,,1.1595,89.0,0.9069,79.0,1.054,,1.112,,1.1701,,1.1088,98.0,0.9706,92.0,0.9275,,0.9934,,1.0592,,20270115.0,35.0,609.0
AEYE,91.0,,,12.279999732971191,,0.4796,,0.4654,,0.9055,,0.8568,,0.8081,,0.7546,,0.7675,,0.8487,,0.8518,,0.8549,,20251219.0,35.0,217.0
AFCG,90.0,,,5.639999866485596,,0.2588,,0.344,,,,,,0.7164,,0.5542,,0.4819,,,,,,0.5879,,20260116.0,35.0,245.0
AFG,127.0,,,123.8499984741211,,0.1404,36.0,0.1707,56.0,0.1412,8.0,0.1646,16.0,0.1879,28.0,0.2703,75.0,0.2233,71.0,0.2129,56.0,0.2356,63.0,0.2583,69.0,20251219.0,35.0,217.0
AFK,,,,19.87689971923828,,0.1726,,0.1685,,0.2161,,0.2963,,0.3765,,0.2518,,0.2338,,0.2161,,0.2963,,0.3765,,20251219.0,35.0,217.0
AFL,126.0,,,102.2699966430664,,0.1463,37.0,0.1554,41.0,0.1687,30.0,0.1569,20.0,0.1451,12.0,0.2484,69.0,0.2195,69.0,0.1834,35.0,0.2202,49.0,0.2569,56.0,20270115.0,7.0,609.0
AFMDQ,,,,0.0689999982714653,,2.9789,,5.9104,,,,,,,,0.0,,0.0,,,,,,,,,,
AFRM,125.0,,,61.0,,0.3914,7.0,0.4059,2.0,0.5513,2.0,0.5509,2.0,0.5505,2.0,0.8748,45.0,0.6898,36.0,0.6671,12.0,0.6754,15.0,0.6836,18.0,20270115.0,7.0,609.0
AFYA,90.0,,,17.760000228881836,,0.2384,16.0,0.3137,20.0,,,,,,,0.3399,17.0,0.3067,12.0,,,,,,,20251219.0,35.0,217.0
AG,111.0,,,8.369999885559082,,0.9476,94.0,0.5682,77.0,0.6452,76.0,0.6267,73.0,0.6082,69.0,0.6854,73.0,0.5469,72.0,0.5753,39.0,0.6134,59.0,0.6514,72.0,20270115.0,7.0,609.0
AGCO,125.0,,,102.6500015258789,,0.1298,9.0,0.2264,41.0,0.2709,35.0,0.2896,42.0,0.3084,49.0,0.4684,90.0,0.3842,90.0,0.3472,69.0,0.3611,69.0,0.375,68.0,20251121.0,35.0,189.0
AGEN,92.0,,,5.369999885559082,,1.9467,99.0,1.5472,97.0,1.7407,95.0,1.6792,96.0,1.6178,96.0,1.1244,90.0,1.0824,94.0,1.1426,81.0,1.1595,82.0,1.1763,84.0,20251121.0,35.0,189.0
AGG,,,,97.62000274658205,,0.067,89.0,0.0323,64.0,0.055,77.0,0.062,78.0,0.069,73.0,0.0556,79.0,0.0433,82.0,0.0414,57.0,0.068,84.0,0.0946,86.0,20251219.0,35.0,217.0
AGGY,,,,43.04999923706055,,0.0597,,0.0291,,,,,,,,0.0632,,0.0452,,,,,,,,20260116.0,35.0,245.0
AGI,112.0,,,26.809999465942383,,0.4077,51.0,0.3021,25.0,0.4151,28.0,0.3872,18.0,0.3592,13.0,0.4313,38.0,0.3373,28.0,0.3259,1.0,0.3544,2.0,0.3829,8.0,20270115.0,35.0,609.0
AGIO,118.0,,,34.5099983215332,,0.2959,18.0,0.3534,18.0,0.3816,4.0,0.4598,15.0,0.5379,36.0,0.5232,42.0,0.5394,59.0,0.6144,61.0,0.6036,57.0,0.5928,55.0,20251219.0,35.0,217.0
AGIX,,,,30.475000381469727,,0.0824,3.0,0.1416,100.0,0.2541,,,,,,0.3738,23.0,0.255,100.0,0.2541,,,,,,,,
AGL,106.0,,,2.2799999713897705,,0.5392,68.0,0.6714,81.0,0.8337,78.0,0.8181,75.0,0.8025,79.0,1.0272,95.0,0.9623,100.0,1.7359,100.0,1.2965,100.0,0.8572,92.0,20270115.0,35.0,609.0
AGM,110.0,,,192.6999969482422,,0.3038,53.0,0.2708,48.0,0.2192,4.0,0.2346,4.0,0.25,8.0,0.296,31.0,0.2727,35.0,0.2734,17.0,0.2744,10.0,0.2754,8.0,20251121.0,35.0,189.0
AGNC,135.0,,,9.329999923706056,,0.1571,48.0,0.1517,49.0,0.1549,42.0,0.1577,33.0,0.1604,27.0,0.2561,71.0,0.2514,77.0,0.0863,18.0,0.2644,63.0,0.4426,89.0,20270115.0,7.0,609.0
AGNG,,,,32.18000030517578,,0.0837,,0.15,,0.1257,,,,,,0.1839,,0.1532,,0.1257,,,,,,20260116.0,35.0,245.0
AGO,104.0,,,83.5199966430664,,0.1554,22.0,0.167,23.0,0.305,51.0,0.2656,38.0,0.2263,23.0,0.2702,47.0,0.2301,42.0,0.2554,32.0,0.273,33.0,0.2906,35.0,20260116.0,35.0,245.0
AGQ,,,,49.34000015258789,,0.7044,82.0,0.3095,45.0,0.5728,62.0,0.5798,63.0,0.5867,63.0,0.6069,65.0,0.3397,46.0,0.5512,46.0,0.584,47.0,0.6169,48.0,20270115.0,7.0,609.0
AGRO,90.0,,,9.289999961853027,,0.2864,50.0,0.2641,35.0,0.3097,8.0,,,,,0.3896,72.0,0.3023,38.0,0.3097,8.0,,,,,20251219.0,35.0,217.0
AGS,97.0,,,12.380000114440918,,0.0354,5.0,0.0548,8.0,,,,,,,0.056,6.0,0.0617,5.0,,,,,,,20260116.0,35.0,245.0
AGX,188.0,,,209.4499969482422,,0.9659,98.0,0.7114,98.0,0.5442,84.0,0.5544,85.0,0.5647,85.0,0.7542,100.0,0.6343,100.0,0.6423,99.0,0.6522,100.0,0.6622,99.0,20260116.0,35.0,245.0
AGYS,141.0,,,111.31999969482422,,0.2977,38.0,0.2982,28.0,0.3146,12.0,0.3428,21.0,0.371,32.0,0.619,83.0,0.455,60.0,0.4834,70.0,0.4848,70.0,0.4863,70.0,20260116.0,35.0,245.0
AGZ,,,,108.5999984741211,,0.0543,,0.0307,,,,,,0.1093,,0.0348,,0.0319,,,,,,0.1093,,20251121.0,35.0,189.0
AHCO,106.0,,,8.819999694824219,,0.2394,8.0,0.36,16.0,0.4141,4.0,0.4416,6.0,0.4692,16.0,0.5702,34.0,0.4958,33.0,0.4674,14.0,0.4742,12.0,0.4811,13.0,20270115.0,35.0,609.0
