symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
ACET,75.0,,,0.7494000196456909,,2.2528,99.0,1.3775,99.0,,,,,,,1.035,88.0,0.8967,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,99.0,,,94.19000244140625,,0.2863,85.0,0.216,73.0,0.2213,56.0,0.2032,42.0,0.1852,28.0,0.2758,87.0,0.2385,83.0,0.2423,65.0,0.249,67.0,0.2557,70.0,20251219.0,35.0,217.0
ACHC,82.0,,,25.200000762939453,,0.7273,95.0,0.6425,96.0,0.5875,90.0,0.6048,91.0,0.6221,92.0,0.6158,95.0,0.4803,88.0,0.6665,100.0,0.6595,100.0,0.6525,99.0,20260116.0,35.0,245.0
ACHR,82.0,,,11.289999961853027,,1.7099,,1.0352,,0.9741,,0.982,,0.99,,1.2126,,1.0632,,0.792,,0.8029,,0.8138,,20270115.0,7.0,609.0
ACHV,70.0,,,3.259999990463257,,1.0869,,0.8962,,1.1698,,,,,,0.7363,,0.7257,,0.7734,,,,,,20251219.0,35.0,217.0
ACI,132.0,,,21.979999542236328,,0.2333,22.0,0.2204,15.0,0.2009,5.0,0.208,3.0,0.215,3.0,0.2945,15.0,0.2806,20.0,0.2022,4.0,0.252,2.0,0.3018,4.0,20270115.0,7.0,609.0
ACIC,82.0,,,11.180000305175781,,0.4081,,0.4541,,0.3959,,0.3699,,0.3439,,0.3443,,0.4005,,0.4176,,0.4288,,0.4401,,20251121.0,35.0,189.0
ACIO,,,,40.310001373291016,,0.143,,0.068,,,,,,0.1649,,0.1477,,0.118,,,,,,0.1707,,20251121.0,35.0,189.0
ACIU,68.0,,,1.75,,0.6821,67.0,0.6549,59.0,,,,,,,0.481,1.0,0.5858,8.0,,,,,,,20251121.0,35.0,189.0
ACIW,82.0,,,47.790000915527344,,0.4039,79.0,0.2996,57.0,0.304,34.0,0.2914,26.0,0.2789,21.0,0.408,75.0,0.344,68.0,0.3351,57.0,0.3396,57.0,0.3442,60.0,20251121.0,35.0,189.0
ACLS,99.0,,,62.459999084472656,,0.5082,57.0,0.3306,17.0,0.4857,40.0,0.4856,38.0,0.4856,38.0,0.5578,57.0,0.4947,56.0,0.5504,67.0,0.5466,64.0,0.5428,62.0,20251219.0,35.0,217.0
ACLX,82.0,,,60.540000915527344,,0.3022,,0.9151,,0.7477,,0.7777,,0.8078,,0.609,,0.6498,,0.6958,,0.7072,,0.7186,,20251219.0,35.0,217.0
ACM,106.0,,,108.95999908447266,,0.1058,5.0,0.1278,2.0,0.2199,9.0,0.233,12.0,0.2462,18.0,0.2603,34.0,0.2603,51.0,0.2579,14.0,0.2697,21.0,0.2815,30.0,20260417.0,35.0,336.0
ACMR,83.0,,,24.280000686645508,,0.7419,74.0,0.404,36.0,0.5794,50.0,0.5796,49.0,0.5797,48.0,0.8181,67.0,0.6283,72.0,0.6723,56.0,0.676,55.0,0.6797,56.0,20270115.0,35.0,609.0
ACN,61.0,,,320.17999267578125,,0.3126,78.0,0.1727,43.0,0.2216,46.0,0.2252,46.0,0.2287,45.0,0.2963,75.0,0.2381,71.0,0.2506,59.0,0.2822,70.0,0.3138,76.0,20270115.0,7.0,609.0
ACNB,117.0,,,44.08000183105469,,0.1088,,0.1487,,0.3062,,0.3012,,0.2962,,0.2984,,0.3214,,0.3136,,0.3049,,0.2962,,20260116.0,35.0,245.0
ACNT,377.0,,,12.729999542236328,,0.5749,,0.4502,,,,,,,,0.2806,,0.3077,,,,,,,,20251219.0,35.0,217.0
ACR,76.0,,,18.799999237060547,,0.0671,1.0,0.3159,57.0,0.3485,,,,,,0.3987,65.0,0.3986,82.0,0.3485,,,,,,20251121.0,35.0,189.0
ACRE,97.0,,,4.78000020980835,,0.252,67.0,0.2961,80.0,0.385,72.0,0.375,67.0,0.3649,70.0,0.468,94.0,0.3947,94.0,0.385,80.0,0.375,74.0,0.3649,73.0,20251121.0,35.0,189.0
ACRS,82.0,,,1.350000023841858,,0.6319,62.0,0.743,67.0,,,,,,,1.0994,75.0,0.9058,74.0,,,,,,,20251219.0,35.0,217.0
ACT,105.0,,,36.779998779296875,,0.2067,51.0,0.2395,66.0,0.2969,51.0,0.2764,39.0,0.256,31.0,0.2214,36.0,0.2253,40.0,0.2873,42.0,0.2844,31.0,0.2814,27.0,20260116.0,35.0,245.0
ACTG,68.0,,,3.819999933242798,,0.5084,70.0,0.4461,53.0,0.4039,8.0,,,,,0.4382,34.0,0.3875,22.0,0.4039,4.0,,,,,20251121.0,35.0,189.0
ACVA,90.0,,,16.75,,0.1475,1.0,0.3215,13.0,0.4864,22.0,0.4603,,0.4342,,0.5204,55.0,0.5068,56.0,0.5429,30.0,0.5376,,0.5323,,20251121.0,35.0,189.0
ACWI,,,,124.29000091552734,,0.1268,49.0,0.0817,39.0,0.1133,37.0,0.1458,57.0,0.1783,71.0,0.2201,80.0,0.1693,85.0,0.1179,36.0,0.1594,52.0,0.201,61.0,20270115.0,35.0,609.0
ACWV,,,,119.0199966430664,,0.1238,79.0,0.0837,72.0,0.1202,74.0,0.1567,85.0,0.1932,91.0,0.137,79.0,0.114,82.0,0.0737,35.0,0.1096,43.0,0.1454,51.0,20260116.0,35.0,245.0
ACWX,,,,59.630001068115234,,0.0639,7.0,0.0677,28.0,0.1136,25.0,0.1808,74.0,0.2481,84.0,0.1938,70.0,0.1325,77.0,0.0968,6.0,0.1364,19.0,0.176,42.0,20251219.0,35.0,217.0
ACXP,64.0,,,0.4142000079154968,,0.8414,,0.934,,,,,,,,1.241,,1.0424,,,,,,,,20260116.0,35.0,245.0
ADAP,188.0,,,0.2872999906539917,,1.3064,94.0,1.2182,92.0,,,,,,,1.1155,91.0,1.0737,90.0,,,,,,,20251219.0,35.0,217.0
ADBE,69.0,,,417.6099853515625,,0.2115,36.0,0.1524,12.0,0.2408,26.0,0.2414,26.0,0.2419,26.0,0.4048,81.0,0.2648,57.0,0.3419,64.0,0.3492,67.0,0.3565,70.0,20271217.0,7.0,945.0
ADC,98.0,,,75.81999969482422,,0.2319,72.0,0.1883,53.0,0.1784,20.0,0.1785,10.0,0.1787,10.0,0.2019,56.0,0.207,63.0,0.1886,38.0,0.184,15.0,0.1795,6.0,20260116.0,35.0,245.0
ADCT,194.0,,,2.1500000953674316,,2.1849,100.0,1.4679,98.0,,,,,,,1.3808,98.0,1.0561,96.0,,,,,,,20260116.0,35.0,245.0
ADEA,91.0,,,13.470000267028809,,0.343,,0.2317,,0.4575,,,,,,0.4994,,0.395,,0.4613,,,,,,20251219.0,35.0,217.0
ADI,90.0,,,224.49000549316406,,0.4446,87.0,0.2066,37.0,0.4428,90.0,0.4442,90.0,0.4455,90.0,0.4775,91.0,0.3732,89.0,0.2975,66.0,0.3342,76.0,0.3708,84.0,20270617.0,7.0,762.0
ADM,105.0,,,50.15999984741211,,0.3204,79.0,0.2719,79.0,0.2502,53.0,0.245,49.0,0.2397,43.0,0.3056,74.0,0.2715,82.0,0.2725,66.0,0.272,57.0,0.2714,35.0,20270115.0,7.0,609.0
ADMA,78.0,,,20.440000534057617,,0.5187,54.0,0.5213,45.0,0.4695,3.0,0.4619,2.0,0.4543,2.0,0.5952,39.0,0.5892,39.0,0.6631,24.0,0.6323,21.0,0.6015,15.0,20270115.0,35.0,609.0
ADNT,112.0,,,15.489999771118164,,0.5601,71.0,0.3424,40.0,0.5115,52.0,0.5266,55.0,0.5418,59.0,0.5612,59.0,0.5011,71.0,0.5491,59.0,0.5538,61.0,0.5584,62.0,20260116.0,35.0,245.0
ADP,111.0,,,322.79998779296875,,0.1252,30.0,0.1543,49.0,0.1557,28.0,0.1578,27.0,0.1598,27.0,0.2146,67.0,0.2061,73.0,0.2352,71.0,0.2318,62.0,0.2284,46.0,20270115.0,7.0,609.0
ADPT,98.0,,,9.359999656677246,,0.4752,26.0,0.472,19.0,0.7413,37.0,0.966,73.0,1.1906,91.0,0.8922,85.0,0.8472,100.0,0.7604,60.0,0.7812,65.0,0.8019,67.0,20260116.0,35.0,245.0
ADSE,,,,11.970000267028809,,0.5385,,0.8289,,,,,,,,0.426,,0.5839,,,,,,,,20251121.0,35.0,189.0
ADSK,82.0,,,295.8399963378906,,0.1694,14.0,0.1503,3.0,0.4518,80.0,0.4586,81.0,0.4654,82.0,0.3189,39.0,0.2647,36.0,0.3076,5.0,0.3132,5.0,0.3187,6.0,20270617.0,7.0,762.0
ADT,82.0,,,8.510000228881836,,0.206,23.0,0.1928,12.0,0.2584,15.0,0.2645,16.0,0.2706,17.0,0.288,24.0,0.2745,34.0,0.3505,41.0,0.3437,36.0,0.3369,32.0,20251121.0,35.0,189.0
ADTN,194.0,,,8.050000190734863,,0.6027,88.0,0.3997,72.0,0.4713,69.0,0.4766,69.0,0.4819,69.0,0.556,87.0,0.538,96.0,0.543,94.0,0.5446,93.0,0.5462,91.0,20251121.0,35.0,189.0
ADUS,85.0,,,112.51000213623047,,0.1781,14.0,0.2571,31.0,0.2862,12.0,0.298,13.0,0.3097,19.0,0.3211,36.0,0.3072,19.0,0.3166,17.0,0.3212,17.0,0.3257,20.0,20260116.0,35.0,245.0
ADV,74.0,,,1.25,,1.691,100.0,1.5024,100.0,,,,,,,0.7985,100.0,0.761,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,197.0,,,2.5,,1.3617,96.0,1.5046,99.0,1.8804,91.0,,,,,0.877,73.0,0.9444,88.0,5.2782,100.0,,,,,20251219.0,35.0,217.0
AEE,96.0,,,98.58000183105469,,0.2239,81.0,0.1587,55.0,0.1528,27.0,0.1637,26.0,0.1746,31.0,0.2035,72.0,0.2033,80.0,0.1898,64.0,0.1933,54.0,0.1968,46.0,20260116.0,35.0,245.0
AEG,831.0,,,7.03000020980835,,0.1739,20.0,0.1453,38.0,0.3052,42.0,,,,,0.3519,63.0,0.2139,69.0,0.3052,44.0,,,,,20260116.0,35.0,245.0
AEHR,127.0,,,8.9399995803833,,0.5136,,0.4063,,0.5359,,0.584,,0.6322,,0.9711,,0.7462,,0.8339,,0.8931,,0.9523,,20270115.0,35.0,609.0
AEIS,97.0,,,118.62000274658203,,0.3137,35.0,0.2364,10.0,0.408,37.0,0.4179,39.0,0.4278,42.0,0.5818,79.0,0.4483,67.0,0.4312,49.0,0.4318,48.0,0.4325,47.0,20260116.0,35.0,245.0
AEM,96.0,,,112.56999969482422,,0.6637,91.0,0.2648,33.0,0.3044,17.0,0.3199,23.0,0.3354,28.0,0.377,41.0,0.2927,35.0,0.3528,27.0,0.3498,24.0,0.3468,19.0,20270617.0,7.0,762.0
AEO,69.0,,,11.470000267028809,,0.8264,95.0,0.5087,87.0,0.8409,97.0,0.8281,97.0,0.8153,96.0,0.6331,93.0,0.4939,87.0,0.4465,74.0,0.5061,84.0,0.5657,88.0,20270115.0,7.0,609.0
AEP,96.0,,,103.7300033569336,,0.3403,93.0,0.1892,69.0,0.2102,75.0,0.2047,70.0,0.1993,61.0,0.2148,77.0,0.2027,74.0,0.1368,21.0,0.1956,50.0,0.2543,69.0,20270115.0,35.0,609.0
AER,83.0,,,113.18000030517578,,0.0982,7.0,0.1633,12.0,0.22,14.0,0.2152,12.0,0.2105,11.0,0.3026,46.0,0.2722,46.0,0.2786,28.0,0.2922,33.0,0.3057,37.0,20270115.0,35.0,609.0
AES,81.0,,,11.239999771118164,,0.6251,91.0,0.405,84.0,0.4417,83.0,0.412,78.0,0.3824,74.0,0.4664,87.0,0.4012,87.0,0.3058,53.0,0.4106,78.0,0.5154,90.0,20270115.0,7.0,609.0
AESI,85.0,,,13.130000114440918,,0.5516,,0.3797,,0.5188,,0.5022,,0.4856,,0.5793,,0.4895,,0.4705,,0.5211,,0.5717,,20260116.0,35.0,245.0
AETH,,,,38.152400970458984,,0.8921,,0.3178,,0.6416,,0.711,,0.7805,,0.5105,,0.2125,,0.6274,,0.6655,,0.7036,,20251219.0,35.0,217.0
AEVA,62.0,,,14.960000038146973,,1.768,99.0,1.5058,99.0,1.081,,1.084,,1.0869,,1.0876,96.0,0.9544,91.0,0.9489,,0.9633,,0.9777,,20270115.0,35.0,609.0
AEYE,69.0,,,12.8100004196167,,0.8297,,0.7295,,0.8785,,0.9566,,1.0347,,0.868,,0.7949,,0.9122,,0.8863,,0.8604,,20251219.0,35.0,217.0
AFCG,68.0,,,5.110000133514404,,0.4647,,0.4777,,0.3695,,0.3954,,0.4214,,0.5435,,0.4708,,0.3695,,0.4912,,0.6129,,20260116.0,35.0,245.0
AFG,105.0,,,125.72000122070312,,0.2192,66.0,0.1737,57.0,0.1736,26.0,0.1829,28.0,0.1922,32.0,0.2733,76.0,0.2258,72.0,0.1867,39.0,0.2118,54.0,0.2368,62.0,20251219.0,35.0,217.0
AFK,,,,18.71489906311035,,0.2255,,0.2536,,0.2639,,0.2701,,0.2763,,0.2514,,0.2277,,0.2639,,0.329,,0.3941,,20251219.0,35.0,217.0
AFL,104.0,,,105.62000274658203,,0.1584,42.0,0.1516,39.0,0.1811,39.0,0.18,35.0,0.179,31.0,0.2559,70.0,0.2238,70.0,0.2357,62.0,0.2342,57.0,0.2328,44.0,20270115.0,7.0,609.0
AFMD,187.0,,,0.18150000274181366,,13.3062,100.0,4.9962,100.0,,,,,,,3.1739,100.0,1.518,100.0,,,,,,,20260116.0,35.0,245.0
AFRM,103.0,,,49.7400016784668,,1.5367,93.0,0.697,43.0,0.5565,2.0,0.5578,3.0,0.5591,3.0,0.889,49.0,0.7032,41.0,0.664,12.0,0.6724,15.0,0.6808,18.0,20270115.0,7.0,609.0
AFYA,68.0,,,18.5,,0.287,26.0,0.4652,63.0,0.5658,42.0,,,,,0.3486,24.0,0.3059,12.0,0.4612,24.0,,,,,20251219.0,35.0,217.0
AG,89.0,,,5.920000076293945,,0.4961,46.0,0.4109,39.0,0.5133,39.0,0.5176,41.0,0.5218,43.0,0.645,65.0,0.5312,66.0,0.6382,67.0,0.6296,64.0,0.621,61.0,20270115.0,7.0,609.0
AGCO,103.0,,,106.5,,0.3927,78.0,0.2202,38.0,0.2998,49.0,0.2967,45.0,0.2936,43.0,0.4743,90.0,0.393,91.0,0.3227,61.0,0.3315,56.0,0.3403,52.0,20251121.0,35.0,189.0
AGEN,70.0,,,3.8399999141693115,,1.2925,94.0,1.2836,96.0,1.4923,92.0,1.7465,96.0,2.0007,99.0,1.0443,88.0,1.0531,93.0,1.0634,77.0,1.0362,74.0,1.009,71.0,20251121.0,35.0,189.0
AGG,,,,97.45999908447266,,0.0477,73.0,0.0354,73.0,0.0352,34.0,0.051,60.0,0.0668,70.0,0.0543,78.0,0.0438,82.0,0.0306,28.0,0.0629,78.0,0.0952,86.0,20251219.0,35.0,217.0
AGGY,,,,42.81999969482422,,0.0498,,0.0362,,,,,,,,0.0629,,0.0455,,,,,,,,20260116.0,35.0,245.0
AGI,90.0,,,25.530000686645508,,0.6417,83.0,0.2701,15.0,0.3701,16.0,0.3746,16.0,0.3791,17.0,0.4336,39.0,0.3345,28.0,0.4118,23.0,0.4016,17.0,0.3915,11.0,20270115.0,35.0,609.0
AGIO,96.0,,,30.170000076293945,,0.5302,61.0,0.4165,37.0,0.5014,26.0,0.4864,21.0,0.4715,18.0,0.6213,62.0,0.582,69.0,0.6488,70.0,0.6646,75.0,0.6805,79.0,20251219.0,35.0,217.0
AGL,84.0,,,2.4800000190734863,,0.7364,82.0,0.8447,92.0,0.8127,76.0,0.8417,78.0,0.8707,85.0,1.0728,96.0,0.9876,100.0,1.2692,98.0,1.0894,98.0,0.9097,95.0,20270115.0,35.0,609.0
AGM,88.0,,,191.3300018310547,,0.326,57.0,0.247,38.0,0.2184,4.0,0.2432,6.0,0.268,13.0,0.2852,26.0,0.2657,31.0,0.2684,14.0,0.2663,7.0,0.2643,4.0,20251121.0,35.0,189.0
AGNC,113.0,,,9.1899995803833,,0.21,68.0,0.1762,61.0,0.1788,53.0,0.2411,70.0,0.3034,80.0,0.2471,69.0,0.2468,74.0,0.2981,79.0,0.2864,71.0,0.2746,40.0,20270115.0,7.0,609.0
AGNG,,,,31.5,,0.1983,,0.122,,0.129,,,,,,0.1818,,0.1501,,0.126,,,,,,20260116.0,35.0,245.0
AGO,82.0,,,85.91999816894531,,0.1142,10.0,0.2337,49.0,0.2571,36.0,0.2596,36.0,0.2622,35.0,0.2696,46.0,0.2295,42.0,0.2801,40.0,0.2914,39.0,0.3028,39.0,20260116.0,35.0,245.0
AGQ,,,,40.720001220703125,,0.433,43.0,0.2072,14.0,0.4643,34.0,0.4599,31.0,0.4555,30.0,0.5923,60.0,0.3357,44.0,0.5311,40.0,0.5818,47.0,0.6324,52.0,20270115.0,7.0,609.0
AGRO,68.0,,,9.420000076293945,,0.3378,64.0,0.3223,60.0,,,,,0.4933,72.0,0.3937,73.0,0.3029,38.0,,,,,0.4933,78.0,20251219.0,35.0,217.0
AGS,75.0,,,12.210000038146973,,0.0397,6.0,0.0668,10.0,,,,,,,0.0574,7.0,0.0632,6.0,,,,,,,20260116.0,35.0,245.0
AGX,166.0,,,189.6999969482422,,0.2202,33.0,0.4041,85.0,0.6465,92.0,0.6438,93.0,0.6411,90.0,0.7355,100.0,0.6444,100.0,0.5971,96.0,0.6075,97.0,0.6179,97.0,20260116.0,35.0,245.0
AGYS,119.0,,,101.37000274658203,,0.4472,68.0,0.3016,28.0,0.7129,90.0,0.7058,91.0,0.6987,90.0,0.5518,75.0,0.4263,53.0,0.539,83.0,0.5358,82.0,0.5326,81.0,20260116.0,35.0,245.0
AGZ,,,,108.9000015258789,,0.0283,,0.029,,,,,,0.1012,,0.0331,,0.0322,,,,,,0.1012,,20251121.0,35.0,189.0
AHCO,84.0,,,9.25,,0.4122,46.0,0.3109,5.0,0.5261,30.0,0.5084,22.0,0.4907,22.0,0.5655,30.0,0.4982,34.0,0.4526,10.0,0.4701,11.0,0.4876,14.0,20270115.0,35.0,609.0
AHH,90.0,,,7.269999980926514,,0.2415,63.0,0.2728,77.0,0.2577,36.0,0.3113,45.0,0.3649,68.0,0.3303,90.0,0.3089,88.0,0.2577,43.0,0.3113,52.0,0.3649,71.0,20251121.0,35.0,189.0
