symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ABBV,92.0,,,198.47000122070312,,0.2437,68.0,0.2949,88.0,0.2179,51.0,0.2276,53.0,0.2373,57.0,0.3329,87.0,0.2718,83.0,0.2198,48.0,0.2728,67.0,0.3257,73.0
ABCB,93.0,,,60.47999954223633,,0.2843,61.0,0.2968,66.0,0.3018,45.0,0.3057,41.0,0.3097,47.0,0.3832,88.0,0.2925,63.0,0.2895,47.0,0.3052,47.0,0.321,57.0
ABCL,65.0,,,2.4100000858306885,,0.4332,25.0,0.5019,32.0,0.8646,72.0,0.8921,,0.9196,,0.7333,85.0,0.6767,77.0,0.5985,3.0,0.793,,0.9874,
ABEO,44.0,,,6.559999942779541,,1.3433,94.0,1.377,96.0,1.1343,59.0,1.1284,55.0,1.1225,57.0,0.5817,9.0,0.6273,10.0,1.1591,67.0,1.0981,59.0,1.0371,57.0
ABEV,66.0,,,2.490000009536743,,0.1761,16.0,0.2369,51.0,0.3912,70.0,0.3662,52.0,0.3413,25.0,0.3311,63.0,0.2712,65.0,0.1986,7.0,0.279,17.0,0.3594,28.0
ABFL,,,,66.31900024414062,,0.1221,,0.136,,0.181,,0.1926,,0.2041,,0.0,,0.0,,0.1844,,0.2037,,0.2231,
ABG,93.0,,,222.3300018310547,,0.295,42.0,0.4088,73.0,0.3831,57.0,0.382,56.0,0.3809,56.0,0.404,59.0,0.3617,60.0,0.407,64.0,0.4073,64.0,0.4076,64.0
ABL,177.0,,,8.270000457763672,,0.0657,,0.3261,,0.4423,,0.4994,,0.5565,,0.483,,0.5252,,0.4423,,0.4994,,0.5565,
ABM,52.0,,,49.689998626708984,,0.0763,2.0,0.2012,39.0,0.4784,86.0,0.4322,82.0,0.3861,74.0,0.3397,71.0,0.3062,74.0,0.3159,67.0,0.3395,68.0,0.3631,75.0
ABNB,79.0,,,125.26000213623048,,0.2872,27.0,0.3047,37.0,0.346,30.0,0.35,30.0,0.3539,32.0,0.4758,63.0,0.3543,53.0,0.4087,30.0,0.4146,23.0,0.4205,21.0
ABNY,,,,11.59000015258789,,0.4376,,0.3115,,0.2139,,0.4586,,0.7032,,0.3814,,0.2575,,0.2139,,0.4586,,0.7032,
ABOS,172.0,,,1.0800000429153442,,0.8363,,0.8567,,,,,,,,0.775,,0.8283,,,,,,,
ABR,71.0,,,10.739999771118164,,0.3396,80.0,0.4284,91.0,0.3515,71.0,0.4172,73.0,0.483,80.0,0.3593,74.0,0.3722,90.0,0.3757,89.0,0.4136,73.0,0.4515,57.0
ABSI,46.0,,,3.0299999713897705,,0.4029,,0.5021,,1.3662,,1.2736,,1.1809,,1.1196,,1.0191,,5.4971,,3.3004,,1.1038,
ABT,101.0,,,132.82000732421875,,0.1135,20.0,0.2267,79.0,0.2344,73.0,0.2358,73.0,0.2373,73.0,0.2271,71.0,0.2243,83.0,0.2148,52.0,0.2415,65.0,0.2682,72.0
ABUS,178.0,,,3.5899999141693115,,0.2992,15.0,0.3926,15.0,0.9233,53.0,0.9892,60.0,1.055,72.0,0.4639,25.0,0.4887,19.0,1.1396,69.0,1.0662,65.0,0.9927,65.0
ACA,65.0,,,84.08999633789062,,0.2348,33.0,0.2581,41.0,0.5786,95.0,0.567,95.0,0.5553,92.0,0.3713,63.0,0.3261,57.0,0.3674,66.0,0.3661,66.0,0.3648,63.0
ACAD,66.0,,,14.90999984741211,,0.1951,4.0,0.3119,10.0,1.0127,85.0,0.9217,78.0,0.8307,72.0,0.4565,12.0,0.4269,18.0,0.5964,37.0,0.6364,49.0,0.6765,60.0
ACB,87.0,,,4.840000152587891,,0.4807,26.0,0.6166,43.0,0.6886,22.0,0.7372,24.0,0.7858,27.0,0.8379,48.0,0.6622,40.0,0.7372,34.0,0.7782,19.0,0.8192,18.0
ACCO,72.0,,,3.6700000762939458,,0.4207,78.0,0.4006,81.0,1.309,100.0,,,,,0.502,90.0,0.3971,84.0,1.309,100.0,,,,
ACDC,58.0,,,4.889999866485596,,1.0295,,0.7904,,1.0008,,0.9406,,0.8803,,0.9398,,0.7943,,0.7805,,0.8052,,0.8299,
ACEL,185.0,,,10.649999618530272,,0.4947,85.0,0.3104,52.0,0.4299,34.0,0.4136,,0.3974,21.0,0.3317,28.0,0.3102,38.0,0.4078,36.0,0.4026,,0.3974,22.0
ACES,,,,23.040000915527344,,0.2776,33.0,0.1977,13.0,0.3289,31.0,0.4072,60.0,0.4854,82.0,0.3401,34.0,0.2775,51.0,0.2469,8.0,0.282,9.0,0.317,16.0
ACET,58.0,,,0.6700000166893005,,0.7835,83.0,0.7434,82.0,,,,,,,0.8483,80.0,0.8446,91.0,,,,,,
ACGL,82.0,,,92.4800033569336,,0.2863,85.0,0.265,86.0,0.2447,68.0,0.2365,62.0,0.2283,56.0,0.2863,87.0,0.2376,83.0,0.2532,72.0,0.2632,76.0,0.2733,80.0
ACHC,65.0,,,23.309999465942383,,0.419,80.0,0.4874,90.0,1.0749,100.0,1.099,100.0,1.1231,100.0,0.5948,95.0,0.4587,86.0,0.6538,100.0,0.6799,100.0,0.7059,100.0
ACHR,65.0,,,9.289999961853027,,0.8439,,0.6648,,0.9004,,0.9,,0.8997,,1.183,,1.0656,,0.7911,,0.7948,,0.7985,
ACHV,53.0,,,2.569999933242798,,0.6805,,0.6925,,,,,,,,0.6846,,0.7009,,,,,,,
ACI,115.0,,,21.93000030517578,,0.1592,12.0,0.1946,12.0,0.1979,5.0,0.1993,2.0,0.2007,3.0,0.2972,15.0,0.2817,20.0,0.2077,4.0,0.257,3.0,0.3064,5.0
ACIC,65.0,,,11.6899995803833,,0.2726,,0.2533,,0.5959,,0.6376,,0.6793,,0.3643,,0.4043,,0.4456,,0.454,,0.4623,
ACIO,,,,39.1150016784668,,0.0772,,0.1255,,0.1192,,,,,,0.1476,,0.117,,0.1192,,,,,
ACIU,51.0,,,1.7200000286102295,,0.4705,39.0,0.6687,61.0,,,,,,,0.5484,5.0,0.605,12.0,,,,,,
ACIW,65.0,,,54.84000015258789,,0.1131,5.0,0.1906,13.0,0.5582,87.0,0.5142,84.0,0.4703,79.0,0.3962,73.0,0.3447,69.0,0.3088,39.0,0.3202,45.0,0.3316,51.0
ACLS,82.0,,,52.29999923706055,,0.5598,65.0,0.4615,50.0,0.9452,99.0,0.9178,98.0,0.8904,97.0,0.5495,57.0,0.4944,56.0,0.5931,82.0,0.6028,84.0,0.6125,86.0
ACLX,65.0,,,65.55000305175781,,0.0858,,0.3938,,0.5726,,0.5541,,0.5357,,0.5699,,0.5835,,0.6116,,0.6054,,0.5991,
ACM,89.0,,,102.3499984741211,,0.1769,25.0,0.2288,48.0,0.3372,61.0,0.351,65.0,0.3648,68.0,0.2753,39.0,0.2663,55.0,0.2598,15.0,0.2748,24.0,0.2898,37.0
ACMR,66.0,,,19.93000030517578,,1.0627,89.0,0.7556,82.0,0.9882,94.0,0.9932,95.0,0.9981,95.0,0.804,65.0,0.6261,72.0,0.6836,57.0,0.6866,57.0,0.6895,60.0
ACN,44.0,,,305.3299865722656,,0.109,14.0,0.1884,52.0,0.2488,57.0,0.249,55.0,0.2493,53.0,0.2975,75.0,0.2406,72.0,0.2583,63.0,0.2895,73.0,0.3208,78.0
ACNB,100.0,,,42.970001220703125,,0.2241,,0.2943,,0.3286,,0.3263,,0.3239,,0.3989,,0.3543,,0.3286,,0.3263,,0.3239,
ACNT,360.0,,,13.100000381469728,,0.1213,,0.2023,,,,,,,,0.2566,,0.314,,,,,,,
ACR,59.0,,,18.799999237060547,,0.4218,78.0,0.4743,90.0,0.4175,,,,,,0.4052,67.0,0.394,76.0,0.4175,,,,,
ACRE,80.0,,,4.139999866485596,,0.1458,38.0,0.3669,90.0,,,,,0.5726,92.0,0.4525,94.0,0.4011,94.0,,,,,0.5726,95.0
ACRS,65.0,,,1.440000057220459,,0.497,43.0,0.8383,78.0,1.0878,69.0,,,,,1.1269,76.0,0.9511,79.0,1.0878,74.0,,,,
ACT,88.0,,,37.31999969482422,,0.2086,52.0,0.2658,74.0,0.2813,45.0,0.2815,41.0,0.2817,42.0,0.2372,41.0,0.2225,39.0,0.2813,34.0,0.264,13.0,0.2467,9.0
ACTG,51.0,,,3.1600000858306885,,0.2806,27.0,0.3699,34.0,0.5341,35.0,0.4959,24.0,0.4577,15.0,0.4069,30.0,0.3832,20.0,0.4644,18.0,0.461,14.0,0.4577,12.0
ACVA,73.0,,,15.229999542236328,,0.2547,9.0,0.3672,26.0,1.2009,99.0,0.9978,,0.7947,,0.54,64.0,0.5156,57.0,0.5618,39.0,0.5691,,0.5764,
ACWI,,,,119.41000366210938,,0.1161,42.0,0.1292,73.0,0.176,79.0,0.1786,76.0,0.1812,73.0,0.2197,80.0,0.1688,85.0,0.1325,55.0,0.1726,64.0,0.2127,71.0
ACWV,,,,117.7300033569336,,0.1146,74.0,0.0886,74.0,0.0982,57.0,0.1268,72.0,0.1554,80.0,0.1359,78.0,0.1128,81.0,0.1071,69.0,0.1311,69.0,0.1551,65.0
ACWX,,,,58.029998779296875,,0.1315,44.0,0.0827,46.0,0.1128,24.0,0.1306,35.0,0.1485,44.0,0.1989,72.0,0.1333,78.0,0.1291,45.0,0.1568,50.0,0.1844,51.0
ACXP,47.0,,,0.4129999876022339,,0.4188,,0.4302,,,,,,,,1.2044,,1.0116,,,,,,,
ADAP,171.0,,,0.2860000133514404,,0.5709,40.0,0.8185,62.0,,,,,,,1.1529,91.0,1.089,91.0,,,,,,
ADBE,52.0,,,380.8699951171875,,0.1479,15.0,0.2085,36.0,0.2497,30.0,0.2528,31.0,0.2559,32.0,0.4156,81.0,0.2741,64.0,0.354,74.0,0.3619,78.0,0.3698,78.0
ADC,81.0,,,76.36000061035156,,0.1569,43.0,0.1793,47.0,0.1963,31.0,0.2148,33.0,0.2333,46.0,0.2001,55.0,0.206,61.0,0.1742,28.0,0.2169,49.0,0.2596,69.0
ADCT,177.0,,,1.440000057220459,,0.6821,68.0,0.628,64.0,,,,,,,1.2649,97.0,1.0232,95.0,,,,,,
ADEA,74.0,,,12.609999656677246,,0.2219,,0.2551,,0.894,,0.7628,,0.6317,,0.5964,,0.4216,,0.5401,,0.5372,,0.5344,
ADI,73.0,,,198.58999633789065,,0.4072,83.0,0.2766,69.0,0.3626,78.0,0.3596,76.0,0.3566,74.0,0.4729,91.0,0.373,89.0,0.301,68.0,0.3417,79.0,0.3824,88.0
ADM,88.0,,,47.849998474121094,,0.1311,17.0,0.1815,38.0,0.4205,94.0,0.4229,94.0,0.4253,94.0,0.3135,75.0,0.2721,82.0,0.212,27.0,0.2838,66.0,0.3555,89.0
ADMA,61.0,,,23.520000457763672,,0.7791,82.0,0.5316,47.0,0.8598,48.0,0.8562,50.0,0.8526,52.0,0.6584,57.0,0.5865,38.0,0.5499,8.0,0.566,9.0,0.5821,11.0
ADNT,95.0,,,12.75,,0.4034,47.0,0.347,41.0,0.7862,90.0,0.7645,89.0,0.7428,88.0,0.5348,57.0,0.5007,71.0,0.6213,74.0,0.6882,89.0,0.7551,93.0
ADP,94.0,,,303.57000732421875,,0.1634,49.0,0.222,81.0,0.174,45.0,0.1798,48.0,0.1855,49.0,0.2246,74.0,0.2063,73.0,0.2475,78.0,0.2402,67.0,0.233,50.0
ADPT,81.0,,,9.84000015258789,,1.8513,99.0,0.8459,84.0,0.9895,73.0,0.9424,70.0,0.8953,63.0,0.9179,89.0,0.863,100.0,1.1551,93.0,0.9881,89.0,0.8211,70.0
ADSE,,,,13.550000190734863,,0.4768,,0.5598,,,,,,1.2862,,0.4123,,0.5682,,,,,,1.2271,
ADSK,65.0,,,279.989990234375,,0.2027,23.0,0.1887,14.0,0.2457,11.0,0.245,10.0,0.2444,10.0,0.3261,41.0,0.2685,38.0,0.3307,19.0,0.3322,18.0,0.3337,17.0
ADT,65.0,,,8.149999618530273,,0.1955,20.0,0.2623,38.0,0.3054,26.0,0.3583,35.0,0.4112,46.0,0.2917,26.0,0.2757,34.0,0.3405,39.0,0.3411,36.0,0.3417,33.0
ADTN,177.0,,,7.880000114440918,,0.2244,25.0,0.3105,44.0,0.8774,99.0,0.8116,99.0,0.7457,97.0,0.6023,93.0,0.5607,97.0,0.6109,99.0,0.5888,98.0,0.5666,94.0
ADUS,68.0,,,105.0,,0.1337,5.0,0.2721,37.0,0.4781,80.0,0.4701,81.0,0.4621,79.0,0.3297,39.0,0.3102,21.0,0.3704,49.0,0.3674,47.0,0.3645,45.0
ADV,57.0,,,1.3799999952316284,,0.3567,30.0,0.5609,59.0,,,,,,,0.7401,95.0,0.7341,100.0,,,,,,
ADVM,180.0,,,3.490000009536743,,0.716,64.0,0.9715,86.0,1.2873,79.0,1.2682,79.0,1.249,82.0,0.7983,65.0,0.8682,77.0,3.3417,100.0,2.2954,100.0,1.249,94.0
AEE,79.0,,,99.4800033569336,,0.1391,42.0,0.2085,81.0,0.1998,64.0,0.2132,67.0,0.2267,68.0,0.2135,80.0,0.2106,83.0,0.1828,57.0,0.2071,67.0,0.2314,71.0
AEG,814.0,,,6.570000171661377,,0.1869,23.0,0.1747,55.0,,,,,0.3921,56.0,0.3574,63.0,0.2152,69.0,,,,,0.3921,57.0
AEHR,110.0,,,8.710000038146973,,0.5989,,0.5147,,0.7304,,0.7703,,0.8102,,0.9943,,0.7657,,0.6442,,0.7579,,0.8716,
AEIS,80.0,,,111.29000091552734,,0.7067,89.0,0.4754,75.0,0.5247,69.0,0.4995,64.0,0.4743,57.0,0.5829,79.0,0.4547,68.0,0.4667,63.0,0.4669,62.0,0.4671,60.0
AEM,79.0,,,111.12000274658205,,0.3158,39.0,0.2505,27.0,0.3399,32.0,0.3426,33.0,0.3453,33.0,0.3613,37.0,0.2953,35.0,0.3603,31.0,0.3556,27.0,0.351,21.0
AEO,52.0,,,11.100000381469728,,0.3803,57.0,0.3529,57.0,0.4848,70.0,0.4829,69.0,0.481,68.0,0.6071,92.0,0.4862,84.0,0.4397,72.0,0.5082,84.0,0.5766,89.0
AEP,79.0,,,107.69000244140624,,0.1028,18.0,0.1702,57.0,0.1913,66.0,0.2604,88.0,0.3295,93.0,0.2188,78.0,0.205,74.0,0.2097,72.0,0.2114,64.0,0.2131,39.0
AER,66.0,,,106.75,,0.1232,11.0,0.2449,45.0,0.3344,49.0,0.2808,34.0,0.2273,17.0,0.3087,47.0,0.2741,47.0,0.3196,44.0,0.306,38.0,0.2925,32.0
AES,64.0,,,10.18000030517578,,0.3139,63.0,0.3109,69.0,0.4464,83.0,0.4546,83.0,0.4629,84.0,0.4856,88.0,0.4123,87.0,0.3354,63.0,0.4239,80.0,0.5125,89.0
AESI,68.0,,,14.460000038146973,,0.5042,,0.3522,,0.6034,,0.6127,,0.622,,0.5611,,0.4822,,0.4412,,0.524,,0.6068,
AETH,,,,28.10300064086914,,0.2932,,0.1357,,0.6045,,0.6524,,0.7002,,0.4874,,0.2169,,0.6517,,0.7004,,0.749,
AEVA,45.0,,,7.679999828338623,,0.8014,57.0,0.7373,47.0,0.9129,,0.9541,,0.9953,,0.9751,86.0,0.8735,75.0,0.7944,,0.8308,,0.8671,
AEYE,52.0,,,11.899999618530272,,0.8504,,1.1794,,0.9903,,0.7984,,0.6065,,0.9355,,0.8468,,0.8943,,0.864,,0.8338,
AFCG,51.0,,,5.829999923706055,,0.5209,,0.46,,0.3519,,0.4714,,0.591,,0.523,,0.4577,,0.2402,,0.4156,,0.591,
AFG,88.0,,,129.69000244140625,,0.2458,73.0,0.2187,74.0,0.2988,79.0,0.3247,84.0,0.3506,87.0,0.2697,75.0,0.2276,72.0,0.2067,53.0,0.229,61.0,0.2513,67.0
AFK,,,,18.09000015258789,,0.1295,,0.2777,,,,,,,,0.2586,,0.2262,,,,,,,
AFL,87.0,,,105.52999877929688,,0.3495,86.0,0.2094,70.0,0.1746,34.0,0.1793,34.0,0.184,35.0,0.2601,71.0,0.2245,70.0,0.2255,59.0,0.2272,54.0,0.2288,41.0
AFMD,170.0,,,0.959999978542328,,1.3951,95.0,1.1237,92.0,,,,,,,0.9909,82.0,0.9493,87.0,,,,,,
AFRM,86.0,,,52.34000015258789,,0.3355,4.0,0.5132,13.0,1.1084,80.0,1.1061,79.0,1.1038,79.0,0.8955,50.0,0.7266,49.0,0.7305,33.0,0.7284,30.0,0.7263,27.0
AFYA,51.0,,,19.1200008392334,,0.2773,24.0,0.2657,10.0,0.7581,85.0,,,,,0.3631,30.0,0.3036,12.0,0.4207,14.0,,,,
AG,72.0,,,5.909999847412109,,0.3955,26.0,0.3434,17.0,0.616,70.0,0.6294,73.0,0.6427,76.0,0.6199,61.0,0.5218,64.0,0.5825,44.0,0.5891,47.0,0.5957,49.0
AGCO,86.0,,,95.18000030517578,,0.618,96.0,0.3835,87.0,0.3452,69.0,0.3697,75.0,0.3942,80.0,0.4848,91.0,0.4029,91.0,0.3557,72.0,0.3682,72.0,0.3807,71.0
AGEN,53.0,,,3.109999895095825,,1.2217,93.0,1.0517,91.0,1.4709,92.0,1.3094,90.0,1.1479,85.0,1.0639,89.0,1.0392,92.0,1.2047,83.0,1.1562,81.0,1.1077,80.0
AGG,,,,97.9499969482422,,0.0695,90.0,0.0388,79.0,0.0796,92.0,0.0738,88.0,0.068,72.0,0.0568,79.0,0.045,83.0,0.0433,63.0,0.0753,89.0,0.1073,93.0
AGGY,,,,42.97999954223633,,0.0553,,0.033,,,,,,,,0.0653,,0.0468,,,,,,,
AGI,73.0,,,24.719999313354492,,0.6803,86.0,0.4386,69.0,0.3823,19.0,0.3963,21.0,0.4103,25.0,0.4129,34.0,0.3407,30.0,0.3975,19.0,0.4049,19.0,0.4122,19.0
AGIO,79.0,,,30.100000381469727,,0.3832,35.0,0.6264,78.0,0.6563,64.0,0.6402,60.0,0.624,57.0,0.6487,71.0,0.5951,73.0,0.7681,94.0,0.768,94.0,0.768,93.0
AGL,67.0,,,4.159999847412109,,0.9803,94.0,0.808,91.0,0.9373,88.0,0.9903,92.0,1.0433,96.0,1.19,100.0,0.955,100.0,0.6255,65.0,0.6986,77.0,0.7718,85.0
AGM,71.0,,,178.6199951171875,,0.1583,12.0,0.1629,6.0,0.3639,57.0,0.3772,57.0,0.3904,60.0,0.3211,46.0,0.2735,35.0,0.2837,23.0,0.3149,35.0,0.3461,47.0
AGNC,96.0,,,8.789999961853027,,0.1814,59.0,0.2021,70.0,0.2631,79.0,0.2476,72.0,0.2321,60.0,0.2469,69.0,0.249,75.0,0.1796,47.0,0.3295,83.0,0.4794,92.0
AGNG,,,,31.649999618530273,,0.1959,,0.2264,,0.1503,,,,,,0.1792,,0.1557,,0.1503,,,,,
AGO,65.0,,,90.18000030517578,,0.217,41.0,0.2078,40.0,0.3243,55.0,0.3728,61.0,0.4213,66.0,0.2957,54.0,0.2332,43.0,0.2911,44.0,0.2939,40.0,0.2967,36.0
AGQ,,,,38.150001525878906,,0.243,10.0,0.3011,42.0,0.4684,35.0,0.5068,43.0,0.5451,53.0,0.6021,63.0,0.3439,47.0,0.5764,53.0,0.5999,52.0,0.6234,50.0
AGRO,51.0,,,8.819999694824219,,0.9683,100.0,0.6166,98.0,,,,,,,0.3957,73.0,0.3065,41.0,,,,,,
AGS,58.0,,,12.130000114440918,,0.03,5.0,0.0383,5.0,,,,,,,0.056,6.0,0.0609,5.0,,,,,,
AGX,149.0,,,163.77000427246094,,0.3039,61.0,0.4715,91.0,0.5857,88.0,0.6061,90.0,0.6265,89.0,0.7631,100.0,0.654,100.0,0.6487,99.0,0.6552,100.0,0.6617,99.0
AGYS,102.0,,,75.69000244140625,,0.2888,36.0,0.3419,40.0,0.5369,75.0,0.6,84.0,0.6631,89.0,0.5674,79.0,0.4321,55.0,0.5627,86.0,0.5661,87.0,0.5695,87.0
AGZ,,,,109.22000122070312,,0.0453,,0.0238,,,,,,0.1088,,0.0341,,0.0325,,,,,,0.1088,
AHCO,67.0,,,8.779999732971191,,0.4178,47.0,0.5898,79.0,1.4473,100.0,1.4539,100.0,1.4606,100.0,0.6005,51.0,0.5143,44.0,0.4592,11.0,0.4824,13.0,0.5056,17.0
AHH,73.0,,,6.920000076293945,,0.1793,40.0,0.2252,60.0,0.4202,78.0,,,,,0.3261,89.0,0.3018,87.0,0.4202,83.0,,,,
AHR,65.0,,,32.54999923706055,,0.2016,34.0,0.2868,95.0,0.3457,,0.3633,,0.3809,,0.3184,62.0,0.3412,100.0,0.3165,,0.3322,,0.348,
AI,66.0,,,22.479999542236328,,0.5242,75.0,0.4327,68.0,0.5515,56.0,0.5512,55.0,0.5509,59.0,0.7233,81.0,0.6637,82.0,0.6561,68.0,0.6652,57.0,0.6744,66.0
AIA,,,,73.54000091552734,,0.2546,72.0,0.09,33.0,0.2069,51.0,0.238,46.0,0.2692,52.0,0.2985,82.0,0.1657,89.0,0.2053,86.0,0.2388,71.0,0.2723,60.0
AIBU,,,,29.989999771118164,,0.4501,,0.4836,,0.5535,,0.5758,,0.598,,0.7497,,0.5071,,0.5809,,0.5847,,0.5885,
AIEQ,,,,38.279998779296875,,0.2084,,0.1378,,0.2506,,0.2466,,0.2426,,0.3032,,0.2129,,0.2433,,0.2544,,0.2654,
AIFU,,,,0.1400000005960464,,1.6966,,4.2183,,,,,,,,1.3376,,1.648,,,,,,,
AIG,81.0,,,83.66000366210938,,0.2563,60.0,0.2944,74.0,0.2207,42.0,0.2212,41.0,0.2218,40.0,0.2612,49.0,0.2492,61.0,0.224,34.0,0.2614,46.0,0.2989,54.0
AIN,66.0,,,63.439998626708984,,0.4789,88.0,0.5782,97.0,0.5009,84.0,0.4272,72.0,0.3535,50.0,0.3905,76.0,0.3447,77.0,0.2844,42.0,0.3052,49.0,0.326,60.0
AIOT,82.0,,,5.150000095367432,,0.5137,,0.4556,,0.6993,,0.8558,,1.0123,,0.8426,,0.7447,,0.6993,,0.699,,0.6987,
AIP,74.0,,,6.71999979019165,,0.4661,,0.5306,,0.5619,,,,,,0.7307,,0.6503,,0.5619,,,,,
AIPI,,,,40.900001525878906,,0.1796,,0.1561,,0.2702,,0.2746,,0.279,,0.307,,0.243,,0.0936,,0.3814,,0.6693,
AIQ,,,,38.15999984741211,,0.2046,42.0,0.1963,59.0,0.2308,50.0,0.2445,,0.2582,,0.3225,66.0,0.2372,71.0,0.2786,68.0,0.2859,,0.2932,
AIR,116.0,,,56.7599983215332,,0.2343,28.0,0.2692,38.0,0.3051,19.0,0.2775,8.0,0.25,3.0,0.4695,76.0,0.3598,65.0,0.3243,32.0,0.3418,39.0,0.3592,45.0
AIRG,270.0,,,4.03000020980835,,0.6474,76.0,0.7305,87.0,0.6403,53.0,0.6993,73.0,0.7583,83.0,0.7145,83.0,0.7097,87.0,0.6403,66.0,0.6993,85.0,0.7583,90.0
AIRJ,,,,5.199999809265137,,0.7633,,0.8227,,,,,,1.2298,,0.8556,,0.9795,,,,,,1.2298,
AIRR,,,,73.05000305175781,,0.2509,,0.2281,,0.2694,,0.2534,,0.2375,,0.3277,,0.2605,,0.2684,,0.27,,0.2717,
AIRS,50.0,,,3.0199999809265137,,1.4684,,1.3981,,0.8239,,1.1078,,1.3918,,1.0754,,1.0655,,0.8239,,0.8766,,0.9294,
AISP,64.0,,,3.9200000762939458,,0.5889,,0.6615,,0.6059,,2.0304,,3.455,,1.3285,,1.3272,,0.6606,,1.8791,,3.0976,
AIT,94.0,,,227.4499969482422,,0.5042,92.0,0.4155,92.0,0.3464,72.0,0.3477,70.0,0.349,69.0,0.4209,89.0,0.3258,85.0,0.3288,73.0,0.3236,69.0,0.3184,62.0
AIV,68.0,,,8.25,,0.1638,32.0,0.2391,63.0,0.3488,64.0,0.3883,68.0,0.4279,74.0,0.2931,65.0,0.286,69.0,0.3282,63.0,0.329,61.0,0.3298,60.0
