symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
AB,62.0,,,32.279998779296875,,0.4328,85.0,0.4573,90.0,0.2717,52.0,0.7289,96.0,0.3298,69.0,0.2782,52.0,0.2717,65.0,0.4741,92.0
ABAT,146.0,,,0.949999988079071,,0.4965,41.0,0.8511,74.0,1.9753,,,,1.4069,90.0,1.3088,100.0,1.4997,,,
ABBV,68.0,,,169.99000549316406,,0.5365,98.0,0.5409,99.0,0.5576,100.0,0.5502,100.0,0.3264,86.0,0.2442,76.0,0.3138,99.0,0.3263,73.0
ABCB,69.0,,,50.689998626708984,,0.6418,96.0,0.534,96.0,0.516,88.0,0.4691,86.0,0.3553,82.0,0.2716,43.0,0.371,82.0,0.4117,88.0
ABCL,41.0,,,1.9157999753952026,,0.7136,75.0,0.8451,93.0,2.8846,100.0,,,0.6933,68.0,0.6463,65.0,2.8846,100.0,,
ABEO,20.0,,,4.320000171661377,,0.9005,76.0,0.9558,77.0,2.1781,92.0,2.0788,89.0,0.4554,5.0,0.5098,5.0,3.088,97.0,2.0788,93.0
ABEV,42.0,,,2.1549999713897705,,0.4793,90.0,0.3363,87.0,0.3571,57.0,0.3171,15.0,0.3283,61.0,0.2526,51.0,0.2746,33.0,0.3868,39.0
ABG,69.0,,,210.85000610351562,,0.5713,85.0,0.7188,95.0,0.78,99.0,0.7412,99.0,0.3734,51.0,0.3255,47.0,0.4717,79.0,0.4777,80.0
ABL,153.0,,,6.739999771118164,,0.7423,,0.8087,,0.6625,,1.7456,,0.4866,,0.5169,,0.5668,,1.7456,
ABM,28.0,,,42.2400016784668,,0.4718,90.0,0.4699,95.0,0.7677,98.0,0.6388,95.0,0.3169,66.0,0.2831,68.0,0.382,84.0,0.4002,85.0
ABNB,55.0,,,105.69999694824219,,0.5788,78.0,0.5902,91.0,0.772,96.0,0.756,95.0,0.4183,55.0,0.3096,40.0,0.4201,32.0,0.4591,47.0
ABNY,,,,10.666799545288086,,0.7336,,0.3796,,,,,,0.3704,,0.2286,,,,,
ABOS,148.0,,,0.949999988079071,,0.9101,78.0,0.9484,84.0,,,,,0.7139,14.0,0.7519,30.0,,,,
ABR,47.0,,,10.015000343322754,,0.4305,87.0,0.5942,97.0,0.6065,94.0,0.682,92.0,0.315,64.0,0.3265,75.0,0.2048,55.0,0.7396,94.0
ABSI,22.0,,,2.2100000381469727,,0.8224,52.0,1.0996,78.0,1.1255,43.0,1.283,,1.0746,100.0,0.9829,48.0,1.2257,61.0,1.7208,
ABT,77.0,,,121.30000305175781,,0.3584,93.0,0.3607,97.0,0.5678,100.0,0.5931,100.0,0.2217,69.0,0.2056,74.0,0.2901,91.0,0.2752,78.0
ABUS,154.0,,,2.7699999809265137,,0.6006,62.0,0.699,66.0,0.7342,23.0,0.8612,43.0,0.4377,20.0,0.4523,18.0,2.2754,96.0,0.8612,47.0
ACA,41.0,,,70.66000366210938,,0.6087,92.0,0.5547,96.0,0.553,93.0,0.6391,97.0,0.3288,36.0,0.2948,45.0,0.4229,89.0,0.416,87.0
ACAD,42.0,,,14.074999809265137,,0.3672,31.0,0.5367,60.0,1.507,97.0,1.2988,95.0,0.4399,9.0,0.4005,12.0,0.6493,52.0,0.6556,54.0
ACB,63.0,,,3.859999895095825,,0.506,28.0,0.7633,71.0,0.7526,28.0,0.83,31.0,0.8341,47.0,0.6567,40.0,0.9683,74.0,1.1614,79.0
ACCO,48.0,,,3.4800000190734863,,0.4663,83.0,0.5947,97.0,,,,,0.4707,87.0,0.3606,77.0,,,,
ACDC,34.0,,,4.099999904632568,,1.9573,100.0,1.384,100.0,1.6573,100.0,1.1934,99.0,0.8508,100.0,0.7136,100.0,0.8468,96.0,0.9027,97.0
ACEL,161.0,,,9.904999732971191,,0.4329,77.0,0.4767,84.0,0.5716,68.0,,,0.2969,17.0,0.29,32.0,0.3973,31.0,,
ACES,,,,20.200000762939453,,0.4603,82.0,0.5389,99.0,1.1484,100.0,1.0035,100.0,0.3056,16.0,0.2543,38.0,0.505,98.0,0.4964,94.0
ACET,34.0,,,0.5799999833106995,,0.4615,56.0,0.9946,94.0,,,,,0.7156,73.0,0.7764,87.0,,,,
ACGL,58.0,,,85.04000091552734,,0.6051,98.0,0.4386,97.0,0.4548,96.0,0.5564,99.0,0.2832,87.0,0.2223,76.0,0.3271,92.0,0.3496,93.0
ACHC,41.0,,,27.264999389648438,,0.3727,72.0,0.4661,88.0,0.5033,81.0,0.7045,96.0,0.6355,96.0,0.4307,84.0,0.5813,97.0,0.601,98.0
ACHR,41.0,,,6.387199878692627,,0.9289,69.0,1.2369,96.0,1.2141,94.0,1.258,92.0,1.1602,100.0,1.0543,100.0,0.8645,74.0,0.8359,40.0
ACHV,29.0,,,1.9900000095367432,,0.8517,89.0,1.2674,99.0,,,,,0.6074,60.0,0.6335,51.0,,,,
ACI,91.0,,,20.875,,0.4041,54.0,0.3596,47.0,0.6262,81.0,0.5322,66.0,0.2631,14.0,0.2625,17.0,0.2212,6.0,0.3349,9.0
ACIC,41.0,,,10.475000381469727,,0.2131,31.0,0.4448,65.0,0.6779,67.0,0.7361,73.0,0.4952,24.0,0.4279,22.0,0.5556,41.0,0.5819,28.0
ACIU,27.0,,,1.4500000476837158,,0.6102,59.0,0.8806,83.0,,,,,0.5294,3.0,0.5858,7.0,,,,
ACIW,41.0,,,47.79499816894531,,0.6169,93.0,0.6544,97.0,0.6235,93.0,0.6523,95.0,0.3611,68.0,0.3199,63.0,0.4168,80.0,0.4424,83.0
ACLS,58.0,,,43.435001373291016,,0.9652,92.0,0.9018,94.0,0.9871,99.0,1.1178,100.0,0.4917,44.0,0.4534,42.0,0.6443,91.0,0.6627,93.0
ACLX,41.0,,,52.20000076293945,,0.9909,98.0,0.9332,98.0,0.6508,33.0,0.6675,40.0,0.5629,57.0,0.5578,62.0,0.6971,56.0,0.7284,64.0
ACM,65.0,,,86.01000213623047,,0.359,77.0,0.4246,89.0,0.5338,93.0,0.4574,87.0,0.2381,22.0,0.2409,38.0,0.2787,28.0,0.3228,60.0
ACMR,42.0,,,18.53499984741211,,0.5895,57.0,0.9197,91.0,1.1401,98.0,1.1023,97.0,0.7521,57.0,0.5746,65.0,0.7127,67.0,0.7327,73.0
ACN,20.0,,,280.8450012207031,,0.4778,93.0,0.4217,95.0,0.5442,97.0,0.5884,97.0,0.2791,73.0,0.2214,65.0,0.3152,86.0,0.3141,76.0
ACNB,76.0,,,38.5099983215332,,0.4672,,0.5476,,0.4257,,0.4399,,0.3936,,0.3442,,0.3346,,0.4399,
ACNT,336.0,,,12.609999656677246,,0.1746,12.0,0.3358,31.0,,,,,0.273,1.0,0.3341,1.0,,,,
ACR,35.0,,,17.760000228881836,,0.5754,93.0,0.5949,95.0,,,,,0.3405,44.0,0.3282,37.0,,,,
ACRE,56.0,,,3.530100107192993,,0.3212,79.0,0.6168,98.0,0.5318,89.0,0.91,97.0,0.4031,92.0,0.3479,91.0,0.4173,85.0,0.689,96.0
ACRS,41.0,,,1.184999942779541,,0.5961,57.0,0.9123,83.0,,,,,1.1697,81.0,0.9617,79.0,,,,
ACT,64.0,,,31.59000015258789,,0.3771,91.0,0.3487,90.0,0.3279,61.0,,,0.2117,32.0,0.1982,31.0,0.3279,74.0,,
ACTG,27.0,,,2.9200000762939453,,0.7259,88.0,0.7517,91.0,0.5977,49.0,0.5796,46.0,0.3943,27.0,0.3687,16.0,0.4951,25.0,0.5105,28.0
ACVA,49.0,,,12.550000190734863,,0.8,91.0,0.8671,97.0,0.8921,92.0,0.8647,82.0,0.5088,50.0,0.4841,55.0,0.7049,93.0,0.6925,76.0
ACWI,,,,103.27999877929688,,0.4059,96.0,0.3881,98.0,0.5189,100.0,0.4445,100.0,0.1679,64.0,0.1357,73.0,0.1573,75.0,0.2339,84.0
ACWX,,,,49.60499954223633,,0.3743,95.0,0.2954,97.0,0.308,96.0,0.3079,91.0,0.1655,56.0,0.1103,65.0,0.1673,79.0,0.2497,88.0
ACXP,23.0,,,0.3100000023841858,,0.5726,38.0,0.803,52.0,,,,,1.1794,86.0,0.9993,83.0,,,,
ADAP,147.0,,,0.23000000417232513,,2.6621,100.0,2.2279,100.0,,,,,1.1246,91.0,1.0491,88.0,,,,
ADBE,28.0,,,339.69000244140625,,0.3778,77.0,0.4011,90.0,0.5925,94.0,0.6025,95.0,0.397,79.0,0.2535,50.0,0.3751,84.0,0.3928,88.0
ADC,57.0,,,69.9000015258789,,0.2904,86.0,0.3106,94.0,0.3994,88.0,0.4523,93.0,0.191,46.0,0.1923,45.0,0.2448,71.0,0.309,87.0
ADCT,153.0,,,1.1100000143051147,,0.3949,34.0,0.9199,87.0,,,,,1.2569,96.0,1.0137,95.0,,,,
ADEA,50.0,,,11.444999694824219,,0.7439,94.0,0.6194,95.0,0.7594,95.0,0.7279,,0.5775,100.0,0.4014,90.0,0.7963,100.0,0.7279,
ADI,49.0,,,165.35000610351562,,0.819,99.0,0.7554,99.0,0.8069,100.0,0.8149,100.0,0.3768,87.0,0.3139,83.0,0.3504,84.0,0.4276,92.0
ADM,64.0,,,41.02000045776367,,0.5459,96.0,0.4351,97.0,0.6722,99.0,0.7201,99.0,0.2981,73.0,0.2593,78.0,0.2417,46.0,0.4024,95.0
ADMA,37.0,,,17.989999771118164,,0.6184,67.0,0.8274,88.0,0.7826,33.0,0.8406,50.0,0.6432,54.0,0.5814,37.0,0.602,15.0,0.6263,21.0
ADNT,71.0,,,10.324999809265137,,0.5077,65.0,0.7394,95.0,0.8623,94.0,1.0349,98.0,0.4604,46.0,0.4565,62.0,0.6583,83.0,0.676,85.0
ADP,70.0,,,274.89300537109375,,0.4149,95.0,0.378,97.0,0.4925,99.0,0.5193,99.0,0.1916,49.0,0.178,56.0,0.2264,66.0,0.299,89.0
ADPT,57.0,,,7.369999885559082,,0.6459,51.0,1.1435,97.0,1.2734,90.0,1.4022,96.0,0.8014,65.0,0.8305,98.0,0.7164,50.0,0.7243,49.0
ADSE,,,,10.630000114440918,,0.7009,,0.9312,,,,0.983,,0.3929,,0.5599,,,,0.983,
ADSK,41.0,,,239.18499755859375,,0.3761,72.0,0.4667,93.0,0.6232,96.0,0.6126,95.0,0.2831,22.0,0.2417,24.0,0.3634,56.0,0.3849,66.0
ADT,41.0,,,7.45989990234375,,0.361,64.0,0.4917,90.0,0.6686,93.0,0.4946,67.0,0.3797,40.0,0.2837,36.0,0.3505,41.0,0.4199,50.0
ADTN,153.0,,,7.170000076293945,,0.6241,90.0,0.7503,99.0,0.8335,99.0,0.8937,99.0,0.5637,88.0,0.5317,96.0,0.4746,82.0,0.6534,99.0
ADUS,44.0,,,96.5199966430664,,0.2769,47.0,0.4052,80.0,0.6253,95.0,0.6455,97.0,0.3164,32.0,0.2936,17.0,0.3896,63.0,0.3929,63.0
ADV,33.0,,,1.159999966621399,,0.7815,87.0,0.8585,92.0,,,,,0.6794,85.0,0.6834,94.0,,,,
ADVM,156.0,,,3.319999933242798,,1.1757,93.0,1.2331,96.0,4.925,100.0,1.1914,79.0,0.7518,54.0,0.7848,62.0,3.288,100.0,0.9587,62.0
AEE,55.0,,,94.2300033569336,,0.3816,97.0,0.3719,98.0,0.4326,99.0,0.532,100.0,0.2095,77.0,0.1923,73.0,0.2052,74.0,0.2961,95.0
AEG,790.0,,,5.489999771118164,,0.5932,88.0,0.4282,94.0,,,0.6402,87.0,0.3271,57.0,0.183,57.0,,,0.7703,96.0
AEHR,86.0,,,7.018599987030029,,1.1981,84.0,1.1252,93.0,1.7418,100.0,1.8252,100.0,0.9754,61.0,0.7701,47.0,0.8057,31.0,0.9251,75.0
AEIS,56.0,,,80.16999816894531,,0.9449,96.0,0.8267,97.0,1.0015,100.0,1.1046,100.0,0.4731,59.0,0.4039,56.0,0.5131,72.0,0.5621,79.0
AEM,55.0,,,104.82499694824219,,0.5449,82.0,0.5871,96.0,0.6673,96.0,0.7232,97.0,0.3359,31.0,0.2801,28.0,0.3575,28.0,0.3808,36.0
AEO,28.0,,,9.729999542236328,,1.4049,100.0,0.9867,100.0,0.7532,95.0,1.1374,100.0,0.553,84.0,0.435,79.0,0.5794,95.0,0.5942,91.0
AEP,55.0,,,100.17500305175781,,0.3535,94.0,0.3176,94.0,0.3931,96.0,0.4175,96.0,0.2145,77.0,0.192,69.0,0.1859,59.0,0.3104,91.0
AER,42.0,,,88.19000244140625,,0.647,89.0,0.5101,86.0,0.7103,93.0,0.6292,90.0,0.2675,34.0,0.2506,37.0,0.3707,56.0,0.4024,63.0
AES,40.0,,,9.960000038146973,,0.6081,91.0,0.563,92.0,0.6837,93.0,0.6827,94.0,0.4522,87.0,0.3859,86.0,0.5121,90.0,0.4351,81.0
AESI,44.0,,,12.694999694824219,,1.1579,,1.0014,,0.9775,,1.0034,,0.5102,,0.4536,,0.4754,,0.6881,
AETH,,,,27.345300674438477,,0.1331,,0.0214,,0.5932,,0.6965,,0.5526,,0.2349,,0.592,,0.6972,
AEVA,21.0,,,5.954999923706055,,0.8919,68.0,1.1283,94.0,1.2061,92.0,1.4241,99.0,0.9161,66.0,0.8308,61.0,0.7646,43.0,0.9016,61.0
AEYE,28.0,,,9.6899995803833,,0.8904,67.0,1.174,95.0,1.9574,100.0,1.3526,65.0,0.9174,78.0,0.8071,44.0,1.3307,100.0,0.8505,14.0
AFCG,27.0,,,4.5,,0.7122,98.0,0.7352,100.0,1.2512,100.0,,,0.4788,85.0,0.4019,100.0,0.556,98.0,,
AFG,64.0,,,117.12999725341797,,0.4575,93.0,0.3928,94.0,0.537,96.0,0.5595,96.0,0.2464,67.0,0.2077,68.0,0.3028,85.0,0.3097,86.0
AFK,,,,15.140000343322754,,0.4533,100.0,0.3761,100.0,0.3945,,0.4754,,0.2271,74.0,0.202,67.0,0.3945,,0.4754,
AFL,63.0,,,98.80999755859375,,0.5708,95.0,0.4626,95.0,0.5124,96.0,0.5241,96.0,0.2408,67.0,0.2025,62.0,0.2199,57.0,0.3021,73.0
AFMD,146.0,,,0.5699999928474426,,0.8434,78.0,1.3061,96.0,,,,,0.8472,65.0,0.8648,73.0,,,,
AFRM,62.0,,,37.08000183105469,,1.4093,90.0,1.3115,98.0,1.2701,91.0,1.2684,91.0,0.8652,42.0,0.7085,43.0,0.8196,50.0,0.8387,48.0
AFYA,27.0,,,16.579999923706055,,0.3757,48.0,0.4181,49.0,0.4693,18.0,,,0.3518,25.0,0.2925,9.0,0.4693,25.0,,
AG,48.0,,,5.53000020980835,,0.795,86.0,0.8042,97.0,0.7554,93.0,0.7784,95.0,0.6243,61.0,0.512,62.0,0.596,51.0,0.6195,61.0
AGCO,62.0,,,75.7699966430664,,0.6611,97.0,0.6689,100.0,0.7786,100.0,0.7944,100.0,0.416,85.0,0.3603,86.0,0.3865,83.0,0.4774,93.0
AGEN,29.0,,,1.7050000429153442,,1.3252,94.0,1.3725,96.0,2.0817,97.0,1.3484,92.0,0.9098,83.0,0.8984,86.0,2.0817,96.0,1.3484,91.0
AGG,,,,97.0999984741211,,0.0933,97.0,0.0836,98.0,0.1387,99.0,0.1438,98.0,0.0546,78.0,0.0409,79.0,0.0348,40.0,0.1071,93.0
AGGY,,,,42.369998931884766,,0.1104,100.0,0.0684,99.0,,,,,0.058,38.0,0.039,60.0,,,,
AGI,49.0,,,25.90999984741211,,0.5705,76.0,0.6271,92.0,0.6216,83.0,0.6332,83.0,0.3568,18.0,0.3155,17.0,0.4168,24.0,0.3844,8.0
AGIO,55.0,,,24.780000686645508,,0.6354,73.0,0.8281,94.0,0.9724,96.0,0.7087,76.0,0.6352,66.0,0.5638,66.0,0.789,96.0,0.8044,97.0
AGL,43.0,,,5.355000019073486,,1.5397,99.0,0.9282,95.0,2.1092,100.0,1.1305,99.0,1.1108,100.0,0.8941,99.0,0.7047,80.0,0.6407,70.0
AGM,47.0,,,165.4499969482422,,0.4229,75.0,0.4416,82.0,0.5957,85.0,0.5412,80.0,0.3015,34.0,0.2431,17.0,0.3324,56.0,0.3879,65.0
AGNC,72.0,,,8.319999694824219,,0.2689,81.0,0.443,95.0,0.4691,97.0,0.4326,94.0,0.1929,57.0,0.1963,61.0,0.0896,20.0,0.5568,97.0
AGNG,,,,28.229999542236328,,0.2945,98.0,0.3246,100.0,0.2543,,,,0.1489,64.0,0.127,92.0,0.2543,,,
AGO,41.0,,,77.30999755859375,,0.4458,79.0,0.4082,81.0,0.6103,87.0,0.5577,82.0,0.2777,49.0,0.2158,38.0,0.3687,62.0,0.3948,65.0
AGQ,,,,34.5099983215332,,1.2764,99.0,0.6178,95.0,0.8183,94.0,0.8488,95.0,0.6261,70.0,0.3499,49.0,0.5789,54.0,0.6459,56.0
AGRO,27.0,,,10.460000038146973,,0.4345,81.0,0.3226,60.0,,,0.8777,99.0,0.294,28.0,0.2669,13.0,,,0.7291,98.0
AGS,34.0,,,11.845000267028809,,0.0746,12.0,0.099,13.0,,,,,0.0522,4.0,0.0556,2.0,,,,
AGX,125.0,,,127.4800033569336,,0.782,96.0,0.9481,100.0,0.9144,98.0,0.9586,98.0,0.7304,100.0,0.628,100.0,0.6909,100.0,0.7247,100.0
AGYS,78.0,,,65.4000015258789,,0.4,60.0,0.6027,85.0,0.9283,98.0,0.7489,92.0,0.5737,79.0,0.4403,56.0,0.6374,91.0,0.6499,91.0
AGZ,,,,108.62920379638672,,0.0722,98.0,0.0474,98.0,,,0.1266,,0.0344,56.0,0.0302,74.0,,,0.1266,
AHCO,43.0,,,8.920000076293945,,0.4841,60.0,0.5092,65.0,0.5481,36.0,0.4674,14.0,0.5585,25.0,0.4733,27.0,0.447,8.0,0.4721,10.0
AHH,49.0,,,6.269999980926514,,0.3552,87.0,0.5098,98.0,0.3914,72.0,,,0.2927,82.0,0.2671,82.0,0.4042,81.0,,
AHR,41.0,,,27.040000915527344,,0.4041,73.0,0.5044,100.0,0.6387,,0.7987,,0.3062,61.0,0.3235,100.0,0.4316,,0.4609,
AI,42.0,,,18.350000381469727,,0.6742,83.0,0.9291,95.0,0.9096,89.0,0.9467,91.0,0.6929,79.0,0.6451,81.0,0.6956,77.0,0.7598,82.0
AIA,,,,61.2599983215332,,0.4584,98.0,0.3656,100.0,1.2037,100.0,0.4138,86.0,0.26,71.0,0.1441,76.0,0.2491,98.0,0.3069,82.0
AIBU,,,,21.266700744628906,,1.1549,,1.0743,,1.0592,,1.2012,,0.6026,,0.4326,,0.7861,,0.8163,
AIEQ,,,,32.209999084472656,,0.5861,100.0,0.5108,100.0,0.4565,100.0,0.4696,99.0,0.235,57.0,0.171,54.0,0.2929,96.0,0.3309,92.0
AIFU,,,,0.1664000004529953,,0.9573,,1.5359,,,,,,1.3055,,1.2811,,,,,
AIG,57.0,,,77.4000015258789,,0.6213,90.0,0.4545,88.0,0.5711,92.0,0.5327,89.0,0.2378,44.0,0.2233,48.0,0.2619,50.0,0.3506,70.0
AIN,42.0,,,59.75,,0.5853,93.0,0.5357,96.0,0.6391,96.0,0.4949,83.0,0.3555,68.0,0.3034,68.0,0.3499,59.0,0.4111,82.0
AIOT,58.0,,,4.179999828338623,,1.225,,1.1999,,0.9997,,,,0.8212,,0.7223,,1.002,,,
AIP,50.0,,,5.590000152587891,,0.7724,82.0,0.8225,90.0,1.026,93.0,,,0.6809,28.0,0.6115,19.0,1.026,98.0,,
AIPI,,,,35.8849983215332,,0.5591,,0.5679,,0.7097,,0.6086,,0.2705,,0.2163,,0.1253,,0.8224,
AIQ,,,,31.790000915527344,,0.5167,94.0,0.5209,97.0,0.7655,100.0,0.6563,95.0,0.2553,55.0,0.1986,56.0,0.3717,81.0,0.3587,77.0
AIR,92.0,,,48.560001373291016,,0.6051,86.0,0.6301,94.0,0.6956,95.0,0.613,91.0,0.4405,70.0,0.3303,52.0,0.3974,64.0,0.4088,67.0
AIRG,246.0,,,3.440000057220459,,1.032,94.0,0.9942,97.0,0.9191,91.0,0.8449,90.0,0.6822,83.0,0.6498,81.0,0.9191,97.0,0.8449,96.0
AIRR,,,,61.619998931884766,,0.5479,100.0,0.5268,100.0,0.6918,100.0,0.7045,100.0,0.2819,96.0,0.2246,100.0,0.3175,97.0,0.3572,100.0
AIRS,26.0,,,1.7896000146865845,,0.6162,46.0,1.39,97.0,1.3672,96.0,,,0.9511,82.0,0.9947,100.0,1.3672,100.0,,
AISP,40.0,,,3.4200000762939453,,0.8615,,1.1942,,0.8649,,2.6576,,1.3408,,1.3428,,0.8657,,2.5843,
AIT,70.0,,,206.02999877929688,,0.6002,95.0,0.5898,98.0,0.6734,98.0,0.6867,98.0,0.354,82.0,0.2763,72.0,0.3786,85.0,0.3991,86.0
AIV,44.0,,,7.300000190734863,,0.5049,90.0,0.4935,93.0,0.4847,85.0,0.4642,80.0,0.2686,63.0,0.2569,64.0,0.5431,94.0,0.3875,69.0
AIVC,,,,36.458099365234375,,0.6525,,0.4219,,0.5365,,0.3654,,0.3312,,0.1785,,0.4701,,0.3654,
AIVI,,,,39.71849822998047,,0.3703,100.0,0.1807,100.0,0.2922,,,,0.159,90.0,0.0656,90.0,0.2922,,,
AIVL,,,,97.17890167236328,,0.425,100.0,0.2917,100.0,0.4128,100.0,0.462,99.0,0.1582,68.0,0.095,60.0,0.1832,91.0,0.2236,89.0
AIYY,,,,4.205999851226807,,0.6077,,0.8159,,0.1798,,1.3344,,0.622,,0.505,,0.6935,,2.0632,
AIZ,57.0,,,177.5,,0.5418,95.0,0.4685,95.0,0.5429,97.0,0.6004,97.0,0.2567,65.0,0.2257,66.0,0.3058,84.0,0.358,90.0
AJG,69.0,,,309.9649963378906,,0.4808,97.0,0.4481,97.0,0.5073,99.0,0.534,100.0,0.2274,74.0,0.2158,76.0,0.294,93.0,0.3236,93.0
AKAM,48.0,,,68.30500030517578,,0.4693,78.0,0.5002,88.0,0.5612,85.0,0.6113,88.0,0.5034,75.0,0.3008,57.0,0.4062,63.0,0.423,63.0
AKBA,27.0,,,1.6699999570846558,,0.4517,33.0,0.728,67.0,0.8716,46.0,1.1706,77.0,0.8851,69.0,0.6445,36.0,0.8515,38.0,1.1706,76.0
AKR,57.0,,,17.489999771118164,,0.5731,95.0,0.5438,96.0,0.4965,78.0,,,0.2726,61.0,0.253,64.0,0.4965,86.0,,
AKRO,40.0,,,33.93000030517578,,0.8561,87.0,0.9542,94.0,0.9473,79.0,0.7334,56.0,1.1163,72.0,0.5714,44.0,0.6092,18.0,0.6426,24.0
AKYA,23.0,,,1.0800000429153442,,0.823,73.0,1.2217,96.0,,,,,0.841,78.0,0.8701,94.0,,,,
AL,55.0,,,40.459999084472656,,0.7386,97.0,0.671,99.0,0.8351,99.0,0.8311,99.0,0.3482,71.0,0.3027,71.0,0.5151,94.0,0.4418,86.0
ALAB,58.0,,,54.45500183105469,,1.0329,,1.1855,,1.4036,,1.2536,,0.9987,,0.7565,,0.802,,0.7832,
ALB,56.0,,,51.5,,1.0015,99.0,1.0429,100.0,1.1563,100.0,1.0968,100.0,0.5345,87.0,0.4736,94.0,0.5596,98.0,0.6544,100.0
ALC,43.0,,,83.9000015258789,,0.3719,87.0,0.3323,96.0,0.5433,94.0,0.5206,93.0,0.251,47.0,0.1691,69.0,0.3348,91.0,0.35,92.0
ALDX,40.0,,,1.8350000381469727,,8.2834,100.0,2.5338,100.0,,,,,2.0652,100.0,0.9011,85.0,,,,
ALE,55.0,,,64.52999877929688,,0.0962,15.0,0.1047,8.0,,,,,0.0526,2.0,0.054,2.0,,,,
ALEC,42.0,,,0.9300000071525574,,0.5617,37.0,1.0017,93.0,,,,,0.976,79.0,0.8136,90.0,,,,
ALEX,41.0,,,16.065000534057617,,0.3527,83.0,0.3088,83.0,,,,,0.1865,7.0,0.1887,13.0,,,,
ALG,41.0,,,158.47000122070312,,0.3835,86.0,0.3403,85.0,0.5697,98.0,0.5592,98.0,0.2959,63.0,0.2445,28.0,0.3371,71.0,0.3373,70.0
ALGM,69.0,,,19.190000534057617,,0.9875,100.0,1.0077,100.0,1.0219,100.0,0.892,99.0,0.6,100.0,0.5402,97.0,0.5285,86.0,0.4783,60.0
ALGN,63.0,,,142.5,,0.5594,82.0,0.7486,97.0,0.839,94.0,0.7994,93.0,0.3751,28.0,0.3795,55.0,0.4975,65.0,0.512,67.0
ALGT,64.0,,,42.39500045776367,,1.0613,99.0,1.0209,100.0,1.1399,100.0,1.1151,100.0,0.6189,92.0,0.5763,93.0,0.6937,99.0,0.7105,98.0
ALHC,41.0,,,19.15999984741211,,0.5419,51.0,0.74,83.0,0.9233,89.0,0.8612,87.0,0.5524,15.0,0.5287,21.0,0.6147,19.0,0.679,53.0
ALIT,48.0,,,4.659999847412109,,0.8132,97.0,0.7171,100.0,0.5953,81.0,0.7243,85.0,0.4128,60.0,0.3495,63.0,0.3963,32.0,0.5157,61.0
ALK,77.0,,,42.22999954223633,,0.7552,94.0,0.7581,97.0,1.0585,100.0,1.0829,100.0,0.4639,81.0,0.3798,75.0,0.4935,85.0,0.493,84.0
