symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ABUS,170.0,,,3.3399999141693115,,0.4479,39.0,0.4939,32.0,0.7004,20.0,0.7798,27.0,0.8593,43.0,0.4616,24.0,0.484,19.0,1.8671,91.0,1.5625,91.0,1.2579,88.0
ACA,57.0,,,80.5,,0.3331,62.0,0.2981,56.0,0.332,32.0,0.374,46.0,0.4159,65.0,0.3697,62.0,0.325,57.0,0.3711,69.0,0.3774,74.0,0.3837,75.0
ACAD,58.0,,,14.829999923706056,,0.2995,18.0,0.3358,15.0,1.3185,95.0,1.1626,91.0,1.0068,83.0,0.4575,12.0,0.4242,17.0,0.7478,77.0,0.7584,79.0,0.769,80.0
ACB,79.0,,,4.710000038146973,,0.6031,43.0,0.5629,34.0,0.6649,18.0,0.6619,14.0,0.6589,13.0,0.844,48.0,0.664,41.0,0.7213,31.0,0.7791,19.0,0.8369,21.0
ACCO,64.0,,,3.880000114440918,,0.402,75.0,0.4158,84.0,,,,,,,0.5013,90.0,0.3922,84.0,,,,,,
ACDC,50.0,,,4.659999847412109,,0.8031,,0.8279,,1.1283,,1.1064,,1.0845,,0.9203,,0.783,,0.8103,,0.8092,,0.808,
ACEL,177.0,,,11.25,,0.2472,31.0,0.2538,32.0,0.4206,31.0,,,,,0.3161,21.0,0.306,38.0,0.4206,39.0,,,,
ACES,,,,22.38999938964844,,0.3502,57.0,0.2516,46.0,0.3976,59.0,0.4358,72.0,0.4741,80.0,0.3382,32.0,0.2765,50.0,0.2355,6.0,0.2867,10.0,0.3379,31.0
ACET,50.0,,,0.6141999959945679,,0.8516,87.0,0.873,90.0,,,,,,,0.8335,79.0,0.8373,91.0,,,,,,
ACGL,74.0,,,92.0999984741211,,0.3028,87.0,0.2397,80.0,0.3548,91.0,0.3243,88.0,0.2937,81.0,0.2952,88.0,0.2353,82.0,0.2919,88.0,0.29,87.0,0.288,86.0
ACHC,57.0,,,22.18000030517578,,0.8524,96.0,0.7552,98.0,0.9269,99.0,0.8412,99.0,0.7554,97.0,0.6505,96.0,0.4539,86.0,0.664,100.0,0.6689,100.0,0.6738,100.0
ACHR,57.0,,,8.5600004196167,,0.6589,,0.55,,0.8144,,0.8168,,0.8192,,1.1803,,1.0639,,0.7809,,0.7816,,0.7824,
ACHV,45.0,,,2.4000000953674316,,1.078,,0.8463,,,,,,,,0.6691,,0.6868,,,,,,,
ACI,107.0,,,22.36000061035156,,0.678,83.0,0.4051,57.0,0.2115,5.0,0.3109,10.0,0.4103,41.0,0.2982,15.0,0.2808,20.0,0.2384,7.0,0.2343,1.0,0.2302,1.0
ACIC,57.0,,,11.140000343322754,,0.2172,,0.2613,,0.7523,,0.7196,,0.6869,,0.4729,,0.4255,,0.5261,,0.5072,,0.4884,
ACIU,43.0,,,1.659999966621399,,0.4337,32.0,0.4785,20.0,,,,,,,0.5449,5.0,0.5924,9.0,,,,,,
ACIW,57.0,,,52.029998779296875,,0.2768,53.0,0.2371,33.0,0.536,85.0,0.5228,85.0,0.5095,84.0,0.3955,73.0,0.3439,68.0,0.4153,80.0,0.406,79.0,0.3966,76.0
ACLS,74.0,,,48.900001525878906,,0.5563,65.0,0.482,56.0,0.7029,89.0,0.6946,88.0,0.6862,87.0,0.5436,55.0,0.4892,54.0,0.5867,79.0,0.5862,79.0,0.5858,78.0
ACLX,57.0,,,63.970001220703125,,0.2982,,0.3957,,0.5805,,0.5697,,0.5589,,0.5736,,0.5839,,0.669,,0.6674,,0.6658,
ACM,81.0,,,97.6500015258789,,0.2686,57.0,0.2363,52.0,0.309,52.0,0.3122,52.0,0.3154,52.0,0.2748,39.0,0.2658,54.0,0.261,15.0,0.283,31.0,0.305,49.0
ACMR,58.0,,,20.8799991607666,,0.7167,72.0,0.5933,63.0,0.8917,90.0,0.8878,90.0,0.8839,90.0,0.7792,63.0,0.6097,70.0,0.6629,54.0,0.6362,47.0,0.6096,46.0
ACN,36.0,,,291.4100036621094,,0.2053,53.0,0.2301,70.0,0.28,68.0,0.2826,67.0,0.2853,66.0,0.3045,76.0,0.2423,72.0,0.2605,65.0,0.2924,74.0,0.3243,79.0
ACNB,92.0,,,41.27000045776367,,0.2156,,0.2272,,0.3659,,0.4075,,0.4491,,0.3981,,0.3509,,0.3659,,0.3345,,0.3031,
ACNT,352.0,,,12.899999618530272,,0.1444,,0.2489,,,,,,,,0.2577,,0.32,,,,,,,
ACR,51.0,,,17.780000686645508,,0.3576,67.0,0.4857,91.0,0.4086,,0.4227,,0.4368,,0.3958,64.0,0.3804,67.0,0.4086,,0.4227,,0.4368,
ACRE,72.0,,,3.819999933242798,,0.7028,98.0,0.5336,98.0,,,,,,,0.4482,94.0,0.395,94.0,,,,,,
ACRS,57.0,,,1.2699999809265137,,0.7482,72.0,0.7638,70.0,2.8419,97.0,,,,,1.1937,81.0,0.9886,83.0,2.8419,99.0,,,,
ACT,80.0,,,35.4900016784668,,0.2625,73.0,0.2587,72.0,0.2967,51.0,0.3196,53.0,0.3425,61.0,0.2354,41.0,0.2201,39.0,0.2967,52.0,0.2848,31.0,0.2729,20.0
ACTG,43.0,,,3.069999933242798,,0.2965,30.0,0.3446,28.0,0.5583,41.0,0.5228,30.0,0.4874,23.0,0.4056,30.0,0.3778,19.0,0.5583,42.0,0.5228,31.0,0.4874,22.0
ACVA,65.0,,,14.84000015258789,,0.3389,23.0,0.3932,33.0,0.7623,81.0,0.6892,,0.6161,,0.5392,64.0,0.5124,56.0,0.5545,36.0,0.5637,,0.5729,
ACWI,,,,115.51000213623048,,0.2443,87.0,0.1652,85.0,0.2021,87.0,0.2098,87.0,0.2176,86.0,0.2199,80.0,0.1674,84.0,0.1335,56.0,0.1757,67.0,0.2179,74.0
ACWX,,,,56.439998626708984,,0.137,47.0,0.1158,72.0,0.18,79.0,0.1881,77.0,0.1963,72.0,0.1991,72.0,0.1333,78.0,0.126,41.0,0.1606,56.0,0.1951,62.0
ACXP,39.0,,,0.4016999900341034,,0.3874,,0.567,,,,,,,,1.2028,,1.012,,,,,,,
ADAP,163.0,,,0.2666000127792358,,0.6664,54.0,0.8719,70.0,,,,,,,1.1489,91.0,1.0819,90.0,,,,,,
ADBE,44.0,,,360.9100036621094,,0.2658,53.0,0.2389,52.0,0.3066,54.0,0.3073,54.0,0.3079,54.0,0.4141,81.0,0.2727,63.0,0.3552,75.0,0.364,79.0,0.3728,80.0
ADC,73.0,,,76.29000091552734,,0.218,68.0,0.2072,64.0,0.2309,51.0,0.2196,36.0,0.2083,28.0,0.2015,56.0,0.206,61.0,0.2305,64.0,0.2212,53.0,0.212,28.0
ADCT,169.0,,,1.3600000143051147,,0.5399,53.0,0.5869,57.0,,,,,,,1.26,96.0,1.0186,95.0,,,,,,
ADEA,66.0,,,12.279999732971191,,0.2749,,0.2815,,0.6171,,,,,,0.599,,0.4215,,0.4048,,,,,
ADI,65.0,,,195.22999572753903,,0.4356,86.0,0.2804,70.0,0.3908,84.0,0.3973,85.0,0.4038,85.0,0.4758,91.0,0.3718,89.0,0.3138,74.0,0.3518,83.0,0.3899,90.0
ADM,80.0,,,48.779998779296875,,0.2415,60.0,0.234,67.0,0.2598,57.0,0.2866,69.0,0.3134,78.0,0.3148,75.0,0.2727,82.0,0.2122,27.0,0.282,65.0,0.3517,89.0
ADMA,53.0,,,22.329999923706055,,0.9039,87.0,0.7391,80.0,0.7146,24.0,0.7295,26.0,0.7444,33.0,0.6416,54.0,0.579,37.0,0.564,10.0,0.5758,10.0,0.5875,12.0
ADNT,87.0,,,12.8100004196167,,0.3579,38.0,0.4288,61.0,0.7018,84.0,0.608,70.0,0.5141,53.0,0.5389,57.0,0.5011,71.0,0.5607,62.0,0.5929,66.0,0.6251,73.0
ADP,86.0,,,294.54998779296875,,0.2812,84.0,0.2478,87.0,0.3298,92.0,0.3376,92.0,0.3454,93.0,0.223,74.0,0.2029,70.0,0.2471,77.0,0.2452,71.0,0.2432,57.0
ADPT,73.0,,,7.889999866485596,,0.7782,69.0,0.645,51.0,1.6673,97.0,1.3036,95.0,0.9399,71.0,0.829,73.0,0.8534,100.0,1.1779,94.0,0.9854,89.0,0.7928,65.0
ADSE,,,,13.43000030517578,,0.5807,,0.7717,,,,,,1.9753,,0.4073,,0.5621,,,,,,1.1805,
ADSK,57.0,,,271.7099914550781,,0.3224,61.0,0.2398,37.0,0.3022,37.0,0.294,33.0,0.2857,28.0,0.3251,41.0,0.2676,38.0,0.3323,21.0,0.3399,26.0,0.3475,31.0
ADT,57.0,,,7.75,,0.2648,40.0,0.3067,52.0,0.3352,33.0,0.48,66.0,0.6248,88.0,0.3888,42.0,0.2985,40.0,0.4036,61.0,0.3759,43.0,0.3482,35.0
ADTN,169.0,,,7.710000038146973,,0.4472,74.0,0.4038,72.0,0.7648,98.0,0.9986,100.0,1.2325,100.0,0.6066,93.0,0.5611,97.0,0.5829,98.0,0.5873,98.0,0.5917,96.0
ADUS,60.0,,,99.54000091552734,,0.3455,67.0,0.2633,34.0,0.4121,60.0,0.3875,51.0,0.3629,43.0,0.3298,39.0,0.3068,19.0,0.3519,36.0,0.347,30.0,0.3421,28.0
ADV,49.0,,,1.2999999523162842,,0.3811,35.0,0.6754,80.0,,,,,,,0.7369,95.0,0.727,100.0,,,,,,
ADVM,172.0,,,2.9700000286102295,,0.9634,86.0,1.0996,92.0,1.5367,86.0,,,,,0.7811,59.0,0.8469,77.0,4.3679,100.0,,,,
AEE,71.0,,,98.91999816894533,,0.245,85.0,0.2095,81.0,0.203,65.0,0.1904,49.0,0.1777,33.0,0.2165,81.0,0.2073,82.0,0.1838,59.0,0.2122,71.0,0.2406,77.0
AEG,806.0,,,6.440000057220459,,0.216,33.0,0.174,55.0,,,,,,,0.3563,63.0,0.2132,68.0,,,,,,
AEHR,102.0,,,8.6899995803833,,0.64,,0.5597,,0.7128,,0.762,,0.8113,,1.0096,,0.7709,,0.7443,,0.8067,,0.8691,
AEIS,72.0,,,96.91999816894533,,0.5109,72.0,0.421,63.0,0.6404,87.0,0.6432,87.0,0.646,87.0,0.5611,78.0,0.449,67.0,0.4793,66.0,0.4768,65.0,0.4743,63.0
AEM,71.0,,,119.62999725341795,,0.2886,31.0,0.3238,54.0,0.4495,69.0,0.4316,62.0,0.4137,56.0,0.3562,36.0,0.2939,35.0,0.3624,32.0,0.36,28.0,0.3575,24.0
AEO,44.0,,,11.229999542236328,,0.3951,60.0,0.4972,85.0,0.5094,74.0,0.5095,74.0,0.5097,73.0,0.6043,92.0,0.4839,84.0,0.421,67.0,0.5078,84.0,0.5946,91.0
AEP,71.0,,,106.6999969482422,,0.2486,83.0,0.1991,74.0,0.2039,72.0,0.2506,86.0,0.2973,91.0,0.2215,79.0,0.2048,74.0,0.1385,23.0,0.2064,60.0,0.2742,78.0
AER,58.0,,,102.16999816894533,,0.37,69.0,0.3072,61.0,0.3434,51.0,0.3316,47.0,0.3197,44.0,0.3088,47.0,0.2798,49.0,0.3004,37.0,0.3259,45.0,0.3514,50.0
AES,56.0,,,10.119999885559082,,0.3902,76.0,0.3942,82.0,0.5439,89.0,0.5843,90.0,0.6247,92.0,0.4832,88.0,0.4084,87.0,0.4723,87.0,0.5282,90.0,0.584,93.0
AESI,60.0,,,14.15999984741211,,0.3777,,0.428,,0.5508,,0.6521,,0.7534,,0.5568,,0.4866,,0.4604,,0.5454,,0.6303,
AETH,,,,27.021799087524418,,0.0791,,0.0513,,0.5903,,0.6375,,0.6847,,0.5337,,0.2217,,0.6094,,0.6364,,0.6634,
AEVA,37.0,,,7.489999771118164,,1.513,97.0,1.1785,94.0,0.9296,,0.787,,0.6444,,0.9947,90.0,0.8837,79.0,0.8027,,0.8364,,0.8701,
AEYE,44.0,,,11.93000030517578,,0.4879,,0.5748,,1.2756,,1.3784,,1.4812,,0.9204,,0.8087,,0.7822,,0.8364,,0.8905,
AFCG,43.0,,,5.360000133514404,,0.408,,0.4539,,0.1833,,0.4602,,0.7372,,0.5206,,0.4484,,0.1833,,0.4184,,0.6536,
AFG,80.0,,,129.1300048828125,,0.2652,76.0,0.2146,73.0,0.3099,81.0,0.3076,81.0,0.3054,80.0,0.2674,74.0,0.2247,71.0,0.2118,56.0,0.236,63.0,0.2603,69.0
AFK,,,,17.729999542236328,,0.1492,,0.3152,,0.2479,,,,,,0.2616,,0.2237,,0.2479,,,,,
AFL,79.0,,,109.13999938964844,,0.2611,74.0,0.2264,74.0,0.3885,91.0,0.3639,89.0,0.3393,86.0,0.2595,71.0,0.224,70.0,0.1914,41.0,0.2294,55.0,0.2673,61.0
AFMD,162.0,,,0.8899999856948853,,1.1844,91.0,0.8363,76.0,,,,,,,0.9558,79.0,0.9253,84.0,,,,,,
AFRM,78.0,,,48.20000076293945,,0.6473,33.0,0.4816,8.0,0.9271,61.0,0.9273,61.0,0.9275,61.0,0.8988,50.0,0.7269,49.0,0.7508,38.0,0.7516,37.0,0.7524,35.0
AFYA,43.0,,,18.100000381469727,,0.2089,10.0,0.2586,9.0,0.4171,7.0,,,,,0.3609,30.0,0.3013,11.0,0.4171,13.0,,,,
AG,64.0,,,6.239999771118164,,0.4285,33.0,0.5805,79.0,0.5318,45.0,0.5833,62.0,0.6347,75.0,0.6204,61.0,0.5224,64.0,0.6166,59.0,0.6382,68.0,0.6598,74.0
AGCO,78.0,,,85.73999786376953,,0.4674,88.0,0.3644,85.0,0.364,74.0,0.4178,85.0,0.4715,91.0,0.4625,90.0,0.3966,91.0,0.3402,66.0,0.3787,77.0,0.4172,84.0
AGEN,45.0,,,2.819999933242798,,1.8887,98.0,2.0066,99.0,1.4045,91.0,1.3368,91.0,1.2691,90.0,1.0299,87.0,1.0141,92.0,1.3139,86.0,1.3319,87.0,1.3499,91.0
AGG,,,,98.23999786376952,,0.0619,86.0,0.0474,88.0,0.0639,86.0,0.0777,89.0,0.0915,91.0,0.0563,79.0,0.045,83.0,0.0296,25.0,0.0722,87.0,0.1148,95.0
AGGY,,,,43.130001068115234,,0.0686,,0.0465,,,,,,,,0.0655,,0.0474,,,,,,,
AGI,65.0,,,28.260000228881836,,0.3794,45.0,0.3622,48.0,0.4454,39.0,0.5135,60.0,0.5817,76.0,0.3856,24.0,0.3297,26.0,0.3898,17.0,0.3854,10.0,0.381,7.0
AGIO,71.0,,,29.260000228881836,,0.3164,21.0,0.3569,19.0,0.6549,64.0,0.6806,70.0,0.7064,75.0,0.648,70.0,0.5817,69.0,0.6989,85.0,0.7335,90.0,0.7681,93.0
AGL,59.0,,,3.819999933242798,,1.8409,100.0,1.5892,100.0,1.0138,92.0,1.075,96.0,1.1362,99.0,1.1803,100.0,0.95,100.0,0.9062,95.0,0.8626,92.0,0.8189,88.0
AGM,63.0,,,176.8300018310547,,0.2092,26.0,0.2957,57.0,0.3196,41.0,0.3222,37.0,0.3248,36.0,0.3197,46.0,0.2735,35.0,0.2986,34.0,0.3232,42.0,0.3477,48.0
AGNC,88.0,,,8.720000267028809,,0.3085,86.0,0.2332,78.0,0.2024,63.0,0.2666,77.0,0.3309,84.0,0.2473,69.0,0.2498,76.0,0.3287,85.0,0.2852,70.0,0.2418,31.0
AGNG,,,,30.700000762939453,,0.2067,,0.1068,,0.1643,,,,,,0.1763,,0.1471,,0.1643,,,,,
AGO,57.0,,,86.54000091552734,,0.2334,45.0,0.2065,40.0,0.3785,63.0,0.3702,61.0,0.3618,57.0,0.298,55.0,0.2337,43.0,0.3144,51.0,0.33,53.0,0.3456,54.0
AGQ,,,,42.290000915527344,,0.4523,46.0,0.3451,57.0,0.5025,43.0,0.73,88.0,0.9574,97.0,0.6108,66.0,0.3479,48.0,0.5746,53.0,0.6116,54.0,0.6485,57.0
AGRO,43.0,,,11.6899995803833,,0.1875,20.0,0.2018,10.0,,,,,0.7213,95.0,0.3004,32.0,0.2719,18.0,,,,,0.7213,97.0
AGS,50.0,,,12.079999923706056,,0.0366,6.0,0.0642,10.0,,,,,,,0.0559,6.0,0.0607,5.0,,,,,,
AGX,141.0,,,148.66000366210938,,0.9354,98.0,0.6681,98.0,0.6079,89.0,0.6378,92.0,0.6677,92.0,0.7657,100.0,0.6529,100.0,0.6433,99.0,0.6512,100.0,0.659,99.0
AGYS,94.0,,,73.63999938964844,,0.3594,51.0,0.3928,53.0,0.7477,92.0,0.7748,93.0,0.8019,94.0,0.5823,80.0,0.4606,62.0,0.5609,86.0,0.5682,88.0,0.5755,88.0
AGZ,,,,109.41000366210938,,0.0308,,0.0281,,,,,,0.103,,0.0353,,0.0326,,,,,,0.103,
AHCO,59.0,,,8.029999732971191,,0.5796,75.0,0.5668,75.0,0.8591,93.0,0.8585,97.0,0.8579,97.0,0.5954,50.0,0.5035,37.0,0.4857,17.0,0.4943,14.0,0.5029,17.0
AHH,65.0,,,6.78000020980835,,0.4679,95.0,0.3269,87.0,,,,,,,0.3267,89.0,0.2988,87.0,,,,,,
AHR,57.0,,,31.079999923706055,,0.3025,61.0,0.2828,95.0,0.3679,,0.5322,,0.6965,,0.3181,62.0,0.3399,100.0,0.3941,,0.3783,,0.3626,
AI,58.0,,,22.020000457763672,,0.5628,77.0,0.4235,67.0,0.5621,57.0,0.568,56.0,0.5739,61.0,0.7281,81.0,0.6648,82.0,0.6566,68.0,0.6716,59.0,0.6865,69.0
AIA,,,,69.47000122070312,,0.2611,74.0,0.1358,78.0,0.2024,49.0,0.2716,64.0,0.3408,75.0,0.2936,80.0,0.1658,89.0,0.1955,78.0,0.2336,67.0,0.2717,59.0
AIBU,,,,26.59000015258789,,1.0046,,0.467,,0.5609,,0.6888,,0.8168,,0.7507,,0.4987,,0.6001,,0.617,,0.634,
AIEQ,,,,37.2151985168457,,0.3344,,0.2074,,0.2091,,0.2504,,0.2917,,0.3026,,0.2124,,0.2511,,0.2682,,0.2852,
AIFU,,,,0.1299999952316284,,0.5728,,1.4747,,,,,,,,1.2856,,1.3287,,,,,,,
AIG,73.0,,,82.44999694824219,,0.253,59.0,0.2156,55.0,0.398,80.0,0.3849,78.0,0.3717,75.0,0.2567,48.0,0.2421,59.0,0.2278,36.0,0.2629,47.0,0.2979,53.0
AIN,58.0,,,65.47000122070312,,0.2949,61.0,0.3675,85.0,0.4406,75.0,0.4764,81.0,0.5121,85.0,0.3884,75.0,0.331,74.0,0.2806,40.0,0.309,50.0,0.3374,62.0
AIOT,74.0,,,5.130000114440918,,0.6578,,0.5377,,0.645,,0.7516,,0.8582,,0.8458,,0.7466,,0.6911,,0.7219,,0.7526,
AIP,66.0,,,6.610000133514404,,0.5278,,0.4673,,0.6152,,,,,,0.7337,,0.6449,,0.6152,,,,,
AIPI,,,,39.310001373291016,,0.3573,,0.2254,,0.2616,,0.3314,,0.4013,,0.3178,,0.2434,,0.1165,,0.4393,,0.7621,
AIQ,,,,36.20000076293945,,0.378,81.0,0.2367,70.0,0.337,76.0,0.3313,,0.3256,,0.3219,66.0,0.2352,70.0,0.2897,71.0,0.2963,,0.3029,
AIR,108.0,,,52.63999938964844,,0.2928,45.0,0.289,46.0,0.3155,24.0,0.319,23.0,0.3225,25.0,0.4662,75.0,0.3587,64.0,0.3403,40.0,0.3534,44.0,0.3666,48.0
AIRG,262.0,,,3.9700000286102295,,0.6788,80.0,0.8871,94.0,0.7569,75.0,,,,,0.7088,83.0,0.6962,86.0,0.7569,89.0,,,,
AIRJ,,,,5.0,,0.3861,,0.7822,,0.7864,,1.8069,,2.8274,,0.889,,0.9927,,0.7864,,1.8069,,2.8274,
AIRR,,,,70.02999877929688,,0.3429,,0.2652,,0.287,,0.307,,0.3269,,0.3259,,0.2578,,0.2714,,0.2815,,0.2916,
AIRS,42.0,,,1.8200000524520872,,0.7557,,0.9434,,,,,,,,0.9903,,1.029,,,,,,,
AISP,56.0,,,3.684999942779541,,0.5849,,0.5525,,0.9019,,1.1356,,1.3693,,1.3398,,1.3279,,0.6416,,2.2196,,3.7977,
AIT,86.0,,,239.1300048828125,,0.5813,94.0,0.3675,89.0,0.3765,79.0,0.3899,81.0,0.4032,82.0,0.4152,89.0,0.3176,84.0,0.3102,65.0,0.3249,69.0,0.3396,73.0
AIV,60.0,,,7.75,,0.261,65.0,0.2325,61.0,0.4247,76.0,0.3962,69.0,0.3677,64.0,0.2815,64.0,0.2821,68.0,0.3281,63.0,0.3358,62.0,0.3435,62.0
AIVC,,,,42.7681999206543,,0.4786,,0.1908,,0.3372,,0.3668,,0.3964,,0.4052,,0.2098,,0.3156,,0.326,,0.3365,
AIVI,,,,45.540000915527344,,0.1227,,0.0709,,0.1245,,0.1604,,0.1962,,0.1855,,0.0859,,0.1095,,0.1529,,0.1962,
AIVL,,,,105.12000274658205,,0.2088,,0.119,,0.1731,,0.1668,,0.1605,,0.1918,,0.1186,,0.1448,,0.166,,0.1872,
AIYY,,,,4.739999771118164,,0.422,,0.277,,0.2044,,0.545,,0.8857,,0.6566,,0.5197,,0.2044,,0.8183,,1.4322,
AIZ,73.0,,,193.19000244140625,,0.2998,80.0,0.2425,76.0,0.2995,77.0,0.3336,84.0,0.3676,88.0,0.2862,73.0,0.2477,74.0,0.2565,67.0,0.2855,77.0,0.3146,83.0
AJG,85.0,,,331.5199890136719,,0.3328,91.0,0.2625,88.0,0.3085,91.0,0.3013,89.0,0.2941,86.0,0.2453,76.0,0.23,79.0,0.2399,77.0,0.249,80.0,0.2582,81.0
AKAM,64.0,,,79.19999694824219,,0.3696,67.0,0.2746,53.0,0.456,71.0,0.4337,67.0,0.4114,63.0,0.54,82.0,0.3292,63.0,0.3655,52.0,0.3665,52.0,0.3675,52.0
