symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ABEV,59.0,,,2.4700000286102295,,0.1697,15.0,0.2997,79.0,0.2154,6.0,0.3161,33.0,0.4168,60.0,0.3438,71.0,0.2686,62.0,0.2154,11.0,0.3458,43.0,0.4762,69.0
ABG,86.0,,,223.5399932861328,,0.2984,42.0,0.378,67.0,0.4546,76.0,0.46,76.0,0.4654,78.0,0.4029,59.0,0.3569,57.0,0.4233,68.0,0.4264,67.0,0.4295,69.0
ABL,170.0,,,8.270000457763672,,0.1754,,0.2798,,0.5517,,0.6613,,0.7709,,0.4866,,0.5251,,0.5517,,0.5534,,0.5552,
ABM,45.0,,,48.310001373291016,,0.3305,76.0,0.2302,52.0,0.4162,80.0,0.3876,76.0,0.3589,67.0,0.3423,71.0,0.3049,74.0,0.3187,68.0,0.3281,66.0,0.3375,67.0
ABNB,72.0,,,122.51000213623048,,0.3121,33.0,0.3166,41.0,0.6607,87.0,0.6739,89.0,0.6871,90.0,0.474,62.0,0.3504,52.0,0.4052,28.0,0.4132,22.0,0.4212,21.0
ABNY,,,,12.029999732971191,,0.2675,,0.2106,,,,,,0.6569,,0.403,,0.2483,,,,,,0.8205,
ABOS,165.0,,,1.0800000429153442,,1.4712,,1.3445,,,,,,,,0.7716,,0.8245,,,,,,,
ABR,64.0,,,11.289999961853027,,0.3208,78.0,0.2812,75.0,0.475,87.0,0.574,89.0,0.673,91.0,0.3538,72.0,0.3619,89.0,0.1609,28.0,0.4028,70.0,0.6447,86.0
ABSI,39.0,,,3.130000114440918,,0.3912,,0.6515,,1.6425,,1.4053,,1.1681,,1.125,,1.0194,,3.5146,,2.482,,1.4493,
ABT,94.0,,,128.85000610351562,,0.232,73.0,0.2696,89.0,0.2329,73.0,0.235,73.0,0.2371,73.0,0.2296,72.0,0.2213,81.0,0.2137,51.0,0.244,67.0,0.2743,77.0
ABUS,171.0,,,3.2899999618530273,,0.3796,28.0,0.4584,26.0,0.6892,18.0,0.8781,44.0,1.067,73.0,0.462,24.0,0.4844,19.0,2.1355,95.0,1.6012,92.0,1.067,73.0
ACA,58.0,,,80.23999786376953,,0.3299,61.0,0.2951,55.0,0.4021,60.0,0.4114,63.0,0.4207,67.0,0.3695,62.0,0.325,57.0,0.3596,59.0,0.3668,67.0,0.3739,69.0
ACAD,59.0,,,14.729999542236328,,0.2943,17.0,0.333,15.0,0.8551,75.0,0.808,70.0,0.7609,65.0,0.4572,12.0,0.4245,18.0,0.5782,30.0,0.5784,28.0,0.5785,28.0
ACB,80.0,,,4.809999942779541,,0.588,41.0,0.5803,37.0,0.6284,14.0,0.6892,18.0,0.7501,24.0,0.8427,48.0,0.6619,40.0,0.5171,9.0,0.6705,10.0,0.8239,19.0
ACCO,65.0,,,3.900000095367432,,0.3902,73.0,0.4162,84.0,,,,,,,0.5014,90.0,0.3926,84.0,,,,,,
ACDC,51.0,,,4.769999980926514,,0.6939,,0.7725,,0.8324,,0.9853,,1.1382,,0.9196,,0.7823,,0.7822,,0.8071,,0.832,
ACEL,178.0,,,11.09000015258789,,0.2297,25.0,0.2417,28.0,0.4089,28.0,0.4045,,0.4002,22.0,0.3167,22.0,0.3065,38.0,0.4089,36.0,0.4045,,0.4002,22.0
ACES,,,,22.96579933166504,,0.3597,60.0,0.2621,50.0,0.3667,48.0,0.3697,43.0,0.3727,43.0,0.3398,33.0,0.2774,51.0,0.22,4.0,0.2772,8.0,0.3344,28.0
ACET,51.0,,,0.5857999920845032,,0.8813,88.0,0.8477,89.0,,,,,,,0.8354,79.0,0.8382,91.0,,,,,,
ACGL,75.0,,,90.68000030517578,,0.3149,88.0,0.2472,82.0,0.311,86.0,0.3048,85.0,0.2986,83.0,0.296,88.0,0.2359,82.0,0.2812,85.0,0.2838,85.0,0.2863,85.0
ACHC,58.0,,,22.149999618530273,,0.811,96.0,0.7251,98.0,0.9729,99.0,0.9238,99.0,0.8748,99.0,0.6502,96.0,0.4546,86.0,0.6714,100.0,0.6736,100.0,0.6757,100.0
ACHR,58.0,,,8.59000015258789,,0.6125,,0.5268,,0.7433,,0.7751,,0.8069,,1.1801,,1.0628,,0.7928,,0.785,,0.7773,
ACHV,46.0,,,2.359999895095825,,1.0895,,0.842,,,,,,,,0.6689,,0.6862,,,,,,,
ACI,108.0,,,21.90999984741211,,0.415,56.0,0.3025,34.0,0.223,6.0,0.2235,3.0,0.224,4.0,0.2994,15.0,0.2816,20.0,0.2221,6.0,0.2394,1.0,0.2568,1.0
ACIC,58.0,,,11.18000030517578,,0.2148,,0.2619,,0.6539,,0.6092,,0.5644,,0.3755,,0.4058,,0.5062,,0.4834,,0.4605,
ACIU,44.0,,,1.6399999856948853,,0.4451,34.0,0.4673,18.0,,,,,,,0.5449,5.0,0.5924,9.0,,,,,,
ACIW,58.0,,,52.38999938964844,,0.2801,54.0,0.2387,34.0,0.6002,91.0,0.5596,89.0,0.5191,85.0,0.3956,73.0,0.344,68.0,0.3911,76.0,0.4007,78.0,0.4103,79.0
ACLS,75.0,,,49.84000015258789,,0.5567,65.0,0.4898,57.0,0.693,88.0,0.699,89.0,0.7051,89.0,0.5446,56.0,0.4898,54.0,0.6131,87.0,0.5969,81.0,0.5807,77.0
ACLX,58.0,,,63.709999084472656,,0.2969,,0.4235,,0.5983,,0.5816,,0.5648,,0.5731,,0.5842,,0.65,,0.6613,,0.6726,
ACM,82.0,,,97.33999633789062,,0.2679,57.0,0.2362,52.0,0.3522,66.0,0.3764,72.0,0.4005,77.0,0.2748,39.0,0.2658,54.0,0.2651,18.0,0.279,27.0,0.293,40.0
ACMR,59.0,,,21.229999542236328,,0.7166,72.0,0.604,64.0,0.9099,91.0,0.9021,91.0,0.8943,90.0,0.7795,63.0,0.6103,70.0,0.6712,56.0,0.6742,55.0,0.6771,55.0
ACN,37.0,,,293.3900146484375,,0.205,53.0,0.2308,70.0,0.2605,61.0,0.2682,62.0,0.2758,62.0,0.3039,76.0,0.2417,72.0,0.2577,63.0,0.2903,74.0,0.3229,79.0
ACNB,93.0,,,40.97999954223633,,0.2176,,0.2264,,,,,,0.4037,,0.3977,,0.3503,,,,,,0.3121,
ACNT,353.0,,,12.979999542236328,,0.1057,,0.2434,,,,,,,,0.2576,,0.3174,,,,,,,
ACR,52.0,,,18.579999923706055,,0.3878,72.0,0.5002,92.0,0.4596,,,,,,0.4005,65.0,0.3856,69.0,0.4596,,,,,
ACRE,73.0,,,3.8299999237060542,,0.6993,97.0,0.5026,97.0,0.4361,79.0,,,,,0.4481,94.0,0.3956,94.0,0.4354,87.0,,,,
ACRS,58.0,,,1.340000033378601,,0.637,62.0,0.7227,66.0,1.4418,85.0,,,,,1.1956,81.0,0.9906,84.0,1.1515,78.0,,,,
ACT,81.0,,,34.86000061035156,,0.2793,78.0,0.2499,69.0,0.3905,77.0,,,,,0.2366,41.0,0.2204,39.0,0.2973,53.0,,,,
ACTG,44.0,,,3.130000114440918,,0.3092,33.0,0.3853,39.0,0.5748,45.0,0.5436,36.0,0.5125,28.0,0.4069,30.0,0.3815,20.0,0.5748,46.0,0.5436,37.0,0.5125,28.0
ACVA,66.0,,,14.800000190734863,,0.3388,23.0,0.3611,25.0,0.7987,84.0,0.8104,,0.8222,,0.5391,64.0,0.5121,56.0,0.5627,40.0,0.5748,,0.5868,
ACWI,,,,116.18000030517578,,0.2437,86.0,0.1665,85.0,0.1861,83.0,0.1932,82.0,0.2003,80.0,0.2201,80.0,0.1675,84.0,0.1267,48.0,0.1703,62.0,0.2138,71.0
ACWX,,,,56.540000915527344,,0.1394,48.0,0.1169,72.0,0.1712,75.0,0.1752,72.0,0.1793,65.0,0.1991,72.0,0.1333,78.0,0.1226,37.0,0.1592,53.0,0.1957,62.0
ACXP,40.0,,,0.4045999944210052,,0.3762,,0.5506,,,,,,,,1.2031,,1.0117,,,,,,,
ADAP,164.0,,,0.2653000056743622,,0.5918,43.0,0.8708,70.0,,,,,,,1.1477,91.0,1.0835,91.0,,,,,,
ADBE,45.0,,,367.7200012207031,,0.2756,56.0,0.2449,55.0,0.2792,44.0,0.2905,48.0,0.3018,52.0,0.4152,81.0,0.2731,64.0,0.3556,75.0,0.3638,79.0,0.372,80.0
ADC,74.0,,,75.66999816894531,,0.208,65.0,0.2079,64.0,0.2299,50.0,0.2298,42.0,0.2298,43.0,0.1993,54.0,0.2045,60.0,0.2272,63.0,0.2208,53.0,0.2143,30.0
ADCT,170.0,,,1.3300000429153442,,0.5837,59.0,0.5429,53.0,,,,,,,1.2597,96.0,1.0181,95.0,,,,,,
ADEA,67.0,,,12.420000076293944,,0.2573,,0.2606,,0.6541,,,,,,0.5992,,0.4218,,0.4576,,,,,
ADI,66.0,,,194.58999633789065,,0.4446,87.0,0.28,70.0,0.3907,84.0,0.3879,83.0,0.385,81.0,0.4754,91.0,0.3723,89.0,0.3077,71.0,0.3462,81.0,0.3847,89.0
ADM,81.0,,,48.25,,0.2501,62.0,0.2262,63.0,0.3148,80.0,0.3131,79.0,0.3114,77.0,0.3149,75.0,0.2729,82.0,0.2112,26.0,0.284,66.0,0.3568,90.0
ADMA,54.0,,,21.86000061035156,,0.8494,85.0,0.6885,75.0,0.7961,36.0,0.6972,22.0,0.5984,14.0,0.6422,54.0,0.5793,37.0,0.5734,11.0,0.5809,11.0,0.5883,12.0
ADNT,88.0,,,12.56999969482422,,0.4048,47.0,0.4033,55.0,0.6321,74.0,0.8636,95.0,1.0951,98.0,0.539,57.0,0.4998,71.0,0.5723,64.0,0.4741,46.0,0.3759,22.0
ADP,87.0,,,291.760009765625,,0.2788,84.0,0.2482,87.0,0.3471,94.0,0.3405,93.0,0.3338,92.0,0.2234,74.0,0.2034,71.0,0.2466,77.0,0.2444,70.0,0.2422,57.0
ADPT,74.0,,,7.900000095367432,,0.774,68.0,0.6306,47.0,0.8933,60.0,0.8226,49.0,0.752,38.0,0.8262,72.0,0.8518,100.0,1.4064,97.0,1.4172,99.0,1.428,99.0
ADSE,,,,13.989999771118164,,0.5499,,0.7661,,,,,,1.3925,,0.4114,,0.5651,,,,,,1.1987,
ADSK,58.0,,,269.92999267578125,,0.3182,60.0,0.2363,36.0,0.2772,25.0,0.283,28.0,0.2887,30.0,0.3252,41.0,0.2676,38.0,0.3296,17.0,0.3323,18.0,0.335,18.0
ADT,58.0,,,7.849999904632568,,0.2871,47.0,0.3119,53.0,0.3666,41.0,0.3534,34.0,0.3402,31.0,0.3126,28.0,0.2793,35.0,0.3986,57.0,0.3608,39.0,0.3229,28.0
ADTN,170.0,,,7.820000171661377,,0.4453,74.0,0.4035,72.0,0.8155,98.0,0.7704,98.0,0.7253,97.0,0.6067,93.0,0.5613,97.0,0.5813,98.0,0.6007,98.0,0.6201,98.0
ADUS,61.0,,,100.58000183105467,,0.3022,56.0,0.2539,30.0,0.4071,57.0,0.4098,61.0,0.4125,63.0,0.3303,39.0,0.3071,19.0,0.3664,46.0,0.37,49.0,0.3736,51.0
ADV,50.0,,,1.3300000429153442,,0.3625,32.0,0.6542,78.0,,,,,,,0.7376,95.0,0.7281,100.0,,,,,,
ADVM,173.0,,,2.9100000858306885,,0.9237,83.0,0.9309,84.0,7.0412,100.0,,,,,0.7813,59.0,0.8486,77.0,7.0412,100.0,,,,
AEE,72.0,,,98.27999877929688,,0.2479,86.0,0.2098,82.0,0.2074,68.0,0.224,73.0,0.2405,75.0,0.2167,81.0,0.2075,82.0,0.1829,57.0,0.2126,71.0,0.2423,78.0
AEG,807.0,,,6.449999809265137,,0.2161,33.0,0.1742,55.0,,,,,,,0.3562,63.0,0.2135,68.0,,,,,,
AEHR,103.0,,,8.760000228881836,,0.6221,,0.5613,,0.708,,0.7434,,0.7789,,1.0093,,0.7712,,0.7178,,0.7939,,0.87,
AEIS,73.0,,,100.66999816894533,,0.5273,74.0,0.4518,70.0,0.5722,77.0,0.599,80.0,0.6258,84.0,0.5635,78.0,0.4512,67.0,0.4609,61.0,0.4768,65.0,0.4926,68.0
AEM,72.0,,,118.51000213623048,,0.2681,25.0,0.3279,55.0,0.3439,33.0,0.3384,31.0,0.3329,28.0,0.3563,36.0,0.2932,35.0,0.3591,30.0,0.3568,28.0,0.3546,23.0
AEO,45.0,,,11.199999809265137,,0.3188,42.0,0.4665,82.0,0.4852,70.0,0.4833,69.0,0.4814,68.0,0.6041,92.0,0.4837,84.0,0.4196,66.0,0.4992,84.0,0.5789,90.0
AEP,72.0,,,106.73999786376952,,0.2485,83.0,0.1992,74.0,0.2005,70.0,0.2518,86.0,0.303,92.0,0.2204,79.0,0.2042,74.0,0.1319,19.0,0.2015,56.0,0.2711,77.0
AER,59.0,,,103.3000030517578,,0.3702,69.0,0.3026,60.0,0.3304,48.0,0.3388,49.0,0.3472,51.0,0.3092,47.0,0.28,49.0,0.3123,41.0,0.3295,46.0,0.3467,49.0
AES,57.0,,,10.050000190734863,,0.3762,74.0,0.3687,79.0,0.5491,90.0,0.5876,90.0,0.626,92.0,0.4832,88.0,0.4085,87.0,0.4851,88.0,0.4609,84.0,0.4367,81.0
AESI,61.0,,,14.25,,0.3542,,0.4371,,0.5782,,0.6729,,0.7676,,0.5569,,0.4869,,0.4471,,0.539,,0.631,
AETH,,,,27.56999969482422,,0.154,,0.0909,,0.6208,,0.6132,,0.6055,,0.5342,,0.2223,,0.6139,,0.6817,,0.7495,
AEVA,38.0,,,7.320000171661377,,1.4176,95.0,1.0826,92.0,1.2995,,1.1904,,1.0813,,0.9952,90.0,0.8812,77.0,0.8029,,0.8378,,0.8727,
AEYE,45.0,,,12.220000267028809,,0.4872,,0.5958,,1.0002,,1.3926,,1.7851,,0.9213,,0.8084,,0.8895,,0.8632,,0.837,
AFCG,44.0,,,5.289999961853027,,0.4165,,0.4159,,0.8284,,0.7134,,0.5985,,0.5207,,0.4487,,0.2755,,0.437,,0.5985,
AFG,81.0,,,126.48999786376952,,0.2876,80.0,0.2221,75.0,0.3325,85.0,0.3254,85.0,0.3184,82.0,0.269,75.0,0.2257,72.0,0.2134,57.0,0.2382,64.0,0.2629,70.0
AFK,,,,17.700000762939453,,0.1533,,0.3229,,0.239,,,,,,0.2601,,0.2253,,0.239,,,,,
AFL,80.0,,,107.94000244140624,,0.2696,76.0,0.2328,76.0,0.3536,88.0,0.3548,88.0,0.3559,88.0,0.2599,71.0,0.2246,71.0,0.1822,34.0,0.2248,52.0,0.2673,61.0
AFMD,163.0,,,0.9347000122070312,,0.9074,82.0,0.8705,79.0,,,,,,,0.9595,79.0,0.93,85.0,,,,,,
AFRM,79.0,,,49.09000015258789,,0.6477,33.0,0.4974,10.0,0.9566,65.0,0.957,65.0,0.9574,65.0,0.8991,50.0,0.727,49.0,0.7293,32.0,0.737,33.0,0.7446,33.0
AFYA,44.0,,,18.579999923706055,,0.255,19.0,0.2742,12.0,0.4663,18.0,,,,,0.3625,30.0,0.3018,11.0,0.3819,6.0,,,,
AG,65.0,,,6.190000057220459,,0.4285,33.0,0.5879,80.0,0.5573,53.0,0.574,59.0,0.5908,65.0,0.6204,61.0,0.5217,64.0,0.5929,49.0,0.6212,62.0,0.6496,71.0
AGCO,79.0,,,83.80000305175781,,0.4757,89.0,0.3749,86.0,0.5369,97.0,0.5604,98.0,0.584,97.0,0.4635,90.0,0.3974,91.0,0.3739,79.0,0.3945,82.0,0.4151,83.0
AGEN,46.0,,,2.700000047683716,,1.8673,98.0,2.0275,99.0,1.4337,91.0,1.3985,92.0,1.3633,92.0,1.0313,87.0,1.0183,92.0,1.2809,85.0,1.2533,85.0,1.2257,86.0
AGG,,,,98.5999984741211,,0.0638,87.0,0.0454,86.0,0.0662,87.0,0.079,90.0,0.0919,91.0,0.0565,79.0,0.045,83.0,0.0391,50.0,0.0766,89.0,0.1142,95.0
AGGY,,,,43.150001525878906,,0.0666,,0.0446,,,,,,,,0.0654,,0.0474,,,,,,,
AGI,66.0,,,27.959999084472656,,0.3669,42.0,0.3677,49.0,0.4142,28.0,0.4157,27.0,0.4172,27.0,0.386,24.0,0.3295,26.0,0.376,12.0,0.3808,9.0,0.3857,9.0
AGIO,72.0,,,29.450000762939453,,0.3163,21.0,0.368,22.0,0.5619,40.0,0.6102,52.0,0.6586,66.0,0.6475,70.0,0.582,69.0,0.7597,93.0,0.7626,94.0,0.7655,93.0
AGL,60.0,,,3.900000095367432,,1.8833,100.0,1.5939,100.0,0.9165,86.0,1.0624,96.0,1.2083,99.0,1.1805,100.0,0.9504,100.0,0.8266,91.0,0.8269,89.0,0.8272,90.0
AGM,64.0,,,174.6199951171875,,0.2267,31.0,0.2813,52.0,0.332,46.0,0.3694,56.0,0.4068,64.0,0.3201,46.0,0.274,36.0,0.2958,32.0,0.3201,40.0,0.3444,46.0
AGNC,89.0,,,8.850000381469727,,0.3076,86.0,0.2338,78.0,0.2103,65.0,0.2566,74.0,0.303,80.0,0.2483,69.0,0.2505,76.0,0.3304,86.0,0.2606,61.0,0.1908,17.0
AGNG,,,,30.68000030517578,,0.2001,,0.1116,,0.155,,,,,,0.1763,,0.1473,,0.155,,,,,
AGO,58.0,,,86.80000305175781,,0.2284,43.0,0.2102,41.0,0.3373,57.0,0.3732,61.0,0.409,65.0,0.2975,55.0,0.2339,44.0,0.2852,42.0,0.3086,45.0,0.3321,50.0
AGQ,,,,40.779998779296875,,0.5369,63.0,0.3471,57.0,0.5626,60.0,0.5917,65.0,0.6208,70.0,0.6129,67.0,0.3445,47.0,0.5891,56.0,0.6102,53.0,0.6314,52.0
AGRO,44.0,,,9.920000076293944,,1.0341,100.0,0.4571,89.0,0.3776,43.0,,,,,0.3809,69.0,0.2897,30.0,0.3776,50.0,,,,
AGS,51.0,,,12.09000015258789,,0.0305,5.0,0.0615,10.0,,,,,,,0.0559,6.0,0.0608,5.0,,,,,,
AGX,142.0,,,151.55999755859375,,0.9361,98.0,0.6579,98.0,0.6328,91.0,0.6491,93.0,0.6654,92.0,0.7659,100.0,0.6529,100.0,0.6472,99.0,0.6567,100.0,0.6663,99.0
AGYS,95.0,,,74.06999969482422,,0.3349,47.0,0.3949,54.0,0.7323,91.0,0.7725,93.0,0.8127,95.0,0.5815,80.0,0.4611,62.0,0.5569,85.0,0.57,88.0,0.583,89.0
AGZ,,,,109.66999816894533,,0.0314,,0.0274,,,,,,0.1019,,0.0354,,0.0326,,,,,,0.1019,
AHCO,60.0,,,8.40999984741211,,0.619,80.0,0.5824,78.0,0.8454,92.0,0.839,96.0,0.8326,95.0,0.5994,51.0,0.505,38.0,0.4899,18.0,0.4954,14.0,0.5008,16.0
AHH,66.0,,,6.71999979019165,,0.4689,95.0,0.3317,88.0,0.2992,50.0,,,,,0.3266,89.0,0.2996,87.0,0.2372,36.0,,,,
AHR,58.0,,,31.11000061035156,,0.2971,60.0,0.2816,95.0,0.5532,,0.4878,,0.4225,,0.318,62.0,0.34,100.0,0.3282,,0.3446,,0.3609,
AI,59.0,,,22.59000015258789,,0.5516,76.0,0.4398,68.0,0.5583,56.0,0.5578,55.0,0.5574,59.0,0.7282,81.0,0.6656,82.0,0.6973,77.0,0.6905,65.0,0.6837,69.0
AIA,,,,69.58000183105469,,0.2611,74.0,0.1393,80.0,0.2574,74.0,0.341,83.0,0.4247,87.0,0.2935,80.0,0.1659,89.0,0.1994,81.0,0.2343,67.0,0.2692,57.0
AIBU,,,,27.385000228881836,,1.0117,,0.4821,,0.578,,0.6559,,0.7338,,0.7519,,0.4996,,0.5766,,0.5987,,0.6208,
AIEQ,,,,37.5099983215332,,0.3329,,0.2068,,0.2612,,0.2693,,0.2774,,0.3027,,0.2125,,0.2464,,0.262,,0.2775,
AIFU,,,,0.1230000033974647,,0.5668,,1.4495,,,,,,,,1.2865,,1.3285,,,,,,,
AIG,74.0,,,81.22000122070312,,0.2694,62.0,0.2195,56.0,0.3738,77.0,0.3608,75.0,0.3477,72.0,0.2577,48.0,0.2424,60.0,0.2123,28.0,0.2562,43.0,0.3,54.0
AIN,59.0,,,65.94999694824219,,0.297,62.0,0.3644,84.0,0.4195,71.0,0.4696,80.0,0.5196,86.0,0.387,75.0,0.3299,73.0,0.2685,34.0,0.2871,42.0,0.3057,55.0
AIOT,75.0,,,5.119999885559082,,0.6591,,0.5251,,0.7244,,0.8044,,0.8843,,0.8456,,0.7462,,0.6791,,0.6966,,0.7142,
AIP,67.0,,,6.789999961853027,,0.5291,,0.5431,,0.6261,,,,,,0.7345,,0.648,,0.5744,,,,,
AIPI,,,,39.77000045776367,,0.3631,,0.2298,,0.2761,,0.3378,,0.3994,,0.3182,,0.2429,,0.1119,,0.4256,,0.7392,
AIQ,,,,36.77000045776367,,0.3818,81.0,0.2411,70.0,0.2625,62.0,0.2834,,0.3043,,0.3225,66.0,0.2357,70.0,0.2764,68.0,0.2868,,0.2972,
AIR,109.0,,,52.849998474121094,,0.278,42.0,0.2748,40.0,0.3501,40.0,0.3237,25.0,0.2973,15.0,0.4662,75.0,0.3586,64.0,0.3351,38.0,0.3595,47.0,0.3839,57.0
AIRG,263.0,,,4.150000095367432,,0.6414,76.0,0.945,96.0,1.0617,95.0,0.9034,94.0,0.745,82.0,0.7101,83.0,0.7023,87.0,0.6368,65.0,0.6909,84.0,0.745,89.0
AIRJ,,,,4.630000114440918,,0.5694,,0.8313,,,,,,,,0.8941,,0.997,,,,,,,
AIRR,,,,69.56999969482422,,0.3487,,0.2641,,0.2922,,0.294,,0.2957,,0.326,,0.2579,,0.2656,,0.2762,,0.2867,
AIRS,43.0,,,1.9600000381469729,,0.732,,0.9573,,,,,,,,0.9936,,1.0299,,,,,,,
AISP,57.0,,,4.0,,0.7703,,0.5979,,0.7544,,1.0728,,1.3912,,1.3443,,1.3299,,0.6017,,0.8862,,1.1707,
AIT,87.0,,,238.5500030517578,,0.5823,94.0,0.3669,89.0,0.3683,78.0,0.3826,80.0,0.3969,80.0,0.4121,88.0,0.3155,84.0,0.315,67.0,0.3281,71.0,0.3412,73.0
AIV,61.0,,,7.71999979019165,,0.2614,65.0,0.2307,61.0,0.3945,71.0,0.39,68.0,0.3856,67.0,0.2816,64.0,0.2823,68.0,0.3945,76.0,0.4472,84.0,0.4999,89.0
AIVC,,,,43.3745002746582,,0.4793,,0.1933,,0.3339,,0.3269,,0.3199,,0.4056,,0.2097,,0.3083,,0.3164,,0.3245,
AIVI,,,,45.60919952392578,,0.1274,,0.0725,,0.1277,,0.16,,0.1923,,0.1855,,0.086,,0.1073,,0.1498,,0.1923,
AIVL,,,,104.92400360107422,,0.2088,,0.1177,,0.1606,,0.1632,,0.1658,,0.1917,,0.1187,,0.1418,,0.16,,0.1782,
AIYY,,,,4.820000171661377,,0.4184,,0.2851,,0.1985,,0.5813,,0.9641,,0.6523,,0.52,,0.1985,,0.799,,1.3994,
AIZ,74.0,,,190.8300018310547,,0.3062,81.0,0.2328,73.0,0.3451,86.0,0.3349,84.0,0.3247,82.0,0.2866,73.0,0.2478,74.0,0.2527,65.0,0.276,73.0,0.2992,78.0
AJG,86.0,,,322.29998779296875,,0.3486,92.0,0.2859,91.0,0.3062,90.0,0.3112,91.0,0.3161,90.0,0.2487,77.0,0.2327,80.0,0.2389,76.0,0.2548,82.0,0.2707,85.0
AKAM,65.0,,,79.79000091552734,,0.3686,67.0,0.2802,55.0,0.5491,84.0,0.5244,81.0,0.4997,78.0,0.5402,82.0,0.3294,63.0,0.379,56.0,0.3991,60.0,0.4192,62.0
