symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
ACEL,191.0,,,11.380000114440918,,0.6215,92.0,0.414,78.0,0.3192,8.0,0.3407,,0.3622,12.0,0.3373,30.0,0.316,39.0,0.3192,7.0,0.3407,,0.3622,12.0
ACES,,,,23.5,,0.3142,46.0,0.1958,12.0,0.2852,17.0,0.3329,25.0,0.3806,46.0,0.3316,25.0,0.276,49.0,0.218,4.0,0.2708,8.0,0.3236,21.0
ACET,64.0,,,0.47839999198913574,,1.5041,98.0,1.0903,96.0,,,,,,,0.9028,82.0,0.8618,92.0,,,,,,
ACGL,88.0,,,94.55999755859375,,0.2735,83.0,0.2773,88.0,0.2474,69.0,0.23,57.0,0.2125,47.0,0.2738,86.0,0.2374,82.0,0.2629,77.0,0.2674,78.0,0.2719,79.0
ACHC,71.0,,,24.219999313354492,,0.4556,85.0,0.4671,88.0,1.321,100.0,1.3237,100.0,1.3264,100.0,0.5992,95.0,0.4612,87.0,0.7468,100.0,0.739,100.0,0.7312,100.0
ACHR,71.0,,,8.760000228881836,,0.9098,,0.5953,,0.993,,1.0,,1.007,,1.1882,,1.0651,,0.7864,,0.7925,,0.7986,
ACHV,59.0,,,2.430000066757202,,0.865,,0.7924,,,,,,,,0.6877,,0.7101,,,,,,,
ACI,121.0,,,22.31999969482422,,0.1666,13.0,0.1622,9.0,0.2924,10.0,0.3206,12.0,0.3487,19.0,0.2944,15.0,0.2805,20.0,0.2069,4.0,0.2506,2.0,0.2944,3.0
ACIC,71.0,,,11.920000076293945,,0.2785,,0.2899,,0.7548,,0.7728,,0.7908,,0.3449,,0.3986,,0.4558,,0.4592,,0.4625,
ACIO,,,,38.93000030517578,,0.0889,,0.1123,,0.1437,,0.1512,,0.1588,,0.1445,,0.1175,,0.1437,,0.1512,,0.1588,
ACIU,57.0,,,1.659999966621399,,0.4975,44.0,0.6784,63.0,,,,,,,0.5243,4.0,0.6011,10.0,,,,,,
ACIW,71.0,,,48.459999084472656,,0.7824,96.0,0.3832,79.0,0.6971,96.0,0.5156,84.0,0.3341,46.0,0.4238,77.0,0.353,71.0,0.3656,70.0,0.3584,67.0,0.3512,63.0
ACLS,88.0,,,58.86000061035156,,0.4383,46.0,0.6289,79.0,0.5506,63.0,0.5377,57.0,0.5249,52.0,0.5596,59.0,0.5091,60.0,0.546,65.0,0.5513,66.0,0.5566,68.0
ACLX,71.0,,,56.2599983215332,,1.3312,,1.2209,,0.5491,,0.5779,,0.6067,,0.6354,,0.6319,,0.6073,,0.6337,,0.6601,
ACM,95.0,,,104.37000274658203,,0.2251,44.0,0.2439,56.0,0.2488,20.0,0.2604,24.0,0.2721,31.0,0.2712,38.0,0.2675,55.0,0.2498,10.0,0.2656,17.0,0.2813,30.0
ACMR,72.0,,,22.43000030517578,,0.8631,82.0,0.7409,81.0,0.7676,79.0,0.8005,82.0,0.8334,86.0,0.8178,66.0,0.636,73.0,0.5733,46.0,0.6008,45.0,0.6283,47.0
ACN,50.0,,,308.8800048828125,,0.1408,28.0,0.1682,40.0,0.2448,55.0,0.2494,55.0,0.254,55.0,0.2952,75.0,0.241,72.0,0.2573,63.0,0.2882,73.0,0.3192,77.0
ACNB,106.0,,,42.939998626708984,,0.2028,,0.3059,,0.4063,,0.3647,,0.3231,,0.3229,,0.3345,,0.32,,0.3216,,0.3231,
ACNT,366.0,,,12.800000190734863,,0.166,,0.2182,,,,,,,,0.2577,,0.3095,,,,,,,
ACR,65.0,,,18.43000030517578,,0.2647,44.0,0.354,69.0,0.5757,,,,,,0.4021,66.0,0.3945,77.0,0.4028,,,,,
ACRE,86.0,,,4.820000171661377,,0.7382,98.0,0.4557,95.0,0.4249,78.0,,,,,0.4895,95.0,0.4084,94.0,0.4153,85.0,,,,
ACRS,71.0,,,1.309999942779541,,0.9113,83.0,0.7634,70.0,0.9226,51.0,,,,,1.1192,76.0,0.9424,79.0,0.9226,61.0,,,,
ACT,94.0,,,36.45000076293945,,0.2441,67.0,0.3267,88.0,0.2616,36.0,0.2908,46.0,0.3199,54.0,0.221,36.0,0.2228,39.0,0.2616,19.0,0.2606,12.0,0.2597,13.0
ACTG,57.0,,,3.5399999618530273,,0.9056,94.0,0.4416,52.0,0.7201,71.0,,,,,0.4429,36.0,0.3892,23.0,0.5533,40.0,,,,
ACVA,79.0,,,16.3799991607666,,0.2903,14.0,0.3784,28.0,0.4811,21.0,0.4889,,0.4967,,0.5306,60.0,0.5166,57.0,0.5451,31.0,0.5524,,0.5596,
ACWI,,,,118.97000122070312,,0.1132,40.0,0.1134,64.0,0.1741,78.0,0.1751,75.0,0.1761,71.0,0.2185,80.0,0.1689,85.0,0.1335,56.0,0.173,64.0,0.2126,71.0
ACWV,,,,116.86000061035156,,0.1154,74.0,0.0853,72.0,0.1373,82.0,0.1508,83.0,0.1644,84.0,0.1358,78.0,0.1132,81.0,0.1087,71.0,0.1276,66.0,0.1464,52.0
ACWX,,,,57.619998931884766,,0.141,49.0,0.0649,25.0,0.1234,37.0,0.1354,40.0,0.1474,44.0,0.1976,72.0,0.1329,77.0,0.1422,60.0,0.1638,60.0,0.1853,52.0
ACXP,53.0,,,0.3781000077724457,,1.0747,,0.8262,,,,,,,,1.225,,1.0253,,,,,,,
ADAP,177.0,,,0.30000001192092896,,0.4553,23.0,0.7052,43.0,,,,,,,1.1456,91.0,1.0835,91.0,,,,,,
ADBE,58.0,,,383.989990234375,,0.108,6.0,0.2047,35.0,0.2721,40.0,0.2739,41.0,0.2757,41.0,0.4114,81.0,0.2744,64.0,0.3527,73.0,0.3594,76.0,0.3661,76.0
ADC,87.0,,,74.9800033569336,,0.1257,26.0,0.1656,36.0,0.3469,83.0,0.2812,69.0,0.2156,33.0,0.201,55.0,0.2059,61.0,0.1523,13.0,0.193,24.0,0.2338,49.0
ADCT,183.0,,,1.2799999713897705,,0.5897,59.0,0.6511,66.0,,,,,,,1.2662,97.0,1.023,95.0,,,,,,
ADEA,80.0,,,13.510000228881836,,0.5024,,0.4135,,,,,,,,0.5912,,0.4218,,,,,,,
ADI,79.0,,,202.77999877929688,,0.2263,41.0,0.2424,55.0,0.3783,81.0,0.3664,78.0,0.3545,73.0,0.4694,91.0,0.3734,89.0,0.3053,70.0,0.3454,80.0,0.3855,89.0
ADM,94.0,,,47.70000076293945,,0.1434,21.0,0.2205,60.0,0.2587,57.0,0.2836,67.0,0.3086,76.0,0.2997,73.0,0.2675,81.0,0.3037,81.0,0.2968,74.0,0.2899,52.0
ADMA,67.0,,,21.200000762939453,,0.6846,74.0,0.7742,84.0,0.4554,2.0,0.5071,5.0,0.5588,10.0,0.6296,48.0,0.6035,42.0,0.584,13.0,0.5591,8.0,0.5342,6.0
ADNT,101.0,,,13.770000457763672,,0.5987,76.0,0.5492,82.0,0.6493,76.0,0.6256,73.0,0.6018,69.0,0.5513,57.0,0.5097,72.0,0.5317,54.0,0.5636,63.0,0.5956,66.0
ADP,100.0,,,307.0899963378906,,0.1369,37.0,0.2101,77.0,0.1783,48.0,0.1864,52.0,0.1946,54.0,0.2142,67.0,0.2049,72.0,0.2387,72.0,0.2378,66.0,0.2368,53.0
ADPT,87.0,,,9.270000457763672,,2.0459,100.0,1.029,95.0,0.7212,34.0,0.9426,70.0,1.1639,89.0,0.9243,90.0,0.8696,100.0,0.4915,2.0,0.6774,36.0,0.8634,75.0
ADSE,,,,13.34000015258789,,0.1686,,0.2895,,,,,,1.3733,,0.4109,,0.5611,,,,,,1.1616,
ADSK,71.0,,,289.6199951171875,,0.1905,19.0,0.2,19.0,0.3217,44.0,0.3228,45.0,0.324,45.0,0.3234,41.0,0.268,38.0,0.3278,16.0,0.3296,15.0,0.3314,15.0
ADT,71.0,,,8.300000190734863,,0.1096,4.0,0.2096,19.0,0.2976,25.0,0.3248,28.0,0.3521,33.0,0.2876,24.0,0.2753,34.0,0.3463,40.0,0.3428,36.0,0.3394,33.0
ADTN,183.0,,,7.710000038146973,,0.3247,51.0,0.4696,83.0,0.5989,90.0,0.5846,88.0,0.5702,85.0,0.6046,93.0,0.5641,97.0,0.6029,99.0,0.6023,98.0,0.6017,97.0
ADUS,74.0,,,110.69999694824219,,0.3289,64.0,0.371,73.0,0.3441,32.0,0.342,28.0,0.3399,32.0,0.3231,37.0,0.3067,19.0,0.3471,33.0,0.343,28.0,0.339,27.0
ADV,63.0,,,1.3799999952316284,,0.5796,66.0,0.5563,57.0,,,,,,,0.7413,95.0,0.7324,100.0,,,,,,
ADVM,186.0,,,3.119999885559082,,0.9509,85.0,0.9191,83.0,3.8757,99.0,,,,,0.8167,68.0,0.8822,78.0,3.8757,100.0,,,,
AEE,85.0,,,97.68000030517578,,0.1661,57.0,0.2065,81.0,0.1935,60.0,0.2068,63.0,0.2202,65.0,0.2126,79.0,0.2092,83.0,0.1758,52.0,0.2036,64.0,0.2315,71.0
AEG,820.0,,,6.619999885559082,,0.1983,27.0,0.1832,59.0,0.2579,23.0,,,,,0.3538,63.0,0.2144,69.0,0.2579,26.0,,,,
AEHR,116.0,,,8.430000305175781,,0.5002,,0.5016,,0.8602,,0.8684,,0.8767,,0.9715,,0.7517,,0.7759,,0.8162,,0.8566,
AEIS,86.0,,,110.55500030517578,,0.6813,88.0,0.3708,50.0,0.4972,64.0,0.4762,57.0,0.4553,51.0,0.5793,79.0,0.4477,67.0,0.4653,62.0,0.4512,56.0,0.437,49.0
AEM,85.0,,,114.66000366210938,,0.4768,74.0,0.2555,30.0,0.3464,34.0,0.3476,34.0,0.3488,35.0,0.3668,38.0,0.2956,35.0,0.3554,28.0,0.354,26.0,0.3526,22.0
AEO,58.0,,,11.350000381469727,,0.3058,38.0,0.3025,39.0,0.5691,82.0,0.5611,81.0,0.553,80.0,0.6082,92.0,0.4846,84.0,0.4461,74.0,0.5097,85.0,0.5733,89.0
AEP,85.0,,,105.19000244140625,,0.1282,32.0,0.1821,65.0,0.2159,77.0,0.2074,71.0,0.1989,61.0,0.2088,74.0,0.2027,74.0,0.2243,78.0,0.2142,66.0,0.2042,32.0
AER,72.0,,,108.44000244140625,,0.0563,1.0,0.2311,40.0,0.2654,30.0,0.2748,32.0,0.2841,35.0,0.3039,47.0,0.2724,46.0,0.3197,44.0,0.3059,38.0,0.2921,32.0
AES,70.0,,,10.819999694824219,,0.4387,81.0,0.3973,83.0,0.4722,85.0,0.4629,83.0,0.4536,83.0,0.4514,87.0,0.4022,87.0,0.3353,63.0,0.4274,81.0,0.5196,90.0
AESI,74.0,,,12.25,,0.8797,,0.5656,,0.6677,,0.624,,0.5804,,0.577,,0.4914,,0.5475,,0.5389,,0.5302,
AETH,,,,32.40299987792969,,0.9163,,0.2249,,0.5864,,0.6613,,0.7362,,0.5038,,0.2174,,0.6375,,0.6777,,0.7179,
AEVA,51.0,,,10.1899995803833,,1.16,89.0,1.1811,94.0,1.4118,,1.4522,,1.4925,,1.0053,91.0,0.9024,85.0,0.8397,,0.8778,,0.9158,
AEYE,58.0,,,11.920000076293945,,0.9754,,1.2376,,0.9251,,0.8486,,0.772,,0.9199,,0.8484,,0.8796,,0.8698,,0.86,
AFCG,57.0,,,5.5,,0.7368,,0.5205,,,,,,1.0058,,0.5348,,0.461,,,,,,0.7647,
AFG,94.0,,,122.80000305175781,,0.4487,93.0,0.2353,78.0,0.1873,36.0,0.2078,47.0,0.2284,55.0,0.2757,76.0,0.2283,73.0,0.2063,53.0,0.2255,60.0,0.2447,64.0
AFK,,,,18.0,,0.1413,,0.2291,,0.231,,,,,,0.2558,,0.226,,0.2382,,,,,
AFL,93.0,,,106.30000305175781,,0.3438,86.0,0.2139,71.0,0.2088,55.0,0.2115,54.0,0.2142,53.0,0.2569,70.0,0.2239,70.0,0.2309,61.0,0.2304,55.0,0.2299,41.0
AFMD,176.0,,,0.699999988079071,,1.4964,97.0,1.2258,94.0,,,,,,,1.0104,84.0,0.9618,89.0,,,,,,
AFRM,92.0,,,54.2599983215332,,0.4667,12.0,0.4505,4.0,1.1752,85.0,1.1646,84.0,1.1541,83.0,0.8873,48.0,0.7241,48.0,0.7269,31.0,0.744,35.0,0.7612,38.0
AFYA,57.0,,,19.399999618530273,,0.2312,15.0,0.2853,14.0,0.6822,72.0,,,,,0.3594,28.0,0.3025,11.0,0.4898,30.0,,,,
AG,78.0,,,5.510000228881836,,0.9647,95.0,0.6568,88.0,0.5546,52.0,0.5842,62.0,0.6139,70.0,0.6466,65.0,0.5349,67.0,0.6101,57.0,0.6169,60.0,0.6237,62.0
AGCO,92.0,,,98.08999633789062,,0.6003,95.0,0.3664,85.0,0.3599,73.0,0.4096,84.0,0.4593,89.0,0.4692,90.0,0.3933,91.0,0.332,64.0,0.3406,60.0,0.3493,55.0
AGEN,59.0,,,3.0399999618530273,,0.7273,69.0,0.7711,72.0,1.3551,90.0,1.3744,91.0,1.3936,93.0,1.0631,89.0,1.0423,93.0,1.1371,81.0,1.1586,82.0,1.1802,84.0
AGG,,,,97.66000366210938,,0.0534,79.0,0.042,82.0,0.07,89.0,0.072,87.0,0.074,79.0,0.0556,79.0,0.0445,82.0,0.0342,38.0,0.0645,80.0,0.0947,86.0
AGGY,,,,42.900001525878906,,0.0411,,0.0347,,,,,,,,0.0638,,0.0461,,,,,,,
AGI,79.0,,,26.610000610351562,,0.8512,95.0,0.4623,73.0,0.3748,17.0,0.375,16.0,0.3751,17.0,0.4216,35.0,0.3406,30.0,0.385,15.0,0.392,13.0,0.3991,14.0
AGIO,85.0,,,28.040000915527344,,0.4996,56.0,0.6554,82.0,0.6202,56.0,0.5721,42.0,0.524,32.0,0.6326,66.0,0.5911,72.0,0.6971,84.0,0.7094,87.0,0.7217,88.0
AGL,73.0,,,3.2200000286102295,,2.0815,100.0,1.5547,100.0,0.7225,66.0,0.7143,64.0,0.706,69.0,1.2572,100.0,1.0008,100.0,0.7922,88.0,0.8054,87.0,0.8185,88.0
AGM,77.0,,,177.27999877929688,,0.1952,22.0,0.157,5.0,0.4427,73.0,0.4625,75.0,0.4823,76.0,0.2771,20.0,0.2628,30.0,0.2815,22.0,0.309,31.0,0.3365,40.0
AGNC,102.0,,,8.880000114440918,,0.1621,50.0,0.1611,54.0,0.2236,69.0,0.226,66.0,0.2284,59.0,0.2464,69.0,0.2462,74.0,0.2114,55.0,0.3491,87.0,0.4868,93.0
AGNG,,,,30.739999771118164,,0.2197,,0.1903,,0.1537,,,,,,0.18,,0.1488,,0.1537,,,,,
AGO,71.0,,,88.44999694824219,,0.2492,49.0,0.2135,42.0,0.4162,67.0,0.4422,70.0,0.4681,73.0,0.2796,50.0,0.2321,43.0,0.3039,49.0,0.2946,40.0,0.2854,33.0
AGQ,,,,38.91999816894531,,0.543,64.0,0.2867,36.0,0.5328,51.0,0.591,65.0,0.6491,75.0,0.5971,62.0,0.3416,46.0,0.5432,44.0,0.5782,46.0,0.6133,47.0
AGRO,57.0,,,8.670000076293945,,0.4148,78.0,0.3311,63.0,0.3669,36.0,,,,,0.3985,74.0,0.3083,42.0,0.3669,44.0,,,,
AGS,64.0,,,12.069999694824219,,0.058,11.0,0.0569,9.0,,,,,,,0.0568,7.0,0.0617,5.0,,,,,,
AGX,155.0,,,171.11000061035156,,0.268,50.0,0.5232,93.0,0.5811,87.0,0.5868,88.0,0.5925,87.0,0.7459,100.0,0.6547,100.0,0.6387,99.0,0.6398,99.0,0.6409,98.0
AGYS,108.0,,,80.5199966430664,,0.244,26.0,0.2866,24.0,0.6385,86.0,0.5988,84.0,0.5592,80.0,0.5481,75.0,0.4294,54.0,0.563,86.0,0.5646,87.0,0.5661,87.0
AGZ,,,,108.94499969482422,,0.0261,,0.0331,,,,,,0.1079,,0.0331,,0.0325,,,,,,0.1079,
AHCO,73.0,,,8.375,,0.5489,72.0,0.5828,78.0,0.528,31.0,0.5191,28.0,0.5102,28.0,0.5715,34.0,0.5131,43.0,0.4392,5.0,0.4606,9.0,0.482,13.0
AHH,79.0,,,6.809999942779541,,0.1805,40.0,0.2764,77.0,0.3969,74.0,0.4614,84.0,0.5258,92.0,0.3235,89.0,0.3042,87.0,0.2226,32.0,0.3742,74.0,0.5258,93.0
AHR,71.0,,,32.209999084472656,,0.2131,39.0,0.262,93.0,0.5771,,0.439,,0.3009,,0.3146,62.0,0.3307,100.0,0.3723,,0.3628,,0.3533,
AI,72.0,,,23.469999313354492,,0.4517,69.0,0.3272,57.0,0.5376,55.0,0.5388,53.0,0.5399,57.0,0.7192,81.0,0.662,82.0,0.6573,68.0,0.658,56.0,0.6586,63.0
AIA,,,,73.44000244140625,,0.2947,82.0,0.092,37.0,0.2141,55.0,0.2408,48.0,0.2674,51.0,0.2966,81.0,0.1656,89.0,0.2036,84.0,0.2305,65.0,0.2574,43.0
AIBU,,,,29.979999542236328,,0.4464,,0.4041,,0.5821,,0.5776,,0.573,,0.7429,,0.5077,,0.6031,,0.5906,,0.5781,
AIEQ,,,,38.93130111694336,,0.1753,,0.1241,,0.2341,,0.2458,,0.2575,,0.2983,,0.2129,,0.2105,,0.2386,,0.2667,
AIFU,,,,0.16990000009536743,,4.4919,,4.3843,,,,,,,,1.6413,,1.6902,,,,,,,
AIG,87.0,,,81.81999969482422,,0.2493,59.0,0.2942,74.0,0.2332,47.0,0.2431,49.0,0.253,51.0,0.2596,48.0,0.2439,60.0,0.2771,56.0,0.2706,50.0,0.2642,35.0
AIN,72.0,,,65.20999908447266,,0.4052,81.0,0.5594,97.0,0.2851,28.0,0.3213,37.0,0.3574,52.0,0.3624,70.0,0.3389,75.0,0.2501,26.0,0.2726,34.0,0.2952,49.0
AIOT,88.0,,,5.210000038146973,,0.3182,,0.396,,0.7519,,0.9404,,1.1289,,0.8354,,0.7426,,0.7519,,0.7382,,0.7245,
AIP,80.0,,,7.420000076293945,,0.5704,,0.5296,,0.6586,,,,,,0.6948,,0.6423,,0.6754,,,,,
AIPI,,,,41.279998779296875,,0.0989,,0.1215,,0.1787,,0.2222,,0.2658,,0.3043,,0.2427,,0.0452,,0.3559,,0.6666,
AIQ,,,,38.310001373291016,,0.1808,33.0,0.1633,45.0,0.2483,57.0,0.2368,,0.2254,,0.3207,66.0,0.2377,71.0,0.2518,61.0,0.2622,,0.2726,
AIR,122.0,,,59.56999969482422,,0.246,32.0,0.3352,59.0,0.295,16.0,0.2952,14.0,0.2954,15.0,0.4506,71.0,0.3612,65.0,0.2981,12.0,0.3212,26.0,0.3444,37.0
AIRG,276.0,,,4.059999942779541,,0.6882,80.0,0.5997,73.0,,,,,,,0.7197,83.0,0.711,87.0,,,,,,
AIRJ,,,,4.650000095367432,,0.881,,0.8253,,1.219,,,,,,0.8695,,0.987,,1.219,,,,,
AIRR,,,,73.58999633789062,,0.2488,,0.2118,,0.2539,,0.256,,0.2582,,0.3067,,0.2592,,0.2636,,0.2712,,0.2787,
AIRS,56.0,,,2.8299999237060547,,2.5216,,1.9046,,0.9191,,1.0904,,1.2616,,1.1184,,1.1141,,1.1589,,1.1099,,1.0609,
AISP,70.0,,,3.890000104904175,,0.5176,,0.6029,,0.8492,,1.1624,,1.4757,,1.326,,1.3282,,0.6074,,1.4235,,2.2395,
AIT,100.0,,,222.02999877929688,,0.4334,88.0,0.4014,92.0,0.3604,76.0,0.3524,72.0,0.3443,67.0,0.3817,87.0,0.3254,85.0,0.3344,75.0,0.3317,73.0,0.329,68.0
AIV,74.0,,,7.989999771118164,,0.2744,68.0,0.2547,67.0,0.42,76.0,0.431,76.0,0.442,77.0,0.2932,65.0,0.2833,68.0,0.3231,63.0,0.3298,61.0,0.3366,61.0
AIVC,,,,44.99409866333008,,0.1947,,0.1023,,0.2633,,0.2854,,0.3075,,0.4064,,0.205,,0.2703,,0.2892,,0.3082,
