symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
A,78.0,,,111.5199966430664,,0.6074,95.0,0.3246,83.0,0.4074,83.0,0.3772,78.0,0.347,70.0,0.3399,76.0,0.3039,80.0,0.3088,62.0,0.3239,65.0,0.339,66.0
AA,113.0,,,29.61000061035156,,0.556,81.0,0.3411,57.0,0.4743,71.0,0.4826,73.0,0.4908,74.0,0.5713,82.0,0.4769,83.0,0.5015,82.0,0.4926,76.0,0.4838,73.0
AAAU,,,,31.420000076293945,,0.3177,,0.1272,,0.1946,,0.2188,,0.243,,0.1923,,0.0982,,0.1795,,0.1861,,0.1927,
AAL,112.0,,,11.84000015258789,,0.5664,84.0,0.3978,74.0,0.5347,82.0,0.5277,81.0,0.5208,80.0,0.6214,91.0,0.4721,84.0,0.4923,79.0,0.5,81.0,0.5077,79.0
AAMI,98.0,,,30.350000381469727,,0.2307,,0.2857,,0.2977,,0.5259,,0.7541,,0.0,,0.0,,0.2977,,0.3634,,0.4291,
AAOI,78.0,,,19.11000061035156,,1.5253,95.0,1.2649,97.0,0.9817,79.0,0.9766,78.0,0.9715,77.0,1.4272,96.0,1.1637,97.0,0.9339,84.0,0.9613,85.0,0.9887,85.0
AAON,77.0,,,104.88999938964844,,0.3934,81.0,0.3073,62.0,0.5784,96.0,0.4946,90.0,0.4108,78.0,0.6319,97.0,0.4692,97.0,0.478,99.0,0.4772,99.0,0.4765,98.0
AAP,78.0,,,32.720001220703125,,0.527,93.0,0.3066,76.0,1.035,100.0,1.025,100.0,1.015,100.0,0.5825,94.0,0.5128,97.0,0.5311,96.0,0.5758,98.0,0.6204,99.0
AAPB,,,,21.989999771118164,,0.7273,,0.3972,,0.4207,,0.4886,,0.5565,,0.7866,,0.5898,,0.5235,,0.5416,,0.5598,
AAPD,,,,16.979999542236328,,0.4045,,0.2075,,0.293,,,,,,0.4085,,0.31,,0.2308,,,,,
AAPL,105.0,,,212.3300018310547,,0.3789,78.0,0.2116,46.0,0.2715,45.0,0.2691,44.0,0.2667,44.0,0.3986,82.0,0.3116,70.0,0.2764,31.0,0.2925,35.0,0.3087,43.0
AAPU,,,,24.059999465942383,,0.7343,,0.4111,,0.4888,,0.5083,,0.5278,,0.7849,,0.6065,,0.4772,,0.5228,,0.5684,
AAPW,,,,39.129600524902344,,0.4226,,0.2277,,,,,,0.405,,0.0,,0.0,,,,,,0.6015,
AAPX,,,,20.719999313354492,,0.7387,,0.3905,,0.4358,,0.5026,,0.5694,,0.8202,,0.583,,0.3174,,0.7192,,1.121,
