symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
AAPL,100.0,,,198.52999877929688,,0.2918,60.0,0.2397,56.0,0.3179,59.0,0.3248,60.0,0.3317,61.0,0.3887,79.0,0.3109,70.0,0.3004,38.0,0.3003,38.0,0.3002,39.0
AAPU,,,,21.059999465942383,,0.5782,,0.4729,,0.7235,,0.6549,,0.5863,,0.7657,,0.6052,,0.4644,,0.5478,,0.6311,
AAPW,,,,36.22800064086914,,0.3706,,0.2018,,,,,,0.4004,,0.0,,0.0,,,,,,0.6272,
AAPX,,,,18.149999618530273,,0.6171,,0.4575,,0.6228,,0.7012,,0.7797,,0.802,,0.5814,,0.3871,,0.8203,,1.2535,
AAPY,,,,21.16900062561035,,0.2027,,0.1397,,,,,,0.4386,,0.3338,,0.1962,,,,,,0.4386,
AAT,95.0,,,19.25,,0.1304,20.0,0.1915,44.0,0.6723,97.0,0.608,96.0,0.5436,93.0,0.2981,79.0,0.2775,82.0,0.6723,100.0,0.608,100.0,0.5436,99.0
AAXJ,,,,76.0199966430664,,0.2277,81.0,0.0655,18.0,0.1922,65.0,0.1948,64.0,0.1974,62.0,0.2265,82.0,0.1344,88.0,0.1908,65.0,0.2005,60.0,0.2102,47.0
AB,93.0,,,40.7599983215332,,0.351,75.0,0.2406,43.0,0.2043,18.0,0.2188,15.0,0.2333,17.0,0.3551,76.0,0.3054,65.0,0.1893,25.0,0.2717,45.0,0.3541,64.0
ABAT,177.0,,,1.399999976158142,,0.7479,65.0,0.9446,80.0,1.4862,,1.1742,,0.8623,,1.502,91.0,1.3958,100.0,0.9957,,0.929,,0.8623,
ABBV,99.0,,,184.6000061035156,,0.3478,88.0,0.2909,88.0,0.3642,96.0,0.37,96.0,0.3757,95.0,0.3398,88.0,0.2761,83.0,0.2255,53.0,0.2841,84.0,0.3426,83.0
ABCB,100.0,,,60.36000061035156,,0.2197,40.0,0.2118,24.0,0.3535,61.0,0.3598,57.0,0.3662,67.0,0.3336,72.0,0.2896,61.0,0.3535,76.0,0.3334,61.0,0.3132,52.0
ABCL,72.0,,,2.0299999713897705,,0.6275,63.0,0.6902,78.0,1.0342,91.0,0.8793,,0.7244,,0.7436,89.0,0.6789,78.0,1.0342,86.0,0.9557,,0.8772,
ABEO,51.0,,,5.269999980926514,,0.9313,78.0,0.7863,57.0,0.955,42.0,0.9338,36.0,0.9127,34.0,0.6165,12.0,0.6403,11.0,1.089,60.0,0.9603,46.0,0.8316,27.0
ABEV,73.0,,,2.5299999713897705,,0.1722,15.0,0.2473,57.0,0.2363,12.0,0.2902,22.0,0.3441,27.0,0.3293,62.0,0.2722,66.0,0.2116,10.0,0.2934,23.0,0.3753,34.0
ABFL,,,,66.0,,0.115,,0.0874,,0.1725,,0.1911,,0.2097,,0.0,,0.0,,0.1802,,0.2019,,0.2236,
ABG,100.0,,,225.02999877929688,,0.2664,33.0,0.2619,28.0,0.3587,48.0,0.3737,53.0,0.3886,59.0,0.39,57.0,0.3596,59.0,0.3962,60.0,0.399,60.0,0.4019,62.0
ABL,184.0,,,8.829999923706055,,0.3203,,0.4298,,0.5325,,0.5162,,0.4998,,0.488,,0.5263,,0.5325,,0.5162,,0.4998,
ABM,59.0,,,50.720001220703125,,0.1209,12.0,0.1749,25.0,0.2989,55.0,0.3385,61.0,0.378,73.0,0.3322,70.0,0.306,74.0,0.326,70.0,0.34,68.0,0.354,72.0
ABNB,86.0,,,127.04000091552734,,0.2666,23.0,0.3312,45.0,0.359,33.0,0.3569,33.0,0.3548,32.0,0.473,62.0,0.355,53.0,0.4051,28.0,0.4096,22.0,0.4142,20.0
ABNY,,,,11.95199966430664,,0.4099,,0.2398,,,,,,,,0.3817,,0.2578,,,,,,,
ABOS,179.0,,,0.9800000190734864,,0.3869,,0.6472,,,,,,,,0.7652,,0.8217,,,,,,,
ABR,78.0,,,10.359999656677246,,0.3912,85.0,0.4698,94.0,0.2719,47.0,0.4464,77.0,0.621,89.0,0.3651,77.0,0.3717,90.0,0.1662,32.0,0.4068,71.0,0.6474,86.0
ABSI,53.0,,,2.75,,0.6708,,0.6564,,4.1179,,2.6411,,1.1644,,1.1281,,1.0239,,3.9918,,2.655,,1.3183,
ABT,108.0,,,133.24000549316406,,0.1042,15.0,0.2201,77.0,0.229,71.0,0.2282,70.0,0.2274,68.0,0.2167,65.0,0.2192,80.0,0.2176,55.0,0.2456,68.0,0.2737,77.0
ABUS,185.0,,,3.2300000190734863,,0.3662,26.0,0.5512,45.0,0.8081,35.0,0.9078,49.0,1.0075,66.0,0.4629,25.0,0.4916,20.0,0.8982,46.0,0.8754,44.0,0.8525,46.0
ACA,72.0,,,87.0,,0.5064,87.0,0.408,85.0,0.2671,12.0,0.2801,13.0,0.2931,19.0,0.3774,65.0,0.3302,61.0,0.335,37.0,0.34,38.0,0.3451,44.0
ACAD,73.0,,,17.440000534057617,,0.8452,84.0,0.6762,77.0,0.8678,76.0,0.8012,69.0,0.7345,61.0,0.4789,16.0,0.4408,22.0,0.6037,40.0,0.5903,34.0,0.5769,28.0
ACB,94.0,,,4.849999904632568,,0.3798,15.0,0.3572,5.0,0.8025,35.0,0.8182,33.0,0.834,32.0,0.7938,42.0,0.6366,38.0,0.6902,26.0,0.755,16.0,0.8199,18.0
ACCO,79.0,,,3.7300000190734863,,0.6168,92.0,0.4534,90.0,,,,,,,0.4904,89.0,0.394,84.0,,,,,,
ACDC,65.0,,,4.400000095367432,,1.238,,1.1681,,0.8589,,0.8878,,0.9168,,0.9427,,0.8129,,0.8117,,0.8078,,0.8039,
ACEL,192.0,,,11.399999618530272,,0.315,50.0,0.3264,57.0,0.2967,4.0,0.3382,,0.3796,17.0,0.3373,30.0,0.3155,39.0,0.2967,3.0,0.3242,,0.3517,9.0
ACES,,,,24.149999618530273,,0.2829,34.0,0.2089,18.0,0.299,20.0,0.356,36.0,0.413,60.0,0.3341,27.0,0.2766,50.0,0.2208,4.0,0.273,8.0,0.3253,22.0
ACET,65.0,,,0.6100000143051147,,2.2251,99.0,1.3982,99.0,,,,,,,0.9702,84.0,0.8898,92.0,,,,,,
ACGL,89.0,,,94.54000091552734,,0.2301,74.0,0.1967,65.0,0.3405,90.0,0.274,77.0,0.2076,44.0,0.2725,86.0,0.2365,82.0,0.2625,76.0,0.2669,78.0,0.2712,79.0
ACHC,72.0,,,23.84000015258789,,0.4077,78.0,0.3929,77.0,1.3235,100.0,1.3364,100.0,1.3492,100.0,0.5994,95.0,0.4613,87.0,0.7517,100.0,0.74,100.0,0.7283,100.0
ACHR,72.0,,,8.8100004196167,,0.7551,,0.5701,,0.9889,,0.9886,,0.9883,,1.1829,,1.0631,,0.7839,,0.792,,0.8002,
ACHV,60.0,,,2.3499999046325684,,0.7196,,0.7182,,,,,,,,0.6884,,0.7118,,,,,,,
ACI,122.0,,,22.469999313354492,,0.1684,13.0,0.1543,9.0,0.1897,4.0,0.1928,2.0,0.1959,3.0,0.2924,15.0,0.2793,20.0,0.212,5.0,0.2395,1.0,0.267,1.0
ACIC,72.0,,,11.15999984741211,,0.503,,0.4103,,0.3673,,0.3561,,0.345,,0.35,,0.4013,,0.4305,,0.444,,0.4576,
ACIO,,,,38.86000061035156,,0.091,,0.0935,,,,,,,,0.1442,,0.1178,,,,,,,
ACIU,58.0,,,1.6799999475479126,,0.4888,43.0,0.517,28.0,,,,,,,0.5174,3.0,0.5998,10.0,,,,,,
ACIW,72.0,,,46.560001373291016,,0.7916,96.0,0.4272,85.0,0.335,47.0,0.4151,67.0,0.4952,82.0,0.4094,75.0,0.3498,70.0,0.3755,73.0,0.381,74.0,0.3864,74.0
ACLS,89.0,,,57.65999984741211,,0.5333,62.0,0.6174,78.0,0.5022,47.0,0.5085,47.0,0.5147,48.0,0.56,59.0,0.4988,57.0,0.5603,71.0,0.5518,66.0,0.5432,63.0
ACLX,72.0,,,57.54999923706055,,1.3501,,1.24,,0.6263,,0.6156,,0.6049,,0.629,,0.6311,,0.6405,,0.6426,,0.6448,
ACM,96.0,,,104.6500015258789,,0.227,45.0,0.2145,41.0,0.2677,31.0,0.2763,34.0,0.2849,38.0,0.2679,37.0,0.2645,54.0,0.2587,14.0,0.2725,23.0,0.2864,34.0
ACMR,73.0,,,22.190000534057617,,0.873,83.0,0.7023,77.0,0.613,54.0,0.6093,52.0,0.6056,52.0,0.8094,65.0,0.6309,73.0,0.6842,57.0,0.6902,59.0,0.6962,62.0
ACN,51.0,,,307.8999938964844,,0.1487,31.0,0.1497,30.0,0.2612,61.0,0.2546,57.0,0.248,53.0,0.2945,75.0,0.241,72.0,0.2576,63.0,0.2882,73.0,0.3189,77.0
ACNB,107.0,,,42.84000015258789,,0.1815,,0.276,,0.3264,,0.3166,,0.3069,,0.3034,,0.3256,,0.3264,,0.3166,,0.3069,
ACNT,367.0,,,12.859999656677246,,0.1513,,0.2197,,,,,,,,0.2577,,0.3086,,,,,,,
ACR,66.0,,,18.420000076293945,,0.2488,39.0,0.3514,68.0,0.4435,,,,,,0.4018,66.0,0.3959,79.0,0.3722,,,,,
ACRE,87.0,,,4.840000152587891,,0.7462,98.0,0.4207,93.0,0.4001,74.0,,,,,0.4685,94.0,0.3949,94.0,0.3725,78.0,,,,
ACRS,72.0,,,1.2599999904632568,,0.888,82.0,0.753,69.0,0.9522,54.0,,,,,1.1135,76.0,0.94,79.0,0.9522,64.0,,,,
ACT,95.0,,,36.130001068115234,,0.2524,69.0,0.3235,87.0,0.3275,61.0,0.2966,48.0,0.2656,36.0,0.2201,36.0,0.2215,39.0,0.3275,74.0,0.2912,39.0,0.255,11.0
ACTG,58.0,,,3.7699999809265137,,0.9128,94.0,0.5192,68.0,0.5573,41.0,,,,,0.4524,38.0,0.3945,25.0,0.4826,22.0,,,,
ACVA,80.0,,,16.670000076293945,,0.187,3.0,0.3426,19.0,0.442,14.0,0.4482,,0.4543,,0.5304,60.0,0.5147,57.0,0.5345,25.0,0.5428,,0.551,
ACWI,,,,119.12999725341795,,0.1123,40.0,0.0856,43.0,0.1713,77.0,0.1898,81.0,0.2082,83.0,0.2179,80.0,0.1689,85.0,0.1328,55.0,0.1724,63.0,0.2119,70.0
ACWV,,,,117.01000213623048,,0.1126,73.0,0.0643,45.0,0.0982,57.0,0.1369,78.0,0.1757,86.0,0.1355,78.0,0.1131,81.0,0.1089,71.0,0.129,68.0,0.1492,57.0
ACWX,,,,57.900001525878906,,0.1418,50.0,0.0528,12.0,0.146,59.0,0.1682,69.0,0.1904,70.0,0.1963,72.0,0.1329,77.0,0.1386,56.0,0.1626,57.0,0.1866,54.0
ACXP,54.0,,,0.3600000143051147,,1.0534,,0.8587,,,,,,,,1.226,,1.0273,,,,,,,
ADAP,178.0,,,0.2930000126361847,,0.4599,24.0,0.6527,34.0,,,,,,,1.1431,91.0,1.0831,90.0,,,,,,
ADBE,59.0,,,383.2799987792969,,0.106,6.0,0.1756,21.0,0.2629,36.0,0.2684,38.0,0.2739,40.0,0.4113,81.0,0.2735,64.0,0.3501,72.0,0.3576,75.0,0.365,76.0
ADC,88.0,,,75.16999816894531,,0.1118,18.0,0.1566,28.0,0.1997,33.0,0.197,21.0,0.1944,20.0,0.2008,55.0,0.2059,61.0,0.1733,28.0,0.2092,42.0,0.245,59.0
ADCT,184.0,,,1.2699999809265137,,0.5731,57.0,0.5905,59.0,,,,,,,1.2608,96.0,1.0176,95.0,,,,,,
ADEA,81.0,,,13.34000015258789,,0.4967,,0.4215,,,,,,,,0.5914,,0.4215,,,,,,,
ADI,80.0,,,207.5099945068359,,0.2451,47.0,0.1918,28.0,0.4025,86.0,0.3956,84.0,0.3886,82.0,0.4705,91.0,0.3733,89.0,0.3041,69.0,0.3411,79.0,0.3782,86.0
ADM,95.0,,,48.529998779296875,,0.1774,35.0,0.2319,66.0,0.3143,80.0,0.2692,61.0,0.224,34.0,0.3001,73.0,0.2676,81.0,0.2927,77.0,0.2908,70.0,0.2889,51.0
ADMA,68.0,,,19.979999542236328,,0.7244,78.0,0.8124,87.0,0.5309,7.0,0.5295,6.0,0.5281,7.0,0.6353,50.0,0.6069,43.0,0.6554,23.0,0.6312,21.0,0.6071,16.0
ADNT,102.0,,,14.670000076293944,,0.633,79.0,0.5809,86.0,0.547,57.0,0.5432,57.0,0.5394,57.0,0.5591,59.0,0.511,73.0,0.5881,66.0,0.5882,65.0,0.5883,65.0
ADP,101.0,,,307.7200012207031,,0.1143,23.0,0.1413,40.0,0.1802,49.0,0.1805,48.0,0.1808,46.0,0.2142,67.0,0.2049,72.0,0.2398,73.0,0.2376,65.0,0.2355,51.0
ADPT,88.0,,,9.029999732971191,,2.0373,100.0,1.0159,94.0,0.8857,59.0,0.9472,70.0,1.0086,78.0,0.9246,90.0,0.8673,100.0,0.7771,63.0,0.823,72.0,0.869,76.0
ADSE,,,,13.289999961853027,,0.1401,,0.3095,,,,,,1.3406,,0.4095,,0.5611,,,,,,1.0986,
ADSK,72.0,,,287.4800109863281,,0.2133,26.0,0.1916,16.0,0.3502,55.0,0.354,56.0,0.3578,57.0,0.3232,41.0,0.2682,38.0,0.3218,10.0,0.3248,10.0,0.3278,12.0
ADT,72.0,,,8.329999923706055,,0.1102,4.0,0.1926,12.0,0.308,27.0,0.3014,24.0,0.2949,23.0,0.2867,23.0,0.2748,34.0,0.3501,41.0,0.3453,36.0,0.3405,33.0
ADTN,184.0,,,7.710000038146973,,0.3156,49.0,0.4845,85.0,0.5496,84.0,0.537,81.0,0.5244,78.0,0.55,87.0,0.5378,96.0,0.5685,97.0,0.5803,97.0,0.5922,96.0
ADUS,75.0,,,110.91000366210938,,0.3295,64.0,0.3468,67.0,0.3215,24.0,0.3456,30.0,0.3697,46.0,0.3225,37.0,0.3056,18.0,0.3424,28.0,0.3411,26.0,0.3398,27.0
ADV,64.0,,,1.4700000286102295,,0.6763,77.0,0.6331,75.0,,,,,,,0.7299,93.0,0.7063,98.0,,,,,,
ADVM,187.0,,,2.809999942779541,,1.1114,91.0,1.0633,90.0,5.5254,100.0,,,,,0.8284,68.0,0.8945,80.0,2.4221,99.0,,,,
AEE,86.0,,,97.4000015258789,,0.1652,57.0,0.1915,75.0,0.1818,51.0,0.1814,42.0,0.1809,36.0,0.2116,79.0,0.2077,82.0,0.1622,40.0,0.1968,57.0,0.2313,71.0
AEG,821.0,,,6.710000038146973,,0.1713,19.0,0.1454,38.0,0.2836,33.0,,,,,0.3542,63.0,0.2143,69.0,0.2836,36.0,,,,
AEHR,117.0,,,8.449999809265137,,0.4788,,0.4899,,0.6679,,0.7677,,0.8675,,0.9715,,0.75,,0.7323,,0.7862,,0.8402,
AEIS,87.0,,,112.6999969482422,,0.6715,87.0,0.3305,39.0,0.4975,64.0,0.4702,56.0,0.4428,47.0,0.58,79.0,0.4478,67.0,0.4385,52.0,0.4459,54.0,0.4533,55.0
AEM,86.0,,,117.31999969482422,,0.4962,76.0,0.2689,35.0,0.3385,31.0,0.3382,31.0,0.3378,30.0,0.3661,38.0,0.2954,35.0,0.3578,30.0,0.356,27.0,0.3542,23.0
AEO,59.0,,,11.140000343322754,,0.2904,35.0,0.3024,39.0,0.5616,81.0,0.5959,85.0,0.6302,87.0,0.6085,92.0,0.4848,84.0,0.4386,71.0,0.5088,84.0,0.5789,90.0
AEP,86.0,,,104.68000030517578,,0.1265,32.0,0.162,52.0,0.1808,59.0,0.2075,71.0,0.2342,77.0,0.2089,74.0,0.2024,74.0,0.2034,69.0,0.2098,62.0,0.2161,42.0
AER,73.0,,,109.56999969482422,,0.0682,2.0,0.1657,13.0,0.2977,39.0,0.2723,32.0,0.2469,24.0,0.3035,46.0,0.272,46.0,0.3073,39.0,0.295,34.0,0.2827,27.0
AES,71.0,,,11.119999885559082,,0.3341,68.0,0.402,83.0,0.4419,83.0,0.4524,83.0,0.463,84.0,0.4501,87.0,0.402,87.0,0.3322,62.0,0.4156,79.0,0.499,88.0
AESI,75.0,,,12.56999969482422,,0.8856,,0.5532,,0.5377,,0.547,,0.5564,,0.5775,,0.4915,,0.5332,,0.5376,,0.5421,
AETH,,,,35.520999908447266,,1.1007,,0.3034,,0.6075,,0.6796,,0.7517,,0.5266,,0.2212,,0.6436,,0.6996,,0.7556,
AEVA,52.0,,,11.119999885559082,,1.0425,81.0,1.2049,96.0,1.2647,,1.31,,1.3554,,1.0117,91.0,0.899,84.0,0.974,,0.896,,0.818,
AEYE,59.0,,,12.460000038146973,,0.7168,,0.8216,,0.73,,0.769,,0.808,,0.9202,,0.8479,,0.8585,,0.8595,,0.8605,
AFCG,58.0,,,5.550000190734863,,0.7078,,0.4397,,0.2687,,0.7071,,1.1456,,0.535,,0.461,,0.2687,,0.4478,,0.6268,
AFG,95.0,,,121.81999969482422,,0.4477,93.0,0.2165,74.0,0.1993,44.0,0.2084,47.0,0.2174,50.0,0.2759,76.0,0.2279,73.0,0.2016,50.0,0.2184,57.0,0.2353,61.0
AFK,,,,18.190000534057617,,0.1393,,0.2285,,0.2397,,,,,,0.2537,,0.2257,,0.2397,,,,,
AFL,94.0,,,105.97000122070312,,0.3428,85.0,0.1945,63.0,0.2235,60.0,0.2215,57.0,0.2195,56.0,0.2565,70.0,0.2241,70.0,0.2343,62.0,0.2357,57.0,0.2371,46.0
AFMD,177.0,,,0.6850000023841858,,1.4622,96.0,1.1846,93.0,,,,,,,1.0033,83.0,0.9593,89.0,,,,,,
AFRM,93.0,,,46.40999984741211,,1.1136,77.0,0.5515,20.0,0.6647,20.0,0.6682,21.0,0.6717,21.0,0.9144,54.0,0.7288,50.0,0.7099,25.0,0.7108,23.0,0.7118,22.0
AFYA,58.0,,,19.61000061035156,,0.2308,14.0,0.328,23.0,0.3145,1.0,,,,,0.3596,28.0,0.3045,12.0,0.4084,11.0,,,,
AG,79.0,,,5.900000095367432,,1.096,97.0,0.6951,91.0,0.5528,52.0,0.5708,57.0,0.5887,64.0,0.6527,67.0,0.537,68.0,0.5761,40.0,0.5954,50.0,0.6148,59.0
AGCO,93.0,,,99.33999633789062,,0.5789,94.0,0.3511,82.0,0.333,64.0,0.3462,68.0,0.3594,70.0,0.4695,90.0,0.3932,91.0,0.3385,66.0,0.337,59.0,0.3356,51.0
AGEN,60.0,,,2.9100000858306885,,0.6978,66.0,0.8005,75.0,2.4706,98.0,2.0456,98.0,1.6205,96.0,1.0602,89.0,1.0424,93.0,1.6818,92.0,1.5114,91.0,1.341,90.0
AGG,,,,97.76000213623048,,0.0564,82.0,0.0416,82.0,0.0455,61.0,0.0578,72.0,0.0701,75.0,0.0546,78.0,0.0442,82.0,0.0475,74.0,0.0754,89.0,0.1034,91.0
AGGY,,,,42.90999984741211,,0.042,,0.0343,,,,,,,,0.0627,,0.0459,,,,,,,
AGI,80.0,,,27.049999237060547,,0.8542,95.0,0.4641,73.0,0.3847,20.0,0.394,20.0,0.4032,23.0,0.4217,35.0,0.3367,28.0,0.3857,15.0,0.3971,16.0,0.4085,18.0
AGIO,86.0,,,27.31999969482422,,0.4773,52.0,0.6523,81.0,1.2678,100.0,0.9231,95.0,0.5784,46.0,0.6251,63.0,0.5899,71.0,0.7648,94.0,0.7331,90.0,0.7014,84.0
AGL,74.0,,,2.890000104904175,,1.8805,100.0,1.5435,100.0,0.8943,84.0,0.8234,76.0,0.7524,74.0,1.266,100.0,1.0065,100.0,0.6821,76.0,0.7422,82.0,0.8022,87.0
AGM,78.0,,,185.55999755859375,,0.3241,57.0,0.2099,22.0,0.3108,38.0,0.314,34.0,0.3171,32.0,0.284,25.0,0.2649,31.0,0.2645,12.0,0.2914,19.0,0.3184,28.0
AGNC,103.0,,,8.789999961853027,,0.1532,46.0,0.1589,53.0,0.2264,70.0,0.2283,66.0,0.2302,60.0,0.246,68.0,0.2462,74.0,0.3292,85.0,0.2724,66.0,0.2155,24.0
AGNG,,,,30.700000762939453,,0.2065,,0.1868,,0.163,,,,,,0.1797,,0.1487,,0.163,,,,,
AGO,72.0,,,87.4000015258789,,0.2493,49.0,0.2508,55.0,0.2824,45.0,0.2846,44.0,0.2869,44.0,0.2787,50.0,0.2349,44.0,0.3069,50.0,0.3022,42.0,0.2976,37.0
AGQ,,,,39.83000183105469,,0.5512,65.0,0.2784,33.0,0.4349,27.0,0.453,28.0,0.4712,34.0,0.5942,61.0,0.3406,46.0,0.5352,41.0,0.5624,42.0,0.5896,40.0
AGRO,58.0,,,8.949999809265137,,0.4349,82.0,0.3151,57.0,,,,,,,0.4013,75.0,0.3097,44.0,,,,,,
AGS,65.0,,,12.119999885559082,,0.0642,11.0,0.0594,9.0,,,,,,,0.0571,7.0,0.0617,5.0,,,,,,
AGX,156.0,,,170.27999877929688,,0.2767,53.0,0.4648,91.0,0.5711,87.0,0.5774,88.0,0.5838,86.0,0.7454,100.0,0.6543,100.0,0.6196,97.0,0.6302,98.0,0.6409,98.0
AGYS,109.0,,,80.97000122070312,,0.2099,17.0,0.272,20.0,0.5209,73.0,0.5552,79.0,0.5894,83.0,0.5478,75.0,0.4289,53.0,0.5564,85.0,0.5558,86.0,0.5553,85.0
AGZ,,,,108.97000122070312,,0.0252,,0.0324,,,,,,0.1092,,0.0328,,0.0322,,,,,,0.1092,
AHCO,74.0,,,8.574999809265137,,0.5593,73.0,0.5551,73.0,0.7972,89.0,0.6552,67.0,0.5132,30.0,0.5705,34.0,0.5115,42.0,0.4995,20.0,0.4956,14.0,0.4917,15.0
AHH,80.0,,,6.889999866485596,,0.1756,38.0,0.2649,75.0,0.414,76.0,0.4514,83.0,0.4889,89.0,0.3241,89.0,0.3042,87.0,0.3154,63.0,0.4022,79.0,0.4889,90.0
AHR,72.0,,,34.93000030517578,,0.5292,80.0,0.362,98.0,0.4847,,0.443,,0.4013,,0.3285,63.0,0.3349,100.0,0.3077,,0.3303,,0.353,
AI,73.0,,,23.3700008392334,,0.4153,65.0,0.3398,59.0,0.5216,53.0,0.5066,51.0,0.4917,52.0,0.7191,81.0,0.6618,82.0,0.6734,71.0,0.6717,59.0,0.67,65.0
AIA,,,,73.81999969482422,,0.2949,82.0,0.0881,31.0,0.2764,78.0,0.2704,64.0,0.2644,49.0,0.2914,80.0,0.1655,89.0,0.2108,89.0,0.2332,66.0,0.2555,40.0
AIBU,,,,29.739999771118164,,0.4544,,0.3349,,0.6047,,0.5808,,0.5569,,0.7402,,0.5077,,0.6063,,0.6067,,0.6071,
AIEQ,,,,38.94499969482422,,0.1307,,0.1067,,0.2495,,0.2552,,0.2609,,0.2976,,0.213,,0.2112,,0.241,,0.2709,
AIFU,,,,0.1700000017881393,,4.3982,,4.3511,,,,,,,,1.6368,,1.702,,,,,,,
AIG,88.0,,,82.41000366210938,,0.2494,59.0,0.2862,72.0,0.2167,41.0,0.2176,40.0,0.2186,39.0,0.2596,48.0,0.2439,60.0,0.2664,52.0,0.2692,50.0,0.2721,40.0
AIN,73.0,,,65.55999755859375,,0.4022,81.0,0.5511,97.0,0.2829,28.0,0.3284,40.0,0.374,57.0,0.3618,70.0,0.3381,75.0,0.2894,44.0,0.2966,47.0,0.3038,54.0
AIOT,89.0,,,5.300000190734863,,0.3044,,0.3813,,0.725,,0.7689,,0.8128,,0.8357,,0.7425,,0.725,,0.7352,,0.7454,
AIP,81.0,,,7.25,,0.5727,,0.5329,,0.9569,,,,,,0.6953,,0.6418,,0.6267,,,,,
AIPI,,,,41.20000076293945,,0.1011,,0.0925,,0.1875,,0.227,,0.2665,,0.3035,,0.2424,,0.0504,,0.3589,,0.6674,
AIQ,,,,38.31999969482422,,0.1772,31.0,0.137,32.0,0.2517,59.0,0.2414,,0.2312,,0.3192,66.0,0.2377,71.0,0.2611,65.0,0.2632,,0.2652,
AIR,123.0,,,59.81999969482422,,0.2081,21.0,0.3375,60.0,0.2609,6.0,0.277,7.0,0.2931,14.0,0.4453,70.0,0.3593,64.0,0.2954,10.0,0.3295,32.0,0.3636,46.0
AIRG,277.0,,,3.9800000190734863,,0.5163,65.0,0.5497,62.0,0.8164,83.0,,,,,0.7195,83.0,0.7125,88.0,0.8164,93.0,,,,
AIRJ,,,,4.739999771118164,,0.9007,,0.852,,0.6196,,,,,,0.8696,,0.9857,,0.6196,,,,,
AIRR,,,,73.4800033569336,,0.2426,,0.1886,,0.2621,,0.2621,,0.2621,,0.3066,,0.2592,,0.2577,,0.2692,,0.2807,
AIRS,57.0,,,2.990000009536743,,2.4809,,1.9756,,0.9062,,0.9452,,0.9843,,1.1191,,1.1214,,0.972,,0.9782,,0.9843,
AISP,71.0,,,3.940000057220459,,0.5005,,0.5905,,0.7905,,2.0833,,3.3762,,1.3258,,1.3233,,0.5455,,1.5342,,2.5229,
AIT,101.0,,,220.5099945068359,,0.4212,88.0,0.3893,91.0,0.339,70.0,0.3584,74.0,0.3778,77.0,0.3814,87.0,0.3257,85.0,0.3332,75.0,0.3348,74.0,0.3364,72.0
AIV,75.0,,,7.869999885559082,,0.2875,71.0,0.2698,71.0,0.3398,62.0,0.3836,67.0,0.4274,74.0,0.2941,65.0,0.285,68.0,0.3171,62.0,0.3471,64.0,0.3772,67.0
AIVC,,,,44.87099838256836,,0.167,,0.0,,0.3232,,0.3057,,0.2883,,0.4044,,0.0,,0.2935,,0.2992,,0.3048,
AIVI,,,,46.61000061035156,,0.1054,,0.0314,,0.1183,,,,,,0.1816,,0.0859,,0.1183,,,,,
