symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank
AAXJ,,,,68.12000274658203,,0.6396,100.0,0.4103,100.0,0.2739,93.0,0.289,94.0,0.3041,93.0,0.2227,81.0,0.1335,87.0,0.2543,95.0,0.2548,93.0,0.2554,87.0
AB,64.0,,,35.709999084472656,,0.7673,97.0,0.6404,96.0,0.4374,90.0,0.5689,95.0,0.7003,96.0,0.3506,76.0,0.2963,63.0,0.207,32.0,0.3118,67.0,0.4167,84.0
ABAT,148.0,,,0.9670000076293945,,0.7557,66.0,0.8659,75.0,1.066,,,,,,1.4092,90.0,1.3101,99.0,1.066,,,,,
ABBV,70.0,,,174.1999969482422,,0.5479,98.0,0.6764,100.0,0.514,100.0,0.5486,100.0,0.5832,100.0,0.3309,86.0,0.2649,81.0,0.3252,100.0,0.329,100.0,0.3329,78.0
ABCB,71.0,,,51.119998931884766,,0.9485,98.0,0.6917,99.0,0.3883,71.0,0.63,90.0,0.8718,99.0,0.3866,88.0,0.2912,63.0,0.3521,75.0,0.372,78.0,0.3919,85.0
ABCL,43.0,,,2.069999933242798,,1.0697,95.0,1.0016,98.0,2.6597,100.0,1.8367,,1.0137,,0.7156,77.0,0.6603,71.0,2.6875,100.0,1.7841,,0.8807,
ABEO,22.0,,,4.179999828338623,,0.8515,73.0,1.0513,84.0,3.8189,98.0,2.8148,94.0,1.8108,87.0,0.4587,6.0,0.5238,6.0,2.0667,93.0,1.9388,91.0,1.8108,90.0
ABEV,44.0,,,2.259999990463257,,0.6531,98.0,0.4453,98.0,0.2532,18.0,0.3274,38.0,0.4015,54.0,0.3432,71.0,0.2623,56.0,0.245,21.0,0.3206,35.0,0.3963,42.0
ABG,71.0,,,223.72000122070312,,0.8998,96.0,0.8079,96.0,0.6047,93.0,0.5899,90.0,0.5751,90.0,0.4035,59.0,0.3444,55.0,0.451,74.0,0.4481,73.0,0.4452,73.0
ABL,155.0,,,7.130000114440918,,0.904,,0.9261,,1.294,,,,,,0.4919,,0.5268,,0.4347,,,,,
ABM,30.0,,,44.369998931884766,,0.6952,96.0,0.6248,98.0,0.6537,96.0,0.5798,93.0,0.5059,88.0,0.3338,70.0,0.3005,72.0,0.3855,85.0,0.3984,88.0,0.4114,88.0
ABNB,57.0,,,113.91000366210938,,1.1707,100.0,0.8429,98.0,0.6091,80.0,0.6144,80.0,0.6198,82.0,0.4698,61.0,0.342,50.0,0.4128,31.0,0.4212,26.0,0.4295,23.0
ABNY,,,,11.25100040435791,,1.0352,,0.5194,,,,,,0.8971,,0.3993,,0.2445,,,,,,0.8971,
ABOS,150.0,,,1.0199999809265137,,1.0637,,1.1507,,,,,,,,0.7262,,0.7723,,,,,,,
ABR,49.0,,,10.4399995803833,,0.8243,98.0,0.8268,99.0,0.6252,95.0,0.6127,91.0,0.6002,87.0,0.3482,71.0,0.3546,87.0,0.193,48.0,0.4349,78.0,0.6769,89.0
ABSI,24.0,,,2.4549999237060547,,1.1566,,1.3855,,1.2199,,1.2495,,1.2791,,1.0922,,1.0041,,0.6552,,1.0223,,1.3894,
ABT,79.0,,,124.5,,0.3991,95.0,0.4276,99.0,0.4692,99.0,0.4759,99.0,0.4826,99.0,0.2258,71.0,0.213,77.0,0.2634,81.0,0.2668,80.0,0.2702,74.0
ABUS,156.0,,,3.119999885559082,,0.9559,87.0,0.9151,86.0,0.9836,59.0,1.0878,73.0,1.1919,83.0,0.4598,24.0,0.477,19.0,0.6283,7.0,0.6418,7.0,0.6552,14.0
ACA,43.0,,,75.30999755859375,,0.9393,99.0,0.7303,99.0,0.4752,83.0,0.548,94.0,0.6208,96.0,0.3635,56.0,0.3175,54.0,0.4115,87.0,0.4085,87.0,0.4055,84.0
ACAD,44.0,,,14.109999656677246,,0.6882,75.0,0.7432,82.0,1.0998,88.0,1.121,89.0,1.1422,90.0,0.4556,12.0,0.4205,16.0,0.6175,44.0,0.7012,66.0,0.7848,83.0
ACB,65.0,,,4.110000133514404,,0.869,74.0,0.8451,80.0,1.3639,84.0,1.0618,59.0,0.7596,24.0,0.8464,48.0,0.6648,41.0,0.7578,39.0,0.774,19.0,0.7901,14.0
ACCO,50.0,,,3.630000114440918,,0.9058,97.0,0.748,100.0,,,,,,,0.4987,90.0,0.3821,84.0,,,,,,
ACDC,36.0,,,4.610000133514404,,2.5459,,1.8329,,1.3486,,1.2255,,1.1024,,0.9214,,0.7702,,0.8853,,0.8994,,0.9136,
ACEL,163.0,,,10.739999771118164,,0.5979,91.0,0.5893,95.0,0.4537,40.0,,,,,0.3135,21.0,0.3018,37.0,0.3546,17.0,,,,
ACES,,,,21.260000228881836,,0.8187,100.0,0.6634,100.0,0.5698,94.0,0.7752,100.0,0.9805,100.0,0.3351,28.0,0.2722,47.0,0.3465,71.0,0.3841,80.0,0.4217,84.0
ACET,36.0,,,0.44699999690055847,,0.8789,88.0,1.3337,99.0,,,,,,,0.7689,74.0,0.8114,91.0,,,,,,
ACGL,60.0,,,90.58000183105469,,0.7305,99.0,0.5312,99.0,0.4485,96.0,0.4587,97.0,0.4689,96.0,0.2921,88.0,0.2314,80.0,0.3186,91.0,0.3335,92.0,0.3484,93.0
ACHC,43.0,,,27.079999923706055,,0.7496,96.0,0.6839,97.0,0.7789,98.0,0.7106,96.0,0.6423,93.0,0.6504,96.0,0.4479,86.0,0.6804,100.0,0.6516,99.0,0.6228,99.0
ACHR,43.0,,,7.019999980926514,,1.411,,1.3949,,0.9295,,0.9388,,0.948,,1.1806,,1.0666,,0.8489,,0.8466,,0.8443,
ACHV,31.0,,,2.0899999141693115,,1.136,,1.383,,,,,,,,0.6188,,0.6527,,,,,,,
ACI,93.0,,,21.360000610351562,,0.3781,49.0,0.409,59.0,0.4526,55.0,0.5038,63.0,0.555,70.0,0.2634,14.0,0.2675,18.0,0.1885,3.0,0.26,3.0,0.3315,9.0
ACIC,43.0,,,10.789999961853027,,0.2934,,0.6436,,0.6391,,0.6255,,0.6118,,0.481,,0.4321,,0.5021,,0.48,,0.458,
ACIU,29.0,,,1.4800000190734863,,0.66,65.0,0.9412,87.0,,,,,,,0.5296,4.0,0.5959,10.0,,,,,,
ACIW,43.0,,,50.93000030517578,,0.9516,98.0,0.7966,98.0,0.6181,92.0,0.6204,94.0,0.6228,94.0,0.3965,73.0,0.3398,68.0,0.3922,76.0,0.4015,78.0,0.4108,79.0
ACLS,60.0,,,45.220001220703125,,1.4248,97.0,1.144,97.0,0.8037,94.0,0.8316,95.0,0.8596,96.0,0.5412,55.0,0.486,53.0,0.669,93.0,0.6606,92.0,0.6523,92.0
ACLX,43.0,,,56.65999984741211,,1.2138,,1.1016,,0.7056,,0.7352,,0.7649,,0.5828,,0.5828,,0.6889,,0.7067,,0.7245,
ACM,67.0,,,93.16999816894531,,0.6813,96.0,0.5743,96.0,0.4187,82.0,0.4336,84.0,0.4485,86.0,0.2695,38.0,0.26,51.0,0.3007,46.0,0.322,60.0,0.3434,71.0
ACMR,44.0,,,18.420000076293945,,1.008,88.0,1.2073,96.0,1.0024,95.0,1.041,96.0,1.0796,97.0,0.7697,60.0,0.6039,69.0,0.7185,70.0,0.7304,72.0,0.7424,75.0
ACN,22.0,,,285.2200012207031,,0.6793,98.0,0.5231,98.0,0.4504,94.0,0.4642,94.0,0.478,94.0,0.3017,76.0,0.2356,70.0,0.3171,87.0,0.3159,82.0,0.3147,76.0
ACNB,78.0,,,38.7400016784668,,0.583,,0.6207,,0.661,,0.5182,,0.3753,,0.4012,,0.3534,,0.4572,,0.4162,,0.3753,
ACNT,338.0,,,12.600000381469727,,0.1685,,0.3321,,,,,,,,0.2716,,0.3307,,,,,,,
ACR,37.0,,,17.649999618530273,,0.8784,99.0,0.7789,99.0,,,,,,,0.3731,60.0,0.3513,51.0,,,,,,
ACRE,58.0,,,3.6500000953674316,,0.7075,98.0,0.8222,99.0,,,,,,,0.4196,94.0,0.3739,94.0,,,,,,
ACRS,43.0,,,1.0800000429153442,,0.7749,75.0,1.0676,90.0,,,,,,,1.1811,81.0,0.9728,81.0,,,,,,
ACT,66.0,,,34.84000015258789,,0.5712,99.0,0.4682,97.0,0.2984,51.0,,,,,0.23,40.0,0.2127,37.0,0.2871,42.0,,,,
ACTG,29.0,,,2.8399999141693115,,0.6457,84.0,0.7838,93.0,0.4892,23.0,0.5064,26.0,0.5236,32.0,0.4012,28.0,0.3769,19.0,0.4892,24.0,0.4848,20.0,0.4804,20.0
ACVA,51.0,,,13.989999771118164,,1.1661,98.0,1.0538,100.0,0.7668,81.0,0.8011,,0.8354,,0.5397,64.0,0.5071,56.0,0.6779,88.0,0.6838,,0.6897,
ACWI,,,,109.25,,0.7457,99.0,0.5291,99.0,0.3872,99.0,0.3862,99.0,0.3852,99.0,0.2118,78.0,0.1615,82.0,0.155,73.0,0.194,80.0,0.233,84.0
ACWX,,,,52.150001525878906,,0.6386,99.0,0.4117,99.0,0.2114,87.0,0.2424,88.0,0.2735,87.0,0.1942,70.0,0.1301,76.0,0.224,93.0,0.2428,94.0,0.2616,91.0
ACXP,25.0,,,0.335999995470047,,0.9388,,0.8672,,,,,,,,1.187,,1.0039,,,,,,,
ADAP,149.0,,,0.2150000035762787,,2.2044,99.0,2.0784,100.0,,,,,,,1.1309,91.0,1.0564,88.0,,,,,,
ADBE,30.0,,,350.04998779296875,,0.6807,95.0,0.5498,97.0,0.4505,86.0,0.4504,86.0,0.4504,86.0,0.4129,81.0,0.2688,61.0,0.3706,83.0,0.3776,85.0,0.3845,85.0
ADC,59.0,,,72.94999694824219,,0.381,95.0,0.4028,98.0,0.2843,70.0,0.3406,83.0,0.397,90.0,0.196,51.0,0.2021,57.0,0.2061,51.0,0.2476,71.0,0.289,82.0
ADCT,155.0,,,1.1200000047683716,,0.9614,85.0,0.9673,88.0,,,,,,,1.2654,97.0,1.021,95.0,,,,,,
ADEA,52.0,,,11.8100004196167,,1.0728,,0.7789,,0.7757,,,,,,0.6005,,0.4186,,0.7818,,,,,
ADI,51.0,,,178.36000061035156,,1.553,100.0,1.0696,100.0,0.7389,99.0,0.7638,99.0,0.7888,99.0,0.4687,91.0,0.363,89.0,0.3299,79.0,0.3708,86.0,0.4117,91.0
ADM,66.0,,,44.47999954223633,,0.7216,98.0,0.5416,99.0,0.4606,96.0,0.4691,96.0,0.4776,96.0,0.3109,75.0,0.2705,82.0,0.2192,32.0,0.2949,73.0,0.3706,92.0
ADMA,39.0,,,18.68000030517578,,0.8793,86.0,0.8892,90.0,0.8664,49.0,0.821,42.0,0.7756,39.0,0.6041,39.0,0.5555,32.0,0.603,16.0,0.611,18.0,0.6189,20.0
ADNT,73.0,,,10.59000015258789,,1.3084,98.0,1.0146,99.0,0.8446,93.0,0.819,92.0,0.7933,91.0,0.5274,56.0,0.4874,70.0,0.6409,79.0,0.6597,82.0,0.6784,85.0
ADP,72.0,,,292.2099914550781,,0.5984,99.0,0.4866,99.0,0.3522,94.0,0.3668,95.0,0.3815,96.0,0.2116,65.0,0.1928,64.0,0.2657,85.0,0.2578,79.0,0.2498,65.0
ADPT,59.0,,,7.724999904632568,,0.9882,86.0,1.2681,98.0,0.9319,66.0,1.1132,86.0,1.2945,94.0,0.8158,69.0,0.8424,100.0,0.8246,69.0,0.8712,77.0,0.9177,82.0
ADSE,,,,11.949999809265137,,1.0475,,1.0495,,,,,,,,0.4157,,0.5768,,,,,,,
ADSK,43.0,,,256.9200134277344,,0.7841,97.0,0.619,98.0,0.4863,84.0,0.5124,87.0,0.5386,90.0,0.3184,38.0,0.2618,35.0,0.3522,46.0,0.3609,50.0,0.3696,53.0
ADT,43.0,,,7.690000057220459,,0.5587,88.0,0.5816,95.0,0.5265,80.0,0.5204,76.0,0.5144,71.0,0.3847,41.0,0.2923,38.0,0.3728,48.0,0.3896,46.0,0.4064,47.0
ADTN,155.0,,,7.539999961853027,,1.2012,99.0,0.9911,100.0,0.8154,98.0,0.8214,99.0,0.8275,99.0,0.6034,93.0,0.5553,97.0,0.642,99.0,0.649,99.0,0.6561,99.0
ADUS,46.0,,,101.7699966430664,,0.398,77.0,0.468,88.0,0.3621,41.0,0.4045,59.0,0.447,76.0,0.324,37.0,0.3002,18.0,0.3685,48.0,0.371,50.0,0.3736,51.0
ADV,35.0,,,1.2799999713897705,,1.5074,100.0,1.179,99.0,,,,,,,0.7325,94.0,0.7124,99.0,,,,,,
ADVM,158.0,,,3.3299999237060547,,1.1411,92.0,1.2908,97.0,2.8434,97.0,2.0133,95.0,1.1832,78.0,0.7622,56.0,0.8079,68.0,3.2744,100.0,2.1145,100.0,0.9546,61.0
AEE,57.0,,,96.72000122070312,,0.4174,98.0,0.4453,99.0,0.3035,94.0,0.3438,96.0,0.384,97.0,0.2114,78.0,0.2011,79.0,0.2182,81.0,0.2444,88.0,0.2706,90.0
AEG,792.0,,,5.820000171661377,,0.8909,96.0,0.5939,97.0,,,,,0.4876,72.0,0.352,63.0,0.2082,67.0,,,,,0.6514,91.0
AEHR,88.0,,,8.130000114440918,,2.0175,,1.4015,,1.2257,,1.23,,1.2342,,1.0458,,0.7972,,0.756,,0.8211,,0.8862,
AEIS,58.0,,,86.70999908447266,,1.6468,100.0,1.0971,100.0,1.1478,100.0,1.1877,100.0,1.2275,100.0,0.5542,77.0,0.441,65.0,0.5214,74.0,0.5456,77.0,0.5699,80.0
AEM,57.0,,,111.55000305175781,,0.7494,95.0,0.625,97.0,0.5596,91.0,0.478,77.0,0.3963,50.0,0.3512,35.0,0.2869,32.0,0.3584,30.0,0.3587,28.0,0.359,25.0
AEO,30.0,,,10.680000305175781,,1.7474,100.0,1.2269,100.0,0.8872,98.0,0.9102,98.0,0.9332,98.0,0.6025,92.0,0.4697,83.0,0.5678,94.0,0.5596,91.0,0.5514,86.0
AEP,57.0,,,103.19999694824219,,0.3376,93.0,0.3773,96.0,0.3296,94.0,0.3382,94.0,0.3468,94.0,0.215,77.0,0.1983,72.0,0.1555,33.0,0.2242,73.0,0.2929,86.0
AER,44.0,,,90.37000274658203,,0.8714,95.0,0.6578,93.0,0.6244,90.0,0.5964,88.0,0.5684,86.0,0.2945,43.0,0.2704,46.0,0.3491,51.0,0.3718,55.0,0.3945,61.0
AES,42.0,,,10.300000190734863,,0.9772,97.0,0.7382,95.0,0.607,91.0,0.6562,92.0,0.7055,94.0,0.4803,88.0,0.4032,87.0,0.4918,89.0,0.4798,86.0,0.4679,85.0
AESI,46.0,,,13.4399995803833,,1.5459,,1.1876,,0.9502,,0.9427,,0.9352,,0.5516,,0.4767,,0.4411,,0.5674,,0.6936,
AETH,,,,27.350000381469727,,0.0163,,0.0406,,0.5892,,0.7183,,0.8474,,0.5517,,0.2328,,0.5733,,0.6268,,0.6803,
AEVA,23.0,,,7.510000228881836,,1.6252,98.0,1.3341,98.0,1.2655,,1.0934,,0.9213,,0.9622,84.0,0.8566,67.0,0.811,,0.8414,,0.8717,
AEYE,30.0,,,10.930000305175781,,1.5134,,1.3614,,1.2834,,1.2102,,1.137,,0.9548,,0.8257,,0.9333,,0.8544,,0.7755,
AFCG,29.0,,,4.800000190734863,,1.0929,,0.9604,,0.459,,,,,,0.5102,,0.4339,,0.459,,,,,
AFG,66.0,,,124.94000244140625,,0.6634,96.0,0.5104,97.0,0.3903,91.0,0.4295,94.0,0.4687,95.0,0.264,72.0,0.2216,71.0,0.2665,75.0,0.2816,80.0,0.2967,84.0
AFK,,,,16.18000030517578,,0.7775,,0.484,,0.3153,,0.372,,0.4288,,0.2572,,0.2155,,0.3153,,0.372,,0.4288,
AFL,65.0,,,104.68000030517578,,0.6796,96.0,0.555,97.0,0.4096,92.0,0.4308,93.0,0.452,94.0,0.2526,70.0,0.2166,68.0,0.2136,54.0,0.2573,65.0,0.3011,73.0
AFMD,148.0,,,0.6259999871253967,,1.1423,90.0,1.3117,96.0,,,,,,,0.8601,66.0,0.8727,75.0,,,,,,
AFRM,64.0,,,40.7400016784668,,2.0297,97.0,1.5308,99.0,1.0964,78.0,1.0988,79.0,1.1012,79.0,0.9134,54.0,0.7351,52.0,0.7985,45.0,0.8043,45.0,0.8101,45.0
AFYA,29.0,,,17.579999923706055,,0.5837,83.0,0.4935,69.0,0.4767,19.0,,,,,0.3621,30.0,0.299,11.0,0.5029,34.0,,,,
AG,50.0,,,6.019999980926514,,1.2687,99.0,0.8924,99.0,0.6091,68.0,0.6233,72.0,0.6375,75.0,0.6451,65.0,0.5196,64.0,0.5952,51.0,0.5986,52.0,0.6021,53.0
AGCO,64.0,,,83.91000366210938,,1.144,100.0,0.9003,100.0,0.5824,98.0,0.6002,99.0,0.6179,98.0,0.453,89.0,0.388,90.0,0.3516,70.0,0.4039,85.0,0.4561,91.0
AGEN,31.0,,,1.6200000047683716,,1.2795,94.0,1.398,97.0,,,,,1.4432,93.0,0.9052,83.0,0.9029,86.0,,,,,1.4432,92.0
AGG,,,,97.13999938964844,,0.0999,98.0,0.0988,99.0,0.1265,98.0,0.1339,98.0,0.1413,98.0,0.0557,79.0,0.043,82.0,0.0446,67.0,0.0783,90.0,0.112,94.0
AGGY,,,,42.529998779296875,,0.1627,,0.1206,,,,,,,,0.0647,,0.0456,,,,,,,
AGI,51.0,,,27.969999313354492,,0.8578,95.0,0.6747,95.0,0.5248,64.0,0.5098,59.0,0.4947,55.0,0.3786,23.0,0.3217,21.0,0.3979,19.0,0.4078,20.0,0.4176,22.0
AGIO,57.0,,,25.309999465942383,,0.8104,86.0,0.9214,97.0,0.8368,90.0,0.8556,91.0,0.8745,91.0,0.6441,69.0,0.5777,68.0,0.8503,99.0,0.8661,100.0,0.8819,100.0
AGL,45.0,,,5.5,,1.4212,99.0,1.0242,97.0,0.9982,91.0,1.0704,96.0,1.1425,99.0,1.1118,100.0,0.8968,99.0,0.7919,88.0,0.8018,87.0,0.8117,88.0
AGM,49.0,,,167.75999450683594,,0.6547,91.0,0.6314,93.0,0.5064,79.0,0.5012,78.0,0.4959,77.0,0.3187,45.0,0.2669,32.0,0.3337,56.0,0.3562,61.0,0.3787,62.0
AGNC,74.0,,,8.119999885559082,,0.6553,98.0,0.7203,99.0,0.5327,98.0,0.5316,98.0,0.5305,97.0,0.2411,68.0,0.2403,72.0,0.44,95.0,0.3558,88.0,0.2717,40.0
AGNG,,,,28.790000915527344,,0.492,,0.4384,,0.2131,,,,,,0.1688,,0.1454,,0.2131,,,,,
AGO,43.0,,,79.98999786376953,,0.6891,91.0,0.5286,90.0,0.6621,89.0,0.5849,84.0,0.5077,78.0,0.2974,55.0,0.2311,42.0,0.3562,60.0,0.3566,59.0,0.357,57.0
AGQ,,,,36.22999954223633,,1.4721,99.0,0.6506,96.0,0.6464,76.0,0.771,91.0,0.8956,96.0,0.6324,71.0,0.3536,49.0,0.6311,64.0,0.662,67.0,0.6929,69.0
AGRO,29.0,,,11.0600004196167,,0.5208,91.0,0.3951,80.0,0.5941,88.0,0.5379,81.0,0.4817,69.0,0.2991,31.0,0.2735,20.0,0.5941,92.0,0.5379,87.0,0.4817,76.0
AGS,36.0,,,11.930000305175781,,0.1108,15.0,0.1279,15.0,,,,,,,0.0533,6.0,0.0581,4.0,,,,,,
AGX,127.0,,,138.0,,1.0149,98.0,1.075,100.0,0.7142,94.0,0.7156,95.0,0.7171,93.0,0.7454,100.0,0.6428,100.0,0.6786,100.0,0.7001,100.0,0.7216,100.0
AGYS,80.0,,,70.01000213623047,,0.8572,93.0,0.8045,94.0,0.743,91.0,0.7992,94.0,0.8553,96.0,0.5945,80.0,0.4589,61.0,0.6425,91.0,0.6379,91.0,0.6333,91.0
AGZ,,,,108.56999969482422,,0.0741,,0.0722,,,,,,0.1321,,0.0349,,0.0324,,,,,,0.1321,
AHCO,45.0,,,8.960000038146973,,0.9034,90.0,0.7301,92.0,0.7648,84.0,0.6178,57.0,0.4708,16.0,0.5847,45.0,0.491,31.0,0.5077,22.0,0.4856,13.0,0.4635,9.0
AHH,51.0,,,6.519999980926514,,0.6188,97.0,0.6709,99.0,0.5492,90.0,,,,,0.3098,86.0,0.2887,86.0,0.5492,94.0,,,,
AHR,43.0,,,28.959999084472656,,0.6049,81.0,0.6191,100.0,0.6241,,0.5544,,0.4847,,0.3172,62.0,0.3357,100.0,0.418,,0.4304,,0.4427,
AI,44.0,,,20.299999237060547,,1.2554,96.0,1.1246,98.0,0.6886,71.0,0.74,74.0,0.7915,82.0,0.7218,81.0,0.66,82.0,0.6722,71.0,0.6881,65.0,0.7039,73.0
AIA,,,,64.36000061035156,,0.7657,100.0,0.4954,100.0,0.4237,97.0,0.3844,88.0,0.3451,76.0,0.2855,79.0,0.1643,89.0,0.2469,97.0,0.27,91.0,0.293,77.0
AIBU,,,,23.94700050354004,,2.1694,,1.3812,,0.9421,,0.8692,,0.7963,,0.7173,,0.4851,,0.7185,,0.7238,,0.729,
AIEQ,,,,34.39099884033203,,1.0114,,0.6904,,0.3184,,0.3319,,0.3455,,0.2926,,0.2053,,0.281,,0.2969,,0.3128,
AIFU,,,,0.15000000596046448,,0.7663,,1.7296,,,,,,,,1.2992,,1.2886,,,,,,,
AIG,59.0,,,81.3499984741211,,0.7185,92.0,0.556,92.0,0.454,86.0,0.4736,87.0,0.4932,87.0,0.2549,48.0,0.2372,56.0,0.2706,53.0,0.3086,63.0,0.3466,69.0
AIN,44.0,,,64.13999938964844,,0.965,99.0,0.7065,99.0,0.6111,94.0,0.6222,96.0,0.6334,96.0,0.3882,75.0,0.3236,73.0,0.3455,57.0,0.3623,63.0,0.3792,72.0
AIOT,60.0,,,4.659999847412109,,1.7199,,1.5076,,0.7856,,0.797,,0.8084,,0.8363,,0.74,,0.7696,,0.789,,0.8084,
AIP,52.0,,,6.039999961853027,,1.4557,,1.1018,,0.9868,,1.0634,,1.1399,,0.7262,,0.6357,,0.719,,0.9294,,1.1399,
AIPI,,,,38.27000045776367,,0.9011,,0.687,,0.5869,,0.5947,,0.6025,,0.3075,,0.2372,,0.2202,,0.4737,,0.7272,
AIQ,,,,33.810001373291016,,0.9959,99.0,0.6891,99.0,0.5043,85.0,0.48,,0.4558,,0.3106,61.0,0.2273,68.0,0.3276,77.0,0.3233,,0.319,
AIR,94.0,,,52.099998474121094,,1.0239,97.0,0.8111,98.0,0.6111,91.0,0.6187,92.0,0.6264,92.0,0.4655,75.0,0.3524,62.0,0.3676,52.0,0.3805,56.0,0.3934,61.0
AIRG,248.0,,,3.7699999809265137,,0.7823,85.0,0.9594,96.0,0.4823,14.0,,,,,0.6895,83.0,0.6535,81.0,0.4823,11.0,,,,
AIRR,,,,65.91999816894531,,0.8897,,0.683,,0.4356,,0.5018,,0.568,,0.3185,,0.2492,,0.3201,,0.3296,,0.339,
AIRS,28.0,,,1.7999999523162842,,1.3242,,1.6438,,0.9323,,,,,,0.9882,,1.0231,,0.9323,,,,,
AISP,42.0,,,3.609999895095825,,0.9428,,1.2782,,1.4757,,1.5265,,1.5773,,1.346,,1.347,,0.6962,,1.8069,,2.9176,
AIT,72.0,,,220.67999267578125,,1.0401,100.0,0.7737,99.0,0.5293,94.0,0.5364,94.0,0.5436,94.0,0.3988,88.0,0.3044,82.0,0.3591,81.0,0.3651,80.0,0.3711,80.0
AIV,46.0,,,7.5,,0.6452,95.0,0.6577,96.0,0.6781,95.0,0.665,94.0,0.6518,94.0,0.2785,64.0,0.2767,68.0,0.323,63.0,0.3465,64.0,0.37,66.0
AIVC,,,,39.2599983215332,,1.179,,0.6347,,0.3383,,0.35,,0.3617,,0.3894,,0.2113,,0.3712,,0.4132,,0.4552,
AIVI,,,,41.689998626708984,,0.5687,,0.276,,0.231,,,,,,0.1793,,0.0826,,0.231,,,,,
AIVL,,,,100.63999938964844,,0.6343,,0.4003,,0.4683,,0.3612,,0.2541,,0.1852,,0.1157,,0.2061,,0.208,,0.2099,
AIYY,,,,4.449999809265137,,1.1352,,0.9792,,0.7455,,1.2881,,1.8308,,0.6524,,0.5204,,0.7455,,1.2881,,1.8308,
AIZ,59.0,,,190.32000732421875,,0.7458,97.0,0.585,97.0,0.4899,96.0,0.5204,96.0,0.5509,96.0,0.2777,70.0,0.2412,72.0,0.3071,84.0,0.3323,88.0,0.3575,90.0
AJG,71.0,,,325.7200012207031,,0.5641,99.0,0.5154,99.0,0.4092,97.0,0.4077,97.0,0.4062,96.0,0.2291,74.0,0.2206,77.0,0.2624,87.0,0.2728,88.0,0.2831,89.0
AKAM,50.0,,,72.55999755859375,,0.9742,96.0,0.6997,97.0,0.5115,79.0,0.5212,81.0,0.5308,82.0,0.5335,81.0,0.3238,62.0,0.4042,62.0,0.4054,61.0,0.4065,60.0
AKBA,29.0,,,1.5499999523162842,,0.6349,57.0,0.9317,85.0,2.7657,100.0,1.8414,98.0,0.9171,56.0,0.8942,70.0,0.6614,39.0,0.9665,53.0,0.9164,49.0,0.8664,45.0
