symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
ACHC,103.0,,,21.989999771118164,,0.4352,82.0,0.4482,86.0,0.5495,87.0,0.5604,88.0,0.5712,89.0,0.6206,95.0,0.485,88.0,0.6492,100.0,0.6507,99.0,0.6523,99.0,20260116.0,35.0,245.0
ACHR,103.0,,,11.260000228881836,,0.9471,,0.709,,0.8707,,0.8605,,0.8503,,1.0321,,0.9487,,0.8307,,0.8348,,0.8388,,20270115.0,7.0,609.0
ACHV,91.0,,,3.759999990463257,,1.2807,,1.0056,,1.2497,,1.8921,,2.5345,,0.7956,,0.7716,,0.8472,,0.9262,,1.0052,,20251219.0,35.0,217.0
ACI,153.0,,,21.21999931335449,,0.1465,10.0,0.1861,11.0,0.2452,7.0,0.2319,3.0,0.2186,3.0,0.2941,15.0,0.2811,20.0,0.1722,2.0,0.2419,1.0,0.3116,6.0,20270115.0,7.0,609.0
ACIC,103.0,,,10.920000076293944,,0.6639,,0.4047,,0.616,,0.4789,,0.3418,,0.3583,,0.3938,,0.4281,,0.4284,,0.4288,,20251121.0,35.0,189.0
ACIO,,,,40.560001373291016,,0.0597,,0.0749,,0.1417,,0.1607,,0.1797,,0.1501,,0.1203,,0.1417,,0.1607,,0.1797,,20251121.0,35.0,189.0
ACIU,89.0,,,2.0999999046325684,,1.013,88.0,0.9111,85.0,,,,,,,0.5412,5.0,0.6165,14.0,,,,,,,20251121.0,35.0,189.0
ACIW,103.0,,,47.790000915527344,,0.1069,4.0,0.2067,20.0,0.5117,82.0,0.4245,70.0,0.3373,48.0,0.4061,74.0,0.3426,68.0,0.3246,49.0,0.3328,53.0,0.3411,57.0,20251121.0,35.0,189.0
ACLS,120.0,,,67.61000061035156,,0.5822,68.0,0.4753,54.0,0.4982,45.0,0.5002,44.0,0.5021,44.0,0.5725,61.0,0.503,57.0,0.5408,63.0,0.5419,63.0,0.543,63.0,20251219.0,35.0,217.0
ACLX,103.0,,,66.86000061035156,,0.4171,,0.4605,,0.9048,,0.8566,,0.8084,,0.6078,,0.6545,,0.6953,,0.6868,,0.6783,,20251219.0,35.0,217.0
ACM,127.0,,,110.93000030517578,,0.1227,9.0,0.1493,6.0,0.3203,56.0,0.3054,48.0,0.2906,40.0,0.2541,32.0,0.2569,48.0,0.2598,15.0,0.2573,12.0,0.2548,9.0,20260417.0,35.0,336.0
ACMR,104.0,,,25.020000457763672,,0.3491,28.0,0.3643,30.0,0.5791,50.0,0.5668,47.0,0.5546,46.0,0.7724,60.0,0.6011,69.0,0.6742,56.0,0.6488,49.0,0.6234,47.0,20270115.0,35.0,609.0
ACN,82.0,,,316.6199951171875,,0.109,14.0,0.1143,10.0,0.4528,94.0,0.443,93.0,0.4333,92.0,0.2949,75.0,0.2349,70.0,0.2564,62.0,0.2849,71.0,0.3133,75.0,20270115.0,7.0,609.0
ACNB,138.0,,,41.52999877929688,,0.2281,,0.1656,,0.2839,,0.3,,0.316,,0.2934,,0.3158,,0.2839,,0.2963,,0.3087,,20260116.0,35.0,245.0
ACNT,398.0,,,13.4399995803833,,0.1827,,0.2624,,,,,,,,0.2572,,0.2912,,,,,,,,20251219.0,35.0,217.0
ACR,97.0,,,17.8799991607666,,0.2471,38.0,0.3232,60.0,0.5097,,0.4955,,0.4813,,0.403,66.0,0.4098,83.0,0.5097,,0.4955,,0.4813,,20251121.0,35.0,189.0
ACRE,118.0,,,4.880000114440918,,0.2633,69.0,0.2404,66.0,0.3782,70.0,,,,,0.4754,95.0,0.3983,94.0,0.3782,79.0,,,,,20251121.0,35.0,189.0
ACRS,103.0,,,1.4900000095367432,,0.6768,66.0,0.7051,63.0,0.924,51.0,,,,,0.6685,45.0,0.7448,63.0,0.924,62.0,,,,,20251219.0,35.0,217.0
ACT,126.0,,,34.25,,0.1002,5.0,0.1689,26.0,0.2933,50.0,,,,,0.2267,39.0,0.2291,41.0,0.2494,15.0,,,,,20260116.0,35.0,245.0
ACTG,89.0,,,3.819999933242798,,0.2657,24.0,0.2581,8.0,0.5156,30.0,,,,,0.4414,35.0,0.3941,24.0,0.5156,31.0,,,,,20251121.0,35.0,189.0
ACVA,111.0,,,16.690000534057617,,0.1537,1.0,0.2349,1.0,0.6625,61.0,0.5579,,0.4534,,0.5078,50.0,0.5,56.0,0.4974,12.0,0.5118,,0.5261,,20251121.0,35.0,189.0
ACWI,,,,125.91999816894533,,0.0658,12.0,0.0821,40.0,0.0943,19.0,0.1306,47.0,0.1668,66.0,0.2225,81.0,0.1705,85.0,0.1051,16.0,0.1458,34.0,0.1864,47.0,20270115.0,35.0,609.0
ACWV,,,,118.25,,0.0516,16.0,0.0796,67.0,0.0797,37.0,0.1301,74.0,0.1806,87.0,0.1376,79.0,0.1152,83.0,0.0755,37.0,0.1068,37.0,0.1382,40.0,20260116.0,35.0,245.0
ACWX,,,,60.650001525878906,,0.0836,17.0,0.0665,27.0,0.102,13.0,0.1695,69.0,0.237,82.0,0.1947,71.0,0.1324,77.0,0.1004,8.0,0.1319,15.0,0.1634,27.0,20251219.0,35.0,217.0
ACXP,85.0,,,0.3348999917507171,,0.5252,,0.6561,,,,,,,,1.1279,,0.8785,,,,,,,,20260116.0,35.0,245.0
ADAP,209.0,,,0.2816999852657318,,0.4909,28.0,0.8808,71.0,,,,,,,1.0945,91.0,1.0693,89.0,,,,,,,20251219.0,35.0,217.0
ADBE,90.0,,,416.260009765625,,0.2394,45.0,0.1857,25.0,0.5704,93.0,0.5701,93.0,0.5699,93.0,0.4,80.0,0.2602,54.0,0.3512,72.0,0.3572,74.0,0.3632,75.0,20271217.0,7.0,945.0
ADC,119.0,,,74.58999633789062,,0.129,28.0,0.1568,28.0,0.1918,28.0,0.1884,15.0,0.1849,14.0,0.2004,55.0,0.207,63.0,0.169,25.0,0.2144,47.0,0.2598,69.0,20260116.0,35.0,245.0
ADCT,215.0,,,3.569999933242798,,1.1325,90.0,1.2852,97.0,1.1337,91.0,,,,,1.2187,95.0,1.0336,96.0,0.9647,87.0,,,,,20260116.0,35.0,245.0
ADEA,112.0,,,13.75,,0.245,,0.2477,,0.5063,,,,,,0.4849,,0.3803,,0.3582,,,,,,20251219.0,35.0,217.0
ADI,111.0,,,227.6600036621093,,0.1822,24.0,0.2188,43.0,0.2583,39.0,0.2546,36.0,0.251,33.0,0.4788,91.0,0.3693,89.0,0.2937,64.0,0.3242,71.0,0.3546,77.0,20270617.0,7.0,762.0
ADM,126.0,,,47.900001525878906,,0.1475,23.0,0.1579,24.0,0.252,54.0,0.2473,50.0,0.2426,45.0,0.3036,74.0,0.2682,81.0,0.1948,17.0,0.2648,51.0,0.3349,82.0,20270115.0,7.0,609.0
ADMA,99.0,,,20.8700008392334,,0.2984,12.0,0.3214,6.0,0.4427,2.0,0.4438,1.0,0.4449,1.0,0.5777,36.0,0.5768,36.0,0.5733,11.0,0.5783,10.0,0.5833,12.0,20270115.0,35.0,609.0
ADNT,133.0,,,16.469999313354492,,0.4015,47.0,0.3542,43.0,0.7964,91.0,0.6761,81.0,0.5558,61.0,0.5619,59.0,0.4942,70.0,0.5496,59.0,0.5543,62.0,0.559,62.0,20260116.0,35.0,245.0
ADP,132.0,,,318.57000732421875,,0.1655,50.0,0.1364,36.0,0.2134,67.0,0.2178,68.0,0.2223,69.0,0.2158,68.0,0.2058,73.0,0.2223,63.0,0.2218,55.0,0.2213,39.0,20270115.0,7.0,609.0
ADPT,119.0,,,10.449999809265137,,0.2939,6.0,0.5073,25.0,0.7492,38.0,0.8598,56.0,0.9704,74.0,0.8324,74.0,0.8155,94.0,0.7476,57.0,0.7081,47.0,0.6686,31.0,20260116.0,35.0,245.0
ADSE,,,,10.5,,1.5821,,1.2514,,,,,,1.3922,,0.5656,,0.6748,,,,,,1.3922,,20251121.0,35.0,189.0
ADSK,103.0,,,297.2099914550781,,0.1012,2.0,0.1564,4.0,0.2253,4.0,0.226,5.0,0.2266,5.0,0.2874,24.0,0.2624,35.0,0.3079,5.0,0.315,5.0,0.322,7.0,20270617.0,7.0,762.0
ADT,103.0,,,8.239999771118164,,0.3841,68.0,0.2884,47.0,0.3642,40.0,0.368,37.0,0.3717,37.0,0.3039,27.0,0.2816,36.0,0.335,37.0,0.3408,36.0,0.3466,34.0,20251121.0,35.0,189.0
ADTN,215.0,,,8.319999694824219,,0.4751,77.0,0.3762,66.0,0.4253,54.0,0.4561,63.0,0.4869,71.0,0.5498,87.0,0.5327,96.0,0.5169,90.0,0.5236,89.0,0.5302,88.0,20251121.0,35.0,189.0
ADUS,106.0,,,116.55999755859376,,0.2468,36.0,0.2467,26.0,0.2757,10.0,0.3129,17.0,0.3501,36.0,0.3227,37.0,0.3103,21.0,0.3079,14.0,0.3101,14.0,0.3123,15.0,20260116.0,35.0,245.0
ADV,95.0,,,1.4299999475479126,,1.3794,100.0,1.0618,96.0,,,,,,,0.8752,100.0,0.8141,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,218.0,,,2.970000028610229,,1.0526,89.0,0.8651,78.0,5.1892,100.0,,,,,0.9179,75.0,0.9564,89.0,4.1825,100.0,,,,,20251219.0,35.0,217.0
AEE,117.0,,,95.93000030517578,,0.0824,9.0,0.1231,24.0,0.1797,49.0,0.1654,28.0,0.151,14.0,0.2038,73.0,0.2038,80.0,0.1874,62.0,0.1813,42.0,0.1752,26.0,20260116.0,35.0,245.0
AEG,852.0,,,7.260000228881836,,0.182,22.0,0.1248,23.0,,,,,,,0.3463,62.0,0.2146,69.0,,,,,,,20260116.0,35.0,245.0
AEHR,148.0,,,11.779999732971191,,1.0055,,0.7557,,0.7146,,0.7112,,0.7079,,0.9926,,0.763,,0.7186,,0.7827,,0.8467,,20270115.0,35.0,609.0
AEIS,118.0,,,125.7300033569336,,0.2601,22.0,0.2745,21.0,0.3895,31.0,0.3808,27.0,0.3721,25.0,0.5819,79.0,0.4479,67.0,0.4191,44.0,0.4228,44.0,0.4264,44.0,20260116.0,35.0,245.0
AEM,117.0,,,118.5,,0.4262,65.0,0.2861,41.0,0.3528,37.0,0.3432,33.0,0.3335,28.0,0.379,41.0,0.2969,36.0,0.3671,35.0,0.363,30.0,0.3588,25.0,20270617.0,7.0,762.0
AEO,90.0,,,10.359999656677246,,0.3447,48.0,0.544,90.0,0.4894,70.0,0.496,71.0,0.5026,72.0,0.5915,90.0,0.4988,88.0,0.5443,92.0,0.5322,88.0,0.5201,81.0,20270115.0,7.0,609.0
AEP,117.0,,,101.41000366210938,,0.0908,12.0,0.1202,19.0,0.1897,64.0,0.1956,64.0,0.2016,63.0,0.212,76.0,0.2018,74.0,0.151,30.0,0.1976,52.0,0.2443,63.0,20270115.0,35.0,609.0
AER,104.0,,,115.9499969482422,,0.1257,12.0,0.1428,7.0,0.1406,1.0,0.1712,4.0,0.2017,8.0,0.2976,45.0,0.2683,45.0,0.2563,19.0,0.2703,24.0,0.2843,28.0,20270115.0,35.0,609.0
AES,102.0,,,10.880000114440918,,0.2682,52.0,0.3511,77.0,0.5487,90.0,0.5416,88.0,0.5344,88.0,0.4994,88.0,0.412,87.0,0.3581,70.0,0.4669,85.0,0.5757,93.0,20270115.0,7.0,609.0
AESI,106.0,,,13.460000038146973,,0.4457,,0.4527,,0.4864,,0.4696,,0.4527,,0.5643,,0.4934,,0.4577,,0.5116,,0.5655,,20260116.0,35.0,245.0
AETH,,,,39.098899841308594,,0.4865,,0.1463,,0.6882,,0.7908,,0.8933,,0.4682,,0.1962,,0.5966,,0.6281,,0.6596,,20251219.0,35.0,217.0
AEVA,83.0,,,21.780000686645508,,1.1677,89.0,0.9598,85.0,1.0417,,1.0682,,1.0947,,1.1089,98.0,0.971,92.0,0.9351,,0.9502,,0.9652,,20270115.0,35.0,609.0
AEYE,90.0,,,12.399999618530272,,0.4782,,0.4576,,0.9124,,0.8888,,0.8653,,0.7633,,0.7729,,0.8793,,0.8613,,0.8433,,20251219.0,35.0,217.0
AFCG,89.0,,,5.519999980926514,,0.284,,0.3394,,0.347,,0.5282,,0.7093,,0.553,,0.4815,,0.347,,0.4756,,0.6043,,20260116.0,35.0,245.0
AFG,126.0,,,124.62000274658205,,0.1406,36.0,0.1779,60.0,0.1807,31.0,0.178,24.0,0.1752,21.0,0.2704,75.0,0.2235,71.0,0.1951,46.0,0.2181,57.0,0.2411,63.0,20251219.0,35.0,217.0
AFK,,,,19.88999938964844,,0.1872,,0.1761,,0.2318,,0.2956,,0.3594,,0.252,,0.2342,,0.2318,,0.2956,,0.3594,,20251219.0,35.0,217.0
AFL,125.0,,,102.51000213623048,,0.1554,41.0,0.1658,47.0,0.1728,33.0,0.1757,32.0,0.1786,31.0,0.2503,69.0,0.2202,69.0,0.1889,39.0,0.2246,52.0,0.2604,57.0,20270115.0,7.0,609.0
AFMDQ,,,,0.06700000166893,,4.0766,,5.172,,,,,,,,0.0,,0.0,,,,,,,,,,
AFRM,124.0,,,61.34000015258789,,0.3834,6.0,0.3944,2.0,0.5957,7.0,0.592,6.0,0.5884,5.0,0.8769,45.0,0.692,37.0,0.6802,15.0,0.6792,16.0,0.6783,17.0,20270115.0,7.0,609.0
AFYA,89.0,,,17.549999237060547,,0.2204,12.0,0.2995,17.0,,,,,,,0.3396,16.0,0.306,12.0,,,,,,,20251219.0,35.0,217.0
AG,110.0,,,8.329999923706055,,0.9447,94.0,0.5687,77.0,0.6329,74.0,0.6297,73.0,0.6265,73.0,0.6909,74.0,0.55,74.0,0.5815,43.0,0.583,43.0,0.5845,44.0,20270115.0,7.0,609.0
AGCO,124.0,,,103.0999984741211,,0.2838,56.0,0.2181,37.0,0.2571,28.0,0.288,41.0,0.3188,54.0,0.4706,90.0,0.3862,90.0,0.3533,71.0,0.3595,68.0,0.3657,63.0,20251121.0,35.0,189.0
AGEN,91.0,,,5.550000190734863,,1.8256,98.0,1.6281,98.0,1.7437,95.0,1.652,95.0,1.5603,95.0,1.1238,90.0,1.0844,94.0,1.1651,82.0,1.1764,83.0,1.1878,84.0,20251121.0,35.0,189.0
AGG,,,,97.4000015258789,,0.0674,89.0,0.033,66.0,0.0562,79.0,0.0539,66.0,0.0516,47.0,0.0557,79.0,0.0433,82.0,0.0318,32.0,0.0634,78.0,0.0949,86.0,20251219.0,35.0,217.0
AGGY,,,,42.92499923706055,,0.059,,0.0292,,,,,,,,0.0631,,0.0452,,,,,,,,20260116.0,35.0,245.0
AGI,111.0,,,27.209999084472656,,0.3835,46.0,0.2812,18.0,0.3748,17.0,0.3818,17.0,0.3888,20.0,0.4318,38.0,0.3364,28.0,0.3917,17.0,0.3878,11.0,0.3838,8.0,20270115.0,35.0,609.0
AGIO,117.0,,,33.65999984741211,,0.2779,15.0,0.4026,33.0,0.5767,44.0,0.5556,38.0,0.5345,34.0,0.6191,62.0,0.5795,69.0,0.6114,61.0,0.6108,59.0,0.6102,59.0,20251219.0,35.0,217.0
AGIX,,,,30.450000762939453,,0.0698,3.0,0.1545,100.0,0.2631,,,,,,0.3741,23.0,0.2555,100.0,0.2631,,,,,,,,
AGL,105.0,,,2.2799999713897705,,0.5412,69.0,0.6753,82.0,0.7831,72.0,0.8118,75.0,0.8404,83.0,1.0282,95.0,0.9632,100.0,0.9797,96.0,0.9167,95.0,0.8537,92.0,20270115.0,35.0,609.0
AGM,109.0,,,191.33999633789065,,0.3199,57.0,0.2742,49.0,0.2451,12.0,0.2382,4.0,0.2314,4.0,0.2964,32.0,0.2727,35.0,0.2812,21.0,0.2756,11.0,0.2701,6.0,20251121.0,35.0,189.0
AGNC,134.0,,,9.210000038146973,,0.1622,50.0,0.1577,52.0,0.1954,60.0,0.2268,66.0,0.2582,70.0,0.2555,71.0,0.2514,77.0,0.0874,18.0,0.2752,67.0,0.4631,91.0,20270115.0,7.0,609.0
AGNG,,,,31.87220001220703,,0.0796,,0.1526,,0.1169,,,,,,0.1838,,0.1532,,0.1238,,,,,,20260116.0,35.0,245.0
AGO,103.0,,,83.97000122070312,,0.1534,22.0,0.164,23.0,0.248,33.0,0.2245,23.0,0.201,12.0,0.2705,47.0,0.2301,42.0,0.276,38.0,0.28,35.0,0.284,33.0,20260116.0,35.0,245.0
AGQ,,,,49.79999923706055,,0.7386,86.0,0.3166,48.0,0.632,73.0,0.6369,74.0,0.6418,74.0,0.6117,67.0,0.3404,46.0,0.5561,48.0,0.589,49.0,0.6218,49.0,20270115.0,7.0,609.0
AGRO,89.0,,,9.149999618530272,,0.2769,47.0,0.2703,38.0,0.4703,72.0,,,,,0.3918,73.0,0.3038,39.0,0.4703,80.0,,,,,20251219.0,35.0,217.0
AGS,96.0,,,12.359999656677246,,0.0413,7.0,0.0548,8.0,,,,,,,0.056,6.0,0.0623,5.0,,,,,,,20260116.0,35.0,245.0
AGX,187.0,,,217.97000122070312,,0.9472,98.0,0.6881,98.0,0.5562,85.0,0.5636,86.0,0.5709,85.0,0.7529,100.0,0.6346,100.0,0.653,99.0,0.658,100.0,0.663,99.0,20260116.0,35.0,245.0
AGYS,140.0,,,113.6999969482422,,0.2426,25.0,0.2721,20.0,0.352,27.0,0.3603,27.0,0.3686,31.0,0.6202,83.0,0.4557,60.0,0.4918,72.0,0.487,70.0,0.4822,69.0,20260116.0,35.0,245.0
AGZ,,,,108.6500015258789,,0.0547,,0.0309,,,,,,0.106,,0.0348,,0.0319,,,,,,0.106,,20251121.0,35.0,189.0
AHCO,105.0,,,8.819999694824219,,0.2394,8.0,0.3591,16.0,0.4331,6.0,0.4582,8.0,0.4834,20.0,0.5714,34.0,0.4965,34.0,0.4328,4.0,0.4584,8.0,0.484,14.0,20270115.0,35.0,609.0
