symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivput1080,ivput1080_rank
ABM,29.0,,,45.29999923706055,,0.7025,97.0,0.5984,98.0,0.3671,71.0,0.3436,63.0,0.3329,70.0,0.297,71.0,0.3012,63.0,0.3361,66.0
ABNB,56.0,,,121.31999969482422,,1.1108,100.0,0.8068,98.0,0.465,60.0,0.5652,74.0,0.4621,59.0,0.337,50.0,0.398,25.0,0.4121,19.0
ABNY,,,,11.746000289916992,,1.0288,,0.5097,,,,1.1547,,0.3953,,0.2433,,,,1.1547,
ABOS,149.0,,,1.059999942779541,,1.0487,,1.1461,,,,,,0.7249,,0.7711,,,,,
ABR,48.0,,,11.079999923706055,,0.7858,98.0,0.783,99.0,0.4186,80.0,0.4848,80.0,0.3394,69.0,0.3488,85.0,0.1467,20.0,0.6173,82.0
ABSI,23.0,,,2.5799999237060547,,1.1476,,1.3523,,1.2916,,1.217,,1.0902,,0.9997,,1.0636,,1.1376,
ABT,78.0,,,127.04000091552734,,0.39,95.0,0.4066,98.0,0.42,98.0,0.4688,99.0,0.2238,70.0,0.2107,76.0,0.2561,77.0,0.2534,59.0
ABUS,155.0,,,3.1700000762939453,,0.959,87.0,0.9222,87.0,0.6841,18.0,1.39,90.0,0.4595,24.0,0.4763,19.0,0.7599,22.0,1.39,91.0
ACA,42.0,,,78.19999694824219,,0.9152,98.0,0.724,99.0,0.4631,80.0,0.4509,78.0,0.36,53.0,0.3162,54.0,0.3829,75.0,0.3754,70.0
ACAD,43.0,,,14.960000038146973,,0.6358,71.0,0.6886,78.0,0.9266,80.0,0.4497,10.0,0.4478,11.0,0.4143,15.0,0.6195,45.0,0.4497,3.0
ACB,64.0,,,4.260000228881836,,0.8481,72.0,0.845,80.0,0.6242,13.0,0.9677,47.0,0.845,48.0,0.6642,41.0,0.7081,28.0,0.7754,12.0
ACCO,49.0,,,3.880000114440918,,0.8697,97.0,0.7318,99.0,,,,,0.4903,89.0,0.378,83.0,,,,
ACDC,35.0,,,5.300000190734863,,2.6214,,1.7794,,0.9766,,1.0022,,0.9022,,0.7613,,0.8236,,0.8894,
ACEL,162.0,,,10.699999809265137,,0.5965,91.0,0.5801,94.0,0.3497,14.0,,,0.3136,21.0,0.3008,37.0,0.338,12.0,,
ACES,,,,22.1200008392334,,0.8088,100.0,0.6533,100.0,0.6134,96.0,0.6881,99.0,0.3323,26.0,0.27,45.0,0.3724,81.0,0.4582,90.0
ACET,35.0,,,0.5199999809265137,,0.702,78.0,1.08,96.0,,,,,0.7415,74.0,0.7856,87.0,,,,
ACGL,59.0,,,91.4800033569336,,0.732,99.0,0.5163,98.0,0.3529,91.0,0.416,94.0,0.2921,88.0,0.2302,80.0,0.2836,85.0,0.3227,91.0
ACHC,42.0,,,29.100000381469727,,0.6337,94.0,0.6289,96.0,0.5711,89.0,0.6505,94.0,0.6445,96.0,0.4418,86.0,0.5489,94.0,0.5503,94.0
ACHR,42.0,,,7.429999828338623,,1.3651,,1.3887,,0.9382,,0.9498,,1.1774,,1.0652,,0.7821,,0.7459,
ACHV,30.0,,,2.140000104904175,,1.1554,,1.4086,,,,,,0.6195,,0.6512,,,,,
ACI,92.0,,,21.299999237060547,,0.4043,54.0,0.4031,57.0,0.6028,79.0,0.5409,68.0,0.2637,14.0,0.2663,18.0,0.203,4.0,0.2822,2.0
ACIC,42.0,,,10.770000457763672,,0.2864,,0.5323,,0.4912,,0.5164,,0.4951,,0.4293,,0.4968,,0.5101,
ACIU,28.0,,,1.5299999713897705,,0.6644,65.0,0.9496,87.0,,,,,0.5284,4.0,0.592,9.0,,,,
ACIW,42.0,,,53.349998474121094,,0.9664,98.0,0.7994,98.0,0.5689,88.0,0.4456,76.0,0.3909,73.0,0.3381,67.0,0.4072,79.0,0.3908,75.0
ACLS,59.0,,,48.900001525878906,,1.359,97.0,1.1341,96.0,0.7989,94.0,0.7879,94.0,0.5312,52.0,0.483,52.0,0.5382,62.0,0.5656,72.0
ACLX,42.0,,,59.15999984741211,,1.2698,,1.1214,,0.7126,,0.668,,0.58,,0.5793,,0.6698,,0.7146,
ACM,66.0,,,94.98999786376953,,0.6744,95.0,0.5635,95.0,0.4219,83.0,0.4373,84.0,0.2685,37.0,0.2577,49.0,0.2871,35.0,0.2559,9.0
ACMR,43.0,,,20.139999389648438,,0.9962,88.0,1.1954,96.0,0.8865,90.0,0.8958,90.0,0.7641,60.0,0.6027,69.0,0.68,57.0,0.693,61.0
ACN,21.0,,,299.94000244140625,,0.633,97.0,0.4768,97.0,0.3631,86.0,0.3175,76.0,0.2937,75.0,0.23,68.0,0.2982,82.0,0.292,62.0
ACNB,77.0,,,40.15999984741211,,0.5555,,0.6021,,0.3459,,0.5501,,0.398,,0.3515,,0.3459,,0.4002,
ACNT,337.0,,,12.59000015258789,,0.1723,,0.3296,,,,,,0.2718,,0.3325,,,,,
ACR,36.0,,,19.149999618530273,,0.79,99.0,0.7087,98.0,0.3161,,,,0.3538,49.0,0.3417,45.0,0.3161,,,
ACRE,57.0,,,3.8299999237060547,,0.6994,97.0,0.8102,99.0,0.493,85.0,0.6242,94.0,0.415,94.0,0.3708,94.0,0.3025,56.0,0.6242,96.0
ACRS,42.0,,,1.2100000381469727,,0.6079,59.0,0.9523,85.0,,,,,1.1699,81.0,0.9654,80.0,,,,
ACT,65.0,,,33.369998931884766,,0.4959,96.0,0.4318,96.0,,,,,0.2215,36.0,0.2076,34.0,,,,
ACTG,28.0,,,2.990000009536743,,0.74,89.0,0.7978,93.0,0.6276,55.0,0.5424,37.0,0.3953,27.0,0.3729,18.0,0.5221,33.0,0.4477,9.0
ACVA,50.0,,,14.510000228881836,,1.1556,98.0,1.0498,100.0,0.6643,61.0,0.8276,,0.5398,64.0,0.5054,56.0,0.5815,50.0,0.7671,
ACWI,,,,112.69999694824219,,0.7325,99.0,0.5119,99.0,0.3565,99.0,0.3398,98.0,0.2073,77.0,0.158,81.0,0.1419,62.0,0.2145,72.0
ACWX,,,,52.9900016784668,,0.6406,99.0,0.4013,99.0,0.1629,71.0,,,0.193,70.0,0.1281,75.0,0.1629,78.0,,
ACXP,24.0,,,0.32899999618530273,,0.9012,,0.87,,,,,,1.1865,,1.0032,,,,,
ADAP,148.0,,,0.2329999953508377,,2.6321,100.0,2.2387,100.0,,,,,1.1264,91.0,1.0512,88.0,,,,
ADBE,29.0,,,364.6400146484375,,0.6536,95.0,0.5125,96.0,0.3506,70.0,0.3729,75.0,0.4105,81.0,0.2655,57.0,0.3501,72.0,0.3668,77.0
ADC,58.0,,,72.91999816894531,,0.3778,95.0,0.3853,97.0,0.2826,70.0,0.1972,21.0,0.1962,51.0,0.2002,55.0,0.1545,15.0,0.2542,66.0
ADCT,154.0,,,1.2100000381469727,,0.9065,83.0,0.9703,88.0,,,,,1.2626,97.0,1.0207,95.0,,,,
ADEA,51.0,,,12.529999732971191,,1.0426,,0.7677,,0.6852,,0.5877,,0.5945,,0.4155,,0.6852,,0.5877,
ADI,50.0,,,196.6300048828125,,1.4451,100.0,1.0074,100.0,0.5286,94.0,0.5298,94.0,0.4484,90.0,0.3521,88.0,0.3172,75.0,0.3912,90.0
ADM,65.0,,,44.380001068115234,,0.7232,98.0,0.5308,98.0,0.4241,94.0,0.3822,91.0,0.311,75.0,0.2691,82.0,0.1931,16.0,0.3569,90.0
ADMA,38.0,,,19.389999389648438,,0.8602,85.0,0.8714,90.0,0.78,33.0,0.6213,17.0,0.6536,57.0,0.5913,40.0,0.561,10.0,0.5725,10.0
ADNT,72.0,,,11.890000343322754,,1.1467,96.0,0.9479,99.0,0.6693,79.0,0.6412,76.0,0.505,51.0,0.4792,66.0,0.5648,63.0,0.593,66.0
ADP,71.0,,,294.69000244140625,,0.6012,99.0,0.4642,99.0,0.2713,84.0,0.2733,84.0,0.2112,64.0,0.1894,63.0,0.2496,79.0,0.2455,60.0
ADPT,58.0,,,8.380000114440918,,0.7886,70.0,1.2589,98.0,1.0628,80.0,1.6686,99.0,0.8073,67.0,0.8406,100.0,0.9108,79.0,0.8997,79.0
ADSE,,,,12.239999771118164,,1.059,,1.0816,,,,,,0.4146,,0.5744,,,,,
ADSK,42.0,,,263.5299987792969,,0.773,96.0,0.6073,98.0,0.4041,71.0,0.3734,63.0,0.3165,38.0,0.2595,34.0,0.3429,34.0,0.355,40.0
ADT,42.0,,,7.960000038146973,,0.5296,86.0,0.5665,95.0,0.3882,46.0,0.4671,59.0,0.3873,41.0,0.2926,38.0,0.343,39.0,0.4671,59.0
ADTN,154.0,,,8.210000038146973,,1.1268,99.0,0.9587,100.0,0.6747,95.0,0.7076,96.0,0.5907,91.0,0.5501,97.0,0.5954,98.0,0.6028,97.0
ADUS,45.0,,,101.0,,0.3976,76.0,0.4583,87.0,0.3432,32.0,0.4372,72.0,0.3242,37.0,0.2989,18.0,0.3318,22.0,0.3502,35.0
ADV,34.0,,,1.3600000143051147,,1.5085,100.0,1.1294,97.0,,,,,0.7285,93.0,0.7058,98.0,,,,
ADVM,157.0,,,3.5799999237060547,,1.3006,96.0,1.313,97.0,4.3044,99.0,1.0709,70.0,0.7563,55.0,0.7985,66.0,1.4567,95.0,1.0709,79.0
AEE,56.0,,,96.3499984741211,,0.4163,98.0,0.4271,98.0,0.2987,93.0,0.2713,85.0,0.2116,79.0,0.199,78.0,0.1981,70.0,0.2559,86.0
AEG,791.0,,,6.0,,0.8957,96.0,0.5778,97.0,,,0.5938,84.0,0.3494,62.0,0.2051,66.0,,,0.5938,87.0
AEHR,87.0,,,8.760000228881836,,1.9676,,1.4097,,0.8215,,1.0766,,1.041,,0.7974,,0.693,,0.9161,
AEIS,57.0,,,95.61000061035156,,1.5372,100.0,1.0653,100.0,0.736,93.0,0.6822,90.0,0.5368,75.0,0.4359,64.0,0.4759,65.0,0.482,65.0
AEM,56.0,,,105.80000305175781,,0.6678,92.0,0.5889,96.0,0.4453,67.0,0.4495,68.0,0.3443,33.0,0.2819,30.0,0.3472,24.0,0.3455,18.0
AEO,29.0,,,11.270000457763672,,1.7712,100.0,1.2192,100.0,0.6917,92.0,0.7279,93.0,0.5985,91.0,0.4669,82.0,0.5509,92.0,0.538,84.0
AEP,56.0,,,102.3499984741211,,0.3204,92.0,0.3672,96.0,0.287,92.0,0.2697,87.0,0.2149,77.0,0.1972,71.0,0.1553,33.0,0.2771,79.0
AER,43.0,,,95.31999969482422,,0.839,94.0,0.6158,92.0,0.4346,71.0,0.4466,72.0,0.2848,40.0,0.2645,43.0,0.3411,49.0,0.3764,56.0
AES,41.0,,,11.140000343322754,,0.9098,96.0,0.706,95.0,0.4955,87.0,0.5006,87.0,0.4689,87.0,0.3997,87.0,0.4687,86.0,0.3919,70.0
AESI,45.0,,,14.65999984741211,,1.5442,,1.1709,,0.8668,,0.7783,,0.5427,,0.4764,,0.4646,,0.6307,
AETH,,,,27.299999237060547,,0.0113,,0.032,,0.5834,,0.64,,0.5525,,0.2339,,0.5962,,0.6644,
AEVA,22.0,,,7.289999961853027,,1.63,98.0,1.3584,98.0,0.8974,,0.7525,,0.9618,84.0,0.8547,67.0,0.8295,,0.8591,
AEYE,29.0,,,11.779999732971191,,1.4325,,1.3647,,0.8507,,1.0082,,0.9496,,0.8244,,0.8067,,0.9853,
AFCG,28.0,,,5.090000152587891,,1.0649,,0.9177,,0.3805,,1.1834,,0.5054,,0.427,,0.3805,,0.7181,
AFG,65.0,,,125.26000213623047,,0.6681,96.0,0.5025,96.0,0.331,85.0,0.4023,91.0,0.2643,73.0,0.2212,71.0,0.2377,65.0,0.2597,69.0
AFK,,,,16.469999313354492,,0.7829,,0.4535,,0.2399,,0.4026,,0.2564,,0.2115,,0.2399,,0.4026,
AFL,64.0,,,105.30000305175781,,0.6919,96.0,0.5452,97.0,0.351,88.0,0.3761,89.0,0.2526,70.0,0.2148,67.0,0.2097,51.0,0.2906,69.0
AFMD,147.0,,,0.625,,1.1342,90.0,1.3646,97.0,,,,,0.8606,67.0,0.8724,75.0,,,,
AFRM,63.0,,,44.29999923706055,,1.9744,97.0,1.5108,99.0,0.94,63.0,0.9477,63.0,0.9065,52.0,0.7319,51.0,0.784,43.0,0.7577,37.0
AFYA,28.0,,,17.709999084472656,,0.587,83.0,0.4904,68.0,0.3623,2.0,0.5153,33.0,0.3631,30.0,0.2991,11.0,0.3623,3.0,0.5153,35.0
AG,49.0,,,5.929999828338623,,1.2539,99.0,0.8755,99.0,0.6641,80.0,0.5666,57.0,0.6493,66.0,0.5202,64.0,0.599,52.0,0.6107,57.0
AGCO,63.0,,,85.80999755859375,,1.1465,100.0,0.8806,100.0,0.5042,95.0,0.5309,95.0,0.4521,89.0,0.3852,90.0,0.2785,37.0,0.4315,87.0
AGEN,30.0,,,1.7300000190734863,,1.2321,93.0,1.4109,97.0,,,,,0.9094,83.0,0.9039,86.0,,,,
AGG,,,,97.91000366210938,,0.0938,97.0,0.0966,98.0,0.126,98.0,0.2257,100.0,0.0546,78.0,0.0426,81.0,0.0639,90.0,0.1275,97.0
AGGY,,,,43.22999954223633,,0.1372,,0.1157,,,,,,0.0604,,0.0449,,,,,
AGI,50.0,,,26.540000915527344,,0.7947,92.0,0.6411,93.0,0.5022,57.0,0.4987,56.0,0.3727,22.0,0.3183,19.0,0.385,15.0,0.4066,17.0
AGIO,56.0,,,26.280000686645508,,0.8677,90.0,0.9617,98.0,0.6188,56.0,0.6288,57.0,0.6434,69.0,0.5765,68.0,0.7365,91.0,0.7622,93.0
AGL,44.0,,,5.179999828338623,,1.5362,99.0,1.0042,97.0,1.0071,92.0,0.7495,73.0,1.112,100.0,0.8985,99.0,0.7449,84.0,0.7971,86.0
AGM,48.0,,,175.22000122070312,,0.6252,90.0,0.599,92.0,0.4615,75.0,0.4382,70.0,0.3127,41.0,0.2623,28.0,0.2955,32.0,0.3472,48.0
AGNC,73.0,,,8.90999984741211,,0.4307,93.0,0.6324,98.0,0.3705,92.0,0.5542,97.0,0.2028,61.0,0.2255,69.0,0.2461,65.0,0.5201,95.0
AGNG,,,,29.6200008392334,,0.4768,,0.4257,,0.2001,,,,0.1643,,0.143,,0.2001,,,
AGO,42.0,,,82.80999755859375,,0.6763,91.0,0.5094,89.0,0.4946,78.0,0.4374,69.0,0.2939,53.0,0.2283,41.0,0.3284,55.0,0.3434,54.0
AGQ,,,,35.779998779296875,,1.4429,99.0,0.6417,96.0,0.6435,75.0,0.8974,97.0,0.6342,71.0,0.3528,49.0,0.577,53.0,0.6445,55.0
AGRO,28.0,,,10.819999694824219,,0.5096,90.0,0.3874,78.0,,,0.7877,98.0,0.2976,31.0,0.2721,18.0,,,0.7877,99.0
AGS,35.0,,,11.949999809265137,,0.1108,15.0,0.1241,15.0,,,,,0.0536,6.0,0.0576,4.0,,,,
AGX,126.0,,,141.97999572753906,,0.9939,98.0,1.0816,100.0,0.754,96.0,0.771,95.0,0.7442,100.0,0.641,100.0,0.6857,100.0,0.7018,100.0
AGYS,79.0,,,72.91000366210938,,0.8198,92.0,0.7998,94.0,0.7809,93.0,0.888,97.0,0.5924,80.0,0.4582,61.0,0.6241,90.0,0.6191,90.0
AGZ,,,,108.63999938964844,,0.0749,,0.0697,,,,0.1469,,0.0349,,0.0324,,,,0.1469,
AHCO,44.0,,,9.800000190734863,,0.7947,87.0,0.6707,88.0,0.4237,5.0,0.4422,9.0,0.5718,35.0,0.4859,31.0,0.4178,2.0,0.4441,3.0
AHH,50.0,,,6.760000228881836,,0.6066,97.0,0.6457,98.0,0.3982,74.0,,,0.3065,84.0,0.2839,85.0,0.3378,70.0,,
AHR,42.0,,,29.09000015258789,,0.6227,82.0,0.6127,100.0,0.5263,,0.539,,0.3174,62.0,0.3343,100.0,0.3587,,0.4443,
AI,43.0,,,21.18000030517578,,1.2374,96.0,1.1198,98.0,0.6318,65.0,0.6452,70.0,0.7196,81.0,0.6601,82.0,0.6477,66.0,0.7019,72.0
AIA,,,,65.66000366210938,,0.7786,100.0,0.4822,100.0,0.3898,95.0,1.1683,100.0,0.2842,79.0,0.1623,88.0,0.203,84.0,0.3682,96.0
AIBU,,,,26.760000228881836,,2.0824,,1.3415,,0.8901,,1.0053,,0.7001,,0.4778,,0.5448,,0.6283,
AIEQ,,,,36.03499984741211,,0.9887,,0.6894,,0.1486,,0.3983,,0.2851,,0.2042,,0.1486,,0.3983,
AIFU,,,,0.17000000178813934,,0.9728,,1.5527,,,,,,1.303,,1.2815,,,,,
AIG,58.0,,,82.81999969482422,,0.7169,92.0,0.5371,91.0,0.3281,70.0,0.3192,67.0,0.254,47.0,0.235,55.0,0.2603,50.0,0.3167,60.0
AIN,43.0,,,66.38999938964844,,0.9658,99.0,0.7014,99.0,0.5574,90.0,0.5967,93.0,0.386,75.0,0.3222,72.0,0.5325,84.0,0.6096,98.0
AIOT,59.0,,,5.090000152587891,,1.6606,,1.4883,,0.7595,,0.974,,0.8325,,0.7421,,0.7494,,0.82,
AIP,51.0,,,6.559999942779541,,1.4025,,1.0771,,0.8846,,,,0.7175,,0.633,,0.7097,,,
AIPI,,,,39.34000015258789,,0.8943,,0.6728,,0.4455,,0.6612,,0.3054,,0.2343,,0.0971,,0.7479,
AIQ,,,,35.34000015258789,,0.9742,99.0,0.6689,99.0,0.3588,78.0,0.3499,,0.3043,60.0,0.2234,67.0,0.2879,70.0,0.3048,
AIR,93.0,,,54.18000030517578,,1.0024,97.0,0.7903,97.0,0.5343,85.0,0.418,63.0,0.4678,75.0,0.3513,61.0,0.3421,41.0,0.3435,37.0
AIRG,247.0,,,3.6700000762939453,,0.7989,86.0,0.9459,96.0,,,,,0.6935,83.0,0.6515,81.0,,,,
AIRR,,,,68.25499725341797,,0.8694,,0.6738,,0.3018,,0.4197,,0.3149,,0.247,,0.2725,,0.3983,
AIRS,27.0,,,2.059999942779541,,1.1755,,1.6001,,,,1.0947,,0.9715,,1.017,,,,1.0126,
AISP,41.0,,,3.7200000286102295,,0.9539,,1.2622,,1.0746,,1.4163,,1.3452,,1.3462,,0.6116,,1.7489,
AIT,71.0,,,231.97000122070312,,0.9974,100.0,0.7675,99.0,0.4619,90.0,0.4309,85.0,0.3925,88.0,0.3024,82.0,0.3347,75.0,0.3526,77.0
AIV,45.0,,,7.610000133514404,,0.6682,95.0,0.6407,96.0,0.3833,69.0,0.4434,77.0,0.2783,64.0,0.275,67.0,0.3833,74.0,0.338,61.0
AIVC,,,,41.5629997253418,,1.1469,,0.6301,,0.3582,,0.4234,,0.3814,,0.2107,,0.3582,,0.3461,
AIVI,,,,42.04999923706055,,0.5714,,0.2756,,,,,,0.1789,,0.0824,,,,,
AIVL,,,,103.3499984741211,,0.6294,,0.3924,,0.176,,0.2562,,0.1815,,0.1141,,0.1575,,0.1892,
AIYY,,,,4.789999961853027,,1.059,,0.9782,,0.2826,,0.92,,0.6454,,0.5205,,0.3246,,1.8453,
AIZ,58.0,,,193.24000549316406,,0.7593,97.0,0.5764,97.0,0.406,92.0,0.3892,90.0,0.2768,70.0,0.2401,72.0,0.2735,75.0,0.3259,86.0
AJG,70.0,,,323.82000732421875,,0.5572,98.0,0.4994,98.0,0.3142,91.0,0.3213,90.0,0.2337,74.0,0.2222,77.0,0.237,75.0,0.2633,83.0
AKAM,49.0,,,76.3499984741211,,0.9432,96.0,0.6724,96.0,0.4273,66.0,0.4801,75.0,0.5291,79.0,0.3201,61.0,0.3684,54.0,0.3926,57.0
AKBA,28.0,,,1.7000000476837158,,0.4677,36.0,0.8479,79.0,0.8378,41.0,0.8996,54.0,0.884,69.0,0.6541,39.0,1.458,91.0,0.901,49.0
AKR,58.0,,,19.0,,0.8732,98.0,0.6897,98.0,,,,,0.2976,70.0,0.2726,67.0,,,,
AKRO,41.0,,,37.36000061035156,,1.1161,95.0,1.1432,97.0,0.6966,42.0,0.8086,67.0,1.1238,72.0,0.5913,48.0,0.5788,14.0,0.5956,17.0
AKYA,24.0,,,1.2300000190734863,,1.5882,,1.5244,,,,,,0.8817,,0.8984,,,,,
AL,56.0,,,44.189998626708984,,1.0045,99.0,0.8495,100.0,0.5184,92.0,0.5082,90.0,0.3703,76.0,0.3289,77.0,0.4015,82.0,0.4384,86.0
ALAB,59.0,,,64.33000183105469,,1.574,,1.417,,0.8766,,0.9203,,1.0105,,0.7778,,0.7381,,0.7647,
ALB,57.0,,,60.470001220703125,,1.6883,100.0,1.2842,100.0,0.6457,97.0,0.616,96.0,0.5925,93.0,0.5062,96.0,0.513,96.0,0.5645,98.0
ALC,44.0,,,89.98999786376953,,0.7265,98.0,0.469,99.0,0.3206,72.0,0.2844,57.0,0.2776,61.0,0.1867,76.0,0.3061,74.0,0.3109,77.0
ALDX,41.0,,,1.940000057220459,,8.3615,100.0,2.544,100.0,,,,,2.0654,100.0,0.9116,86.0,,,,
ALE,56.0,,,65.13999938964844,,0.1191,25.0,0.1375,28.0,,,,,0.0539,2.0,0.0575,2.0,,,,
ALEC,43.0,,,0.9789999723434448,,0.7505,67.0,1.1685,97.0,,,,,0.9724,78.0,0.8227,91.0,,,,
ALEX,42.0,,,16.489999771118164,,0.3837,87.0,0.4074,94.0,,,,,0.1878,8.0,0.1992,18.0,,,,
ALG,42.0,,,172.60000610351562,,0.7368,99.0,0.4746,97.0,0.3663,77.0,0.3934,84.0,0.3202,82.0,0.2565,47.0,0.2879,41.0,0.2833,30.0
ALGM,70.0,,,23.229999542236328,,1.7716,100.0,1.2575,100.0,0.8601,99.0,0.7114,92.0,0.6677,100.0,0.5738,98.0,0.3902,6.0,0.4258,17.0
ALGN,64.0,,,165.02999877929688,,1.0569,97.0,0.9445,99.0,0.4417,51.0,0.5102,64.0,0.4236,40.0,0.4044,59.0,0.4877,61.0,0.4915,60.0
ALGT,65.0,,,50.34000015258789,,1.6311,100.0,1.2518,100.0,0.6385,94.0,0.8265,99.0,0.6673,94.0,0.6017,94.0,0.5915,95.0,0.6473,96.0
ALHC,42.0,,,18.540000915527344,,0.5553,54.0,0.7462,84.0,0.6827,,0.6999,,0.551,15.0,0.5263,21.0,0.6035,,0.6569,
ALIT,49.0,,,5.340000152587891,,1.276,,0.9296,,0.446,,0.6091,,0.4543,,0.3777,,0.3536,,0.4057,
ALK,78.0,,,50.27000045776367,,1.5935,100.0,1.0675,99.0,0.6724,94.0,0.6929,94.0,0.5475,88.0,0.4208,83.0,0.3941,69.0,0.4397,78.0
ALKS,57.0,,,28.809999465942383,,0.4144,64.0,0.5826,89.0,0.6715,88.0,0.4685,49.0,0.3354,15.0,0.3305,25.0,0.6859,94.0,0.6774,92.0
ALKT,42.0,,,24.920000076293945,,0.9226,,0.8091,,0.5566,,0.6159,,0.4812,,0.4439,,0.5736,,0.456,
ALL,64.0,,,193.0,,0.7239,97.0,0.5288,97.0,0.3609,93.0,0.3566,93.0,0.2886,85.0,0.2564,85.0,0.2603,74.0,0.338,89.0
ALLE,51.0,,,124.6500015258789,,0.4809,97.0,0.4689,99.0,0.3225,84.0,0.4068,94.0,0.2405,67.0,0.2208,61.0,0.2623,71.0,0.2938,80.0
ALLK,155.0,,,0.3199999928474426,,2.4307,98.0,0.329,2.0,,,,,2.6883,92.0,1.1338,97.0,,,,
ALLO,28.0,,,1.4199999570846558,,0.7797,77.0,1.2236,99.0,1.9288,97.0,,,1.0629,94.0,1.0514,100.0,2.179,100.0,,
ALLT,44.0,,,5.380000114440918,,1.2233,99.0,0.9585,99.0,0.8994,94.0,0.9607,96.0,0.8209,100.0,0.7794,100.0,0.7708,90.0,0.7827,91.0
ALLY,78.0,,,33.72999954223633,,1.0058,98.0,0.8339,100.0,0.7149,97.0,0.7047,97.0,0.3802,72.0,0.3517,79.0,0.3189,60.0,0.4253,75.0
