percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.02578,0.0,0.0,0.0,0.0303,0.0314,0.034,0.0348,0.167412,0.163251,0.167259,0.165673,0.163251,0.167412,0.163251,0.167412,0.163251,0.167616,0.163251,0.167871,0.032512,0.0,0.0,0.0,0.035272,0.036836,0.0419,0.039868
1,0.035836,0.0415,0.0,0.0,0.0378239999999999,0.041236,0.0456,0.0418,0.17581,0.175812,0.17761,0.177502,0.177208,0.17581,0.175812,0.17581,0.175812,0.176614,0.175812,0.177306,0.041544,0.0462,0.0,0.0,0.0414,0.045736,0.043836,0.045336
2,0.0520239999999999,0.156004,0.1566,0.154604,0.0583,0.052804,0.139616,0.1476,0.181583,0.182418,0.182753,0.1830649999999999,0.1830649999999999,0.181583,0.182418,0.181583,0.182418,0.1821,0.182418,0.182753,0.058612,0.145852,0.133228,0.125852,0.0516159999999999,0.05062,0.133556,0.148308
3,0.0711639999999999,0.1598439999999999,0.160488,0.163816,0.0961,0.1232559999999999,0.144872,0.153844,0.186112,0.1864,0.1882,0.186704,0.186016,0.186112,0.1864,0.186112,0.1864,0.186412,0.1864,0.18732,0.115824,0.154816,0.154788,0.155972,0.127572,0.132656,0.1507,0.156272
4,0.08246,0.16282,0.16584,0.1707,0.10716,0.13262,0.14964,0.15878,0.190255,0.189755,0.1912,0.19052,0.19091,0.190255,0.189755,0.190255,0.189755,0.190255,0.189755,0.19051,0.12328,0.1618399999999999,0.15986,0.1613399999999999,0.13834,0.14618,0.15564,0.1604
5,0.0908,0.1646,0.175308,0.174908,0.117432,0.137024,0.1538,0.162016,0.193724,0.1933,0.1944,0.193706,0.1937,0.193724,0.1933,0.193724,0.1933,0.1937,0.1933,0.193606,0.1284239999999999,0.1657239999999999,0.1654,0.163908,0.144208,0.150032,0.1588,0.162716
6,0.096252,0.1699,0.179528,0.176876,0.124104,0.141676,0.1576,0.165676,0.197271,0.195628,0.196557,0.196557,0.195357,0.197271,0.195628,0.197271,0.195628,0.196871,0.195628,0.197,0.135252,0.168376,0.170176,0.171276,0.1471,0.153076,0.163076,0.165376
7,0.1015,0.175044,0.182,0.1821,0.129088,0.1455,0.1606,0.168788,0.1997,0.198316,0.1989,0.1991,0.1985,0.1997,0.198316,0.199608,0.198316,0.198908,0.198316,0.199008,0.139632,0.171444,0.1734,0.174444,0.151444,0.157188,0.1663,0.1678
8,0.105724,0.1784,0.183312,0.184412,0.134412,0.148512,0.163524,0.1712,0.200959,0.199318,0.200559,0.200759,0.200059,0.200959,0.199318,0.2009,0.199318,0.200759,0.199318,0.200759,0.144312,0.173112,0.175112,0.17736,0.154612,0.161724,0.167812,0.170324
9,0.11086,0.18116,0.1847,0.1858,0.13948,0.1503,0.16688,0.1757,0.2049,0.20071,0.20282,0.2027,0.20243,0.2049,0.20071,0.2046,0.20071,0.2039,0.20071,0.2039,0.1467,0.1752,0.17708,0.1799,0.1574,0.1646,0.17034,0.1743
