percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.029356,0.0,0.0,0.0,0.0425,0.049412,0.054,0.05409,0.106979,0.109837,0.108944,0.109,0.108972,0.106979,0.109837,0.104223,0.109837,0.107837,0.109837,0.108116,0.0473,0.0,0.0,0.0,0.053256,0.0551,0.056156,0.055836
1,0.0347,0.0619479999999999,0.0,0.0,0.046836,0.053624,0.0591,0.06307,0.122488,0.119286,0.125974,0.122572,0.120848,0.125372,0.119286,0.12239,0.119286,0.12303,0.119286,0.1252,0.052212,0.056,0.0,0.0,0.056012,0.057724,0.0577,0.0575
2,0.0375,0.066,0.06546,0.0,0.050168,0.057,0.0639,0.066205,0.131479,0.1358849999999999,0.133758,0.134764,0.1360529999999999,0.132079,0.1358849999999999,0.1313369999999999,0.1358849999999999,0.13019,0.1358849999999999,0.1335059999999999,0.053968,0.0585,0.0577,0.0,0.058668,0.060368,0.060368,0.0599
3,0.0406,0.067396,0.0665,0.066676,0.0527,0.0586,0.06604,0.0684,0.13746,0.1452,0.144044,0.144972,0.146472,0.1387,0.1452,0.137544,0.1452,0.135672,0.1452,0.1405,0.0559,0.0641,0.0623,0.061076,0.0613,0.0622,0.067824,0.066144
4,0.04258,0.0714,0.072,0.07018,0.05448,0.0601,0.0683,0.0701,0.142785,0.151195,0.14923,0.1515,0.1531,0.1421649999999999,0.151195,0.14156,0.151195,0.14143,0.151195,0.1461299999999999,0.05768,0.0719,0.0765,0.067685,0.06268,0.06518,0.0704,0.0719
5,0.0449,0.073376,0.07932,0.0816,0.0562,0.0615,0.0696,0.07221,0.1471319999999999,0.15869,0.152806,0.158158,0.160416,0.146616,0.15869,0.146116,0.15869,0.146432,0.15869,0.1499,0.0594,0.077844,0.0798,0.0793,0.0642359999999999,0.0663,0.0717,0.0733
6,0.047292,0.076368,0.0828,0.0847,0.0578,0.062992,0.0708,0.073845,0.151,0.162451,0.1569,0.1619,0.164151,0.151,0.162451,0.1507,0.162451,0.1494,0.162451,0.153604,0.061392,0.079,0.08044,0.080133,0.0657,0.068292,0.0726,0.0778519999999999
7,0.048948,0.079284,0.08386,0.086452,0.0594,0.0645,0.07254,0.07606,0.155044,0.167944,0.160076,0.1649,0.168244,0.154688,0.167944,0.154444,0.167944,0.1537,0.167944,0.157044,0.0632,0.0795,0.0811,0.0809,0.0666,0.070248,0.0738,0.0787
8,0.0511,0.0818,0.08638,0.0884,0.0609,0.0658039999999999,0.0737,0.0771,0.156937,0.172174,0.1626739999999999,0.167248,0.171237,0.156937,0.172174,0.156737,0.172174,0.156837,0.172174,0.160737,0.0645,0.0801,0.0815,0.0822,0.068004,0.0713,0.0748,0.0792
9,0.0528,0.08334,0.0886,0.0896,0.0624,0.06722,0.0753,0.08055,0.16103,0.17466,0.16543,0.1703,0.17383,0.16079,0.17466,0.15925,0.17466,0.1596,0.17466,0.16223,0.0656,0.0811,0.0819,0.08299,0.0691,0.072,0.0758,0.0798
10,0.054016,0.085,0.08952,0.091,0.064116,0.0692,0.076905,0.0833,0.1628,0.1780689999999999,0.168,0.1734689999999999,0.175923,0.1624,0.1780689999999999,0.162046,0.1780689999999999,0.162223,0.1780689999999999,0.164923,0.066416,0.082,0.0824,0.084309,0.0701,0.0728,0.078116,0.0807959999999999
11,0.0552719999999999,0.0859,0.0907,0.0918,0.065572,0.0703,0.0782,0.0849,0.1657,0.181032,0.170616,0.1755479999999999,0.1790479999999999,0.1656159999999999,0.181032,0.165032,0.181032,0.16448,0.181032,0.167716,0.067372,0.0828,0.0833,0.0847,0.0707,0.0734,0.079272,0.0817
12,0.0568,0.0876,0.0915,0.0922,0.0668,0.0712,0.079215,0.0856,0.1685,0.1833,0.173,0.1781,0.182,0.1678,0.1833,0.167709,0.1833,0.166727,0.1833,0.169427,0.0683,0.083412,0.08416,0.0854,0.0716,0.0743,0.0803,0.0823
13,0.0583,0.089636,0.0924,0.0926,0.0677,0.0724,0.0811,0.0862,0.1708,0.185604,0.1749,0.179702,0.1834,0.170502,0.185604,0.169702,0.185604,0.169104,0.185604,0.1721,0.069384,0.084336,0.085,0.086566,0.0724,0.0751,0.0813,0.0827
14,0.05944,0.0906,0.0932,0.0929,0.0685,0.07364,0.082,0.087625,0.172595,0.187795,0.1768,0.1819,0.1857849999999999,0.1724949999999999,0.187795,0.172195,0.187795,0.1724849999999999,0.187795,0.1748,0.0702,0.08496,0.0859,0.0872,0.0733,0.07584,0.0818,0.08304
15,0.061,0.0919,0.094,0.0934,0.0696,0.074996,0.0836799999999999,0.0885,0.1751,0.1905879999999999,0.1794,0.183588,0.187764,0.1746,0.1905879999999999,0.174588,0.1905879999999999,0.1746879999999999,0.1905879999999999,0.177088,0.0711,0.0859,0.08682,0.0879,0.0743,0.0765,0.0826,0.0838
16,0.062252,0.093008,0.0945,0.0944,0.0708,0.075952,0.085135,0.0893,0.177681,0.193081,0.182081,0.185581,0.1902,0.176981,0.193081,0.176981,0.193081,0.176781,0.193081,0.178681,0.072,0.0865,0.0875399999999999,0.0884,0.075052,0.0773,0.0832,0.0847
17,0.063508,0.0946,0.0949,0.095342,0.0721,0.0769,0.08609,0.0904,0.1798,0.1949,0.1835,0.1874,0.192474,0.1791,0.1949,0.178674,0.1949,0.178374,0.1949,0.181474,0.0729,0.0872,0.0883,0.0893,0.0760079999999999,0.078008,0.0841,0.0856
18,0.0647639999999999,0.0952,0.0954,0.096,0.0736,0.0779639999999999,0.0867,0.0915,0.181967,0.195967,0.1856,0.1892339999999999,0.193667,0.1814339999999999,0.195967,0.181,0.195967,0.181067,0.195967,0.183067,0.074,0.0878,0.0891,0.0896,0.076764,0.0787,0.0846639999999999,0.086184
19,0.0658,0.0958,0.096,0.0968,0.0749,0.07902,0.0875,0.0922,0.18416,0.19796,0.1875,0.19126,0.19566,0.18374,0.19796,0.18326,0.19796,0.18326,0.19796,0.18526,0.0747,0.0886,0.0895,0.0899,0.0778,0.0799,0.0852,0.0868
20,0.066876,0.0965,0.0964,0.0974,0.076,0.0801,0.0887,0.0927,0.185953,0.199153,0.1903,0.1934,0.196753,0.1857,0.199153,0.185106,0.199153,0.185753,0.199153,0.1875,0.0752,0.0892,0.0899,0.090399,0.078776,0.080876,0.0857,0.0873
