percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.042098,0.107822,0.0,0.0,0.05746,0.0708,0.082012,0.104532,0.11452,0.1533,0.15252,0.15632,0.15814,0.11654,0.1561,0.11854,0.15646,0.13794,0.15538,0.1492,0.0638,0.1029,0.0,0.0,0.073318,0.078744,0.090421,0.103466
1,0.052836,0.114,0.1139,0.116832,0.0694,0.080932,0.100804,0.112528,0.1252,0.1645599999999999,0.16132,0.16384,0.16424,0.12518,0.16628,0.12922,0.16596,0.1449,0.16758,0.15908,0.073344,0.107372,0.1082,0.113146,0.0847359999999999,0.089048,0.099906,0.107366
2,0.060008,0.121483,0.121823,0.122566,0.0767239999999999,0.085096,0.103712,0.118292,0.1312,0.17554,0.16844,0.17018,0.17066,0.13126,0.1750799999999999,0.13414,0.1757999999999999,0.15004,0.17554,0.16324,0.080216,0.111572,0.116504,0.118576,0.091654,0.0978,0.1022,0.1103
3,0.066004,0.124444,0.130028,0.138368,0.081716,0.08932,0.106808,0.120456,0.1360799999999999,0.18122,0.17426,0.17804,0.17784,0.1366,0.17812,0.13848,0.18156,0.1536799999999999,0.18134,0.1685,0.08786,0.117092,0.121968,0.124292,0.096172,0.101628,0.1051,0.111632
4,0.069,0.1275,0.13664,0.1465499999999999,0.087,0.09408,0.1083,0.12302,0.1396,0.1864,0.1805,0.181,0.1822,0.1399,0.1839,0.1426,0.1867,0.1574,0.1867,0.1731,0.0928,0.11902,0.12521,0.127515,0.09897,0.10442,0.10706,0.1132
5,0.0721079999999999,0.134266,0.142846,0.149232,0.0901,0.099468,0.111,0.1270919999999999,0.1433,0.18964,0.18442,0.18598,0.1873,0.14334,0.18724,0.14434,0.18918,0.1604,0.19014,0.17718,0.0962,0.1206,0.127104,0.130314,0.104208,0.107696,0.110718,0.116394
6,0.075978,0.139427,0.1458,0.1511,0.092956,0.101312,0.115,0.130974,0.14526,0.19358,0.18798,0.1893,0.1915,0.14572,0.19116,0.1477,0.19346,0.16348,0.19428,0.18076,0.098526,0.124734,0.129488,0.136261,0.106726,0.110648,0.114042,0.120062
7,0.078376,0.1421639999999999,0.148784,0.1532,0.0952,0.1045,0.1182,0.137212,0.1495,0.19762,0.1921,0.19236,0.19476,0.1495,0.19472,0.15104,0.19662,0.1655,0.19762,0.18394,0.101532,0.1283919999999999,0.132616,0.138936,0.108644,0.113556,0.116324,0.1219
8,0.0843,0.144,0.151338,0.1547,0.098548,0.1095,0.12089,0.143238,0.15472,0.20022,0.19536,0.19586,0.1988,0.15478,0.19806,0.15542,0.1986,0.1679,0.20006,0.1858,0.105062,0.130558,0.134578,0.1425139999999999,0.1113239999999999,0.116076,0.119808,0.1233
9,0.08728,0.14581,0.15331,0.15824,0.102,0.11248,0.126,0.146,0.1575,0.2048,0.1984,0.1997,0.2031,0.1572,0.2028,0.158,0.2032,0.1698,0.2048,0.1885,0.10786,0.13232,0.13744,0.14503,0.11358,0.11988,0.1232,0.12613
10,0.0893979999999999,0.148571,0.1544,0.160642,0.103898,0.115876,0.133044,0.147302,0.1599,0.2091,0.20022,0.20492,0.20604,0.1599,0.2071,0.16078,0.20632,0.17204,0.20904,0.19044,0.110798,0.1336,0.139162,0.1479059999999999,0.1179899999999999,0.1214,0.125132,0.129126
11,0.092,0.1509,0.1553,0.162,0.1084,0.120784,0.1383,0.1489,0.16288,0.21198,0.20348,0.2085,0.21038,0.16288,0.2112,0.1645,0.21116,0.1758999999999999,0.21198,0.1943,0.113016,0.135844,0.1414,0.1499,0.120616,0.1241,0.126572,0.1315
