percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.089156,0.0,0.0,0.0,0.132082,0.140122,0.185882,0.188752,0.229648,0.2300849999999999,0.230759,0.231237,0.2306959999999999,0.229648,0.2300849999999999,0.229648,0.2300849999999999,0.2300849999999999,0.2300849999999999,0.2300849999999999,0.3677519999999999,0.383688,0.396524,0.3879519999999999,0.3835139999999999,0.369222,0.383688,0.36626,0.383688,0.376652,0.383688,0.393868,0.152546,0.0,0.0,0.0,0.16218,0.173146,0.2041339999999999,0.2129
1,0.108176,0.200288,0.1958879999999999,0.205476,0.147476,0.179588,0.199464,0.20672,0.24894,0.248644,0.24994,0.252554,0.249088,0.24894,0.248644,0.24894,0.248644,0.24994,0.248644,0.24994,0.39602,0.41578,0.425984,0.413,0.416704,0.396856,0.41578,0.396856,0.41578,0.402236,0.41578,0.4184199999999999,0.164204,0.2227,0.2273879999999999,0.238804,0.174852,0.18364,0.216128,0.2227879999999999
2,0.123664,0.2122659999999999,0.216782,0.234282,0.163164,0.187364,0.2049,0.215164,0.265298,0.261188,0.26881,0.268899,0.264833,0.265298,0.261188,0.26881,0.261188,0.26881,0.261188,0.265298,0.420904,0.444252,0.443152,0.44015,0.44226,0.421512,0.444252,0.422452,0.444252,0.431578,0.444252,0.440212,0.1755199999999999,0.2379639999999999,0.2421279999999999,0.251328,0.186964,0.192782,0.2268099999999999,0.233582
3,0.132476,0.224056,0.2315,0.248152,0.173052,0.19568,0.210376,0.219204,0.281796,0.271948,0.282848,0.279684,0.2762,0.282812,0.271948,0.283696,0.271948,0.284448,0.271948,0.282812,0.433,0.460668,0.455808,0.460136,0.460104,0.435756,0.460668,0.436572,0.460668,0.443508,0.460668,0.449668,0.185876,0.2445,0.250104,0.2572279999999999,0.19688,0.215528,0.234876,0.243128
4,0.14274,0.23337,0.24219,0.2544,0.18328,0.19931,0.21747,0.22611,0.292985,0.279555,0.290855,0.28706,0.2844,0.293595,0.279555,0.293595,0.279555,0.29661,0.279555,0.29589,0.44301,0.47291,0.4656,0.46991,0.47281,0.4453499999999999,0.47291,0.44604,0.47291,0.45315,0.47291,0.45972,0.19077,0.25057,0.25397,0.27054,0.2069,0.22657,0.23967,0.2475699999999999
5,0.147564,0.2393399999999999,0.254364,0.260364,0.188356,0.203364,0.2209279999999999,0.229428,0.305322,0.2857,0.305832,0.301044,0.292822,0.305466,0.2857,0.305832,0.2857,0.308444,0.2857,0.3076879999999999,0.449908,0.485752,0.472652,0.477556,0.483856,0.453328,0.485752,0.4544,0.485752,0.4623,0.485752,0.4680559999999999,0.1967,0.2531279999999999,0.261764,0.2736,0.215856,0.233728,0.245064,0.2499
6,0.152758,0.243558,0.261116,0.264658,0.192616,0.2097159999999999,0.226964,0.238016,0.312395,0.2939029999999999,0.311695,0.307777,0.300659,0.3137,0.2939029999999999,0.3137,0.2939029999999999,0.3169,0.2939029999999999,0.3156,0.458,0.495494,0.4767,0.484488,0.4904,0.459494,0.495494,0.460294,0.495494,0.470094,0.495494,0.473082,0.203216,0.255758,0.267958,0.2783,0.2233,0.238158,0.249258,0.254216
7,0.158652,0.2539599999999999,0.266252,0.266652,0.199308,0.2137,0.235352,0.2436559999999999,0.32226,0.303968,0.3169,0.3119,0.3070839999999999,0.324056,0.303968,0.324056,0.303968,0.325088,0.303968,0.3223,0.463544,0.502972,0.484072,0.4908,0.497508,0.465476,0.502972,0.465512,0.502972,0.4746,0.502972,0.4794,0.209752,0.259052,0.275152,0.282804,0.2304,0.2416559999999999,0.253,0.2565
8,0.164246,0.263746,0.269484,0.269746,0.205346,0.217192,0.239538,0.2511,0.331166,0.308466,0.3234649999999999,0.3166,0.31173,0.3315649999999999,0.308466,0.3315649999999999,0.308466,0.331033,0.308466,0.3303,0.470334,0.5071559999999999,0.4901,0.496846,0.5043,0.47199,0.5071559999999999,0.472578,0.5071559999999999,0.479756,0.5071559999999999,0.485956,0.216046,0.263438,0.28053,0.284446,0.237484,0.244692,0.256392,0.2587
9,0.1718599999999999,0.26754,0.27268,0.27796,0.21008,0.221,0.24794,0.25654,0.3397,0.3127,0.32858,0.32087,0.31704,0.34024,0.3127,0.34024,0.3127,0.33846,0.3127,0.33541,0.47492,0.51228,0.49546,0.50224,0.50732,0.47574,0.51228,0.47756,0.51228,0.48562,0.51228,0.4918,0.22008,0.27424,0.2836,0.2858,0.2423,0.24774,0.26044,0.26148
10,0.176834,0.272404,0.2753,0.286202,0.214334,0.226036,0.25187,0.2637359999999999,0.347114,0.3171279999999999,0.3324069999999999,0.3287069999999999,0.32317,0.349514,0.3171279999999999,0.3486,0.3171279999999999,0.344721,0.3171279999999999,0.340556,0.481262,0.516962,0.499786,0.505486,0.5122,0.482148,0.516962,0.4837,0.516962,0.491862,0.516962,0.4964099999999999,0.2264,0.2848099999999999,0.285534,0.288034,0.245436,0.2522,0.263934,0.267634
11,0.181456,0.275028,0.2779839999999999,0.2896399999999999,0.217056,0.2307,0.257168,0.269456,0.356316,0.32112,0.33784,0.333244,0.328088,0.358832,0.32112,0.357408,0.32112,0.353732,0.32112,0.34692,0.489608,0.5217080000000001,0.5052,0.511224,0.5159279999999999,0.4896,0.5217080000000001,0.4904,0.5217080000000001,0.4961,0.5217080000000001,0.501112,0.231128,0.2934,0.288256,0.2908,0.2512,0.257028,0.267428,0.2769399999999999
12,0.184888,0.277322,0.281022,0.292844,0.220222,0.233922,0.262544,0.2736,0.362481,0.327962,0.343181,0.3372,0.332,0.364562,0.327962,0.363486,0.327962,0.359862,0.327962,0.351381,0.494346,0.526092,0.5099,0.514646,0.520146,0.494492,0.526092,0.494646,0.526092,0.501346,0.526092,0.505546,0.236622,0.2955,0.291144,0.295022,0.2557,0.2605,0.271922,0.286244
13,0.188616,0.279216,0.2885,0.296,0.223316,0.237464,0.266748,0.277332,0.36879,0.331754,0.348118,0.3407,0.335418,0.369872,0.331754,0.368754,0.331754,0.3664,0.331754,0.356772,0.499164,0.530464,0.513276,0.5185879999999999,0.525092,0.4995,0.530464,0.498888,0.530464,0.505888,0.530464,0.510564,0.242716,0.297216,0.29618,0.297332,0.259448,0.263916,0.2776,0.295564
14,0.1938399999999999,0.2813299999999999,0.2916,0.29866,0.22771,0.24123,0.27171,0.2811,0.3747,0.3351,0.351765,0.345055,0.340065,0.37562,0.3351,0.375755,0.3351,0.37272,0.3351,0.362755,0.50423,0.53449,0.51673,0.524,0.5284599999999999,0.50459,0.53449,0.5041599999999999,0.53449,0.51129,0.53449,0.51329,0.2455799999999999,0.2988,0.29922,0.302,0.26182,0.2686,0.285,0.30001
15,0.198104,0.284608,0.294212,0.304404,0.232104,0.244504,0.275504,0.2841,0.380292,0.3402,0.35826,0.351392,0.344684,0.3807,0.3402,0.380692,0.3402,0.3771919999999999,0.3402,0.366992,0.5093,0.537316,0.52,0.527544,0.531916,0.509916,0.537316,0.5087,0.537316,0.5146,0.537316,0.516672,0.249608,0.302904,0.302112,0.308504,0.266704,0.273204,0.289716,0.304404
16,0.201094,0.287,0.2970939999999999,0.306894,0.234796,0.247398,0.278298,0.2867,0.3856,0.345761,0.3646,0.357158,0.350429,0.386087,0.345761,0.384545,0.345761,0.380387,0.345761,0.373616,0.5132,0.5405,0.524128,0.5304139999999999,0.5352,0.513928,0.5405,0.513114,0.5405,0.518028,0.5405,0.5203139999999999,0.254896,0.3068,0.309198,0.312598,0.269998,0.277094,0.295394,0.309298
17,0.2044,0.291792,0.3002,0.3086919999999999,0.2392,0.2518,0.2815,0.2894919999999999,0.3919,0.351198,0.3699,0.362266,0.35533,0.392,0.351198,0.390294,0.351198,0.385798,0.351198,0.3787959999999999,0.516912,0.544768,0.52878,0.534968,0.5376,0.518912,0.544768,0.516912,0.544768,0.522212,0.544768,0.524956,0.2602759999999999,0.3086919999999999,0.311884,0.31586,0.2753759999999999,0.282792,0.299444,0.311392
18,0.210472,0.2959,0.3036,0.317658,0.242986,0.254172,0.283786,0.293458,0.3973029999999999,0.355809,0.375403,0.3674,0.3611,0.3969149999999999,0.355809,0.395718,0.355809,0.392,0.355809,0.3823,0.5212,0.5471,0.5326,0.5390980000000001,0.5409,0.522796,0.5471,0.5221,0.5471,0.5269,0.5471,0.5298900000000001,0.2652859999999999,0.311086,0.314386,0.318,0.279686,0.287362,0.304186,0.312586
19,0.21408,0.30146,0.3099,0.33108,0.24608,0.25966,0.2864799999999999,0.29666,0.40214,0.362,0.37978,0.37254,0.36634,0.4026,0.362,0.40164,0.362,0.39642,0.362,0.39098,0.5261,0.5500400000000001,0.53678,0.5416000000000001,0.5455,0.52756,0.5500400000000001,0.52664,0.5500400000000001,0.5305,0.5500400000000001,0.53368,0.2688799999999999,0.31392,0.3196,0.32144,0.28392,0.29354,0.3085799999999999,0.3140799999999999
20,0.217274,0.305974,0.3165,0.339,0.249048,0.264444,0.292644,0.300996,0.4101,0.3669,0.385331,0.3782,0.370854,0.410254,0.3669,0.4076079999999999,0.3669,0.402008,0.3669,0.396231,0.5305,0.552,0.5396,0.54481,0.5490820000000001,0.532964,0.552,0.531574,0.552,0.535492,0.552,0.537428,0.2728,0.317848,0.322474,0.3265,0.289,0.2989,0.3128,0.3157
21,0.2216,0.3143,0.322144,0.341836,0.252868,0.2687079999999999,0.2970359999999999,0.307968,0.4151,0.3727,0.391714,0.383356,0.379098,0.4157,0.3727,0.41407,0.3727,0.4098,0.3727,0.401614,0.5366,0.555272,0.5445,0.5481,0.551,0.538848,0.555272,0.5366,0.555272,0.539848,0.555272,0.5434,0.277672,0.320136,0.324368,0.3296,0.291668,0.30354,0.317368,0.317868
22,0.224962,0.319,0.326824,0.345762,0.2575,0.273324,0.303762,0.313262,0.419602,0.378206,0.396351,0.388751,0.3843,0.420551,0.378206,0.417751,0.378206,0.414651,0.378206,0.405606,0.544432,0.5582,0.547432,0.5518,0.553732,0.5448,0.5582,0.543196,0.5582,0.54483,0.5582,0.547332,0.282,0.322362,0.3269,0.334124,0.296262,0.3078,0.32,0.320786
23,0.2290679999999999,0.323756,0.3395479999999999,0.350356,0.263256,0.280024,0.306812,0.3184,0.42344,0.38204,0.4011,0.393488,0.387976,0.425764,0.38204,0.423452,0.38204,0.42024,0.38204,0.411352,0.5477039999999999,0.562308,0.552224,0.5550160000000001,0.557324,0.5477879999999998,0.562308,0.547124,0.562308,0.548216,0.562308,0.5499080000000001,0.284756,0.324868,0.3292,0.337824,0.301,0.310756,0.322556,0.325156
24,0.23405,0.3292,0.34495,0.35555,0.26765,0.285,0.3108,0.3263,0.430275,0.38615,0.405775,0.397325,0.392375,0.4318,0.38615,0.430325,0.38615,0.42355,0.38615,0.4146,0.5544,0.56485,0.55675,0.56025,0.56205,0.55415,0.56485,0.5515,0.56485,0.5529999999999999,0.56485,0.5537,0.2895,0.3272,0.3319499999999999,0.3409,0.30575,0.3152,0.325,0.328
25,0.237644,0.337488,0.349288,0.3594,0.271488,0.2892,0.314044,0.3308,0.435562,0.388962,0.4091,0.400562,0.395024,0.437124,0.388962,0.4352,0.388962,0.430024,0.388962,0.4181,0.5591,0.569492,0.559676,0.563392,0.5659759999999999,0.558192,0.569492,0.557292,0.569492,0.556992,0.569492,0.557692,0.292444,0.331532,0.334244,0.347688,0.310576,0.3183,0.329288,0.3314
26,0.241176,0.3417,0.354604,0.362276,0.2742,0.2936,0.319538,0.3348,0.441895,0.393696,0.412599,0.403297,0.3976,0.442399,0.393696,0.439397,0.393696,0.4361,0.393696,0.422399,0.564636,0.5725020000000001,0.5633,0.567634,0.569534,0.56337,0.5725020000000001,0.561304,0.5725020000000001,0.562736,0.5725020000000001,0.561468,0.2960379999999999,0.336238,0.341338,0.351738,0.3155,0.322138,0.3318379999999999,0.33569
27,0.2459,0.346564,0.360632,0.370756,0.2771,0.297964,0.323992,0.339632,0.446672,0.3962,0.416352,0.407,0.401136,0.446872,0.3962,0.4452,0.3962,0.439772,0.3962,0.427136,0.56898,0.5767,0.56728,0.572576,0.5729759999999999,0.56898,0.5767,0.5659759999999999,0.5767,0.566152,0.5767,0.5649759999999999,0.299432,0.3398,0.348832,0.359264,0.320332,0.3264,0.335,0.341932
28,0.2497,0.351678,0.367626,0.376752,0.279926,0.305504,0.329252,0.342978,0.453646,0.3997,0.421073,0.410846,0.405173,0.4541569999999999,0.3997,0.448473,0.3997,0.445073,0.3997,0.4330569999999999,0.574736,0.579536,0.5715,0.575218,0.576636,0.574736,0.579536,0.5726159999999999,0.579536,0.571118,0.579536,0.568472,0.303252,0.343682,0.3519259999999999,0.362826,0.325452,0.329852,0.338626,0.3463259999999999
29,0.2545199999999999,0.3565199999999999,0.3723199999999999,0.38464,0.2846599999999999,0.31132,0.3366,0.34674,0.46002,0.40264,0.42511,0.4148,0.40891,0.46032,0.40264,0.45716,0.40264,0.45112,0.40264,0.43662,0.58026,0.58192,0.57566,0.57882,0.58112,0.57988,0.58192,0.57846,0.58192,0.5742,0.58192,0.57248,0.30578,0.34922,0.36232,0.36466,0.32914,0.33462,0.3423799999999999,0.35014
