percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.03952,0.0661559999999999,0.072528,0.074392,0.04942,0.051864,0.0541,0.060064,0.117356,0.127228,0.121912,0.124384,0.12518,0.117356,0.127228,0.117668,0.127228,0.1181,0.127228,0.119968,0.04484,0.0738,0.0764,0.077764,0.054592,0.060864,0.066764,0.0715
1,0.0462,0.0755,0.0765,0.076584,0.059256,0.0613,0.068828,0.071112,0.122824,0.1332,0.1287,0.13088,0.13168,0.122824,0.1332,0.123112,0.1332,0.124424,0.1332,0.126556,0.049284,0.0752,0.0773,0.0792,0.0593,0.063256,0.0687,0.0728
2,0.050892,0.081292,0.081792,0.0829,0.064584,0.067536,0.071992,0.0795,0.125984,0.1373359999999999,0.134884,0.1372,0.13592,0.126168,0.1373359999999999,0.1267,0.1373359999999999,0.127636,0.1373359999999999,0.130468,0.0526,0.076292,0.0779,0.0798,0.061992,0.065992,0.0703,0.0738
3,0.056568,0.085156,0.085212,0.0878,0.067556,0.0706,0.0757,0.081856,0.130012,0.141324,0.138712,0.141312,0.141012,0.130012,0.141324,0.130012,0.141324,0.131712,0.141324,0.1341,0.055756,0.0773,0.0784,0.080456,0.0635,0.0675,0.0721,0.075
4,0.05886,0.0869,0.09014,0.0932,0.06942,0.07284,0.07842,0.08412,0.1312,0.14584,0.1405,0.1443,0.14594,0.13144,0.14584,0.13144,0.14584,0.13508,0.14584,0.13762,0.05792,0.078,0.07922,0.0813,0.06462,0.06902,0.0732,0.076
5,0.0621,0.089,0.092584,0.096984,0.071084,0.075784,0.080568,0.085684,0.133436,0.150536,0.1424679999999999,0.147068,0.150068,0.133568,0.150536,0.1341,0.150536,0.137,0.150536,0.139568,0.0594839999999999,0.0794,0.0801839999999999,0.082384,0.0666,0.0704,0.0749,0.077384
6,0.0641,0.090696,0.0943,0.102148,0.0734,0.078048,0.0836,0.086748,0.1357,0.1535,0.1445,0.1491,0.152296,0.1357,0.1535,0.1358,0.1535,0.1386,0.1535,0.141792,0.061596,0.0801,0.0814,0.083,0.068348,0.071648,0.077048,0.0787
7,0.0664,0.0923119999999999,0.0962119999999999,0.104112,0.0754,0.080312,0.0860119999999999,0.088636,0.138272,0.155748,0.1468,0.151096,0.154272,0.138272,0.155748,0.138524,0.155748,0.140348,0.155748,0.1439,0.0636,0.0808,0.0821,0.0837,0.070712,0.072812,0.078,0.079812
8,0.068,0.094376,0.102404,0.1068,0.077052,0.082376,0.0873,0.0899,0.1398039999999999,0.1582039999999999,0.148704,0.1531,0.156256,0.1399,0.1582039999999999,0.1398039999999999,0.1582039999999999,0.142952,0.1582039999999999,0.145852,0.065852,0.0815,0.0825,0.0845,0.072,0.0741,0.0795,0.0811
9,0.0704,0.0966,0.10384,0.1085,0.07914,0.0845,0.08864,0.0907,0.14206,0.1607,0.15088,0.15478,0.15902,0.14206,0.1607,0.1421,0.1607,0.14438,0.1607,0.1483,0.067,0.08224,0.0836,0.0857,0.07334,0.07554,0.0804,0.0821
10,0.0726,0.099204,0.105708,0.1098,0.081408,0.086404,0.090104,0.092504,0.1435239999999999,0.163216,0.152908,0.157108,0.161616,0.1435,0.163216,0.1435239999999999,0.163216,0.146208,0.163216,0.1502,0.068304,0.0831,0.084804,0.087,0.074308,0.076404,0.0809,0.0827
11,0.074568,0.1015,0.1083679999999999,0.1117,0.083868,0.088168,0.091268,0.095568,0.1456,0.165836,0.1548719999999999,0.1587,0.163744,0.1456,0.165836,0.1458,0.165836,0.148236,0.165836,0.1514,0.069836,0.0836,0.0861,0.0882,0.075768,0.0777,0.081568,0.0837
12,0.076232,0.1033,0.1099,0.1138,0.086764,0.0902,0.0928,0.0977,0.1473,0.1683639999999999,0.1573,0.161264,0.1658,0.1473,0.1683639999999999,0.1476,0.1683639999999999,0.149664,0.1683639999999999,0.1531,0.071232,0.0843,0.087132,0.0887,0.076932,0.0789,0.082232,0.0842
13,0.078296,0.1045,0.111,0.1153,0.0894,0.092,0.093996,0.0995,0.1489919999999999,0.169892,0.15996,0.163784,0.1683,0.1489,0.169892,0.149192,0.169892,0.151684,0.169892,0.1560919999999999,0.072,0.0852,0.0885,0.0894,0.0775,0.0801,0.0833,0.0847
14,0.0803,0.1073,0.11276,0.1164,0.0908,0.094,0.0963199999999999,0.1012,0.15042,0.1721,0.1629999999999999,0.1664,0.16984,0.15042,0.1721,0.151,0.1721,0.15344,0.1721,0.15854,0.07306,0.08656,0.08986,0.08986,0.07886,0.0809,0.08416,0.0853
15,0.082248,0.109524,0.1157,0.120124,0.092948,0.0957,0.0985,0.1033,0.152548,0.173896,0.166096,0.168548,0.171848,0.152548,0.173896,0.1528,0.173896,0.155088,0.173896,0.1613,0.0744239999999999,0.087924,0.0906,0.0902,0.0803,0.0821,0.0849,0.0860239999999999
16,0.0839,0.1119,0.118076,0.1213,0.094388,0.0972,0.100388,0.104788,0.154,0.175752,0.168052,0.170776,0.173452,0.154176,0.175752,0.154376,0.175752,0.157928,0.175752,0.1639,0.0756,0.089088,0.091188,0.0904,0.0811,0.082788,0.0855,0.0869
17,0.0861,0.1146519999999999,0.1205039999999999,0.124152,0.096852,0.0984,0.1032,0.107152,0.1556159999999999,0.178,0.1704,0.172604,0.175204,0.1563,0.178,0.1565,0.178,0.160204,0.178,0.166104,0.0764519999999999,0.0903,0.0917,0.090752,0.0818,0.083752,0.0861,0.087952
18,0.0871,0.1159,0.121732,0.126716,0.097916,0.0994,0.1041,0.109316,0.157532,0.179964,0.171832,0.1744,0.176932,0.1577,0.179964,0.158132,0.179964,0.1619,0.179964,0.1674,0.077516,0.092,0.0924,0.0912,0.082416,0.084616,0.086816,0.0898
19,0.08868,0.11768,0.1232,0.12768,0.09908,0.1006,0.1054,0.11216,0.1597,0.18156,0.1733,0.1756,0.17936,0.15976,0.18156,0.16006,0.18156,0.1637,0.18156,0.1685,0.0784,0.09378,0.09278,0.092,0.08328,0.0856,0.0876,0.0903
20,0.09,0.1204,0.1240439999999999,0.1300879999999999,0.1,0.1021,0.106844,0.1147439999999999,0.161788,0.1829,0.174288,0.1774,0.180476,0.161788,0.1829,0.1624,0.1829,0.1656,0.1829,0.169788,0.0796,0.0947,0.0932,0.0933439999999999,0.0847,0.0865439999999999,0.0884,0.0913
21,0.0914,0.122008,0.126,0.131708,0.100916,0.103508,0.1088,0.1173,0.1629,0.184,0.1757,0.179116,0.182416,0.1629,0.184,0.163648,0.184,0.1672,0.184,0.170916,0.0806,0.095808,0.0937,0.0942,0.0855,0.0874,0.0893,0.092108
22,0.093072,0.125272,0.127372,0.1326,0.1024,0.1051,0.1106,0.1194,0.1645,0.1855,0.177088,0.180844,0.1836,0.1645,0.1855,0.1656439999999999,0.1855,0.168244,0.1855,0.1723,0.081372,0.0965,0.0942,0.094672,0.086472,0.0881,0.090888,0.093244
23,0.0951,0.1271,0.1309,0.1334,0.104,0.106536,0.1119,0.121036,0.1664,0.1874,0.178944,0.182416,0.1848,0.166472,0.1874,0.167344,0.1874,0.169772,0.1874,0.174072,0.082336,0.0971,0.094936,0.0956,0.0871,0.0886,0.0925,0.0952
24,0.0965,0.1292,0.1324,0.1362,0.1049,0.108,0.1139,0.1223,0.168,0.1892,0.181,0.1837,0.1865,0.168,0.1892,0.1683,0.1892,0.1715,0.1892,0.1759,0.083,0.0974,0.096,0.0965,0.0877,0.0894,0.0933,0.0961
25,0.0978,0.1303,0.134,0.1385279999999999,0.1061,0.1098,0.115964,0.1233,0.1699,0.1906,0.182728,0.185884,0.188128,0.169984,0.1906,0.1705,0.1906,0.173228,0.1906,0.1774,0.0839,0.0977,0.096564,0.0975,0.088464,0.0902,0.0937,0.0972
26,0.099728,0.131456,0.134928,0.141256,0.1076,0.111628,0.118028,0.124656,0.1717,0.1916,0.1836,0.1874,0.1892,0.171812,0.1916,0.171956,0.1916,0.175,0.1916,0.1795,0.0843,0.0979,0.0972,0.0984,0.0891,0.0912,0.0944,0.0978
27,0.1008,0.132492,0.136092,0.1425,0.1087,0.112792,0.121092,0.126992,0.1731,0.192684,0.1854,0.188968,0.1914,0.1731,0.192684,0.1733,0.192684,0.176368,0.192684,0.181252,0.0854,0.0982,0.0981,0.0993,0.0898,0.0918,0.095192,0.0983
28,0.1021,0.133556,0.139,0.1429,0.1097559999999999,0.113712,0.122456,0.1283,0.174812,0.1939,0.1864,0.1901,0.192412,0.1749,0.1939,0.1752,0.1939,0.178012,0.1939,0.1827,0.0863,0.0985,0.098956,0.1019,0.0906,0.0931,0.096056,0.0990559999999999
