percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.08735,0.2168699999999999,0.23178,0.257774,0.13151,0.15074,0.181053,0.209697,0.2153,0.23139,0.2184239999999999,0.221624,0.229836,0.2153,0.23139,0.215436,0.23139,0.2231,0.23139,0.219336,0.173265,0.247056,0.257114,0.279356,0.18486,0.19168,0.235318,0.243492
1,0.1055,0.230524,0.256612,0.267802,0.14404,0.1613699999999999,0.207602,0.2208,0.227,0.2436279999999999,0.237408,0.238936,0.2468719999999999,0.227,0.2436279999999999,0.227072,0.2436279999999999,0.232436,0.2436279999999999,0.236224,0.18631,0.2574,0.266114,0.289252,0.1966,0.20789,0.241416,0.248396
2,0.119305,0.242831,0.261868,0.276622,0.15321,0.169805,0.214604,0.226373,0.24128,0.2543,0.248024,0.249862,0.253854,0.24128,0.2543,0.242524,0.2543,0.2467319999999999,0.2543,0.248854,0.1944199999999999,0.26107,0.282971,0.290914,0.2060249999999999,0.22141,0.247462,0.254594
3,0.12698,0.249808,0.266224,0.280148,0.16138,0.17818,0.2218679999999999,0.2341,0.249616,0.26156,0.256872,0.260408,0.261916,0.249616,0.26156,0.2501,0.26156,0.2518,0.26156,0.254244,0.20054,0.266512,0.291628,0.2936,0.216,0.23052,0.252672,0.258392
4,0.1343,0.259795,0.27242,0.283585,0.167525,0.184475,0.22737,0.2417699999999999,0.25538,0.26969,0.26169,0.26648,0.269,0.25576,0.26969,0.25626,0.26969,0.25755,0.26969,0.25909,0.20665,0.28008,0.2965,0.296,0.2287,0.239,0.25819,0.2612899999999999
5,0.14121,0.266786,0.280072,0.285422,0.1723,0.1906,0.232402,0.2486739999999999,0.260024,0.273208,0.266208,0.272508,0.273308,0.260308,0.273208,0.2612399999999999,0.273208,0.261724,0.273208,0.265032,0.21154,0.290792,0.298242,0.2991,0.23733,0.24501,0.262208,0.2681
6,0.14836,0.2732,0.2856,0.287018,0.178235,0.19679,0.234738,0.2531,0.265352,0.277826,0.271078,0.2756,0.277178,0.265352,0.277826,0.2659,0.277826,0.267826,0.277826,0.2709,0.22185,0.301692,0.3015,0.306366,0.24499,0.252015,0.26486,0.278172
7,0.1545,0.275916,0.288,0.288496,0.18444,0.2031,0.239,0.2563,0.2696759999999999,0.281144,0.27532,0.2793,0.2806,0.2696759999999999,0.281144,0.270732,0.281144,0.271432,0.281144,0.275464,0.22958,0.3051,0.302912,0.308204,0.25074,0.2613,0.268544,0.291616
8,0.16029,0.278786,0.2913,0.2906,0.1920599999999999,0.2133199999999999,0.2428529999999999,0.260446,0.274962,0.285324,0.280162,0.281824,0.2842,0.274962,0.285324,0.274962,0.285324,0.2755,0.285324,0.279824,0.23453,0.3081,0.3080259999999999,0.311242,0.2562899999999999,0.26703,0.274134,0.297146
9,0.1666,0.28517,0.29316,0.29347,0.19785,0.2222,0.2467,0.26724,0.27994,0.289,0.2839799999999999,0.2869,0.28836,0.27994,0.289,0.28078,0.289,0.27818,0.289,0.2834399999999999,0.2402,0.3113,0.3163,0.3134,0.26115,0.2717,0.2835,0.3035
