percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.052052,0.083368,0.120184,0.120688,0.057652,0.06402,0.0683,0.077052,0.174105,0.173892,0.175887,0.1734089999999999,0.1783,0.174105,0.173892,0.174774,0.173892,0.177722,0.173892,0.174787,0.080024,0.101884,0.108984,0.114484,0.082768,0.084156,0.087236,0.093952
1,0.068268,0.1281,0.123368,0.132268,0.088568,0.088128,0.086836,0.0961,0.184674,0.185148,0.184896,0.187496,0.1884,0.184674,0.185148,0.18434,0.185148,0.184666,0.185148,0.1843,0.094508,0.114104,0.1174,0.127336,0.1022,0.0991679999999999,0.105644,0.109432
2,0.075456,0.1404119999999999,0.1380559999999999,0.145708,0.098312,0.1057599999999999,0.1273,0.144,0.194322,0.194593,0.194383,0.1951,0.1965,0.1942,0.194593,0.1942,0.194593,0.196,0.194593,0.196383,0.102504,0.1292559999999999,0.1308,0.143904,0.111808,0.1204,0.123,0.129904
3,0.082944,0.1478,0.152236,0.154536,0.105636,0.1152079999999999,0.138344,0.147,0.2008,0.201584,0.200348,0.200788,0.200648,0.2008,0.201584,0.200284,0.201584,0.201492,0.201584,0.201388,0.109036,0.138336,0.1437,0.1478719999999999,0.1224359999999999,0.1245,0.133444,0.136744
4,0.0899399999999999,0.1528199999999999,0.15738,0.1587,0.1098,0.12282,0.14244,0.14912,0.204435,0.206035,0.204735,0.20587,0.205035,0.204535,0.206035,0.2042,0.206035,0.20494,0.206035,0.206635,0.11342,0.1413,0.1452,0.1488,0.12532,0.1298,0.1371,0.1384
5,0.094812,0.154704,0.1593,0.160004,0.1128,0.127504,0.1457,0.151004,0.210644,0.209944,0.208922,0.2096,0.2092,0.210444,0.209944,0.210054,0.209944,0.210966,0.209944,0.210744,0.118404,0.143704,0.147504,0.1501,0.1276,0.1328,0.138304,0.1418
6,0.098888,0.1581,0.160688,0.1618,0.119088,0.133588,0.1488,0.152988,0.216709,0.213718,0.213218,0.213136,0.212809,0.216518,0.213718,0.216409,0.213718,0.2178,0.213718,0.2168,0.121988,0.1471,0.1496,0.151,0.13,0.135088,0.140188,0.1465
7,0.1032,0.160044,0.162272,0.1643,0.122372,0.136116,0.1509,0.1548,0.2206,0.216996,0.216796,0.2167919999999999,0.216696,0.2206,0.216996,0.220576,0.216996,0.220988,0.216996,0.219488,0.124244,0.150316,0.1521,0.1521,0.1316,0.1373,0.143016,0.1477
8,0.106312,0.1611,0.1634,0.166556,0.125524,0.138356,0.152756,0.158212,0.2237,0.220083,0.2205,0.220683,0.220383,0.223683,0.220083,0.223683,0.220083,0.2234,0.220083,0.223283,0.126568,0.1538,0.154,0.153712,0.133912,0.139068,0.1451,0.1496
9,0.10978,0.16374,0.16602,0.1677,0.1295,0.1397,0.15424,0.15974,0.22697,0.2237,0.2243699999999999,0.2232,0.2233,0.22697,0.2237,0.22687,0.2237,0.22674,0.2237,0.2276,0.129,0.1561,0.15554,0.15584,0.1363,0.14038,0.14674,0.15154
10,0.113,0.1652,0.167824,0.1688,0.131524,0.141624,0.1558,0.162224,0.229757,0.226257,0.227071,0.226357,0.2268,0.2296,0.226257,0.2298,0.226257,0.229714,0.226257,0.2302,0.1311,0.1571239999999999,0.157524,0.158572,0.1382,0.1419,0.1488239999999999,0.1535
11,0.1162,0.1674,0.169316,0.1706,0.134508,0.1440159999999999,0.1575,0.164608,0.23262,0.228288,0.230644,0.2285879999999999,0.230044,0.2324,0.228288,0.2331,0.228288,0.2324,0.228288,0.233188,0.1335,0.158308,0.1593,0.1603,0.139708,0.1436,0.1506,0.1548
12,0.1181,0.1696,0.171392,0.1724,0.137992,0.146692,0.158992,0.1671,0.236362,0.230831,0.233586,0.2316,0.232793,0.235931,0.230831,0.236362,0.230831,0.235724,0.230831,0.236031,0.135384,0.1601,0.1613919999999999,0.1609,0.141092,0.145392,0.151892,0.1562
13,0.120152,0.1708,0.1736,0.1735,0.1401,0.149,0.1615,0.1682,0.239436,0.234336,0.237236,0.234818,0.235536,0.239036,0.234336,0.239236,0.234336,0.237618,0.234336,0.238236,0.136376,0.1611,0.162576,0.161576,0.1425,0.146576,0.1537,0.157276
14,0.1231,0.17312,0.17506,0.1748799999999999,0.1436,0.15056,0.1638599999999999,0.1699,0.242105,0.237505,0.239305,0.237805,0.2386,0.2419,0.237505,0.2419,0.237505,0.240405,0.237505,0.241005,0.1386,0.1617,0.1638599999999999,0.1624,0.1441,0.1487,0.155,0.1588
15,0.1249,0.175688,0.176244,0.1772,0.1452,0.1529,0.166344,0.171344,0.245192,0.240384,0.2414,0.241244,0.2406,0.245084,0.240384,0.244692,0.240384,0.2429919999999999,0.240384,0.2437919999999999,0.1405,0.163244,0.1647,0.1637,0.146144,0.149944,0.1569,0.160444
16,0.128428,0.1779,0.178128,0.1787,0.1467,0.154728,0.1681,0.172728,0.249237,0.243679,0.243895,0.244379,0.2447,0.249,0.243679,0.248937,0.243679,0.2456,0.243679,0.246616,0.1423,0.1654,0.1658,0.165028,0.147228,0.1516,0.1581,0.162
17,0.130212,0.179212,0.1798,0.180012,0.148212,0.156212,0.1696,0.1744,0.252298,0.2473,0.2484,0.247798,0.247966,0.252298,0.2473,0.252298,0.2473,0.2493,0.2473,0.249666,0.144312,0.166312,0.166912,0.1679,0.148812,0.1532,0.159612,0.162712
18,0.132896,0.1809,0.1819,0.1819,0.1506,0.157992,0.170796,0.1759959999999999,0.255453,0.2511529999999999,0.250059,0.2515529999999999,0.252006,0.255453,0.2511529999999999,0.255453,0.2511529999999999,0.2524,0.2511529999999999,0.251853,0.146684,0.167396,0.168296,0.1703,0.150596,0.1547,0.161,0.1639
19,0.13544,0.18238,0.18448,0.1838,0.1528,0.16068,0.17236,0.1782,0.25922,0.25438,0.2533,0.25478,0.25492,0.25922,0.25438,0.25882,0.25438,0.25484,0.25438,0.25454,0.1483,0.1679,0.17,0.1713,0.15248,0.1563,0.1619,0.1646
20,0.1377,0.1836,0.1867279999999999,0.1853,0.1547,0.163164,0.174064,0.179956,0.2631,0.257954,0.2566,0.258727,0.259827,0.2632,0.257954,0.262754,0.257954,0.259027,0.257954,0.258854,0.149964,0.1688,0.172,0.1726,0.154364,0.1578,0.1629,0.1653
21,0.139648,0.1846,0.1882,0.186248,0.1567,0.164748,0.175948,0.181448,0.267528,0.2627,0.259414,0.262514,0.263542,0.267528,0.2627,0.267414,0.2627,0.261414,0.2627,0.261114,0.1513,0.1697,0.1726,0.173648,0.155648,0.1601,0.1642,0.1663
22,0.1424,0.186,0.189632,0.187732,0.159132,0.167764,0.1775,0.183264,0.270501,0.267102,0.2637009999999999,0.266003,0.2682009999999999,0.270501,0.267102,0.270101,0.267102,0.2649,0.267102,0.2637,0.152832,0.1708,0.1735,0.1743,0.157632,0.1617,0.1657,0.1676
23,0.1456,0.1881159999999999,0.1908,0.190132,0.160832,0.169316,0.180116,0.1858159999999999,0.2733879999999999,0.2732759999999999,0.266564,0.268976,0.272488,0.2733879999999999,0.2732759999999999,0.273064,0.2732759999999999,0.268188,0.2732759999999999,0.267664,0.1542,0.1725159999999999,0.1744,0.1757159999999999,0.1599,0.1634,0.1668,0.168816
24,0.1482,0.1908,0.1921,0.1916,0.164,0.1714,0.1828,0.1873,0.275975,0.276125,0.2696,0.27315,0.2751,0.275975,0.276125,0.275025,0.276125,0.270975,0.276125,0.270675,0.1566,0.174,0.1756,0.1773,0.1616,0.1648,0.1682,0.1702
25,0.1516,0.192484,0.1931,0.1936,0.167384,0.1736,0.1853,0.188584,0.278524,0.279462,0.272424,0.275796,0.279462,0.278362,0.279462,0.277762,0.279462,0.274,0.279462,0.2728,0.158084,0.1754,0.176384,0.1785,0.163752,0.1665,0.1693,0.171968
26,0.1556,0.195968,0.1945,0.195068,0.1695,0.176368,0.186668,0.191768,0.282249,0.282949,0.2755,0.278347,0.282198,0.282149,0.282949,0.280549,0.282949,0.276398,0.282949,0.275249,0.1602,0.1767,0.1771,0.180068,0.1655,0.1679,0.170436,0.173768
27,0.158,0.197804,0.1959,0.199352,0.1716,0.178704,0.188008,0.193552,0.2848,0.285636,0.278136,0.280808,0.2851,0.2846079999999999,0.285636,0.2834359999999999,0.285636,0.2784,0.285636,0.2782,0.1616,0.1779,0.178,0.1823,0.1677,0.169152,0.1715,0.1748
28,0.1604,0.199,0.1973359999999999,0.201336,0.174736,0.1805,0.1904,0.1948,0.2878,0.289446,0.2811,0.284623,0.2882,0.2875,0.289446,0.285646,0.289446,0.282,0.289446,0.280369,0.1636,0.1785,0.1793,0.183836,0.169036,0.1706,0.1726,0.1768719999999999
29,0.1629199999999999,0.19962,0.1991,0.20292,0.1769,0.1836,0.1926599999999999,0.1961,0.29002,0.29332,0.2839,0.2862,0.29055,0.29,0.29332,0.28884,0.29332,0.2838,0.29332,0.28322,0.1652,0.1791,0.18122,0.1861199999999999,0.1706,0.17262,0.1736,0.1783199999999999
30,0.1654079999999999,0.201104,0.2004,0.2050079999999999,0.178304,0.1875079999999999,0.1952,0.1985,0.293594,0.296291,0.285697,0.289397,0.293197,0.293197,0.296291,0.292397,0.296291,0.286394,0.296291,0.286091,0.1666,0.1796,0.1823,0.1885,0.172604,0.1743,0.1748,0.1796
31,0.1683,0.2026,0.2011,0.209,0.1807879999999999,0.190188,0.199476,0.200088,0.295736,0.299268,0.287584,0.291952,0.295884,0.295368,0.299268,0.294684,0.299268,0.289284,0.299268,0.2883,0.1678,0.1804879999999999,0.1835,0.1897879999999999,0.1746,0.1762,0.1773,0.1807
32,0.170416,0.2038,0.202788,0.2105,0.182,0.1928,0.201972,0.203172,0.2986,0.303171,0.29,0.2940419999999999,0.2986,0.2985,0.303171,0.2978,0.303171,0.2919,0.303171,0.2905,0.169772,0.1812,0.1854,0.1915,0.1762,0.1774,0.178944,0.1822
33,0.1725,0.2053,0.206012,0.2126,0.184812,0.195568,0.204756,0.205756,0.301174,0.305732,0.292758,0.2963,0.3008,0.3008,0.305732,0.3002,0.305732,0.294458,0.305732,0.292758,0.171456,0.1822,0.189,0.1935,0.177712,0.1786,0.180856,0.1837
34,0.17488,0.2064,0.21104,0.2136,0.188,0.1979,0.2067,0.2077,0.30438,0.3081449999999999,0.2963349999999999,0.2996,0.3033,0.304,0.3081449999999999,0.3033,0.3081449999999999,0.2975899999999999,0.3081449999999999,0.2951,0.17328,0.1841,0.1912,0.1945,0.17914,0.18004,0.18284,0.1853
35,0.1767719999999999,0.2077,0.212548,0.2154,0.189848,0.200024,0.2083,0.210424,0.307432,0.309532,0.2991,0.302332,0.3071,0.307264,0.309532,0.306232,0.309532,0.299732,0.309532,0.2988,0.174924,0.1872,0.192824,0.1971,0.1808,0.1823,0.184924,0.186024
36,0.1797079999999999,0.2092,0.214416,0.216516,0.1933,0.203308,0.209608,0.2119,0.310438,0.311938,0.302219,0.306119,0.308819,0.3096569999999999,0.311938,0.3091,0.311938,0.302438,0.311938,0.302238,0.1771,0.1909,0.195816,0.1992,0.1825079999999999,0.1832079999999999,0.1863079999999999,0.1875
37,0.182192,0.211392,0.2156,0.218992,0.1957,0.205492,0.211492,0.213092,0.3132,0.3145,0.3046,0.307718,0.310424,0.312806,0.3145,0.3119,0.3145,0.3061,0.3145,0.304712,0.179892,0.194784,0.199484,0.200792,0.1842,0.185092,0.188292,0.188992
38,0.185176,0.2136,0.217376,0.224052,0.198976,0.2075,0.214376,0.2139,0.3165,0.316193,0.307193,0.3095,0.312893,0.3164,0.316193,0.3146,0.316193,0.3091,0.316193,0.307386,0.181876,0.196876,0.202176,0.2026,0.185676,0.187352,0.1917,0.190476
39,0.1871,0.21546,0.22002,0.2283,0.20216,0.2098,0.2159,0.2161,0.31896,0.31768,0.30918,0.31236,0.31578,0.3184,0.31768,0.31756,0.31768,0.3123,0.31768,0.31018,0.18392,0.1992,0.20416,0.2041,0.1871,0.1889,0.19376,0.19352
40,0.189544,0.218544,0.2228,0.230544,0.204944,0.211744,0.2176,0.2177,0.321934,0.3198,0.312767,0.3157,0.317834,0.320934,0.3198,0.320067,0.3198,0.314901,0.3198,0.3135,0.1859,0.2013,0.2064,0.206444,0.1894,0.1906439999999999,0.1951,0.1964
41,0.1927,0.221228,0.2263359999999999,0.232328,0.207128,0.2135,0.220028,0.220156,0.325316,0.323254,0.3157,0.318154,0.320554,0.324854,0.323254,0.322954,0.323254,0.318254,0.323254,0.3157,0.187828,0.203828,0.2078,0.212312,0.191228,0.192028,0.196328,0.199228
