percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.051049,0.1,0.100832,0.101249,0.072866,0.0809,0.089032,0.093649,0.0793,0.084,0.0836799999999999,0.085464,0.085176,0.0793,0.084,0.0793,0.084,0.079256,0.084,0.080192,0.1020389999999999,0.123407,0.121078,0.1242,0.1242,0.103678,0.123407,0.105578,0.123407,0.1122,0.123407,0.116039,0.050149,0.064083,0.065583,0.066483,0.053383,0.055049,0.0608,0.0617
1,0.057832,0.103,0.104,0.1045,0.081166,0.086864,0.097,0.101266,0.08852,0.090092,0.091184,0.091284,0.091084,0.08852,0.090092,0.088568,0.090092,0.088692,0.090092,0.0896,0.107334,0.135434,0.1294,0.1332,0.135812,0.109178,0.135434,0.112578,0.135434,0.1174,0.135434,0.1227019999999999,0.052866,0.0655,0.067,0.0691659999999999,0.0558,0.058898,0.0628,0.0638
2,0.063847,0.104149,0.1059,0.1066,0.084996,0.092449,0.100045,0.1033,0.094788,0.093176,0.095588,0.095028,0.0942,0.094888,0.093176,0.0948,0.093176,0.0948519999999999,0.093176,0.095676,0.111934,0.143817,0.1347169999999999,0.139617,0.143202,0.112917,0.143817,0.1155,0.143817,0.1220509999999999,0.143817,0.1294169999999999,0.054649,0.066398,0.069,0.0707,0.058,0.0607,0.0646,0.065
3,0.071032,0.1067,0.108432,0.1085,0.089164,0.095332,0.103,0.1053,0.09842,0.096336,0.1000679999999999,0.099652,0.0982,0.0981679999999999,0.096336,0.0985839999999999,0.096336,0.099104,0.096336,0.099752,0.114824,0.1512,0.140356,0.143568,0.148156,0.116156,0.1512,0.117656,0.1512,0.126,0.1512,0.134712,0.056,0.0681,0.071132,0.0716,0.059732,0.062632,0.066532,0.067132
4,0.074815,0.1076,0.1094,0.109445,0.091515,0.098115,0.1043,0.1076,0.1013,0.1,0.1027,0.10206,0.10138,0.10126,0.1,0.10156,0.1,0.10268,0.1,0.10348,0.117375,0.153865,0.144395,0.149375,0.1523,0.1186,0.153865,0.12048,0.153865,0.1294,0.153865,0.13679,0.0572,0.069115,0.071915,0.072215,0.0612,0.0636,0.0674,0.068415
5,0.0777,0.108998,0.1105,0.1107,0.094698,0.1001,0.1055,0.1085,0.1048279999999999,0.103528,0.1056,0.104704,0.103676,0.1051,0.103528,0.1044799999999999,0.103528,0.105576,0.103528,0.106676,0.1198,0.1566,0.149034,0.15477,0.1565,0.121334,0.1566,0.124302,0.1566,0.1328,0.1566,0.140934,0.0582979999999999,0.0729,0.072896,0.0729,0.0623,0.064798,0.0681,0.0692
6,0.080481,0.110281,0.1118,0.1125,0.098,0.103,0.1062,0.1095,0.107272,0.1051,0.1077,0.106772,0.1056,0.107272,0.1051,0.107272,0.1051,0.1078,0.1051,0.108616,0.122146,0.159373,0.152619,0.157273,0.159473,0.124273,0.159373,0.1274,0.159373,0.137019,0.159373,0.144673,0.0593,0.0738,0.073481,0.0733,0.063781,0.065981,0.0688,0.0709
7,0.0843,0.112,0.1132,0.115464,0.100464,0.105128,0.107764,0.1105,0.109436,0.1068,0.109168,0.108268,0.107268,0.108836,0.1068,0.1093,0.1068,0.110268,0.1068,0.110068,0.125924,0.162896,0.155512,0.1607,0.162272,0.1274,0.162896,0.131112,0.162896,0.139812,0.162896,0.147612,0.0603,0.0742,0.0742,0.0745,0.0647,0.0671,0.0694,0.0727
8,0.0869,0.1132939999999999,0.1152,0.1187,0.1034,0.1071,0.1094,0.1114,0.111792,0.1078,0.110328,0.1097,0.1086,0.111564,0.1078,0.111828,0.1078,0.112164,0.1078,0.1118639999999999,0.1283,0.166851,0.158351,0.1635019999999999,0.166602,0.131,0.166851,0.133451,0.166851,0.142851,0.166851,0.150702,0.0609,0.0748,0.0758,0.076441,0.0657469999999999,0.0679,0.07,0.0735
9,0.08893,0.11436,0.117,0.12033,0.1051,0.10893,0.11073,0.1125,0.11356,0.10906,0.11226,0.11106,0.1097,0.11398,0.10906,0.11368,0.10906,0.11396,0.10906,0.11372,0.1305,0.16949,0.15999,0.16629,0.16907,0.1327,0.16949,0.13579,0.16949,0.1451899999999999,0.16949,0.15418,0.0615,0.07523,0.0771,0.07826,0.06623,0.06876,0.0709,0.0743
10,0.091213,0.115813,0.119526,0.123026,0.106613,0.110213,0.112413,0.113513,0.115656,0.110156,0.113956,0.1122,0.110968,0.116,0.110156,0.115956,0.110156,0.115556,0.110156,0.115412,0.132729,0.171529,0.1628,0.168458,0.170829,0.135629,0.171529,0.1384,0.171529,0.148287,0.171529,0.156287,0.0625,0.0765,0.077813,0.0791,0.067,0.0699,0.071713,0.075
11,0.0935,0.1173,0.122096,0.124996,0.1085,0.1119,0.1142,0.115496,0.1175,0.1114039999999999,0.1153,0.1136,0.112152,0.1178,0.1114039999999999,0.1183,0.1114039999999999,0.1177,0.1114039999999999,0.1166,0.1361,0.1737,0.1652,0.1704,0.1727,0.138336,0.1737,0.1417,0.1737,0.151568,0.1737,0.159136,0.0631,0.0772,0.078496,0.0794,0.067796,0.070896,0.072796,0.0758
12,0.0953,0.119379,0.1241,0.127079,0.1102,0.1133,0.1159,0.117258,0.119644,0.1122,0.116148,0.1142,0.113148,0.120048,0.1122,0.120544,0.1122,0.119448,0.1122,0.118048,0.138607,0.176207,0.166314,0.171507,0.1751,0.140507,0.176207,0.143907,0.176207,0.1545,0.176207,0.1614,0.0637,0.0777,0.0791,0.0798,0.0685,0.0715,0.073779,0.0764
13,0.0965,0.1226,0.127162,0.1283,0.1117,0.1144,0.117962,0.1193,0.1216,0.1132,0.117044,0.115544,0.114344,0.1217,0.1132,0.122144,0.1132,0.121788,0.1132,0.119132,0.1405,0.1776,0.1686,0.173092,0.1769,0.142646,0.1776,0.1469,0.1776,0.1561,0.1776,0.163892,0.0644,0.0782,0.0795,0.0802,0.069362,0.0722,0.0747,0.077
14,0.098345,0.12779,0.1298,0.1293,0.113,0.1154,0.119445,0.1216,0.12324,0.1142799999999999,0.11844,0.1162,0.1152,0.12334,0.1142799999999999,0.1243399999999999,0.1142799999999999,0.1232,0.1142799999999999,0.1208,0.1426849999999999,0.179,0.1704,0.174585,0.1789849999999999,0.1447,0.179,0.1493,0.179,0.158985,0.179,0.16627,0.0654,0.0787,0.0801,0.080645,0.07039,0.0728,0.0756,0.0774
15,0.1012,0.1299,0.1319,0.1313,0.1144,0.1163,0.120828,0.124056,0.1256,0.1151,0.1198,0.1177,0.116,0.125736,0.1151,0.126408,0.1151,0.124136,0.1151,0.121936,0.144624,0.181948,0.172624,0.176,0.180648,0.147524,0.181948,0.151924,0.181948,0.1612,0.181948,0.1681,0.066228,0.0791,0.0809,0.0811,0.0712,0.0732,0.076128,0.0782
