percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.161046,0.392939,0.416601,0.4280819999999999,0.240728,0.293273,0.342846,0.373564,0.38652,0.329535,0.370055,0.346875,0.337275,0.38652,0.330555,0.38766,0.329545,0.39151,0.329535,0.3802399999999999,0.245101,0.370019,0.388382,0.4069,0.2787469999999999,0.299891,0.338164,0.359673
1,0.188274,0.404728,0.425382,0.433482,0.2727819999999999,0.30911,0.354228,0.38341,0.40462,0.36716,0.38941,0.38534,0.38022,0.40796,0.37431,0.40882,0.37432,0.41364,0.36716,0.40401,0.265892,0.380764,0.406682,0.423356,0.298456,0.311046,0.357846,0.373664
2,0.206341,0.4194,0.430973,0.445765,0.289938,0.3233,0.363173,0.401819,0.421515,0.39773,0.41152,0.40473,0.398075,0.422405,0.39146,0.422915,0.39563,0.42403,0.3978649999999999,0.4187,0.280338,0.3986,0.411738,0.444646,0.312573,0.341373,0.373738,0.384011
3,0.218268,0.427864,0.435984,0.450764,0.29872,0.3325,0.3721,0.409792,0.42868,0.4085999999999999,0.42528,0.4156,0.41056,0.4297,0.4029,0.43092,0.40466,0.43756,0.4085999999999999,0.4324,0.290128,0.414184,0.432496,0.45372,0.323264,0.35252,0.3802,0.39022
4,0.231085,0.43182,0.441875,0.46114,0.31221,0.33982,0.3774,0.42262,0.43385,0.4154,0.43445,0.4228,0.4163,0.437775,0.410825,0.43925,0.41415,0.4475,0.4154,0.44265,0.29794,0.42172,0.4457549999999999,0.45691,0.335455,0.36074,0.3848499999999999,0.40231
5,0.242046,0.436646,0.449992,0.466892,0.3196,0.3473,0.382284,0.43229,0.44194,0.42116,0.43843,0.4285299999999999,0.4228,0.4444,0.4174,0.4471299999999999,0.42033,0.45493,0.42116,0.44903,0.307346,0.42973,0.452938,0.4608,0.346322,0.366738,0.388438,0.411976
6,0.256637,0.4408,0.457985,0.471537,0.325474,0.354374,0.390237,0.436,0.44917,0.4258,0.44517,0.432875,0.426135,0.451675,0.422235,0.45427,0.424435,0.459035,0.4258,0.455105,0.317085,0.4381,0.458674,0.4649,0.355274,0.373337,0.393396,0.421159
7,0.265356,0.443356,0.4624,0.4748,0.3312279999999999,0.3599279999999999,0.395928,0.4387,0.45444,0.43014,0.44866,0.4382,0.42938,0.45664,0.42564,0.46026,0.4264,0.46524,0.43014,0.4595,0.323328,0.444828,0.4617,0.468528,0.365828,0.3805,0.400896,0.426828
8,0.274638,0.4468,0.467019,0.479219,0.337157,0.363357,0.404776,0.442938,0.4613,0.4348,0.452445,0.441145,0.433645,0.46526,0.4288949999999999,0.465935,0.43069,0.47047,0.434935,0.465335,0.330038,0.4531,0.464838,0.471638,0.373557,0.386076,0.412585,0.432895
9,0.28539,0.45,0.4714,0.4837,0.34452,0.36611,0.4115,0.44642,0.4684,0.4395,0.4555,0.444,0.4373,0.4705,0.43395,0.4733,0.43495,0.47535,0.4395,0.4675,0.3394,0.45861,0.46681,0.47381,0.38023,0.39282,0.42132,0.44659
10,0.2917,0.455702,0.4754009999999999,0.4878,0.350605,0.371303,0.417801,0.451902,0.47285,0.442855,0.4588549999999999,0.44751,0.4406,0.4753549999999999,0.43781,0.479085,0.439355,0.48011,0.442855,0.47162,0.3464049999999999,0.462302,0.4691,0.476604,0.384304,0.3984049999999999,0.4290009999999999,0.455
11,0.300968,0.460452,0.4806,0.490676,0.356792,0.3756919999999999,0.423992,0.4557839999999999,0.4782,0.44708,0.4619,0.45078,0.44496,0.4801,0.44216,0.48656,0.44356,0.48292,0.44708,0.47642,0.3546,0.466892,0.4714919999999999,0.479992,0.390092,0.4025,0.4361919999999999,0.458984
12,0.307283,0.465883,0.484566,0.493766,0.361083,0.3805,0.429766,0.4593,0.48446,0.450195,0.466225,0.454865,0.449165,0.4864,0.44623,0.4923,0.44766,0.4850649999999999,0.450195,0.479765,0.360966,0.4706639999999999,0.475081,0.482383,0.3963489999999999,0.409366,0.442883,0.464166
13,0.314874,0.471574,0.4884,0.5051399999999999,0.368414,0.386944,0.439122,0.4614,0.48947,0.45484,0.47041,0.45968,0.45357,0.49354,0.45035,0.49617,0.45228,0.48974,0.45484,0.482,0.368174,0.4776,0.4801,0.4855,0.402622,0.415548,0.447074,0.468374
14,0.3212299999999999,0.48323,0.4955299999999999,0.513925,0.375195,0.39163,0.4445,0.4638,0.49725,0.45795,0.476675,0.46575,0.458925,0.499375,0.45555,0.5010749999999999,0.455875,0.494025,0.4581,0.485575,0.373625,0.4823949999999999,0.4885299999999999,0.487665,0.40803,0.4231,0.4524,0.4755
15,0.3268,0.488168,0.499312,0.525856,0.380156,0.395404,0.452992,0.467356,0.50224,0.4632799999999999,0.48174,0.47328,0.46614,0.50444,0.45908,0.50444,0.4598399999999999,0.4965799999999999,0.4632799999999999,0.48888,0.378824,0.484156,0.491212,0.4906,0.410756,0.427768,0.457956,0.478956
16,0.3326,0.492035,0.503247,0.5320940000000001,0.387394,0.401241,0.4574,0.470988,0.5091100000000001,0.4678,0.485385,0.4759,0.4699,0.5115400000000001,0.464585,0.510255,0.465085,0.499385,0.4678,0.493185,0.3842,0.4865,0.494147,0.4923,0.41747,0.431647,0.461847,0.4806
17,0.337638,0.4947,0.513238,0.540376,0.392314,0.4049,0.46259,0.4749,0.51612,0.4723799999999999,0.4890899999999999,0.48035,0.4724,0.51638,0.46968,0.5165799999999999,0.4694899999999999,0.5023799999999999,0.4723799999999999,0.49739,0.389338,0.489576,0.495438,0.494538,0.4214,0.4351379999999999,0.4661,0.4834
18,0.343429,0.4978,0.5166,0.551858,0.3967,0.411829,0.466658,0.4786,0.5228900000000001,0.4752,0.49369,0.484385,0.475995,0.5228700000000001,0.4733,0.522785,0.4733,0.5055850000000001,0.475295,0.5026,0.394058,0.492829,0.497229,0.497629,0.4253,0.440129,0.468229,0.485229
19,0.34902,0.5008,0.53058,0.5548,0.40112,0.4163,0.46992,0.4839,0.5294,0.4793,0.4977,0.4885,0.4799,0.5309,0.4772,0.5283,0.477,0.5117,0.48,0.5072,0.3991,0.4947,0.4995,0.49962,0.42828,0.4431,0.4728,0.48858
20,0.353111,0.5045,0.5421,0.5573,0.405055,0.4226109999999999,0.4750109999999999,0.4881109999999999,0.536115,0.4846,0.502505,0.4931049999999999,0.4866,0.537,0.4823,0.5350050000000001,0.482325,0.51671,0.4848,0.51281,0.404344,0.4967109999999999,0.5024109999999999,0.5015219999999999,0.432422,0.448422,0.4762,0.4927
21,0.360106,0.516208,0.546014,0.5616,0.411102,0.4285179999999999,0.4779,0.4960239999999999,0.54311,0.4906399999999999,0.5074,0.49812,0.49311,0.54405,0.48822,0.5401,0.48824,0.52383,0.49132,0.51747,0.410404,0.5007,0.5061,0.503802,0.437104,0.453522,0.4793,0.4966
22,0.365279,0.5247860000000001,0.5525,0.563393,0.415486,0.436272,0.481286,0.5026,0.54886,0.4962,0.5123449999999999,0.50293,0.498415,0.549415,0.494895,0.5452,0.495145,0.5298,0.4962149999999999,0.525005,0.414779,0.5046930000000001,0.509993,0.5057,0.4408,0.459593,0.482793,0.500193
23,0.370768,0.5337360000000001,0.558184,0.5655,0.420468,0.4435,0.486936,0.5098520000000001,0.55264,0.50202,0.51764,0.50898,0.50662,0.5549799999999999,0.50202,0.55008,0.50102,0.536,0.5021599999999999,0.53124,0.4210839999999999,0.5082,0.513152,0.515688,0.444852,0.462184,0.4865839999999999,0.502984
