percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.067082,0.15449,0.0,0.0,0.1083,0.1248,0.14192,0.1569,0.163623,0.165887,0.168823,0.169241,0.167282,0.1631459999999999,0.165887,0.1631459999999999,0.165887,0.1672,0.165887,0.16931,0.176459,0.200614,0.199,0.200207,0.203974,0.177674,0.200614,0.177874,0.200614,0.190537,0.200614,0.195107,0.1171,0.15159,0.0,0.0,0.1318,0.140682,0.1486,0.15325
1,0.082464,0.16576,0.1659,0.1663,0.117064,0.135964,0.15542,0.1665,0.169546,0.170746,0.174028,0.1726,0.171482,0.17001,0.170746,0.17001,0.170746,0.1732,0.170746,0.174882,0.1876,0.209248,0.206696,0.2078,0.2091,0.187922,0.209248,0.18747,0.209248,0.197044,0.209248,0.203674,0.1252,0.16472,0.167,0.1681,0.1401639999999999,0.147856,0.158442,0.1632
2,0.0907,0.17139,0.1701,0.170676,0.122346,0.1411,0.1596,0.169494,0.1745,0.173923,0.1784,0.176446,0.175323,0.1745229999999999,0.173923,0.1745,0.173923,0.177146,0.173923,0.179223,0.194311,0.2126,0.210711,0.212711,0.213033,0.194211,0.2126,0.1938,0.2126,0.202733,0.2126,0.209511,0.130192,0.169,0.1713,0.1726,0.145246,0.152692,0.163813,0.169
3,0.098028,0.1745,0.174744,0.1742,0.1282,0.1442,0.16278,0.172596,0.177728,0.176756,0.181364,0.1798,0.177764,0.1778,0.176756,0.177728,0.176756,0.1813,0.176756,0.1833,0.197644,0.2149,0.213196,0.215144,0.2154,0.198592,0.2149,0.199048,0.2149,0.206288,0.2149,0.211248,0.1343,0.1721,0.1741,0.1753,0.1485,0.156,0.1658,0.1712
4,0.10361,0.1771,0.1781,0.17936,0.1329,0.1479,0.16615,0.1749,0.1813,0.1798,0.185005,0.182415,0.1818,0.1813,0.1798,0.181325,0.1798,0.185715,0.1798,0.186805,0.2047,0.217185,0.215185,0.217285,0.21827,0.205735,0.217185,0.205125,0.217185,0.209885,0.217185,0.2126,0.1377,0.1749,0.1764,0.177265,0.15061,0.15801,0.1682,0.17295
5,0.1082919999999999,0.17938,0.1826,0.1883,0.1376919999999999,0.151692,0.17,0.1771,0.185446,0.1822,0.1876,0.185646,0.1853,0.1855,0.1822,0.185592,0.1822,0.189146,0.1822,0.190146,0.2091,0.2188,0.217022,0.218922,0.2193439999999999,0.2091,0.2188,0.2091,0.2188,0.212266,0.2188,0.2146,0.1415,0.1764,0.1783,0.182258,0.152992,0.1596,0.17,0.1742
6,0.1127,0.1827,0.188054,0.192244,0.142922,0.1551,0.17259,0.1794,0.189187,0.185387,0.192274,0.189474,0.187687,0.1892,0.185387,0.189287,0.185387,0.193074,0.185387,0.193587,0.212559,0.2203,0.218559,0.220459,0.220759,0.212559,0.2203,0.2117,0.2203,0.214759,0.2203,0.2161,0.1443,0.1782,0.180684,0.184,0.1552,0.161274,0.1715,0.17545
7,0.117,0.18594,0.1902,0.1941,0.146856,0.157956,0.1744,0.1819,0.192628,0.1874,0.1948,0.192384,0.189728,0.192956,0.1874,0.1931,0.1874,0.195884,0.1874,0.1979,0.214796,0.222,0.2204,0.221996,0.222,0.2151,0.222,0.2146,0.222,0.217484,0.222,0.2182,0.147,0.1797,0.1832,0.185444,0.157556,0.1628,0.1727,0.1766
8,0.121338,0.18837,0.193697,0.1954,0.149976,0.160276,0.1763,0.184241,0.195869,0.189638,0.196638,0.194069,0.192,0.195969,0.189638,0.195969,0.189638,0.199,0.189638,0.2001379999999999,0.217633,0.2234,0.2217,0.223333,0.2231989999999999,0.2175,0.2234,0.216933,0.2234,0.2191,0.2234,0.220233,0.1491,0.181,0.1848079999999999,0.1865,0.1592,0.1641,0.173639,0.17865
9,0.12612,0.1905,0.19641,0.1966,0.1526,0.163,0.1777,0.1865,0.19991,0.19141,0.19881,0.19621,0.1939,0.20021,0.19141,0.20011,0.19141,0.20242,0.19141,0.2026,0.21987,0.22457,0.22327,0.22467,0.22464,0.21997,0.22457,0.21987,0.22457,0.22127,0.22457,0.22197,0.15102,0.1822,0.1859,0.1874,0.16072,0.1655,0.1747,0.1801
