percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.1041779999999999,0.0,0.0,0.0,0.155039,0.1721,0.207852,0.0,0.273708,0.315168,0.313556,0.316842,0.3203,0.281294,0.315168,0.284014,0.315168,0.296926,0.315168,0.304128,0.157426,0.0,0.0,0.0,0.1839,0.21103,0.237126,0.0
1,0.1234379999999999,0.0,0.0,0.0,0.173352,0.1969919999999999,0.235138,0.2402919999999999,0.304932,0.327656,0.325028,0.3298,0.328908,0.306524,0.327656,0.313356,0.327656,0.316112,0.327656,0.3226199999999999,0.1912039999999999,0.0,0.0,0.0,0.208878,0.2247,0.25413,0.270804
2,0.137078,0.280139,0.1114620000000001,0.0,0.1821289999999999,0.211417,0.243678,0.272439,0.3226619999999999,0.335884,0.3345,0.337952,0.335426,0.3222,0.335884,0.325278,0.335884,0.331152,0.335884,0.332184,0.204234,0.295514,0.291341,0.0,0.2239,0.230239,0.2671779999999999,0.290373
3,0.146256,0.291644,0.305952,0.300212,0.194552,0.221012,0.251652,0.283356,0.332824,0.340824,0.343712,0.343,0.340368,0.333368,0.340824,0.33428,0.340824,0.341784,0.340824,0.341624,0.214912,0.302652,0.299552,0.291204,0.232268,0.241408,0.2733,0.297608
4,0.157765,0.302265,0.3096,0.31003,0.2026,0.23086,0.2599,0.291395,0.34061,0.34585,0.34635,0.34799,0.34647,0.34171,0.34585,0.34471,0.34585,0.34806,0.34585,0.34701,0.2211,0.3071649999999999,0.305465,0.3161,0.2412649999999999,0.252895,0.2812,0.300265
5,0.168278,0.3055,0.312378,0.311978,0.207378,0.236678,0.266156,0.295678,0.348968,0.350684,0.352236,0.3517,0.350784,0.3495,0.350684,0.350168,0.350684,0.353868,0.350684,0.352776,0.2265,0.3101779999999999,0.313756,0.318878,0.2462,0.2606779999999999,0.284678,0.3034
6,0.1754,0.308173,0.314891,0.315782,0.212682,0.241691,0.2778,0.299591,0.353784,0.3534,0.3551,0.3563,0.354698,0.355796,0.3534,0.357568,0.3534,0.360694,0.3534,0.356298,0.231564,0.311973,0.3165,0.321091,0.254564,0.267273,0.2883,0.3073
7,0.184704,0.312404,0.317804,0.320704,0.221704,0.248304,0.284408,0.3051,0.360584,0.357684,0.358336,0.3593,0.3589,0.362512,0.357684,0.363824,0.357684,0.369424,0.357684,0.3625,0.237608,0.314204,0.319404,0.3238,0.25932,0.2762,0.291816,0.309408
8,0.190234,0.315317,0.320017,0.3232339999999999,0.227217,0.251517,0.290234,0.308551,0.366304,0.361326,0.361726,0.361752,0.362626,0.368004,0.361326,0.3692519999999999,0.361326,0.373326,0.361326,0.3667,0.240368,0.3156,0.3216,0.326017,0.2642,0.2820339999999999,0.295836,0.311
9,0.19416,0.31793,0.3212,0.32513,0.23143,0.2567299999999999,0.2972,0.3117,0.37082,0.36574,0.36544,0.3647,0.3662,0.37196,0.36574,0.37404,0.36574,0.37714,0.36574,0.3698,0.24501,0.31772,0.3242299999999999,0.32713,0.2702299999999999,0.28666,0.30245,0.3125
10,0.200729,0.3211,0.3235,0.3271,0.237886,0.260686,0.299629,0.313443,0.375554,0.369654,0.370824,0.3694,0.3724,0.37757,0.369654,0.380178,0.369654,0.382054,0.369654,0.373908,0.249543,0.3202,0.326343,0.3284,0.274043,0.2902,0.3073,0.315543
11,0.206556,0.324956,0.325412,0.329512,0.243556,0.2632,0.303668,0.3159,0.3818439999999999,0.3753039999999999,0.375068,0.37414,0.376604,0.383272,0.3753039999999999,0.3860719999999999,0.3753039999999999,0.386436,0.3753039999999999,0.377804,0.253612,0.3219,0.3283,0.329156,0.2779,0.293256,0.310956,0.317768
12,0.211176,0.3287069999999999,0.328469,0.3333,0.247938,0.267745,0.3076379999999999,0.3187379999999999,0.386946,0.379982,0.378782,0.380782,0.3816819999999999,0.3883,0.379982,0.390182,0.379982,0.389482,0.379982,0.3825,0.257569,0.324169,0.3293,0.33,0.281838,0.2954,0.312969,0.319369
13,0.2145,0.3327,0.33171,0.335864,0.252,0.272,0.3111,0.3211,0.392292,0.384888,0.38338,0.386368,0.386296,0.394172,0.384888,0.3963,0.384888,0.392992,0.384888,0.386596,0.2611819999999999,0.325964,0.3307819999999999,0.3311,0.286646,0.297546,0.315746,0.320946
14,0.2180899999999999,0.334495,0.333795,0.3384,0.25659,0.275285,0.313995,0.323895,0.3977199999999999,0.38921,0.38974,0.39014,0.3911699999999999,0.39832,0.38921,0.4003,0.38921,0.39682,0.38921,0.39156,0.266595,0.3272,0.332185,0.3324,0.29039,0.3002,0.3188,0.3231
15,0.2228,0.337,0.3363,0.341308,0.262148,0.278648,0.316408,0.326008,0.401568,0.3945,0.3945,0.395492,0.3964959999999999,0.4029,0.3945,0.404,0.3945,0.399324,0.3945,0.395324,0.2709,0.329408,0.333408,0.334108,0.2927,0.302308,0.3204,0.325416
16,0.226421,0.338721,0.340242,0.3452,0.266568,0.283642,0.3187,0.328421,0.40449,0.397828,0.400138,0.3988379999999999,0.399814,0.405776,0.397828,0.4084,0.397828,0.402938,0.397828,0.398538,0.275042,0.330642,0.335021,0.3358,0.2959,0.3053,0.322,0.328242
17,0.230402,0.3409,0.3450419999999999,0.3481,0.270768,0.286834,0.32,0.3306,0.409804,0.401604,0.4027,0.402352,0.402804,0.4102,0.401604,0.4106039999999999,0.401604,0.4076559999999999,0.401604,0.401512,0.2783339999999999,0.3318,0.3368,0.3373339999999999,0.298134,0.3069,0.3239,0.3297339999999999
18,0.233647,0.342947,0.349594,0.353894,0.2741,0.290994,0.3221,0.332747,0.412966,0.404666,0.405266,0.406366,0.406566,0.4131,0.404666,0.414332,0.404666,0.4109319999999999,0.404666,0.405498,0.281641,0.333094,0.3384,0.338894,0.300847,0.3106,0.327194,0.332094
19,0.23844,0.3453,0.3531,0.3564,0.2779,0.29646,0.32346,0.3353,0.4175,0.4077,0.409,0.41058,0.4092,0.41786,0.4077,0.4194,0.4077,0.41436,0.4077,0.4101,0.2853,0.3353,0.34,0.34252,0.30322,0.313,0.32932,0.3339
20,0.242273,0.3494109999999999,0.358173,0.358573,0.281546,0.301273,0.325773,0.338573,0.420182,0.4114939999999999,0.4113,0.412688,0.4119879999999999,0.421182,0.4114939999999999,0.422782,0.4114939999999999,0.416594,0.4114939999999999,0.413,0.289373,0.337373,0.341573,0.346846,0.306246,0.315073,0.331873,0.3362
21,0.2451,0.354286,0.361986,0.363,0.2839859999999999,0.305686,0.3291,0.3404,0.423408,0.413608,0.414,0.4151,0.415308,0.424608,0.413608,0.426008,0.413608,0.4196,0.413608,0.416208,0.2919859999999999,0.3414,0.3428,0.3487,0.309886,0.316986,0.3343859999999999,0.3377
22,0.2481,0.3577,0.3654,0.3673,0.287499,0.307399,0.3318,0.342798,0.426844,0.416244,0.417,0.417388,0.418144,0.4281,0.416244,0.4287,0.416244,0.422422,0.416244,0.418344,0.296498,0.344495,0.344799,0.349899,0.312599,0.319799,0.335999,0.339
23,0.25276,0.359824,0.368812,0.3709,0.292012,0.309424,0.3345,0.344512,0.429672,0.4192,0.4185,0.419736,0.419936,0.4312439999999999,0.4192,0.431536,0.4192,0.42538,0.4192,0.4209,0.299612,0.346912,0.3472,0.3514,0.315424,0.323324,0.337912,0.3412
24,0.257675,0.361725,0.3707749999999999,0.373575,0.2956,0.312725,0.337825,0.3472,0.434,0.42105,0.4212,0.4224,0.42175,0.4354,0.42105,0.4354,0.42105,0.4286999999999999,0.42105,0.4226499999999999,0.3022,0.3491,0.349225,0.3524,0.318325,0.32625,0.339925,0.3424
25,0.261928,0.3632,0.377328,0.384138,0.2978,0.317438,0.339538,0.350304,0.436664,0.4225,0.422864,0.425164,0.424492,0.4376,0.4225,0.438164,0.4225,0.431664,0.4225,0.425064,0.3059759999999999,0.3499,0.352938,0.353838,0.321214,0.329,0.3418,0.344038
