percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.088468,0.189,0.18765,0.2,0.1202459999999999,0.132836,0.17997,0.169034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.102156,0.193356,0.210592,0.291156,0.13658,0.159672,0.190156,0.187724,0.132304,0.216172,0.21228,0.2354,0.1341719999999999,0.145324,0.201392,0.207712
2,0.1130019999999999,0.206068,0.274406,0.2996,0.151202,0.180444,0.195904,0.2013,0.16324,0.225502,0.252098,0.284734,0.172602,0.18717,0.215034,0.216214
3,0.127796,0.250996,0.293672,0.301812,0.166124,0.192712,0.20176,0.22394,0.17864,0.240328,0.293596,0.311284,0.193324,0.206212,0.23296,0.23018
4,0.14836,0.28059,0.304,0.3035899999999999,0.17953,0.20096,0.20529,0.24436,0.19303,0.29309,0.31107,0.32049,0.21212,0.23051,0.2374899999999999,0.26043
5,0.162168,0.301104,0.307568,0.305536,0.194624,0.2079,0.23564,0.264508,0.2100759999999999,0.304668,0.316836,0.322872,0.2281,0.2434039999999999,0.255368,0.2861
6,0.1707,0.3095,0.313046,0.309084,0.204,0.212538,0.252368,0.277984,0.2212,0.310414,0.320192,0.3251,0.24745,0.255868,0.278276,0.295888
7,0.178016,0.3127479999999999,0.3169,0.312,0.2113239999999999,0.222944,0.264196,0.290768,0.233824,0.318924,0.324644,0.3274,0.257672,0.262864,0.290124,0.3132959999999999
8,0.186402,0.320202,0.319502,0.323106,0.217102,0.2314,0.270304,0.299402,0.241106,0.332302,0.328702,0.3285,0.263206,0.271202,0.2959,0.320102
9,0.19528,0.32586,0.32258,0.33208,0.22452,0.23934,0.27558,0.30624,0.2495,0.3345,0.33368,0.3299,0.27306,0.2838,0.30318,0.32448
10,0.202058,0.329516,0.3299,0.335,0.235464,0.247158,0.287386,0.312574,0.257458,0.337516,0.336874,0.331558,0.279074,0.2893,0.307058,0.328158
11,0.208472,0.3369,0.340272,0.3394,0.240836,0.2562359999999999,0.297916,0.320572,0.264,0.340272,0.3396,0.336988,0.28456,0.298896,0.314808,0.332936
12,0.214512,0.340728,0.343814,0.344014,0.251898,0.2663419999999999,0.307414,0.329498,0.2729,0.3424,0.34247,0.3443839999999999,0.29197,0.309428,0.324314,0.3361
13,0.221692,0.342992,0.348392,0.3494,0.259384,0.272,0.3131839999999999,0.3423839999999999,0.280692,0.344284,0.3447,0.3468,0.299192,0.318544,0.334368,0.339276
14,0.22797,0.34727,0.35154,0.35257,0.26475,0.27788,0.31637,0.35304,0.28751,0.3458,0.34847,0.3494,0.31218,0.3234,0.34087,0.3415
15,0.236348,0.352044,0.3547,0.362548,0.267844,0.284196,0.3288680000000001,0.358496,0.293796,0.348248,0.350748,0.3542,0.3186,0.3314,0.346396,0.343448
16,0.2427,0.359226,0.357826,0.368838,0.274382,0.293326,0.34243,0.362978,0.2978,0.350852,0.35283,0.358826,0.32336,0.335952,0.350826,0.3505
17,0.2492079999999999,0.361608,0.361404,0.376004,0.2799159999999999,0.304816,0.3495159999999999,0.3679,0.303208,0.3525,0.355812,0.360208,0.328032,0.339604,0.355904,0.353832
18,0.254546,0.36721,0.371992,0.3844,0.285492,0.3135819999999999,0.35743,0.3695819999999999,0.308782,0.3569,0.359764,0.3631,0.333682,0.34371,0.361946,0.3579
19,0.25996,0.3736,0.38158,0.4009,0.29426,0.32728,0.36386,0.3791,0.31346,0.36046,0.362,0.3742,0.34096,0.34896,0.36596,0.36186
20,0.264738,0.382318,0.405838,0.415508,0.302638,0.338152,0.371094,0.3831759999999999,0.320038,0.3644759999999999,0.365052,0.3797,0.3455,0.3564759999999999,0.371738,0.366038
21,0.270648,0.388316,0.4144,0.427464,0.3092,0.342,0.382992,0.387132,0.323664,0.367848,0.378516,0.382764,0.351732,0.361132,0.377316,0.369516
22,0.2748879999999999,0.40577,0.425994,0.431888,0.314476,0.3484879999999999,0.39297,0.398094,0.328988,0.37327,0.382582,0.3916759999999999,0.354994,0.367394,0.382894,0.377382
23,0.2802599999999999,0.418532,0.432116,0.4405599999999999,0.322372,0.355444,0.39836,0.4092,0.337732,0.382972,0.390644,0.398232,0.358972,0.372272,0.386716,0.387344
