percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivmean10,ivmean1080,ivmean120,ivmean150,ivmean180,ivmean20,ivmean270,ivmean30,ivmean360,ivmean60,ivmean720,ivmean90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.1366,0.297991,0.3078,0.3166,0.177391,0.2051909999999999,0.237055,0.282091,0.3263919999999999,0.408484,0.397223,0.400269,0.403046,0.33573,0.408561,0.353752,0.407761,0.3829149999999999,0.408484,0.389083,0.373348,0.418874,0.413936,0.415848,0.419448,0.384822,0.420274,0.399896,0.418392,0.408574,0.418874,0.413022,0.345516,0.407354,0.393308,0.399286,0.4047,0.360377,0.407808,0.373277,0.407154,0.387231,0.407354,0.3843399999999999,0.226955,0.2997,0.3030819999999999,0.306282,0.243837,0.254591,0.2777,0.295891
1,0.150528,0.314982,0.315582,0.3246819999999999,0.194782,0.215046,0.257828,0.2949,0.351838,0.422692,0.409052,0.412022,0.415438,0.367836,0.421492,0.37973,0.421192,0.397992,0.422692,0.403684,0.38954,0.431696,0.424392,0.4272,0.429448,0.401844,0.431392,0.410344,0.430696,0.417844,0.431696,0.422444,0.369654,0.41877,0.407732,0.414116,0.416078,0.3799,0.419362,0.390054,0.418408,0.404554,0.41877,0.405154,0.235682,0.3053,0.3104,0.309882,0.255982,0.2658,0.293682,0.301764
2,0.1637759999999999,0.319,0.321373,0.328473,0.210284,0.231419,0.272373,0.305546,0.368869,0.430176,0.419738,0.421938,0.4244,0.3776,0.4294,0.393507,0.4294,0.409338,0.430176,0.415769,0.402732,0.4391,0.433066,0.433644,0.4355,0.410722,0.437622,0.418022,0.437822,0.424966,0.4391,0.428822,0.379962,0.4267,0.416786,0.421831,0.424962,0.393331,0.427331,0.403862,0.4263,0.416731,0.4267,0.414062,0.244719,0.314819,0.314319,0.3133,0.266346,0.279838,0.302573,0.310973
3,0.1723,0.3226279999999999,0.327,0.3313,0.218956,0.240892,0.279764,0.312964,0.379844,0.436492,0.42786,0.4296,0.431892,0.3914,0.43576,0.4022,0.43626,0.417884,0.436492,0.42306,0.4104959999999999,0.443496,0.437096,0.439292,0.440692,0.418192,0.442696,0.4244,0.4427,0.433996,0.443496,0.434496,0.391716,0.433508,0.424008,0.427816,0.432008,0.4038,0.434116,0.412408,0.432816,0.423432,0.433508,0.420524,0.2529,0.3209,0.3171,0.319164,0.2778279999999999,0.2883,0.307764,0.316064
4,0.183055,0.3255,0.332,0.3343,0.2291,0.250255,0.299095,0.3188,0.391275,0.441815,0.43293,0.435645,0.4377,0.401215,0.44023,0.4105149999999999,0.441515,0.4252,0.441815,0.42883,0.4163,0.44764,0.4403,0.4426,0.4454,0.42312,0.4469,0.43215,0.4469,0.44057,0.44764,0.43997,0.3996,0.4397,0.430625,0.434055,0.436885,0.41077,0.4388,0.418585,0.43917,0.4299,0.4397,0.429655,0.260555,0.324055,0.322555,0.3234,0.28451,0.29542,0.312,0.320555
5,0.195638,0.329946,0.336992,0.3378,0.241292,0.265038,0.309746,0.323246,0.3992,0.4468,0.438414,0.441138,0.4428,0.406576,0.4452,0.416476,0.446552,0.432176,0.4468,0.434038,0.421944,0.451488,0.443888,0.445044,0.449144,0.427044,0.4511,0.436388,0.451244,0.445788,0.451488,0.4436,0.409024,0.4441,0.437562,0.4392,0.442262,0.415662,0.443486,0.4263,0.4436,0.436262,0.4441,0.434324,0.2674,0.328292,0.329046,0.329792,0.2903,0.302038,0.316,0.325492
6,0.202622,0.334737,0.3402,0.339437,0.249037,0.272211,0.315137,0.3285,0.4058609999999999,0.4506,0.442622,0.445244,0.447661,0.4149609999999999,0.449961,0.423783,0.450922,0.438944,0.4506,0.439683,0.426918,0.454418,0.447318,0.449218,0.451818,0.432618,0.4539,0.4414,0.454218,0.451854,0.454418,0.446436,0.416339,0.4485,0.4424,0.443339,0.446339,0.421217,0.447739,0.4321,0.448156,0.4407,0.4485,0.440678,0.2739,0.332874,0.3326,0.3334,0.2951,0.306237,0.319837,0.329037
7,0.210384,0.3378,0.342228,0.3437,0.2579,0.277384,0.3181279999999999,0.333512,0.412184,0.454968,0.447752,0.4495,0.452168,0.42,0.453884,0.430184,0.455184,0.443336,0.454968,0.445984,0.4322,0.45776,0.4517919999999999,0.453792,0.4553,0.4374,0.457292,0.4447,0.457292,0.455892,0.45776,0.452,0.421016,0.452716,0.4461,0.4477,0.4504,0.426,0.451332,0.436016,0.452448,0.446,0.452716,0.4448,0.2785,0.3369,0.3363279999999999,0.335928,0.300328,0.3099,0.323328,0.332028
8,0.217219,0.3415,0.3448,0.352776,0.2648379999999999,0.284209,0.3211,0.340138,0.4175069999999999,0.458614,0.451614,0.453514,0.4567,0.4250069999999999,0.4577,0.434007,0.459321,0.4503,0.458614,0.450914,0.437232,0.4606,0.455332,0.456766,0.458366,0.4421319999999999,0.460566,0.448766,0.461632,0.4592,0.4606,0.456066,0.425186,0.456693,0.450193,0.4522,0.454393,0.430072,0.455993,0.4407,0.4568,0.451593,0.456693,0.4493,0.2825,0.339319,0.338719,0.3389189999999999,0.3047,0.3139,0.327,0.335557
9,0.22471,0.346,0.35042,0.36571,0.27293,0.29053,0.3257,0.34511,0.4225,0.4633,0.45536,0.45803,0.4597,0.43043,0.46126,0.43906,0.4638,0.4553,0.4633,0.45543,0.44148,0.46412,0.4584,0.46038,0.46214,0.44604,0.46388,0.45338,0.46504,0.4636,0.46412,0.4601,0.43038,0.4606,0.45364,0.45517,0.4588,0.43528,0.46008,0.4451,0.46077,0.45654,0.4606,0.45257,0.28743,0.3418,0.34191,0.3408,0.30872,0.3187,0.3301,0.33951
