percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.068631,0.0,0.0,0.0,0.0974,0.1026239999999999,0.125488,0.0,0.147762,0.0,0.0,0.0,0.168362,0.180431,0.191762,0.0
1,0.083048,0.0,0.0,0.0,0.104724,0.1234,0.1578719999999999,0.1698,0.1589,0.0,0.0,0.0,0.1784,0.191162,0.214954,0.204572
2,0.094293,0.1801859999999999,0.176586,0.0,0.116723,0.128986,0.174472,0.186186,0.169393,0.228202,0.219086,0.0,0.186079,0.199451,0.22773,0.2356
3,0.10072,0.212296,0.210268,0.205448,0.1243239999999999,0.14074,0.184748,0.202936,0.178892,0.235892,0.233448,0.225848,0.195124,0.210808,0.2399,0.2459
4,0.106065,0.2231,0.224255,0.21034,0.1295,0.15772,0.194555,0.214755,0.1866,0.2457,0.248005,0.252665,0.20591,0.227265,0.249755,0.255755
5,0.1122,0.230386,0.232958,0.243272,0.138758,0.166386,0.200072,0.2211,0.194286,0.289186,0.280086,0.269844,0.2135,0.233744,0.2545,0.271986
6,0.118051,0.235617,0.2427,0.248617,0.146717,0.173768,0.205234,0.223917,0.1995,0.2992,0.2840169999999999,0.2749169999999999,0.223634,0.240217,0.262717,0.283019
7,0.1237,0.239448,0.2513,0.253248,0.155328,0.1798,0.207144,0.229448,0.2043,0.301344,0.2989,0.285588,0.2332,0.246544,0.266896,0.289496
8,0.1303,0.244079,0.2570739999999999,0.259079,0.164679,0.1851,0.212637,0.234116,0.209,0.305458,0.302058,0.297195,0.2401,0.255,0.271379,0.294337
9,0.13505,0.24821,0.26271,0.26121,0.17624,0.19122,0.21952,0.23751,0.2177,0.3092,0.30632,0.30905,0.24423,0.25932,0.2769399999999999,0.29834
10,0.140964,0.253146,0.265682,0.265423,0.179441,0.199364,0.225969,0.241341,0.222941,0.311964,0.314041,0.312882,0.250041,0.265205,0.282441,0.303741
11,0.1459,0.2614599999999999,0.2686639999999999,0.2697,0.184372,0.207044,0.2313,0.244044,0.229672,0.3139,0.319072,0.3208919999999999,0.254944,0.270044,0.2877159999999999,0.308072
12,0.1506,0.2645,0.271403,0.273203,0.189709,0.209503,0.236612,0.247003,0.235309,0.317009,0.323706,0.325651,0.259803,0.273909,0.291603,0.3119
13,0.156168,0.268634,0.273,0.2744,0.196268,0.2138,0.242734,0.2512,0.2406,0.3194,0.328204,0.329034,0.265268,0.278034,0.2960339999999999,0.3139
14,0.16013,0.273065,0.2755,0.2761,0.20213,0.220765,0.246895,0.25503,0.246065,0.322965,0.33203,0.3336,0.27089,0.281265,0.299965,0.31753
15,0.1648,0.277596,0.2778,0.2789,0.2098,0.226892,0.251296,0.2604,0.251592,0.32788,0.334092,0.3354,0.275284,0.283792,0.303988,0.322092
16,0.171327,0.281,0.280027,0.2806,0.2137,0.234054,0.255308,0.264181,0.2572,0.3312,0.335427,0.337727,0.278981,0.287627,0.309727,0.325627
17,0.1756,0.283558,0.2818,0.2824,0.2181479999999999,0.238458,0.2589,0.269558,0.262016,0.3345,0.337658,0.3394,0.283558,0.2914,0.312258,0.328458
18,0.180278,0.287,0.285889,0.283989,0.224489,0.242778,0.2622,0.2771,0.2662,0.3369,0.3405,0.341989,0.2884779999999999,0.2954,0.315378,0.330389
19,0.18342,0.2888,0.29102,0.28688,0.22728,0.24832,0.2644,0.28166,0.26942,0.33902,0.3428,0.3451,0.294,0.29862,0.31932,0.33292
20,0.188051,0.2919509999999999,0.2934509999999999,0.2903,0.2329,0.2535509999999999,0.267902,0.2848509999999999,0.273651,0.3403509999999999,0.3446,0.346751,0.298102,0.3026,0.3225,0.3358
21,0.193374,0.296564,0.2945,0.293528,0.236346,0.257382,0.2702,0.2871,0.279064,0.342482,0.3455,0.3503819999999999,0.3005819999999999,0.306464,0.326146,0.338
22,0.1986129999999999,0.300226,0.2956,0.2974,0.2409,0.259913,0.2729,0.291726,0.282839,0.345313,0.346713,0.352413,0.3038,0.310565,0.332626,0.343526
23,0.2029439999999999,0.3031,0.300388,0.3040759999999999,0.2449,0.263088,0.2764879999999999,0.299044,0.2866,0.3473,0.3486,0.3535,0.306044,0.3143,0.3388759999999999,0.3471
24,0.208775,0.305175,0.3025,0.3103,0.249975,0.26575,0.2818,0.302675,0.2907,0.349175,0.350875,0.355375,0.30965,0.319575,0.346175,0.34955
25,0.214942,0.3065,0.3065,0.313106,0.253306,0.269824,0.2857,0.3052,0.294912,0.351506,0.352606,0.357106,0.3131,0.324518,0.3515,0.354006
