percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.048873,0.149857,0.147246,0.16,0.066165,0.0773,0.101739,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.060246,0.1552,0.155292,0.161992,0.09012,0.102892,0.132546,0.150538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0727329999999999,0.156719,0.164,0.1733,0.102319,0.110119,0.137,0.1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.083792,0.160692,0.1655,0.176292,0.110792,0.117884,0.141952,0.160584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0899649999999999,0.1669,0.17296,0.1774649999999999,0.1162,0.1262299999999999,0.146765,0.16463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0938379999999999,0.171038,0.1807,0.1792,0.1217,0.130152,0.150138,0.168076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.102344,0.1738,0.183,0.183311,0.125711,0.136922,0.1543,0.169822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1088679999999999,0.1789,0.184584,0.186268,0.1293,0.141884,0.1603679999999999,0.172684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.113157,0.183442,0.1858,0.1955,0.134414,0.145157,0.164557,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.11829,0.18803,0.1897,0.20019,0.1402,0.1509,0.16889,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.123106,0.189903,0.193603,0.2035,0.1431,0.1543,0.174206,0.182718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.128852,0.191452,0.1997,0.206652,0.1464,0.1584,0.179452,0.1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.133496,0.193598,0.2059,0.2083,0.149,0.162698,0.183449,0.189649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.137322,0.195522,0.2080219999999999,0.2115,0.152922,0.166922,0.187822,0.193222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.1405,0.19929,0.210495,0.2134,0.157295,0.17148,0.192295,0.19529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.1433,0.206512,0.214968,0.2156,0.161636,0.174604,0.1958,0.1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.146241,0.213441,0.2180409999999999,0.2173,0.166823,0.178623,0.1976409999999999,0.201182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.149198,0.2154,0.2208,0.219114,0.171528,0.181914,0.200628,0.207028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.1526,0.218,0.222887,0.221087,0.1761609999999999,0.186861,0.204687,0.212087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.15596,0.221,0.226,0.2243,0.17992,0.1928,0.2071,0.21618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.1604,0.2231659999999999,0.2289,0.227933,0.183833,0.1965,0.210666,0.2185659999999999,0.0873659999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.164418,0.226418,0.2318,0.230836,0.1884,0.199606,0.216712,0.222,0.1069020000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.169516,0.230179,0.234,0.234679,0.192779,0.203279,0.22059,0.227658,0.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.1754,0.233504,0.2376,0.251852,0.195552,0.207204,0.225352,0.231652,0.1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.1795,0.240525,0.245825,0.2604,0.1978,0.212125,0.228925,0.23485,0.13645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.182198,0.24529,0.2512,0.264198,0.201598,0.215494,0.232994,0.237698,0.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.1864,0.2492,0.262271,0.2666,0.204171,0.219542,0.2365,0.2389,0.144642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.1904,0.255244,0.2701,0.269632,0.207744,0.224144,0.2409,0.240188,0.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.1949509999999999,0.262134,0.272717,0.2725,0.2118169999999999,0.2279,0.2434,0.2453189999999999,0.152234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.19909,0.26945,0.27529,0.27648,0.2147,0.2331,0.24649,0.2516899999999999,0.1557899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.2016629999999999,0.2722,0.277915,0.2808,0.219863,0.2364,0.250452,0.258252,0.160163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.204836,0.278072,0.283008,0.285036,0.223944,0.243236,0.253772,0.2646,0.1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.208609,0.2829089999999999,0.288545,0.291409,0.227218,0.248418,0.256909,0.267609,0.167518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
