percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.097585,0.244995,0.26686,0.27956,0.1468,0.17462,0.20973,0.2346349999999999,0.28622,0.2903119999999999,0.289808,0.293156,0.29352,0.28622,0.2903119999999999,0.28622,0.2903119999999999,0.289808,0.2903119999999999,0.289808,0.326424,0.330218,0.32893,0.330824,0.331512,0.326424,0.330518,0.326806,0.330218,0.327172,0.330218,0.327312,0.1855,0.299085,0.30539,0.310355,0.219895,0.234675,0.27558,0.281895
1,0.1142,0.27077,0.28739,0.2898,0.16182,0.18877,0.23829,0.25619,0.319036,0.315884,0.320304,0.3214479999999999,0.322004,0.319036,0.315884,0.319036,0.315884,0.319036,0.315884,0.319036,0.334632,0.338612,0.338248,0.339312,0.3389,0.335672,0.338748,0.335672,0.338612,0.33726,0.338612,0.337024,0.20189,0.31077,0.31809,0.32109,0.23056,0.25738,0.28397,0.29729
2,0.127255,0.277055,0.291085,0.293185,0.1749,0.204725,0.253985,0.26274,0.33096,0.3307,0.3332,0.3332,0.333356,0.33096,0.3307,0.33096,0.3307,0.331376,0.3307,0.3330559999999999,0.340972,0.345254,0.344718,0.3450359999999999,0.345254,0.341372,0.344672,0.341372,0.345254,0.342018,0.345254,0.344136,0.21544,0.314955,0.321185,0.326585,0.24508,0.2637,0.29257,0.304985
3,0.13572,0.2826,0.2936,0.2956,0.1834,0.2154,0.2602799999999999,0.26976,0.338844,0.338236,0.34,0.3410439999999999,0.340216,0.338844,0.338236,0.338844,0.338236,0.339208,0.338236,0.339872,0.345824,0.3488,0.348824,0.3487,0.3489,0.345924,0.348624,0.345924,0.3488,0.346224,0.3488,0.347972,0.22248,0.31748,0.32526,0.32838,0.25422,0.2699,0.29918,0.30986
4,0.145775,0.2881,0.295075,0.298075,0.190625,0.2242,0.267,0.275675,0.3440399999999999,0.3438,0.3448,0.34632,0.34642,0.3440399999999999,0.3438,0.3440399999999999,0.3438,0.3440399999999999,0.3438,0.34472,0.35055,0.35173,0.3528,0.3524,0.35286,0.3509299999999999,0.35173,0.3509299999999999,0.35173,0.35055,0.35173,0.3514299999999999,0.2283,0.320375,0.3275,0.329975,0.2586,0.277475,0.304025,0.31225
5,0.1524,0.2940399999999999,0.2964,0.2994,0.19885,0.2295,0.27224,0.27871,0.3485,0.348404,0.3491,0.349608,0.349904,0.3485,0.3485,0.3485,0.348404,0.348308,0.348404,0.348308,0.354936,0.356952,0.356436,0.356296,0.357636,0.355288,0.356952,0.355288,0.356952,0.354936,0.356952,0.355872,0.23557,0.3234,0.32877,0.3312,0.26342,0.28447,0.308,0.31417
6,0.15983,0.2978,0.298765,0.301165,0.205225,0.236895,0.2754,0.2831,0.351588,0.351788,0.352088,0.353676,0.354052,0.351588,0.3521,0.351588,0.351788,0.351588,0.351788,0.351588,0.36,0.36,0.360226,0.35951,0.360184,0.36,0.3601,0.36,0.36,0.359742,0.36,0.36,0.24426,0.325365,0.3301,0.333165,0.2683,0.288895,0.309865,0.317
7,0.16806,0.30056,0.3008,0.30276,0.2119,0.24572,0.2776,0.2876,0.355272,0.355244,0.355644,0.357644,0.3574,0.355272,0.355772,0.355444,0.355244,0.355416,0.355244,0.3552,0.363692,0.3623,0.3632,0.362348,0.3627,0.363692,0.362396,0.363948,0.3623,0.363396,0.3623,0.363596,0.24866,0.3267,0.33136,0.3341,0.2743,0.29346,0.31322,0.31926
8,0.174055,0.3025549999999999,0.30331,0.304255,0.219255,0.25231,0.2808,0.290855,0.3582,0.357956,0.358424,0.3599,0.3599,0.3582,0.3585,0.3582,0.357956,0.3583,0.357956,0.3582,0.368554,0.365054,0.366316,0.3651,0.364854,0.368554,0.365054,0.368654,0.365054,0.367254,0.365054,0.366654,0.25241,0.328,0.3325,0.33531,0.278555,0.29961,0.3152,0.322555
9,0.18085,0.304,0.3045,0.3061,0.2251,0.26075,0.28325,0.29295,0.36014,0.36014,0.36034,0.36138,0.36138,0.36014,0.36034,0.36014,0.36014,0.3603,0.36014,0.3599,0.37056,0.36766,0.36906,0.36812,0.36752,0.37056,0.36766,0.37096,0.36766,0.3699,0.36766,0.36946,0.2573499999999999,0.3294,0.3343,0.3365,0.281,0.30385,0.3171,0.3251
