percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.10386,0.24594,0.2549,0.256,0.15008,0.17376,0.21462,0.23562,0.2625,0.262433,0.2625,0.262533,0.262533,0.2625,0.262433,0.2625,0.262433,0.2625,0.262433,0.2625,0.283697,0.2837,0.283697,0.2837,0.2837,0.283697,0.2837,0.283697,0.2837,0.283697,0.2837,0.283697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.11674,0.24854,0.25738,0.25834,0.16864,0.18378,0.22874,0.24368,0.269264,0.267096,0.268466,0.268466,0.268298,0.269264,0.267096,0.269264,0.267096,0.26883,0.267096,0.268466,0.290696,0.29179,0.290696,0.292464,0.29217,0.290696,0.29179,0.290696,0.29179,0.290696,0.29179,0.290696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.13734,0.253,0.25866,0.25976,0.1825,0.20004,0.23706,0.24706,0.276498,0.273991,0.2763,0.2763,0.2754,0.276498,0.273991,0.276498,0.273991,0.276498,0.273991,0.276498,0.299785,0.299994,0.299994,0.299794,0.299785,0.299785,0.299994,0.299785,0.299994,0.299785,0.299994,0.299785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1498799999999999,0.2551,0.26088,0.26158,0.1895599999999999,0.20878,0.24084,0.24934,0.2799,0.27896,0.2798319999999999,0.279364,0.2795,0.2799,0.27896,0.2799,0.27896,0.2799,0.27896,0.2799,0.3047,0.3053,0.3047,0.3053,0.3053,0.3047,0.3053,0.3047,0.3053,0.3047,0.3053,0.3047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.1595,0.2583,0.2634,0.2636,0.1944,0.2184,0.2438,0.2514,0.284365,0.2827,0.2843,0.28399,0.282895,0.284365,0.2827,0.284365,0.2827,0.284365,0.2827,0.284365,0.309095,0.3091899999999999,0.309,0.308965,0.3092,0.309095,0.3091899999999999,0.309095,0.3091899999999999,0.3091899999999999,0.3091899999999999,0.3091899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.165,0.26114,0.26612,0.26604,0.2013599999999999,0.22688,0.24584,0.25396,0.2872,0.286296,0.287198,0.286896,0.286698,0.2872,0.286296,0.2872,0.286296,0.2872,0.286296,0.2871,0.310994,0.310994,0.310994,0.310788,0.310994,0.310994,0.310994,0.310994,0.310994,0.310994,0.310994,0.310994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.1731,0.26304,0.26694,0.2678,0.2096,0.2314,0.25014,0.2598,0.290731,0.2905,0.290631,0.290531,0.2905,0.290731,0.2905,0.290731,0.2905,0.290831,0.2905,0.290731,0.314279,0.313293,0.313293,0.313193,0.313293,0.314279,0.313293,0.314279,0.313293,0.314279,0.313293,0.313972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1792,0.26552,0.2677,0.2711,0.21752,0.2396599999999999,0.25516,0.262,0.2933,0.2926,0.2933,0.293164,0.293028,0.2933,0.2926,0.2933,0.2926,0.2933,0.2926,0.293364,0.319568,0.31916,0.318692,0.3187,0.318976,0.319568,0.31916,0.319568,0.31916,0.318692,0.31916,0.318692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1852599999999999,0.2692,0.2689,0.2722,0.22318,0.24336,0.25994,0.26658,0.297197,0.2946,0.2960939999999999,0.2958,0.295694,0.297197,0.2946,0.297197,0.2946,0.297197,0.2946,0.2970939999999999,0.323082,0.324891,0.323082,0.323591,0.324382,0.323082,0.324891,0.323082,0.324891,0.322873,0.324891,0.322891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1928,0.2715,0.2701,0.274,0.2276,0.2478,0.2647,0.2701,0.30023,0.29852,0.29906,0.29906,0.29906,0.30023,0.29852,0.30023,0.29852,0.30023,0.29852,0.29979,0.32739,0.32869,0.32749,0.32835,0.32831,0.32739,0.32869,0.32739,0.32869,0.32739,0.32869,0.32739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.19954,0.2728,0.2716,0.2764399999999999,0.2345199999999999,0.25186,0.2676,0.27432,0.310641,0.306289,0.308763,0.3079,0.3071629999999999,0.310641,0.306289,0.310641,0.306289,0.309641,0.306289,0.309052,0.334089,0.333989,0.334456,0.334456,0.3341,0.334089,0.333989,0.334089,0.333989,0.334089,0.333989,0.334456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.20778,0.27434,0.2729,0.27858,0.23812,0.25544,0.27004,0.27744,0.3192639999999999,0.318392,0.3192639999999999,0.318392,0.318392,0.3192639999999999,0.318392,0.3192639999999999,0.318392,0.3192639999999999,0.318392,0.3192639999999999,0.3403879999999999,0.340352,0.340988,0.34094,0.340352,0.3403879999999999,0.340352,0.3403879999999999,0.340352,0.340488,0.340352,0.340964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.21208,0.27592,0.2757,0.28124,0.24236,0.2599,0.2724,0.28066,0.327874,0.329,0.3276,0.328358,0.329087,0.327874,0.329,0.327874,0.329,0.328503,0.329,0.328158,0.3473,0.350957,0.3493699999999999,0.349787,0.3504089999999999,0.3473,0.350957,0.3473,0.350957,0.3473,0.350957,0.348335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.21644,0.2788799999999999,0.2793799999999999,0.28446,0.24712,0.2638,0.27558,0.28254,0.336434,0.334924,0.336596,0.338,0.336158,0.337258,0.334924,0.337724,0.334924,0.33902,0.334924,0.33722,0.353644,0.358188,0.356016,0.356788,0.3575859999999999,0.353644,0.358188,0.353644,0.358188,0.354972,0.358188,0.354972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.2219,0.281,0.2804,0.2871,0.2531,0.267,0.2781,0.2848,0.342395,0.344575,0.3427,0.34506,0.344185,0.342685,0.3441,0.342685,0.3444799999999999,0.3449699999999999,0.344575,0.342685,0.358655,0.37037,0.3610699999999999,0.3629549999999999,0.365925,0.358655,0.3691199999999999,0.358655,0.37037,0.36067,0.37037,0.3608699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.22724,0.2828,0.28322,0.2884,0.2567,0.2688,0.28014,0.28612,0.349628,0.349356,0.353728,0.353728,0.353212,0.349728,0.351728,0.350168,0.349368,0.352612,0.349356,0.353412,0.362436,0.376484,0.368244,0.369872,0.370384,0.36292,0.3743,0.3630839999999999,0.376484,0.3660839999999999,0.376484,0.368404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.23068,0.2844,0.2882,0.29104,0.2617,0.27162,0.28302,0.28804,0.354722,0.354883,0.357105,0.357261,0.357161,0.3548,0.3557,0.3548,0.3547,0.356544,0.354883,0.356622,0.37083,0.3807,0.375749,0.375715,0.377364,0.370847,0.377866,0.372581,0.380449,0.375749,0.3807,0.375749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.23686,0.28556,0.29298,0.2929199999999999,0.26698,0.2746,0.28672,0.2893,0.358894,0.359394,0.3618,0.361752,0.360294,0.358894,0.35967,0.3595879999999999,0.359364,0.362364,0.359394,0.3618,0.377482,0.384292,0.37971,0.380246,0.380282,0.377482,0.381364,0.3777,0.3836739999999999,0.380046,0.384292,0.379728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.24264,0.2875,0.29666,0.2947,0.2717799999999999,0.27818,0.2893,0.2911,0.364427,0.363454,0.366227,0.365027,0.364908,0.364427,0.363427,0.364908,0.363327,0.367327,0.363454,0.366381,0.381443,0.387481,0.383681,0.383181,0.383881,0.381443,0.385681,0.3816,0.387286,0.3840429999999999,0.387481,0.384343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.247,0.2894,0.2997,0.2966,0.2762,0.2814,0.2917,0.2934,0.36856,0.3682,0.36954,0.36952,0.36896,0.36856,0.36822,0.3692,0.3681,0.37142,0.3682,0.36998,0.38608,0.39084,0.3877,0.38792,0.38796,0.38608,0.3886799999999999,0.3866799999999999,0.39042,0.3882799999999999,0.39084,0.3877799999999999,0.1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.25062,0.29572,0.30074,0.29844,0.2802,0.28432,0.2955,0.2956,0.372979,0.373544,0.373386,0.372886,0.372693,0.3731859999999999,0.372793,0.3735,0.3727,0.377,0.373544,0.3751859999999999,0.390937,0.398395,0.392495,0.3926,0.393074,0.3911739999999999,0.3930949999999999,0.391379,0.3953159999999999,0.393258,0.398395,0.392453,0.17486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.25534,0.30146,0.3021,0.30254,0.28324,0.2883,0.2979,0.29808,0.377226,0.378226,0.3788,0.378952,0.378526,0.377326,0.3778,0.378452,0.3778,0.38033,0.378226,0.37933,0.394578,0.4047,0.400148,0.398534,0.399456,0.394578,0.401746,0.3949,0.403168,0.39808,0.4047,0.3993,0.1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
