percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0781,0.1415,0.0,0.0,0.09868,0.104755,0.123,0.134565,0.187322,0.192588,0.190132,0.188598,0.192233,0.187322,0.192588,0.187322,0.192588,0.188788,0.192588,0.189555,0.113995,0.140675,0.0,0.0,0.118775,0.1194,0.121295,0.133775
1,0.08947,0.14867,0.15749,0.0,0.11207,0.1255399999999999,0.1325899999999999,0.14438,0.204754,0.210142,0.209398,0.207986,0.2090439999999999,0.204754,0.210142,0.204832,0.210142,0.206322,0.210142,0.207766,0.12627,0.1545899999999999,0.15307,0.0,0.123,0.12793,0.13979,0.14708
2,0.0977649999999999,0.155695,0.15947,0.161485,0.1247249999999999,0.1316,0.142655,0.14797,0.214731,0.2173,0.217464,0.217599,0.218266,0.214731,0.2173,0.214366,0.2173,0.2147639999999999,0.2173,0.2155969999999999,0.133085,0.16806,0.166495,0.1647,0.142095,0.143285,0.15137,0.15908
3,0.10614,0.1595,0.1613,0.1726599999999999,0.1311,0.13616,0.1466,0.15386,0.220808,0.221244,0.223476,0.222744,0.22292,0.220808,0.221244,0.2205,0.221244,0.221644,0.221244,0.222796,0.1394,0.1734,0.1754399999999999,0.17748,0.14674,0.1509,0.15848,0.16712
4,0.112425,0.16825,0.175475,0.174675,0.139275,0.142375,0.1559,0.16175,0.22541,0.224855,0.2262,0.226965,0.2271,0.22541,0.224855,0.2248,0.224855,0.22541,0.224855,0.226265,0.1448,0.17735,0.18055,0.1815,0.1503,0.1569,0.164125,0.17275
5,0.11517,0.1861499999999999,0.1807099999999999,0.18147,0.14334,0.15011,0.16577,0.1713,0.229866,0.2289,0.2298,0.2298319999999999,0.2302,0.229766,0.2289,0.229632,0.2289,0.229632,0.2289,0.230066,0.14952,0.1796,0.18354,0.1854,0.1585,0.1626,0.17298,0.17834
6,0.11903,0.188365,0.18323,0.1846249999999999,0.14706,0.1566,0.170565,0.180755,0.233862,0.2315,0.233277,0.232808,0.2328,0.2334,0.2315,0.233231,0.2315,0.233231,0.2315,0.234631,0.15296,0.18426,0.1858,0.188,0.161895,0.1665,0.177165,0.181795
7,0.1241,0.1904,0.18596,0.1951,0.1509,0.15906,0.17704,0.18774,0.2376879999999999,0.234588,0.237052,0.2354879999999999,0.2361,0.237588,0.234588,0.2368,0.234588,0.2377,0.234588,0.2379639999999999,0.1567,0.1884799999999999,0.19032,0.19,0.16552,0.17132,0.18022,0.18412
8,0.127355,0.193455,0.19561,0.199755,0.154455,0.1619,0.181555,0.191455,0.242399,0.237596,0.240697,0.239396,0.240395,0.242299,0.237596,0.241495,0.237596,0.241198,0.237596,0.241698,0.1591,0.191455,0.192,0.19271,0.168165,0.173855,0.1829,0.186055
9,0.13135,0.1966999999999999,0.1997,0.20265,0.1577,0.1649,0.18595,0.1936,0.2464,0.24171,0.24521,0.24411,0.24363,0.2464,0.24171,0.2464,0.24171,0.24533,0.24171,0.24604,0.16215,0.19335,0.1944,0.1951,0.1709,0.1765,0.18495,0.18755
10,0.1335,0.199745,0.203035,0.2042,0.160745,0.1681,0.1888,0.1978,0.248542,0.245521,0.247947,0.247084,0.246721,0.248542,0.245521,0.248542,0.245521,0.2477,0.245521,0.2488,0.166025,0.1955,0.196045,0.19658,0.17499,0.1789,0.186745,0.190635
11,0.13676,0.2032,0.2073199999999999,0.2059399999999999,0.16282,0.17004,0.19228,0.19904,0.2506319999999999,0.2493,0.250732,0.250332,0.249132,0.2506319999999999,0.2493,0.250732,0.2493,0.2499,0.2493,0.2511319999999999,0.16868,0.19726,0.19854,0.19774,0.17794,0.182,0.1894,0.1947199999999999
12,0.139675,0.2042,0.209305,0.209235,0.165035,0.174335,0.19524,0.2009,0.254187,0.250843,0.253186,0.253186,0.251801,0.254187,0.250843,0.2552,0.250843,0.252543,0.250843,0.255143,0.170735,0.2001,0.2006,0.199135,0.180235,0.184535,0.1914,0.197235
13,0.1439,0.20539,0.21163,0.21203,0.1671,0.17803,0.19793,0.20263,0.258054,0.253624,0.255808,0.256054,0.2553,0.258054,0.253624,0.258054,0.253624,0.255654,0.253624,0.257654,0.17266,0.20113,0.2022,0.20113,0.1819,0.18683,0.19366,0.20003
14,0.1472,0.2069,0.213,0.2133,0.169925,0.182775,0.1993249999999999,0.20465,0.2611,0.2559,0.2582,0.2581,0.2577649999999999,0.2611,0.2559,0.2611,0.2559,0.25933,0.2559,0.2597,0.1752,0.2036,0.203425,0.2050249999999999,0.184,0.1896499999999999,0.19705,0.201725
15,0.15052,0.20944,0.21472,0.2148199999999999,0.17262,0.186,0.20164,0.2067,0.2642759999999999,0.2578,0.260976,0.2597759999999999,0.2597,0.2642759999999999,0.2578,0.264376,0.2578,0.261376,0.2578,0.2626759999999999,0.177,0.2056,0.2042,0.20642,0.1864,0.19166,0.19834,0.20382
16,0.154315,0.213,0.217015,0.218,0.175715,0.188215,0.203715,0.2083,0.266974,0.2599,0.263961,0.2616,0.261687,0.266974,0.2599,0.266974,0.2599,0.264861,0.2599,0.2655,0.178415,0.2077,0.20583,0.2074,0.18823,0.193415,0.201715,0.207015
17,0.1572,0.2158199999999999,0.2184,0.21882,0.17701,0.19091,0.2057,0.2108199999999999,0.270192,0.261598,0.265896,0.264298,0.264298,0.270192,0.261598,0.270682,0.261598,0.267698,0.261598,0.2677,0.1799,0.2096,0.20775,0.2087,0.1896199999999999,0.19441,0.2039,0.2098
