percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.085428,0.0,0.0,0.0,0.121402,0.146809,0.157005,0.0,0.25348,0.23346,0.2533,0.25335,0.25348,0.25348,0.2522,0.25348,0.2498,0.25348,0.23917,0.25348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.109914,0.0,0.0,0.0,0.145204,0.1594,0.1715,0.175906,0.25704,0.2406,0.2571,0.2571,0.25648,0.25704,0.25494,0.25704,0.2535799999999999,0.25704,0.2447399999999999,0.25708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.122803,0.173406,0.0,0.0,0.156109,0.165503,0.179003,0.177803,0.2589,0.24457,0.2589,0.2588,0.25864,0.2589,0.25664,0.2589,0.25504,0.2589,0.24838,0.2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.134208,0.1943,0.196836,0.0,0.164632,0.17304,0.185704,0.187604,0.26066,0.2472,0.26046,0.2601,0.26006,0.26066,0.25866,0.26066,0.25672,0.26066,0.25112,0.26066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.14211,0.20551,0.20381,0.20321,0.17055,0.182905,0.192735,0.20111,0.26185,0.24995,0.26185,0.26175,0.26185,0.26185,0.2599,0.26185,0.25805,0.26185,0.25355,0.26185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.147912,0.2075,0.206,0.2066,0.175806,0.188218,0.200006,0.209418,0.2634,0.2531,0.2634,0.26304,0.26314,0.2634,0.2615,0.2634,0.25998,0.2634,0.2554,0.2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.156007,0.210107,0.208707,0.208442,0.181207,0.194307,0.2091,0.215035,0.2649,0.25536,0.2647299999999999,0.26463,0.26453,0.2649,0.2632,0.2649,0.2619,0.2649,0.25789,0.2649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.161316,0.212,0.210216,0.213008,0.188908,0.1999,0.217524,0.218508,0.2665,0.2578,0.26622,0.2662,0.26654,0.2665,0.2652,0.2665,0.26416,0.2665,0.25998,0.26642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1657179999999999,0.213527,0.212309,0.218736,0.193218,0.203909,0.2241,0.221427,0.26841,0.2602,0.26862,0.26881,0.2694,0.26841,0.2682,0.26841,0.26643,0.26841,0.26202,0.26841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.17181,0.21811,0.21473,0.22231,0.1998,0.20801,0.227,0.22751,0.2702,0.2617,0.2702,0.2702,0.2703,0.2702,0.2697,0.2702,0.2688,0.2702,0.2633,0.2702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
