percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.1771599999999999,0.46748,0.465876,0.478771,0.27026,0.31946,0.38068,0.4220399999999999,0.440691,0.441798,0.419899,0.412973,0.409985,0.445696,0.4321799999999999,0.439786,0.433185,0.429066,0.441798,0.426274,0.29656,0.44826,0.441721,0.450785,0.3385599999999999,0.35794,0.40062,0.45258
1,0.2017,0.47872,0.488904,0.5054,0.29596,0.33304,0.39902,0.44834,0.482676,0.481692,0.4729819999999999,0.469298,0.471592,0.482346,0.478892,0.482964,0.485392,0.48817,0.481698,0.482646,0.33026,0.46894,0.477446,0.4901979999999999,0.35868,0.37672,0.4459599999999999,0.4596
2,0.22422,0.49082,0.495828,0.520755,0.3125,0.358,0.4177,0.4713,0.501634,0.503591,0.489373,0.484885,0.4822,0.507076,0.5003909999999999,0.508088,0.503085,0.5107820000000001,0.503591,0.499094,0.3518,0.49734,0.5035069999999999,0.514084,0.38426,0.3938,0.45472,0.46644
3,0.24044,0.49964,0.5160319999999999,0.535284,0.32534,0.36772,0.44892,0.4913,0.5155719999999999,0.517776,0.504656,0.498832,0.49998,0.518096,0.5114879999999999,0.518196,0.518964,0.5250520000000001,0.517776,0.512084,0.36412,0.5048199999999999,0.517228,0.5257,0.39716,0.42496,0.46946,0.47886
4,0.2509,0.5074,0.5245449999999999,0.541435,0.339,0.3773,0.458,0.4987,0.52439,0.52808,0.5195,0.518055,0.51718,0.52865,0.522775,0.52865,0.5286949999999999,0.5348,0.528555,0.5288200000000001,0.3771,0.5163,0.52868,0.53495,0.4053,0.4411,0.4794,0.49
5,0.2638999999999999,0.51808,0.535698,0.553184,0.34962,0.3938399999999999,0.46324,0.50806,0.540958,0.5412,0.53517,0.531088,0.526558,0.541376,0.530852,0.544488,0.535988,0.54407,0.5412,0.543476,0.3890399999999999,0.5272,0.536012,0.549784,0.419,0.45498,0.48918,0.5083599999999999
6,0.27488,0.52428,0.542766,0.5587989999999999,0.3586,0.40202,0.47198,0.5149,0.5478930000000001,0.5527,0.5454,0.538293,0.5356789999999999,0.5475789999999999,0.5381,0.5507,0.545286,0.55023,0.553493,0.555686,0.4025,0.54212,0.558709,0.565184,0.43698,0.4642,0.49572,0.52114
7,0.28766,0.53,0.5508519999999999,0.563724,0.36784,0.41628,0.48094,0.5185,0.5565599999999999,0.559312,0.554844,0.54522,0.541984,0.554792,0.544184,0.559184,0.550984,0.560404,0.5612,0.560692,0.4103199999999999,0.55296,0.571108,0.573212,0.4514,0.46956,0.49998,0.53194
8,0.30236,0.5367799999999999,0.558921,0.569,0.3797,0.42444,0.49298,0.52312,0.563301,0.565473,0.559573,0.552673,0.548355,0.562273,0.550073,0.569519,0.556273,0.5678909999999999,0.567782,0.565546,0.41902,0.56316,0.575484,0.578304,0.46242,0.4768,0.5073,0.53774
9,0.313,0.5467,0.56399,0.5720700000000001,0.3899,0.4344,0.5025,0.5297,0.57599,0.56999,0.56468,0.55842,0.5558799999999999,0.5759,0.55653,0.5770299999999999,0.5618299999999999,0.57423,0.5720500000000001,0.57206,0.4283,0.5681,0.57836,0.5814400000000001,0.4699,0.4865,0.5166,0.5481
