percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.009515,0.0,0.0,0.0,0.011892,0.014223,0.0154,0.0,0.0154,0.0,0.0,0.0,0.016523,0.0174,0.018223,0.0
1,0.0111,0.017946,0.0,0.0,0.014246,0.0153,0.016746,0.016646,0.0164,0.0191,0.0,0.0,0.0175,0.0184,0.0192,0.0194
2,0.0124,0.0189,0.02,0.0211,0.0156,0.0164,0.0174,0.018569,0.017169,0.02,0.019969,0.0213,0.0181,0.019069,0.0196,0.0201
3,0.0134,0.0201,0.021592,0.0232,0.0164,0.0172,0.0187,0.018992,0.0176,0.0213,0.0216,0.0218,0.0186,0.0196,0.0199,0.0206
4,0.0147,0.0214,0.022615,0.0246,0.0173,0.0184,0.0196,0.0215,0.0182,0.0218,0.022,0.0225,0.0192,0.0202,0.0204,0.0211
5,0.0154,0.0227,0.0239,0.025338,0.017938,0.0193,0.0202,0.0221,0.0187,0.0221,0.0221,0.022838,0.0198,0.0207,0.021,0.0217
6,0.0162,0.0241,0.0252,0.0263,0.0187,0.02,0.0214,0.023261,0.0192,0.022361,0.0224,0.0232,0.0203,0.021,0.0215,0.022161
7,0.017,0.0248,0.0259,0.026584,0.0193,0.0206,0.022184,0.023984,0.0195,0.0227,0.0231,0.0234,0.0207,0.0213,0.022,0.0228
8,0.0178,0.0254,0.0266,0.0269,0.0201,0.0212,0.0229,0.0246,0.0199,0.023,0.0236,0.0236,0.0212,0.021607,0.022407,0.023107
9,0.0186,0.0262,0.0271,0.0274,0.0208,0.0218,0.0241,0.0252,0.0204,0.0232,0.0238,0.0238,0.0217,0.022,0.0229,0.0234
10,0.0192,0.027,0.0276,0.0276,0.0213,0.0225,0.0247,0.0257,0.0209,0.023553,0.0241,0.0242,0.022,0.0223,0.0233,0.0235
11,0.0197,0.0274,0.0281,0.0282,0.022,0.0231,0.0251,0.0261,0.0213,0.024,0.0242,0.0248,0.0224,0.0226,0.0237,0.0237
12,0.0201,0.0277,0.0283,0.029199,0.022699,0.0238,0.0256,0.0266,0.021699,0.0243,0.0247,0.0251,0.0227,0.0231,0.024,0.0239
13,0.0208,0.0282,0.0286,0.030022,0.023,0.0244,0.0261,0.0273,0.0221,0.0245,0.025,0.0257,0.023,0.0234,0.024222,0.0241
14,0.0213,0.0285,0.0294,0.0311,0.0237,0.025,0.0268,0.0277,0.0225,0.0248,0.0252,0.0263449999999999,0.0234,0.0238,0.0244,0.0245
15,0.021868,0.0291,0.029868,0.0319,0.0244,0.0258,0.0273,0.0282,0.0228,0.0251,0.0259,0.0272,0.0237,0.0242,0.0247,0.0248
16,0.0222,0.0299,0.0308,0.0321,0.0249,0.0266,0.0279,0.0287,0.0232,0.0254,0.0266,0.0276,0.0242,0.0246,0.025,0.0251
17,0.0225,0.030614,0.0318,0.0323,0.0254,0.0271,0.0282,0.029414,0.0236,0.026,0.0273,0.027914,0.0245,0.025114,0.0253,0.0256
18,0.023037,0.031,0.0324,0.0324,0.026137,0.0276,0.028737,0.0299,0.0239,0.0268,0.028,0.0283,0.025,0.0257,0.0258,0.0261
19,0.0237,0.0315,0.0328,0.0326,0.0269,0.0282,0.0292,0.0303,0.02436,0.028,0.0283,0.0286,0.0254,0.026,0.02626,0.0267
20,0.0242829999999999,0.0318,0.0333,0.0328,0.0275,0.0287,0.0297,0.0306,0.0249,0.0284,0.0285,0.0289,0.0258,0.0263,0.0269,0.0275829999999999
21,0.0246,0.0325,0.0338,0.032906,0.0281,0.0295,0.03,0.031106,0.0252,0.0289,0.028906,0.0295,0.0262,0.0268,0.0273,0.0284
22,0.0251,0.033,0.034,0.0333,0.0288,0.029929,0.0306,0.031829,0.0256,0.0292,0.0295,0.0299,0.0267,0.0272,0.0277,0.029029
23,0.0258,0.0335,0.0342,0.0336,0.0295,0.0307,0.0312,0.0325,0.0258,0.0296,0.0298,0.0303,0.027,0.0276,0.0281,0.0294
24,0.0265,0.0342,0.0343,0.0344,0.03,0.0311,0.0318,0.0329,0.0261,0.0299,0.03,0.0308,0.0273,0.028,0.0285,0.0298
25,0.027198,0.0349,0.0346,0.034698,0.0304,0.0316,0.0323,0.033498,0.0263,0.0301,0.0302,0.031,0.0277,0.0282,0.028898,0.03
26,0.0277,0.0354,0.0349,0.035,0.0309,0.0322,0.0329,0.034,0.0267,0.0306,0.0306,0.0312,0.028,0.0286,0.0294,0.0303
27,0.0283,0.0361,0.0352,0.035444,0.0315,0.0328,0.0335,0.0344,0.027,0.0308,0.0311,0.0316,0.0282,0.0289,0.0298,0.0307
28,0.0289,0.0365,0.0355,0.0358,0.032,0.0333,0.0339,0.0347669999999999,0.0274,0.031,0.0314,0.0320669999999999,0.0285,0.0292,0.0303669999999999,0.0309
29,0.0296,0.0367,0.0358,0.0364,0.0324,0.0338,0.0344,0.0352,0.0278899999999999,0.0312,0.0317,0.0325,0.0288,0.0295,0.0309,0.0311
30,0.0301,0.0369,0.0362,0.0373,0.033,0.0341,0.035,0.0357129999999999,0.0283,0.0315,0.032,0.0332129999999999,0.0291,0.0299,0.0313,0.0313
31,0.0305,0.037136,0.0368,0.0383,0.0335,0.0345,0.0356,0.0365,0.0287,0.0319,0.0324,0.0337,0.029436,0.0303,0.0316,0.0315
