percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.043976,0.092844,0.0955,0.099,0.060608,0.0711,0.081632,0.08762,0.097909,0.118409,0.1165,0.1176,0.1185,0.0982359999999999,0.118409,0.0986539999999999,0.118409,0.105736,0.118409,0.112509,0.056244,0.0765,0.0786,0.0808,0.065628,0.066332,0.073076,0.074644
1,0.053876,0.0958,0.097088,0.1007,0.072988,0.075476,0.087776,0.0917,0.103,0.123236,0.119336,0.1216,0.122754,0.104144,0.123236,0.105836,0.123236,0.112418,0.123236,0.117518,0.06364,0.080864,0.0821,0.082988,0.069976,0.071864,0.076176,0.076388
2,0.060864,0.0975,0.0991,0.1039559999999999,0.0788639999999999,0.0818639999999999,0.091832,0.095596,0.109254,0.126181,0.122227,0.1239,0.125535,0.1098,0.126181,0.110981,0.126181,0.116481,0.126181,0.119527,0.068132,0.084564,0.0842,0.0847,0.072,0.0732,0.0773,0.0802959999999999
3,0.0685279999999999,0.0987,0.1005,0.107852,0.084276,0.087076,0.093976,0.0977,0.1132,0.129336,0.125036,0.126072,0.1278719999999999,0.113908,0.129336,0.115036,0.129336,0.119072,0.129336,0.1227,0.070376,0.085376,0.086276,0.087276,0.073376,0.075376,0.079552,0.083376
4,0.0720399999999999,0.1006,0.1093399999999999,0.11252,0.08782,0.09114,0.09602,0.09872,0.11609,0.13149,0.127045,0.1287,0.130445,0.116745,0.13149,0.117545,0.13149,0.1212,0.13149,0.125,0.07282,0.08622,0.08844,0.09392,0.07582,0.079,0.08152,0.0858
5,0.075364,0.104528,0.113384,0.1192,0.090492,0.094092,0.0985279999999999,0.100064,0.1177,0.133654,0.129408,0.131,0.133154,0.1183,0.133654,0.119454,0.133654,0.1234,0.133654,0.126754,0.0746,0.0876639999999999,0.0910639999999999,0.0963639999999999,0.0783639999999999,0.080164,0.0851,0.087464
6,0.078708,0.107208,0.116608,0.123016,0.093424,0.096924,0.1012,0.103308,0.119926,0.136563,0.131126,0.133363,0.135163,0.1204,0.136563,0.1212,0.136563,0.1251,0.136563,0.1286,0.0758,0.090108,0.095408,0.098756,0.080608,0.0819,0.087208,0.089616
7,0.081004,0.1113,0.119,0.124256,0.0961,0.099104,0.1033,0.1058,0.121776,0.137772,0.1329,0.135188,0.136872,0.1223,0.137772,0.1233,0.137772,0.127144,0.137772,0.130072,0.0777,0.092204,0.098,0.1025519999999999,0.082152,0.083952,0.0884,0.0908
8,0.0840839999999999,0.1146879999999999,0.1236559999999999,0.126896,0.0984,0.101496,0.1057,0.109596,0.1241,0.139481,0.1347,0.137381,0.138181,0.1248,0.139481,0.125881,0.139481,0.1293,0.139481,0.132181,0.0792,0.0938879999999999,0.100396,0.104096,0.082996,0.085296,0.0893,0.0918959999999999
9,0.0867,0.1161,0.12664,0.12874,0.0997,0.10326,0.10764,0.1127,0.126,0.1409,0.13649,0.13909,0.14029,0.12669,0.1409,0.12779,0.1409,0.1313899999999999,0.1409,0.1346899999999999,0.0805,0.0981,0.1020799999999999,0.1049,0.0845,0.0864,0.0902,0.0927
10,0.088868,0.124468,0.128784,0.1309,0.1014,0.106,0.109484,0.115272,0.127698,0.143399,0.1389,0.1405,0.142,0.128099,0.143399,0.1292,0.143399,0.1332,0.143399,0.136999,0.081584,0.1007,0.1041,0.105684,0.0857,0.0889,0.092,0.095384
11,0.0915399999999999,0.128028,0.1307,0.1322,0.103,0.1081559999999999,0.1131399999999999,0.117528,0.1291,0.145,0.1404,0.1423,0.143908,0.1298,0.145,0.130816,0.145,0.1349159999999999,0.145,0.1382,0.082528,0.1022,0.1051,0.107128,0.087128,0.090728,0.094728,0.097228
12,0.094172,0.1301,0.132544,0.135172,0.105488,0.1101,0.117472,0.125144,0.1306,0.1463,0.142034,0.1438,0.145234,0.1314,0.1463,0.1326,0.1463,0.1362,0.1463,0.139717,0.0838,0.103272,0.1066,0.107872,0.0881,0.0926,0.0963,0.0989
13,0.096016,0.133716,0.1344,0.140516,0.108016,0.112932,0.1199,0.128716,0.1322,0.147726,0.1432,0.1452,0.1466,0.1327,0.147726,0.134326,0.147726,0.1379,0.147726,0.141,0.0851,0.105816,0.107616,0.108616,0.089696,0.0943,0.0974,0.101316
14,0.0982,0.1357,0.1373,0.1417,0.11046,0.1152199999999999,0.1225199999999999,0.13096,0.133935,0.149035,0.1446,0.1467699999999999,0.1478,0.1346349999999999,0.149035,0.135935,0.149035,0.1389,0.149035,0.142235,0.0862,0.107,0.1084,0.10946,0.09146,0.0955,0.0986,0.1034
15,0.1008,0.137904,0.139904,0.1427,0.112304,0.1174,0.12452,0.133616,0.135544,0.1501,0.145744,0.147944,0.149744,0.1358,0.1501,0.1372,0.1501,0.140588,0.1501,0.143344,0.087504,0.108,0.1089,0.1103,0.0928,0.0968,0.1005,0.104604
16,0.102648,0.1404,0.1424,0.144448,0.114248,0.1188,0.1274,0.135844,0.136806,0.152053,0.1476,0.149353,0.1509,0.1373,0.152053,0.1386,0.152053,0.1426,0.152053,0.145,0.088596,0.1088,0.1093,0.1109,0.0941,0.097448,0.1021,0.105548
17,0.1049919999999999,0.1416839999999999,0.1445,0.1461,0.116584,0.1209,0.1314,0.1382,0.1383,0.1531,0.149,0.1509,0.152162,0.1386,0.1531,0.139462,0.1531,0.1433,0.1531,0.1467,0.0896,0.1092,0.1097,0.1115,0.0953,0.098492,0.1029,0.1068919999999999
18,0.106972,0.1441,0.1462,0.147936,0.118136,0.122944,0.133572,0.1404,0.139542,0.154,0.150371,0.1523,0.1533,0.14,0.154,0.1409,0.154,0.1444,0.154,0.1479,0.0908,0.110136,0.1103,0.1124,0.0968,0.099172,0.104,0.108236
19,0.10962,0.1458,0.14916,0.14918,0.1207,0.12506,0.13646,0.1433,0.141,0.15498,0.1518,0.1536,0.15438,0.1414,0.15498,0.1421599999999999,0.15498,0.1463,0.15498,0.1495,0.0917,0.1108,0.1113,0.113,0.09818,0.1002,0.1052,0.1092
