percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0252,0.1289,0.1837,0.2082,0.036,0.0588,0.0712,0.1098,0.0311,0.0948,0.15,0.1631,0.0317,0.0335,0.0594,0.0889
1,0.0415,0.1779,0.2006,0.211,0.0619,0.0754,0.1268,0.1357,0.0515,0.1553,0.1674,0.1733,0.0559,0.0641,0.103,0.0981
2,0.0509,0.1844,0.2056,0.2137,0.0754,0.1222,0.1656,0.1717,0.062,0.1814,0.1873,0.1947,0.0665,0.0889,0.1096,0.1782
3,0.0601,0.1958,0.2105,0.2166,0.0896,0.1363,0.1675,0.1795,0.0688,0.1863,0.1958,0.2066,0.0885,0.1268,0.1188,0.1829
4,0.0686,0.2031,0.2133,0.2187,0.1094,0.1483,0.1737,0.1831,0.0819,0.1956,0.2069,0.2087,0.1119,0.135,0.1761,0.1872
5,0.0739,0.2086,0.2152,0.2195,0.1197,0.1571,0.1788,0.1887,0.1004,0.2063,0.2107,0.2112,0.1356,0.1531,0.182,0.1932
6,0.082,0.2119,0.2172,0.2213,0.1261,0.1614,0.1823,0.1944,0.1108,0.2104,0.2119,0.2147,0.1492,0.1594,0.1851,0.2001
7,0.0892,0.2151,0.2192,0.2237,0.1304,0.1641,0.184,0.2012,0.1202,0.2134,0.2131,0.2183,0.1537,0.1667,0.1875,0.2031
8,0.0948,0.2179,0.2217,0.2253,0.1414,0.1662,0.1881,0.2073,0.1335,0.2156,0.2139,0.2199,0.1592,0.1701,0.1907,0.2062
9,0.1017,0.2195,0.2239,0.2305,0.147,0.1683,0.1911,0.2127,0.1426,0.2168,0.2166,0.2217,0.1644,0.1743,0.1948,0.21
10,0.1056,0.2209,0.2259,0.2343,0.1533,0.172,0.1935,0.2149,0.1476,0.2178,0.22,0.2246,0.1682,0.1804,0.1985,0.2145
