percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0987359999999999,0.0,0.0,0.0,0.1534039999999999,0.1803179999999999,0.195708,0.0,0.217706,0.208509,0.2233,0.219005,0.212223,0.217706,0.208509,0.2174,0.208509,0.216807,0.208509,0.221603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.114332,0.0,0.0,0.0,0.1755199999999999,0.195428,0.207712,0.222556,0.24654,0.2249219999999999,0.235808,0.232124,0.232212,0.24654,0.2249219999999999,0.248632,0.2249219999999999,0.249024,0.2249219999999999,0.239148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.132236,0.228706,0.0,0.0,0.181218,0.202006,0.216942,0.2299479999999999,0.262503,0.24443,0.248215,0.247812,0.247006,0.263212,0.24443,0.265003,0.24443,0.267512,0.24443,0.2561029999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.139648,0.233108,0.230832,0.0,0.18788,0.2067159999999999,0.226016,0.236808,0.270824,0.258904,0.266108,0.25912,0.258404,0.272604,0.258904,0.273732,0.258904,0.274008,0.258904,0.269168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.14991,0.24101,0.24384,0.2344,0.19463,0.2116,0.23342,0.241,0.278445,0.268425,0.2794,0.27273,0.2689149999999999,0.28,0.268425,0.2835049999999999,0.268425,0.2827,0.268425,0.28064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.157748,0.251696,0.2489,0.2462,0.204112,0.215036,0.241036,0.244312,0.285406,0.2774,0.285406,0.2821,0.280966,0.285906,0.2797,0.288718,0.2797,0.289154,0.2797,0.28783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.164528,0.25667,0.2594,0.2547,0.209114,0.220556,0.245114,0.254514,0.290121,0.283,0.292414,0.292142,0.289521,0.291121,0.290014,0.294228,0.290014,0.294942,0.289235,0.294821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.173132,0.2636,0.261416,0.2595,0.214032,0.225,0.248216,0.262716,0.295008,0.287948,0.299116,0.299748,0.29768,0.296024,0.296372,0.299032,0.296372,0.302996,0.293208,0.301808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1805179999999999,0.269136,0.2628359999999999,0.27098,0.218018,0.227236,0.2526359999999999,0.266936,0.3015,0.2910089999999999,0.305872,0.3061,0.305409,0.3015359999999999,0.303809,0.304845,0.303809,0.308809,0.296727,0.307509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.18646,0.27222,0.27064,0.2777,0.2201199999999999,0.2315,0.25802,0.27082,0.30636,0.2947,0.31013,0.31097,0.31162,0.30691,0.30911,0.309,0.30911,0.31502,0.2985399999999999,0.31293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.191344,0.274588,0.278622,0.279422,0.2227,0.235822,0.2637,0.272922,0.310411,0.298455,0.313922,0.3169,0.316644,0.310411,0.3162439999999999,0.3121109999999999,0.3162439999999999,0.3194,0.3029,0.3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.196196,0.2815,0.2822,0.2815479999999999,0.227048,0.238472,0.270824,0.275548,0.313612,0.303412,0.3197,0.319172,0.3217,0.313612,0.323484,0.3153,0.3223359999999999,0.321536,0.305224,0.321012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.2014,0.2873,0.2841,0.292056,0.230152,0.2421,0.2738,0.2798259999999999,0.316913,0.3072129999999999,0.323513,0.323326,0.3254,0.317065,0.328339,0.318739,0.325226,0.324526,0.3089,0.324913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.205212,0.295884,0.2879,0.303852,0.235228,0.246028,0.278168,0.282956,0.320428,0.3112,0.3259,0.325814,0.329414,0.321142,0.331756,0.321014,0.328128,0.326714,0.313342,0.326614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.21163,0.3037,0.31376,0.31725,0.23896,0.25222,0.2817,0.29184,0.3241,0.317245,0.328375,0.32853,0.332215,0.32453,0.3332,0.3247299999999999,0.329915,0.32946,0.3202,0.329115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.2150959999999999,0.3143519999999999,0.316732,0.327128,0.244028,0.2571319999999999,0.284032,0.297832,0.3268,0.322216,0.331416,0.3327,0.334764,0.328016,0.336312,0.3283,0.3322,0.332816,0.32438,0.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.220236,0.323268,0.319702,0.333638,0.251104,0.262702,0.287334,0.30834,0.330451,0.325617,0.3333,0.3352,0.3377,0.331234,0.339217,0.331734,0.334785,0.334734,0.327968,0.333751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.224708,0.32618,0.325072,0.3364,0.25418,0.268016,0.290836,0.315672,0.334118,0.329936,0.33609,0.3375,0.3394359999999999,0.334618,0.340518,0.3345,0.338918,0.338218,0.33169,0.335618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.228676,0.330738,0.33039,0.341876,0.257476,0.27269,0.2937,0.3223,0.3373379999999999,0.333,0.339119,0.3399189999999999,0.3419,0.337219,0.3427,0.337219,0.341519,0.3411,0.336109,0.338957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.23184,0.3338399999999999,0.3377,0.34624,0.26234,0.2777,0.2957,0.32746,0.34052,0.33866,0.34146,0.34252,0.3439,0.34072,0.3451,0.34152,0.34362,0.34392,0.3399,0.34242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.2363,0.337042,0.3469,0.3511,0.267142,0.283284,0.2979,0.3351,0.3445,0.341263,0.343142,0.3441,0.346142,0.344721,0.3472,0.345421,0.345642,0.346184,0.342521,0.3447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.241496,0.338544,0.351388,0.356088,0.269844,0.2878,0.300488,0.339244,0.3475439999999999,0.3438,0.345444,0.3466,0.3485439999999999,0.3475439999999999,0.3493,0.347822,0.347744,0.349522,0.3449,0.348144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.245884,0.343646,0.355,0.359868,0.272546,0.29253,0.303422,0.341546,0.350669,0.3462,0.3493,0.350446,0.3506,0.350669,0.351346,0.351023,0.3506,0.3518,0.347992,0.3515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.251596,0.34774,0.356744,0.3624,0.277,0.296332,0.308148,0.343548,0.352624,0.3490479999999999,0.3518,0.353024,0.352272,0.352848,0.353,0.3528,0.352124,0.353548,0.350624,0.3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.2564,0.35195,0.3613,0.36735,0.2805999999999999,0.3014,0.31435,0.3459,0.354325,0.351325,0.355925,0.355325,0.35475,0.354425,0.3542,0.355625,0.353425,0.356125,0.3523,0.355825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.2609,0.3566519999999999,0.365804,0.370552,0.284,0.305904,0.321152,0.349,0.3566519999999999,0.352652,0.358826,0.3578,0.358052,0.356826,0.355978,0.3578,0.356226,0.358952,0.3534259999999999,0.357852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.2645,0.36087,0.3714,0.3724,0.289654,0.311908,0.328278,0.352754,0.359227,0.3538,0.3624,0.361954,0.360827,0.359227,0.358027,0.360227,0.358127,0.361727,0.355227,0.360527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.26868,0.366012,0.375,0.3731,0.294456,0.316824,0.341392,0.3553,0.362028,0.356656,0.364828,0.364784,0.363428,0.361628,0.361256,0.362528,0.360684,0.363828,0.357728,0.362528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.274158,0.370716,0.378716,0.3751159999999999,0.2999059999999999,0.320758,0.349332,0.359258,0.3644,0.3582,0.367216,0.3673,0.3669,0.364229,0.364129,0.365458,0.3642,0.366758,0.359458,0.365158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.27896,0.3729,0.38106,0.38156,0.30564,0.3256,0.36186,0.36208,0.3670299999999999,0.36046,0.3696,0.3704,0.3701899999999999,0.36746,0.36673,0.36826,0.36676,0.36916,0.36213,0.3680799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
