percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.103916,0.191644,0.20418,0.2227239999999999,0.141844,0.146516,0.157336,0.171,0.095204,0.14168,0.1475159999999999,0.152536,0.108916,0.11568,0.125436,0.131016
1,0.123,0.208616,0.222404,0.226072,0.155804,0.165008,0.181532,0.200524,0.105672,0.147044,0.150916,0.157288,0.118232,0.131816,0.143988,0.149388
2,0.1365,0.2186,0.2289,0.2307159999999999,0.166208,0.178116,0.194124,0.206708,0.112564,0.1548159999999999,0.161024,0.165356,0.12694,0.139316,0.148924,0.152116
3,0.144532,0.228996,0.231344,0.235076,0.1772,0.18888,0.202388,0.214672,0.1183,0.159444,0.166676,0.1696,0.1345,0.143044,0.152244,0.153944
4,0.15156,0.2331,0.23592,0.23868,0.18294,0.2013599999999999,0.2166,0.22474,0.12208,0.16478,0.1697,0.1713,0.13806,0.1469,0.15784,0.1596
5,0.157264,0.2377,0.239448,0.2418479999999999,0.193132,0.2069959999999999,0.226964,0.2362479999999999,0.1269,0.1684,0.1712,0.172932,0.1427,0.1509,0.1614,0.164016
6,0.162604,0.2409,0.246568,0.244652,0.199808,0.21346,0.231552,0.240652,0.131052,0.170404,0.1728,0.173852,0.146108,0.155,0.1632,0.1657519999999999
7,0.167588,0.245188,0.2489,0.24884,0.204676,0.2185879999999999,0.236376,0.2444879999999999,0.1341,0.1719,0.173588,0.1745,0.149176,0.1569,0.1645,0.1685
8,0.171324,0.2477919999999999,0.25152,0.2502479999999999,0.209448,0.223548,0.240924,0.246924,0.136324,0.1736,0.174624,0.1755,0.151548,0.1587,0.1658,0.169624
9,0.17606,0.25156,0.25446,0.2523,0.21526,0.22598,0.24406,0.2488,0.13856,0.17476,0.1755,0.17696,0.1536,0.1601,0.16656,0.17146
10,0.18058,0.2542,0.256988,0.2539,0.2183,0.228588,0.246684,0.251096,0.1405,0.1755,0.176,0.178496,0.155,0.1614,0.1681,0.173096
11,0.186924,0.258,0.2597319999999999,0.2556,0.2225,0.232732,0.2487,0.253432,0.143432,0.1763,0.177432,0.180132,0.1567,0.162332,0.1698,0.1741
12,0.191972,0.260744,0.260968,0.2588,0.225504,0.235936,0.250436,0.255772,0.146368,0.1771,0.1787,0.181468,0.158,0.1638,0.170868,0.175868
13,0.196236,0.2633,0.2621,0.260004,0.229416,0.2388,0.2531,0.257908,0.1484,0.1779,0.180412,0.1828,0.159904,0.1654,0.172108,0.176804
14,0.1997799999999999,0.26522,0.26314,0.2616,0.2321399999999999,0.24114,0.25444,0.2608,0.1506,0.1787,0.18198,0.18374,0.1615,0.1663,0.17384,0.1781
15,0.202,0.2667,0.264128,0.2643,0.235676,0.243152,0.2567759999999999,0.2623,0.152276,0.1793,0.1833,0.184776,0.1635,0.1675,0.174876,0.1789
16,0.207036,0.269312,0.2652,0.269324,0.2377,0.246224,0.258648,0.263812,0.154212,0.1818,0.184924,0.185312,0.1655,0.168412,0.1762,0.179512
17,0.209448,0.271048,0.266796,0.271548,0.240948,0.2498959999999999,0.261548,0.2657,0.156748,0.183448,0.1864,0.186048,0.167648,0.1699,0.177148,0.1807
18,0.2131,0.273484,0.268768,0.2743839999999999,0.2428,0.253,0.263484,0.2674,0.159152,0.185268,0.187684,0.1865,0.1691,0.1714,0.1786,0.1819
19,0.21552,0.27442,0.27272,0.277,0.24642,0.2553,0.26572,0.26922,0.1605,0.1884,0.18842,0.18722,0.17092,0.1727,0.1798,0.1827
20,0.2201,0.2763,0.277156,0.2791,0.248768,0.2583,0.2677,0.270456,0.162312,0.1907,0.1894,0.188556,0.1726,0.174256,0.1804,0.183612
21,0.2224,0.278,0.2798,0.2808,0.250792,0.261676,0.269992,0.272792,0.1638,0.1916,0.1906,0.1897,0.173892,0.176192,0.1818,0.185168
22,0.226156,0.279528,0.2819,0.2819,0.2542,0.2638,0.2722279999999999,0.276428,0.165028,0.1928,0.1918,0.1902,0.1747,0.1779,0.1826,0.1878
23,0.230464,0.280764,0.2839279999999999,0.2851,0.2575,0.266564,0.274164,0.280564,0.1665,0.193664,0.1924,0.1910639999999999,0.176064,0.179364,0.1843,0.1892
24,0.235,0.2822,0.285,0.288,0.2605,0.2688,0.2766,0.2828,0.1679,0.1946,0.193,0.1923,0.1776,0.1806,0.1857,0.1902
25,0.237272,0.284136,0.286836,0.290036,0.263,0.270708,0.278508,0.285108,0.169636,0.1954,0.1936,0.1939,0.1786,0.181836,0.1868,0.1915
26,0.2407439999999999,0.285672,0.288572,0.292044,0.2662,0.2728,0.2812,0.287544,0.171772,0.1962,0.1947,0.1946,0.1795,0.183472,0.1876,0.1924
27,0.244124,0.287108,0.291016,0.2943,0.268124,0.274716,0.2832,0.2889,0.173508,0.196808,0.1954,0.196,0.180708,0.184808,0.188508,0.193108
28,0.2465439999999999,0.2889,0.292944,0.297,0.270188,0.2771,0.2851,0.2904,0.1750439999999999,0.1975,0.1964,0.1971,0.1815439999999999,0.1857,0.1896439999999999,0.194
29,0.2478,0.2909799999999999,0.2958,0.29818,0.2725599999999999,0.28056,0.2867,0.2919,0.1767,0.198,0.19808,0.1981,0.1831,0.1866799999999999,0.1908,0.19528
30,0.250316,0.293064,0.298048,0.3001319999999999,0.275,0.283016,0.289216,0.2934,0.1777,0.198616,0.198616,0.1997,0.1842,0.188,0.191816,0.1967
31,0.252952,0.295252,0.3,0.302608,0.277452,0.284452,0.2919,0.295052,0.179356,0.1991,0.1995,0.201552,0.186,0.1891,0.192552,0.1976
32,0.256376,0.297464,0.301564,0.3046,0.280688,0.286352,0.2959,0.2964,0.181,0.1996,0.2004,0.2033,0.187,0.1902879999999999,0.1936,0.198788
33,0.2586,0.299324,0.303624,0.3072,0.282672,0.2886,0.299224,0.2977,0.182424,0.2,0.2015,0.2045,0.188924,0.1914239999999999,0.1946,0.1994
34,0.26042,0.3013,0.30556,0.3096,0.28516,0.2908,0.3019,0.29916,0.18436,0.2004,0.20246,0.2053,0.19016,0.1925,0.1955,0.2005
35,0.2635,0.303996,0.308296,0.312796,0.2866,0.2927,0.303996,0.300596,0.1855,0.2008,0.2034,0.2059,0.1915,0.1935,0.197296,0.2014
36,0.2670239999999999,0.3067,0.309664,0.3147,0.2884,0.294832,0.306664,0.3029,0.1878639999999999,0.2013,0.2044319999999999,0.2066319999999999,0.192932,0.1944,0.1987,0.202732
37,0.2702,0.308668,0.311768,0.3168,0.2902,0.2968,0.309,0.306268,0.1896,0.2023,0.2055,0.2071,0.1943,0.1955,0.1999,0.2036
38,0.2736480000000001,0.311104,0.313304,0.3189,0.291404,0.299204,0.3113,0.3088,0.1916,0.2032,0.206504,0.2081,0.1958,0.196704,0.200804,0.205004
39,0.2781,0.3135,0.3147,0.32042,0.29424,0.3017,0.3126,0.31134,0.19278,0.20404,0.20754,0.2088,0.1978,0.1979,0.2023,0.2061
40,0.279576,0.3155759999999999,0.3186799999999999,0.3221,0.2957,0.3041,0.313876,0.3143,0.1944,0.205,0.2081,0.209476,0.1985,0.1996039999999999,0.203576,0.2073
41,0.2822,0.318012,0.3209,0.323512,0.298412,0.305712,0.315412,0.318412,0.1959,0.2069,0.2094,0.2105,0.2003,0.201012,0.2047,0.208312
42,0.285048,0.3206,0.322648,0.326444,0.300348,0.307748,0.317048,0.322,0.197348,0.207848,0.2105,0.2113,0.2021,0.2024,0.2061,0.2092
43,0.288968,0.3231,0.3256,0.3284,0.302784,0.311252,0.318884,0.324084,0.198784,0.2089,0.2116,0.212,0.2034,0.203968,0.2076,0.2099
44,0.2929,0.3253,0.3283,0.33052,0.30552,0.31362,0.3206,0.32612,0.2006,0.21012,0.2129,0.21292,0.20492,0.20562,0.20872,0.2112
45,0.295456,0.3288,0.330356,0.332,0.308656,0.315656,0.3216,0.328756,0.2023,0.210856,0.213956,0.213856,0.206268,0.2075,0.2099,0.2121
46,0.2980519999999999,0.331684,0.3316,0.3336,0.311292,0.318468,0.3233,0.3299,0.2041919999999999,0.2122919999999999,0.215592,0.2152,0.2081,0.2088,0.2114919999999999,0.2127919999999999
47,0.300912,0.3333,0.3331,0.335956,0.314656,0.3201839999999999,0.3258,0.3314,0.2068,0.2136,0.2163,0.2172,0.209256,0.2104,0.213228,0.2136
48,0.3038639999999999,0.3343279999999999,0.335,0.3386,0.317364,0.3228,0.3281,0.3335,0.209,0.215064,0.217,0.2182,0.210864,0.212,0.2157639999999999,0.2143
49,0.306,0.3358,0.3364,0.3395,0.319,0.3259,0.3305,0.3346,0.2105,0.2167,0.2185,0.2195,0.2121,0.2144,0.2177,0.2151
50,0.309408,0.337772,0.3384,0.340336,0.321308,0.328036,0.332636,0.3362,0.212036,0.2181,0.219636,0.220536,0.213736,0.2169,0.2191,0.216136
51,0.314372,0.339372,0.341072,0.3415,0.3236,0.330672,0.3357,0.337472,0.2132,0.2193,0.221372,0.221572,0.2154,0.219072,0.2207,0.2174
52,0.3175560000000001,0.341008,0.3432,0.3426,0.3258,0.333432,0.3375,0.3389,0.2151,0.220608,0.222808,0.2227,0.2174,0.2202,0.222108,0.218708
53,0.3215,0.343044,0.3442,0.3439439999999999,0.329444,0.336776,0.3392,0.341488,0.2166,0.223044,0.224688,0.224,0.218932,0.2216,0.2235,0.220344
54,0.3249,0.3441,0.34606,0.345,0.33136,0.33974,0.3404,0.34418,0.21788,0.22544,0.22588,0.22498,0.2206,0.2231,0.2245,0.22202
55,0.328032,0.3461,0.347216,0.3459,0.3338,0.342648,0.3428,0.345732,0.219216,0.2269,0.226916,0.2259,0.222048,0.224416,0.225516,0.2234
56,0.331152,0.3479,0.348152,0.346652,0.3362,0.345352,0.344252,0.347904,0.2206,0.227952,0.2281,0.2267,0.223952,0.2263,0.227056,0.225056
57,0.334088,0.349088,0.349,0.347588,0.338288,0.3477,0.3457,0.3491,0.2222879999999999,0.2303759999999999,0.2288,0.2283,0.225288,0.2275879999999999,0.2283,0.226688
58,0.336348,0.3503,0.350124,0.348524,0.341024,0.349248,0.3472,0.3506,0.225,0.231624,0.2295,0.231124,0.2271,0.229124,0.229324,0.2279
59,0.3408199999999999,0.35176,0.3511,0.34986,0.3443199999999999,0.35226,0.34896,0.3517,0.2285599999999999,0.2328599999999999,0.2311,0.233,0.2299199999999999,0.2309,0.2302,0.2295
60,0.344396,0.3531,0.3528,0.351096,0.346896,0.354184,0.3508,0.353496,0.2301959999999999,0.233996,0.2323,0.2349,0.231796,0.2319,0.2311,0.230996
61,0.347232,0.3548,0.354464,0.3530959999999999,0.3500959999999999,0.3564319999999999,0.353,0.355,0.2326319999999999,0.2353,0.234732,0.2370959999999999,0.2331319999999999,0.233364,0.2321319999999999,0.2331
62,0.351404,0.356104,0.356168,0.356868,0.353468,0.358972,0.355168,0.3561,0.234168,0.236136,0.2361,0.239768,0.234568,0.235168,0.2333,0.235
63,0.3553159999999999,0.359008,0.358504,0.361824,0.357904,0.3611,0.357504,0.3572,0.236004,0.2371,0.237604,0.2428,0.236804,0.2367,0.2343,0.2365
64,0.35914,0.36278,0.3634,0.368,0.36158,0.36304,0.3610399999999999,0.3587,0.23846,0.23804,0.23894,0.24464,0.23934,0.2382,0.2357,0.23854
65,0.362776,0.367804,0.373204,0.37578,0.366056,0.365652,0.3645759999999999,0.3604759999999999,0.2421,0.2391,0.242552,0.247076,0.2411,0.239576,0.238176,0.2395
66,0.3664,0.373512,0.3763,0.3901080000000001,0.3698,0.3693,0.366712,0.362812,0.244624,0.2397,0.2446,0.249612,0.243924,0.2424,0.240312,0.240912
67,0.3718,0.3787,0.383836,0.396444,0.371796,0.3724,0.368848,0.3678,0.2472,0.240848,0.2466,0.253348,0.245548,0.244596,0.242248,0.241748
68,0.3766839999999999,0.385884,0.390304,0.4009,0.3750679999999999,0.3745,0.372,0.371284,0.2497,0.2427,0.2487,0.255084,0.248,0.247968,0.243884,0.243668
69,0.3811,0.38992,0.4077,0.4034,0.3785,0.3771199999999999,0.3751,0.3814599999999999,0.2517999999999999,0.2468,0.2529999999999999,0.2580199999999999,0.2503,0.2502199999999999,0.24552,0.246
70,0.385556,0.395156,0.411256,0.4054359999999999,0.3818359999999999,0.3801,0.378912,0.3923359999999999,0.255012,0.248656,0.2563,0.260156,0.253268,0.252212,0.2469679999999999,0.247
71,0.389076,0.400984,0.412792,0.4081,0.3861839999999999,0.382692,0.382,0.398984,0.2582839999999999,0.252784,0.258192,0.2625,0.256592,0.2559,0.2498679999999999,0.2496759999999999
72,0.3931,0.4075,0.4142,0.41,0.390084,0.3866279999999999,0.388328,0.402228,0.2617279999999999,0.2546279999999999,0.261,0.2642,0.258828,0.258656,0.252228,0.252656
73,0.3964,0.4118,0.4164639999999999,0.4131199999999999,0.392928,0.3884,0.3916,0.403892,0.2655559999999999,0.2577639999999999,0.2641639999999999,0.2657639999999999,0.2612,0.2608,0.2556639999999999,0.2542919999999999
74,0.3989,0.4147,0.4179,0.4189,0.3962,0.3913,0.3985,0.4073,0.2679,0.264,0.266,0.2674,0.2644,0.2622,0.2593,0.2577
75,0.404336,0.4189,0.4211,0.424972,0.401308,0.394972,0.404372,0.4107,0.271436,0.2680080000000001,0.2682,0.2685,0.266036,0.264,0.2625,0.261736
76,0.408972,0.424516,0.4231,0.427672,0.403888,0.399172,0.407244,0.413572,0.273872,0.270844,0.27016,0.2703,0.2692879999999999,0.2661,0.2649,0.265244
77,0.4139400000000001,0.4273,0.426608,0.429908,0.4078,0.4027,0.413508,0.4167,0.277508,0.2750480000000001,0.2735,0.272908,0.2729,0.269408,0.268708,0.269008
78,0.418596,0.429588,0.428744,0.433944,0.412,0.407588,0.417444,0.41922,0.280444,0.278376,0.2767,0.274944,0.275644,0.2732,0.272644,0.273488
79,0.42268,0.4317,0.4313,0.43578,0.41526,0.4117,0.4251400000000001,0.42198,0.28386,0.28146,0.2826,0.27666,0.2782,0.2762200000000001,0.2784600000000002,0.2833
80,0.42768,0.4337,0.434416,0.4371,0.418548,0.416948,0.428716,0.4254,0.28708,0.285116,0.2858,0.28468,0.283196,0.281812,0.288296,0.287916
81,0.4334,0.436052,0.4385,0.438604,0.4221,0.424552,0.4335,0.4335,0.2918,0.291004,0.288652,0.292616,0.287108,0.2869,0.291904,0.291652
82,0.437864,0.4384519999999999,0.439888,0.4398,0.4285879999999999,0.4347599999999997,0.4365,0.439088,0.2954279999999999,0.297788,0.3002559999999996,0.3069639999999999,0.2929759999999999,0.2917159999999999,0.297488,0.295988
83,0.443124,0.441548,0.441724,0.4424,0.434048,0.440324,0.4418,0.44312,0.300748,0.303524,0.304772,0.325868,0.2981479999999999,0.295768,0.30222,0.303992
84,0.45156,0.4462,0.4456199999999999,0.44398,0.43918,0.44646,0.44558,0.44746,0.30626,0.3155,0.3211799999999998,0.35622,0.30496,0.30228,0.30672,0.3125799999999999
85,0.4569,0.4492,0.449496,0.448596,0.4458,0.451284,0.4496,0.450796,0.31138,0.319764,0.3450000000000002,0.368128,0.310668,0.312988,0.3152,0.31788
86,0.462692,0.452964,0.45286,0.46016,0.457296,0.455996,0.453264,0.453632,0.3159639999999999,0.335796,0.3724,0.3843879999999999,0.3181239999999999,0.3245559999999999,0.3236279999999999,0.3291
87,0.468968,0.455972,0.4583,0.467544,0.466468,0.467836,0.457604,0.4584,0.322568,0.357012,0.378336,0.3891,0.326836,0.3339,0.3379480000000001,0.333136
88,0.477412,0.466112,0.464516,0.476704,0.4735439999999999,0.4779239999999999,0.462312,0.4624,0.328628,0.376704,0.386108,0.3905,0.3365,0.339612,0.349804,0.35216
89,0.49308,0.4721,0.47274,0.4850399999999999,0.4844400000000001,0.48688,0.4671,0.46878,0.3422800000000001,0.3881,0.3893,0.3948399999999999,0.34968,0.3432800000000001,0.3548,0.37208
90,0.510392,0.4772,0.478432,0.493728,0.4965,0.4909759999999999,0.476552,0.474836,0.3524759999999999,0.393052,0.395976,0.401576,0.3590759999999999,0.350952,0.362552,0.38008
91,0.5228760000000002,0.482712,0.4895680000000001,0.5123000000000003,0.504512,0.497812,0.485236,0.478324,0.364348,0.3997,0.4022960000000001,0.407124,0.365312,0.36146,0.3682,0.3905080000000001
92,0.5368480000000001,0.487196,0.504992,0.549548,0.5181640000000001,0.5048480000000001,0.492248,0.491948,0.377644,0.406944,0.4112,0.410296,0.372,0.373648,0.386544,0.401648
93,0.556452,0.497384,0.530368,0.6533599999999998,0.536072,0.5134199999999999,0.5003839999999999,0.4985839999999999,0.3921239999999999,0.414504,0.417636,0.4151879999999999,0.3805439999999999,0.3861239999999999,0.3994719999999999,0.412052
94,0.58676,0.5153199999999999,0.68852,0.73722,0.5576599999999995,0.5299999999999995,0.5080399999999999,0.5083399999999998,0.4054599999999999,0.4261,0.4568399999999973,0.5740199999999999,0.39324,0.4070399999999998,0.4136,0.4223599999999999
95,0.6201639999999999,0.7201439999999999,0.7958599999999999,0.767812,0.5827559999999999,0.548956,0.5253559999999999,0.5398799999999981,0.4403279999999999,0.4918759999999988,0.621412,0.6030399999999999,0.4200839999999999,0.431756,0.432256,0.441556
96,0.6591720000000001,0.885076,0.832192,0.784176,0.6113800000000001,0.577068,0.5921000000000036,0.783884,0.4624440000000001,0.691092,0.65536,0.617092,0.4728960000000001,0.461976,0.455392,0.5446280000000021
97,0.712128,0.9235,0.845328,0.792928,0.6402439999999994,0.7297159999999988,0.9416879999999996,1.011087999999999,0.5532839999999999,0.7240279999999999,0.6667559999999999,0.6256839999999999,0.5384079999999984,0.5125959999999998,0.6275279999999873,0.7886159999999994
98,0.8650359999999988,0.9385,0.8598,0.8022759999999999,1.4713999999999994,1.220291999999999,1.2360999999999993,1.056992,0.6694119999999992,0.7365519999999998,0.67592,0.6342639999999999,0.6486599999999998,0.875527999999994,0.958192,0.8241839999999999
