percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.13862,0.3045,0.31462,0.316628,0.1911199999999999,0.2264159999999999,0.261808,0.287608,0.322197,0.268879,0.3322159999999999,0.3322159999999999,0.332311,0.322911,0.328479,0.327679,0.317953,0.333485,0.275611,0.333769,0.31976,0.289772,0.34983,0.349958,0.349944,0.324876,0.347193,0.334223,0.338574,0.347886,0.292493,0.349458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1596479999999999,0.309324,0.319308,0.327416,0.2170959999999999,0.244972,0.2749959999999999,0.29574,0.338822,0.285158,0.344458,0.344516,0.342164,0.339258,0.336774,0.339258,0.329332,0.345022,0.292022,0.344758,0.3478,0.299172,0.358972,0.358516,0.358044,0.34883,0.353386,0.350774,0.3439439999999999,0.357002,0.30543,0.3589859999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.17676,0.314848,0.323584,0.331712,0.233984,0.256012,0.284984,0.303124,0.3451479999999999,0.307718,0.349837,0.348537,0.348137,0.3451479999999999,0.340211,0.345974,0.3335479999999999,0.349837,0.308637,0.3494,0.3552949999999999,0.3220159999999999,0.364779,0.365074,0.363616,0.355795,0.3585,0.357637,0.3503,0.362758,0.324158,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1860959999999999,0.3199,0.330932,0.3374,0.242716,0.264616,0.2969,0.310464,0.349216,0.3187,0.3527,0.35238,0.350016,0.3495479999999999,0.3438,0.349932,0.3381,0.353648,0.318748,0.3548,0.36232,0.33136,0.369672,0.369472,0.367744,0.362672,0.361572,0.364388,0.355772,0.369616,0.3326,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.19152,0.32742,0.3351,0.34226,0.24846,0.2709999999999999,0.30122,0.31946,0.352265,0.323985,0.35749,0.355995,0.353685,0.3529,0.347485,0.35479,0.3416,0.3583,0.32469,0.35895,0.36773,0.335465,0.372965,0.3736649999999999,0.37306,0.36773,0.3653,0.3685299999999999,0.3624,0.37233,0.33642,0.373565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1999,0.331524,0.337824,0.351972,0.257044,0.2759,0.302948,0.325272,0.356722,0.332974,0.361422,0.3588,0.3563,0.3572,0.349974,0.358774,0.345174,0.362922,0.3335,0.363,0.371316,0.3516019999999999,0.375758,0.375758,0.3753,0.371758,0.370058,0.372316,0.36689,0.375132,0.3516019999999999,0.375416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.209928,0.335028,0.3397,0.3578,0.262456,0.278728,0.305956,0.3284,0.3609529999999999,0.338512,0.365459,0.363959,0.3615529999999999,0.361606,0.3532,0.362753,0.3478529999999999,0.366677,0.338206,0.3663,0.374551,0.369853,0.378853,0.379151,0.3778,0.3747,0.373651,0.374851,0.372851,0.378451,0.3688,0.378853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.221124,0.339132,0.34336,0.361432,0.268128,0.2844319999999999,0.308996,0.331032,0.364432,0.3412,0.3698,0.368396,0.365632,0.3647,0.3559,0.365564,0.351064,0.3705,0.340528,0.3699,0.376532,0.379,0.382544,0.381732,0.380388,0.3769,0.377144,0.377644,0.3775,0.38102,0.376152,0.381388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.2299719999999999,0.3419,0.34708,0.3639,0.271436,0.290944,0.311236,0.334272,0.3677,0.343822,0.3722,0.371811,0.367811,0.367911,0.359222,0.369822,0.354422,0.372911,0.343311,0.372633,0.379237,0.383548,0.385537,0.384974,0.382611,0.379437,0.379074,0.380137,0.379811,0.383737,0.383,0.3844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.23756,0.34654,0.3528,0.3656,0.27694,0.2945,0.31538,0.33654,0.37088,0.3478799999999999,0.37448,0.37359,0.3711799999999999,0.37139,0.36269,0.37189,0.3579299999999999,0.3765799999999999,0.34719,0.375,0.3828,0.38829,0.38903,0.3878,0.38519,0.38326,0.38333,0.3834,0.3837,0.38713,0.38596,0.38772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
