percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.13174,0.35028,0.35918,0.37948,0.19654,0.24024,0.30786,0.3113599999999999,0.22916,0.34496,0.36594,0.37692,0.26212,0.28286,0.3157,0.33494
1,0.1581,0.3612,0.3832799999999999,0.39646,0.22274,0.25364,0.32376,0.3382199999999999,0.2482,0.37234,0.3737,0.38266,0.2773,0.30206,0.32764,0.3459399999999999
2,0.16914,0.3672999999999999,0.39248,0.403,0.23884,0.27356,0.3342,0.3562599999999999,0.2622,0.3774,0.3818,0.3871,0.28498,0.3162999999999999,0.34344,0.36378
3,0.18986,0.3766,0.4004999999999999,0.41084,0.24802,0.2828799999999999,0.3414,0.36926,0.27584,0.38372,0.38696,0.3930599999999999,0.297,0.32538,0.35166,0.37492
4,0.199,0.3849,0.4067,0.4161,0.258,0.2861,0.349,0.376,0.283,0.3874,0.3942,0.3983,0.3058,0.3316,0.36,0.3811
5,0.21324,0.3960999999999999,0.4144,0.41942,0.26658,0.29724,0.358,0.3816,0.29166,0.39204,0.39668,0.40442,0.31664,0.33564,0.3704,0.3855
6,0.22484,0.40076,0.41868,0.42378,0.27914,0.30942,0.36384,0.38636,0.29672,0.3944,0.4043,0.4113,0.32536,0.34108,0.37648,0.38848
7,0.23332,0.4063,0.42386,0.42612,0.28914,0.31818,0.38044,0.39354,0.3036399999999999,0.3973399999999999,0.4083,0.413,0.33364,0.34332,0.3818399999999999,0.393
8,0.2410199999999999,0.41814,0.42946,0.43486,0.29378,0.32756,0.38642,0.39986,0.3093,0.40036,0.41232,0.41582,0.33986,0.34646,0.38624,0.39536
9,0.249,0.426,0.433,0.4405,0.2988,0.3341,0.3921,0.4071,0.3143,0.4027,0.4167,0.4191,0.3478,0.3521,0.3914,0.3973
10,0.25904,0.42992,0.4374,0.4478,0.30674,0.33824,0.3971,0.41722,0.3187399999999999,0.40474,0.4199,0.4215,0.35348,0.35886,0.39574,0.39946
11,0.26586,0.4340199999999999,0.4402,0.44958,0.3140799999999999,0.3446,0.4022799999999999,0.4207,0.32466,0.40708,0.4216,0.42428,0.35828,0.36686,0.4006,0.40226
12,0.2741,0.4372,0.44504,0.4507,0.31978,0.35062,0.40532,0.42616,0.3301,0.41028,0.4227,0.42602,0.36302,0.37336,0.40222,0.40672
13,0.2812,0.44322,0.44766,0.45552,0.32938,0.3606,0.40948,0.43558,0.33628,0.4154,0.42512,0.4277,0.3666,0.38072,0.40526,0.41146
14,0.2868,0.4486,0.4501,0.4592,0.3381,0.3697,0.4126,0.4417,0.3422,0.4208,0.4266,0.4298,0.3704,0.3869,0.4086,0.4141
15,0.29242,0.45194,0.45398,0.46204,0.34368,0.37434,0.416,0.44806,0.3479399999999999,0.42612,0.42844,0.43154,0.37368,0.39408,0.41108,0.4164
16,0.297,0.45568,0.4569,0.4639,0.3505,0.3788,0.4214799999999999,0.451,0.35216,0.42856,0.42998,0.43286,0.37764,0.40044,0.4134799999999999,0.41868
17,0.30192,0.4589399999999999,0.46028,0.46592,0.35452,0.3843399999999999,0.4264,0.4535,0.35782,0.43028,0.4321,0.43784,0.3823399999999999,0.4054399999999999,0.41492,0.4217
18,0.30796,0.46182,0.46332,0.46756,0.36066,0.39406,0.43254,0.4555,0.36376,0.43268,0.43416,0.44166,0.38562,0.40908,0.41712,0.42476
19,0.3127,0.4657,0.4657,0.469,0.3664,0.4039,0.4372,0.4572,0.3691,0.4353,0.4362,0.4439,0.3888,0.4138,0.4185,0.4272
20,0.31726,0.46734,0.46774,0.4712,0.37132,0.4103799999999999,0.4423,0.4596,0.3730799999999999,0.4376,0.4394,0.44548,0.39244,0.41702,0.42064,0.42904
21,0.322,0.46926,0.46918,0.4724,0.37698,0.41478,0.44548,0.46224,0.37766,0.43956,0.4409,0.4487,0.3962,0.4194799999999999,0.4233,0.4307
22,0.32894,0.47094,0.4701,0.47366,0.3852,0.41842,0.44976,0.4652,0.38176,0.4413,0.4439,0.45194,0.4029,0.42212,0.42522,0.43232
23,0.33532,0.47296,0.47146,0.47502,0.3893,0.42246,0.45268,0.4666,0.38576,0.4431,0.448,0.45616,0.40714,0.4247,0.42672,0.43346
24,0.3421,0.4753,0.4736,0.4761,0.3948,0.4268,0.4573,0.4686,0.3899,0.4454,0.4506,0.4605,0.4122,0.4275,0.4288,0.4354
25,0.3498,0.477,0.47724,0.4783,0.3992,0.4298,0.46312,0.4713199999999999,0.39368,0.4482399999999999,0.4543,0.4635,0.4158999999999999,0.4296,0.43072,0.43704
26,0.355,0.48018,0.48198,0.47978,0.403,0.43448,0.46696,0.474,0.39708,0.45008,0.45808,0.46638,0.42118,0.4311,0.43308,0.44038
27,0.35872,0.48222,0.48552,0.4814,0.40994,0.43776,0.4696,0.47582,0.4005,0.4512,0.46202,0.46814,0.42522,0.43492,0.43592,0.44312
28,0.36326,0.48356,0.4876,0.4829199999999999,0.41646,0.44146,0.4715,0.47776,0.4029,0.45286,0.4664799999999999,0.47166,0.43016,0.43806,0.4395199999999999,0.4452
29,0.3668,0.4855,0.4897,0.4847,0.4211,0.4457,0.4746,0.4819,0.4061,0.455,0.4693,0.4757,0.4341,0.4408,0.4427,0.4483
30,0.37262,0.487,0.4918,0.4865,0.42826,0.4505,0.47762,0.4847,0.4091,0.45774,0.47278,0.47988,0.43712,0.4432,0.4465,0.45114
31,0.3788,0.4887,0.4933,0.4882,0.43198,0.45306,0.47996,0.48786,0.4113,0.4601,0.47456,0.48386,0.4405,0.44568,0.4481,0.45362
32,0.38432,0.49032,0.4954,0.49152,0.4389,0.45662,0.48186,0.49062,0.41484,0.46222,0.47694,0.48602,0.4424,0.448,0.451,0.45676
33,0.38994,0.49192,0.49676,0.49356,0.44362,0.45876,0.48426,0.4927,0.41792,0.4655,0.4789,0.48706,0.4456,0.45014,0.45486,0.46026
