percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.133017,0.270819,0.3254039999999999,0.353168,0.160817,0.180034,0.21925,0.2415169999999999,0.53018,0.59386,0.589676,0.596612,0.593068,0.53018,0.59386,0.529676,0.59386,0.525356,0.59386,0.558532,0.67631,0.687511,0.687405,0.689523,0.694094,0.67631,0.687511,0.679999,0.687511,0.6894699999999999,0.687511,0.6894699999999999,0.227451,0.34007,0.368751,0.3999339999999999,0.2473169999999999,0.267051,0.299668,0.315
1,0.150234,0.329598,0.3529,0.3838,0.1793779999999999,0.1963,0.247068,0.275192,0.60338,0.628996,0.635552,0.633904,0.63442,0.6012639999999999,0.628996,0.605168,0.628996,0.6133799999999999,0.628996,0.6085160000000001,0.7029519999999999,0.7080099999999999,0.716588,0.711188,0.712238,0.705838,0.7080099999999999,0.706376,0.7080099999999999,0.715588,0.7080099999999999,0.715388,0.241204,0.36307,0.392934,0.410734,0.266934,0.28677,0.312236,0.340068
2,0.159006,0.349202,0.3728019999999999,0.386551,0.190351,0.2063,0.262051,0.323106,0.637112,0.655064,0.658536,0.667228,0.660116,0.635712,0.655064,0.637112,0.655064,0.642972,0.655064,0.64224,0.72041,0.721151,0.734938,0.728964,0.724707,0.7235,0.721151,0.7235,0.721151,0.735297,0.721151,0.735297,0.2536589999999999,0.377606,0.403055,0.413,0.279908,0.297857,0.326604,0.368802
3,0.168608,0.367404,0.383472,0.390804,0.199436,0.215636,0.288848,0.35104,0.655576,0.66712,0.681676,0.681988,0.674268,0.65512,0.66712,0.655976,0.66712,0.674288,0.66712,0.670268,0.7372879999999999,0.7485160000000001,0.760208,0.754688,0.7523519999999999,0.7407039999999999,0.7485160000000001,0.741988,0.7485160000000001,0.7604,0.7485160000000001,0.7613679999999999,0.267084,0.39164,0.409868,0.4161,0.29744,0.310272,0.3451,0.378072
4,0.17867,0.376885,0.391655,0.3978,0.2128499999999999,0.226865,0.320025,0.363155,0.67772,0.68206,0.69604,0.6957599999999999,0.68892,0.6802,0.68206,0.68198,0.68206,0.69508,0.68206,0.6918599999999999,0.75929,0.776355,0.7809,0.78324,0.785735,0.76027,0.776355,0.76164,0.776355,0.77761,0.776355,0.78181,0.27881,0.405785,0.41594,0.418985,0.30797,0.31917,0.3627,0.387055
5,0.190802,0.382404,0.396106,0.400604,0.225606,0.2479559999999999,0.3281539999999999,0.369804,0.695212,0.694396,0.704012,0.704428,0.697416,0.695848,0.694396,0.698848,0.694396,0.706816,0.694396,0.7054320000000001,0.7773639999999999,0.7887740000000001,0.7982,0.798964,0.796146,0.778182,0.7887740000000001,0.780382,0.7887740000000001,0.789264,0.7887740000000001,0.795376,0.290206,0.410606,0.420502,0.4245199999999999,0.3168,0.325634,0.372202,0.3942259999999999
6,0.203538,0.387457,0.402719,0.403319,0.237857,0.284719,0.347633,0.375019,0.704508,0.701668,0.712504,0.712652,0.7068,0.7054,0.701668,0.70656,0.701668,0.716456,0.701668,0.713816,0.785758,0.801932,0.809758,0.8137869999999999,0.815474,0.788058,0.801932,0.7911570000000001,0.801932,0.803432,0.801932,0.809758,0.303138,0.413338,0.426638,0.4308,0.325214,0.337519,0.387414,0.399738
7,0.213072,0.3938,0.4081,0.4057,0.248972,0.294836,0.3610359999999999,0.381244,0.713364,0.712176,0.722564,0.720804,0.717088,0.715432,0.712176,0.718332,0.712176,0.72474,0.712176,0.7252879999999999,0.7997519999999999,0.813712,0.822356,0.825084,0.8246,0.801428,0.813712,0.8041,0.813712,0.812584,0.813712,0.824792,0.311872,0.4178,0.42948,0.4331,0.33298,0.346548,0.393472,0.4067
8,0.222906,0.397312,0.4118529999999999,0.4092,0.266153,0.304465,0.368453,0.385953,0.723248,0.7215,0.728772,0.72912,0.726996,0.7252,0.7215,0.726968,0.7215,0.7338439999999999,0.7215,0.7338439999999999,0.806792,0.824769,0.832361,0.833,0.833823,0.8088529999999999,0.824769,0.811546,0.824769,0.825223,0.824769,0.832361,0.317706,0.4232,0.432953,0.435906,0.3438,0.3605,0.401565,0.410759
9,0.2345799999999999,0.4003,0.41458,0.41747,0.28,0.31471,0.37847,0.38998,0.7293000000000001,0.72964,0.73712,0.73904,0.73848,0.73284,0.72964,0.7356,0.72964,0.7433599999999999,0.72964,0.7412,0.81614,0.83208,0.8401000000000001,0.8376,0.8386,0.8171700000000001,0.83208,0.82297,0.83208,0.83269,0.83208,0.83747,0.32594,0.42867,0.4356399999999999,0.43997,0.3526,0.36867,0.41091,0.41427
