percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.055215,0.125664,0.128349,0.129183,0.074449,0.089615,0.1106,0.1193,0.202554,0.209408,0.207016,0.208586,0.209162,0.202554,0.209408,0.202554,0.209408,0.204516,0.209408,0.2058779999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.064666,0.1298659999999999,0.1307,0.134564,0.087732,0.1006659999999999,0.1151,0.125664,0.209316,0.216808,0.2134,0.215608,0.2160159999999999,0.209316,0.216808,0.209316,0.216808,0.209524,0.216808,0.210916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.070096,0.132547,0.136849,0.137949,0.093549,0.1086429999999999,0.121543,0.129349,0.2127,0.2190619999999999,0.2162,0.2176,0.2187,0.2127,0.2190619999999999,0.2127,0.2190619999999999,0.213062,0.2190619999999999,0.2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.075828,0.13606,0.139296,0.143432,0.100632,0.112732,0.127532,0.133164,0.2148,0.222516,0.217748,0.2196,0.221716,0.2148,0.222516,0.2148,0.222516,0.215048,0.222516,0.216316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.08063,0.1402,0.143415,0.1471,0.10433,0.11573,0.1296,0.13613,0.2170699999999999,0.22444,0.2191,0.2214,0.2233,0.2170699999999999,0.22444,0.2170699999999999,0.22444,0.21737,0.22444,0.21777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.084996,0.143396,0.146196,0.1506,0.1087,0.118398,0.131998,0.138,0.2186239999999999,0.2264,0.220724,0.223224,0.2254239999999999,0.2186239999999999,0.2264,0.2186239999999999,0.2264,0.2187,0.2264,0.2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.089443,0.1455,0.148881,0.1523,0.113605,0.1224,0.134162,0.1403,0.2196,0.2279,0.222878,0.2258,0.227256,0.2196,0.2279,0.2196,0.2279,0.220578,0.2279,0.2211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.092428,0.1472639999999999,0.1512,0.1534,0.116464,0.125264,0.136064,0.1423,0.221532,0.2291,0.225332,0.227332,0.2288,0.221532,0.2291,0.221532,0.2291,0.222132,0.2291,0.222832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0956409999999999,0.149194,0.1542,0.1544,0.1186469999999999,0.1274,0.1376,0.145147,0.223286,0.231,0.227086,0.2286,0.230586,0.223286,0.231,0.223286,0.231,0.223986,0.231,0.2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.1005,0.15166,0.1558,0.15573,0.12063,0.1296,0.13953,0.1472,0.2256,0.23274,0.2286399999999999,0.23034,0.23194,0.2256,0.23274,0.2256,0.23274,0.2262,0.23274,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.1038,0.154413,0.1567,0.157026,0.122613,0.1323,0.141213,0.1487129999999999,0.2274,0.233894,0.2299,0.2318,0.233394,0.2274,0.233894,0.2274,0.233894,0.2278,0.233894,0.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.1064,0.1557,0.1578,0.1581,0.125192,0.133396,0.1423,0.1502919999999999,0.2289,0.235848,0.231148,0.2331,0.2348,0.2289,0.235848,0.2289,0.235848,0.2291,0.235848,0.2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.109379,0.157279,0.159879,0.1595,0.127158,0.135379,0.143679,0.1523,0.230302,0.237302,0.2322,0.2344,0.2362,0.230302,0.237302,0.230302,0.237302,0.2309,0.237302,0.2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.112562,0.158662,0.160662,0.1609,0.129762,0.1377,0.145162,0.154062,0.231712,0.2387,0.233956,0.2355,0.237412,0.231712,0.2387,0.231712,0.2387,0.2321,0.2387,0.232856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.1144,0.16029,0.1613,0.1618,0.1331,0.1391,0.1475,0.156045,0.2332,0.2399099999999999,0.23551,0.2371,0.2385,0.2332,0.2399099999999999,0.2332,0.2399099999999999,0.2336,0.2399099999999999,0.23451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.116628,0.1613,0.1626,0.1632,0.1348,0.140728,0.149328,0.157,0.2347,0.240864,0.2369639999999999,0.238564,0.239764,0.2347,0.240864,0.2347,0.240864,0.234864,0.240864,0.2359639999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.1191,0.162711,0.163511,0.164911,0.1374,0.142922,0.151411,0.158611,0.2363,0.2425179999999999,0.2384,0.2399,0.241736,0.2363,0.2425179999999999,0.2363,0.2425179999999999,0.236318,0.2425179999999999,0.2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.1219,0.1637,0.164794,0.167594,0.1389,0.145588,0.1540939999999999,0.1608,0.237672,0.2439,0.2396,0.241272,0.2432,0.237672,0.2439,0.2376,0.2439,0.237672,0.2439,0.2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
