percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.10782,0.223,0.23829,0.24417,0.15588,0.1755799999999999,0.19316,0.21236,0.360504,0.372964,0.374504,0.37822,0.374964,0.362008,0.372964,0.362652,0.372964,0.36634,0.372964,0.3695279999999999,0.35942,0.3753,0.381411,0.379877,0.377411,0.361211,0.3753,0.361344,0.3753,0.3698099999999999,0.3753,0.380232,0.19949,0.26688,0.27417,0.27816,0.2175,0.23216,0.23994,0.26084
1,0.1279,0.23416,0.2408,0.2472,0.1698599999999999,0.18488,0.20238,0.21944,0.3706759999999999,0.388028,0.390952,0.389484,0.389328,0.3707,0.388028,0.3731759999999999,0.388028,0.37748,0.388028,0.384876,0.371266,0.385422,0.392154,0.38961,0.387244,0.371266,0.385422,0.37494,0.385422,0.382942,0.385422,0.3905,0.21164,0.27336,0.28342,0.28574,0.23362,0.24172,0.26128,0.267
2,0.14012,0.24081,0.24921,0.25611,0.1782,0.19327,0.2133,0.22449,0.377692,0.394764,0.400384,0.399984,0.398964,0.3778,0.394764,0.3801279999999999,0.394764,0.3866199999999999,0.394764,0.3937279999999999,0.380033,0.394565,0.399565,0.396899,0.395332,0.3813,0.394565,0.382433,0.394565,0.3901,0.394565,0.398098,0.21828,0.27947,0.28547,0.2898,0.24401,0.24867,0.27417,0.27187
3,0.15146,0.24638,0.2562,0.26488,0.188,0.20214,0.22906,0.2334,0.3857,0.4026119999999999,0.405152,0.405352,0.4053,0.386756,0.4026119999999999,0.387868,0.4026119999999999,0.393512,0.4026119999999999,0.401304,0.386132,0.4036,0.405088,0.40532,0.403732,0.386388,0.4036,0.388744,0.4036,0.3956759999999999,0.4036,0.401844,0.2239799999999999,0.2877,0.28922,0.29396,0.24726,0.25668,0.2779,0.2852
4,0.1615,0.2502,0.261,0.2698,0.1958,0.21125,0.2331,0.2447,0.39184,0.40974,0.4079399999999999,0.40972,0.41,0.39198,0.40974,0.39298,0.40974,0.40032,0.40974,0.40454,0.39072,0.41111,0.41036,0.4106,0.412265,0.39111,0.41111,0.39333,0.41111,0.4001,0.41111,0.4077,0.2291,0.29055,0.2934,0.298,0.2518,0.26565,0.2808,0.2894
5,0.16776,0.25744,0.27038,0.27968,0.20264,0.22266,0.2459,0.25458,0.397868,0.413656,0.4117,0.413228,0.414584,0.399056,0.413656,0.4003,0.413656,0.403756,0.413656,0.4083,0.3966,0.416066,0.414,0.414966,0.415766,0.396966,0.416066,0.399466,0.416066,0.403932,0.416066,0.410998,0.23892,0.29392,0.29904,0.3009,0.2587,0.2737799999999999,0.28364,0.29124
6,0.1761,0.26703,0.27423,0.2844299999999999,0.20989,0.23411,0.25005,0.26199,0.4014,0.418348,0.414716,0.416616,0.418048,0.4014,0.418348,0.402948,0.418348,0.407416,0.418348,0.411816,0.400277,0.4195,0.417077,0.418862,0.4188,0.401231,0.4195,0.402731,0.4195,0.406731,0.4195,0.414,0.25073,0.29835,0.30076,0.30273,0.26516,0.28029,0.28783,0.293
7,0.18242,0.27376,0.27972,0.29142,0.21562,0.24334,0.25522,0.26582,0.4054,0.423004,0.4177,0.419908,0.4223,0.4054,0.423004,0.407208,0.423004,0.410716,0.423004,0.414404,0.403076,0.423376,0.4198,0.422,0.422752,0.404088,0.423376,0.4058879999999999,0.423376,0.409588,0.423376,0.4164879999999999,0.25564,0.30224,0.30372,0.3037,0.2727,0.28566,0.29364,0.29586
8,0.19042,0.2778299999999999,0.28241,0.29674,0.2236199999999999,0.25,0.25871,0.2694,0.4107,0.4255,0.420384,0.423,0.4247,0.4107,0.4255,0.411584,0.4255,0.4144919999999999,0.4255,0.416692,0.4068989999999999,0.426199,0.4218989999999999,0.423598,0.425699,0.407396,0.426199,0.409098,0.426199,0.413799,0.426199,0.4190979999999999,0.26304,0.30461,0.30601,0.3064,0.27811,0.29081,0.29973,0.30015
9,0.1956,0.2847,0.2884,0.3054,0.233,0.2553,0.2636,0.2718,0.4137,0.42846,0.4231,0.4248,0.42732,0.41386,0.42846,0.4147,0.42846,0.417,0.42846,0.41956,0.41083,0.42846,0.42401,0.42581,0.42752,0.41097,0.42846,0.41371,0.42846,0.4152,0.42846,0.42062,0.2686,0.3079,0.3087,0.3106,0.2847,0.2965,0.3032,0.3043
