percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.080976,0.173794,0.181494,0.18724,0.1185939999999999,0.135376,0.153688,0.165182,0.130882,0.1871,0.195376,0.197794,0.1588,0.169464,0.1792,0.1818
1,0.089188,0.178564,0.184464,0.1901,0.126488,0.141288,0.158888,0.1713879999999999,0.1413879999999999,0.195776,0.1983,0.200488,0.1643879999999999,0.175288,0.1806,0.185888
2,0.0953099999999999,0.180782,0.1867,0.1916,0.131346,0.146882,0.1638,0.173782,0.1487,0.1972,0.1996,0.2017,0.1684,0.177882,0.1828,0.191482
3,0.101652,0.182276,0.1878,0.193476,0.1354,0.1504,0.167228,0.175652,0.1537,0.1984,0.2003,0.203676,0.171176,0.179452,0.185676,0.1951
4,0.10737,0.1841,0.1902,0.19527,0.13907,0.15437,0.17004,0.17847,0.15731,0.1994,0.2012,0.20607,0.1749,0.1817,0.18847,0.19727
5,0.110928,0.1867,0.1925639999999999,0.1965,0.143528,0.1584,0.1728,0.180364,0.160828,0.2003,0.2025,0.2079639999999999,0.177164,0.1832,0.1903,0.1989
6,0.1158,0.1885,0.195,0.198416,0.148174,0.160758,0.174758,0.182258,0.164416,0.2027,0.204958,0.2133,0.179858,0.1844,0.193,0.200158
7,0.118852,0.1899,0.196552,0.2002519999999999,0.151252,0.163152,0.176752,0.184352,0.166952,0.203652,0.2064,0.2143,0.181652,0.1857,0.195052,0.201052
8,0.122792,0.1918,0.1983,0.203146,0.153646,0.165,0.178046,0.1862,0.1694,0.2046,0.209338,0.215046,0.1835,0.1874,0.1964,0.202046
9,0.126,0.1929,0.19994,0.20604,0.15592,0.1673,0.179,0.1874,0.17198,0.2057,0.21124,0.2157,0.18534,0.18964,0.19814,0.20274
10,0.1298,0.1949,0.201334,0.2076,0.158234,0.170134,0.1805,0.1884,0.1744679999999999,0.207,0.212934,0.216634,0.1867,0.1913,0.1998,0.203834
11,0.132428,0.1964,0.2032,0.2094,0.1606,0.171728,0.1817,0.189428,0.1763,0.2083,0.2158,0.2183,0.188028,0.193028,0.2016,0.205628
12,0.136266,0.197244,0.206122,0.210022,0.1627,0.173622,0.183622,0.1904,0.1783,0.2097,0.2171219999999999,0.219522,0.1901,0.194722,0.2033,0.208044
13,0.138916,0.1989,0.2077,0.210816,0.164648,0.176432,0.185132,0.192764,0.1805,0.212616,0.218516,0.2202,0.1918,0.197,0.204632,0.2095
14,0.14151,0.1998,0.20901,0.2117,0.1661099999999999,0.17893,0.18722,0.1952,0.1828,0.2148,0.2196,0.2214,0.1929,0.1992,0.2062,0.2105
15,0.143504,0.2018,0.2102,0.2127,0.168312,0.181504,0.190004,0.1968,0.184504,0.216804,0.221,0.2222,0.1942,0.200404,0.207708,0.211804
16,0.146698,0.203396,0.2112979999999999,0.2133,0.171398,0.183198,0.192596,0.199398,0.1860979999999999,0.2178,0.2222,0.2226,0.1952,0.202098,0.209,0.213298
17,0.1493,0.2064839999999999,0.2128,0.2139,0.1728,0.184684,0.1943,0.2012,0.1877,0.219,0.223692,0.2235,0.1964,0.2032,0.210392,0.214
18,0.151086,0.208658,0.214286,0.214786,0.175086,0.185786,0.197,0.2025,0.1891,0.220086,0.2246,0.2243,0.1981,0.2043,0.211386,0.214986
19,0.1536,0.2118,0.21518,0.2156,0.1778,0.18688,0.19878,0.2044,0.1904,0.2213,0.2257,0.22598,0.19918,0.2052,0.2122,0.2159
20,0.156548,0.214948,0.2158,0.216674,0.179674,0.188248,0.200474,0.206674,0.1919,0.222474,0.2271,0.2271,0.200374,0.2064,0.2132,0.217922
21,0.158768,0.2161,0.2177,0.2174,0.1815,0.189636,0.2019,0.2084,0.1936,0.2246,0.2281,0.228568,0.2012,0.2074679999999999,0.214268,0.2191
22,0.160962,0.2172,0.2184,0.2182,0.1834,0.1909,0.2034,0.210724,0.1955,0.225924,0.2287,0.2297,0.2025,0.2082,0.2151,0.2204
23,0.1638119999999999,0.2186,0.2196,0.219056,0.185056,0.1927,0.2047,0.212756,0.1968,0.2273,0.229256,0.2302,0.203456,0.2093,0.2165,0.221656
24,0.1669,0.21945,0.2209,0.22,0.1876499999999999,0.19455,0.206,0.2141,0.1978,0.2285,0.2297,0.2308,0.2048,0.21055,0.2177,0.22325
25,0.170344,0.220744,0.221644,0.220644,0.189544,0.196244,0.207644,0.2161,0.199144,0.2293,0.230344,0.2315,0.206344,0.211844,0.219,0.225244
26,0.173,0.2216,0.2227,0.221438,0.1909759999999999,0.1978379999999999,0.208676,0.2182,0.2006,0.23,0.230938,0.2322,0.207738,0.212838,0.2201,0.2268
27,0.1751,0.222332,0.2233,0.222,0.193632,0.1993,0.210432,0.220224,0.2025,0.230732,0.2316,0.2331,0.2093,0.213832,0.221332,0.228
