percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.0989,0.0,0.0,0.0,0.14223,0.1728,0.204445,0.194235,0.19349,0.0,0.0,0.0,0.210935,0.226045,0.23963,0.24165
1,0.12114,0.26684,0.26798,0.2707799999999999,0.17239,0.19555,0.23489,0.24994,0.21244,0.2843799999999999,0.28995,0.29314,0.23109,0.24336,0.25739,0.27436
2,0.13624,0.28295,0.28384,0.295235,0.190745,0.212,0.252035,0.2701,0.228205,0.30047,0.305835,0.31247,0.249735,0.255535,0.279145,0.292155
3,0.1484,0.293,0.29454,0.30548,0.2026,0.22326,0.2628,0.28392,0.24028,0.3132,0.3159,0.32348,0.2612799999999999,0.27226,0.2961,0.3086
4,0.1581,0.299925,0.307825,0.3119,0.2133,0.235,0.2699249999999999,0.2919,0.253225,0.3216,0.3228999999999999,0.3278,0.2767,0.2866,0.31525,0.319
5,0.1673,0.3062,0.31437,0.31657,0.2234,0.24681,0.27784,0.30007,0.26254,0.32847,0.3301,0.33207,0.28567,0.30124,0.32398,0.32844
6,0.175745,0.3097,0.3187149999999999,0.3188,0.230915,0.258045,0.2880149999999999,0.30393,0.272445,0.3368,0.339745,0.336,0.296015,0.308145,0.3311,0.335715
7,0.18582,0.31636,0.3225,0.32286,0.23706,0.26452,0.29352,0.3085,0.28238,0.3448,0.34856,0.34232,0.30346,0.31566,0.33616,0.34262
8,0.194715,0.321505,0.3242049999999999,0.3269,0.243605,0.2718,0.2998,0.313,0.2909049999999999,0.3544,0.35411,0.351415,0.31101,0.3211,0.3419049999999999,0.3485
9,0.2011,0.32755,0.3266,0.3321,0.25085,0.27775,0.306,0.3171,0.29715,0.35895,0.3601999999999999,0.3612,0.31735,0.32785,0.34745,0.3563
10,0.2068,0.331495,0.3302,0.337185,0.257395,0.284185,0.310595,0.32269,0.303575,0.363295,0.365295,0.367295,0.3225,0.33529,0.3532,0.3613
11,0.2128,0.3357,0.3343,0.34198,0.2651,0.2908,0.31434,0.32756,0.3091399999999999,0.36876,0.37004,0.37184,0.32804,0.34268,0.359,0.3662
12,0.219285,0.340685,0.338185,0.346855,0.269485,0.296355,0.319185,0.331085,0.314185,0.374885,0.373755,0.3771,0.3345,0.3475,0.364785,0.372055
13,0.22533,0.34423,0.34716,0.3515,0.27423,0.3004,0.32553,0.3353,0.3191,0.38013,0.37953,0.3831,0.3416,0.35303,0.3706,0.37583
14,0.2314,0.3477,0.3532,0.357475,0.2795,0.3053,0.3302,0.3401,0.3247,0.383675,0.3845,0.389575,0.348675,0.360275,0.3743,0.379875
15,0.23902,0.3519,0.35852,0.3608,0.2853,0.3093,0.33512,0.3452,0.32904,0.3871,0.39032,0.39406,0.35394,0.36564,0.3792,0.38354
16,0.2453,0.356365,0.36353,0.36463,0.2899,0.3129,0.3398,0.3506,0.33733,0.391565,0.3938649999999999,0.398665,0.358665,0.37093,0.3831,0.3873
17,0.25001,0.36121,0.3665,0.3686299999999999,0.2945,0.318,0.344,0.35521,0.3424,0.39631,0.40001,0.405,0.3645199999999999,0.3759,0.3862,0.3907
18,0.25481,0.366355,0.3712,0.3724,0.2996,0.32282,0.3499549999999999,0.358755,0.347555,0.401455,0.40541,0.4074549999999999,0.3702,0.3815,0.3893,0.394055
19,0.2608,0.3706,0.3747,0.3747,0.3047,0.3272,0.3542,0.3616,0.3528,0.4061,0.4086,0.4096,0.3741,0.3862,0.3926,0.3986
20,0.265,0.37469,0.3775,0.3776,0.3085,0.330545,0.358745,0.3645,0.35728,0.4117,0.4124,0.4128,0.3783,0.391545,0.3974,0.4023
21,0.269,0.3777,0.37989,0.38099,0.31428,0.3359,0.3613,0.3713,0.36279,0.4158,0.416,0.41796,0.38369,0.39568,0.40168,0.4062
22,0.273605,0.380435,0.3832,0.3837,0.319135,0.339335,0.36447,0.374635,0.367335,0.418635,0.418935,0.4215,0.3883,0.400205,0.406435,0.4103
23,0.27908,0.3836799999999999,0.3859,0.3867,0.32352,0.34358,0.3691,0.3806199999999999,0.37146,0.4213,0.4231,0.42428,0.393,0.4038,0.41208,0.4158799999999999
24,0.2850499999999999,0.386425,0.3896,0.3897,0.328425,0.346725,0.3719,0.385825,0.375125,0.423725,0.42765,0.4261,0.3964249999999999,0.408425,0.4173,0.4206
25,0.2904,0.38867,0.3934,0.3931,0.33257,0.35207,0.37474,0.3887,0.37917,0.42734,0.43114,0.4281,0.4,0.41237,0.4215,0.42507
26,0.295115,0.3909,0.395815,0.3973,0.336,0.356815,0.379815,0.3924,0.383215,0.4315,0.435315,0.43143,0.403815,0.416615,0.4254,0.431245
27,0.3008,0.3937,0.3991,0.3997,0.33976,0.3624,0.3834000000000001,0.395,0.38736,0.4359,0.438,0.43386,0.4081,0.42122,0.42982,0.436
28,0.3060049999999999,0.3958049999999999,0.4022,0.4019,0.34371,0.3670049999999999,0.386505,0.3972,0.3903,0.4392,0.4407,0.4365,0.41261,0.425405,0.433805,0.440115
29,0.3108,0.3979,0.40385,0.4036,0.34855,0.3722,0.38985,0.3999,0.39465,0.4432,0.44325,0.44095,0.4177,0.4286999999999999,0.4367499999999999,0.4448999999999999
30,0.3143,0.4008899999999999,0.4056,0.405195,0.3529,0.376395,0.3941,0.4022,0.3992,0.4466,0.4456,0.443295,0.4219,0.43309,0.4406,0.448795
31,0.31914,0.40434,0.4074,0.4079,0.3564,0.37964,0.3976,0.40374,0.4025,0.45064,0.4487,0.44634,0.42664,0.4366,0.4442399999999999,0.45324
32,0.324085,0.408385,0.410685,0.4104,0.3606,0.3839,0.401085,0.407,0.40607,0.455385,0.451785,0.456985,0.43057,0.4405,0.4475,0.458
33,0.32823,0.4125,0.41383,0.41323,0.36573,0.3875,0.40433,0.4093,0.41063,0.4592,0.45693,0.4627,0.43523,0.4443,0.4518,0.4623
34,0.333175,0.4154,0.4159,0.4173,0.370175,0.3917,0.4083,0.4123,0.414175,0.4617,0.4629749999999999,0.471875,0.438375,0.447,0.457075,0.465975
35,0.3379199999999999,0.4183,0.4184199999999999,0.4203199999999999,0.37492,0.3948,0.4117,0.4155199999999999,0.41762,0.4655,0.46934,0.47824,0.4429,0.4506,0.46204,0.4702
36,0.343095,0.4219,0.4209,0.424,0.379465,0.3983,0.414665,0.4183,0.4226,0.4685,0.476765,0.48293,0.4469,0.45483,0.466465,0.472795
37,0.34761,0.42511,0.4234,0.42791,0.3831,0.4024,0.4186,0.4205,0.4275,0.47331,0.4828,0.48691,0.451,0.4587,0.47111,0.4754
38,0.352055,0.4281,0.426,0.4319,0.387255,0.406355,0.4223,0.424755,0.4321,0.4821,0.487655,0.49101,0.4551,0.462855,0.4757,0.479055
39,0.3569,0.4305,0.4287,0.4337,0.3914,0.4093,0.4254,0.4297,0.4363,0.4898,0.4934,0.4971,0.4585,0.4663,0.4792,0.4818
40,0.3618449999999999,0.433345,0.43239,0.4361,0.3963,0.4138449999999999,0.428745,0.4328,0.440245,0.494245,0.4996449999999999,0.5046,0.462145,0.4691,0.483245,0.4847
41,0.36669,0.4362,0.4363,0.4374,0.40059,0.4169,0.4311,0.4351899999999999,0.4439,0.4984,0.5037,0.5093,0.4663,0.473,0.4872,0.48889
42,0.37067,0.4389,0.4399,0.4387,0.4058,0.420635,0.434335,0.4375,0.447735,0.502735,0.507935,0.5128,0.4712,0.477235,0.491035,0.4942
43,0.3757,0.4411,0.44318,0.4418,0.4096,0.4235,0.4367,0.4402,0.4533,0.5069,0.5128600000000001,0.5155799999999999,0.4752,0.4811,0.4952,0.4986
44,0.380625,0.443525,0.446,0.445775,0.416525,0.426925,0.4402,0.4433,0.459,0.5103,0.51695,0.518,0.479125,0.48595,0.499225,0.503425
45,0.3861,0.4465,0.44917,0.44907,0.42247,0.43187,0.44294,0.446,0.46304,0.51407,0.5199,0.5207,0.4829,0.49,0.50277,0.5076700000000001
46,0.391015,0.4503,0.452515,0.4513,0.4265299999999999,0.436315,0.4468149999999999,0.4494,0.4677,0.5187,0.522515,0.5232,0.4866,0.4942149999999999,0.5088,0.5125
47,0.3973,0.4531,0.45576,0.4555,0.43046,0.44056,0.44936,0.453,0.4725,0.5235599999999999,0.525,0.52606,0.4903,0.4985199999999999,0.51306,0.5165
48,0.4024049999999999,0.4563,0.4575,0.4584,0.4352099999999999,0.4452,0.4521,0.4562,0.4762,0.5264049999999999,0.5281049999999999,0.528805,0.4936,0.5029049999999999,0.5175099999999999,0.52
