percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.065716,0.0,0.0,0.0,0.101096,0.110232,0.108518,0.0,0.114326,0.0,0.0,0.0,0.124454,0.124618,0.123618,0.0
1,0.079372,0.0,0.0,0.0,0.113436,0.1215,0.1235,0.1186,0.1215359999999999,0.0,0.0,0.0,0.128572,0.132336,0.137344,0.1326159999999999
2,0.08767,0.137108,0.0,0.0,0.1181,0.127254,0.1341399999999999,0.141262,0.1258159999999999,0.1449,0.0,0.0,0.133108,0.138308,0.144754,0.142408
3,0.094444,0.153476,0.152548,0.0,0.124272,0.133444,0.143344,0.150916,0.131472,0.154072,0.163244,0.0,0.137972,0.145636,0.150672,0.153116
4,0.10096,0.15837,0.16326,0.17097,0.12797,0.13709,0.15009,0.16119,0.1353,0.1673,0.1724899999999999,0.1763,0.14229,0.1495,0.15669,0.16049
5,0.1047,0.165,0.172832,0.182916,0.132324,0.141208,0.1553,0.1639159999999999,0.1391,0.171408,0.177832,0.183524,0.1483,0.153908,0.1585,0.162816
6,0.1085,0.169978,0.1786,0.1857,0.135552,0.145026,0.161026,0.1662,0.141278,0.177326,0.1799,0.186026,0.1525,0.158052,0.1618,0.16962
7,0.111844,0.175532,0.1835,0.1898,0.1385,0.147988,0.163908,0.1687,0.1444,0.1795,0.181444,0.187444,0.15472,0.161132,0.167744,0.177944
8,0.11441,0.18022,0.190124,0.1906,0.141724,0.1521,0.167662,0.171824,0.147986,0.1811,0.185124,0.189062,0.157224,0.164462,0.172562,0.1812
9,0.11838,0.19028,0.19268,0.19168,0.14458,0.1545,0.1707,0.17586,0.15038,0.18336,0.189,0.19016,0.16058,0.1681,0.17704,0.18268
10,0.1226,0.1922,0.194098,0.1925,0.1474919999999999,0.157,0.172892,0.179198,0.152996,0.186898,0.1903,0.192498,0.1638,0.1707,0.180196,0.1848
11,0.125832,0.1953,0.1952,0.1941,0.1500159999999999,0.159932,0.1744,0.1842,0.156032,0.191632,0.1913,0.1948,0.1667,0.1734,0.1829,0.186632
12,0.1285,0.197434,0.195934,0.1952,0.1533,0.162634,0.176734,0.189336,0.158668,0.194834,0.192468,0.1982,0.168834,0.175,0.185268,0.1895
13,0.131052,0.199,0.197152,0.197352,0.155552,0.165952,0.178852,0.192304,0.161052,0.1965,0.195404,0.199152,0.171056,0.177252,0.186804,0.191104
14,0.13344,0.2004,0.19857,0.1996,0.1580399999999999,0.16777,0.18077,0.19487,0.16317,0.1983,0.20021,0.2007,0.17354,0.1793,0.1892,0.1925
15,0.1357,0.201588,0.1999,0.201788,0.1597879999999999,0.1695,0.183,0.1976879999999999,0.1663,0.2006879999999999,0.204564,0.2023879999999999,0.175864,0.180976,0.1904,0.1961
16,0.1385,0.2023,0.202412,0.2033,0.161812,0.172212,0.1851,0.200112,0.1678,0.201906,0.2076,0.204606,0.177706,0.181706,0.193706,0.199106
17,0.1406,0.202924,0.204224,0.204372,0.1641,0.174624,0.1866,0.2024,0.1697,0.204348,0.208724,0.2059,0.1799,0.182948,0.196024,0.202
18,0.143242,0.2035,0.2052,0.2059,0.1663,0.176642,0.189084,0.2034,0.171842,0.2069,0.209942,0.2081,0.1814,0.185142,0.1974,0.2035
19,0.1457,0.2042,0.20662,0.20696,0.1687,0.17852,0.19128,0.20436,0.17346,0.20846,0.2108,0.21006,0.18276,0.18666,0.19846,0.20474
20,0.1472,0.205,0.207778,0.208,0.170878,0.1797,0.193178,0.2055,0.175578,0.2096559999999999,0.212078,0.2119559999999999,0.1842,0.188578,0.1997,0.2065
21,0.1491,0.206092,0.2083,0.2089,0.1721,0.180892,0.194596,0.206,0.1772,0.211396,0.2133,0.2132919999999999,0.186188,0.190196,0.2006,0.2073
22,0.152056,0.2078,0.2089,0.21,0.174014,0.182414,0.1961,0.207114,0.178914,0.2127,0.2147,0.215814,0.1879,0.1913139999999999,0.201814,0.208014
23,0.1545959999999999,0.209,0.2099,0.2111,0.1759,0.1838,0.197,0.208532,0.180832,0.2135,0.2155,0.2171,0.189932,0.1928,0.2035639999999999,0.2089
24,0.1567,0.2105,0.2107,0.2123,0.1771,0.18565,0.19845,0.2097,0.1823,0.2141,0.2163,0.21815,0.19125,0.19495,0.20485,0.21025
25,0.158768,0.2114,0.211568,0.212868,0.178736,0.187968,0.199968,0.2106,0.183968,0.215,0.2174,0.218968,0.1929,0.1971,0.2059,0.2115
26,0.1618,0.2121,0.2124,0.213786,0.180572,0.1903,0.201686,0.211386,0.185658,0.2156,0.2182,0.219386,0.194386,0.198886,0.206986,0.2122
27,0.165204,0.2131,0.2147,0.2146,0.1825,0.192104,0.2029,0.2123,0.1867,0.2165,0.219,0.22,0.195904,0.200604,0.208304,0.213104
