percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.103735,0.0,0.0,0.0,0.130576,0.149,0.176146,0.193999,0.374776,0.38494,0.386544,0.387876,0.387876,0.374776,0.38494,0.374776,0.38494,0.382086,0.38494,0.38494,0.1879569999999999,0.0,0.0,0.0,0.20844,0.221558,0.250276,0.2697759999999999
1,0.118858,0.226828,0.2450079999999999,0.0,0.1512,0.1681879999999999,0.219,0.227852,0.4021,0.405308,0.406944,0.409344,0.407764,0.4021,0.405308,0.4021,0.405308,0.405484,0.405308,0.407428,0.206182,0.28987,0.291952,0.0,0.225076,0.23604,0.2733939999999999,0.28057
2,0.130023,0.2723,0.290941,0.282764,0.168041,0.1840689999999999,0.243564,0.24935,0.411832,0.416766,0.416866,0.420662,0.418162,0.411832,0.416766,0.41223,0.416766,0.416166,0.416766,0.416666,0.219587,0.304551,0.313505,0.312951,0.24011,0.260441,0.299269,0.296205
3,0.140504,0.293888,0.293776,0.2929879999999999,0.182652,0.214116,0.259416,0.2812599999999999,0.4203759999999999,0.424988,0.4242,0.4295879999999999,0.428452,0.4203759999999999,0.424988,0.421888,0.424988,0.42508,0.424988,0.4274759999999999,0.23034,0.316264,0.316488,0.318876,0.2597399999999999,0.2773879999999999,0.3059,0.3102
4,0.149705,0.3077,0.29891,0.29917,0.19848,0.223175,0.268,0.2881849999999999,0.43215,0.43317,0.43662,0.43986,0.43809,0.43215,0.43317,0.4338,0.43317,0.43691,0.43317,0.43962,0.2414,0.3212,0.320835,0.3225,0.27137,0.287805,0.3109,0.31907
5,0.161482,0.316164,0.31143,0.3109,0.206682,0.230046,0.278682,0.300828,0.443964,0.443964,0.446092,0.448164,0.4476199999999999,0.443964,0.443964,0.444724,0.443964,0.4458919999999999,0.443964,0.448164,0.2516819999999999,0.326846,0.32861,0.332856,0.2829279999999999,0.292764,0.314282,0.325574
6,0.170129,0.321687,0.324758,0.324087,0.214187,0.237029,0.2852,0.310587,0.453562,0.451408,0.45447,0.453962,0.453562,0.453562,0.451408,0.453562,0.451408,0.453962,0.451408,0.45447,0.259487,0.344416,0.339932,0.3467,0.2893,0.297458,0.320429,0.3307
7,0.177376,0.32678,0.331952,0.330752,0.221356,0.245076,0.291776,0.3165,0.458928,0.455304,0.459852,0.4597,0.459,0.458928,0.455304,0.458928,0.455304,0.4597,0.455304,0.4601,0.269152,0.350552,0.3521,0.3564759999999999,0.2954,0.3056,0.3295,0.337652
8,0.1838,0.332692,0.3354229999999999,0.338023,0.229338,0.256923,0.2985,0.3187,0.4653879999999999,0.4631,0.468092,0.465298,0.465596,0.46529,0.4631,0.4653879999999999,0.4631,0.466586,0.4631,0.4676,0.2745,0.355546,0.363168,0.358923,0.301846,0.312523,0.339523,0.345746
9,0.18991,0.33754,0.33837,0.3443,0.23514,0.2681,0.3051,0.3224,0.47142,0.46912,0.47214,0.47186,0.47186,0.47108,0.46912,0.47152,0.46912,0.47164,0.46912,0.47332,0.2824399999999999,0.36321,0.37181,0.36649,0.3072,0.31958,0.34457,0.34887
10,0.194551,0.3434,0.342117,0.351817,0.2421,0.274634,0.313555,0.332951,0.475342,0.474942,0.476626,0.476842,0.476942,0.475342,0.474942,0.4758199999999999,0.474942,0.475694,0.474942,0.4781,0.287851,0.367934,0.3764,0.371817,0.313017,0.326217,0.349634,0.353634
11,0.1999,0.346664,0.345028,0.355264,0.2487919999999999,0.281192,0.3235,0.3397,0.48062,0.478728,0.481328,0.481792,0.479984,0.48062,0.478728,0.480864,0.478728,0.481328,0.478728,0.4819,0.2923199999999999,0.373864,0.378464,0.3746,0.3166279999999999,0.3318,0.3563,0.363264
12,0.205511,0.349633,0.352688,0.359322,0.256111,0.2842,0.3291,0.346022,0.4859,0.4824859999999999,0.486858,0.485672,0.4859,0.4859,0.4824859999999999,0.485986,0.4824859999999999,0.4860859999999999,0.4824859999999999,0.488172,0.2982,0.3777109999999999,0.379522,0.3777109999999999,0.3228109999999999,0.337011,0.362155,0.368533
13,0.211216,0.352558,0.3613,0.363016,0.262032,0.2902,0.334758,0.3513,0.489824,0.488532,0.491624,0.49144,0.492016,0.490108,0.488532,0.490456,0.488532,0.490548,0.488532,0.492708,0.302116,0.381658,0.3815,0.381258,0.326116,0.341858,0.366858,0.37817
14,0.218005,0.3561,0.3645049999999999,0.3677,0.26951,0.2963,0.3389049999999999,0.354305,0.49373,0.49226,0.4951,0.49573,0.49573,0.49389,0.49226,0.49455,0.49226,0.4951,0.49226,0.4961299999999999,0.3066049999999999,0.3852,0.3837049999999999,0.3832,0.3318,0.34713,0.3716049999999999,0.38681
15,0.224356,0.3602,0.371552,0.3689,0.275904,0.3027,0.343356,0.357612,0.499056,0.495952,0.4984,0.500008,0.499752,0.4993039999999999,0.495952,0.499452,0.495952,0.499552,0.495952,0.5016079999999999,0.31276,0.389404,0.386552,0.385708,0.3363,0.352704,0.3763039999999999,0.3918
16,0.2296,0.3658,0.3758,0.371,0.285499,0.310098,0.347299,0.362697,0.50444,0.499574,0.503,0.503374,0.5036740000000001,0.5047,0.499574,0.5047,0.499574,0.5043179999999999,0.499574,0.5055,0.317497,0.393596,0.389498,0.3893,0.340299,0.357597,0.3808,0.397598
