percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.04801,0.0,0.0,0.0,0.084744,0.097855,0.107677,0.0,0.0853319999999999,0.0,0.0,0.0,0.1003319999999999,0.114577,0.1275,0.0
1,0.0602659999999999,0.109244,0.0,0.0,0.090644,0.105944,0.1132219999999999,0.1127659999999999,0.098122,0.130844,0.0,0.0,0.118588,0.132466,0.1374439999999999,0.1374
2,0.068399,0.118458,0.1140199999999999,0.0383129999999998,0.098433,0.109533,0.123596,0.1197,0.109933,0.1467969999999999,0.140161,0.144031,0.133166,0.1401,0.146766,0.148727
3,0.076232,0.130964,0.129588,0.1256,0.106544,0.113188,0.1352,0.132788,0.1187,0.155344,0.152244,0.149444,0.142244,0.145844,0.1548,0.158544
4,0.08304,0.14071,0.136155,0.133255,0.11101,0.120595,0.138755,0.136595,0.128965,0.1648,0.164075,0.16551,0.147455,0.154165,0.1582,0.162695
5,0.09,0.144766,0.1471,0.1415,0.1158,0.126832,0.1417,0.146464,0.136966,0.169924,0.175066,0.171532,0.152732,0.158666,0.1653,0.17059
6,0.0941,0.152954,0.156477,0.160854,0.118777,0.1316,0.145354,0.1517,0.142677,0.178754,0.178277,0.175177,0.157254,0.1615,0.1708,0.179377
7,0.0983,0.1598639999999999,0.164464,0.164956,0.121976,0.1346879999999999,0.1475,0.155488,0.147388,0.1855879999999999,0.181976,0.180088,0.1613879999999999,0.1638,0.173776,0.1835
8,0.1031,0.164499,0.1678,0.173,0.1251,0.138798,0.1504,0.157798,0.153299,0.1889,0.1855,0.184299,0.165499,0.168499,0.180598,0.1892
9,0.10651,0.16621,0.1718,0.1751,0.1291,0.14133,0.1524,0.16081,0.15863,0.1904,0.18935,0.18783,0.1686,0.1723,0.186,0.19151
10,0.1119209999999999,0.169384,0.1752,0.1767,0.1318,0.1457,0.1558,0.164021,0.1634209999999999,0.192521,0.194521,0.190721,0.1714419999999999,0.175921,0.189942,0.1951
11,0.116432,0.176,0.1773,0.1774,0.135764,0.148332,0.159364,0.1668,0.167232,0.199932,0.1963,0.1937,0.1748,0.178764,0.1946,0.1985
12,0.1194,0.1789,0.1785,0.1786,0.1405,0.151643,0.162929,0.1692,0.170143,0.2016,0.198586,0.1973,0.1769,0.181843,0.1986,0.202072
13,0.124154,0.1802,0.1796,0.180154,0.143254,0.155,0.1651,0.1719,0.173354,0.2039,0.205354,0.2072,0.179754,0.185508,0.201554,0.206554
14,0.1285,0.1814,0.180165,0.181065,0.146565,0.1575,0.1673299999999999,0.1766,0.1764,0.2066,0.209165,0.210865,0.1828,0.18903,0.2041,0.209265
15,0.1314,0.1829,0.181,0.183,0.150952,0.159876,0.169252,0.1793,0.180276,0.208876,0.2109,0.212776,0.186176,0.1927,0.206476,0.2113
16,0.135687,0.1837,0.182187,0.1836,0.1541,0.162287,0.172187,0.181187,0.183087,0.212774,0.2134,0.214574,0.188787,0.195487,0.209087,0.213187
17,0.138998,0.184498,0.1832,0.1848,0.1567,0.1641,0.1759,0.183598,0.185796,0.217398,0.2194,0.217,0.192794,0.200394,0.212,0.216998
18,0.141909,0.1854,0.1849,0.186,0.158,0.1666,0.178909,0.186109,0.188409,0.220609,0.221709,0.220209,0.196709,0.2052,0.218109,0.2185
19,0.14502,0.1862,0.18632,0.18722,0.16132,0.16892,0.1811,0.18898,0.1907,0.22612,0.22384,0.2232,0.20072,0.2102,0.22132,0.22002
20,0.1485,0.187931,0.1876,0.1886,0.1638929999999999,0.171531,0.1843929999999999,0.1912,0.192731,0.229,0.227231,0.2264619999999999,0.203831,0.215231,0.2245,0.222
21,0.1522939999999999,0.188742,0.1896,0.1893,0.1672,0.1743,0.186942,0.1929,0.196,0.231342,0.2292,0.2292,0.2075,0.218342,0.2277,0.2244
22,0.155759,0.190253,0.192353,0.190453,0.169653,0.176453,0.1887,0.194953,0.1989,0.233506,0.2323,0.2336,0.210559,0.2206,0.230506,0.2279
23,0.1594,0.1933,0.1942,0.1922,0.172364,0.1788,0.190664,0.196764,0.2011639999999999,0.235,0.236364,0.2403,0.2143,0.223264,0.233264,0.229964
24,0.162,0.19525,0.1958,0.1982499999999999,0.175375,0.180675,0.1933,0.199275,0.203975,0.2364,0.242175,0.2461,0.2174,0.2253,0.2362,0.235475
25,0.164286,0.199372,0.197286,0.202658,0.1781,0.182886,0.195786,0.200186,0.2064,0.240158,0.2439,0.2489,0.2205,0.227986,0.238,0.2401
26,0.166597,0.2016,0.199897,0.208797,0.1805,0.1844,0.198594,0.2019,0.2098,0.2467939999999999,0.2458,0.2503,0.2244,0.230497,0.239897,0.2446
27,0.169,0.2038,0.2056,0.211816,0.182608,0.186408,0.201408,0.203208,0.2127,0.2506,0.250816,0.2532,0.228808,0.2335,0.242508,0.248008
28,0.1720189999999999,0.2093,0.2133569999999999,0.2151,0.1854,0.188738,0.2031,0.2054,0.2167,0.255219,0.255038,0.2571,0.231919,0.237119,0.2448,0.254219
29,0.17453,0.21223,0.2165,0.2193,0.1882,0.19173,0.20563,0.20946,0.21873,0.2581,0.25843,0.2594,0.2361,0.2399,0.2474,0.25886
30,0.177182,0.215182,0.220041,0.222982,0.1911,0.193441,0.2074,0.214341,0.222741,0.2608,0.260441,0.2613,0.2396,0.242841,0.250741,0.2631
31,0.179552,0.2206,0.2237,0.2256,0.1941,0.1973079999999999,0.209752,0.2173,0.2256,0.264704,0.2634,0.2633,0.2426,0.246152,0.2532,0.265952
32,0.182563,0.224263,0.2272,0.2284,0.197326,0.199963,0.2121,0.220263,0.229963,0.2678,0.266063,0.2647,0.245863,0.249363,0.255863,0.268363
33,0.184974,0.227696,0.233122,0.2318,0.1989,0.2049,0.216874,0.2237,0.232974,0.2704,0.2681,0.267374,0.2485,0.252874,0.2597,0.270048
34,0.1877849999999999,0.23,0.2361849999999999,0.2346699999999999,0.202,0.2089,0.221,0.2266,0.2374849999999999,0.273,0.2717399999999999,0.2698,0.252485,0.256285,0.261785,0.271785
35,0.1914,0.231896,0.2379,0.237196,0.2062,0.2139,0.224692,0.2286,0.240992,0.2747,0.275092,0.273996,0.255096,0.2598,0.266196,0.2742
36,0.195607,0.2335,0.2393,0.24,0.209,0.216521,0.229507,0.2304,0.245507,0.2763,0.278607,0.279535,0.2574,0.262107,0.2715,0.2769
37,0.1992,0.2362,0.241518,0.2439,0.211718,0.220054,0.232536,0.233118,0.2488,0.279118,0.280718,0.2836,0.259718,0.2648,0.2741,0.279018
