percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.034741,0.10967,0.127183,0.130719,0.04491,0.062596,0.0865219999999999,0.10316,0.11084,0.10522,0.10654,0.10944,0.10968,0.11084,0.10522,0.11084,0.10522,0.11084,0.10522,0.11084,0.041503,0.1258,0.12985,0.13289,0.05421,0.064431,0.11066,0.1160009999999999
1,0.068294,0.1327,0.205878,0.210358,0.088624,0.1055239999999999,0.122928,0.12516,0.1364,0.12,0.1213399999999999,0.1284799999999999,0.1298399999999999,0.1364,0.12,0.1364,0.12,0.13394,0.12,0.1278,0.086062,0.131426,0.1546,0.1865,0.094826,0.133346,0.1329,0.139082
2,0.084865,0.19884,0.213547,0.2262,0.1149159999999999,0.13436,0.145666,0.17596,0.19956,0.15102,0.1516,0.16426,0.1586599999999999,0.19604,0.15102,0.181,0.15102,0.15852,0.15102,0.15268,0.1057159999999999,0.224165,0.2345,0.23718,0.1461639999999999,0.156265,0.148636,0.161153
3,0.098916,0.2088,0.219584,0.229416,0.130896,0.148424,0.166,0.18682,0.27924,0.30152,0.2906,0.2915,0.3005,0.27954,0.30152,0.28056,0.30152,0.2832199999999999,0.30152,0.28692,0.165,0.235568,0.2366,0.2412,0.1786,0.186108,0.196788,0.221448
4,0.10731,0.2218,0.22498,0.2325,0.142715,0.16452,0.188365,0.204,0.2895,0.3063,0.2967,0.2998,0.3058,0.2895,0.3063,0.2902,0.3063,0.2921,0.3063,0.2941,0.18101,0.239655,0.24195,0.2441,0.2,0.2103,0.22468,0.235765
5,0.118572,0.2278,0.233394,0.236148,0.155274,0.171058,0.2006,0.2196,0.29678,0.30978,0.30102,0.3048,0.30902,0.29678,0.30978,0.29718,0.30978,0.29898,0.30978,0.29816,0.19543,0.243826,0.2448,0.24624,0.210586,0.218186,0.232016,0.244092
6,0.124634,0.23279,0.237043,0.241103,0.163504,0.182134,0.210454,0.22869,0.30126,0.31244,0.30496,0.30818,0.3119,0.30126,0.31244,0.302,0.31244,0.3028,0.31244,0.30264,0.202917,0.247894,0.24935,0.26473,0.218334,0.225934,0.239268,0.2497
7,0.131692,0.2401,0.2422,0.248664,0.171728,0.198744,0.2200399999999999,0.2358,0.3046,0.31586,0.3089,0.31164,0.3144,0.3046,0.31586,0.30476,0.31586,0.30592,0.31586,0.30516,0.21304,0.253112,0.266,0.27304,0.223732,0.234148,0.24568,0.252856
8,0.137937,0.2458,0.2445,0.265683,0.1795,0.2061579999999999,0.229598,0.2408,0.3088,0.31808,0.3124,0.31378,0.31716,0.3092,0.31808,0.3093,0.31808,0.3096199999999999,0.31808,0.3093,0.2192,0.2597,0.27095,0.27737,0.231679,0.2385,0.2521,0.256119
9,0.14562,0.2503,0.25542,0.27796,0.18661,0.2125,0.23615,0.2474,0.3123,0.3197,0.3144,0.3169,0.3186,0.3125,0.3197,0.3132,0.3197,0.3127,0.3197,0.3116,0.22341,0.26637,0.2754,0.28,0.2373,0.24351,0.25872,0.25791
10,0.153182,0.2566199999999999,0.274039,0.280219,0.196723,0.218064,0.2432,0.25405,0.3144,0.32152,0.31722,0.3188,0.32042,0.3144,0.32152,0.3151,0.32152,0.3146,0.32152,0.31422,0.228082,0.274762,0.2792,0.28423,0.2417,0.2490409999999999,0.262428,0.264101
11,0.160444,0.26102,0.279764,0.283348,0.2042879999999999,0.224072,0.24806,0.25838,0.3168,0.3237,0.31834,0.3200199999999999,0.32234,0.3168,0.3237,0.31694,0.3237,0.31724,0.3237,0.3173,0.231772,0.282,0.2881,0.2883,0.247988,0.253544,0.265844,0.267644
