percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.01834,0.0409999999999999,0.05036,0.0554,0.03132,0.0315,0.03708,0.0394,0.05944,0.05556,0.05928,0.05914,0.05914,0.05944,0.05584,0.05944,0.05556,0.05944,0.05556,0.05928,0.03084,0.04288,0.05226,0.06088,0.02946,0.0342,0.0392,0.0412
1,0.02726,0.05136,0.05402,0.09146,0.0334,0.03612,0.03962,0.0421,0.07292,0.0622,0.0705399999999999,0.06912,0.06566,0.07292,0.064,0.07366,0.0622,0.07484,0.0622,0.07306,0.03516,0.05454,0.06128,0.09092,0.04098,0.04234,0.04346,0.04676
2,0.03612,0.0579,0.0904799999999999,0.0938399999999999,0.04044,0.0430399999999999,0.0446,0.0559799999999999,0.0928399999999999,0.0838999999999999,0.0875399999999999,0.08662,0.08652,0.0928399999999999,0.0838999999999999,0.0928399999999999,0.0838999999999999,0.09242,0.0838999999999999,0.09056,0.04278,0.06608,0.08544,0.09374,0.04772,0.0469399999999999,0.04714,0.05674
3,0.0436,0.08208,0.09412,0.09726,0.05092,0.05122,0.06282,0.06222,0.12102,0.10622,0.11314,0.10702,0.10248,0.12058,0.10256,0.12254,0.10622,0.11916,0.10622,0.11864,0.05062,0.07962,0.09194,0.11688,0.05182,0.05082,0.0657,0.07154
4,0.0469,0.0897,0.0957,0.1263,0.0577,0.0622,0.0707,0.0813,0.152,0.1287,0.1297,0.1312,0.1276,0.152,0.124,0.1515,0.1287,0.1389,0.1287,0.1354,0.0576,0.0859,0.0947,0.1411,0.0621,0.0664,0.0733,0.0787
5,0.05636,0.09766,0.10428,0.14124,0.0623,0.07198,0.07852,0.08528,0.1683,0.1634599999999999,0.14282,0.1425799999999999,0.14104,0.1683,0.14762,0.1688,0.1634599999999999,0.1611,0.1634599999999999,0.1511999999999999,0.06448,0.09586,0.12202,0.14576,0.06758,0.0742,0.07928,0.08182
6,0.0634,0.1002,0.13666,0.16216,0.0699,0.079,0.08392,0.08836,0.18104,0.18322,0.1629,0.1593,0.16394,0.1817399999999999,0.17508,0.1817399999999999,0.18322,0.18158,0.18322,0.17064,0.07116,0.1002,0.14802,0.15742,0.07666,0.0791,0.08266,0.08658
7,0.06986,0.1157,0.1498,0.1784,0.07578,0.08284,0.08834,0.1013,0.19666,0.19076,0.1754,0.17942,0.18576,0.199,0.1861,0.20094,0.19076,0.1981,0.19076,0.18156,0.07994,0.13038,0.1572,0.17108,0.08404,0.0863,0.08846,0.1014
8,0.0745,0.14594,0.17432,0.18922,0.0825399999999999,0.08596,0.0931999999999999,0.1052,0.21554,0.2017,0.19332,0.1944,0.1991,0.21814,0.2009,0.21838,0.2017,0.21554,0.2017,0.19654,0.08572,0.1601,0.1705799999999999,0.18338,0.09062,0.0898,0.09408,0.1042
9,0.0809,0.1611,0.1934,0.2005,0.0936,0.0898,0.1071,0.1315,0.2287,0.2103,0.2056,0.2077,0.2156,0.2298,0.2103,0.2352,0.2103,0.2284,0.2103,0.2128,0.0932,0.1722,0.1855,0.1927,0.094,0.094,0.1085,0.1418
10,0.08516,0.1916,0.20576,0.21618,0.09816,0.0966,0.1108,0.16702,0.24808,0.22002,0.22504,0.22448,0.22694,0.25218,0.2188,0.25662,0.22002,0.2423,0.22002,0.22514,0.0982799999999999,0.18722,0.1983,0.1989,0.10016,0.09836,0.11214,0.1791
11,0.09686,0.21348,0.21706,0.2307,0.10722,0.10308,0.15692,0.1795999999999999,0.26402,0.23046,0.24512,0.2449,0.2392999999999999,0.26596,0.22996,0.26692,0.23046,0.26732,0.23046,0.2444599999999999,0.10576,0.2034,0.20872,0.2059,0.10668,0.10816,0.1619,0.19238
12,0.10156,0.2226,0.23166,0.2422,0.1119,0.1268,0.17984,0.21566,0.27058,0.2393399999999999,0.27042,0.2638999999999999,0.2513999999999999,0.27128,0.2380799999999999,0.27266,0.2393399999999999,0.27892,0.2393399999999999,0.28004,0.11744,0.21378,0.2158,0.21156,0.1182,0.12904,0.19272,0.20664
13,0.108,0.22688,0.23682,0.25102,0.1339,0.1497,0.19364,0.21964,0.27528,0.25676,0.28402,0.27844,0.26658,0.27616,0.25836,0.2789,0.25676,0.28638,0.25676,0.28842,0.13234,0.21804,0.22152,0.22578,0.1546000000000003,0.16952,0.19816,0.21094
14,0.1158,0.231,0.2442,0.2531,0.1456,0.1705,0.2098,0.2268,0.2798,0.2689,0.291,0.2873,0.28,0.2802,0.2703,0.2818,0.2689,0.2903,0.2689,0.2939,0.1451,0.2218,0.2248,0.2302,0.1736,0.1819,0.2028,0.2166
15,0.1219,0.23508,0.2510799999999999,0.2601,0.15606,0.1786599999999999,0.214,0.23076,0.28256,0.28024,0.2952,0.29084,0.2846599999999999,0.28384,0.28048,0.28492,0.28024,0.29418,0.28024,0.2975399999999999,0.1574,0.22468,0.22648,0.2326,0.17938,0.18792,0.20854,0.22064
16,0.1259,0.23942,0.25676,0.26932,0.16572,0.18702,0.2182,0.234,0.286,0.2848199999999999,0.2994,0.2949199999999999,0.29106,0.286,0.2855,0.28778,0.2848199999999999,0.2984,0.2848199999999999,0.30078,0.16442,0.22646,0.23018,0.23406,0.1833,0.1938,0.21364,0.2233
17,0.1292,0.2476799999999999,0.25958,0.2739,0.17124,0.19328,0.22074,0.23704,0.2884,0.2903,0.3023,0.29816,0.2949,0.2886,0.2905999999999999,0.2897,0.2903,0.30112,0.2903,0.3032,0.17074,0.2296,0.23514,0.2357,0.1887,0.19894,0.21568,0.2253
18,0.1351,0.2556,0.2633,0.27716,0.17732,0.19964,0.2259199999999999,0.23892,0.291,0.29336,0.30506,0.30086,0.2979,0.29152,0.29366,0.2929,0.29336,0.30318,0.29336,0.3057,0.1760199999999999,0.23182,0.2377,0.23992,0.19202,0.20234,0.2182,0.2269
19,0.1401,0.2586,0.2671,0.2819,0.182,0.2021,0.2292,0.2401,0.2933,0.2962,0.3066,0.3035,0.3002,0.2941,0.2964,0.2952,0.2962,0.306,0.2962,0.3082,0.1803,0.2365,0.2396,0.242,0.1963,0.2063,0.2206,0.2284
20,0.14594,0.26058,0.2701,0.2837199999999999,0.18706,0.20498,0.23148,0.24268,0.2953,0.2987,0.30778,0.30504,0.3025,0.2962,0.29914,0.2967,0.2987,0.3087,0.2987,0.31074,0.18328,0.23954,0.24104,0.24504,0.19958,0.21116,0.2228399999999999,0.23138
21,0.14948,0.26406,0.2731,0.28862,0.1916,0.20974,0.2356,0.2445,0.29724,0.3018,0.30966,0.307,0.3045,0.29828,0.30206,0.29906,0.3018,0.3103,0.3018,0.31248,0.18656,0.24354,0.24322,0.24646,0.2015,0.21356,0.2253,0.2331
22,0.15478,0.26704,0.27788,0.29104,0.195,0.2122,0.23978,0.25158,0.29972,0.3038,0.31182,0.309,0.30706,0.30022,0.3039,0.30142,0.3038,0.31242,0.3038,0.314,0.18824,0.245,0.24558,0.24814,0.20388,0.21654,0.22714,0.23628
23,0.16122,0.26842,0.28562,0.29274,0.19956,0.215,0.2438,0.25676,0.30186,0.30616,0.31366,0.311,0.3089,0.3026,0.30636,0.30346,0.30616,0.3145,0.30616,0.31646,0.1908,0.2464,0.24704,0.2511,0.2079,0.21826,0.2294,0.2394
24,0.1658,0.272,0.2873,0.2945,0.2032,0.2169,0.2463,0.2614,0.3042,0.3086,0.3151,0.3129,0.3114,0.3046,0.3087,0.3057,0.3086,0.3165,0.3086,0.3183,0.1926,0.2474,0.2483,0.2529,0.2101,0.2199,0.2311,0.2418
25,0.1686,0.27448,0.28988,0.2961,0.2066,0.22,0.24866,0.2677,0.30568,0.3103,0.31694,0.31488,0.31344,0.3062,0.3104,0.30794,0.3103,0.31774,0.3103,0.3199,0.19484,0.24808,0.25078,0.25438,0.21306,0.22108,0.23328,0.24378
26,0.1716,0.27786,0.2922,0.29746,0.20986,0.22216,0.25076,0.27116,0.30734,0.3119,0.3184,0.3169,0.31476,0.3081,0.312,0.30936,0.3119,0.3193,0.3119,0.32098,0.1964,0.2488,0.25362,0.25576,0.21576,0.2223,0.23502,0.24496
27,0.17438,0.28104,0.29464,0.3004,0.21364,0.22584,0.2528,0.27258,0.3095,0.3134,0.32024,0.31886,0.3169,0.30962,0.3135,0.3116,0.3134,0.3206,0.3134,0.3225,0.199,0.25028,0.25554,0.2572399999999999,0.21834,0.2247,0.2369,0.24614
28,0.1792799999999999,0.28502,0.2977,0.3029199999999999,0.21652,0.2278399999999999,0.25456,0.2742199999999999,0.31216,0.3151199999999999,0.32276,0.32106,0.31866,0.3122,0.3153,0.3134,0.3151199999999999,0.3218,0.3151199999999999,0.32396,0.20162,0.2518,0.2567199999999999,0.2586199999999999,0.2206199999999999,0.22652,0.2387399999999999,0.2479
29,0.183,0.2882,0.2994,0.3046,0.2198,0.2314,0.2569,0.2759,0.3136,0.317,0.3244,0.3221,0.3209,0.3137,0.317,0.3155,0.317,0.3231,0.317,0.3258,0.2036,0.2535,0.2578,0.2597,0.2221,0.2281,0.2406,0.25
30,0.18696,0.29,0.30066,0.3073,0.22216,0.23498,0.2582799999999999,0.2788,0.316,0.31804,0.3266,0.3243,0.3219,0.3168,0.3181,0.31694,0.31804,0.3247,0.31804,0.3274,0.2060799999999999,0.25456,0.2588,0.2616,0.22394,0.2298599999999999,0.2417,0.2519
31,0.18932,0.2917,0.30186,0.30916,0.2242,0.23736,0.2605,0.28116,0.31858,0.3197,0.32858,0.32678,0.3231,0.31876,0.32008,0.31896,0.3197,0.32588,0.3197,0.32978,0.20876,0.2567,0.26046,0.26276,0.22616,0.2324,0.2437,0.25356
32,0.19446,0.29384,0.3037,0.3108,0.2268399999999999,0.23884,0.2621,0.28384,0.32034,0.3215,0.33002,0.32832,0.3244,0.3208,0.32152,0.3202,0.3215,0.32792,0.3215,0.33112,0.21134,0.259,0.2622,0.2644,0.2279,0.2343,0.24594,0.2547
33,0.19804,0.29622,0.3054,0.31264,0.22904,0.24182,0.26462,0.28722,0.32202,0.3231,0.33178,0.3296,0.32682,0.3222,0.3231,0.32166,0.3231,0.3293,0.3231,0.33292,0.21378,0.25972,0.26352,0.26544,0.2293,0.2363,0.24792,0.25562
34,0.2013,0.2983,0.3069,0.3146,0.2321,0.245,0.2672,0.2913,0.3237,0.3247,0.3332,0.3315,0.3284,0.3237,0.3247,0.3235,0.3247,0.331,0.3247,0.3344,0.2164,0.2607,0.2646,0.2665,0.2312,0.2377,0.2498,0.2574
